
[00:00:00.000 --> 00:00:07.000]  今天宣讀的經文是記載在《新約聖經》
[00:10:20.000 --> 00:10:22.000]  比較後面
[00:10:22.000 --> 00:10:24.000]  盧伽福音十七章的經文
[00:10:24.000 --> 00:10:27.000]  就是耶穌要回到那裡
[00:10:27.000 --> 00:10:35.000]  因為他需要回到耶路撒冷
[00:10:35.000 --> 00:10:41.000]  我們看一看三個大綱
[00:10:41.000 --> 00:10:43.000]  經文很簡單
[00:10:43.000 --> 00:10:45.000]  第一就是
[00:10:45.000 --> 00:10:48.000]  耶穌經過撒瑪利亞和加利利
[00:10:48.000 --> 00:10:50.000]  中間的麻風村
[00:10:50.000 --> 00:10:55.000]  這個麻風村有十個麻風病人
[00:10:55.000 --> 00:10:57.000]  他們都不分什麼國籍
[00:10:57.000 --> 00:11:00.000]  因為大家都是被邊緣化
[00:11:00.000 --> 00:11:03.000]  所以裡面有猶太人和撒瑪利亞人
[00:11:03.000 --> 00:11:09.000]  他們遠遠地呼求耶穌憐憫他們
[00:11:09.000 --> 00:11:13.000]  這是一個求醫之大的距離
[00:11:13.000 --> 00:11:15.000]  遠遠地叫
[00:11:15.000 --> 00:11:17.000]  「耶穌啊!可憐我!」
[00:11:17.000 --> 00:11:19.000]  之後我們看到
[00:11:19.000 --> 00:11:22.000]  耶穌吩咐他們給祭司擦汗
[00:11:22.000 --> 00:11:25.000]  途中得到潔淨
[00:11:25.000 --> 00:11:29.000]  但祭司認可一個麻風病人
[00:11:29.000 --> 00:11:32.000]  潔淨也有一個距離
[00:11:32.000 --> 00:11:36.000]  需要再自潔和擦汗
[00:11:36.000 --> 00:11:39.000]  真的看到他們康復
[00:11:39.000 --> 00:11:42.000]  才可以回到人群當中
[00:11:42.000 --> 00:11:46.000]  相信我們經過幾年的疫情都明白
[00:11:46.000 --> 00:11:49.000]  當有人咳嗽的時候
[00:11:49.000 --> 00:11:51.000]  大家都想閃開
[00:11:51.000 --> 00:11:55.000]  同樣即使被醫治
[00:11:55.000 --> 00:12:00.000]  但都有祭司或當時文化認可的距離
[00:12:00.000 --> 00:12:02.000]  最後
[00:12:02.000 --> 00:12:05.000]  折返的撒瑪利亞人
[00:12:05.000 --> 00:12:06.000]  回去感謝
[00:12:06.000 --> 00:12:08.000]  俯伏在耶穌腳前
[00:12:08.000 --> 00:12:10.000]  耶穌對他們說
[00:12:10.000 --> 00:12:12.000]  「你的信救了你」
[00:12:12.000 --> 00:12:17.000]  我們也會思考信心和救恩之間的距離
[00:12:17.000 --> 00:12:22.000]  當我們見到經文之前
[00:12:22.000 --> 00:12:25.000]  《路加福音》其實耶穌也說
[00:12:25.000 --> 00:12:30.000]  在整個巴勒斯坦地區
[00:12:30.000 --> 00:12:32.000]  有很多患皮膚病的人
[00:12:32.000 --> 00:12:35.000]  有很多患麻風病的人
[00:12:35.000 --> 00:12:37.000]  甚至舊約也是
[00:12:37.000 --> 00:12:39.000]  我們稍後會分享
[00:12:39.000 --> 00:12:41.000]  乃曼被治癒
[00:12:41.000 --> 00:12:47.000]  他們也同樣經歷過求醫的過程
[00:12:47.000 --> 00:12:50.000]  但耶穌在《路加福音》前面說
[00:12:50.000 --> 00:12:52.000]  那麼多人患麻風
[00:12:52.000 --> 00:12:54.000]  那麼多人我們當他們是皮膚病
[00:12:54.000 --> 00:12:57.000]  有多少人覺得醫治?
[00:12:57.000 --> 00:12:59.000]  有多少人可以痊癒到
[00:12:59.000 --> 00:13:02.000]  像雞蛋般透白
[00:13:02.000 --> 00:13:05.000]  像鷹蟹般的皮膚?
[00:13:05.000 --> 00:13:07.000]  只有一個人
[00:13:07.000 --> 00:13:09.000]  只有乃曼
[00:13:09.000 --> 00:13:11.000]  所以從這個角度來看
[00:13:11.000 --> 00:13:13.000]  救恩的距離
[00:13:13.000 --> 00:13:17.000]  是否千萬分之一?
[00:13:17.000 --> 00:13:21.000]  當我們對比《路加福音》十七章
[00:13:21.000 --> 00:13:24.000]  和《列王記》下的經文時
[00:13:24.000 --> 00:13:28.000]  我們發現這個距離
[00:13:28.000 --> 00:13:33.000]  有些讓我們可以更立體看這段經文
[00:13:33.000 --> 00:13:35.000]  可能在麻方村的這十個人
[00:13:35.000 --> 00:13:38.000]  都等了很多年
[00:13:38.000 --> 00:13:41.000]  一聽到耶穌要過來的時候
[00:13:41.000 --> 00:13:45.000]  懷著一個很期待的心
[00:13:45.000 --> 00:13:47.000]  因為耶穌是一個
[00:13:47.000 --> 00:13:49.000]  不單單是一個先知
[00:13:49.000 --> 00:13:51.000]  也是一個醫生
[00:13:51.000 --> 00:13:53.000]  他治好了不同的人
[00:13:53.000 --> 00:13:56.000]  黑眼的、耳聾的
[00:13:56.000 --> 00:13:59.000]  甚至啞的
[00:13:59.000 --> 00:14:03.000]  甚至瘸子能夠行走
[00:14:03.000 --> 00:14:07.000]  甚至死人都能夠復活
[00:14:07.000 --> 00:14:09.000]  同一個地方
[00:14:09.000 --> 00:14:11.000]  在撒瑪利亞這個地方
[00:14:11.000 --> 00:14:15.000]  不論猶太人或撒瑪利亞人
[00:14:15.000 --> 00:14:18.000]  都看同一本我們現在的《舊約聖經》
[00:14:18.000 --> 00:14:22.000]  都有同樣的期待
[00:14:22.000 --> 00:14:25.000]  是否真的能夠治好呢?
[00:14:25.000 --> 00:14:27.000]  我們先看一看
[00:14:27.000 --> 00:14:30.000]  乃萬去撒瑪利亞求醫的故事
[00:14:30.000 --> 00:14:33.000]  乃萬是一個將軍
[00:14:33.000 --> 00:14:35.000]  他身份尊貴
[00:14:35.000 --> 00:14:40.000]  但卻帶著一個很無助的麻風病
[00:14:40.000 --> 00:14:43.000]  以色列來的一個女子
[00:14:43.000 --> 00:14:45.000]  我們不知道她的名字
[00:14:45.000 --> 00:14:49.000]  不因為自己在苦難中
[00:14:49.000 --> 00:14:52.000]  在秘魯中而失去對上帝的信心
[00:14:52.000 --> 00:14:55.000]  她很勇敢向主人介紹
[00:14:55.000 --> 00:14:58.000]  認識這位以色列的神
[00:14:58.000 --> 00:15:00.000]  可以施行醫治
[00:15:00.000 --> 00:15:03.000]  所以她對主母說
[00:15:03.000 --> 00:15:06.000]  「不得主人去見撒瑪利亞的先知
[00:15:06.000 --> 00:15:11.000]  就必定能治好這個大麻風」
[00:15:11.000 --> 00:15:15.000]  不過以色列王一聽到的時候很害怕
[00:15:15.000 --> 00:15:17.000]  「我又不是神
[00:15:17.000 --> 00:15:20.000]  我怎能夠行這個
[00:15:20.000 --> 00:15:23.000]  令人得醫治或死人
[00:15:23.000 --> 00:15:25.000]  可以做回生人呢?」
[00:15:25.000 --> 00:15:29.000]  他便回去尋求先知以利沙
[00:15:29.000 --> 00:15:33.000]  而求醫治的過程中
[00:15:33.000 --> 00:15:35.000]  都有一個距離
[00:15:35.000 --> 00:15:38.000]  不像這首流行曲
[00:15:38.000 --> 00:15:40.000]  叫《神愛世人》
[00:15:40.000 --> 00:15:42.000]  我父親聽說過
[00:15:42.000 --> 00:15:43.000]  神愛很多人
[00:15:43.000 --> 00:15:46.000]  很可能數我也有份
[00:15:46.000 --> 00:15:49.000]  當中去年推出的這首歌
[00:15:49.000 --> 00:15:50.000]  感動很多人
[00:15:50.000 --> 00:15:51.000]  甚至很多人說
[00:15:51.000 --> 00:15:55.000]  好像比起我們的聖詩更加感人
[00:15:55.000 --> 00:15:57.000]  裡面有三個故事
[00:15:57.000 --> 00:15:59.000]  包括第一個故事
[00:15:59.000 --> 00:16:02.000]  就是被燒傷的
[00:16:02.000 --> 00:16:06.000]  曾經在火災中
[00:16:06.000 --> 00:16:08.000]  有基督徒的老師
[00:16:08.000 --> 00:16:10.000]  救了一群小朋友
[00:16:10.000 --> 00:16:12.000]  是很久之前的事
[00:16:12.000 --> 00:16:13.000]  大家是否記得?
[00:16:13.000 --> 00:16:17.000]  那個大火燒傷的老師
[00:16:17.000 --> 00:16:23.000]  他經歷了人世間很多不同的霸凌事件
[00:16:23.000 --> 00:16:26.000]  最終他還是選擇了輕生
[00:16:26.000 --> 00:16:28.000]  第二個故事就是
[00:16:28.000 --> 00:16:32.000]  一個默默無聞的小人物
[00:16:32.000 --> 00:16:36.000]  在他的工作崗位中賣珍珠奶茶
[00:16:36.000 --> 00:16:38.000]  他要結業
[00:16:38.000 --> 00:16:40.000]  在過程中
[00:16:40.000 --> 00:16:44.000]  他又看到一個流浪漢很痛苦
[00:16:44.000 --> 00:16:48.000]  把他唯有的飯盒都給了別人
[00:16:48.000 --> 00:16:52.000]  所以整首歌感觸的地方可能就是
[00:16:52.000 --> 00:16:54.000]  我經常覺得
[00:16:54.000 --> 00:16:55.000]  我給了你
[00:16:55.000 --> 00:16:57.000]  我自己就沒有了
[00:16:57.000 --> 00:16:58.000]  第二就是
[00:16:58.000 --> 00:17:00.000]  可能在苦難當中
[00:17:00.000 --> 00:17:01.000]  在困難當中
[00:17:01.000 --> 00:17:04.000]  能夠拉近我們人與人之間的距離
[00:17:04.000 --> 00:17:06.000]  讓我們更加明白
[00:17:06.000 --> 00:17:09.000]  以前在旺角也有
[00:17:09.000 --> 00:17:11.000]  「信耶穌得水牛」
[00:17:11.000 --> 00:17:13.000]  「得永生」
[00:17:13.000 --> 00:17:16.000]  或者是台灣很多神愛世人
[00:17:16.000 --> 00:17:22.000]  黏在不同的燈柱
[00:17:22.000 --> 00:17:24.000]  或者是電線桿上
[00:17:24.000 --> 00:17:28.000]  但是這個神愛世人是否聽說
[00:17:28.000 --> 00:17:30.000]  好像奶萬那樣
[00:17:30.000 --> 00:17:36.000]  聽說以色列寸草不生的
[00:17:36.000 --> 00:17:38.000]  撒瑪利亞這個地方
[00:17:38.000 --> 00:17:40.000]  有一個神醫
[00:17:40.000 --> 00:17:43.000]  以利沙可以治好我的病
[00:17:43.000 --> 00:17:45.000]  那就試試吧
[00:17:45.000 --> 00:17:47.000]  而試的過程中
[00:17:47.000 --> 00:17:49.000]  他是否立刻很感恩
[00:17:49.000 --> 00:17:52.000]  很謙卑的態度呢?
[00:17:52.000 --> 00:17:54.000]  我們每一個人相信耶穌
[00:17:54.000 --> 00:17:56.000]  都有一個不同的過程
[00:17:56.000 --> 00:17:59.000]  而過程當中可能都有不同的情緒
[00:17:59.000 --> 00:18:02.000]  而奶萬一開始的情緒是發怒的
[00:18:02.000 --> 00:18:04.000]  「為何我來到
[00:18:04.000 --> 00:18:07.000]  你不是幫我做一場法事嗎?」
[00:18:07.000 --> 00:18:10.000]  或者是我們看中醫也會把握
[00:18:10.000 --> 00:18:11.000]  望聞密切
[00:18:11.000 --> 00:18:13.000]  你也見過醫生吧」
[00:18:13.000 --> 00:18:16.000]  但是以利沙沒有自己過去
[00:18:16.000 --> 00:18:23.000]  而且全程奶萬發怒的原因也是
[00:18:23.000 --> 00:18:26.000]  「為何我一定要來這裡洗澡呢?」
[00:18:26.000 --> 00:18:31.000]  因為以利沙叫他得醫治
[00:18:31.000 --> 00:18:34.000]  就是要在約旦河洗澡
[00:18:34.000 --> 00:18:36.000]  沐浴七次
[00:18:36.000 --> 00:18:41.000]  「為何我要來這個荒蕪的地方洗澡呢?」
[00:18:41.000 --> 00:18:43.000]  對於奶萬來說
[00:18:43.000 --> 00:18:44.000]  他很生氣
[00:18:44.000 --> 00:18:47.000]  因為期望的落空
[00:18:47.000 --> 00:18:49.000]  因為文化處境
[00:18:49.000 --> 00:18:52.000]  甚至他自己本身有的驕傲
[00:18:52.000 --> 00:18:58.000]  拒絕得醫治的方法
[00:18:58.000 --> 00:19:01.000]  但這個小女子 這個僕人
[00:19:01.000 --> 00:19:03.000]  他就勸她
[00:19:03.000 --> 00:19:06.000]  「神人以利沙也不是要你做甚麼大事」
[00:19:06.000 --> 00:19:08.000]  「他叫你去洗澡而已」
[00:19:08.000 --> 00:19:10.000]  透過僕人的勸戒
[00:19:10.000 --> 00:19:13.000]  她願意謙卑自己
[00:19:13.000 --> 00:19:17.000]  最後她也得到醫治
[00:19:17.000 --> 00:19:21.000]  以利沙全程都有一個距離
[00:19:21.000 --> 00:19:24.000]  有點像我們今天看到的經文
[00:19:24.000 --> 00:19:29.000]  耶穌沒有親自去摸這些大麻瘋的人
[00:19:29.000 --> 00:19:30.000]  因為如果摸了他
[00:19:30.000 --> 00:19:33.000]  他自己也要隔離
[00:19:33.000 --> 00:19:39.000]  透過當時猶太人結證的禮儀
[00:19:39.000 --> 00:19:41.000]  耶穌也是遠遠地跟他說
[00:19:41.000 --> 00:19:44.000]  「你走吧 你去見祭司」
[00:19:44.000 --> 00:19:47.000]  同樣求醫治的距離
[00:19:47.000 --> 00:19:49.000]  我們看到
[00:19:49.000 --> 00:19:52.000]  以利沙打發一個使者去跟乃萬說
[00:19:52.000 --> 00:19:55.000]  全程都是轉達訊息
[00:19:55.000 --> 00:19:57.000]  但也讓我們看到
[00:19:57.000 --> 00:20:00.000]  我們的上帝如果要施行醫治
[00:20:00.000 --> 00:20:02.000]  不在乎外表的儀式
[00:20:02.000 --> 00:20:08.000]  而是著重我們有沒有信服上帝
[00:20:08.000 --> 00:20:12.000]  而透過乃萬真的去約旦河
[00:20:12.000 --> 00:20:14.000]  沐浴七回之後
[00:20:14.000 --> 00:20:17.000]  他公開的見證
[00:20:17.000 --> 00:20:19.000]  除了以色列之外
[00:20:19.000 --> 00:20:22.000]  普天下沒有神
[00:20:22.000 --> 00:20:24.000]  神被恩感之後
[00:20:24.000 --> 00:20:27.000]  他的行動帶來信仰的轉變
[00:20:27.000 --> 00:20:33.000]  帶來一生人不同的敬拜讚美
[00:20:33.000 --> 00:20:36.000]  我們留意神的恩典就是這樣
[00:20:36.000 --> 00:20:38.000]  可能在日常生活當中
[00:20:38.000 --> 00:20:40.000]  在我們困難當中
[00:20:40.000 --> 00:20:42.000]  也會突然之間來到
[00:20:42.000 --> 00:20:47.000]  甚至是透過一些我們沒有期待的
[00:20:47.000 --> 00:20:50.000]  或是臨到一些很平凡的
[00:20:50.000 --> 00:20:54.000]  甚至在社會當中被忽略的
[00:20:54.000 --> 00:20:57.000]  這也挑戰我們
[00:20:57.000 --> 00:21:00.000]  願不願意放下自己的觀點
[00:21:00.000 --> 00:21:05.000]  虛心地去聽主的恩言
[00:21:05.000 --> 00:21:08.000]  讓祂的恩典突破我們的心房
[00:21:08.000 --> 00:21:15.000]  我們再看今天的經文
[00:21:15.000 --> 00:21:17.000]  耶穌經過撒瑪利亞
[00:21:17.000 --> 00:21:21.000]  本身有十個大麻風的人
[00:21:21.000 --> 00:21:25.000]  遠遠地向耶穌說
[00:21:25.000 --> 00:21:29.000]  「可憐我,老師,可憐我」
[00:21:29.000 --> 00:21:33.000]  「主耶穌,請祢賜福我們」
[00:21:33.000 --> 00:21:36.000]  他們知道耶穌是主
[00:21:36.000 --> 00:21:38.000]  耶穌有能力
[00:21:38.000 --> 00:21:43.000]  所以他們從這幅畫中也看到
[00:21:43.000 --> 00:21:45.000]  他們遠遠地看到耶穌
[00:21:45.000 --> 00:21:47.000]  等到耶穌經過的時候
[00:21:47.000 --> 00:21:51.000]  就向耶穌去呼求
[00:21:51.000 --> 00:21:55.000]  除了我們教導小朋友要去感恩
[00:21:55.000 --> 00:21:57.000]  要去表達愛意
