
[00:00:00.000 --> 00:00:03.520]  讓我們繼續以聆聽聖道的敬拜
[00:01:58.480 --> 00:02:01.280]  看到大家有一些熟悉的面孔
[00:02:01.280 --> 00:02:03.680]  可能有些可能令我看起來不太清楚
[00:02:03.680 --> 00:02:04.880]  但不要緊
[00:02:04.880 --> 00:02:06.080]  因為我們今天來到
[00:02:06.080 --> 00:02:09.480]  我想跟大家分享神的恩典
[00:02:09.480 --> 00:02:11.880]  我記得我自己
[00:02:11.880 --> 00:02:15.880]  算上我讀神學到回教會服侍
[00:02:15.880 --> 00:02:19.480]  前後大概是踏入第九年
[00:02:19.480 --> 00:02:21.680]  差不多十年的時間
[00:02:21.680 --> 00:02:24.280]  十年後我回到這裡
[00:02:24.280 --> 00:02:27.480]  我覺得很感恩也很感動
[00:02:27.480 --> 00:02:30.280]  也看到舞會不斷發展
[00:02:30.280 --> 00:02:31.880]  不斷鼓勵我們
[00:02:31.880 --> 00:02:33.280]  所以今天來到這裡
[00:02:33.280 --> 00:02:35.680]  我也希望代表教會
[00:02:35.680 --> 00:02:39.880]  再次祝福弟兄姊妹生命健壯
[00:02:39.880 --> 00:02:44.080]  繼續在上帝的過路中一同努力
[00:02:44.080 --> 00:02:48.280]  今天我們分堂在澳門
[00:02:48.280 --> 00:02:52.480]  希望藉著年青人
[00:02:52.480 --> 00:02:54.680]  剛剛大家聽到他們大敬拜
[00:02:54.680 --> 00:02:57.680]  我們也不斷學習成長當中
[00:02:57.680 --> 00:03:01.080]  大家是否要給年青人的敬拜掌聲?
[00:03:01.080 --> 00:03:04.480]  (掌聲)
[00:03:04.480 --> 00:03:06.480]  這些掌聲不是給他們的
[00:03:06.480 --> 00:03:07.880]  其實是給上帝的
[00:03:07.880 --> 00:03:09.080]  如果不是上帝
[00:03:09.080 --> 00:03:10.280]  他們是沒有今天的
[00:03:10.280 --> 00:03:12.480]  你看到帶領敬拜的弟兄
[00:03:12.480 --> 00:03:14.280]  比我更加像傳道人
[00:03:14.280 --> 00:03:17.680]  看聖經好像比我更加像傳道人
[00:03:17.680 --> 00:03:19.080]  教會是這樣的
[00:03:19.080 --> 00:03:20.680]  是很有盼望的
[00:03:20.680 --> 00:03:22.080]  我們今天來到當中
[00:03:22.080 --> 00:03:25.680]  其實有很多人很想去感謝
[00:03:25.680 --> 00:03:27.880]  首先我很想感謝武會
[00:03:27.880 --> 00:03:30.280]  雖然我知道今天有很多傳道同工
[00:03:30.280 --> 00:03:31.480]  今天不在當中
[00:03:31.480 --> 00:03:33.080]  有很多不同的侍奉
[00:03:33.080 --> 00:03:34.080]  很多不同的事情
[00:03:34.080 --> 00:03:35.480]  但我很想感謝他們
[00:03:35.480 --> 00:03:36.880]  在這麼多年來
[00:03:36.880 --> 00:03:40.680]  陪著百甲巢浸信會的成長不離不棄
[00:03:40.680 --> 00:03:43.880]  特別當中有幾位的執事
[00:03:43.880 --> 00:03:44.880]  目者傳道
[00:03:44.880 --> 00:03:46.280]  今天在莊中也有
[00:03:46.280 --> 00:03:48.680]  其實真的很辛苦
[00:03:48.680 --> 00:03:51.080]  不斷港澳兩邊走
[00:03:51.080 --> 00:03:52.680]  陪著我們長大
[00:03:52.680 --> 00:03:55.080]  我自己經常覺得
[00:03:55.080 --> 00:03:59.880]  當時也不是很意會到那種艱辛是多少
[00:03:59.880 --> 00:04:02.080]  當我自己在服侍的當中
[00:04:02.080 --> 00:04:03.480]  有機會出外
[00:04:03.480 --> 00:04:05.680]  或者有機會在不同地方服侍的時候
[00:04:05.680 --> 00:04:09.680]  我深深體會到他們的辛勞是多麼的大
[00:04:09.680 --> 00:04:13.280]  那一程傳道也很要命的
[00:04:13.280 --> 00:04:15.680]  你知道交通上也是很浪費精神的
[00:04:15.680 --> 00:04:17.680]  但是他們每一次來到
[00:04:17.680 --> 00:04:19.680]  都帶來很多的教導
[00:04:19.680 --> 00:04:22.280]  鼓勵、供應
[00:04:22.280 --> 00:04:25.280]  帶來很多母會弟兄姊妹的祝福
[00:04:25.280 --> 00:04:26.680]  所以很感謝他們
[00:04:26.680 --> 00:04:28.680]  第二批我要感謝的人
[00:04:28.680 --> 00:04:30.480]  就是在座的我們認識的
[00:04:30.480 --> 00:04:32.480]  包括羅牧師
[00:04:32.480 --> 00:04:35.080]  有些執事我們以前一起同工會開過會
[00:04:35.080 --> 00:04:37.680]  包括甚至在音響房裡的一些
[00:04:37.680 --> 00:04:38.880]  我認識的弟兄
[00:04:38.880 --> 00:04:42.280]  我們以前曾經在一些宣教的事工上
[00:04:42.280 --> 00:04:43.880]  有些弟兄姊妹我們一起
[00:04:43.880 --> 00:04:45.480]  在當中參與過
[00:04:45.480 --> 00:04:49.280]  這些弟兄姊妹讓我們的信仰更加豐富
[00:04:49.280 --> 00:04:50.480]  讓我們更加
[00:04:50.480 --> 00:04:51.880]  或者包括我自己
[00:04:51.880 --> 00:04:54.880]  更加明白應該怎樣來服侍上帝
[00:04:54.880 --> 00:04:57.280]  所以我想感謝這些弟兄姊妹
[00:04:57.280 --> 00:04:59.280]  第三批我要感謝的
[00:04:59.280 --> 00:05:01.880]  就是在座的弟兄姊妹你們每一位
[00:05:01.880 --> 00:05:03.280]  為什麼要感謝你們呢
[00:05:03.280 --> 00:05:04.680]  因為你們很厲害
[00:05:04.680 --> 00:05:05.880]  你們甚至連
[00:05:05.880 --> 00:05:07.680]  可能有些當中我不知道
[00:05:07.680 --> 00:05:10.480]  有些可能連百合巢浸信會都沒去過
[00:05:10.480 --> 00:05:13.080]  連那個百合巢浸信會的張培良傳道的樣子
[00:05:13.080 --> 00:05:14.480]  是什麼都沒見過
[00:05:14.480 --> 00:05:17.280]  連百合巢弟兄姊妹的樣子你都不認識
[00:05:17.280 --> 00:05:19.480]  但你竟然憑著上帝的信心
[00:05:19.480 --> 00:05:20.880]  你們繼續的奉獻
[00:05:20.880 --> 00:05:23.480]  繼續的為著教會來祈禱
[00:05:23.480 --> 00:05:26.280]  如果不是大家這樣來用信心擺上
[00:05:26.280 --> 00:05:28.680]  你們就不會見到我們今天在當中
[00:05:28.680 --> 00:05:29.880]  教會的成長
[00:05:29.880 --> 00:05:32.280]  和不斷的來見證上帝
[00:05:32.280 --> 00:05:34.680]  所以我覺得很感謝大家
[00:05:34.680 --> 00:05:37.880]  我們中間雖然不認識
[00:05:37.880 --> 00:05:40.080]  但我想我們有一件事是有關連的
[00:05:40.080 --> 00:05:41.080]  就是什麼呢
[00:05:41.080 --> 00:05:43.480]  就是我們都是因為上帝的國度
[00:05:43.480 --> 00:05:44.880]  因為天國的福音
[00:05:44.880 --> 00:05:46.280]  所以我們今天坐在這裡
[00:05:46.280 --> 00:05:48.880]  所以我剛剛也跟敬拜隊說
[00:05:48.880 --> 00:05:50.080]  我們帶敬拜的時候
[00:05:50.080 --> 00:05:51.680]  可能面對的弟兄姊妹不太熟悉
[00:05:51.680 --> 00:05:52.480]  不要緊的
[00:05:52.480 --> 00:05:54.680]  看上去有些生寶也不要緊
[00:05:54.680 --> 00:05:55.280]  你記得
[00:05:55.280 --> 00:05:57.480]  那個就是主裡面的弟兄姊妹就行了
[00:05:57.480 --> 00:05:58.680]  當我們一敬拜
[00:05:58.680 --> 00:06:02.280]  身份背景的東西就會飛走了
[00:06:02.280 --> 00:06:04.280]  我們就是主裡面的弟兄姊妹
[00:06:04.280 --> 00:06:05.880]  所以不需要緊張
[00:06:05.880 --> 00:06:07.080]  我們就一起去敬拜
[00:06:07.080 --> 00:06:09.080]  今天我們當說到
[00:06:09.080 --> 00:06:10.680]  如果我們中間的連繫
[00:06:10.680 --> 00:06:12.280]  就是天國的福音
[00:06:12.280 --> 00:06:14.480]  就是耶穌基督的福音的話
[00:06:14.480 --> 00:06:17.480]  所以我今天正正要來分享的就是
[00:06:17.480 --> 00:06:18.880]  耶穌基督的福音
[00:06:18.880 --> 00:06:20.280]  天國的比喻
[00:06:20.280 --> 00:06:22.080]  很想跟大家分享這段經文
[00:06:22.080 --> 00:06:24.280]  讓我們一起在主裡面
[00:06:24.280 --> 00:06:26.880]  再一次明白這個我們很熟悉
[00:06:26.880 --> 00:06:29.080]  可能已經聽了很多次的比喻
[00:06:29.080 --> 00:06:32.480]  到底今天還可以給什麼提醒和鼓勵我們呢
[00:06:32.480 --> 00:06:34.480]  在開始之前我想帶大家做一個簡單的祈禱
[00:06:34.480 --> 00:06:36.680]  我們祈禱
[00:06:36.680 --> 00:06:39.880]  主你幫助我們去聽到你的聲音
[00:06:39.880 --> 00:06:42.480]  是因為你的福音 是因為你的救贖
[00:06:42.480 --> 00:06:44.680]  今天我們一同可以這樣敬拜
[00:06:44.680 --> 00:06:45.880]  我們讚美你
[00:06:45.880 --> 00:06:48.080]  願你讓我們繼續聆聽你的聖言
[00:06:48.080 --> 00:06:49.280]  也讓我們今天
[00:06:49.280 --> 00:06:51.880]  可以再一次在你的聖言當中去回應你
[00:06:51.880 --> 00:06:54.080]  帶領以下的時間打開我們的心
[00:06:54.080 --> 00:06:55.280]  我們同心禱告
[00:06:55.280 --> 00:06:58.080]  逢禮基督 得聖名至極 阿們
[00:06:58.080 --> 00:07:01.080]  今天的主題叫做
[00:07:01.080 --> 00:07:03.880]  成為一個不合理的殺種的人
[00:07:03.880 --> 00:07:07.080]  我一會兒會說到底有多不合理
[00:07:07.080 --> 00:07:08.680]  首先我想問大家一個問題
[00:07:08.680 --> 00:07:09.880]  進入經文之前
[00:07:09.880 --> 00:07:11.880]  我不知道在座的弟兄姊妹
[00:07:11.880 --> 00:07:13.480]  包括白鴿巢
[00:07:13.480 --> 00:07:14.680]  有沒有想過
[00:07:14.680 --> 00:07:16.280]  你有沒有期待過
[00:07:16.280 --> 00:07:18.280]  教會要成為一個怎樣的教會
[00:07:18.280 --> 00:07:19.480]  有沒有想過的
[00:07:19.480 --> 00:07:21.080]  當我在教會聚會的時候
[00:07:21.080 --> 00:07:23.480]  有沒有想過這間教會要變成怎樣的呢
[00:07:23.480 --> 00:07:27.080]  有些人可能說我要變成一間千人的教會
[00:07:27.080 --> 00:07:28.880]  我要變成一間很大的教會
[00:07:28.880 --> 00:07:30.880]  然後熱切傳福音
[00:07:30.880 --> 00:07:32.280]  非常好
[00:07:32.280 --> 00:07:33.280]  有些人說不是
[00:07:33.280 --> 00:07:34.280]  我們不一定很大
[00:07:34.280 --> 00:07:36.480]  但是我們要成為一間很落地
[00:07:36.480 --> 00:07:38.880]  去做到一些服務社會
[00:07:38.880 --> 00:07:40.880]  服務基層的一間教會
[00:07:40.880 --> 00:07:43.280]  有些教會不斷在做這些工作
[00:07:43.280 --> 00:07:45.280]  我知道母會也做了很多這些
[00:07:45.280 --> 00:07:48.880]  有些人可能覺得我們教會不理大小
[00:07:48.880 --> 00:07:50.480]  總之我們要成為一間
[00:07:50.480 --> 00:07:53.680]  時常都可以讚美到神的一間教會
[00:07:53.680 --> 00:07:55.080]  每一間教會都不同
[00:07:55.080 --> 00:07:57.080]  我不知道旺角浸宿的弟兄姊妹
[00:07:57.080 --> 00:07:58.680]  你們是怎樣期待
[00:07:58.680 --> 00:08:00.280]  但不要只是期待
[00:08:00.280 --> 00:08:02.680]  如果你要你的教會變成怎樣呢
[00:08:02.680 --> 00:08:03.880]  你怎樣才可以變成
[00:08:03.880 --> 00:08:05.280]  可以看到那間教會出現
[00:08:05.280 --> 00:08:08.880]  就是由你開始做的那件事
[00:08:08.880 --> 00:08:10.680]  如果你想教會成為一間傳福音教會
[00:08:10.680 --> 00:08:11.080]  怎樣呢
[00:08:11.080 --> 00:08:12.680]  你成為一個傳福音的人
[00:08:12.680 --> 00:08:15.680]  那你教會就會慢慢成為一間傳福音的教會
[00:08:15.680 --> 00:08:18.480]  如果你想你的教會可以有很多的服務基層
[00:08:18.480 --> 00:08:19.480]  可以服務社會
[00:08:19.480 --> 00:08:19.880]  那怎樣呢
[00:08:19.880 --> 00:08:21.680]  由你開始去服務社會
[00:08:21.680 --> 00:08:23.280]  由你開始起步
[00:08:23.280 --> 00:08:25.280]  那教會就能夠去成就
[00:08:25.280 --> 00:08:28.080]  那我自己說一下我們教會
[00:08:28.080 --> 00:08:29.080]  我都可能
[00:08:29.080 --> 00:08:30.880]  他們都聽一下
[00:08:30.880 --> 00:08:34.080]  我很希望百甲巢浸宿會成為一間
[00:08:34.080 --> 00:08:35.480]  不是說大小
[00:08:35.480 --> 00:08:38.280]  而是說無論這個世界這個環境
[00:08:38.280 --> 00:08:39.880]  怎樣變化都好
[00:08:39.880 --> 00:08:42.280]  在不同的環境下都可以成為一間
[00:08:42.280 --> 00:08:44.680]  不斷去傳揚福音的教會
[00:08:44.680 --> 00:08:45.680]  為何我會這樣說呢
[00:08:45.680 --> 00:08:48.680]  因為百甲巢就是一間這樣來成立的教會
[00:08:48.680 --> 00:08:51.480]  是因為有很多人不計得失
[00:08:51.480 --> 00:08:52.480]  不計後果
[00:08:52.480 --> 00:08:54.080]  甚至不計付出
[00:08:54.080 --> 00:08:55.680]  而來去供應
[00:08:55.680 --> 00:08:56.880]  去當中服侍
[00:08:56.880 --> 00:08:59.080]  才有今天百甲巢浸宿會
[00:08:59.080 --> 00:09:00.880]  來到今時今日這個日子
[00:09:00.880 --> 00:09:03.480]  所以我希望這個種子
[00:09:03.480 --> 00:09:07.080]  能夠繼續在教會當中生根發芽
[00:09:07.080 --> 00:09:08.680]  無論將來的社會變化怎樣
[00:09:08.680 --> 00:09:09.080]  我們不知道
[00:09:09.080 --> 00:09:10.680]  但是無論怎樣
[00:09:10.680 --> 00:09:11.880]  得時不得時
[00:09:11.880 --> 00:09:13.880]  總要傳主的福音
[00:09:13.880 --> 00:09:15.880]  這是我自己的期望
[00:09:15.880 --> 00:09:18.480]  當然今天有很多人
[00:09:18.480 --> 00:09:20.680]  對於教會有不同的期望
[00:09:20.680 --> 00:09:22.480]  不過今天在這段福音裡面
[00:09:22.480 --> 00:09:26.280]  我們看到耶穌基督正正就是來跟我們說
[00:09:26.280 --> 00:09:29.480]  到底天國是怎樣來開展的呢
[00:09:29.480 --> 00:09:32.480]  到底天國是怎樣來發大的呢
[00:09:32.480 --> 00:09:33.880]  或者這麼說
[00:09:33.880 --> 00:09:35.480]  在經文之前我們看到
[00:09:35.480 --> 00:09:37.080]  這一段經文我們很熟悉的
[00:09:37.080 --> 00:09:39.280]  我相信在座很多人都聽過
[00:09:39.280 --> 00:09:40.080]  第一次讀
[00:09:40.080 --> 00:09:42.080]  我們通常注意的位置在哪裡
[00:09:42.080 --> 00:09:43.880]  通常聽到100倍
[00:09:43.880 --> 00:09:45.080]  60倍
[00:09:45.080 --> 00:09:46.080]  30倍
[00:09:46.080 --> 00:09:47.280]  當然是最正的這裡
[00:09:47.280 --> 00:09:49.080]  我希望自己教會100倍
[00:09:49.080 --> 00:09:50.680]  希望教會60倍
[00:09:50.680 --> 00:09:52.680]  或最少也30倍
[00:09:52.680 --> 00:09:54.680]  或者有些人的注意力會放在
[00:09:54.680 --> 00:09:56.480]  不同的土壤那裡
[00:09:56.480 --> 00:09:57.880]  然後問一下我自己
[00:09:57.880 --> 00:09:59.080]  我是不是很肚餓呢
[00:09:59.080 --> 00:10:01.080]  有沒有讓上帝的種子
[00:10:01.080 --> 00:10:03.080]  在我心裡面生根發芽呢
[00:10:03.080 --> 00:10:04.680]  也有時候我們會這樣問的
[00:10:04.680 --> 00:10:06.680]  如果覺得自己現在是一些荊棘
[00:10:06.680 --> 00:10:08.880]  拜託幫我除去那些荊棘
[00:10:08.880 --> 00:10:12.080]  讓我們生命成長得再好一點
[00:10:12.080 --> 00:10:15.880]  但今天我想由一個第三個的角度
[00:10:15.880 --> 00:10:17.480]  來看這段經文
[00:10:17.480 --> 00:10:19.880]  這段經文裡面有一個人
[00:10:19.880 --> 00:10:23.080]  一開始說到有一個殺種的人
[00:10:23.080 --> 00:10:25.080]  這個殺種的人是怎樣的呢
[00:10:25.080 --> 00:10:29.080]  他有一些很不合理的一種殺種的方式
[00:10:29.080 --> 00:10:31.080]  首先他說這個人出去殺種
[00:10:31.080 --> 00:10:32.680]  他殺的時候
[00:10:32.680 --> 00:10:34.280]  有一些就殺在路旁
[00:10:34.280 --> 00:10:36.680]  有一些就殺在土踐石頭地
[00:10:36.680 --> 00:10:39.480]  有一些就殺在荊棘裡面
[00:10:39.480 --> 00:10:41.480]  你這樣聽就覺得
[00:10:41.480 --> 00:10:43.480]  那就殺在那裡吧
[00:10:43.480 --> 00:10:44.480]  有什麼特別呢
[00:10:44.480 --> 00:10:45.480]  但你想一下
[00:10:45.480 --> 00:10:48.480]  如果一個正常的殺種的人
[00:10:48.480 --> 00:10:49.480]  他希望有什麼呢
[00:10:49.480 --> 00:10:50.480]  他希望有收成
[00:10:50.480 --> 00:10:53.480]  他希望種子是發芽生根的
[00:10:53.480 --> 00:10:55.480]  如果一個正常的人
[00:10:55.480 --> 00:10:58.480]  我不知道在座當中有沒有家裡有養殖物
[00:10:58.480 --> 00:11:00.480]  甚至以前有耕種過
[00:11:00.480 --> 00:11:01.880]  我不懂得耕種的
[00:11:01.880 --> 00:11:03.480]  但我聽那些人說
[00:11:03.480 --> 00:11:05.480]  如果你想種子發芽發得好
[00:11:05.480 --> 00:11:07.480]  首先你要找一些好的土壤
[00:11:07.480 --> 00:11:09.480]  你首先要翻土
[00:11:09.480 --> 00:11:12.480]  然後你又要除去泥土的雜質
[00:11:12.480 --> 00:11:15.480]  還有現在有些很厲害的肥料
[00:11:15.480 --> 00:11:16.480]  可以放在泥土上
[00:11:16.480 --> 00:11:17.480]  令到那些泥土
[00:11:17.480 --> 00:11:19.480]  不知道那些什麼酸鹼值
[00:11:19.480 --> 00:11:21.480]  是很適合栽種的
[00:11:21.480 --> 00:11:22.480]  我不認識
[00:11:22.480 --> 00:11:24.480]  我是聽有一個姐妹跟我分享
[00:11:24.480 --> 00:11:25.480]  哇,這麼複雜
[00:11:25.480 --> 00:11:27.480]  種東西而已
[00:11:27.480 --> 00:11:28.480]  她說是的
[00:11:28.480 --> 00:11:29.480]  如果你想那些植物發芽發得好
[00:11:29.480 --> 00:11:31.480]  是有很多工序要做的
[00:11:31.480 --> 00:11:32.480]  不是這麼簡單的
[00:11:32.480 --> 00:11:34.480]  我去想一想
[00:11:34.480 --> 00:11:38.480]  如果一個正常的農業社會
[00:11:38.480 --> 00:11:40.480]  很清楚耕種的需要
[00:11:40.480 --> 00:11:41.480]  他們這麼多工序
[00:11:41.480 --> 00:11:43.480]  那麼這個殺種的人
[00:11:43.480 --> 00:11:46.480]  為什麼會這麼隨意地殺呢
[00:11:46.480 --> 00:11:48.480]  殺路旁,荊棘旁,石頭旁
[00:11:48.480 --> 00:11:51.480]  難道他不著重收成嗎
[00:11:51.480 --> 00:11:52.480]  不可能的
[00:11:52.480 --> 00:11:54.480]  殺種的人一定著重收成
[00:11:54.480 --> 00:11:56.480]  但今天我們看到馬太
[00:11:56.480 --> 00:11:58.480]  當他描述
[00:11:58.480 --> 00:12:00.480]  我們一路看聖經
[00:12:00.480 --> 00:12:02.480]  整個十三章有很多的比喻
[00:12:02.480 --> 00:12:05.480]  去描述天國的發展
[00:12:05.480 --> 00:12:06.480]  你發覺
[00:12:06.480 --> 00:12:07.480]  他告訴我們
[00:12:07.480 --> 00:12:09.480]  上帝好像用了一個
[00:12:09.480 --> 00:12:12.480]  跟我們所理解的不太一樣的思維
[00:12:12.480 --> 00:12:14.480]  去講這個故事
[00:12:14.480 --> 00:12:15.480]  這個也是我們每一個人
[00:12:15.480 --> 00:12:18.480]  我們每一次來看耶穌基督的比喻
[00:12:18.480 --> 00:12:20.480]  我們一定要常常戴著這副眼鏡
[00:12:20.480 --> 00:12:22.480]  耶穌基督是很厲害的
[00:12:22.480 --> 00:12:25.480]  用一些大人小孩都聽得懂的比喻
[00:12:25.480 --> 00:12:27.480]  但是他在中間
[00:12:27.480 --> 00:12:30.480]  要反轉你平常的思維
[00:12:30.480 --> 00:12:32.480]  在這裡我們首先看到什麼呢
[00:12:32.480 --> 00:12:34.480]  我今天講的第一點就是
[00:12:34.480 --> 00:12:36.480]  這個殺種的人
[00:12:36.480 --> 00:12:38.480]  你發覺他不是不重視收成
[00:12:38.480 --> 00:12:39.480]  因為沒有可能的
[00:12:39.480 --> 00:12:41.480]  沒有一個殺種的人不重視收成
[00:12:41.480 --> 00:12:42.480]  但為什麼他會這樣殺種呢
[00:12:42.480 --> 00:12:44.480]  是因為這個殺種的人
[00:12:44.480 --> 00:12:47.480]  很明顯他對於他的種子非常有信心
[00:12:47.480 --> 00:12:49.480]  他相信這些種子
[00:12:49.480 --> 00:12:51.480]  只要落到一個很土的地方
[00:12:51.480 --> 00:12:53.480]  就會發生什麼事呢
[00:12:53.480 --> 00:12:56.480]  就會有一個爆炸性的成長
[00:12:56.480 --> 00:12:59.480]  一百倍、六十倍、三十倍
[00:12:59.480 --> 00:13:02.480]  他對他的種子非常有信心
[00:13:02.480 --> 00:13:04.480]  在這裡他告訴我們
[00:13:04.480 --> 00:13:07.480]  那顆種子代表著什麼呢
[00:13:07.480 --> 00:13:08.480]  天國的福音
[00:13:08.480 --> 00:13:11.480]  這個殺種的人代表著天國的福音
[00:13:11.480 --> 00:13:12.480]  他殺去種
[00:13:12.480 --> 00:13:14.480]  但這個殺種的人是誰呢
[00:13:14.480 --> 00:13:15.480]  很多人呢
[00:13:15.480 --> 00:13:16.480]  剛剛我們看了比喻經文講
[00:13:16.480 --> 00:13:18.480]  有很多人圍著耶穌
[00:13:18.480 --> 00:13:20.480]  但是如果你看經文的第十節
[00:13:20.480 --> 00:13:22.480]  或者你程序裡面應該都有
[00:13:22.480 --> 00:13:24.480]  你會發覺原來這一段經文
[00:13:24.480 --> 00:13:26.480]  不是全部講給所有人聽的
[00:13:26.480 --> 00:13:27.480]  是講給誰聽的呢
[00:13:27.480 --> 00:13:29.480]  是講給門徒聽的
[00:13:29.480 --> 00:13:32.480]  因為那些門徒當耶穌講完比喻之後
[00:13:32.480 --> 00:13:34.480]  就來抓耶穌一邊
[00:13:34.480 --> 00:13:35.480]  然後問耶穌
[00:13:35.480 --> 00:13:38.480]  耶穌啊,為什麼講這麼難明白的比喻呢
[00:13:38.480 --> 00:13:39.480]  那耶穌說什麼呢
[00:13:39.480 --> 00:13:41.480]  這些比喻這麼難明白
[00:13:41.480 --> 00:13:42.480]  就是為了讓他們聽不明白
[00:13:42.480 --> 00:13:43.480]  讓你們聽得明白
[00:13:43.480 --> 00:13:45.480]  然後耶穌就跟他們解釋
[00:13:45.480 --> 00:13:46.480]  整個比喻是什麼意思
[00:13:46.480 --> 00:13:48.480]  耶穌沒有向門徒隱瞞
[00:13:48.480 --> 00:13:49.480]  他要講的東西
[00:13:49.480 --> 00:13:52.480]  所以今天這個比喻
[00:13:52.480 --> 00:13:54.480]  這個關於天國的開展
[00:13:54.480 --> 00:13:56.480]  是講給那些門徒聽的
[00:13:56.480 --> 00:13:58.480]  我知道今年
[00:13:58.480 --> 00:14:01.480]  王浸的一個主題叫做門徒不斷
[00:14:01.480 --> 00:14:02.480]  按我理解
[00:14:02.480 --> 00:14:04.480]  在座的每一位都是門徒
[00:14:04.480 --> 00:14:06.480]  我們要不斷建造門徒
[00:14:06.480 --> 00:14:08.480]  門徒不是只是說
[00:14:08.480 --> 00:14:10.480]  我相信耶穌的問答
[00:14:10.480 --> 00:14:14.480]  而是說一個真真實實用生命去跟隨耶穌的人
[00:14:14.480 --> 00:14:16.480]  今天這一段經文
[00:14:16.480 --> 00:14:18.480]  就是講給這些門徒聽的
[00:14:18.480 --> 00:14:20.480]  這些門徒帶著天國的福音
[00:14:20.480 --> 00:14:22.480]  不斷的來傳播
[00:14:22.480 --> 00:14:24.480]  而天國的福音
[00:14:24.480 --> 00:14:26.480]  卻是有著爆炸性
[00:14:26.480 --> 00:14:29.480]  有著那種你想像不到的能力
[00:14:29.480 --> 00:14:30.480]  可以展現出來
[00:14:30.480 --> 00:14:32.480]  所以這個殺種的人
[00:14:32.480 --> 00:14:33.480]  他去到哪裡都殺
[00:14:33.480 --> 00:14:36.480]  不是因為他不理那個修成
[00:14:36.480 --> 00:14:40.480]  而是因為他相信福音的種子帶著能力
[00:14:40.480 --> 00:14:43.480]  只要你願意為主去傳
[00:14:43.480 --> 00:14:44.480]  總有一天
[00:14:44.480 --> 00:14:45.480]  你不知道什麼時候
[00:14:45.480 --> 00:14:46.480]  那顆福音的種子
[00:14:46.480 --> 00:14:48.480]  會有一天下到好土
[00:14:48.480 --> 00:14:49.480]  然後那顆好土
[00:14:49.480 --> 00:14:50.480]  就會突然間一百倍
[00:14:50.480 --> 00:14:51.480]  六十倍
[00:14:51.480 --> 00:14:53.480]  三十倍的成長
[00:14:53.480 --> 00:14:55.480]  然後當你看到那些門徒
[00:14:55.480 --> 00:14:57.480]  可能甚至你沒有想過
[00:14:57.480 --> 00:14:59.480]  你沒有想過原來在那裡
[00:14:59.480 --> 00:15:01.480]  上帝這樣來工作
[00:15:01.480 --> 00:15:02.480]  你沒有想過
[00:15:02.480 --> 00:15:06.480]  在這裡我想起一個故事
[00:15:06.480 --> 00:15:08.480]  跟我自己的經歷有關
