
[00:00:00.000 --> 00:00:19.000]  約翰福音九章一至七節
[00:03:20.000 --> 00:03:44.000]  宗教場所門外總有一堆乞丐在等候,期待人們敬拜上帝之後善心大增,就會比較慷慨去施捨財物給他們,這個乞丐是獨自一人在這裡行乞,沒有提到他父母在身邊,估計他已經成年,可以自己自立去謀生
[00:03:44.000 --> 00:03:58.000]  他應該是慣常在聖殿門外行乞的人,因為這裡算是他的地盤,約翰特別著名,他是天生黑眼的,為什麼約翰會知道,為什麼門徒會知道呢?
[00:03:58.000 --> 00:04:18.000]  唯一的解釋就是,大概去聖殿,出入聖殿的人,常常會碰到他,對他的警方都略知一二,第八節提到有人素常見他時討飯的,即是他們都見慣他
[00:04:18.000 --> 00:04:39.000]  我們解釋這段經文仔細一點,我們再看第一節,耶穌過去的時候看見一個人生來是黑眼的,雖然第二節就講到門徒提出一個神學問題,顯然門徒都見到那個乞丐
[00:04:39.000 --> 00:04:56.000]  不過聖經作者刻意在第一節先講耶穌見到那個乞丐,所以就排除了耶穌沒有注意到那個乞丐,是門徒先發現提出問題,才讓耶穌注意他
[00:04:56.000 --> 00:05:18.000]  雖然提問題的是門徒,但耶穌早已注意那個乞丐,後面講耶穌要在那個乞丐身上顯出上帝的作為,他不是在門徒提出問題之後,然後匆匆忙忙去理會那個乞丐,順從要求做個神蹟出來
[00:05:18.000 --> 00:05:30.000]  耶穌卻早已留意他,聖經沒有明講,不過他對那個乞丐動了慈心,他在意他關懷,這是我們先講的
[00:05:30.000 --> 00:05:47.000]  這一趟門徒在見到那個乞丐的時候,突然間就爆出一個神學問題,就問他們的夫子,第二節,拉比,這人生來是乞眼的,是誰犯了罪?是這人呢?是他父母呢?
[00:05:47.000 --> 00:06:03.000]  乞丐是天生乞眼的,換言之,這排除了他本人因犯罪而導致失明的可能性,他一出生就乞盲,沒機會做某些事去整自己
[00:06:03.000 --> 00:06:16.000]  他不需要為乞丐承擔責任,除非我們用佛教輪迴的觀念,講過乞丐今生的災難是源自他前世的罪孽,隔代報應
[00:06:16.000 --> 00:06:34.000]  但基督教沒有前世今生的講法,簡單而牢固的信念,疾病是上帝的懲罰,上帝的懲罰總是因應人的罪而來,所以疾病是罪的後果
[00:06:34.000 --> 00:06:49.000]  如果這個人為自己的疾病負罪責,簡單的推論就是由他的父母來承擔,他的父母犯罪,所以造成了兒子就瞎了眼
[00:06:49.000 --> 00:07:10.000]  遇見人間的苦難,很多時候我們會感覺這個苦難是構成對我們信仰的威脅,全能的上帝怎能容許苦難發生呢?
[00:07:10.000 --> 00:07:30.000]  為了消去這個威脅,我們必須要提出一個神義論,為上帝撇清責任,苦難是人自招的,是人犯罪帶來無法避免的結果,所以人是活該的,跟慈愛的上帝無關
[00:07:30.000 --> 00:07:53.000]  此刻門徒對那個瞎眼的人,第一個反應是這個人瞎眼是自招的,不要怪上帝,然後再問要找誰負責,他們給耶穌兩個選擇,核子本人還是他的父母
[00:07:53.000 --> 00:08:12.000]  耶穌的回答令人意外,none of the above,他一樣都不選擇,既不是核子本人犯罪,又不是他的父母犯罪,第三節說,是要在他身上顯出上帝的作為來
[00:08:12.000 --> 00:08:28.000]  面對苦難,特別是人間的苦難,我們第一個反應不是尋求解釋,而是努力去解決,幫助人去解除苦難,或者最少讓他在苦難中過得好一點
[00:08:28.000 --> 00:08:48.000]  此生事外的無聊討論,idol talk是沒有意義的,身邊的人的苦難不是構成一個信仰的威脅,正如剛才說的,要我們盡快去自保,為上帝的正義辯解,而是構成一個召喚
[00:08:48.000 --> 00:09:05.000]  一個召喚,我能夠為他做些什麼,正如耶穌吩咐門徒,你們給他吃飽,給他們吃飽,耶穌說要在核子身上顯出上帝的作為來
[00:09:05.000 --> 00:09:21.000]  他的意思明顯就是要在此時此刻顯出作為,有所作為,他要做些什麼在核子身上,耶穌的作為就是上帝的作為,面對核子的苦難,耶穌準備做事了
[00:09:21.000 --> 00:09:36.000]  耶穌接著對門徒的教導也說明了這個意思,第四到第五節,趁著白日,我們必須作那差我來者的功,黑夜將到,就每人能作功了,我在世上的時候是世上的光
[00:09:36.000 --> 00:09:50.000]  這段說話的訊息有兩個,第一,趁著白日,就是把握時機的意思,只有白日能夠做事,黑夜就不能夠做事了,所以眼前的苦難就是服侍的契機
[00:09:50.000 --> 00:10:01.000]  多講無謂,行動最實際,口水改變不了這個世界,汗水和淚水才可以,這是第一個意思,做事了
[00:10:01.000 --> 00:10:24.000]  第二,耶穌說,他做的功,我們所做的功,就是那差我來者的功,我們被呼召進入人群去關愛他們,我們都是上帝的使者,耶穌的作為就是上帝的作為
[00:10:24.000 --> 00:10:44.000]  我們的作為,都是上帝的作為,我們不是做自己的功,我們是做差我來者的功,很多人在面對苦難的時候,總是問上帝在哪裏,上帝是否沉默,上帝是否缺席,甚至宣稱上帝是否死了
[00:10:44.000 --> 00:11:04.000]  耶穌提醒我們,真實的問題是,你在哪裏,基督徒在哪裏,我們在這裏,上帝就在這裏,教會在這裏,上帝就在這裏,我們用自己的作為來彰顯上帝的作為
[00:11:04.000 --> 00:11:32.000]  耶穌說,祂自己就是世上的光,祂也呼召我們成為世上的光,聽清二論,耶穌給門徒的答案雖然很有智慧,不過其實是迴避了問題,門徒問的是苦難的因由,而不是在面對苦難的時候應該有的態度
[00:11:32.000 --> 00:11:55.000]  耶穌是將因由轉變成態度,不過有人很奇怪,他們會將耶穌的答案勉強變成對門徒的回答,我要說,耶穌是答非所問的,如果他強行弄到耶穌不是答非所問,我們就會以為耶穌說
[00:11:55.000 --> 00:12:10.000]  這個人之所以盲眼,是因為上帝預定了他做盲眼,好讓耶穌在這個時候醫治他,即以顯出上帝的作為來,聽不聽得明?
[00:12:10.000 --> 00:12:38.000]  耶穌是預備這個盲眼的人做為一個演員,好配合耶穌顯出上帝作為的演出,教會裡面的壞鬼神學,確實常常附含這個意思,某個人的母親被汽車撞死,我們就解說上帝撞死他母親,是要讓他發現生命脆弱無常,於是他就可以放下他原有的工作,專心去傳福音
[00:12:38.000 --> 00:12:50.000]  為了讓一個人去傳道,上帝就故意撞死他母親,這個說話就算是真的也說不出口,很難說,這麼奇怪的東西怎麼說?
[00:12:50.000 --> 00:13:15.000]  是的,上帝確實可以使壞事變成好事,在苦難之中顯出他的作為,但是這個不等於上帝故意去炮製壞事來成就好事,在彰顯美善之前才製造悲慘,耶穌說要在核子身上顯出上帝的作為,意思不是說那個人的盲眼是上帝的作為,
[00:13:15.000 --> 00:13:35.000]  上帝刻意將他的眼睛弄盲,而是說上帝剛剛好在這個時候預備了他,讓他的盲眼,耶穌對他的醫治,湊合成耶穌施展神蹟大能的場景,確實沒有一個盲眼的人,耶穌怎麼醫核眼呢?
[00:13:35.000 --> 00:13:54.000]  沒有瘸腿的,耶穌怎麼使人起來行走呢?沒有傷心難過的人,耶穌怎麼可以成為人的安慰呢?不過這個不是等於耶穌為了使人有復明的神蹟,就首先上帝佈置讓這個人出生的時候,
[00:13:54.000 --> 00:14:13.000]  姑且說他如今二十歲,在二十年前就已經預先弄盲他的眼睛,不要說上帝的動機,弄盲人是不是善良呢?對二十年來都活在黑暗的人是不是公平呢?
[00:14:13.000 --> 00:14:35.000]  耶穌說上帝好像處心積慮了一點,太恐怖了,為了二十年後的神蹟,今天才弄盲了他,弄盲二十年,為了一個兩分鐘就完成的醫治事件,二十年前就開始這樣佈局,當然沒有人能否認上帝有可能這樣長期佈局的,
[00:14:35.000 --> 00:14:56.000]  預定那個人是盲的,但我不認為耶穌說顯出上帝的作為來是指著上帝早已經安排了他做盲的人,他之所以成為盲的人是上帝的作為,這個不是耶穌的意思,有沒有這樣的事實我們不確定,但耶穌的話沒有包含這樣的意思,
[00:14:56.000 --> 00:15:23.000]  我們看到耶穌的答非所問不是耶穌誤解了門徒的問題,耶穌的轉述這麼快,怎麼會誤解人呢?而是耶穌刻意要轉移話題,終止門徒就苦難的緣由,造成苦難的責任垂縮,這個討論終止它,不要讓他們糾纏下去,
[00:15:23.000 --> 00:15:45.000]  耶穌相信門徒的討論是毫無價值的,你所有的假說,又無法證明又無法否證,不可以verify,不可以falsify,所有的解釋都是沒有意義的,再說一個卸責的動機不會帶來一個負責任的人生,
[00:15:45.000 --> 00:16:07.000]  神議論的討論不會為我們建立一個正確的態度,更加不會驅動我們做正確的行動,耶穌拒絕解釋,面對問題是尋求解決,是解決不是解釋,有人可能會說沒有正確的診斷,何來正確的處方呢?
[00:16:07.000 --> 00:16:23.000]  例如有人肚痛,我們總是需要知道是哪個器官出了問題,才能對症下藥,所以為苦難尋找來源,確知問題所在,確定罪魁禍首,是不是才使我們能夠解決苦難呢?
[00:16:23.000 --> 00:16:50.000]  沒有解釋,如何解決呢?我同意在自然科學的層面,尋找問題的根源是解決問題的關鍵前提,不過我必須說,在社會科學或人民科學,包括心理學甚至神學,我非常懷疑人們所張羅的解釋,究竟是診斷還是猜想,conjecture。
[00:16:50.000 --> 00:17:02.000]  某個人自我形象低落,是因為他三歲時曾經被父親罵過一句「衰仔」,你告訴我,這個推斷有證明或否證的可能性嗎?
[00:17:02.000 --> 00:17:25.000]  必須說,坊間很多心理學或神學的解釋,跟黃大仙的籤文其實沒什麼兩樣,所謂靈驗度都是靠穿鑿附會,自行對號入座而得的,靠這些神棍式的解說,要找出正確解決之道,我要說是緣木求魚。
[00:17:25.000 --> 00:17:50.000]  必須特別說,神學解說的任意性其實是很顯著的,例如我患了癌症,有人告訴我這是上帝命定安排的,我不反對,我一生都在他手裡,沒有他容許,任何事情都不會發生。
[00:17:50.000 --> 00:18:03.000]  不過,知道這是上帝命定的,那我還要不要治療?上帝弄到我患癌症,我是否應該信服就不要治療?你明白我的意思嗎?那要治療還是不治療?
[00:18:03.000 --> 00:18:16.000]  所以知道是上帝命定的,那又如何?治療是不是違背他的旨意呢?神學解說對我面對眼前的困境有什麼幫助呢?
[00:18:16.000 --> 00:18:34.000]  又舉多一個例子,以前的例子,真實例子,我幫一個弟兄處理他和我太太的婚姻危機,他突然問我一個問題,他是牧師,我和這個女人的婚姻會不會不是上帝的旨意呢?
[00:18:34.000 --> 00:18:49.000]  我馬上就質問他,兄弟,你問這個問題是完全沒有營養價值的,你是想為你要離婚製造藉口,都結了婚了,問是不是上帝的旨意,你想怎樣?
[00:18:49.000 --> 00:18:57.000]  我們中間在座的弟兄,你敢不敢問這個問題?你問這個問題,真是超級無聊,超級荒謬,問來幹什麼?
[00:18:57.000 --> 00:19:26.000]  我當然相信萬事萬物背後都是上帝的旨意,他是我一生的編劇和導演,但確認眼前發生的一切是出於上帝,不是要我熱衷地做各種神學的猜想和討論,而是叫我默然不語,不說話,知道一切出於他。
[00:19:26.000 --> 00:19:53.000]  我就閉嘴,懷著善意去觀看上帝未來的大靈,我會切切求問他的心意,但不是對那些已經發生的事努力編造各種的解說,我是尋求在此刻的患難中,上帝怎樣彰顯他的作為,向前看,我經常說,look forward,不是向後看。
[00:19:53.000 --> 00:20:21.000]  無論如何,很多解說真的比費特拿更廢,我們侍奉的一個活著的上帝,一個living god,我們必須確認他在我們生命中的主權,進行他已經顯明的旨意,不要猜上帝在想什麼,我最討厭猜這個東西。
[00:20:21.000 --> 00:20:40.000]  他生了小孩,猜什麼?你又要問他,他肯說,你就知道答案,他不肯說,你猜也沒用,上帝的旨意就是你猜不到,所以拒絕那些無謂的空談,那些god talk,是沒有營養的。
[00:20:40.000 --> 00:21:06.000]  回到聖經的故事,整個故事要傳遞的訊息是,生命中有太多東西是mystical,是奧秘性的,無法在人間得到合理和充分的解釋,不一定和人的罪有關,不一定和撒旦的作為有關,不一定是上帝促成的,總之就是奧秘。
[00:21:06.000 --> 00:21:20.000]  奧秘就是奧秘,企圖為生活每個事件,每個細節,尋求人間或屬靈的解釋,總是徒勞無功,徒添煩惱,所以又是無功,又是無益。
[00:21:20.000 --> 00:21:37.000]  但是,上帝在這裏,上帝在這裏,他對一切有他的主權和計劃,他可以使壞事變成好事,他可以利用一件命命看來是壞事,成就他未善的旨意,顯出他的作為來。
[00:21:37.000 --> 00:21:51.000]  實際上,整個醫治的神蹟,在《若人福音》這裏,確實是彰顯著上帝的作為,特別是彰顯了耶穌的作為和耶穌的身份。
[00:21:51.000 --> 00:22:17.000]  正如有不少學者指出,整本舊約都沒有記載任何先知使盲眼的人服命的故事,聖經多次提到使眼睛服命是上帝自己的作為,這亦是彌賽亞的行為標記,這是彌賽亞先知反覆強調的。
[00:22:17.000 --> 00:22:32.000]  所以,耶穌醫治的這個乞子,是宣示了他的彌賽亞身份,亦是暗示他的神聖,耶穌是藉著這個神蹟去說明他的彌賽亞身份。
[00:22:32.000 --> 00:22:37.000]  你看,《馬太福音》11章4到5節,耶穌如何介紹自己呢?
[00:22:37.000 --> 00:22:52.000]  「你們去把所聽見所看見的事告訴約翰,就是乞子看見,缺子行走,長大麻風的潔淨,聾子聽見,死人服門,窮人有福音傳給他們。」
[00:22:52.000 --> 00:23:05.000]  乞子看見,是證明他是彌賽亞的其中一個證據。然後,耶穌開始上帝的作為,醫治就是上帝的作為。
[00:23:05.000 --> 00:23:19.000]  首先,他套口水在地上,然後用口水和地上的泥,搓成一個泥團,然後用那個泥團來抹在乞子的眼睛上。
[00:23:19.000 --> 00:23:34.000]  還不夠,他吩咐乞子去西羅亞的池子洗一洗,乞子聽命去洗眼,結果就看見,你不覺得奇怪嗎?
[00:23:34.000 --> 00:23:41.000]  不是耶穌一開口,乞子馬上看見,而是還要去指定地點洗眼。
[00:23:41.000 --> 00:23:55.000]  你翻閱福音書,這個大概是耶穌所行的眾多神蹟裡面,手續最複雜最繁瑣的一個,無之一,最繁瑣的就是他。
[00:23:55.000 --> 00:24:05.000]  即使耶穌叫人從死人中復活,也只是向墳墓大喊一聲,拉薩路出來,事就將成了。
[00:24:05.000 --> 00:24:21.000]  耶穌有很多更偉大的神蹟,例如用五餅二魚餵飽五千人,讓彼得去捕獲滿滿兩船的魚,都不需要複雜的程序,又不需要特別的手勢,又不需要特別的咒語。
[00:24:21.000 --> 00:24:34.000]  他其他的醫治個案,例如醫治好彼得的惡母,也沒有必要的手勢咒語,畢竟耶穌說有就有,命立就立。
[00:24:34.000 --> 00:24:53.000]  他心想就是性。長大麻風的人怎麼跟耶穌說?你若肯,只要你肯,就能夠叫我全如。肯就行了,耶穌怎麼說?我肯,那麻風的人就全如。
[00:24:53.000 --> 00:25:07.000]  那白膚長阻止耶穌不去他家,為什麼?只要你說一句話,我的僕人就會全如。
[00:25:07.000 --> 00:25:24.000]  他不用去視診,不用親自去他家,不用身體接觸,什麼都不要,你說一句話,我的僕人就會全如。所以,你告訴我,死人復活容易,還是死人復明容易?
[00:25:24.000 --> 00:25:41.000]  好像死人復活難一點,是不是?如果復活也不用什麼手續,復明為什麼要用這麼多手續?我個人相信,所有什麼吐口水、和泥團、抹眼睛、洗眼睛的行動,其實都是多餘的。
[00:25:41.000 --> 00:26:01.000]  不是醫治這個核子的必要步驟,耶穌之所以搞一個這麼複雜的做法,目的只有一個,就是要將這一次的醫治事件變成一個公開的醫治行動,高調的破壞安息日不能夠工作的規定。
[00:26:01.000 --> 00:26:12.000]  即是對法利賽人提供一個你攻擊我的罪證,這是為後民賣下的瀑布。
[00:26:12.000 --> 00:26:40.000]  是的,耶穌親手奉上讓人攻擊他的把柄,如果耶穌只是用口頭吩咐核子復明,或者耶穌好像那個女人,是有血流的,不小心,他的能力流到核子身上,那不構成工作,那耶穌就沒有安息日,沒有安息日,那後民就沒有話說了。
[00:26:40.000 --> 00:26:48.000]  耶穌是故意搞這麼複雜,就是告訴你,我再犯安息日中。
[00:26:48.000 --> 00:27:08.000]  西方的巫師,中國的道士在行法術的時候都需要法寶道具,需要唸咒語,需要有手勢,需要搞一些大套禮儀的,耶穌是上帝,行神蹟,根本不是能力的問題,是主權的彰顯。
[00:27:08.000 --> 00:27:22.000]  所以什麼禮儀,什麼道具,全部都不用。耶穌,我以前都講過,他根本不是要證明他有醫治的能力,他要證明他是生命的主,他有權。
[00:27:22.000 --> 00:27:34.000]  所以在這裡他要超視,我是安息日的主,主權是重於能力,認識耶穌的主權比認識耶穌的能力更加重要。
[00:27:34.000 --> 00:27:51.000]  所以耶穌在這裡,在眾目睽睽之下,做了一個很複雜的醫治行動,我就是要你看見,我不守安息日,我不洗手,因為安息日是我的日子,我話事的日子。
[00:27:51.000 --> 00:28:16.000]  故事第一部分就講完了,我們做一些信仰思考。基督教不是印度教,不是佛教,我們不鼓吹宿命論的,我們不會講凡存在就是合理的,因為這是一個被罪扭曲了的世界,這是一個世界之王在示弱的世界。
[00:28:16.000 --> 00:28:36.000]  所以我們不會講這裡是有慈愛、有公義、有理性的。不過,撒旦和罪不能夠合制上帝的作為,此時此刻,應該講任何此時此刻,都是上帝彰顯他作為的奇蹟。
[00:28:36.000 --> 00:28:57.000]  在一個再不合理,再被罪惡權勢,遊論踐踏的處境裡面,上帝的旨意仍然可以成就,上帝的慈愛和公義仍然可以彰顯,並且除此時此刻之外,也不要讓我們期盼,等候上帝彰顯他大能的場景。
[00:28:57.000 --> 00:29:13.000]  香港何時見到上帝的作為? 今日何時見到上帝的作為? 今日沒有其他時間,沒有更多的時間。我們如何在一個不理想的現實看到上帝的作為呢?
[00:29:13.000 --> 00:29:38.000]  今日的經文告訴我們有兩個途徑,第一個是耶穌,第二個是我們自己。 耶穌,我們自己,先講耶穌,對於那個天生盲眼的人,他早已習慣活在黑暗裡,活在社會的最底層,他早已認了命,對生活沒有期待,對上帝早已絕望。
[00:29:38.000 --> 00:29:55.000]  在這樣的情況下,要求他自己有所突破是不可能的,必須要有耶穌介入,闖入他的生命裡,否則他不可能就這樣讓自己的生命變成神跡,必須要有神跡施行在他身上。
[00:29:55.000 --> 00:30:15.000]  如今,耶穌果然在他身上顯出上帝的作為,他的眼睛就能夠看見。 對於那些活在極度困難,覺得人力無法回天的環境的人來說,好像核子一樣,絕望的感覺是非常普遍的。
[00:30:15.000 --> 00:30:31.000]  我們多了堅持,多了闖關,都無法突破困境,改變現實,我們已經心力交瘁,無力回天,你再跟我說那些哪吒的名言,我命由我不由天,都是廢話。
[00:30:31.000 --> 00:30:44.000]  我這幾個月重操故業,回到國內做了好幾次培訓,是我最喜歡做的事情,我十八歲為中國獻身。
[00:30:44.000 --> 00:31:10.000]  我接觸國內的家庭教會的領袖,他們很多人告訴我,他們中間有憂鬱症的是很普遍的。畢竟這麼多年,不斷面對高壓的政治迫害,折騰威嚇,並且眼前還看不到曙光。
[00:31:10.000 --> 00:31:25.000]  所以心智不夠堅強的早已倒下,我分享的幾位同工都說他們自己都有憂鬱症。我聽了非常非常擔心,真的不停為他們祈禱。
[00:31:25.000 --> 00:31:42.000]  我亦都希望你們為中國家庭教會的領袖祈禱,如果沒有上帝直接戒人,沒有神職的愛力幫助,他們自己要他們撐住,要他們堅強些,要他們自己解決問題,是很難的,是很難很難很難。
[00:31:42.000 --> 00:32:06.000]  基督教存在在世界上,面對各種政治社會文化的敵對勢力,我們手無寸鐵,無力反抗。如果我們不相信上帝仍在,耶穌基督是教會的元首,如果我們不相信上帝戒入,神職可以期待,我們早已投降絕望了。
[00:32:06.000 --> 00:32:25.000]  弟兄姊妹,在我們走投無路,自覺無力正乾坤的時候,我們呼求上帝顯出他的作為,這是我們最後的依詞,我們要在活人之地見到耶和華上帝的面,否則我們早已喪膽了。
[00:32:25.000 --> 00:32:53.000]  這是第一個途徑,耶穌自己戒入,耶穌顯出作為,第二個途徑是我們自己,耶穌固然是人類拯救和出路,他可以施展神職大能改變現實,不過在我們剛才讀的聖經故事裏,耶穌不僅僅是要門徒仰賴他,期待他施展上帝的作為,
[00:32:53.000 --> 00:33:14.000]  耶穌對門徒說的是,趁著白日,我們必須作那差我來者的功,黑夜將到,就沒有人能夠作功,耶穌不是說只有他作功,他用的是我們,不是我,我們必須作上帝的功,彰顯上帝的作為。
[00:33:14.000 --> 00:33:41.000]  耶穌是世界的光,他同樣告訴我們,我們都是世界的光,我們必須造炎造光,所以基督徒在人間所有的參與,包括我們和世界對著幹,和現實頑抗,本身就是上帝作為的彰顯,我們不僅僅是等待上帝的作為,我們的作為就是上帝作為的一部份,我們不是繞著手等運到,什麼都不做,
[00:33:41.000 --> 00:34:08.000]  我們的不甘心,不服輸,不隨眾,拒絕不接受現實的限定,拒絕放棄,不受敵人威嚇,堅守原則立場,通通都是上帝的作為,我們經常讀的經文,保羅在菲勒比書所說的,是一個彎曲薄茂的世代,這個彎曲薄茂的世代,我們做上帝無瑕疵的兒女,
[00:34:08.000 --> 00:34:25.000]  我們顯在這世代將好將明光照耀,將生命的道表明出來,我們活在這裏,我們的表現就是生命之道的彰顯,我們這樣做就是上帝的作為,
[00:34:25.000 --> 00:34:54.000]  這幾年,每次去英國和移居英國的弟兄姊妹說,抬起頭,露過四萬的笑臉,你們彰顯上帝的作為,我和留在香港的弟兄姊妹說,我們一起唱林子祥的歌,懷著愛與恕的心,不響夢想,不退讓,讓歌聲讓歡笑,來博之音的讚賞,
[00:34:54.000 --> 00:35:18.000]  我們同樣彰顯上帝的作為,耶穌說,我在世上的時候是世上的光,這句說話不僅適用於耶穌,也適用於我們,我在旺角的時候,我是旺角的光,我在深水埗的時候,我是深水埗的光,我在羅馬的時候,我是羅馬的光,你們在任何一個地步,都是那個地方的光,
[00:35:18.000 --> 00:35:40.000]  要總結了,說得很長,我們今天看了一個核子的故事,一個彰顯上帝的作為的故事,故事裡面的核子向來只關心今天有沒有人施捨,夠不夠錢吃飯,從來沒有想到他天生的殘缺得到痊癒,
[00:35:40.000 --> 00:35:57.000]  更加沒有想到他竟然成為耶穌宣示他的尼塞亞身份的一個渠道,在他身上彰顯上帝的作為,他以為他的命是一個奏坐,只是彰顯上帝的奏坐,想不到竟然是彰顯上帝的作為,
[00:35:57.000 --> 00:36:19.000]  小人物的我們,只活在當下,只能投入眼前的喜怒哀樂裡面,什麼上帝計劃,這個完全超過我們的思想範圍,在此間,一個不理想的此間,竟然是上帝施展作為的平台,這個真的讓人詫異,
[00:36:19.000 --> 00:36:46.000]  我的生命是上帝施展作為的平台,不過,還有,核子不僅僅是被動接受耶穌在他身上施展作為,我們下次會說的,他面對種種的際遇,包括來自法利賽人的威嚇,壓迫,他的堅守原則,不肯妥協,他自己都主動彰顯上帝的作為,
[00:36:46.000 --> 00:37:09.000]  一個無知小民,竟然在宗教權貴面前不屈不撓,這是多大的上帝作為呢?這個我們下次說,不管怎麼樣,我們是上帝施展作為的平台,我們也是主動去施展上帝作為的出口,上帝恩待我們每個。
[00:37:09.000 --> 00:37:11.000]  謝謝大家

