
[00:00:00.000 --> 00:00:03.640]  今日選讀的經文是《若拿書》第四章
[00:05:46.240 --> 00:05:48.240]  又要想想誰講完
[00:05:48.240 --> 00:05:49.240]  又有很多報紙
[00:05:49.240 --> 00:05:52.240]  可能不是很多人相信
[00:05:52.240 --> 00:05:54.240]  但約拿就這樣說了一句
[00:05:54.240 --> 00:05:58.240]  全城上下就有很多人相信了
[00:05:58.240 --> 00:06:00.240]  即是他相信了神
[00:06:00.240 --> 00:06:02.240]  然後又有一個
[00:06:02.240 --> 00:06:04.240]  剛才我們也讀到一個神蹟
[00:06:04.240 --> 00:06:06.240]  就是有一個悲罵
[00:06:06.240 --> 00:06:08.240]  一日就長成
[00:06:08.240 --> 00:06:12.240]  一聲一日就謝了
[00:06:12.240 --> 00:06:15.240]  這些我們看到了很多神蹟
[00:06:15.240 --> 00:06:17.240]  究竟我們看約拿書
[00:06:17.240 --> 00:06:21.240]  是不是很羨慕
[00:06:21.240 --> 00:06:23.240]  我們可以經歷到這些神蹟
[00:06:23.240 --> 00:06:29.240]  很體會到神出手的作為呢
[00:06:29.240 --> 00:06:35.240]  還是約拿書有一個更加重要的核心訊息
[00:06:35.240 --> 00:06:37.240]  跟讀者去講呢
[00:06:37.240 --> 00:06:39.240]  約拿書是用一種
[00:06:39.240 --> 00:06:42.240]  諷刺文學的手法去寫成的
[00:06:42.240 --> 00:06:45.240]  在四章的約拿書裏面
[00:06:45.240 --> 00:06:49.240]  我們看到約拿跟神之間
[00:06:49.240 --> 00:06:52.240]  有一種很緊密的互動關係
[00:06:52.240 --> 00:06:55.240]  今天我們就嘗試去看一看
[00:06:55.240 --> 00:06:57.240]  這些互動關係
[00:06:57.240 --> 00:07:02.240]  神究竟跟約拿想講些什麼呢
[00:07:02.240 --> 00:07:06.240]  而約拿對上帝的反應
[00:07:06.240 --> 00:07:09.240]  上帝又如何去忍耐
[00:07:09.240 --> 00:07:11.240]  如何去教導他呢
[00:07:11.240 --> 00:07:13.240]  這個約拿可以說
[00:07:13.240 --> 00:07:17.240]  神經常要他向左走
[00:07:17.240 --> 00:07:19.240]  他就要向右走
[00:07:19.240 --> 00:07:22.240]  無論如何都不肯聽神的話
[00:07:22.240 --> 00:07:26.240]  在這些對話和互動裏面
[00:07:26.240 --> 00:07:32.240]  這本書究竟是發出什麼訊息呢
[00:07:32.240 --> 00:07:36.240]  神究竟想跟我們講些什麼呢
[00:07:36.240 --> 00:07:39.240]  我們就逐項看下去吧
[00:07:39.240 --> 00:07:41.240]  我們看到
[00:07:41.240 --> 00:07:44.240]  我也是第一次用
[00:07:44.240 --> 00:07:50.240]  黑色字的就是神的反應
[00:07:50.240 --> 00:07:52.240]  或者神的主動
[00:07:52.240 --> 00:07:57.240]  藍色字的就是約拿的反應
[00:07:57.240 --> 00:08:00.240]  我們開始一看
[00:08:00.240 --> 00:08:05.240]  在第一章第一節
[00:08:05.240 --> 00:08:10.240]  耶和華臨到阿米泰的兒子約拿說
[00:08:10.240 --> 00:08:14.240]  開始書卷第一個訊息
[00:08:14.240 --> 00:08:17.240]  你起來往利美尚大城去
[00:08:17.240 --> 00:08:20.240]  向其中的居民呼喊
[00:08:20.240 --> 00:08:25.240]  因為他們的惡達到我面前
[00:08:25.240 --> 00:08:29.240]  所以神就吩咐約拿去做事
[00:08:29.240 --> 00:08:33.240]  叫那些人去悔改
[00:08:33.240 --> 00:08:36.240]  作為一個先知神的代言人
[00:08:36.240 --> 00:08:40.240]  他的責任就是聽了神的話
[00:08:40.240 --> 00:08:45.240]  然後就將神要說的話向人說
[00:08:45.240 --> 00:08:51.240]  不過約拿不單止沒有聽神的話
[00:08:51.240 --> 00:08:54.240]  他的選擇就是調頭走
[00:08:54.240 --> 00:08:56.240]  我們看到
[00:08:56.240 --> 00:09:00.240]  大家看不看得清楚
[00:09:00.240 --> 00:09:02.240]  我試試看
[00:09:02.240 --> 00:09:05.240]  按不到
[00:09:05.240 --> 00:09:06.240]  這裡
[00:09:06.240 --> 00:09:09.240]  總之約拿那裡
[00:09:09.240 --> 00:09:11.240]  本來是這個位置
[00:09:11.240 --> 00:09:15.240]  神就叫他去利美尚那裡
[00:09:15.240 --> 00:09:20.240]  然後他就調頭走去他斯
[00:09:20.240 --> 00:09:22.240]  在當時的地方
[00:09:22.240 --> 00:09:27.240]  他斯可以說是天涯海角
[00:09:27.240 --> 00:09:30.240]  可以去到最遠的地方
[00:09:30.240 --> 00:09:33.240]  而我們看這個距離
[00:09:33.240 --> 00:09:40.240]  離利美尚和他斯是三倍距離
[00:09:40.240 --> 00:09:44.240]  而且要去他斯經海路
[00:09:44.240 --> 00:09:46.240]  是一個很困難
[00:09:46.240 --> 00:09:50.240]  當時很凶險的旅程
[00:09:50.240 --> 00:09:55.240]  但是約拿仍然選擇不去
[00:09:55.240 --> 00:09:59.240]  而是去一個很危險的地方
[00:09:59.240 --> 00:10:02.240]  所以我們看到約拿那份決心
[00:10:02.240 --> 00:10:04.240]  反抗神
[00:10:04.240 --> 00:10:08.240]  或者不聽神的決心是多麼強
[00:10:08.240 --> 00:10:10.240]  我們繼續看下去
[00:10:10.240 --> 00:10:12.240]  經文說
[00:10:12.240 --> 00:10:17.240]  他選擇了去一個遠遠的地方
[00:10:17.240 --> 00:10:20.240]  與其說他是逃避神
[00:10:20.240 --> 00:10:24.240]  倒不如說他逃避責任
[00:10:24.240 --> 00:10:26.240]  因為作為一個先子
[00:10:26.240 --> 00:10:29.240]  應該說神要說的話
[00:10:29.240 --> 00:10:30.240]  不過他不肯
[00:10:30.240 --> 00:10:35.240]  約拿不願意去利美尚的原因
[00:10:35.240 --> 00:10:40.240]  一方面他覺得這是他們敵對的國家
[00:10:40.240 --> 00:10:42.240]  所以他不想去
[00:10:42.240 --> 00:10:46.240]  第二就是利美尚是一個外邦人
[00:10:46.240 --> 00:10:48.240]  外邦的城市
[00:10:48.240 --> 00:10:53.240]  他認為上帝的救恩
[00:10:53.240 --> 00:10:57.240]  他們不值得得到上帝的救恩
[00:10:57.240 --> 00:10:59.240]  所以在這件事上
[00:10:59.240 --> 00:11:04.240]  神未曾去審判利美尚的人
[00:11:04.240 --> 00:11:07.240]  約拿已經作出審判
[00:11:07.240 --> 00:11:12.240]  認為他們亦不需要給機會悔改
[00:11:12.240 --> 00:11:14.240]  所以最好的做法就是
[00:11:14.240 --> 00:11:16.240]  不去
[00:11:16.240 --> 00:11:20.240]  讓他們聽到審判訊息
[00:11:20.240 --> 00:11:22.240]  都沒有機會
[00:11:22.240 --> 00:11:26.240]  所以約拿給他們一個什麼機會呢
[00:11:26.240 --> 00:11:29.240]  給他們一個零的機會
[00:11:29.240 --> 00:11:33.240]  令他們繼續犯罪
[00:11:33.240 --> 00:11:37.240]  然後神就會毀滅他們
[00:11:37.240 --> 00:11:42.240]  以往我小時候都聽過一些長者
[00:11:42.240 --> 00:11:44.240]  或者一些基督徒長者
[00:11:44.240 --> 00:11:49.240]  因為經歷了戰爭的痛苦
[00:11:49.240 --> 00:11:54.240]  他們一方面不想和日本人交往
[00:11:54.240 --> 00:11:57.240]  亦有些基督徒說
[00:11:57.240 --> 00:11:59.240]  我不會和日本人傳福音
[00:11:59.240 --> 00:12:01.240]  上一代
[00:12:01.240 --> 00:12:03.240]  他們那種心情
[00:12:03.240 --> 00:12:05.240]  或者他們的痛苦經歷
[00:12:05.240 --> 00:12:08.240]  我們未必完全體會到
[00:12:08.240 --> 00:12:10.240]  因為我們不是當事人
[00:12:10.240 --> 00:12:13.240]  我們未必完全明白
[00:12:13.240 --> 00:12:15.240]  不過在我們心目之中
[00:12:15.240 --> 00:12:17.240]  有沒有一些人
[00:12:17.240 --> 00:12:22.240]  我們認為他們不值得神去拯救呢
[00:12:22.240 --> 00:12:27.240]  可能這些人曾經和我們有過節
[00:12:27.240 --> 00:12:31.240]  或者因為他們太清楚他們的為人
[00:12:31.240 --> 00:12:33.240]  覺得他們太差
[00:12:33.240 --> 00:12:36.240]  甚至他們做了
[00:12:36.240 --> 00:12:39.240]  你知道他們做了很多傷害人的事
[00:12:39.240 --> 00:12:42.240]  所以在我們心目中
[00:12:42.240 --> 00:12:46.240]  覺得他們是無法拯救
[00:12:46.240 --> 00:12:50.240]  神是否應該拯救他們
[00:12:50.240 --> 00:12:53.240]  他們是否配得神的恩典呢
[00:12:53.240 --> 00:12:59.240]  很自然我們就不會願意去接近他們
[00:12:59.240 --> 00:13:03.240]  亦不想向他們傳福音
[00:13:03.240 --> 00:13:05.240]  如果真是這樣
[00:13:05.240 --> 00:13:07.240]  如果我們真的這樣想
[00:13:07.240 --> 00:13:14.240]  我們是否已經為神做了一個裁決呢
[00:13:14.240 --> 00:13:17.240]  經文繼續這樣說
[00:13:17.240 --> 00:13:24.240]  約拿逃到他斯上了船
[00:13:24.240 --> 00:13:26.240]  上了船之後
[00:13:26.240 --> 00:13:30.240]  經歷了大風浪
[00:13:30.240 --> 00:13:31.240]  經文說
[00:13:31.240 --> 00:13:35.240]  然而夜禍使海中起大風
[00:13:35.240 --> 00:13:42.240]  海有狂風大浪
[00:13:42.240 --> 00:13:45.240]  甚至船幾乎破壞
[00:13:45.240 --> 00:13:51.240]  約拿選擇去到艙底
[00:13:51.240 --> 00:13:55.240]  然後說不理會
[00:13:55.240 --> 00:14:01.240]  但因為艙底太顛覆
[00:14:01.240 --> 00:14:08.240]  船也差不多要沉
[00:14:08.240 --> 00:14:12.240]  約拿對船員說了些話
[00:14:12.240 --> 00:14:14.240]  他對他們說
[00:14:14.240 --> 00:14:17.240]  你們將我抬起來
[00:14:17.240 --> 00:14:18.240]  拋在海中
[00:14:18.240 --> 00:14:20.240]  海就平靜了
[00:14:20.240 --> 00:14:23.240]  我知道你們遭這大風浪
[00:14:23.240 --> 00:14:26.240]  是因我的緣故
[00:14:26.240 --> 00:14:28.240]  約拿很清楚
[00:14:28.240 --> 00:14:33.240]  為何無端端有狂風大浪
[00:14:33.240 --> 00:14:35.240]  約拿心知肚明
[00:14:35.240 --> 00:14:38.240]  這些狂風大浪是神出手
[00:14:38.240 --> 00:14:40.240]  才會出現
[00:14:40.240 --> 00:14:42.240]  不過約拿怎樣呢
[00:14:42.240 --> 00:14:45.240]  約拿繼續選擇和神鬥氣
[00:14:45.240 --> 00:14:50.240]  寧願不聽神的命令
[00:14:50.240 --> 00:14:56.240]  竟然叫船員將他拋下海
[00:14:56.240 --> 00:15:00.240]  約拿那份要死的決心
[00:15:00.240 --> 00:15:04.240]  或不肯聽神命令的決心
[00:15:04.240 --> 00:15:07.240]  我們看到是多麼強烈
[00:15:07.240 --> 00:15:11.240]  故事的發展是怎樣呢
[00:15:11.240 --> 00:15:13.240]  很神奇
[00:15:13.240 --> 00:15:16.240]  神安排了一條大魚
[00:15:16.240 --> 00:15:21.240]  將約拿吞下肚子
[00:15:21.240 --> 00:15:24.240]  吞下肚子三天
[00:15:24.240 --> 00:15:29.240]  約拿在這段安靜的時間
[00:15:29.240 --> 00:15:33.240]  甚至可以說是經歷死亡的時間
[00:15:33.240 --> 00:15:35.240]  經歷生死的時間
[00:15:35.240 --> 00:15:39.240]  他就作出了一個祈禱
[00:15:39.240 --> 00:15:42.240]  他說: 諸水環繞我
[00:15:42.240 --> 00:15:44.240]  幾乎掩沒我
[00:15:44.240 --> 00:15:47.240]  深淵圍住我
[00:15:47.240 --> 00:15:50.240]  海水纏繞我的頭
[00:15:50.240 --> 00:15:52.240]  我下到山根
[00:15:52.240 --> 00:15:56.240]  地的門將我永遠關住
[00:15:56.240 --> 00:16:00.240]  在經文裏面有提及
[00:16:00.240 --> 00:16:05.240]  他已經很接近死亡
[00:16:05.240 --> 00:16:09.240]  在心海裏面
[00:16:09.240 --> 00:16:12.240]  他講到: 我下到山根
[00:16:12.240 --> 00:16:15.240]  地的門將我永遠關住
[00:16:15.240 --> 00:16:18.240]  在希伯來傳統裏面
[00:16:18.240 --> 00:16:25.240]  地的門將我關住
[00:16:25.240 --> 00:16:29.240]  這個意思就像是陰間的意思
[00:16:29.240 --> 00:16:32.240]  在希伯來人的觀念
[00:16:32.240 --> 00:16:36.240]  就像是陰間 接近死亡
[00:16:36.240 --> 00:16:42.240]  當約拿真真正正面對死亡的一刻
[00:16:42.240 --> 00:16:44.240]  他也害怕
[00:16:44.240 --> 00:16:48.240]  所以在他禱告的其中一句說話
[00:16:48.240 --> 00:16:50.240]  他跟神說:
[00:16:50.240 --> 00:16:52.240]  我所許的願
[00:16:52.240 --> 00:16:55.240]  我必償還
[00:16:55.240 --> 00:17:00.240]  這句說話暗示了他願意聽神說
[00:17:00.240 --> 00:17:08.240]  去到尼尼美城替神發出審判的訊息
[00:17:08.240 --> 00:17:10.240]  弟兄姊妹
[00:17:10.240 --> 00:17:13.240]  我不知道你們有沒有經歷過困難
[00:17:13.240 --> 00:17:18.240]  但如果困難可以令我們更明白自己的限制
[00:17:18.240 --> 00:17:21.240]  看到自己的不是
[00:17:21.240 --> 00:17:26.240]  明白到自己不是時時都可以自作主張
[00:17:26.240 --> 00:17:30.240]  學習再次誠心去倚靠神
[00:17:30.240 --> 00:17:33.240]  經歷困難
[00:17:33.240 --> 00:17:36.240]  就可以說我們在人生
[00:17:36.240 --> 00:17:41.240]  在神那裏上了一個寶貴的一課
[00:17:41.240 --> 00:17:46.240]  約拿是否真正上到這個寶貴的一課呢?
[00:17:46.240 --> 00:17:49.240]  在我們的生命 在我們的人生經歷裏面
[00:17:49.240 --> 00:17:54.240]  在我們跟神那種關係互動裏面
[00:17:54.240 --> 00:17:58.240]  我們有沒有經歷過神一些很深刻的教導
[00:17:58.240 --> 00:18:03.240]  以致我們能夠學到放下自己
[00:18:03.240 --> 00:18:07.240]  不再有不必要的堅持呢?
[00:18:07.240 --> 00:18:12.240]  經文我們繼續看下去
[00:18:12.240 --> 00:18:15.240]  耶和華吩咐雨
[00:18:15.240 --> 00:18:36.240]  然後把約拿套出來
[00:18:36.240 --> 00:18:38.240]  套出來後
[00:18:38.240 --> 00:18:43.240]  神第二次跟約拿說
[00:18:43.240 --> 00:18:46.240]  「起來往利利尾城去
[00:18:46.240 --> 00:18:52.240]  向其中的居民宣告我所吩咐的話」
[00:18:52.240 --> 00:18:56.240]  因為約拿自己答應過神
[00:18:56.240 --> 00:19:00.240]  答應過神要說一些宣告的訊息
[00:19:00.240 --> 00:19:02.240]  審判的訊息
[00:19:02.240 --> 00:19:04.240]  所以約拿就去
[00:19:04.240 --> 00:19:09.240]  去到利利尾城
[00:19:09.240 --> 00:19:12.240]  說了一句很短的說話
[00:19:12.240 --> 00:19:19.240]  就是「再過四十天,利利尾城就要傾覆了」
[00:19:19.240 --> 00:19:23.240]  這句說話原來在希伯來文裏面
[00:19:23.240 --> 00:19:26.240]  只有五個字
[00:19:26.240 --> 00:19:29.240]  我不知道你有沒有跟人傳過福音
[00:19:29.240 --> 00:19:32.240]  我最快手跟人傳了福音
[00:19:32.240 --> 00:19:34.240]  已經是很神跡
[00:19:34.240 --> 00:19:36.240]  都要一小時
[00:19:36.240 --> 00:19:38.240]  說了很多東西
[00:19:38.240 --> 00:19:41.240]  然後他才肯信
[00:19:41.240 --> 00:19:44.240]  一次就完成
[00:19:44.240 --> 00:19:46.240]  已經很快了
[00:19:46.240 --> 00:19:51.240]  但約拿只說了五個字
[00:19:51.240 --> 00:19:55.240]  說了五個字就說完了
[00:19:55.240 --> 00:19:59.240]  其實利利尾城是一個很大的城
[00:19:59.240 --> 00:20:01.240]  經文是這樣說
[00:20:01.240 --> 00:20:07.240]  「約拿便照著耶和華的話起來往利利尾去
[00:20:07.240 --> 00:20:12.240]  在利利尾城極大,有三天的路程」
[00:20:12.240 --> 00:20:16.240]  即是起碼要走三天,繞一圈
[00:20:16.240 --> 00:20:18.240]  這樣才走完這個城
[00:20:18.240 --> 00:20:21.240]  但約拿走到那裏
[00:20:21.240 --> 00:20:23.240]  走了一天
[00:20:23.240 --> 00:20:27.240]  然後就說了一句說話
[00:20:27.240 --> 00:20:33.240]  我們看到約拿是多麼有心
[00:20:33.240 --> 00:20:36.240]  是多麼有誠意
[00:20:36.240 --> 00:20:47.240]  所以我覺得約拿是說完了
[00:20:47.240 --> 00:20:49.240]  我答應了你,阿神
[00:20:49.240 --> 00:20:51.240]  我已經說了
[00:20:51.240 --> 00:20:53.240]  就說完了
[00:20:53.240 --> 00:20:55.240]  說完了就算了
[00:20:55.240 --> 00:20:59.240]  不過就出現了一個很戲劇性的結果
[00:20:59.240 --> 00:21:03.240]  竟然全城上下
[00:21:03.240 --> 00:21:08.240]  由黃到一些卑微的市民
[00:21:08.240 --> 00:21:14.240]  全城都信,歸信耶和華
[00:21:14.240 --> 00:21:17.240]  他們也作出了一些行動
[00:21:17.240 --> 00:21:22.240]  表達了他們真心悔改
[00:21:22.240 --> 00:21:26.240]  於是神察按他們的行為
[00:21:26.240 --> 00:21:30.240]  見他們離開罪惡
[00:21:30.240 --> 00:21:32.240]  他就後悔
[00:21:32.240 --> 00:21:38.240]  即是說神不再用想著去毀滅他們
[00:21:38.240 --> 00:21:43.240]  不把所說的災禍降於他們
[00:21:43.240 --> 00:21:46.240]  我們看到人相信神
[00:21:46.240 --> 00:21:49.240]  應該是很開心的
[00:21:49.240 --> 00:21:51.240]  你沒有看到人相信神
[00:21:51.240 --> 00:21:53.240]  沒有感覺,這是第一
[00:21:53.240 --> 00:21:56.240]  看到人相信神,OK
[00:21:56.240 --> 00:21:58.240]  或者看到人相信神
[00:21:58.240 --> 00:22:00.240]  有沒有搞錯?
[00:22:00.240 --> 00:22:02.240]  或者會發怒
[00:22:02.240 --> 00:22:06.240]  約拿看到一群人悔改
[00:22:06.240 --> 00:22:09.240]  大大不悅
[00:22:09.240 --> 00:22:11.240]  且甚發怒
[00:22:11.240 --> 00:22:17.240]  並且求死
[00:22:17.240 --> 00:22:18.240]  不開心
[00:22:18.240 --> 00:22:19.240]  發怒
[00:22:19.240 --> 00:22:22.240]  和要求死
[00:22:22.240 --> 00:22:24.240]  約拿才知道
[00:22:24.240 --> 00:22:30.240]  有什麼大理由去發神脾氣呢?
[00:22:30.240 --> 00:22:32.240]  他的原因是
[00:22:32.240 --> 00:22:36.240]  因為神有恩典,有憐憫
[00:22:36.240 --> 00:22:38.240]  不輕易發怒
[00:22:38.240 --> 00:22:41.240]  有豐盛的慈愛
[00:22:41.240 --> 00:22:48.240]  最後不把災禍淋到離離未成
[00:22:48.240 --> 00:22:54.240]  約拿不久前經歷了神在生死的邊緣
[00:22:54.240 --> 00:22:56.240]  神拯救他
[00:22:56.240 --> 00:22:58.240]  在餘福那裡
[00:22:58.240 --> 00:23:00.240]  他知道他快要死了
[00:23:00.240 --> 00:23:03.240]  所以他去求神
[00:23:03.240 --> 00:23:06.240]  神也拯救了他
[00:23:06.240 --> 00:23:11.240]  他也正正經歷了神的恩典
[00:23:11.240 --> 00:23:13.240]  憐憫
[00:23:13.240 --> 00:23:15.240]  神沒有向他發怒
[00:23:15.240 --> 00:23:19.240]  也經歷了神的慈愛
[00:23:19.240 --> 00:23:23.240]  但是當約拿看到
[00:23:23.240 --> 00:23:27.240]  離離未人去經歷神的恩典
[00:23:27.240 --> 00:23:29.240]  憐憫
[00:23:29.240 --> 00:23:30.240]  也不發怒
[00:23:30.240 --> 00:23:33.240]  又看到那份慈愛的時候
[00:23:33.240 --> 00:23:35.240]  約拿很生氣
[00:23:35.240 --> 00:23:36.240]  很生氣
[00:23:36.240 --> 00:23:39.240]  生氣得想死
[00:23:39.240 --> 00:23:42.240]  因為在約拿心目中
