
[00:00:00.000 --> 00:00:06.000]  今天所讀經課是在文數記第十二章
[00:03:54.680 --> 00:03:56.080]  阿倫是哥哥
[00:03:56.080 --> 00:03:58.080]  而摩西是弟弟
[00:03:58.080 --> 00:04:01.680]  為什麼會因為這件事來毀謗摩西呢?
[00:04:01.680 --> 00:04:03.080]  首先我們要了解
[00:04:03.080 --> 00:04:06.280]  裡面提到古實女子的身份到底是什麼
[00:04:06.280 --> 00:04:08.680]  基本上有兩個可能的解釋
[00:04:08.680 --> 00:04:09.680]  第一個
[00:04:09.680 --> 00:04:14.080]  古實就是當時埃及南部一個地方
[00:04:14.080 --> 00:04:17.480]  換句話來說摩西除了他妻子
[00:04:17.480 --> 00:04:18.680]  他的元配
[00:04:18.680 --> 00:04:21.280]  米顛人西波拉之外
[00:04:21.280 --> 00:04:24.080]  又另娶了一位外邦女子
[00:04:24.080 --> 00:04:29.680]  於是就惹來哥哥阿倫和姐姐米利暗說她的壞話
[00:04:29.680 --> 00:04:32.280]  這是其中一個可能解釋
[00:04:32.280 --> 00:04:34.680]  另一個更加合理的
[00:04:34.680 --> 00:04:39.080]  可能是參考哈伯谷書第三章七節
[00:04:39.080 --> 00:04:41.080]  聖經學者透過這次經文
[00:04:41.080 --> 00:04:42.680]  他們理解到其實
[00:04:42.680 --> 00:04:46.080]  古實也就是米顛同一個地方
[00:04:46.080 --> 00:04:48.480]  古實就是米顛的意思
[00:04:48.480 --> 00:04:49.880]  換句話來說
[00:04:49.880 --> 00:04:53.480]  古實女子所說的就是摩西唯一的太太
[00:04:53.480 --> 00:04:55.880]  她的元配米利暗
[00:04:55.880 --> 00:04:57.280]  事實上你會看到
[00:04:57.280 --> 00:04:58.280]  為什麼這麼奇怪
[00:04:58.280 --> 00:05:00.680]  明明摩西很久以前已經娶了這個太太
[00:05:00.680 --> 00:05:03.080]  但摩西什麼時候娶了米利暗
[00:05:03.080 --> 00:05:05.280]  在他打死了人在埃及
[00:05:05.280 --> 00:05:07.680]  逃走的時候逃亡在米顛的曠野
[00:05:07.680 --> 00:05:10.080]  就是遇到他這位妻子米利暗
[00:05:10.080 --> 00:05:13.080]  說的是《出埃及記》第二章
[00:05:13.080 --> 00:05:17.080]  但現在來到《文數記》十二章
[00:05:17.080 --> 00:05:21.880]  為什麼隔了這麼久才拿這件事來去誹謗摩西
[00:05:21.880 --> 00:05:25.480]  我們就試試解構裡面到底發生什麼事
[00:05:25.480 --> 00:05:27.880]  首先我們先了解
[00:05:27.880 --> 00:05:30.280]  原來在《出埃及記》第十八章
[00:05:30.280 --> 00:05:36.080]  他說摩西之前曾經打發他的太太和兩個兒子
[00:05:36.080 --> 00:05:38.480]  你們先回到米顛
[00:05:38.480 --> 00:05:41.880]  到他們出埃及以色列人
[00:05:41.880 --> 00:05:44.080]  及至到達曠野的時候
[00:05:44.080 --> 00:05:47.280]  摩西的岳父葉蒂羅才帶回西波拉
[00:05:47.280 --> 00:05:48.480]  就是摩西的太太
[00:05:48.480 --> 00:05:53.080]  和她的兩個兒子來到西乃山和摩西會合
[00:05:53.080 --> 00:05:54.680]  而在那個時候
[00:05:54.680 --> 00:05:59.080]  西波拉也正式成為以色列人的一份子
[00:05:59.080 --> 00:06:04.280]  連帶他的外家也得到摩西的重用
[00:06:04.280 --> 00:06:06.080]  首先我們有印象
[00:06:06.080 --> 00:06:07.080]  如果你有看《出埃及記》
[00:06:07.080 --> 00:06:10.280]  摩西不是很苦惱怎樣去管理這麼大群人
[00:06:10.280 --> 00:06:13.480]  於是他的岳父葉蒂羅就為他出謀獻策
[00:06:13.480 --> 00:06:17.480]  你將他們分成什麼
[00:06:17.480 --> 00:06:20.480]  千夫長、百夫長、五十夫長、十夫長
[00:06:20.480 --> 00:06:21.880]  這樣就容易管理
[00:06:21.880 --> 00:06:24.680]  不用一次過一對幾百萬人
[00:06:24.680 --> 00:06:27.480]  省下很多功夫
[00:06:27.480 --> 00:06:29.480]  建議他這樣去管理以色列人
[00:06:29.480 --> 00:06:31.080]  摩西也接納了
[00:06:31.080 --> 00:06:33.080]  而另一方面我們又看到
[00:06:33.080 --> 00:06:34.280]  來到近一點
[00:06:34.280 --> 00:06:36.680]  《文素記》第十章
[00:06:36.680 --> 00:06:40.680]  摩西看中了他的內卿
[00:06:40.680 --> 00:06:42.280]  即是米利安的哥哥
[00:06:42.280 --> 00:06:43.680]  一個叫荷巴的人
[00:06:43.680 --> 00:06:47.880]  他看中了這個人有在曠野紮營的經驗
[00:06:47.880 --> 00:06:50.880]  於是他又邀請了內卿荷巴
[00:06:50.880 --> 00:06:52.280]  你和我們一起同行
[00:06:52.280 --> 00:06:53.680]  和以色列人同行
[00:06:53.680 --> 00:06:55.680]  我答應我會厚待你
[00:06:55.680 --> 00:07:00.680]  你看到摩西對他妻子外家的重視
[00:07:00.680 --> 00:07:04.280]  使得他和他自己的原生家庭
[00:07:04.280 --> 00:07:09.480]  和米利安姐姐和哥哥亞倫的關係出現了變化
[00:07:09.480 --> 00:07:10.280]  你要留意
[00:07:11.080 --> 00:07:14.080]  事實上米利安在《出埃及記》中
[00:07:14.080 --> 00:07:15.680]  他不單是摩西的姐姐
[00:07:15.680 --> 00:07:19.280]  還要是救命恩人
[00:07:19.280 --> 00:07:20.880]  摩西出生的時候
[00:07:20.880 --> 00:07:23.880]  埃及要殺死所有男嬰
[00:07:23.880 --> 00:07:26.080]  他的姐姐米利安出了一個辦法
[00:07:26.080 --> 00:07:29.480]  把箱子裡還在保存的摩西
[00:07:29.480 --> 00:07:31.880]  放進河裡一直盯著
[00:07:31.880 --> 00:07:34.280]  結果摩西的嬰兒
[00:07:34.280 --> 00:07:38.680]  就在河裡一直留在法老的女兒身上
[00:07:38.680 --> 00:07:42.880]  於是米利安就想收養男嬰
[00:07:42.880 --> 00:07:46.080]  於是就這樣救回摩西的一命
[00:07:46.080 --> 00:07:48.080]  另一方面你也知道
[00:07:48.080 --> 00:07:50.080]  在過紅海的事件
[00:07:50.080 --> 00:07:54.280]  米利安和摩西並肩作戰
[00:07:54.280 --> 00:07:55.680]  《出埃及記》第十五章
[00:07:55.680 --> 00:07:57.480]  米利安作了一首詩歌
[00:07:57.480 --> 00:07:59.880]  帶動一群婦女擊鼓
[00:07:59.880 --> 00:08:01.880]  鼓舞以色列人的士氣
[00:08:01.880 --> 00:08:07.280]  不過現在摩西對外家的重視
[00:08:07.280 --> 00:08:11.080]  似乎被米利安覺得有什麼想法
[00:08:11.080 --> 00:08:16.080]  「咦!弟弟摩西你好像現在
[00:08:16.080 --> 00:08:20.880]  對家人反而沒有對外人那麼親密」
[00:08:20.880 --> 00:08:23.080]  「弟弟你好像站在古實女子身上
[00:08:23.080 --> 00:08:24.680]  其實她是外人來的
[00:08:24.680 --> 00:08:25.480]  你站在她那邊
[00:08:25.480 --> 00:08:26.480]  站在她外家那邊
[00:08:26.480 --> 00:08:29.080]  好像多過站在自己人那邊」
[00:08:29.080 --> 00:08:32.880]  有沒有似曾相識的場面?
[00:08:32.880 --> 00:08:35.080]  有沒有看粵語長片?
[00:08:35.080 --> 00:08:38.680]  總有些情況父母出來
[00:08:38.680 --> 00:08:41.480]  「如果不是父母含辛茹苦養大你」
[00:08:41.480 --> 00:08:43.080]  下一句是什麼?
[00:08:43.080 --> 00:08:44.480]  「你有今天」
[00:08:44.480 --> 00:08:47.280]  「現在娶了老婆又怎樣?」
[00:08:47.280 --> 00:08:49.280]  「忘記自己家了」
[00:08:49.280 --> 00:08:53.080]  「忘記自己家人那份恩情了」
[00:08:53.080 --> 00:08:55.480]  「弟弟如果不是當日姐姐救你一命
[00:08:55.480 --> 00:08:58.480]  你會有今天做到以色列人的領袖」
[00:08:58.480 --> 00:09:00.280]  有點酸酸的感覺
[00:09:00.280 --> 00:09:01.680]  這是其中一個
[00:09:01.680 --> 00:09:06.480]  為什麼他們會借摩西娶米利安這件事
[00:09:06.480 --> 00:09:08.480]  來毀謗摩西
[00:09:08.480 --> 00:09:09.880]  而另一個原因
[00:09:09.880 --> 00:09:11.480]  其實也和上文
[00:09:11.480 --> 00:09:12.280]  今天我們沒有看
[00:09:12.280 --> 00:09:13.480]  但你可以回去看看
[00:09:13.480 --> 00:09:16.680]  《文素記》的十一章其實有很大的關係
[00:09:16.680 --> 00:09:21.280]  裡面記載到當時百姓在抗野都漂流了一陣子
[00:09:21.280 --> 00:09:23.280]  他們發覺每天都吃什麼?
[00:09:23.280 --> 00:09:24.880]  每天都吃馬欖
[00:09:24.880 --> 00:09:26.080]  吃到口裡有點怪怪的
[00:09:26.080 --> 00:09:27.680]  於是又想起埃及
[00:09:27.680 --> 00:09:29.080]  我們當日日子多好
[00:09:29.080 --> 00:09:30.480]  又有肉吃
[00:09:30.480 --> 00:09:32.480]  拿些蒜炒一下
[00:09:32.480 --> 00:09:33.280]  他覺得很香
[00:09:33.280 --> 00:09:34.280]  覺得不開心
[00:09:34.280 --> 00:09:36.480]  於是埋怨摩西
[00:09:36.480 --> 00:09:37.880]  摩西覺得受不了
[00:09:37.880 --> 00:09:39.480]  開始想劈炮不幹
[00:09:39.480 --> 00:09:43.880]  上帝就出手幫他解決百姓沒有肉吃的問題
[00:09:43.880 --> 00:09:47.080]  裡面記載了在秩序表說到大綱
[00:09:47.080 --> 00:09:49.080]  《文素記》十一章十六至十七節
[00:09:49.080 --> 00:09:50.480]  這裡簡單說
[00:09:50.480 --> 00:09:53.080]  上帝為了解決摩西的仇苦
[00:09:53.080 --> 00:09:54.080]  他就叫摩西
[00:09:54.080 --> 00:09:57.080]  你在你當中長老那裡找七十個人
[00:09:57.080 --> 00:10:00.080]  到時我會和你說話
[00:10:00.080 --> 00:10:01.680]  上帝會和摩西說話
[00:10:01.680 --> 00:10:04.480]  亦都將降在摩西身上的靈
[00:10:04.480 --> 00:10:06.080]  分給這七十個人
[00:10:06.080 --> 00:10:08.880]  為了幫摩西分擔
[00:10:08.880 --> 00:10:11.480]  他在大靈上的辛苦
[00:10:11.480 --> 00:10:12.680]  那個重擔
[00:10:12.680 --> 00:10:15.480]  但是有沒有找米利安和亞倫?
[00:10:15.480 --> 00:10:16.880]  沒有
[00:10:16.880 --> 00:10:18.880]  沒有找他們兩個
[00:10:18.880 --> 00:10:21.080]  所以透過這兩件事件
[00:10:21.080 --> 00:10:21.880]  我們看到
[00:10:21.880 --> 00:10:23.880]  如果西波拉的出現
[00:10:23.880 --> 00:10:27.680]  是令到米利安覺得自己在家庭的地位有所動搖
[00:10:27.680 --> 00:10:30.080]  令到他侍奉的感覺不良好
[00:10:30.080 --> 00:10:32.480]  摩西和七十個長老
[00:10:32.480 --> 00:10:34.280]  被上帝的靈感動
[00:10:34.280 --> 00:10:35.880]  這一份屬靈經歷
[00:10:35.880 --> 00:10:38.080]  亦都同樣挑戰著
[00:10:38.080 --> 00:10:41.080]  米利安的屬靈地位
[00:10:41.080 --> 00:10:42.680]  事實上
[00:10:42.680 --> 00:10:44.280]  她不單單只是摩西的姐姐
[00:10:44.280 --> 00:10:45.280]  救回摩西的命
[00:10:45.280 --> 00:10:47.080]  她本身是什麼?
[00:10:47.080 --> 00:10:51.080]  是以色列人的女善知
[00:10:51.080 --> 00:10:52.880]  上帝都會找她說話
[00:10:52.880 --> 00:10:55.880]  她都是上帝其中一個的代言人
[00:10:55.880 --> 00:10:57.080]  但是為什麼?
[00:10:57.080 --> 00:10:59.080]  上帝只選擇摩西
[00:10:59.080 --> 00:11:01.480]  只感動那七十個長老
[00:11:01.480 --> 00:11:02.880]  這次沒有如我
[00:11:02.880 --> 00:11:05.080]  我都是女善知
[00:11:05.080 --> 00:11:08.280]  為什麼上帝有一點大勢超?
[00:11:08.280 --> 00:11:10.480]  為什麼上帝親疏有別?
[00:11:10.480 --> 00:11:11.480]  所以你留意到
[00:11:11.480 --> 00:11:13.880]  她真正投訴的原因是什麼?
[00:11:13.880 --> 00:11:16.080]  為什麼上帝只和摩西說話
[00:11:16.080 --> 00:11:18.280]  不和我們和亞倫說話?
[00:11:18.280 --> 00:11:21.880]  這個才是更加核心的問題
[00:11:21.880 --> 00:11:24.280]  米利安覺得
[00:11:24.280 --> 00:11:26.080]  我好像不再受重視了
[00:11:26.080 --> 00:11:27.480]  上帝不再選擇我
[00:11:27.480 --> 00:11:28.880]  不再用我
[00:11:28.880 --> 00:11:31.080]  這也是她誹謗摩西的原因
[00:11:31.080 --> 00:11:32.480]  覺得自己的地位
[00:11:32.480 --> 00:11:34.880]  似乎也金飛色比
[00:11:34.880 --> 00:11:38.080]  不再受上帝或摩西的重用
[00:11:38.080 --> 00:11:40.880]  我們說侍奉的舞台
[00:11:40.880 --> 00:11:42.680]  不再屬於自己
[00:11:42.680 --> 00:11:44.680]  侍奉的大光燈
[00:11:44.680 --> 00:11:47.280]  似乎不再照在自己身上
[00:11:47.280 --> 00:11:49.680]  於是對上帝對摩西
[00:11:49.680 --> 00:11:51.480]  產生了不滿
[00:11:51.480 --> 00:11:53.480]  相對亞倫的地位
[00:11:53.480 --> 00:11:55.680]  有沒有感受影響?
[00:11:55.680 --> 00:11:56.880]  亞倫的地位好一點
[00:11:56.880 --> 00:11:58.080]  為什麼?
[00:11:58.080 --> 00:11:59.880]  她還是以色列人
[00:11:59.880 --> 00:12:01.680]  唯一的大祭司
[00:12:01.680 --> 00:12:03.080]  只有她一個
[00:12:03.080 --> 00:12:06.680]  她的地位仍然崇高尊貴
[00:12:06.680 --> 00:12:09.080]  上帝事實上也曾經
[00:12:09.080 --> 00:12:10.280]  起碼有一次
[00:12:10.280 --> 00:12:12.880]  直接和亞倫說話
[00:12:12.880 --> 00:12:14.680]  但是米利安沒有
[00:12:14.680 --> 00:12:16.280]  所以你會看到
[00:12:16.280 --> 00:12:18.080]  沒錯,經文雖然這裡和本易
[00:12:18.080 --> 00:12:21.280]  亞倫也有份和姐姐一起針對摩西
[00:12:21.280 --> 00:12:24.280]  但是毀謗這個字的源源
[00:12:24.280 --> 00:12:27.280]  是一個陰性的單數
[00:12:27.280 --> 00:12:29.680]  即是說誰才是主犯?
[00:12:29.680 --> 00:12:31.080]  米利安
[00:12:31.080 --> 00:12:32.480]  他是整件事的主謀
[00:12:32.480 --> 00:12:34.280]  亞倫只不過是
[00:12:34.280 --> 00:12:36.280]  附和的
[00:12:36.280 --> 00:12:38.080]  共犯來的,同謀
[00:12:38.080 --> 00:12:39.280]  所以也解釋到
[00:12:39.280 --> 00:12:41.280]  為什麼上帝之後
[00:12:41.280 --> 00:12:42.680]  責備亞倫
[00:12:42.680 --> 00:12:45.280]  沒有米利安那麼重仇
[00:12:45.280 --> 00:12:46.280]  來到這裡
[00:12:46.280 --> 00:12:47.280]  所以我們看到
[00:12:47.280 --> 00:12:50.280]  米利安之所以攻擊摩西的動機
[00:12:50.280 --> 00:12:51.680]  其實是出於什麼?
[00:12:51.680 --> 00:12:54.680]  是否出於內心的正義感?
[00:12:54.680 --> 00:12:56.080]  不是
[00:12:56.080 --> 00:12:57.880]  其實是出於什麼?
[00:12:57.880 --> 00:12:59.880]  嫉妒
[00:12:59.880 --> 00:13:02.880]  上帝只選擇摩西
[00:13:02.880 --> 00:13:04.280]  不選擇我
[00:13:04.280 --> 00:13:05.880]  廣東話吃不到葡萄
[00:13:05.880 --> 00:13:08.880]  就一定是酸的
[00:13:08.880 --> 00:13:10.280]  就一定的
[00:13:10.280 --> 00:13:12.280]  事實上你會留意到
[00:13:12.280 --> 00:13:13.880]  嫉妒很多時候也發生在
[00:13:13.880 --> 00:13:15.480]  我們人際關係裡面
[00:13:15.480 --> 00:13:17.080]  很多的矛盾
[00:13:17.080 --> 00:13:18.480]  很多的衝突
[00:13:18.480 --> 00:13:20.680]  也都是源於嫉妒引起
[00:13:20.680 --> 00:13:21.680]  事實上你看到
[00:13:21.680 --> 00:13:22.880]  聖經裡面記載
[00:13:22.880 --> 00:13:24.880]  第一宗的謀殺案
[00:13:24.880 --> 00:13:26.880]  也是嫉妒闖出來的禍
[00:13:26.880 --> 00:13:27.880]  看到嗎?
[00:13:27.880 --> 00:13:29.880]  該忍殺也罷
[00:13:29.880 --> 00:13:30.880]  原因是什麼?
[00:13:30.880 --> 00:13:33.880]  上帝為什麼看中弟弟的共物
[00:13:33.880 --> 00:13:35.880]  看不中我的共物
[00:13:35.880 --> 00:13:37.880]  於是乎
[00:13:37.880 --> 00:13:39.880]  接納不到上帝這個決定
[00:13:39.880 --> 00:13:40.880]  就妒忌弟弟
[00:13:40.880 --> 00:13:42.880]  並且將他殺死
[00:13:42.880 --> 00:13:44.880]  接下來你會看到
[00:13:44.880 --> 00:13:45.880]  聖經所揭示的
[00:13:45.880 --> 00:13:46.880]  有不少
[00:13:46.880 --> 00:13:48.880]  和嫉妒有關的故事
[00:13:48.880 --> 00:13:51.880]  都是發生在哪裡?
[00:13:51.880 --> 00:13:53.880]  在我們家裡
[00:13:53.880 --> 00:13:55.880]  賽世記記載了很多
[00:13:55.880 --> 00:13:56.880]  最經典就是
[00:13:56.880 --> 00:13:57.880]  弱勢的哥哥們
[00:13:57.880 --> 00:13:58.880]  因為不看得起弱勢
[00:13:58.880 --> 00:14:00.880]  為什麼爸爸、哥哥對你這麼好?
[00:14:00.880 --> 00:14:02.880]  只有你有這件彩衣
[00:14:02.880 --> 00:14:03.880]  我們沒有
[00:14:03.880 --> 00:14:05.880]  於是乎就對摩西
[00:14:05.880 --> 00:14:08.880]  產生了這份厭惡感
[00:14:08.880 --> 00:14:09.880]  弟弟來的
[00:14:09.880 --> 00:14:10.880]  親弟弟
[00:14:10.880 --> 00:14:14.880]  但卻是一個很親密的仇人
[00:14:14.880 --> 00:14:15.880]  是不是很吊詭?
[00:14:15.880 --> 00:14:17.880]  在你家裡最親密的那個
[00:14:17.880 --> 00:14:18.880]  有時不知為何
[00:14:18.880 --> 00:14:21.880]  會成為你的仇人
[00:14:21.880 --> 00:14:22.880]  事實上
[00:14:22.880 --> 00:14:23.880]  嫉妒這件事
[00:14:23.880 --> 00:14:25.880]  如何產生呢?
[00:14:25.880 --> 00:14:27.880]  有些心理研究告訴我們
[00:14:27.880 --> 00:14:28.880]  其實嫉妒的出現
[00:14:28.880 --> 00:14:30.880]  通常一定有四個條件
[00:14:30.880 --> 00:14:31.880]  你符合這四個條件
[00:14:31.880 --> 00:14:33.880]  基本上你就會有嫉妒
[00:14:33.880 --> 00:14:34.880]  聽聽吧
[00:14:34.880 --> 00:14:35.880]  第一個就是
[00:14:35.880 --> 00:14:36.880]  你嫉妒的對象
[00:14:36.880 --> 00:14:37.880]  他的社會地位
[00:14:37.880 --> 00:14:40.880]  應該和你差不多
[00:14:40.880 --> 00:14:42.880]  什麼意思呢?
[00:14:42.880 --> 00:14:43.880]  你會不會嫉妒
[00:14:43.880 --> 00:14:46.880]  英女皇的皇室生活?
[00:14:46.880 --> 00:14:47.880]  會不會?
[00:14:47.880 --> 00:14:48.880]  會不會嫉妒
[00:14:48.880 --> 00:14:49.880]  現在英王查理斯
[00:14:49.880 --> 00:14:50.880]  為何你每天都
[00:14:50.880 --> 00:14:52.880]  有這麼奢華的生活?
[00:14:52.880 --> 00:14:53.880]  會不會?
[00:14:53.880 --> 00:14:54.880]  不會的
[00:14:54.880 --> 00:14:56.880]  因為你和他的地位是怎樣?
[00:14:56.880 --> 00:14:58.880]  差太遠了
[00:14:58.880 --> 00:15:00.880]  除非你也是皇室貴族
[00:15:00.880 --> 00:15:02.880]  你才有可能嫉妒
[00:15:02.880 --> 00:15:04.880]  和你身份相似的人
[00:15:04.880 --> 00:15:05.880]  這是第一點
[00:15:05.880 --> 00:15:06.880]  第二點就是說
[00:15:06.880 --> 00:15:07.880]  通常說的
[00:15:07.880 --> 00:15:08.880]  嫉妒的對象
[00:15:08.880 --> 00:15:10.880]  他的工作或生活的場景
[00:15:10.880 --> 00:15:12.880]  和你是相近
[00:15:12.880 --> 00:15:13.880]  甚至乎一樣的
[00:15:13.880 --> 00:15:15.880]  又舉個例子
[00:15:15.880 --> 00:15:18.880]  除非你是從事拍戲的
[00:15:18.880 --> 00:15:19.880]  甚至乎你自己
[00:15:19.880 --> 00:15:21.880]  也是擔正主角的
[00:15:21.880 --> 00:15:22.880]  否則大多數
[00:15:22.880 --> 00:15:23.880]  你不會嫉妒
[00:15:23.880 --> 00:15:26.880]  王子華一套爆紅的電影
[00:15:26.880 --> 00:15:28.880]  你不會嫉妒
[00:15:28.880 --> 00:15:31.880]  除非你是另一個人的粉絲
[00:15:31.880 --> 00:15:32.880]  你不會嫉妒
[00:15:32.880 --> 00:15:33.880]  眼紅他的成就
[00:15:33.880 --> 00:15:36.880]  但是如果兩個同事
[00:15:36.880 --> 00:15:37.880]  在同一個辦公室
[00:15:37.880 --> 00:15:39.880]  容易嫉妒嗎?
[00:15:39.880 --> 00:15:40.880]  就容易了
[00:15:40.880 --> 00:15:42.880]  大家的工作場景很相似
[00:15:42.880 --> 00:15:44.880]  會因為工作表現
[00:15:44.880 --> 00:15:46.880]  或上司對他的評價
[00:15:46.880 --> 00:15:48.880]  而不妥對方
[00:15:48.880 --> 00:15:49.880]  嫉妒對方
[00:15:49.880 --> 00:15:51.880]  這是第二個條件
[00:15:51.880 --> 00:15:53.880]  第三個就是
[00:15:53.880 --> 00:15:54.880]  無論那件事
[00:15:54.880 --> 00:15:56.880]  是因什麼事情嫉妒也好
[00:15:56.880 --> 00:15:58.880]  那件事通常都是
[00:15:58.880 --> 00:15:59.880]  嫉妒的人
[00:15:59.880 --> 00:16:01.880]  他沒有能力自己得到
[00:16:01.880 --> 00:16:02.880]  或者做得到
[00:16:02.880 --> 00:16:04.880]  舉米利暗的例子
[00:16:04.880 --> 00:16:06.880]  是誰選擇摩西的?
[00:16:06.880 --> 00:16:08.880]  上帝嘛
[00:16:08.880 --> 00:16:10.880]  上帝不侵米利暗玩
[00:16:10.880 --> 00:16:12.880]  米利暗有什麼福份?
[00:16:12.880 --> 00:16:14.880]  死了也沒用
[00:16:14.880 --> 00:16:16.880]  上帝不侵米利暗玩
[00:16:16.880 --> 00:16:17.880]  不選擇你
[00:16:17.880 --> 00:16:20.880]  你無論如何也不會靠你的努力
[00:16:20.880 --> 00:16:21.880]  爭取到
[00:16:21.880 --> 00:16:23.880]  第三個條件
[00:16:23.880 --> 00:16:24.880]  最後一個條件就是
[00:16:24.880 --> 00:16:26.880]  嫉妒的人通常會覺得
[00:16:26.880 --> 00:16:28.880]  對方你現在擁有的
[00:16:28.880 --> 00:16:30.880]  其實不是你應得的
[00:16:30.880 --> 00:16:31.880]  簡單來說
[00:16:31.880 --> 00:16:33.880]  你以為你很厲害嗎?
[00:16:33.880 --> 00:16:35.880]  只不過你幸運
[00:16:35.880 --> 00:16:36.880]  上帝選擇你
[00:16:36.880 --> 00:16:38.880]  不選擇我
[00:16:38.880 --> 00:16:40.880]  是不是有點似曾相識?
[00:16:40.880 --> 00:16:41.880]  你符合這幾個條件
[00:16:41.880 --> 00:16:43.880]  很大機會你會有
[00:16:43.880 --> 00:16:47.880]  吃不到葡萄是酸的質度感覺
[00:16:47.880 --> 00:16:49.880]  我還記得在我初信成長
[00:16:49.880 --> 00:16:51.880]  在母會的時候
[00:16:51.880 --> 00:16:53.880]  有一次
[00:16:53.880 --> 00:16:55.880]  被目者邀請
[00:16:55.880 --> 00:16:57.880]  在崇拜裡面
[00:16:57.880 --> 00:16:59.880]  去講成長見證
[00:16:59.880 --> 00:17:00.880]  很短的
[00:17:00.880 --> 00:17:01.880]  五分鐘十分鐘左右
[00:17:01.880 --> 00:17:02.880]  講一下你怎樣信主
[00:17:02.880 --> 00:17:03.880]  信了主之後
[00:17:03.880 --> 00:17:04.880]  怎樣在教會裡面
[00:17:04.880 --> 00:17:06.880]  團契侍奉
[00:17:06.880 --> 00:17:07.880]  這樣去成長
[00:17:07.880 --> 00:17:09.880]  過了不久
[00:17:09.880 --> 00:17:11.880]  有位弟兄姐妹打電話給我
[00:17:11.880 --> 00:17:13.880]  她說
[00:17:13.880 --> 00:17:15.880]  我不值得你
[00:17:15.880 --> 00:17:17.880]  那次這樣
[00:17:17.880 --> 00:17:19.880]  原因是什麼呢?
[00:17:19.880 --> 00:17:20.880]  其實她和我
