
[00:00:00.000 --> 00:00:08.000]  今天選讀的經訓是記載馬可福音6章14-29節新約聖經第55頁
[00:12:58.000 --> 00:12:59.000]  浸信會大學
[00:12:59.000 --> 00:13:02.000]  我們是浸信會裡面的一個department
[00:13:02.000 --> 00:13:05.000]  你這麼大聲說我們是邪教活動
[00:13:05.000 --> 00:13:07.000]  但他不知道自己在說什麼
[00:13:07.000 --> 00:13:08.000]  我相信那一刻
[00:13:08.000 --> 00:13:10.000]  我都不會覺得他很冒犯
[00:13:10.000 --> 00:13:11.000]  我只是覺得很可憐
[00:13:11.000 --> 00:13:13.000]  你知道自己在說什麼嗎?
[00:13:13.000 --> 00:13:15.000]  那你會不會跟大家說
[00:13:15.000 --> 00:13:17.000]  你不要進來這間邪教大學讀書
[00:13:17.000 --> 00:13:19.000]  這樣吧
[00:13:19.000 --> 00:13:20.000]  所以你會更加明白
[00:13:20.000 --> 00:13:22.000]  當你正在做這些的時候
[00:13:22.000 --> 00:13:24.000]  原來真的有很多人在誤解
[00:13:24.000 --> 00:13:25.000]  不知道你在做什麼
[00:13:25.000 --> 00:13:28.000]  以為你在辦教會的時候
[00:13:28.000 --> 00:13:30.000]  會有很大的張力
[00:13:30.000 --> 00:13:33.000]  所以當你在做form的活動的時候
[00:13:33.000 --> 00:13:36.000]  不要以為每個人都很愛戴你
[00:13:36.000 --> 00:13:38.000]  或者很明白你在做什麼
[00:13:38.000 --> 00:13:41.000]  另一邊廂當然不只是大學的背景
[00:13:41.000 --> 00:13:44.000]  有時候你聽一些遠目的分享也是一樣
[00:13:44.000 --> 00:13:47.000]  可能你來做很多關懷生命
[00:13:47.000 --> 00:13:49.000]  在臨終等等
[00:13:49.000 --> 00:13:50.000]  跟生命同行的時候
[00:13:50.000 --> 00:13:53.000]  可能你以為大家一定會方便一下
[00:13:53.000 --> 00:13:54.000]  或者會幫助你
[00:13:54.000 --> 00:13:55.000]  不是的
[00:13:55.000 --> 00:13:57.000]  可能有些醫護會覺得
[00:13:57.000 --> 00:13:59.000]  你不要妨礙著
[00:13:59.000 --> 00:14:01.000]  你不要弄得很麻煩
[00:14:01.000 --> 00:14:03.000]  所以原來今天
[00:14:03.000 --> 00:14:05.000]  當我們在做很多
[00:14:05.000 --> 00:14:09.000]  可能很成功做到一些生命的工作
[00:14:09.000 --> 00:14:10.000]  或者傳科音的時候
[00:14:10.000 --> 00:14:15.000]  其實背後原來也有著這些危機
[00:14:15.000 --> 00:14:17.000]  或者這些張力在裡面
[00:14:17.000 --> 00:14:20.000]  跟這個世界原來有這種拉扯
[00:14:20.000 --> 00:14:22.000]  如果我們只是沉醉在
[00:14:22.000 --> 00:14:24.000]  做到這些成功
[00:14:24.000 --> 00:14:26.000]  或者這些事的時候
[00:14:26.000 --> 00:14:30.000]  沉醉在這些成功的得著裡面的時候
[00:14:30.000 --> 00:14:34.000]  如果意識不到原來也有這些阻力
[00:14:34.000 --> 00:14:36.000]  或者這些困難的時候
[00:14:36.000 --> 00:14:38.000]  當這些挑戰成為一種強勢
[00:14:38.000 --> 00:14:41.000]  就好像希律王接下來要做的事情一樣
[00:14:41.000 --> 00:14:43.000]  我明明在做這些這麼有意義的事情
[00:14:43.000 --> 00:14:45.000]  為什麼你要這樣說我
[00:14:45.000 --> 00:14:47.000]  為什麼我做這些這麼好的事情
[00:14:47.000 --> 00:14:48.000]  你要逼迫我
[00:14:48.000 --> 00:14:50.000]  如果沒有這個準備的時候
[00:14:50.000 --> 00:14:52.000]  很容易陷入一種失望
[00:14:52.000 --> 00:14:54.000]  或者甚至失敗
[00:14:54.000 --> 00:14:56.000]  覺得我還是不做這些事情了
[00:14:56.000 --> 00:14:59.000]  而當繼續下去這個段落的時候
[00:14:59.000 --> 00:15:05.000]  雖然耶穌絕對不是這次故事的中心人物
[00:15:05.000 --> 00:15:07.000]  但是我們可以看到
[00:15:07.000 --> 00:15:10.000]  馬可藉著這個故事的細節
[00:15:10.000 --> 00:15:15.000]  在暗示將來耶穌也會面對這些的迫害
[00:15:15.000 --> 00:15:16.000]  這些的審判
[00:15:16.000 --> 00:15:17.000]  這些的定罪
[00:15:17.000 --> 00:15:22.000]  暗示將來耶穌也會面對著這個結局
[00:15:22.000 --> 00:15:25.000]  同樣當耶穌也面對這個結局
[00:15:25.000 --> 00:15:28.000]  他這一班背後的門徒
[00:15:28.000 --> 00:15:30.000]  也同樣將要面對這些事情
[00:15:30.000 --> 00:15:33.000]  正所謂學生不能夠高過先生
[00:15:33.000 --> 00:15:35.000]  耶穌也要受迫害的時候
[00:15:35.000 --> 00:15:38.000]  你覺得門徒可以不用受這些迫害嗎?
[00:15:38.000 --> 00:15:42.000]  甚至他們也要預備這個殉道的可能
[00:15:42.000 --> 00:15:44.000]  當看回這個希律王
[00:15:44.000 --> 00:15:46.000]  我們會知道這個希律王
[00:15:46.000 --> 00:15:47.000]  如果你看回歷史上
[00:15:47.000 --> 00:15:48.000]  真的會找到的
[00:15:48.000 --> 00:15:50.000]  不是傳說不是故事
[00:15:50.000 --> 00:15:53.000]  這個希律王全名叫做安提柏
[00:15:53.000 --> 00:15:54.000]  希律安提柏
[00:15:54.000 --> 00:15:57.000]  是主前四年至到主後三十九年
[00:15:57.000 --> 00:16:00.000]  統治著加利利和比利亞這個地方
[00:16:00.000 --> 00:16:03.000]  是大希律王的兒子
[00:16:03.000 --> 00:16:10.000]  在裡面其實他不是當時整個以色列地的王
[00:16:10.000 --> 00:16:12.000]  他只是一個分封王
[00:16:12.000 --> 00:16:14.000]  當大希律過世之後
[00:16:14.000 --> 00:16:18.000]  他只是處理著這幾個小地方的一個分封王
[00:16:18.000 --> 00:16:21.000]  當希律知道耶穌的事情的時候
[00:16:21.000 --> 00:16:24.000]  我不知道大家是否感受到他的那種肯定
[00:16:24.000 --> 00:16:26.000]  你這樣說不是
[00:16:26.000 --> 00:16:27.000]  他這樣說不是
[00:16:27.000 --> 00:16:29.000]  總之我知道耶穌是誰
[00:16:29.000 --> 00:16:30.000]  是怎樣來的
[00:16:30.000 --> 00:16:31.000]  他心裡有數
[00:16:31.000 --> 00:16:33.000]  從經文裡面所說
[00:16:33.000 --> 00:16:35.000]  其實我們會知道
[00:16:35.000 --> 00:16:37.000]  他很多人的身邊
[00:16:37.000 --> 00:16:39.000]  都對耶穌的行神跡
[00:16:39.000 --> 00:16:41.000]  傳福音有不同的看法
[00:16:41.000 --> 00:16:43.000]  並且將這個看法
[00:16:43.000 --> 00:16:46.000]  有些人就將他和施浸約翰的死
[00:16:46.000 --> 00:16:48.000]  再一次連繫上來
[00:16:48.000 --> 00:16:50.000]  當你看第十四節
[00:16:50.000 --> 00:16:52.000]  就說耶穌的名傳揚出去
[00:16:52.000 --> 00:16:54.000]  希律王聽見了就說
[00:16:54.000 --> 00:16:57.000]  本身有些譯本不是說就說的
[00:16:57.000 --> 00:16:59.000]  是說希律王聽見了
[00:16:59.000 --> 00:17:03.000]  就有人說施浸約翰是從死裡復活
[00:17:03.000 --> 00:17:05.000]  所以這些異能又許出
[00:17:05.000 --> 00:17:06.000]  然後十五節就說
[00:17:06.000 --> 00:17:08.000]  另一些人就說是以利亞
[00:17:08.000 --> 00:17:10.000]  又有人說是先知
[00:17:10.000 --> 00:17:11.000]  但是十六節
[00:17:11.000 --> 00:17:13.000]  如果用那種譯本的時候
[00:17:13.000 --> 00:17:14.000]  就更加凸顯到
[00:17:14.000 --> 00:17:17.000]  希律王堅定的聽見
[00:17:17.000 --> 00:17:19.000]  就說這是我所斬的約翰
[00:17:19.000 --> 00:17:21.000]  他復活了
[00:17:21.000 --> 00:17:22.000]  意思是什麼呢?
[00:17:22.000 --> 00:17:24.000]  有人說是施浸約翰從死裡復活
[00:17:24.000 --> 00:17:25.000]  有人說是以利亞
[00:17:25.000 --> 00:17:26.000]  有人說是先知
[00:17:26.000 --> 00:17:28.000]  但是希律全部都不理
[00:17:28.000 --> 00:17:29.000]  或者很肯定
[00:17:29.000 --> 00:17:31.000]  只知道一個原因
[00:17:31.000 --> 00:17:34.000]  就是這是他所斬的約翰
[00:17:34.000 --> 00:17:36.000]  為什麼會這樣想呢?
[00:17:36.000 --> 00:17:38.000]  因為可以看得出
[00:17:38.000 --> 00:17:41.000]  當時其實耶穌在做的事情
[00:17:41.000 --> 00:17:42.000]  對當時的人來說
[00:17:42.000 --> 00:17:45.000]  有很多不同的看法
[00:17:45.000 --> 00:17:46.000]  所以馬可更加需要
[00:17:46.000 --> 00:17:48.000]  用這個篇幅來解釋
[00:17:48.000 --> 00:17:50.000]  究竟耶穌的名聲
[00:17:50.000 --> 00:17:52.000]  傳揚出去是為了什麼呢?
[00:17:52.000 --> 00:17:55.000]  原來當時有極多的誤解
[00:17:55.000 --> 00:17:57.000]  和極多的雜質在裡面
[00:17:57.000 --> 00:17:59.000]  連當時的人
[00:17:59.000 --> 00:18:01.000]  一些領袖都不太知道
[00:18:01.000 --> 00:18:03.000]  究竟耶穌雖然名聲傳開了
[00:18:03.000 --> 00:18:06.000]  但是是因什麼緣故呢?
[00:18:06.000 --> 00:18:07.000]  當繼續看下去的時候
[00:18:07.000 --> 00:18:08.000]  你會看到
[00:18:08.000 --> 00:18:11.000]  希律王聽到耶穌的名聲
[00:18:11.000 --> 00:18:13.000]  但是他不知道是什麼內容
[00:18:13.000 --> 00:18:14.000]  他也沒有特別說
[00:18:14.000 --> 00:18:15.000]  聽到他行神蹟
[00:18:15.000 --> 00:18:17.000]  聽到他的醫治
[00:18:17.000 --> 00:18:18.000]  等等的事情
[00:18:18.000 --> 00:18:20.000]  好像很模糊地知道
[00:18:20.000 --> 00:18:22.000]  耶穌在做的
[00:18:22.000 --> 00:18:24.000]  是一些很大的事情
[00:18:24.000 --> 00:18:26.000]  令很多人回想
[00:18:26.000 --> 00:18:28.000]  而那個名聲的詞
[00:18:28.000 --> 00:18:29.000]  不只是說名字
[00:18:29.000 --> 00:18:31.000]  耶穌的名字很響亮
[00:18:31.000 --> 00:18:32.000]  耶穌的名字或者什麼
[00:18:32.000 --> 00:18:35.000]  耶穌的名聲其實包含了很多東西
[00:18:35.000 --> 00:18:36.000]  他的為人
[00:18:36.000 --> 00:18:38.000]  他說的話
[00:18:38.000 --> 00:18:39.000]  他在做的事情
