
[00:00:00.000 --> 00:00:05.000]  讓我們繼續敬拜這位主
[00:13:40.000 --> 00:13:43.000]  你愛我嗎?
[00:13:43.000 --> 00:13:46.000]  或者你愛我比這些更深
[00:13:46.000 --> 00:13:50.000]  這些代表什麼呢?
[00:13:50.000 --> 00:13:53.000]  第一次問彼得
[00:13:53.000 --> 00:13:57.000]  彼得愛這些東西比其他更深
[00:13:57.000 --> 00:14:00.000]  這些有什麼意涵呢?
[00:14:00.000 --> 00:14:03.000]  在這裏其實很模糊
[00:14:03.000 --> 00:14:06.000]  不過離不開這三個說法
[00:14:06.000 --> 00:14:07.000]  第一個
[00:14:07.000 --> 00:14:11.000]  彼得愛這些打魚工具
[00:14:11.000 --> 00:14:13.000]  或者打魚的生活
[00:14:13.000 --> 00:14:17.000]  愛這件事比愛耶穌更深
[00:14:17.000 --> 00:14:19.000]  這是第一個說法
[00:14:19.000 --> 00:14:21.000]  所以如果說這個說法
[00:14:21.000 --> 00:14:25.000]  就會很批判彼得在河邊回到加利利打魚
[00:14:25.000 --> 00:14:29.000]  他覺得松草固葉撇棄了耶穌
[00:14:29.000 --> 00:14:31.000]  這是第一個詮釋
[00:14:31.000 --> 00:14:33.000]  第二個詮釋就是
[00:14:33.000 --> 00:14:36.000]  這些不是指那些物件
[00:14:36.000 --> 00:14:41.000]  而是耶穌要彼得與這班門徒做比較
[00:14:41.000 --> 00:14:44.000]  你愛我比這些門徒更深
[00:14:44.000 --> 00:14:46.000]  這是對象
[00:14:46.000 --> 00:14:51.000]  這個解法是指
[00:14:51.000 --> 00:14:54.000]  耶穌既然要彼得做大佬
[00:14:54.000 --> 00:14:59.000]  那麼你做大佬會不會愛主比其他門徒更深呢?
[00:14:59.000 --> 00:15:01.000]  這是第二個說法
[00:15:01.000 --> 00:15:04.000]  不過這兩個說法並不是無懈可擊
[00:15:04.000 --> 00:15:09.000]  因為當你看到那些魚具
[00:15:09.000 --> 00:15:13.000]  其實耶穌並不是批判這班門徒在打魚
[00:15:13.000 --> 00:15:16.000]  事實上這班門徒也要吃的
[00:15:16.000 --> 00:15:19.000]  他們自己下去打魚並不等於松草固葉
[00:15:19.000 --> 00:15:22.000]  只不過他們基於生活生存
[00:15:22.000 --> 00:15:24.000]  他們也要生活
[00:15:24.000 --> 00:15:27.000]  所以他們就去海裏打魚
[00:15:27.000 --> 00:15:28.000]  第二個
[00:15:28.000 --> 00:15:30.000]  其實耶穌在後面說
[00:15:30.000 --> 00:15:32.000]  每個門徒都要走自己的路
[00:15:32.000 --> 00:15:35.000]  他不會回到一個狀態
[00:15:35.000 --> 00:15:38.000]  就是叫彼得與其他門徒之間比較
[00:15:38.000 --> 00:15:40.000]  誰愛主更深
[00:15:40.000 --> 00:15:44.000]  這不是耶穌一貫對門徒的教導
[00:15:44.000 --> 00:15:50.000]  反而是勉勵門徒盡心盡性盡力愛主
[00:15:50.000 --> 00:15:52.000]  每個門徒都盡自己的力量
[00:15:52.000 --> 00:15:57.000]  而這個盡力不是人與人之間的互相較勁和比較
[00:15:57.000 --> 00:16:00.000]  所以第三個可能會比較好
[00:16:00.000 --> 00:16:02.000]  第三個意思是
[00:16:02.000 --> 00:16:05.000]  這些是在說世上所有的一切
[00:16:05.000 --> 00:16:09.000]  彼得愛世上的一切多一些
[00:16:09.000 --> 00:16:12.000]  還是愛主來的多一些
[00:16:12.000 --> 00:16:17.000]  這些其實是一個虛範的詞語
[00:16:17.000 --> 00:16:23.000]  不過在這裡訴諸於問彼得心裏
[00:16:23.000 --> 00:16:26.000]  究竟填滿在彼得內心當中
[00:16:26.000 --> 00:16:28.000]  最重要的是什麼
[00:16:28.000 --> 00:16:34.000]  說愛有時候我們對神的愛
[00:16:34.000 --> 00:16:39.000]  如果在聖經裏讀我們會覺得很習慣
[00:16:39.000 --> 00:16:41.000]  不過你抽身來說
[00:16:41.000 --> 00:16:43.000]  你看到兩個大男人
[00:16:43.000 --> 00:16:45.000]  或者耶穌成為一個男人
[00:16:45.000 --> 00:16:46.000]  問你愛我媽
[00:16:46.000 --> 00:16:50.000]  你想想這個場景其實挺奇怪的
[00:16:50.000 --> 00:16:53.000]  我們甚至乎中國人的文化裏
[00:16:53.000 --> 00:16:56.000]  我們不會私逃關係
[00:16:56.000 --> 00:16:58.000]  或者神與人之間的關係
[00:16:58.000 --> 00:17:01.000]  我們不會用愛來表達
[00:17:01.000 --> 00:17:05.000]  不過在聖經裏面說到人與神之間
[00:17:05.000 --> 00:17:08.000]  或者神人之間的關係和維繫
[00:17:08.000 --> 00:17:12.000]  就不是我們文化裏可以完全媲美的
[00:17:12.000 --> 00:17:15.000]  甚至說到神對人的愛
[00:17:15.000 --> 00:17:18.000]  就是一種犧牲自己獨生兒子的愛
[00:17:18.000 --> 00:17:24.000]  人亦希望用他對生命的一些很重要的對象
[00:17:24.000 --> 00:17:26.000]  那種擺上犧牲
[00:17:26.000 --> 00:17:32.000]  來表達人對神的那種尊崇和深切的愛
[00:17:32.000 --> 00:17:36.000]  這種愛不是純粹一些愛在規條
[00:17:36.000 --> 00:17:38.000]  或者訓練出來的
[00:17:38.000 --> 00:17:43.000]  而是一個發自內心來將那種心意表達
[00:17:43.000 --> 00:17:47.000]  所以你說愛其實是一種怎樣的關係呢
[00:17:47.000 --> 00:17:51.000]  愛其實就是那樣東西
[00:17:51.000 --> 00:17:54.000]  那個對象會不會成為你生命的全部
[00:17:54.000 --> 00:17:56.000]  你愛上帝
[00:17:56.000 --> 00:17:59.000]  上帝就會成為你生命的全部
[00:17:59.000 --> 00:18:03.000]  當有人說上帝的褻瀆
[00:18:03.000 --> 00:18:06.000]  或者污衊上帝的名
[00:18:06.000 --> 00:18:07.000]  你會很生氣的
[00:18:07.000 --> 00:18:11.000]  因為當你生命的全部被人詆毀的時候
[00:18:11.000 --> 00:18:13.000]  你會有一種反抗
[00:18:13.000 --> 00:18:17.000]  但當你所愛的對象憂傷的時候
[00:18:17.000 --> 00:18:20.000]  你都會和他同步來憂傷
[00:18:20.000 --> 00:18:22.000]  神人關係
[00:18:22.000 --> 00:18:27.000]  或者耶穌要問彼得就是訴諸一種這樣的關係
[00:18:27.000 --> 00:18:29.000]  耶穌自己
[00:18:29.000 --> 00:18:33.000]  或者上帝在彼得心目中裡面
[00:18:33.000 --> 00:18:35.000]  你有沒有一種這樣的關係呢
[00:18:35.000 --> 00:18:40.000]  你愛我比你生命的一切會不會更加重要
[00:18:40.000 --> 00:18:46.000]  上帝的愛會不會佔據你整個心懷的意念呢
[00:18:46.000 --> 00:18:50.000]  第一次彼得回答你知道我愛你
[00:18:50.000 --> 00:18:53.000]  第二次彼得回答你知道我愛你
[00:18:53.000 --> 00:18:56.000]  同樣的問題問兩次
[00:18:56.000 --> 00:18:59.000]  大概他都是同樣的答案
[00:18:59.000 --> 00:19:01.000]  可能都是真誠的
[00:19:01.000 --> 00:19:03.000]  但到第三次再問的時候
[00:19:03.000 --> 00:19:08.000]  有些解經瓜說是不是要回應彼得三次不認主
[00:19:08.000 --> 00:19:11.000]  用這裡有三次那裡有三次來對應
[00:19:11.000 --> 00:19:14.000]  如果人生這麼簡單就好了
[00:19:14.000 --> 00:19:19.000]  問三次就可以解決生命裡面很大的罪疚
[00:19:19.000 --> 00:19:21.000]  約翰福音特別說
[00:19:21.000 --> 00:19:26.000]  第三次的問是令彼得變得憂愁
[00:19:26.000 --> 00:19:29.000]  不是憂愁是來自他自己過去
[00:19:29.000 --> 00:19:33.000]  或者那三次不認主對應那個內容
[00:19:33.000 --> 00:19:41.000]  而是這個夫子不滿意彼得自己提供的答案
[00:19:41.000 --> 00:19:45.000]  事實上你看彼得回答
[00:19:45.000 --> 00:19:51.000]  太太通常都會問丈夫
[00:19:51.000 --> 00:19:53.000]  很少老公問太太
[00:19:53.000 --> 00:19:56.000]  老婆問老公你愛我嗎
[00:19:56.000 --> 00:19:58.000]  老公通常怎麼回答
[00:19:58.000 --> 00:20:00.000]  當然愛
[00:20:00.000 --> 00:20:02.000]  尤其是睡覺的時候才問
[00:20:02.000 --> 00:20:05.000]  臨睡前問老公都想睡
[00:20:05.000 --> 00:20:06.000]  你愛不愛我
[00:20:06.000 --> 00:20:07.000]  愛
[00:20:07.000 --> 00:20:09.000]  是不是真的愛我
[00:20:09.000 --> 00:20:10.000]  是
[00:20:10.000 --> 00:20:11.000]  愛不愛我
[00:20:11.000 --> 00:20:13.000]  不要這麼吵
[00:20:13.000 --> 00:20:15.000]  通常男人是這樣的
