
[00:00:00.000 --> 00:00:07.000]  今次經訓有三段
[00:03:28.000 --> 00:03:32.000]  不,通常是更保守,非常保守
[00:03:32.000 --> 00:03:36.000]  中國教會早在1930年代
[00:03:36.000 --> 00:03:38.000]  這是我論證出來的
[00:03:38.000 --> 00:03:40.000]  已經按納了女性做牧師
[00:03:40.000 --> 00:03:43.000]  不過時至今日
[00:03:43.000 --> 00:03:47.000]  美國仍然是一個極富爭論性的課題
[00:03:47.000 --> 00:03:51.000]  不久之前,美國以前最大的浸信會
[00:03:51.000 --> 00:03:56.000]  擁有5萬7千個信徒的馬鞍峰教會
[00:03:56.000 --> 00:03:58.000]  Settle Back Church
[00:03:58.000 --> 00:04:01.000]  我們熟悉的Vic Warren的主任牧師
[00:04:01.000 --> 00:04:08.000]  寫了《目標干人生》的牧者
[00:04:08.000 --> 00:04:12.000]  由於他教會按納了幾個女性做牧師
[00:04:12.000 --> 00:04:19.000]  結果美男浸信會將這教會趕出會
[00:04:19.000 --> 00:04:22.000]  Vic Warren在他的網頁指出
[00:04:22.000 --> 00:04:26.000]  如果我們讓一半的會友坐著不做事
[00:04:26.000 --> 00:04:29.000]  我們永遠無法完成大使命
[00:04:29.000 --> 00:04:31.000]  我們永遠無法完成大使命
[00:04:31.000 --> 00:04:34.000]  如果一半的會友坐著
[00:04:34.000 --> 00:04:36.000]  然後又說
[00:04:36.000 --> 00:04:39.000]  我相信美男浸信會有數以百萬計的姊妹
[00:04:39.000 --> 00:04:43.000]  她們的恩賜和才幹是被浪費掉的
[00:04:43.000 --> 00:04:50.000]  我相信數以百萬計的美男浸信會的恩賜和才幹是被浪費掉的
[00:04:50.000 --> 00:04:54.000]  今天我不打算在這裡和大家說
[00:04:54.000 --> 00:04:57.000]  婦女在教會裡侍奉的角色的問題
[00:04:57.000 --> 00:05:00.000]  我也不會和大家討論
[00:05:00.000 --> 00:05:04.000]  婦女在聚會裡是否需要蒙頭的問題
[00:05:04.000 --> 00:05:07.000]  不是我想迴避爭論
[00:05:07.000 --> 00:05:11.000]  而是香港的浸信會在婦女按納的問題上
[00:05:11.000 --> 00:05:14.000]  很早就已經止息了爭論
[00:05:14.000 --> 00:05:16.000]  理論上是沒有爭論的
[00:05:16.000 --> 00:05:19.000]  旺角浸信會早在2007年
[00:05:19.000 --> 00:05:22.000]  我們教會慶祝45週年的時候
[00:05:22.000 --> 00:05:25.000]  我們按納了林艷芳和陳信錦
[00:05:25.000 --> 00:05:27.000]  作為牧師
[00:05:27.000 --> 00:05:30.000]  今天我們也有吳珍珍牧師
[00:05:30.000 --> 00:05:32.000]  除非你們想翻案
[00:05:32.000 --> 00:05:35.000]  否則我們已經解決了這個問題
[00:05:35.000 --> 00:05:38.000]  旺浸已經沒有這個問題存在
[00:05:38.000 --> 00:05:42.000]  我們還有Viola作為我們的執事會主席
[00:05:42.000 --> 00:05:45.000]  所以我說按納女性
[00:05:45.000 --> 00:05:48.000]  女性做領袖不再是旺浸的問題
[00:05:48.000 --> 00:05:50.000]  你們應該也同意的
[00:05:50.000 --> 00:05:54.000]  今天我們也接受女性講道
[00:05:54.000 --> 00:05:57.000]  女性按木出任堂主任
[00:05:57.000 --> 00:06:02.000]  不過保羅仍然說男人是女人的頭
[00:06:02.000 --> 00:06:05.000]  這句話是不是已經過時失效呢?
[00:06:05.000 --> 00:06:08.000]  如果沒有過時,聖經仍然是聖經
[00:06:08.000 --> 00:06:10.000]  我們要問這個教訓
[00:06:10.000 --> 00:06:13.000]  今天可以怎樣理解和應用呢?
[00:06:13.000 --> 00:06:18.000]  很明顯再保守的基督徒
[00:06:18.000 --> 00:06:23.000]  也不可能不會明目張膽的
[00:06:23.000 --> 00:06:26.000]  反對男女平等這個現代社會的
[00:06:26.000 --> 00:06:29.000]  差不多是最高原則
[00:06:29.000 --> 00:06:33.000]  平等,種族平等,性別平等
[00:06:33.000 --> 00:06:36.000]  我猜沒有人敢挑戰這些
[00:06:36.000 --> 00:06:38.000]  任何在公共領域
[00:06:38.000 --> 00:06:43.000]  禁止婦女讀書、工作、晉升、做領導的主張
[00:06:43.000 --> 00:06:45.000]  都是作死的,你同意嗎?
[00:06:45.000 --> 00:06:47.000]  死定的
[00:06:47.000 --> 00:06:50.000]  不過唯有在教會裏
[00:06:50.000 --> 00:06:53.000]  我們仍然有人提出很多古怪的理論
[00:06:53.000 --> 00:06:56.000]  見到一個很普遍提出的理論
[00:06:56.000 --> 00:06:58.000]  就是所謂的互補主義
[00:06:58.000 --> 00:07:00.000]  Complementarianism
[00:07:00.000 --> 00:07:04.000]  用它來作為對平等主義
[00:07:04.000 --> 00:07:09.000]  和Nationalism相對的主張
[00:07:09.000 --> 00:07:11.000]  什麼叫做Complementarianism呢?
[00:07:11.000 --> 00:07:12.000]  互補主義呢?
[00:07:12.000 --> 00:07:15.000]  就是宣稱男女的地位其實是一樣的
[00:07:15.000 --> 00:07:17.000]  不過角色不需要相同
[00:07:17.000 --> 00:07:19.000]  兩性不同的角色
[00:07:19.000 --> 00:07:22.000]  正好是互相補充對方的不足
[00:07:22.000 --> 00:07:24.000]  所以不准婦女講道
[00:07:24.000 --> 00:07:25.000]  不准婦女安慰
[00:07:25.000 --> 00:07:27.000]  不准婦女做領袖
[00:07:27.000 --> 00:07:31.000]  那是無損男女平等的精神
[00:07:31.000 --> 00:07:33.000]  有沒有聽過這個理論?
[00:07:33.000 --> 00:07:36.000]  必須很不客氣地說
[00:07:36.000 --> 00:07:40.000]  這麼荒唐、這麼拙劣的狡辯
[00:07:40.000 --> 00:07:43.000]  真的只能在教會說出來
[00:07:43.000 --> 00:07:46.000]  在外面世界說這樣的理論已經死了很久
[00:07:46.000 --> 00:07:48.000]  我不知道為什麼有時候
[00:07:48.000 --> 00:07:50.000]  做了教徒就變笨了
[00:07:50.000 --> 00:07:54.000]  這麼拙劣的理論竟然在教會可以站得住腳
[00:07:54.000 --> 00:07:59.000]  無論在政治、社會、經濟、文化任何領域
[00:07:59.000 --> 00:08:04.000]  我們都沒有人可以引用什麼互補主義的理論
[00:08:04.000 --> 00:08:06.000]  禁止婦女做行政主管
[00:08:06.000 --> 00:08:08.000]  做教導者、做總統
[00:08:08.000 --> 00:08:12.000]  或者在我們要作聲一個員工的時候
[00:08:12.000 --> 00:08:14.000]  考慮的不是才幹、不是表現
[00:08:14.000 --> 00:08:16.000]  而是性別
[00:08:16.000 --> 00:08:20.000]  我們肯定婦女平等的地位
[00:08:20.000 --> 00:08:23.000]  不過出於互補的原則
[00:08:23.000 --> 00:08:25.000]  做總統這些粗重的事情
[00:08:25.000 --> 00:08:27.000]  就讓男人繼續做吧
[00:08:27.000 --> 00:08:31.000]  你們留在茶水間做大姐吧
[00:08:31.000 --> 00:08:34.000]  你嘗試說出這樣的說法
[00:08:34.000 --> 00:08:40.000]  今天出於互補的原則
[00:08:40.000 --> 00:08:43.000]  女性還是不要做醫生好了
[00:08:43.000 --> 00:08:47.000]  繼續做護士吧
[00:08:47.000 --> 00:08:48.000]  做護士比較好
[00:08:48.000 --> 00:08:50.000]  這個叫互補
[00:08:50.000 --> 00:08:53.000]  你嘗試在醫管局說出這樣的說法
[00:08:53.000 --> 00:08:56.000]  我保證你死了很久
[00:08:56.000 --> 00:09:00.000]  今天在社會上還有誰敢設禁區
[00:09:00.000 --> 00:09:02.000]  限制婦女擔當某些角色
[00:09:02.000 --> 00:09:05.000]  禁止她們承擔領導地位
[00:09:05.000 --> 00:09:09.000]  要求她們永遠注定做從屬的角色
[00:09:09.000 --> 00:09:12.000]  然後宣稱這是為了良性互補
[00:09:12.000 --> 00:09:15.000]  平等的互補
[00:09:15.000 --> 00:09:21.000]  這些說法只能套用在地位完全相等的崗位上
[00:09:21.000 --> 00:09:24.000]  你搓麵,我包餡
[00:09:24.000 --> 00:09:26.000]  這就叫互補
[00:09:26.000 --> 00:09:33.000]  卻不能用在權力和權威完全不同的崗位上
[00:09:33.000 --> 00:09:35.000]  我永遠坐高位,你永遠坐低位
[00:09:35.000 --> 00:09:37.000]  這就叫平等中的互補
[00:09:37.000 --> 00:09:39.000]  你還說什麼?
[00:09:39.000 --> 00:09:41.000]  怎麼可能?
[00:09:41.000 --> 00:09:46.000]  原則上禁止婦女涉足某些崗位和職級
[00:09:46.000 --> 00:09:48.000]  這百分百是歧視
[00:09:48.000 --> 00:09:51.000]  不要跟我胡扯什麼互補主義
[00:09:51.000 --> 00:09:54.000]  男人賺十萬,女人賺一萬
[00:09:54.000 --> 00:09:56.000]  不過兩性仍然是平等的
[00:09:56.000 --> 00:09:59.000]  當我們爭取兩性平等的時候
[00:09:59.000 --> 00:10:00.000]  我們著眼的是機會
[00:10:00.000 --> 00:10:02.000]  是待遇這些實際的東西
[00:10:02.000 --> 00:10:03.000]  同工同酬
[00:10:03.000 --> 00:10:06.000]  而不是精神上是平等的
[00:10:06.000 --> 00:10:08.000]  這些空洞無物的口號
[00:10:08.000 --> 00:10:12.000]  所以男人是女人的頭
[00:10:12.000 --> 00:10:14.000]  這個教導如果仍然有效
[00:10:14.000 --> 00:10:18.000]  這個有效範圍在公眾生活上
[00:10:18.000 --> 00:10:20.000]  基本上沒有人能夠說得出
[00:10:20.000 --> 00:10:24.000]  只能局限在教會或家庭之內
[00:10:24.000 --> 00:10:25.000]  如果如我剛才所說
[00:10:25.000 --> 00:10:30.000]  我不同意在教會裡做禁止婦女出頭的原則性設限
[00:10:30.000 --> 00:10:33.000]  其實現在只剩下
[00:10:33.000 --> 00:10:38.000]  唯一可以應用的範圍就是在家裡
[00:10:38.000 --> 00:10:39.000]  在我們的私人世界裡
[00:10:39.000 --> 00:10:42.000]  不涉及公眾生活
[00:10:42.000 --> 00:10:43.000]  在家庭裡
[00:10:43.000 --> 00:10:45.000]  男人就是丈夫
[00:10:45.000 --> 00:10:47.000]  女人就是妻子
[00:10:47.000 --> 00:10:49.000]  所以男人是女人的頭的意思
[00:10:49.000 --> 00:10:52.000]  就是丈夫是妻子的頭
[00:10:52.000 --> 00:10:56.000]  這是我對保羅這個教導的認訊
[00:10:56.000 --> 00:10:58.000]  他是圈面性的
[00:10:58.000 --> 00:10:59.000]  做正面的鼓勵的
[00:10:59.000 --> 00:11:02.000]  但不是原則上的規限
[00:11:02.000 --> 00:11:08.000]  他基本上只適用於家庭私人領域裡的夫妻關係裡
[00:11:08.000 --> 00:11:12.000]  我們看看在家庭裡
[00:11:12.000 --> 00:11:15.000]  可以怎樣兌現這個聖經教導
[00:11:15.000 --> 00:11:19.000]  我們注意到在哥倫多前書十一章
[00:11:19.000 --> 00:11:21.000]  在伊弗所書
[00:11:21.000 --> 00:11:26.000]  保羅強調男人是女人的頭
[00:11:26.000 --> 00:11:28.000]  他有找到一些舊約論據
[00:11:28.000 --> 00:11:32.000]  這句理由是創造了秩序
[00:11:32.000 --> 00:11:35.000]  就是上帝先做男後做女
[00:11:35.000 --> 00:11:38.000]  另一個理由就是
[00:11:38.000 --> 00:11:45.000]  做女的原因是為男人找一個伴侶和幫助
[00:11:45.000 --> 00:11:47.000]  第一是先後
[00:11:47.000 --> 00:11:49.000]  第二就是幫助
[00:11:49.000 --> 00:11:54.000]  如果我們相信創世紀這個技術的事實
[00:11:54.000 --> 00:11:56.000]  這樣創造秩序上
[00:11:56.000 --> 00:11:59.000]  男先女後是毋須爭論的
[00:11:59.000 --> 00:12:03.000]  確實先有亞當後有夏娃
[00:12:03.000 --> 00:12:07.000]  不過如果我們說亞當是先
[00:12:07.000 --> 00:12:09.000]  所以亞當就是夏娃的頭
[00:12:09.000 --> 00:12:12.000]  夏娃就要順服亞當的權柄
[00:12:12.000 --> 00:12:16.000]  這樣的引伸討論是非常勉強的
[00:12:16.000 --> 00:12:21.000]  你知不知道上帝先做豬後做人的?
[00:12:21.000 --> 00:12:26.000]  上帝先做禽獸後才做人
[00:12:26.000 --> 00:12:31.000]  人是否須順服豬的權柄呢?
[00:12:31.000 --> 00:12:37.000]  創造先後就變成權威的高低
[00:12:37.000 --> 00:12:42.000]  我不知道這個論據是什麼意思
[00:12:42.000 --> 00:12:45.000]  至於夏娃被創造的目的
[00:12:45.000 --> 00:12:47.000]  是要成為亞當的幫助
[00:12:47.000 --> 00:12:49.000]  這也是歷史的事實
[00:12:49.000 --> 00:12:55.000]  我們同樣不能簡單地將幫助者視為次等的
[00:12:55.000 --> 00:12:56.000]  從屬的角色
[00:12:56.000 --> 00:12:58.000]  因為聖經上上強調
[00:12:58.000 --> 00:13:00.000]  上帝是人的幫助
[00:13:00.000 --> 00:13:02.000]  而又說是我的幫助
[00:13:02.000 --> 00:13:03.000]  是同一個字下
[00:13:03.000 --> 00:13:04.000]  不是兩個字
[00:13:04.000 --> 00:13:07.000]  所以我們不能推論說
[00:13:07.000 --> 00:13:08.000]  上帝是人的幫助
[00:13:08.000 --> 00:13:10.000]  所以上帝從屬於人
[00:13:10.000 --> 00:13:12.000]  老師是學生的幫助
[00:13:12.000 --> 00:13:14.000]  所以老師的地位低於學生
[00:13:14.000 --> 00:13:15.000]  不是這樣吧
[00:13:15.000 --> 00:13:18.000]  幫助者是低位嗎?
[00:13:18.000 --> 00:13:21.000]  所以不要期望單從創世紀的技術
[00:13:21.000 --> 00:13:27.000]  就可以將羅出一個男尊女卑的充分理據
[00:13:27.000 --> 00:13:30.000]  我們看保羅的新論
[00:13:30.000 --> 00:13:33.000]  與其說他是直查考創世紀
[00:13:33.000 --> 00:13:37.000]  來確定男尊女卑的原則
[00:13:37.000 --> 00:13:38.000]  不如說
[00:13:38.000 --> 00:13:42.000]  他是就當時社會上一個普遍存在
[00:13:42.000 --> 00:13:46.000]  普遍認受男尊女卑的事實
[00:13:46.000 --> 00:13:49.000]  去將羅一個屬靈的理由
[00:13:49.000 --> 00:13:53.000]  保羅不是宣揚
[00:13:53.000 --> 00:13:56.000]  保羅只是確認當時的事實
[00:13:56.000 --> 00:13:59.000]  然後找一個聖經的根據
[00:13:59.000 --> 00:14:02.000]  去合理化這個存在很久的事實
[00:14:02.000 --> 00:14:04.000]  保羅不是從無到有
[00:14:04.000 --> 00:14:06.000]  去確立男尊女卑的原則
[00:14:06.000 --> 00:14:09.000]  只是為這個普遍存在的事實
[00:14:09.000 --> 00:14:11.000]  去找一個屬靈的理由
[00:14:11.000 --> 00:14:12.000]  就好像
[00:14:12.000 --> 00:14:14.000]  你可能不知道
[00:14:14.000 --> 00:14:16.000]  一直到最少
[00:14:16.000 --> 00:14:17.000]  有文獻記載
[00:14:17.000 --> 00:14:21.000]  直到十四世紀、十五世紀為止
[00:14:21.000 --> 00:14:23.000]  男人都比女人長壽
[00:14:23.000 --> 00:14:25.000]  你不知道這件事吧
[00:14:25.000 --> 00:14:27.000]  我們一直以為是女人長壽過男人
[00:14:27.000 --> 00:14:29.000]  直到十四世紀前
[00:14:29.000 --> 00:14:30.000]  不是的
[00:14:30.000 --> 00:14:32.000]  男人普遍比女人長壽
[00:14:32.000 --> 00:14:35.000]  這個主要原因是因為古代社會
[00:14:35.000 --> 00:14:37.000]  食物供應是很不足夠的
[00:14:37.000 --> 00:14:41.000]  營養也不足
[00:14:41.000 --> 00:14:42.000]  所以
[00:14:42.000 --> 00:14:43.000]  女性因為生育
[00:14:43.000 --> 00:14:46.000]  因為月經等等的原因
[00:14:46.000 --> 00:14:49.000]  往往是最受營養不良
[00:14:49.000 --> 00:14:52.000]  醫療條件不好的影響而早逝
[00:14:52.000 --> 00:14:57.000]  你看中國的古代
[00:14:57.000 --> 00:14:59.000]  常常你見到那些
[00:14:59.000 --> 00:15:03.000]  這個名人那個名人又續延又續延
[00:15:03.000 --> 00:15:05.000]  就好像他們老婆死得很快
[00:15:05.000 --> 00:15:06.000]  死得很容易
[00:15:06.000 --> 00:15:07.000]  現在就少一點
[00:15:07.000 --> 00:15:09.000]  現在通常都是男人先死
[00:15:09.000 --> 00:15:10.000]  不過以前真的是
[00:15:10.000 --> 00:15:11.000]  女人先死
[00:15:11.000 --> 00:15:13.000]  這是一個普遍的事實
[00:15:13.000 --> 00:15:16.000]  不是個別男人長命的女人
[00:15:16.000 --> 00:15:17.000]  而是極普遍
[00:15:17.000 --> 00:15:19.000]  普遍到不用討論的現象
[00:15:19.000 --> 00:15:22.000]  古代的人不明白為什麼
[00:15:22.000 --> 00:15:26.000]  但要解釋為什麼男人更長壽的現象
[00:15:26.000 --> 00:15:28.000]  所以就有很多理論說出來了
[00:15:28.000 --> 00:15:31.000]  包括亞里斯多德
[00:15:31.000 --> 00:15:34.000]  為什麼男人比女人長壽呢
[00:15:34.000 --> 00:15:36.000]  是因為男人比女人暖
[00:15:36.000 --> 00:15:39.000]  Man is a warmer animal
[00:15:39.000 --> 00:15:40.000]  男人是暖
[00:15:40.000 --> 00:15:42.000]  你牽牽老婆的手就知道
[00:15:42.000 --> 00:15:44.000]  她通常都手冷腳冷
[00:15:44.000 --> 00:15:46.000]  不知道為什麼女人的手會冷一點
[00:15:46.000 --> 00:15:48.000]  因為男人暖一點
[00:15:48.000 --> 00:15:49.000]  暖一點就耐一點
[00:15:49.000 --> 00:15:50.000]  暖一點就長壽一點
[00:15:50.000 --> 00:15:51.000]  就是這樣
[00:15:51.000 --> 00:15:54.000]  今天我們不用討論亞里斯多德
[00:15:54.000 --> 00:15:56.000]  這個解釋是否合理
[00:15:56.000 --> 00:16:00.000]  因為男人更長命這個現實都不存在了
[00:16:00.000 --> 00:16:02.000]  有沒有討論呢
[00:16:02.000 --> 00:16:04.000]  討論是否合理都不用討論
[00:16:04.000 --> 00:16:06.000]  因為現在女人比男人長命
[00:16:06.000 --> 00:16:08.000]  這是普遍的現實
[00:16:08.000 --> 00:16:13.000]  我們今天引用的另一處經文
[00:16:13.000 --> 00:16:15.000]  彼得前書三章七節這樣說
[00:16:15.000 --> 00:16:17.000]  「你們作丈夫的
[00:16:17.000 --> 00:16:19.000]  也要按情理和妻子同住
[00:16:19.000 --> 00:16:21.000]  因她比你軟弱
[00:16:21.000 --> 00:16:24.000]  與你一同承受生命之恩的
[00:16:24.000 --> 00:16:26.000]  所以要敬重她
[00:16:26.000 --> 00:16:29.000]  將便叫你們的禱告沒有阻礙
[00:16:29.000 --> 00:16:33.000]  妻子比丈夫軟弱」
[00:16:33.000 --> 00:16:37.000]  這個不是彼得提出的一個理論
[00:16:37.000 --> 00:16:40.000]  而是當時一個普遍的現實
[00:16:40.000 --> 00:16:44.000]  當時多數女性都沒有受過教育的機會
[00:16:44.000 --> 00:16:46.000]  社會資源有限
[00:16:46.000 --> 00:16:48.000]  各方面的能力都比較低
[00:16:48.000 --> 00:16:51.000]  通常她們比較感性
[00:16:51.000 --> 00:16:54.000]  認知分析能力不高
[00:16:54.000 --> 00:16:58.000]  所以常常給人一個軟弱的感覺
[00:16:58.000 --> 00:16:59.000]  動不動就哭
[00:16:59.000 --> 00:17:01.000]  動不動就不知如何是好
[00:17:01.000 --> 00:17:02.000]  手足無措
[00:17:02.000 --> 00:17:06.000]  不過今天我們能否仍然說
[00:17:06.000 --> 00:17:09.000]  女性必然比男性軟弱呢?
[00:17:09.000 --> 00:17:12.000]  女性多數都比男性軟弱呢?
[00:17:12.000 --> 00:17:15.000]  當然仍然有軟弱的女性
[00:17:15.000 --> 00:17:17.000]  我見過不少
[00:17:17.000 --> 00:17:19.000]  不過軟弱的男性我都見不少
[00:17:19.000 --> 00:17:21.000]  真可憐
[00:17:21.000 --> 00:17:23.000]  只有女性才軟弱嗎?
[00:17:23.000 --> 00:17:25.000]  不覺得
[00:17:25.000 --> 00:17:29.000]  所以我們不要將聖經的實言技術
[00:17:29.000 --> 00:17:32.000]  將它變成一個應言的論斷
[00:17:32.000 --> 00:17:35.000]  聖經沒有定規男尊女卑
[00:17:35.000 --> 00:17:38.000]  也沒有定規女性要比男性軟弱
[00:17:38.000 --> 00:17:40.000]  所以不軟弱的女性
[00:17:40.000 --> 00:17:43.000]  請你自己扮軟弱
[00:17:43.000 --> 00:17:46.000]  否則我都要弄到你變得軟弱為止
[00:17:46.000 --> 00:17:47.000]  不是那麼變態吧?
[00:17:47.000 --> 00:17:54.000]  聖經沒有將它變成一個必須的原則
[00:17:54.000 --> 00:17:58.000]  聖經只是道出當時的社會現實而已
[00:17:58.000 --> 00:18:00.000]  今天的世界變了
[00:18:00.000 --> 00:18:02.000]  再沒有這樣的現實
[00:18:02.000 --> 00:18:04.000]  變了就是變了
[00:18:04.000 --> 00:18:09.000]  保羅在為男尊女卑的現實
[00:18:09.000 --> 00:18:11.000]  尋求屬靈的解說之餘
[00:18:11.000 --> 00:18:13.000]  仍然不忘記指出
[00:18:13.000 --> 00:18:16.000]  聖經最根本的平等原則
[00:18:16.000 --> 00:18:20.000]  臨前十一章十一到十二節
[00:18:20.000 --> 00:18:21.000]  然而照主的安排
[00:18:21.000 --> 00:18:23.000]  女也不是無男
[00:18:23.000 --> 00:18:24.000]  男也不是無女
[00:18:24.000 --> 00:18:27.000]  因為女人原是由男人而出
[00:18:27.000 --> 00:18:29.000]  男人也是由女人而出
[00:18:29.000 --> 00:18:32.000]  但萬有都是出乎上帝
[00:18:32.000 --> 00:18:35.000]  男與女是互相依存的
[00:18:35.000 --> 00:18:40.000]  男人不可以離開女人
[00:18:40.000 --> 00:18:42.000]  女人不可以離開男人
[00:18:42.000 --> 00:18:44.000]  這就像中國傳統說
[00:18:44.000 --> 00:18:47.000]  孤陰不生獨陽不長
[00:18:47.000 --> 00:18:50.000]  陰陽協調才可以化玉萬物
[00:18:50.000 --> 00:18:55.000]  另外保羅從創造故事尋找靈感再指出
[00:18:55.000 --> 00:18:58.000]  除了夏娃的被造是由男人而出
[00:18:58.000 --> 00:19:00.000]  因為男人把肋骨拔出來
[00:19:00.000 --> 00:19:02.000]  造了女夏娃
[00:19:02.000 --> 00:19:05.000]  日後女人懷孕生子
[00:19:05.000 --> 00:19:08.000]  也說明男人也是由女人而出
[00:19:08.000 --> 00:19:10.000]  女由男而出
[00:19:10.000 --> 00:19:12.000]  男也由女而出
[00:19:12.000 --> 00:19:14.000]  兩性因此是平等的
[00:19:14.000 --> 00:19:15.000]  所以保羅最後說
[00:19:15.000 --> 00:19:18.000]  萬有都是出乎上帝
[00:19:18.000 --> 00:19:22.000]  這是男女平等的最終依據
[00:19:22.000 --> 00:19:25.000]  上帝是人類平等的依據
[00:19:25.000 --> 00:19:27.000]  正如在這份書中
[00:19:27.000 --> 00:19:30.000]  保羅說無論是主人或僕人
[00:19:30.000 --> 00:19:33.000]  他們都同有一個在天上的主人
[00:19:33.000 --> 00:19:38.000]  所以主人和僕人是沒有本質上的分別
[00:19:38.000 --> 00:19:40.000]  上帝是男是女
[00:19:40.000 --> 00:19:43.000]  男和女沒有本質上的分別
[00:19:43.000 --> 00:19:45.000]  在上帝面前眾生平等
[00:19:45.000 --> 00:19:48.000]  我是我兒子的父親
[00:19:48.000 --> 00:19:50.000]  我是學生的老師
[00:19:50.000 --> 00:19:53.000]  不過在天父上帝面前
[00:19:53.000 --> 00:19:55.000]  我的兒子和我的學生
[00:19:55.000 --> 00:19:58.000]  同樣都是我的弟兄
[00:19:58.000 --> 00:20:00.000]  上帝的絕對性
[00:20:00.000 --> 00:20:03.000]  將人間一切事物都相對化
[00:20:03.000 --> 00:20:08.000]  人間不存在必然的尊與卑
[00:20:08.000 --> 00:20:11.000]  不過我也要補充說
[00:20:11.000 --> 00:20:14.000]  聖經雖然沒有男尊女卑的要求
[00:20:14.000 --> 00:20:17.000]  不過聖經也沒有直接鼓勵我們
[00:20:17.000 --> 00:20:20.000]  在人間爭取男女平等
[00:20:20.000 --> 00:20:23.000]  在上帝信仰的前提下
[00:20:23.000 --> 00:20:25.000]  我們確認平等的原則
[00:20:25.000 --> 00:20:27.000]  男女平等、性別平等的原則
[00:20:27.000 --> 00:20:32.000]  不過聖經沒有指引我們在社會上
[00:20:32.000 --> 00:20:35.000]  去推動平權運動
[00:20:35.000 --> 00:20:39.000]  聖經作者對現實的關懷和追求
[00:20:39.000 --> 00:20:41.000]  其實不是很多
[00:20:41.000 --> 00:20:45.000]  正如聖經要求主人要善待僕人
[00:20:45.000 --> 00:20:48.000]  但沒有要求基督徒起來
[00:20:48.000 --> 00:20:50.000]  去推翻奴隸制度
[00:20:50.000 --> 00:20:53.000]  聖經沒有直接這樣呼籲
[00:20:53.000 --> 00:20:57.000]  我們拒絕用一些經文
[00:20:57.000 --> 00:20:59.000]  去合理化奴隸制度
[00:20:59.000 --> 00:21:01.000]  或者合理化任何歧視制度
