
[00:00:00.000 --> 00:00:04.600]  以下我們以聆聽聖道繼續去敬拜我們的主
[00:20:02.400 --> 00:20:05.400]  我們還要是教會的成員,
[00:20:05.400 --> 00:20:07.400]  我很積極行十一奉獻,
[00:20:07.400 --> 00:20:09.400]  我很積極去侍奉,
[00:20:09.400 --> 00:20:11.400]  參與教會活動,
[00:20:11.400 --> 00:20:19.400]  我比其他人更有價值去活。
[00:20:19.400 --> 00:20:23.400]  我記得基督教今日報
[00:20:23.400 --> 00:20:25.400]  曾經跟我們提過,
[00:20:25.400 --> 00:20:28.400]  法理賽人有五個特點,
[00:20:28.400 --> 00:20:30.400]  不如讓我們去聽一聽,
[00:20:30.400 --> 00:20:32.400]  審視一下,
[00:20:32.400 --> 00:20:34.400]  自己會不會在我們信仰的歷程裏,
[00:20:34.400 --> 00:20:39.400]  不經意地流露了這些特質。
[00:20:39.400 --> 00:20:45.400]  第一,就是盲目地高舉傳統,
[00:20:45.400 --> 00:20:48.400]  例如他們堅守禁食,
[00:20:48.400 --> 00:20:51.400]  十一,各種宗教儀式,
[00:20:51.400 --> 00:20:53.400]  不要緊,
[00:20:53.400 --> 00:21:00.400]  但卻忘卻了信仰的真正本質。
[00:21:00.400 --> 00:21:06.400]  第二,很多時候用人的行為去評價他的信仰,
[00:21:06.400 --> 00:21:10.400]  例如他是否積極地每星期來送拜,
[00:21:10.400 --> 00:21:12.400]  或者參與教會活動,
[00:21:12.400 --> 00:21:14.400]  來評價這個人的信仰,
[00:21:14.400 --> 00:21:18.400]  而不是真真正正了解他的性格,
[00:21:18.400 --> 00:21:20.400]  他的生命。
[00:21:20.400 --> 00:21:23.400]  第三,如果法理賽人有些特質,
[00:21:23.400 --> 00:21:26.400]  就是經常盲目地看別人的信仰,
[00:21:26.400 --> 00:21:30.400]  而不是盲目地看自己的信仰,
[00:21:30.400 --> 00:21:32.400]  他們會批評約翰,
[00:21:32.400 --> 00:21:35.400]  說他不吃不喝,是否被鬼附,
[00:21:35.400 --> 00:21:36.400]  他們批評耶穌,
[00:21:36.400 --> 00:21:38.400]  說他又大飲大食,
[00:21:38.400 --> 00:21:41.400]  是否很愛吃喝,
[00:21:41.400 --> 00:21:46.400]  他們會用自己的尺度去量度別人。
[00:21:46.400 --> 00:21:48.400]  第四,就是會變得很僵化,
[00:21:48.400 --> 00:21:50.400]  沒有甚麼彈性,
[00:21:50.400 --> 00:21:54.400]  在一個狹隘的宗教世界裏生活,
[00:21:54.400 --> 00:21:57.400]  去排除一些新的思維,
[00:21:57.400 --> 00:22:02.400]  而且我們說是很律法主義。
[00:22:02.400 --> 00:22:07.400]  第五,就是非我族類的狹隘思想,
[00:22:07.400 --> 00:22:10.400]  他很看重組織的認同,
[00:22:10.400 --> 00:22:14.400]  懷著一個叫「一旦你不是我的族類,
[00:22:14.400 --> 00:22:20.400]  我就要排斥你的」的濃厚觀念。
[00:22:20.400 --> 00:22:24.400]  這也是值得我們深思的。
[00:22:24.400 --> 00:22:27.400]  第六,就是我們知道
[00:22:27.400 --> 00:22:30.400]  拋砸石頭的人的思維後,
[00:22:30.400 --> 00:22:34.400]  我們看看耶穌如何回應他們。
[00:22:34.400 --> 00:22:40.400]  我們發覺在第六節下至第九節上,
[00:22:40.400 --> 00:22:44.400]  我們看到耶穌問了一條問題,
[00:22:44.400 --> 00:22:52.400]  於是就沒有人敢拿起這個石頭。
[00:22:52.400 --> 00:22:59.400]  雖然法利塞人和文士將一個行淫的婦人的死活
[00:22:59.400 --> 00:23:03.400]  作為這個場景裏的焦點,
[00:23:03.400 --> 00:23:07.400]  他將她放在聖殿的中間,
[00:23:07.400 --> 00:23:11.400]  但是耶穌卻很巧妙地將這個焦點,
[00:23:11.400 --> 00:23:17.400]  移到群眾當中。
[00:23:17.400 --> 00:23:21.400]  我們看看耶穌如何回應那條
[00:23:21.400 --> 00:23:27.400]  「答是又死,答不是又死」的問題。
[00:23:27.400 --> 00:23:30.400]  首先,耶穌彎腰,
[00:23:30.400 --> 00:23:35.400]  用指頭在地上畫字,
[00:23:35.400 --> 00:23:44.400]  即是說耶穌不是用說話回答他們的問題。
[00:23:44.400 --> 00:23:46.400]  有些解經學者告訴我們,
[00:23:46.400 --> 00:23:49.400]  不要以為耶穌是在「買時間」,
[00:23:49.400 --> 00:23:51.400]  什麼是「買時間」?
[00:23:51.400 --> 00:23:54.400]  他想不到如何回答,於是就在拖延時間,
[00:23:54.400 --> 00:23:57.400]  然後就自己在想如何回答。
[00:23:57.400 --> 00:24:02.400]  不是的,耶穌已經啟動了回答的模式,
[00:24:02.400 --> 00:24:14.400]  因為他的回答帶來了一個很好的回應。
[00:24:14.400 --> 00:24:19.400]  耶穌彎腰,人們沒有放過他,
[00:24:19.400 --> 00:24:23.400]  繼續不斷地問,不斷地死纏砸打,
[00:24:23.400 --> 00:24:27.400]  耶穌於是回答他們,
[00:24:27.400 --> 00:24:29.400]  說了一句話:
[00:24:29.400 --> 00:24:32.400]  「你們中間誰沒有罪,
[00:24:32.400 --> 00:24:37.400]  就可以先拿石頭打他。」
[00:24:37.400 --> 00:24:44.400]  說完這句話,又彎腰,又繼續畫字。
[00:24:44.400 --> 00:24:47.400]  有很多人問,到底要畫什麼字?
[00:24:47.400 --> 00:24:49.400]  我看到釋經書有不同的演繹,
[00:24:49.400 --> 00:24:52.400]  有寫經文,有罪字,
[00:24:52.400 --> 00:24:54.400]  不過我不探究了,
[00:24:54.400 --> 00:24:56.400]  原因是我覺得作者不寫,
[00:24:56.400 --> 00:24:59.400]  就不重要了,
[00:24:59.400 --> 00:25:01.400]  沒有影響我們去理解這段經文,
[00:25:01.400 --> 00:25:03.400]  所以我們不去問。
[00:25:03.400 --> 00:25:05.400]  不過重要的意識是什麼呢?
[00:25:05.400 --> 00:25:09.400]  重點是耶穌蹲下寫字,
[00:25:09.400 --> 00:25:16.400]  其實是向群眾表達了什麼呢?
[00:25:16.400 --> 00:25:22.400]  耶穌的舉動表明了他支持摩西的律法,
[00:25:22.400 --> 00:25:27.400]  不過同時他也避免了行私刑,
[00:25:27.400 --> 00:25:35.400]  即是他完全沒有被法利塞人和民事陷阱打中他,
[00:25:35.400 --> 00:25:39.400]  害到他。
[00:25:39.400 --> 00:25:42.400]  耶穌彎腰寫字,
[00:25:42.400 --> 00:25:50.400]  其實目的就是將人群情洶湧的情緒,
[00:25:50.400 --> 00:25:53.400]  慢慢舒緩下來。
[00:25:53.400 --> 00:25:56.400]  當一些人群情洶湧,
[00:25:56.400 --> 00:26:01.400]  但被他質詢,被他圍攻的對象,
[00:26:01.400 --> 00:26:03.400]  沒有動氣,
[00:26:03.400 --> 00:26:09.400]  而且還不拙不拙地在地上畫字,
[00:26:09.400 --> 00:26:12.400]  耶穌在等候一個適當的時機,
[00:26:12.400 --> 00:26:16.400]  等候群眾的心理狀況預備好,
[00:26:16.400 --> 00:26:21.400]  向他們心靈的最深處,
[00:26:21.400 --> 00:26:27.400]  問一條最針對他們的問題,
[00:26:27.400 --> 00:26:30.400]  你們中間誰沒有罪,
[00:26:30.400 --> 00:26:35.400]  就可以拿石頭打他。
[00:26:35.400 --> 00:26:40.400]  在原文中有些希臘文的譯本,
[00:26:40.400 --> 00:26:43.400]  第九節有這樣說,
[00:26:43.400 --> 00:26:46.400]  「聽見者說」,
[00:26:46.400 --> 00:26:49.400]  本來就是從老到少,一個一個走,
