
[00:00:00.000 --> 00:00:12.480]  (教授)今日讀經是在約翰福音五章十九至三十節
[00:04:05.760 --> 00:04:09.560]  (主持人:不過如果大家要refer那段經文)
[00:04:09.560 --> 00:04:10.960]  (主持人:很容易找得到的)
[00:04:10.960 --> 00:04:13.560]  (主持人:改變人生命的耶穌,那一段)
[00:04:13.560 --> 00:04:16.360]  (主持人:於是就來到這一段)
[00:04:16.360 --> 00:04:17.760]  (主持人:五章十八節)
[00:04:17.760 --> 00:04:19.360]  (主持人:其實整段經文是很長的)
[00:04:19.360 --> 00:04:21.360]  (主持人:你看到我讀是讀三十字)
[00:04:21.360 --> 00:04:23.560]  (主持人:但是那裡是漏了一大段)
[00:04:23.560 --> 00:04:26.560]  (主持人:我們會一看就看到四十七節)
[00:04:26.560 --> 00:04:30.160]  (主持人:就是由十八節一路跳到四十七節)
[00:04:30.160 --> 00:04:31.960]  (主持人:是很長的一段經文)
[00:04:31.960 --> 00:04:33.560]  (主持人:本來我可以分兩段來講)
[00:04:33.560 --> 00:04:36.160]  (主持人:不過這麼悶的東西一次講完就好了)
[00:04:36.160 --> 00:04:37.760]  (主持人:長痛不如短痛)
[00:04:37.760 --> 00:04:41.560]  (主持人:所以就短短地講完它)
[00:04:41.560 --> 00:04:43.960]  (主持人:因為太複雜太長)
[00:04:43.960 --> 00:04:47.560]  (主持人:所以我就很罕有地用powerpoint)
[00:04:47.560 --> 00:04:51.960]  (主持人:麻煩幾位弟兄同工幫我們搞powerpoint)
[00:04:51.960 --> 00:04:53.960]  (主持人:先聲明一下)
[00:04:53.960 --> 00:04:56.560]  (主持人:這個powerpoint是我太太幫我做的)
[00:04:56.560 --> 00:04:59.760]  (主持人:所以要給她一個credit)
[00:04:59.760 --> 00:05:02.160]  (主持人:好,這一個大段)
[00:05:02.160 --> 00:05:05.760]  (主持人:五章十八節一路到四十七節)
[00:05:05.760 --> 00:05:09.360]  (主持人:記載了耶穌一篇非常長篇的講道)
[00:05:09.360 --> 00:05:11.360]  (主持人:也是在約翰福音裡面)
[00:05:11.360 --> 00:05:15.360]  (主持人:繼重生和活水之後)
[00:05:15.360 --> 00:05:18.960]  (主持人:耶穌第三個長篇的教導)
[00:05:18.960 --> 00:05:21.560]  (主持人:表面上看這段經文沒什麼特別)
[00:05:21.560 --> 00:05:23.560]  (主持人:耶穌說話有點重重複複)
[00:05:23.560 --> 00:05:26.960]  (主持人:又沒什麼比較醒目的詞彙表達)
[00:05:26.960 --> 00:05:28.760]  (主持人:諸如我是生命的量)
[00:05:28.760 --> 00:05:30.160]  (主持人:我是世上的光)
[00:05:30.160 --> 00:05:32.160]  (主持人:所以這段經文)
[00:05:32.160 --> 00:05:33.760]  (主持人:我們很多時候自己看)
[00:05:33.760 --> 00:05:35.960]  (主持人:都會看完就算了)
[00:05:35.960 --> 00:05:36.960]  (主持人:是不是?)
[00:05:36.960 --> 00:05:38.360]  (主持人:看就看過了)
[00:05:38.360 --> 00:05:42.160]  (主持人:不過沒什麼深的印象留下)
[00:05:42.160 --> 00:05:45.560]  (主持人:但是其實這段經文)
[00:05:45.560 --> 00:05:49.160]  (主持人:是耶穌基督非常重要的講論)
[00:05:49.160 --> 00:05:52.960]  (主持人:跟其他耶穌在約翰福音的講論比較)
[00:05:52.960 --> 00:05:56.560]  (主持人:他的重要性只是有過之而無不及)
[00:05:56.560 --> 00:05:59.560]  (主持人:為什麼這段教導這麼重要)
[00:05:59.560 --> 00:06:01.360]  (主持人:因為在這裡)
[00:06:01.360 --> 00:06:05.560]  (主持人:耶穌是鄭重的有系統的全面的)
[00:06:05.560 --> 00:06:08.360]  (主持人:講述他的神聖身份)
[00:06:08.360 --> 00:06:11.760]  (主持人:他跟父的地位和關係)
[00:06:11.760 --> 00:06:13.760]  (主持人:他被差遣到人間)
[00:06:13.760 --> 00:06:15.960]  (主持人:要完成尼塞亞的使命)
[00:06:15.960 --> 00:06:18.360]  (主持人:簡單說)
[00:06:18.360 --> 00:06:21.760]  (主持人:耶穌基督在這裡做了一個)
[00:06:21.760 --> 00:06:25.760]  (主持人:我是上帝的神聖宣告)
[00:06:25.760 --> 00:06:30.360]  (主持人:雖然你揭破整個約翰福音)
[00:06:30.360 --> 00:06:33.760]  (主持人:乃至連同婦女福音四卷福音書)
[00:06:33.760 --> 00:06:37.760]  (主持人:在聖經裡面)
[00:06:37.760 --> 00:06:41.160]  (主持人:耶穌在人間從來沒有直接說過)
[00:06:41.160 --> 00:06:42.360]  (主持人:我是上帝)
[00:06:42.360 --> 00:06:43.360]  (主持人:沒有的)
[00:06:43.360 --> 00:06:44.360]  (主持人:你找不到一句說話)
[00:06:44.360 --> 00:06:45.560]  (主持人:耶穌說我是上帝)
[00:06:45.560 --> 00:06:49.560]  (主持人:不過他不喜歡這麼噁心)
[00:06:49.560 --> 00:06:51.560]  (主持人:這麼明顯地說我是上帝)
[00:06:51.560 --> 00:06:54.760]  (主持人:但他卻宣告)
[00:06:54.760 --> 00:07:01.160]  (主持人:他跟你們信的上帝是同等的)
[00:07:01.160 --> 00:07:03.760]  (主持人:我跟父上帝同等)
[00:07:03.760 --> 00:07:05.560]  (主持人:這個說話的意思)
[00:07:05.560 --> 00:07:07.360]  (主持人:其實等於說他是上帝)
[00:07:07.360 --> 00:07:08.160]  (主持人:對不對)
[00:07:08.160 --> 00:07:09.160]  (主持人:我跟他同等)
[00:07:09.160 --> 00:07:10.760]  (主持人:他這麼大我這麼大)
[00:07:10.760 --> 00:07:12.360]  (主持人:他是怎樣我是怎樣)
[00:07:12.360 --> 00:07:18.160]  (主持人:所以這是一個極其霸道的宣告)
[00:07:18.160 --> 00:07:19.960]  (主持人:我跟父平等)
[00:07:19.960 --> 00:07:21.960]  (主持人:我來自上帝)
[00:07:21.960 --> 00:07:24.360]  (主持人:父上帝的旨意就是我的旨意)
[00:07:24.360 --> 00:07:26.160]  (主持人:我的旨意就是父上帝的旨意)
[00:07:26.160 --> 00:07:28.160]  (主持人:他是這麼說的)
[00:07:28.160 --> 00:07:29.560]  (主持人:必須要說)
[00:07:29.560 --> 00:07:33.360]  (主持人:耶穌這樣做宣告是非常不容易的)
[00:07:33.360 --> 00:07:35.360]  (主持人:如果他是突然之間)
[00:07:35.360 --> 00:07:40.160]  (主持人:好像外星人那樣降落在加利利)
[00:07:40.160 --> 00:07:43.560]  (主持人:那些人不知道他是誰)
[00:07:43.560 --> 00:07:45.560]  (主持人:他這麼說)
[00:07:45.560 --> 00:07:48.760]  (主持人:就是裝神騙鬼)
[00:07:48.760 --> 00:07:51.760]  (主持人:還可以騙到一些如夫如婦)
[00:07:51.760 --> 00:07:57.160]  (主持人:但加利利是耶穌出生成長生活的地方)
[00:07:57.160 --> 00:08:00.560]  (主持人:這裡不少人是認識他的過去)
[00:08:00.560 --> 00:08:04.960]  (主持人:為什麼他突然宣告他是上帝呢)
[00:08:04.960 --> 00:08:09.360]  (主持人:就好像樹根今天突然在我們中間說)
[00:08:09.360 --> 00:08:10.960]  (主持人:我告訴你一個秘密)
[00:08:10.960 --> 00:08:12.560]  (主持人:我是上帝的化身)
[00:08:12.560 --> 00:08:14.560]  (主持人:你們會有什麼反應呢)
[00:08:14.560 --> 00:08:17.560]  (主持人:玩弄嗎?要玩到這麼大嗎?)
[00:08:17.560 --> 00:08:20.760]  (主持人:要玩到這麼盡嗎?)
[00:08:20.760 --> 00:08:24.960]  (主持人:英雄關鍵亦常人)
[00:08:24.960 --> 00:08:26.960]  (主持人:我不知道你的背景底細)
[00:08:26.960 --> 00:08:28.360]  (主持人:就被你騙而已)
[00:08:28.360 --> 00:08:29.760]  (主持人:離譜成這樣)
[00:08:29.760 --> 00:08:33.160]  (主持人:你真的好像在冒犯我的智商)
[00:08:33.160 --> 00:08:36.760]  (主持人:約翰福音四章四十四節)
[00:08:36.760 --> 00:08:38.560]  (主持人:耶穌自己慨嘆)
[00:08:38.560 --> 00:08:40.760]  先知在本地是沒有人尊敬的
[00:08:40.760 --> 00:08:44.160]  這一點也不奇怪
[00:08:44.160 --> 00:08:47.360]  在旺朕多年的頂尖姐妹
[00:08:47.360 --> 00:08:48.360]  也是沒有人尊敬的
[00:08:48.360 --> 00:08:50.160]  你們要有心理準備
[00:08:50.160 --> 00:08:51.960]  大家都知道大家是誰
[00:08:51.960 --> 00:08:53.960]  尊什麼敬呢?
[00:08:53.960 --> 00:08:55.760]  但你們要知道
[00:08:55.760 --> 00:08:58.560]  要宣告自己得到上帝的啟示
[00:08:58.560 --> 00:09:00.960]  宣告自己被上帝委任做先知
[00:09:00.960 --> 00:09:02.360]  擁有神聖的使命
[00:09:02.360 --> 00:09:06.360]  比宣告自己是上帝要合理得多
[00:09:06.360 --> 00:09:08.560]  容易被人接受得多
[00:09:08.560 --> 00:09:10.160]  雖然我和你很熟悉
[00:09:10.160 --> 00:09:11.760]  我知道你平凡的過去
[00:09:11.760 --> 00:09:12.960]  我也無法排除
[00:09:12.960 --> 00:09:15.960]  上帝昨晚可能向你報夢
[00:09:15.960 --> 00:09:17.360]  給你一個特殊的知識
[00:09:17.360 --> 00:09:18.360]  特殊的能力
[00:09:18.360 --> 00:09:20.160]  讓你水鬼升城王
[00:09:20.160 --> 00:09:21.160]  一步登天
[00:09:21.160 --> 00:09:22.360]  一招得志
[00:09:22.360 --> 00:09:22.960]  是不是可以?
[00:09:22.960 --> 00:09:24.160]  是可以的
[00:09:24.160 --> 00:09:26.960]  但如果你說你是上帝
[00:09:26.960 --> 00:09:27.960]  一直都是
[00:09:27.960 --> 00:09:29.360]  向來是
[00:09:29.360 --> 00:09:31.560]  我就連查證也不想
[00:09:31.560 --> 00:09:34.560]  不信就當你傻了
[00:09:34.560 --> 00:09:36.760]  我信你就是我傻了
[00:09:36.760 --> 00:09:40.960]  每個人都會這樣想的
[00:09:40.960 --> 00:09:43.560]  所以當耶穌在眾人面前
[00:09:43.560 --> 00:09:46.360]  鄭重宣告他的神聖身份
[00:09:46.360 --> 00:09:50.360]  那些敬奉上帝的猶太人就想殺他
[00:09:50.360 --> 00:09:54.760]  因為他的宣告是狂妄而具洩毒性
[00:09:54.760 --> 00:09:56.560]  五章十八節是這樣說的
[00:09:56.560 --> 00:09:58.960]  所以猶太人越發想要殺他
[00:09:58.960 --> 00:10:01.160]  因他不但犯了安息日
[00:10:01.160 --> 00:10:03.360]  並且稱上帝為他德父
[00:10:03.360 --> 00:10:07.560]  將自己和上帝當作平等
[00:10:07.560 --> 00:10:10.360]  所以耶穌這個宣告是什麼意思?
[00:10:10.360 --> 00:10:11.760]  如果猶太人想殺他
[00:10:11.760 --> 00:10:13.560]  就證明他其實是在做一個
[00:10:13.560 --> 00:10:15.160]  我是上帝的宣告
[00:10:15.160 --> 00:10:17.160]  我和父平等
[00:10:17.160 --> 00:10:20.160]  他這麼大,我這麼大
[00:10:20.160 --> 00:10:22.160]  犯安息日是小事
[00:10:22.160 --> 00:10:24.160]  自稱和上帝平等
[00:10:24.160 --> 00:10:27.960]  是嚴重的褻瀆神明罪
[00:10:27.960 --> 00:10:29.760]  這篇長篇的講論
[00:10:29.760 --> 00:10:32.160]  可以分為三個信息段落
[00:10:32.160 --> 00:10:34.960]  第一是耶穌和父上帝的關係
[00:10:34.960 --> 00:10:37.760]  第二是耶穌擁有審判世人的權柄
[00:10:37.760 --> 00:10:40.560]  第三是司一若翰和舊約聖經
[00:10:40.560 --> 00:10:43.160]  是耶穌身份的證明
[00:10:43.160 --> 00:10:44.960]  先講第一段
[00:10:44.960 --> 00:10:48.160]  耶穌和父上帝的密切關係
[00:10:48.160 --> 00:10:49.160]  我再講
[00:10:49.160 --> 00:10:52.360]  耶穌在人間從來沒有直接說自己是上帝
[00:10:52.360 --> 00:10:54.760]  但他卻多次強調
[00:10:54.760 --> 00:10:57.360]  猶太人所拜的上帝是他的天父
[00:10:57.360 --> 00:11:01.960]  而他和天父本質相同,地位平等
[00:11:01.960 --> 00:11:05.160]  耶穌首先講在十九節
[00:11:05.160 --> 00:11:07.160]  我實實在在告訴你們
[00:11:07.160 --> 00:11:09.160]  只憑著自己不能作什麼
[00:11:09.160 --> 00:11:11.560]  唯有看見父所作的,只才能作
[00:11:11.560 --> 00:11:14.560]  父所作的事,只也照樣作
[00:11:14.560 --> 00:11:18.560]  耶穌說他沒有自作主張做自己喜歡的事
[00:11:18.560 --> 00:11:21.160]  他所做的都是天父已經做的
[00:11:21.160 --> 00:11:24.160]  都是他看到天父做,然後自己做的
[00:11:24.160 --> 00:11:27.760]  看著眼,這句話好像在說
[00:11:27.760 --> 00:11:30.960]  耶穌沒有自己的主見,甚至沒有自己的意志
[00:11:30.960 --> 00:11:32.960]  他只是copycat(複製)
[00:11:32.960 --> 00:11:34.960]  照抄天父所做的
[00:11:34.960 --> 00:11:36.960]  他只是工具,是打手
[00:11:36.960 --> 00:11:38.960]  天父要他做什麼,他就做什麼
[00:11:38.960 --> 00:11:41.960]  好像說得他很低,其實不是
[00:11:41.960 --> 00:11:44.960]  事實上,耶穌強調的是什麼?
[00:11:44.960 --> 00:11:47.960]  是他和天父的一致性
[00:11:47.960 --> 00:11:54.960]  和相依性
[00:11:54.960 --> 00:11:57.960]  兩者完全一致
[00:11:57.960 --> 00:12:01.960]  就是說,你不要企圖區分
[00:12:01.960 --> 00:12:03.960]  耶穌和天父
[00:12:03.960 --> 00:12:06.960]  不要用天父的旨意來挑戰耶穌的主張
[00:12:06.960 --> 00:12:09.960]  喂,耶穌你這樣做,和上帝的教導不同
[00:12:09.960 --> 00:12:11.960]  你違反上帝的心意
[00:12:11.960 --> 00:12:16.960]  耶穌說,他不僅在事實上沒有違反天父的旨意
[00:12:16.960 --> 00:12:21.960]  更加是原則上不可能違反天父的旨意
[00:12:21.960 --> 00:12:24.960]  因為耶穌的旨意就是天父的旨意
[00:12:24.960 --> 00:12:26.960]  兩者是完全相同的
[00:12:26.960 --> 00:12:30.960]  為什麼原則上不可以有差異?
[00:12:30.960 --> 00:12:34.960]  因為天父和耶穌本性相同
[00:12:34.960 --> 00:12:38.960]  所以當你看到耶穌的想法和做法
[00:12:38.960 --> 00:12:42.960]  就知道這個同時就是天父的想法和做法
[00:12:42.960 --> 00:12:44.960]  耶穌的教導就是上帝的教導
[00:12:44.960 --> 00:12:47.960]  因此是終極性的真理
[00:12:47.960 --> 00:12:49.960]  20-21節
[00:12:49.960 --> 00:12:53.960]  父愛子將自己所作的一切事子給他看
[00:12:53.960 --> 00:12:56.960]  問要將比這更大的事子給他看
[00:12:56.960 --> 00:12:57.960]  叫你們不稀奇
[00:12:57.960 --> 00:13:00.960]  父怎樣叫死人起來,使他們活著
[00:13:00.960 --> 00:13:03.960]  只是照樣隨自己的意思使人活著
[00:13:03.960 --> 00:13:06.960]  從來沒有人見過上帝
[00:13:06.960 --> 00:13:09.960]  只有父懷裡的獨生子將祂表明出來
[00:13:09.960 --> 00:13:13.960]  耶穌基督是隱藏的父上帝的外顯
[00:13:13.960 --> 00:13:15.960]  我以前經常說
[00:13:15.960 --> 00:13:19.960]  天父如果是一個隱藏的上帝
[00:13:19.960 --> 00:13:23.960]  耶穌就是那個顯明的上帝
[00:13:23.960 --> 00:13:26.960]  耶穌所做的就是父上帝的啟示
[00:13:26.960 --> 00:13:29.960]  這是天父在隱藏中所做
[00:13:29.960 --> 00:13:30.960]  而被耶穌看見
[00:13:30.960 --> 00:13:33.960]  然後耶穌做給我們看
[00:13:33.960 --> 00:13:35.960]  耶穌告訴我們
[00:13:35.960 --> 00:13:37.960]  你們如今看到我的教導和作為
[00:13:37.960 --> 00:13:41.960]  覺得很難受,很差異
[00:13:41.960 --> 00:13:44.960]  我告訴你,好戲在口頭
[00:13:44.960 --> 00:13:46.960]  耶穌還有更激烈的作為
[00:13:46.960 --> 00:13:51.960]  父上帝的旨意會有更爆炸性的披露
[00:13:51.960 --> 00:13:53.960]  這個更激烈的事是什麼呢?
[00:13:53.960 --> 00:13:55.960]  就是賜生命
[00:13:55.960 --> 00:13:58.960]  父上帝是賜人生命的上帝
[00:13:58.960 --> 00:14:00.960]  耶穌也賜人新的生命
[00:14:00.960 --> 00:14:03.960]  叫人得著永生
[00:14:03.960 --> 00:14:05.960]  在24到25節
[00:14:05.960 --> 00:14:09.960]  耶穌為他能賜人生命做進一步的解釋
[00:14:09.960 --> 00:14:10.960]  24到25節
[00:14:10.960 --> 00:14:12.960]  我實實在在的告訴你們
[00:14:12.960 --> 00:14:16.960]  聽我說,有信猜我來者的就有永生
[00:14:16.960 --> 00:14:17.960]  不至於定罪
[00:14:17.960 --> 00:14:19.960]  是已經出死入生了
[00:14:19.960 --> 00:14:21.960]  我實實在在的告訴你們
[00:14:21.960 --> 00:14:23.960]  是由將到,現在就是了
[00:14:23.960 --> 00:14:26.960]  先要聽見上帝兒子的聲音
[00:14:26.960 --> 00:14:28.960]  聽見的人就要活了
[00:14:28.960 --> 00:14:30.960]  信耶穌得永生
[00:14:30.960 --> 00:14:33.960]  凡是信耶穌的,遵行祂的話的人
[00:14:33.960 --> 00:14:36.960]  就不致滅亡,反得永生
[00:14:36.960 --> 00:14:39.960]  耶穌為什麼能賜人生命?
[00:14:39.960 --> 00:14:42.960]  耶穌說,原因是26節
[00:14:42.960 --> 00:14:45.960]  因為父怎樣再自己有生命
[00:14:45.960 --> 00:14:48.960]  就賜給他兒子
[00:14:48.960 --> 00:14:52.960]  也照樣再自己有生命
[00:14:52.960 --> 00:14:54.960]  再自己有生命是什麼意思呢?
[00:14:54.960 --> 00:14:58.960]  一方面可以解作上帝的自有永有
[00:14:58.960 --> 00:14:59.960]  Self existence
[00:14:59.960 --> 00:15:03.960]  也可以解作上帝是生命的源頭
[00:15:03.960 --> 00:15:05.960]  就好像一章四節說
[00:15:05.960 --> 00:15:08.960]  生命在他裡頭
[00:15:08.960 --> 00:15:10.960]  而我更喜歡的解釋是
[00:15:10.960 --> 00:15:15.960]  生命的主權是在父上帝和耶穌的手裡
[00:15:15.960 --> 00:15:17.960]  這裡說的是主權
[00:15:17.960 --> 00:15:19.960]  由祂說了算
[00:15:19.960 --> 00:15:22.960]  耶穌讓人生,人就能夠生
[00:15:22.960 --> 00:15:25.960]  耶穌要人死,人就不能不死
[00:15:25.960 --> 00:15:29.960]  復活在我,生命也在我
[00:15:29.960 --> 00:15:31.960]  意思就是,我說就是
[00:15:31.960 --> 00:15:34.960]  我說誰復活,誰就復活
[00:15:34.960 --> 00:15:36.960]  耶穌強調的是祂的主權
[00:15:36.960 --> 00:15:38.960]  不是祂的能力這麼簡單
[00:15:38.960 --> 00:15:40.960]  是祂的權柄
[00:15:40.960 --> 00:15:42.960]  耶穌在23節又說
[00:15:42.960 --> 00:15:46.960]  叫人都尊敬子,如同尊敬父一樣
[00:15:46.960 --> 00:15:50.960]  不尊敬子的,就不尊敬差子來的父
[00:15:50.960 --> 00:15:53.960]  耶穌和天父有同等的尊榮
[00:15:53.960 --> 00:15:55.960]  我們怎樣尊榮天父上帝
[00:15:55.960 --> 00:15:57.960]  就要怎樣尊榮耶穌基督
[00:15:57.960 --> 00:16:01.960]  不尊榮耶穌的,就等於不尊榮天父
[00:16:01.960 --> 00:16:04.960]  我們沒有可以只是尊榮天父
[00:16:04.960 --> 00:16:08.960]  不需要尊榮子的選擇,沒有
[00:16:08.960 --> 00:16:10.960]  總結這個段落
[00:16:10.960 --> 00:16:13.960]  耶穌強調祂和父上帝緊密相連
[00:16:13.960 --> 00:16:16.960]  性格相同,地位平等
[00:16:16.960 --> 00:16:18.960]  耶穌所做的就是天父所做的
[00:16:18.960 --> 00:16:21.960]  耶穌的想法就是天父的旨意
[00:16:21.960 --> 00:16:23.960]  耶穌和天父有同等的尊榮
[00:16:23.960 --> 00:16:25.960]  人們對待耶穌的態度
[00:16:25.960 --> 00:16:28.960]  一如他們對待天父的態度
[00:16:28.960 --> 00:16:31.960]  天父擁有生命的主權
[00:16:31.960 --> 00:16:33.960]  耶穌同樣擁有生命的主權
[00:16:33.960 --> 00:16:37.960]  如果創造是由父上帝主導
[00:16:37.960 --> 00:16:40.960]  將生命帶來人間
[00:16:40.960 --> 00:16:42.960]  救贖就由耶穌完成
[00:16:42.960 --> 00:16:45.960]  耶穌賜人永遠的生命
[00:16:45.960 --> 00:16:48.960]  耶穌和天父上帝之間的關係
[00:16:48.960 --> 00:16:50.960]  是父和子的關係
[00:16:50.960 --> 00:16:53.960]  兩者由愛去連繫
[00:16:53.960 --> 00:16:55.960]  二十節,耶穌簡單一句
[00:16:55.960 --> 00:16:58.960]  父愛子導出了父子關係
[00:16:58.960 --> 00:17:00.960]  一個最大的奧秘
[00:17:00.960 --> 00:17:02.960]  今天我們沒有時間去講這部分
[00:17:02.960 --> 00:17:05.960]  好,我們來到第二個段落
[00:17:05.960 --> 00:17:06.960]  第二個段落強調的
[00:17:06.960 --> 00:17:07.960]  耶穌所說的是
[00:17:07.960 --> 00:17:12.960]  耶穌擁有審判世人的權柄
[00:17:12.960 --> 00:17:14.960]  耶穌賜人生命
[00:17:14.960 --> 00:17:17.960]  主要說的是末日的時候
[00:17:17.960 --> 00:17:19.960]  這裡指著末日的審判
[00:17:19.960 --> 00:17:22.960]  二十二節,耶穌說
[00:17:22.960 --> 00:17:24.960]  父不審判什麼人
[00:17:24.960 --> 00:17:27.960]  乃將審判的事全交於子
[00:17:27.960 --> 00:17:30.960]  二十七節,並且因為他是人子
[00:17:30.960 --> 00:17:34.960]  就賜給他行審判的權柄
[00:17:34.960 --> 00:17:36.960]  父上帝不負責審判
[00:17:36.960 --> 00:17:39.960]  耶穌基督全權負責審判
[00:17:39.960 --> 00:17:42.960]  他是末日的審判主
[00:17:42.960 --> 00:17:44.960]  三十節,耶穌又說
[00:17:44.960 --> 00:17:46.960]  我憑著自己不能做什麼
[00:17:46.960 --> 00:17:49.960]  我怎樣聽見就怎樣審判
[00:17:49.960 --> 00:17:51.960]  我的審判也是公平的
[00:17:51.960 --> 00:17:52.960]  因為我不求自己的意思
[00:17:52.960 --> 00:17:55.960]  只求那差我來者的意思
[00:17:55.960 --> 00:17:58.960]  因為天父的心意和耶穌完全相同
[00:17:58.960 --> 00:18:02.960]  子怎樣審判就等於父子的成就
[00:18:02.960 --> 00:18:04.960]  這裡沒有上訴機制
[00:18:04.960 --> 00:18:06.960]  你不可以說耶穌的審判是初審
[00:18:06.960 --> 00:18:08.960]  如果你不服判決
