
[00:00:00.000 --> 00:00:08.000]  今日的經訓是馬太福音第二章一至十二節
[00:04:56.000 --> 00:04:59.000]  我們很快就會下了這樣的結論
[00:04:59.000 --> 00:05:02.000]  如果純粹是為了一個結論
[00:05:02.000 --> 00:05:03.000]  去處理這段經文
[00:05:03.000 --> 00:05:05.000]  就好像錯失了這段經文裏面
[00:05:05.000 --> 00:05:07.000]  還有更加豐富的意涵
[00:05:07.000 --> 00:05:10.000]  希望今天我們從這段經文裏面
[00:05:10.000 --> 00:05:13.000]  我們嘗試去深入了解裏面的內容
[00:05:13.000 --> 00:05:16.000]  究竟來自東方的這幾位仁兄
[00:05:16.000 --> 00:05:20.000]  究竟對我們整個理解聖經裏面
[00:05:20.000 --> 00:05:21.000]  有什麼重點
[00:05:21.000 --> 00:05:22.000]  更加重要的是
[00:05:22.000 --> 00:05:24.000]  我們如何拿著這些重點
[00:05:24.000 --> 00:05:27.000]  來成為我們屬靈的養分
[00:05:27.000 --> 00:05:28.000]  求主幫助我們
[00:05:28.000 --> 00:05:29.000]  我們一起祈禱
[00:05:29.000 --> 00:05:32.000]  求聖靈開啟我們的心竅和心祈禱
[00:05:32.000 --> 00:05:34.000]  阿爸天父我們求你
[00:05:34.000 --> 00:05:37.000]  在我們當中繼續來到瑞嶺中頂展會
[00:05:37.000 --> 00:05:40.000]  讓我們去讀你話語的時候
[00:05:40.000 --> 00:05:43.000]  讓我們能夠認清你的心意
[00:05:43.000 --> 00:05:46.000]  開啟我們的心思念念
[00:05:46.000 --> 00:05:47.000]  讓我們能夠
[00:05:47.000 --> 00:05:49.000]  當我們讀到明白
[00:05:49.000 --> 00:05:52.000]  讓我們知道我們如何行事為人
[00:05:52.000 --> 00:05:54.000]  我們恭敬將今天早上
[00:05:54.000 --> 00:05:56.000]  我們一起領受這段話語
[00:05:56.000 --> 00:05:58.000]  我們全然交託給你
[00:05:58.000 --> 00:05:59.000]  將我們的心交託給你
[00:05:59.000 --> 00:06:00.000]  願你賜福
[00:06:00.000 --> 00:06:02.000]  獻上我們的禱告
[00:06:02.000 --> 00:06:05.000]  奉靠基督耶穌得聖的聖名祈求
[00:06:05.000 --> 00:06:06.000]  Amen
[00:06:06.000 --> 00:06:08.000]  我們一起看
[00:06:08.000 --> 00:06:10.000]  在經文裡面特別提到
[00:06:10.000 --> 00:06:12.000]  在希律王的時候
[00:06:12.000 --> 00:06:15.000]  耶穌生在猶太的伯尼行
[00:06:15.000 --> 00:06:17.000]  有幾個博士
[00:06:17.000 --> 00:06:20.000]  從東方來到耶路撒冷
[00:06:20.000 --> 00:06:22.000]  特別留意一個字眼
[00:06:22.000 --> 00:06:25.000]  就是在說幾個博士
[00:06:25.000 --> 00:06:31.000]  博士這個字就是和合本的翻譯
[00:06:31.000 --> 00:06:34.000]  在我們看回原文聖經裡面
[00:06:34.000 --> 00:06:37.000]  其實不是博士這個意思
[00:06:37.000 --> 00:06:39.000]  不是Doctor
[00:06:39.000 --> 00:06:40.000]  他用一個字眼
[00:06:40.000 --> 00:06:42.000]  英文聖經也會用這個字
[00:06:42.000 --> 00:06:43.000]  叫做Megui
[00:06:43.000 --> 00:06:49.000]  Megui這個字其實是來自當時的波斯話
[00:06:49.000 --> 00:06:55.000]  即是說我們要丟下一些概念
[00:06:55.000 --> 00:06:58.000]  不是那些人讀了一個博士學位
[00:06:58.000 --> 00:07:03.000]  或者認識了很多學問的人
[00:07:03.000 --> 00:07:05.000]  可能他們也有些學問
[00:07:05.000 --> 00:07:10.000]  不過在經文裡面重點不是說這些知識分子
[00:07:10.000 --> 00:07:16.000]  或者像我們今天所說的在大學裡面做教授的博士
[00:07:16.000 --> 00:07:21.000]  原文的Megui這個字是在說占星師
[00:07:21.000 --> 00:07:24.000]  如果你這樣看你會知道
[00:07:24.000 --> 00:07:26.000]  以前的占星
[00:07:26.000 --> 00:07:29.000]  類似我們今天看的紫微斗數
[00:07:30.000 --> 00:07:32.000]  朱國亮也做過這些東西
[00:07:32.000 --> 00:07:33.000]  我們中國人
[00:07:33.000 --> 00:07:37.000]  但是他們是研究天文
[00:07:37.000 --> 00:07:40.000]  藉著天文的變化
[00:07:40.000 --> 00:07:44.000]  來看到當時的政治、天氣
[00:07:44.000 --> 00:07:47.000]  或者他們國家的處境
[00:07:47.000 --> 00:07:50.000]  而他們這一班人
[00:07:50.000 --> 00:07:53.000]  他們藉著夜觀星象
[00:07:53.000 --> 00:07:55.000]  或者看天文現象
[00:07:55.000 --> 00:07:58.000]  來洞悉他們國家的命運
[00:07:58.000 --> 00:08:01.000]  如果用中國人的說法
[00:08:01.000 --> 00:08:05.000]  那班可能高級一點的叫國師
[00:08:05.000 --> 00:08:09.000]  低級一點的叫占卜家
[00:08:09.000 --> 00:08:15.000]  經文裡面特別只是說他們是一班Megui
[00:08:15.000 --> 00:08:17.000]  但是他們在他們自己身處的位置
[00:08:17.000 --> 00:08:20.000]  是站在一個什麼角色呢
[00:08:20.000 --> 00:08:21.000]  經文沒有特別去說
[00:08:21.000 --> 00:08:23.000]  所以我們不需要猜測
[00:08:23.000 --> 00:08:26.000]  不過在經文裡面再繼續說
[00:08:26.000 --> 00:08:28.000]  這幾個人是來自什麼地方呢
[00:08:28.000 --> 00:08:29.000]  來自東方
[00:08:29.000 --> 00:08:32.000]  我們看看地圖就知道了
[00:08:32.000 --> 00:08:35.000]  耶路撒冷的東邊是什麼地方呢
[00:08:35.000 --> 00:08:37.000]  舊時入侵的國家
[00:08:37.000 --> 00:08:40.000]  最近那個就是巴比倫
[00:08:40.000 --> 00:08:42.000]  再遠一點就是波斯
[00:08:42.000 --> 00:08:44.000]  其實巴比倫已經滅了
[00:08:44.000 --> 00:08:48.000]  很多的色經學家都相信
[00:08:48.000 --> 00:08:50.000]  這幾個來自東方的
[00:08:50.000 --> 00:08:54.000]  其實就是來自波斯的占星師
[00:08:54.000 --> 00:08:55.000]  你明白了吧
[00:08:55.000 --> 00:08:59.000]  你見到原來在經文裡面的字眼這麼微小
[00:08:59.000 --> 00:09:01.000]  但是他想告訴你
[00:09:01.000 --> 00:09:03.000]  這班人不是一班知識分子
[00:09:03.000 --> 00:09:05.000]  或者讀很多書
[00:09:05.000 --> 00:09:08.000]  和合本怕你因為有些偏差
[00:09:08.000 --> 00:09:12.000]  怕大家覺得占星師在聖經裡面這樣出
[00:09:12.000 --> 00:09:14.000]  好像不太屬靈
[00:09:14.000 --> 00:09:20.000]  所以和合本為了要在建立大家屬靈上的正面
[00:09:20.000 --> 00:09:22.000]  就用博士這個字
[00:09:22.000 --> 00:09:25.000]  但其實意思本來就是來自波斯
[00:09:25.000 --> 00:09:27.000]  來自巴比倫
[00:09:27.000 --> 00:09:30.000]  巴比倫最厲害占星術
[00:09:30.000 --> 00:09:34.000]  由這些人看到夜觀星象
[00:09:34.000 --> 00:09:39.000]  由東方的波斯來到耶路撒冷
[00:09:39.000 --> 00:09:44.000]  要尋找生下來的猶太王
[00:09:44.000 --> 00:09:47.000]  他們跟著這顆天上的星
[00:09:47.000 --> 00:09:50.000]  有些說法這顆叫做亞國之星或者大衛之星
[00:09:50.000 --> 00:09:55.000]  看到這顆星很奇怪地突然明亮了
[00:09:55.000 --> 00:09:57.000]  跟著他們跟著這個星光
[00:09:57.000 --> 00:10:03.000]  來到猶太的地方
[00:10:03.000 --> 00:10:05.000]  他們一找
[00:10:05.000 --> 00:10:06.000]  他們一想到君王
[00:10:06.000 --> 00:10:07.000]  第一樣要找的是什麼呢
[00:10:07.000 --> 00:10:08.000]  人口最沉默
[00:10:08.000 --> 00:10:10.000]  政治中心
[00:10:10.000 --> 00:10:12.000]  所以他們第一個到達
[00:10:12.000 --> 00:10:15.000]  或者他們主要的目的地去到哪裡呢
[00:10:15.000 --> 00:10:18.000]  幾個博士從東方來到耶路撒冷
[00:10:18.000 --> 00:10:20.000]  當時猶太人集中的地方
[00:10:20.000 --> 00:10:22.000]  聖殿在那裡敬拜
[00:10:22.000 --> 00:10:24.000]  在那個地方裡面
[00:10:24.000 --> 00:10:28.000]  最主要就是在耶路撒冷裡面
[00:10:28.000 --> 00:10:30.000]  他們覺得人口最沉默
[00:10:30.000 --> 00:10:32.000]  君王應該在這裡出生
[00:10:32.000 --> 00:10:35.000]  不過當他們去到這個地方的時候
[00:10:35.000 --> 00:10:38.000]  他們問了一條問題
[00:10:38.000 --> 00:10:42.000]  這條問題其實可以招惹殺身之禍
[00:10:42.000 --> 00:10:44.000]  無有識死
[00:10:44.000 --> 00:10:45.000]  他們問什麼問題呢
[00:10:45.000 --> 00:10:49.000]  那生下來作猶太人之王在哪裡
[00:10:49.000 --> 00:10:51.000]  我們在東方看見他的星
[00:10:51.000 --> 00:10:53.000]  特來拜他
[00:10:53.000 --> 00:10:56.000]  我們小朋友讀的時候
[00:10:56.000 --> 00:10:58.000]  我們覺得這句話很浪漫
[00:10:58.000 --> 00:11:01.000]  我們來找那個王的
[00:11:01.000 --> 00:11:03.000]  不過你留意一下
[00:11:03.000 --> 00:11:06.000]  當時的耶路撒冷
[00:11:06.000 --> 00:11:09.000]  其實猶太人已經沒有了自己的國家
[00:11:09.000 --> 00:11:13.000]  他們只是一個自治的地方
[00:11:13.000 --> 00:11:18.000]  他們的政權其實就是在羅馬帝國的管治之下
[00:11:18.000 --> 00:11:20.000]  因為福源很大
[00:11:20.000 --> 00:11:25.000]  所以讓他們不同的民族有自己的管治的權力
[00:11:25.000 --> 00:11:32.000]  當這班來自東方的占星師來到他們當中的時候
[00:11:32.000 --> 00:11:37.000]  他問一條生下來的猶太人的王在哪裡
[00:11:37.000 --> 00:11:41.000]  其實這個問題也是在猶太人心裡面不停想
[00:11:41.000 --> 00:11:43.000]  因為他們引頸以待
[00:11:43.000 --> 00:11:47.000]  等待一個政治的領袖
[00:11:47.000 --> 00:11:50.000]  從他們那裡出生
[00:11:50.000 --> 00:11:54.000]  希望有一招可以推翻他們不滿意
[00:11:54.000 --> 00:12:01.000]  或者一個好像由外邦管理他們自己國家的君王一樣
[00:12:01.000 --> 00:12:04.000]  他們很想自己有自己血脈的人
[00:12:04.000 --> 00:12:09.000]  來跟正苗紅地帶領他們自己的國家
[00:12:09.000 --> 00:12:12.000]  就好像之前的馬卡比時代
[00:12:12.000 --> 00:12:14.000]  他們想造反
[00:12:14.000 --> 00:12:17.000]  自己治理自己的地方
[00:12:17.000 --> 00:12:22.000]  所以這班人問一條很政治敏感的問題
[00:12:22.000 --> 00:12:26.000]  這班人其實這幾個占星師來到
[00:12:26.000 --> 00:12:27.000]  沒有有色死
[00:12:27.000 --> 00:12:31.000]  去到別人的地方問一條政治最敏感的題目
[00:12:31.000 --> 00:12:34.000]  接著他們說他們因為看到星星
[00:12:34.000 --> 00:12:36.000]  來到要拜他們
[00:12:36.000 --> 00:12:38.000]  值得留意的是
[00:12:38.000 --> 00:12:39.000]  剛才說的
[00:12:39.000 --> 00:12:46.000]  他找的是跟正苗紅的猶太人的王
[00:12:46.000 --> 00:12:49.000]  他來到耶路撒冷
[00:12:49.000 --> 00:12:52.000]  不過為什麼他們要問這個問題呢
[00:12:52.000 --> 00:12:55.000]  星光其實去到他們這裡的地方
[00:12:55.000 --> 00:12:57.000]  因為去錯地方
[00:12:57.000 --> 00:13:01.000]  所以星光就好像找來找去都找不到
[00:13:01.000 --> 00:13:06.000]  做不到他們心目中他們所做的目的
[00:13:06.000 --> 00:13:08.000]  當他們一直問的時候
[00:13:08.000 --> 00:13:13.000]  這些呼聲就去到當時管理著猶太人的王
[00:13:13.000 --> 00:13:15.000]  叫做希律王
[00:13:15.000 --> 00:13:17.000]  聽到這些人的問題
[00:13:17.000 --> 00:13:20.000]  他們的心就非常不安
[00:13:20.000 --> 00:13:24.000]  這個希律王說多一點
[00:13:24.000 --> 00:13:26.000]  待會我們會再仔細去看
[00:13:26.000 --> 00:13:31.000]  不過希律王跟當時生下來的猶太王有點不同
[00:13:31.000 --> 00:13:33.000]  希律這個王
[00:13:33.000 --> 00:13:36.000]  其實他本身的血統不是猶太人
[00:13:36.000 --> 00:13:42.000]  他只不過是他爸爸歸附了進去猶太人的血統
[00:13:42.000 --> 00:13:44.000]  稱自己為猶太人
[00:13:44.000 --> 00:13:46.000]  其實本身他是以東人
[00:13:46.000 --> 00:13:49.000]  不是那個鄉下
[00:13:49.000 --> 00:13:51.000]  但是說我現在認了
[00:13:51.000 --> 00:13:53.000]  認了他
[00:13:53.000 --> 00:13:57.000]  所以就成為了一個入籍的
[00:13:57.000 --> 00:14:00.000]  歸化了的一個猶太人
[00:14:00.000 --> 00:14:02.000]  而在他一直成長的過程裡
[00:14:02.000 --> 00:14:05.000]  因為對羅馬政權
[00:14:05.000 --> 00:14:06.000]  當時的羅馬帝國
[00:14:06.000 --> 00:14:08.000]  他救了他一些皇室成員
[00:14:08.000 --> 00:14:11.000]  所以後來那個羅馬政府就給他
[00:14:11.000 --> 00:14:13.000]  給這個地方成為他的食泣
[00:14:13.000 --> 00:14:15.000]  類似是這樣理解
[00:14:15.000 --> 00:14:19.000]  在一個這樣的狀態之下
[00:14:19.000 --> 00:14:22.000]  問一個根正苗紅的猶太人
[00:14:22.000 --> 00:14:25.000]  問一個非猶太裔
[00:14:25.000 --> 00:14:30.000]  不是根正苗紅的希律聽到這些呼聲
[00:14:30.000 --> 00:14:34.000]  他心裡一定有很多不安感
[00:14:34.000 --> 00:14:38.000]  他就開始做一些工作
[00:14:38.000 --> 00:14:41.000]  希望可以找到真正的猶太人的王
[00:14:41.000 --> 00:14:43.000]  來去鏟草除根
[00:14:43.000 --> 00:14:45.000]  我們稍微在這裡
[00:14:45.000 --> 00:14:47.000]  我們理解了這一部分之後
[00:14:47.000 --> 00:14:50.000]  我想有些地方值得我們思考
[00:14:50.000 --> 00:14:52.000]  剛才我所說的這幾個
[00:14:52.000 --> 00:14:55.000]  所謂博士其實是占星師
[00:14:55.000 --> 00:14:57.000]  幾個而已,沒有說三個
[00:14:57.000 --> 00:14:59.000]  無三不成幾
[00:14:59.000 --> 00:15:01.000]  所以我們就用三個
[00:15:01.000 --> 00:15:03.000]  不過千里迢迢
[00:15:03.000 --> 00:15:08.000]  就由波斯來到耶路撒冷
[00:15:08.000 --> 00:15:11.000]  或者來到猶太人聚居的地方
[00:15:11.000 --> 00:15:14.000]  聖經為什麼要記載一個這樣的故事呢
[00:15:14.000 --> 00:15:16.000]  如果你再認真一點
[00:15:16.000 --> 00:15:18.000]  你再理解一下
[00:15:18.000 --> 00:15:20.000]  其實在聖經裡面對於占卜聖上
[00:15:20.000 --> 00:15:24.000]  都採取一個很負面的態度
[00:15:24.000 --> 00:15:28.000]  聖經裡面從來都沒有叫人夜觀星象
[00:15:28.000 --> 00:15:31.000]  來尋求上帝的旨意
[00:15:31.000 --> 00:15:33.000]  聖經舊約的教導
[00:15:33.000 --> 00:15:35.000]  甚至在《但爾里書》裡說
[00:15:35.000 --> 00:15:37.000]  但爾里他們從小學到大
[00:15:37.000 --> 00:15:39.000]  但是他對於上帝的心意
[00:15:39.000 --> 00:15:41.000]  從來都不是在說
[00:15:41.000 --> 00:15:43.000]  在巴比倫裡面學的術數
[00:15:43.000 --> 00:15:48.000]  來幫助當時的王
[00:15:48.000 --> 00:15:52.000]  或者幫助他們自己解決眼前的困境
[00:15:52.000 --> 00:15:55.000]  他們只是尋求天上的符
[00:15:55.000 --> 00:15:57.000]  在聖經裡面即使
[00:15:57.000 --> 00:16:00.000]  但爾里這些領袖人才熟讀了這件事
[00:16:00.000 --> 00:16:02.000]  但是他們是不用的
[00:16:02.000 --> 00:16:04.000]  甚至在聖經裡面說到
[00:16:04.000 --> 00:16:06.000]  有一個很負面的對於占星術
[00:16:06.000 --> 00:16:09.000]  這種說法,這些是外邦人才用的
[00:16:09.000 --> 00:16:11.000]  為什麼會記載在耶穌出生
[00:16:11.000 --> 00:16:15.000]  還要引導外邦人來敬拜神呢
[00:16:15.000 --> 00:16:21.000]  近代的神學家幫我們解決了這個疑難
[00:16:21.000 --> 00:16:23.000]  在聖經裡面
[00:16:23.000 --> 00:16:26.000]  雖然反對占星術
[00:16:26.000 --> 00:16:29.000]  但是對於一些外邦人
[00:16:29.000 --> 00:16:31.000]  他們沒有聖經來看
[00:16:31.000 --> 00:16:34.000]  對於一些不是猶太人
[00:16:34.000 --> 00:16:36.000]  或者不是以色列人
[00:16:36.000 --> 00:16:40.000]  他們這班人不是上帝放棄的對象
[00:16:40.000 --> 00:16:44.000]  這班人他們怎樣去洞悉到
[00:16:44.000 --> 00:16:47.000]  知道這個世界有一個真正的神呢
[00:16:47.000 --> 00:16:50.000]  上帝往往透過一些天文現象
[00:16:50.000 --> 00:16:52.000]  來幫助那些外邦人
[00:16:52.000 --> 00:16:54.000]  來明白真理
[00:16:54.000 --> 00:16:58.000]  在神學裡面我們叫這個普遍啟示
[00:16:58.000 --> 00:17:00.000]  普遍啟示的意思是什麼呢
[00:17:00.000 --> 00:17:04.000]  就是說全世界所有人都可以知道的
[00:17:04.000 --> 00:17:08.000]  不過普遍啟示有一個最困難的地方就是
[00:17:08.000 --> 00:17:13.000]  普遍啟示只是告訴你這個世界有一個上帝
[00:17:13.000 --> 00:17:16.000]  但是上帝的工作是怎樣
[00:17:16.000 --> 00:17:18.000]  上帝具體是誰
[00:17:18.000 --> 00:17:23.000]  或者耶穌基督是怎樣的一個救贖工作呢
[00:17:23.000 --> 00:17:25.000]  普遍啟示是不知道的
[00:17:25.000 --> 00:17:27.000]  所以在聖經裡面
[00:17:27.000 --> 00:17:29.000]  今天的神學家都是在說
[00:17:29.000 --> 00:17:31.000]  上帝藉著天文現象
[00:17:31.000 --> 00:17:33.000]  將一個外邦人
[00:17:33.000 --> 00:17:35.000]  外邦的占星師
[00:17:35.000 --> 00:17:37.000]  透過耶觀星像
[00:17:37.000 --> 00:17:39.000]  似乎這件事都好像
[00:17:39.000 --> 00:17:40.000]  襯托著
[00:17:40.000 --> 00:17:42.000]  引證著基督耶穌的降生
[00:17:42.000 --> 00:17:45.000]  但是這班人因為沒有聖經
[00:17:45.000 --> 00:17:47.000]  沒有一個點注在那裡
[00:17:47.000 --> 00:17:49.000]  所以他們都是盲從中
[00:17:49.000 --> 00:17:51.000]  看他們最熟練的東西
[00:17:51.000 --> 00:17:55.000]  以致他們可以尋求到真正的耶穌基督
[00:17:55.000 --> 00:17:57.000]  如果不說你不知道
[00:17:57.000 --> 00:17:59.000]  在今天這個世界裡面
[00:17:59.000 --> 00:18:03.000]  今天都有很多人都是面對一個這樣的狀況
[00:18:03.000 --> 00:18:08.000]  特別是在一些傳福音很困難的國家
[00:18:08.000 --> 00:18:10.000]  一些很保守的地方
[00:18:10.000 --> 00:18:12.000]  或者一些很反對基督教
[00:18:12.000 --> 00:18:14.000]  其他宗教的地域
[00:18:14.000 --> 00:18:19.000]  很多人會自動無端端摸進去尋找信仰
[00:18:19.000 --> 00:18:21.000]  為什麼呢
[00:18:21.000 --> 00:18:23.000]  因為他們做夢
[00:18:23.000 --> 00:18:25.000]  他們做夢見到耶穌
[00:18:25.000 --> 00:18:27.000]  很多都是歸順主
[00:18:27.000 --> 00:18:29.000]  他們因為做夢見到耶穌
[00:18:29.000 --> 00:18:31.000]  所以聽到耶穌這個名字
[00:18:31.000 --> 00:18:33.000]  他們就會去尋訪
[00:18:33.000 --> 00:18:36.000]  而在他們的宗教信仰裡面
[00:18:36.000 --> 00:18:38.000]  他們知道很嚴重的
[00:18:38.000 --> 00:18:39.000]  他們這樣做
[00:18:39.000 --> 00:18:42.000]  但是他們因為很真實的經驗
[00:18:42.000 --> 00:18:46.000]  很多歸順者都是在夢中尋求
[00:18:46.000 --> 00:18:49.000]  接著再接受真正的信仰
[00:18:49.000 --> 00:18:52.000]  找教會來幫他們認識基督耶穌
[00:18:52.000 --> 00:18:54.000]  到了我們今天這個世界
[00:18:54.000 --> 00:18:56.000]  還是有這樣的事情發生
[00:18:56.000 --> 00:18:58.000]  不過在聖經裡面很強調的
[00:18:58.000 --> 00:19:01.000]  那個也是起始點
[00:19:01.000 --> 00:19:03.000]  真正認識耶穌
[00:19:03.000 --> 00:19:05.000]  認識信仰那個
[00:19:05.000 --> 00:19:08.000]  始終都是要靠聖經的點注
[00:19:08.000 --> 00:19:11.000]  接著經文裡面就繼續說這個主題
[00:19:11.000 --> 00:19:13.000]  在第三節到第六節
[00:19:13.000 --> 00:19:15.000]  經文就這樣說
[00:19:15.000 --> 00:19:17.000]  剛才說到希律聽見了就心裡不安
[00:19:17.000 --> 00:19:20.000]  耶路撒冷合成的人都不安
[00:19:20.000 --> 00:19:25.000]  他就招齊了祭司和民間的民事
[00:19:25.000 --> 00:19:28.000]  問他們說基督當生在何處
[00:19:28.000 --> 00:19:31.000]  他們回答說在猶太的伯利恆
[00:19:31.000 --> 00:19:33.000]  因為有先知記著說
[00:19:33.000 --> 00:19:35.000]  猶大地的伯利恆
[00:19:35.000 --> 00:19:38.000]  你在猶大諸城中並不是最少的
[00:19:38.000 --> 00:19:43.000]  因為將來有一位君王要從你那裡出來
[00:19:43.000 --> 00:19:46.000]  牧養我以色列民
[00:19:46.000 --> 00:19:53.000]  希律聽到外面的波斯
[00:19:53.000 --> 00:19:57.000]  或者東方人來尋找生來的猶太王
[00:19:57.000 --> 00:20:02.000]  希律因為他心裡不是根正苗紅的猶太人
[00:20:02.000 --> 00:20:04.000]  他爸爸是歸附猶太
[00:20:04.000 --> 00:20:07.000]  以至他坐順風車
[00:20:07.000 --> 00:20:10.000]  這個王其實在他的證跡裡
[00:20:10.000 --> 00:20:13.000]  在猶大的約瑟夫歷史學者裡記載著
[00:20:13.000 --> 00:20:17.000]  原來他是一個極度疑心重的君王
[00:20:17.000 --> 00:20:20.000]  他曾經疑心大到什麼地步呢
[00:20:20.000 --> 00:20:22.000]  他見到他的部下
[00:20:22.000 --> 00:20:26.000]  他有一個很漂亮的老婆
[00:20:26.000 --> 00:20:28.000]  他有些屬下見到他老婆
[00:20:28.000 --> 00:20:30.000]  見到她眼睛超纖
[00:20:30.000 --> 00:20:31.000]  心花怒放
[00:20:31.000 --> 00:20:32.000]  見到美女
[00:20:32.000 --> 00:20:34.000]  然後見到他的部下
[00:20:34.000 --> 00:20:37.000]  一次過殺了八個人
[00:20:37.000 --> 00:20:39.000]  就說看我老婆
[00:20:39.000 --> 00:20:41.000]  看了就殺了他們
[00:20:41.000 --> 00:20:43.000]  再加上他自己
[00:20:43.000 --> 00:20:48.000]  因為他是一個不是根正苗紅的猶大人
[00:20:48.000 --> 00:20:51.000]  所以當有任何的風吹草動
[00:20:51.000 --> 00:20:54.000]  猶太人想作亂或者有些反抗
[00:20:54.000 --> 00:20:58.000]  事實上猶太人自己都不想他做君王
[00:20:58.000 --> 00:21:00.000]  聽到有任何風聲的時候
