
[00:00:00.000 --> 00:00:05.000]  今日的經訓是記載在二賽亞書36章1至12節
[00:03:15.000 --> 00:03:19.000]  而不肯聽以塞亞先知的勸告
[00:03:19.000 --> 00:03:22.000]  回轉歸向上帝
[00:03:22.000 --> 00:03:23.000]  相信上帝的帶領
[00:03:23.000 --> 00:03:26.000]  於是大家還記得上一次我們說過
[00:03:26.000 --> 00:03:28.000]  上帝也有些激氣
[00:03:28.000 --> 00:03:31.000]  他親自對阿哈斯和猶大
[00:03:31.000 --> 00:03:33.000]  發出以馬來尼的兆頭
[00:03:33.000 --> 00:03:37.000]  表示阿哈斯現在倚靠亞述
[00:03:37.000 --> 00:03:41.000]  但亞述將來會成為一個更強悍的敵人
[00:03:41.000 --> 00:03:45.000]  並且對猶大作出更猛烈的攻擊
[00:03:45.000 --> 00:03:47.000]  而這個兆頭
[00:03:47.000 --> 00:03:49.000]  在以塞亞書三十六章
[00:03:49.000 --> 00:03:51.000]  即是我們剛才所讀的經文
[00:03:51.000 --> 00:03:55.000]  在阿哈斯的兒子
[00:03:55.000 --> 00:03:57.000]  希西嘉所面對的困境
[00:03:57.000 --> 00:03:59.000]  應驗了在他身上
[00:03:59.000 --> 00:04:01.000]  事實上如果比對
[00:04:01.000 --> 00:04:04.000]  以塞亞書第七章和第三十六章
[00:04:04.000 --> 00:04:06.000]  你會發覺這兩父子
[00:04:06.000 --> 00:04:08.000]  其實有很多相似的地方
[00:04:08.000 --> 00:04:09.000]  在他們的經歷上
[00:04:09.000 --> 00:04:11.000]  聖經學者也留意到
[00:04:11.000 --> 00:04:14.000]  原來他們同樣面對大軍的壓境
[00:04:14.000 --> 00:04:16.000]  事件的關鍵地點
[00:04:16.000 --> 00:04:18.000]  同樣一模一樣
[00:04:18.000 --> 00:04:21.000]  都是記載在上池的水溝旁
[00:04:21.000 --> 00:04:23.000]  在漂泊地的大路上
[00:04:23.000 --> 00:04:24.000]  一模一樣
[00:04:24.000 --> 00:04:26.000]  這兩位皇帝也試過
[00:04:26.000 --> 00:04:29.000]  用軍事、外交、聯盟的方式
[00:04:29.000 --> 00:04:31.000]  來化解危機
[00:04:31.000 --> 00:04:33.000]  當年的阿哈斯皇帝
[00:04:33.000 --> 00:04:35.000]  就是聯合亞述
[00:04:35.000 --> 00:04:36.000]  現在其實
[00:04:36.000 --> 00:04:38.000]  希西嘉也曾經試過
[00:04:38.000 --> 00:04:41.000]  聯合埃及來對抗亞述
[00:04:41.000 --> 00:04:43.000]  而這兩位皇帝也得到
[00:04:43.000 --> 00:04:45.000]  先知以塞亞的提醒
[00:04:45.000 --> 00:04:48.000]  勸他們不要倚靠人的力量
[00:04:48.000 --> 00:04:51.000]  而反而要倚靠上帝的幫助
[00:04:51.000 --> 00:04:52.000]  結果
[00:04:52.000 --> 00:04:54.000]  我們還記得上一次
[00:04:54.000 --> 00:04:56.000]  阿哈斯選擇了什麼?
[00:04:56.000 --> 00:04:57.000]  拒絕上帝
[00:04:57.000 --> 00:04:59.000]  上帝說什麼都沒有用
[00:04:59.000 --> 00:05:00.000]  我心意已決
[00:05:00.000 --> 00:05:02.000]  我要靠自己來拯救自己
[00:05:02.000 --> 00:05:05.000]  但時隔三十多年
[00:05:05.000 --> 00:05:07.000]  到今天的希西嘉
[00:05:07.000 --> 00:05:11.000]  他會不會重覆他父親的覆轍呢?
[00:05:11.000 --> 00:05:14.000]  還是他有不一樣的選擇?
[00:05:14.000 --> 00:05:17.000]  就是我們接下來要看的經文
[00:05:17.000 --> 00:05:18.000]  經文說
[00:05:18.000 --> 00:05:21.000]  希西嘉當時已經在位第十四年
[00:05:21.000 --> 00:05:25.000]  亞述的大軍向猶大發出攻擊
[00:05:25.000 --> 00:05:27.000]  經文亦記載
[00:05:27.000 --> 00:05:29.000]  當時大部分猶大的城邑
[00:05:29.000 --> 00:05:32.000]  原來已經落在亞述王的手上
[00:05:32.000 --> 00:05:34.000]  只剩下兩個
[00:05:34.000 --> 00:05:38.000]  就是耶路撒冷和拉吉這兩個城市
[00:05:38.000 --> 00:05:40.000]  大家看到程序表
[00:05:40.000 --> 00:05:42.000]  廣東大廣東也印了圖
[00:05:42.000 --> 00:05:44.000]  或者可以給出圖
[00:05:44.000 --> 00:05:46.000]  箭咀指著的兩個地方就是
[00:05:46.000 --> 00:05:48.000]  分別是藍色箭咀是耶路撒冷
[00:05:48.000 --> 00:05:50.000]  紅色箭咀是拉吉
[00:05:50.000 --> 00:05:52.000]  大家看到
[00:05:52.000 --> 00:05:54.000]  這兩個城市可以互相倚靠
[00:05:54.000 --> 00:05:57.000]  可以像一個倚閣一樣
[00:05:57.000 --> 00:05:59.000]  互相守望
[00:05:59.000 --> 00:06:02.000]  事實上這兩個城市未倒
[00:06:02.000 --> 00:06:05.000]  因為歷史記載他們有堅固的城牆
[00:06:05.000 --> 00:06:09.000]  是屬於易守難攻的城市
[00:06:09.000 --> 00:06:10.000]  換句話說
[00:06:10.000 --> 00:06:11.000]  只要拉吉守得住
[00:06:11.000 --> 00:06:16.000]  就會對進攻耶路撒冷的亞述軍構成威脅
[00:06:16.000 --> 00:06:18.000]  因為怕他們夾擊
[00:06:18.000 --> 00:06:20.000]  令他們腹背受敵
[00:06:20.000 --> 00:06:21.000]  反過來
[00:06:21.000 --> 00:06:23.000]  如果耶路撒冷站得穩
[00:06:23.000 --> 00:06:27.000]  也會成為現在正在圍攻拉吉的亞述大軍
[00:06:27.000 --> 00:06:29.000]  成為他們的一種隱患
[00:06:29.000 --> 00:06:31.000]  再加上當時還有另一個勢力
[00:06:31.000 --> 00:06:33.000]  埃及
[00:06:33.000 --> 00:06:36.000]  所以當時的亞述王要保留軍力
[00:06:36.000 --> 00:06:39.000]  以防埃及大軍突襲
[00:06:39.000 --> 00:06:41.000]  所以經文記載
[00:06:41.000 --> 00:06:44.000]  阿述王想到一個策略
[00:06:44.000 --> 00:06:46.000]  先包圍拉吉這個城市
[00:06:46.000 --> 00:06:50.000]  然後同時向耶路撒冷施壓
[00:06:50.000 --> 00:06:52.000]  迫他們投降
[00:06:52.000 --> 00:06:55.000]  我們說企圖不用打就贏
[00:06:55.000 --> 00:06:56.000]  不戰而勝
[00:06:56.000 --> 00:07:00.000]  於是他派出其中一位軍長拉伯沙基
[00:07:00.000 --> 00:07:02.000]  率領軍隊上到耶路撒冷
[00:07:02.000 --> 00:07:07.000]  準備向城內的人打一場心理戰
[00:07:07.000 --> 00:07:09.000]  大家可以看經文
[00:07:09.000 --> 00:07:13.000]  印在港島大綱裡
[00:07:13.000 --> 00:07:16.000]  我們先看第四至十節
[00:07:16.000 --> 00:07:20.000]  我做了一些筆記
[00:07:20.000 --> 00:07:26.000]  圈出很多與倚靠相關的詞語
[00:07:26.000 --> 00:07:27.000]  看到有很多嗎?
[00:07:27.000 --> 00:07:28.000]  用一個「呱呱」
[00:07:28.000 --> 00:07:34.000]  這是拉伯沙基打心理戰的主要內容
[00:07:34.000 --> 00:07:37.000]  重複提到倚靠
[00:07:37.000 --> 00:07:39.000]  他一開宗明義就說
[00:07:39.000 --> 00:07:41.000]  希西加所倚靠的
[00:07:41.000 --> 00:07:44.000]  根本不算什麼倚靠
[00:07:44.000 --> 00:07:46.000]  然後他就用這個論點
[00:07:46.000 --> 00:07:50.000]  將希西加或猶大所倚靠的對象
[00:07:50.000 --> 00:07:52.000]  逐一擊破
[00:07:52.000 --> 00:07:54.000]  第五節他首先提到
[00:07:54.000 --> 00:07:57.000]  希西加本人的實力
[00:07:57.000 --> 00:08:01.000]  他說有打仗的能力和謀略
[00:08:01.000 --> 00:08:06.000]  我看你不過是吹水
[00:08:06.000 --> 00:08:09.000]  事實證明大部份城市
[00:08:09.000 --> 00:08:11.000]  已經落在亞述王手中
[00:08:11.000 --> 00:08:14.000]  你還說自己有能力和謀略
[00:08:14.000 --> 00:08:17.000]  你到底倚靠誰來支持你
[00:08:17.000 --> 00:08:21.000]  去背叛亞述王和他作對
[00:08:21.000 --> 00:08:24.000]  你看你倚靠的埃及現在怎樣
[00:08:24.000 --> 00:08:29.000]  他只不過是一支壓傷了的蘆葦
[00:08:29.000 --> 00:08:32.000]  即是你一壓他就會怎樣
[00:08:32.000 --> 00:08:34.000]  其實會「啪」一聲就斷
[00:08:34.000 --> 00:08:36.000]  斷出來的位置還會刺傷你
[00:08:36.000 --> 00:08:38.000]  根本撐不住你
[00:08:38.000 --> 00:08:41.000]  拉伯沙基事實上也沒有吹水
[00:08:41.000 --> 00:08:43.000]  因為較早之前亞述大軍
[00:08:43.000 --> 00:08:47.000]  確實輕而易舉擊退了法路的襲擊
[00:08:47.000 --> 00:08:52.000]  嘲笑完希西加外交策略方面的失敗後
[00:08:52.000 --> 00:08:55.000]  拉伯沙基又開始針對另一件事
[00:08:55.000 --> 00:08:58.000]  就是希西加最弱的一環
[00:08:58.000 --> 00:09:00.000]  是他的軍力
[00:09:00.000 --> 00:09:02.000]  第八至九節
[00:09:02.000 --> 00:09:04.000]  這裏基本上好像挑機一樣
[00:09:04.000 --> 00:09:08.000]  希西加你可以和我的主人亞述王打賭
[00:09:08.000 --> 00:09:10.000]  我送你二千匹馬
[00:09:10.000 --> 00:09:12.000]  當然是戰馬
[00:09:12.000 --> 00:09:13.000]  能夠有戰鬥能力
[00:09:13.000 --> 00:09:17.000]  亦即是當時最先進的軍事武器
[00:09:17.000 --> 00:09:20.000]  我送你一個最先進的軍事武器
[00:09:20.000 --> 00:09:23.000]  看你能否湊夠人來騎戰馬
[00:09:23.000 --> 00:09:25.000]  換句話來說
[00:09:25.000 --> 00:09:28.000]  其實他在考問你們有沒有馬兵
[00:09:28.000 --> 00:09:30.000]  你們有沒有訓練人來騎戰馬
[00:09:30.000 --> 00:09:31.000]  我看死你沒有
[00:09:31.000 --> 00:09:33.000]  我送你二千匹戰馬也沒有用
[00:09:33.000 --> 00:09:35.000]  你也沒有人懂得騎
[00:09:35.000 --> 00:09:39.000]  所以你竟然夠膽依靠埃及來軍事援助你
[00:09:39.000 --> 00:09:42.000]  就算埃及為你提供戰車戰馬
[00:09:42.000 --> 00:09:43.000]  也沒有用
[00:09:43.000 --> 00:09:47.000]  你根本不可能打贏亞述王
[00:09:47.000 --> 00:09:50.000]  就連拉伯沙基一個小小的軍長
[00:09:50.000 --> 00:09:53.000]  希西加你也鬥不過
[00:09:53.000 --> 00:09:56.000]  他看死猶大這種弱小的國家
[00:09:56.000 --> 00:09:58.000]  根本沒有能力
[00:09:58.000 --> 00:09:59.000]  沒有軍力沒有武器
[00:09:59.000 --> 00:10:04.000]  來跟當時最強大的亞述帝國對抗
[00:10:04.000 --> 00:10:05.000]  不單止這樣
[00:10:05.000 --> 00:10:07.000]  心理戰還未打完
[00:10:07.000 --> 00:10:11.000]  最後他要攻擊猶大的信仰
[00:10:11.000 --> 00:10:14.000]  他試圖打擊希西加和百姓
[00:10:14.000 --> 00:10:16.000]  對上帝對耶和華的信靠
[00:10:16.000 --> 00:10:18.000]  經文繼續說
[00:10:18.000 --> 00:10:20.000]  你說你們依靠耶和華
[00:10:20.000 --> 00:10:22.000]  但你看看
[00:10:22.000 --> 00:10:26.000]  你連敬拜耶和華的優壇和祭壇
[00:10:26.000 --> 00:10:29.000]  不是全部被希西加拆走嗎?
[00:10:29.000 --> 00:10:31.000]  你還對百姓說
[00:10:31.000 --> 00:10:32.000]  不准在其他地方敬拜
[00:10:32.000 --> 00:10:35.000]  只可以在耶路撒冷敬拜
[00:10:35.000 --> 00:10:37.000]  第十節他再補刀
[00:10:37.000 --> 00:10:38.000]  你看看現在
[00:10:38.000 --> 00:10:41.000]  上帝派我們來攻擊耶路撒冷
[00:10:41.000 --> 00:10:43.000]  不是沒有上帝的心意嗎?
[00:10:43.000 --> 00:10:45.000]  上帝吩咐我們
[00:10:45.000 --> 00:10:47.000]  現在來攻擊毀滅這個地方
[00:10:47.000 --> 00:10:50.000]  聽起來有點亂
[00:10:50.000 --> 00:10:53.000]  馬利會發覺拉伯沙基
[00:10:53.000 --> 00:10:55.000]  很明顯我們知道
[00:10:55.000 --> 00:10:56.000]  當時打仗
[00:10:56.000 --> 00:10:58.000]  會有所謂的奸細
[00:10:58.000 --> 00:10:59.000]  和現在一樣
[00:10:59.000 --> 00:11:03.000]  很明顯亞述王派了臥底
[00:11:03.000 --> 00:11:06.000]  深入猶大的王宮
[00:11:06.000 --> 00:11:08.000]  來搜集他們的一舉一動
[00:11:08.000 --> 00:11:09.000]  他們似乎知道
[00:11:09.000 --> 00:11:12.000]  希西加曾經進行過宗教改革
[00:11:12.000 --> 00:11:14.000]  他們又知道
[00:11:14.000 --> 00:11:16.000]  先知亦曾預告過
[00:11:16.000 --> 00:11:19.000]  耶和華要把不聽話的猶大
[00:11:19.000 --> 00:11:21.000]  交給亞述
[00:11:21.000 --> 00:11:23.000]  來教訓他們
[00:11:23.000 --> 00:11:25.000]  於是拉伯沙基
[00:11:25.000 --> 00:11:27.000]  就把這些收集的情報
[00:11:27.000 --> 00:11:30.000]  混在一起
[00:11:30.000 --> 00:11:32.000]  說到希西加的宗教改革
[00:11:32.000 --> 00:11:35.000]  拆除了敬拜上帝的優譚
[00:11:35.000 --> 00:11:37.000]  現在就惹上帝生氣
[00:11:37.000 --> 00:11:40.000]  所以上帝派我們來攻擊
[00:11:40.000 --> 00:11:41.000]  來教訓你
[00:11:41.000 --> 00:11:42.000]  惹上帝生氣
[00:11:42.000 --> 00:11:44.000]  上帝不會再幫你
[00:11:44.000 --> 00:11:46.000]  也不會再成為猶大的倚靠
[00:11:46.000 --> 00:11:48.000]  你看到很厲害吧?
[00:11:48.000 --> 00:11:50.000]  是不是事實不要緊
[00:11:50.000 --> 00:11:52.000]  你看到某程度上
[00:11:52.000 --> 00:11:54.000]  拉伯沙基是
[00:11:54.000 --> 00:11:55.000]  委曲了
[00:11:55.000 --> 00:11:57.000]  曲解了事實
[00:11:57.000 --> 00:11:59.000]  扭曲了上帝的心意
[00:11:59.000 --> 00:12:01.000]  但重點是
[00:12:01.000 --> 00:12:05.000]  他成功製造了一番恐嚇的言論
[00:12:05.000 --> 00:12:07.000]  他已經成功削弱了
[00:12:07.000 --> 00:12:10.000]  猶大耶路撒冷的士氣
[00:12:10.000 --> 00:12:13.000]  影響他們對上帝的信靠
[00:12:13.000 --> 00:12:15.000]  你看到在場官員的反應
[00:12:15.000 --> 00:12:17.000]  你就知道這一點
[00:12:17.000 --> 00:12:18.000]  在場的三位官員
[00:12:18.000 --> 00:12:21.000]  他們知道拉伯沙基的意圖
[00:12:21.000 --> 00:12:24.000]  於是就怎樣呢?
[00:12:24.000 --> 00:12:26.000]  形勢敵人確實比自己強
[00:12:26.000 --> 00:12:28.000]  自己唯有低聲下氣
[00:12:28.000 --> 00:12:30.000]  來乞求拉伯沙基
[00:12:30.000 --> 00:12:33.000]  你改用阿蘭語
[00:12:33.000 --> 00:12:37.000]  即當時國際的言語
[00:12:37.000 --> 00:12:38.000]  你改用阿蘭語
[00:12:38.000 --> 00:12:39.000]  來跟我們對話
[00:12:39.000 --> 00:12:42.000]  不要再說猶大話了
[00:12:42.000 --> 00:12:45.000]  免得我們在城牆上的士兵聽到
[00:12:45.000 --> 00:12:46.000]  影響他們的軍心
[00:12:46.000 --> 00:12:49.000]  甚至將這番恐嚇的言語
[00:12:49.000 --> 00:12:53.000]  傳入城中百姓的耳中
[00:12:53.000 --> 00:12:57.000]  拉伯沙基知道自己的心理戰就臭了
[00:12:57.000 --> 00:13:01.000]  於是他就更加有恃無恐
[00:13:01.000 --> 00:13:04.000]  留意他接著的對話是甚麼
[00:13:04.000 --> 00:13:06.000]  我就是要耶路撒冷所有人
[00:13:06.000 --> 00:13:08.000]  都聽到我這番言論
[00:13:08.000 --> 00:13:11.000]  我就是要製造全城恐慌
[00:13:11.000 --> 00:13:13.000]  讓所有人對希西加
[00:13:13.000 --> 00:13:17.000]  甚至對耶和華都不信任
[00:13:17.000 --> 00:13:19.000]  覺得如果我們繼續
[00:13:19.000 --> 00:13:20.000]  依靠耶和華
[00:13:20.000 --> 00:13:22.000]  依靠希西加的話
[00:13:22.000 --> 00:13:25.000]  就一定不會有好下場
[00:13:25.000 --> 00:13:29.000]  這才是拉伯沙基真正的意圖
[00:13:29.000 --> 00:13:31.000]  正所謂我們常說
[00:13:31.000 --> 00:13:33.000]  攻心為上
[00:13:33.000 --> 00:13:36.000]  攻城其實是為下
[00:13:36.000 --> 00:13:39.000]  而為了徹底去粉碎
[00:13:39.000 --> 00:13:43.000]  猶大對抗亞述的念頭
[00:13:43.000 --> 00:13:47.000]  並且讓他們相信投降才是唯一出路
[00:13:47.000 --> 00:13:49.000]  拉伯沙基繼續說
[00:13:49.000 --> 00:13:51.000]  經文記載他還要大聲地
[00:13:51.000 --> 00:13:56.000]  用猶大話向耶路撒冷喊話
[00:13:56.000 --> 00:13:57.000]  我們再繼續看
[00:13:57.000 --> 00:13:58.000]  剛才未讀到的經文
[00:13:58.000 --> 00:14:02.000]  第十三至二十節
[00:14:02.000 --> 00:14:07.000]  拉伯沙基這次說的不是倚靠
[00:14:07.000 --> 00:14:09.000]  圈在經文中
[00:14:09.000 --> 00:14:11.000]  最主要是甚麼?
[00:14:11.000 --> 00:14:12.000]  拯救
[00:14:12.000 --> 00:14:14.000]  這次他用另一個說詞
[00:14:14.000 --> 00:14:16.000]  他強調拯救
[00:14:16.000 --> 00:14:17.000]  誰才能救你?
[00:14:17.000 --> 00:14:18.000]  你沒有東西可靠的
[00:14:18.000 --> 00:14:19.000]  再問一句
[00:14:19.000 --> 00:14:21.000]  誰才能救你?
[00:14:21.000 --> 00:14:23.000]  一方面他施壓
[00:14:23.000 --> 00:14:24.000]  對百姓說
[00:14:24.000 --> 00:14:27.000]  你們不要再被希西加欺騙
[00:14:27.000 --> 00:14:28.000]  誤導你們
[00:14:28.000 --> 00:14:30.000]  以為耶和華真的可以拯救你
[00:14:30.000 --> 00:14:32.000]  脫離埃及王的手中
[00:14:32.000 --> 00:14:34.000]  你看看周圍的國家
[00:14:34.000 --> 00:14:37.000]  有哪個國家的神
[00:14:37.000 --> 00:14:40.000]  能夠救他們自己的國家?
[00:14:40.000 --> 00:14:44.000]  能夠幫他們脫離亞述王的手?
[00:14:44.000 --> 00:14:45.000]  你看看
[00:14:45.000 --> 00:14:46.000]  一個都沒有
[00:14:46.000 --> 00:14:48.000]  他真的用數據
[00:14:48.000 --> 00:14:50.000]  用數據來支持他的論點
[00:14:50.000 --> 00:14:54.000]  周圍的國家都被亞述剷平了
[00:14:54.000 --> 00:14:55.000]  試問
[00:14:55.000 --> 00:14:57.000]  耶和華難道有例外?
[00:14:57.000 --> 00:15:00.000]  耶和華可以救你們脫離亞述王的手?
[00:15:00.000 --> 00:15:03.000]  拉伯沙基嘲笑
[00:15:03.000 --> 00:15:05.000]  你們所信的耶和華
[00:15:05.000 --> 00:15:07.000]  其實和列國的神一樣
[00:15:07.000 --> 00:15:10.000]  都不是亞述王的敵手
[00:15:10.000 --> 00:15:13.000]  上帝是沒有能力拯救猶大
[00:15:13.000 --> 00:15:15.000]  但同一時間
[00:15:15.000 --> 00:15:17.000]  他又伸出橄欖枝
[00:15:17.000 --> 00:15:19.000]  第十六到第十七節
[00:15:19.000 --> 00:15:22.000]  他又向這些百姓示好
[00:15:22.000 --> 00:15:24.000]  表示現在誰能救你們?
[00:15:24.000 --> 00:15:26.000]  只有亞述王一個
[00:15:26.000 --> 00:15:28.000]  是他才能救你們
[00:15:28.000 --> 00:15:30.000]  只要你們願意投降
[00:15:30.000 --> 00:15:33.000]  和亞述王友好
[00:15:33.000 --> 00:15:37.000]  那就會有安樂茶飯吃
[00:15:37.000 --> 00:15:40.000]  那就會沒事
[00:15:40.000 --> 00:15:41.000]  我們說其實
[00:15:41.000 --> 00:15:43.000]  拉伯沙基很明白
[00:15:43.000 --> 00:15:46.000]  打心理戰最重要的是兩件事
[00:15:46.000 --> 00:15:47.000]  什麼?
[00:15:47.000 --> 00:15:51.000]  威迫和利誘
[00:15:51.000 --> 00:15:54.000]  在我們剛才所讀的經文裡有齊
[00:15:54.000 --> 00:15:56.000]  他不斷製造壓力
[00:15:56.000 --> 00:15:58.000]  給所有城內的百姓
[00:15:58.000 --> 00:16:00.000]  造成一個假象
[00:16:00.000 --> 00:16:02.000]  以為這次真的會完蛋
[00:16:02.000 --> 00:16:03.000]  沒有出路
[00:16:03.000 --> 00:16:06.000]  當這些百姓面對高壓時
[00:16:06.000 --> 00:16:07.000]  覺得死路一條時
[00:16:07.000 --> 00:16:08.000]  他會怎樣?
[00:16:08.000 --> 00:16:11.000]  他突然給你一點點甜頭
[00:16:11.000 --> 00:16:13.000]  突然向你釋出善意
[00:16:13.000 --> 00:16:15.000]  告訴你
[00:16:15.000 --> 00:16:17.000]  有得救的
[00:16:17.000 --> 00:16:20.000]  令那些高壓的百姓
[00:16:20.000 --> 00:16:22.000]  突然有放鬆的感覺
[00:16:22.000 --> 00:16:24.000]  突然有釋懷的感覺
[00:16:24.000 --> 00:16:27.000]  在這時候就最容易動搖
[00:16:27.000 --> 00:16:30.000]  對上帝的信靠
[00:16:30.000 --> 00:16:32.000]  只要投靠亞述王
[00:16:32.000 --> 00:16:34.000]  似乎什麼事都沒有
[00:16:34.000 --> 00:16:36.000]  可以危機解決
[00:16:36.000 --> 00:16:38.000]  不過我們都很明白
[00:16:38.000 --> 00:16:40.000]  如果真的投靠亞述王
[00:16:40.000 --> 00:16:43.000]  其實就真的是噩夢的開始
[00:16:43.000 --> 00:16:46.000]  弟兄姊妹我們停一停
[00:16:46.000 --> 00:16:47.000]  其實你發不發覺
[00:16:47.000 --> 00:16:51.000]  拉伯沙基對耶路撒冷採取的心理戰手法
[00:16:51.000 --> 00:16:55.000]  和今天這個世界引誘我們基督徒
[00:16:55.000 --> 00:16:58.000]  不信靠上帝的手法其實都一樣
[00:16:58.000 --> 00:17:01.000]  都是威逼和利誘
[00:17:01.000 --> 00:17:03.000]  首先就是連珠炮發
[00:17:03.000 --> 00:17:04.000]  從不同的角度
[00:17:04.000 --> 00:17:05.000]  可能有人提醒你
[00:17:05.000 --> 00:17:07.000]  可能你在網上瀏覽很多資訊
[00:17:07.000 --> 00:17:10.000]  或者你現在身處的環境
[00:17:10.000 --> 00:17:11.000]  告訴你
[00:17:11.000 --> 00:17:13.000]  你這樣又不行
[00:17:13.000 --> 00:17:15.000]  你那樣又不行
[00:17:15.000 --> 00:17:17.000]  你看看你的工作
[00:17:17.000 --> 00:17:18.000]  好像不太好
[00:17:18.000 --> 00:17:20.000]  你的健康不用說了
[00:17:20.000 --> 00:17:22.000]  財富又不太好
[00:17:22.000 --> 00:17:24.000]  造成很多危機
[00:17:24.000 --> 00:17:25.000]  很多似是而非的訊息
[00:17:25.000 --> 00:17:26.000]  大量湧入
[00:17:26.000 --> 00:17:29.000]  然後就問你
[00:17:29.000 --> 00:17:31.000]  你還信得上帝?
[00:17:31.000 --> 00:17:34.000]  你還相信上帝可以幫到你?
[00:17:34.000 --> 00:17:35.000]  不是吧?
[00:17:35.000 --> 00:17:38.000]  首先動搖你對上帝的信靠
[00:17:38.000 --> 00:17:41.000]  覺得上帝在你身處一些環境
[00:17:41.000 --> 00:17:43.000]  都幫不到你
[00:17:43.000 --> 00:17:45.000]  然後就怎樣?
[00:17:45.000 --> 00:17:47.000]  就好像拉伯沙基那樣
[00:17:47.000 --> 00:17:49.000]  再給你一些甜頭
[00:17:49.000 --> 00:17:51.000]  很多時候都會這樣
[00:17:51.000 --> 00:17:53.000]  你會見到拉伯沙基一樣
[00:17:53.000 --> 00:17:55.000]  都是用一些真實的
[00:17:55.000 --> 00:17:57.000]  你現在多慘?
