
[00:00:00.000 --> 00:00:07.800]  今日經分係記載響雅各書二章十四至二十六節新約聖經三百二十二頁
[00:03:57.000 --> 00:03:59.000]  你看到整段經文已經說了四次
[00:03:59.000 --> 00:04:02.000]  他說如果只停留在言語上、口頭上
[00:04:02.000 --> 00:04:05.000]  但沒有付諸行動的信心是怎樣的?
[00:04:05.000 --> 00:04:08.000]  死的、虛的
[00:04:08.000 --> 00:04:12.000]  對自己的信仰生命沒有甚麼幫助
[00:04:12.000 --> 00:04:14.000]  對別人也沒有甚麼益處
[00:04:14.000 --> 00:04:17.000]  他講得很清楚,你看看那幾段經文
[00:04:17.000 --> 00:04:19.000]  他舉了一個例子
[00:04:19.000 --> 00:04:24.000]  假如看到身邊有弟兄姊妹陷入生活困境
[00:04:24.000 --> 00:04:26.000]  去到一個甚麼地步?
[00:04:26.000 --> 00:04:33.000]  吃不飽、缺乏、穿不夠、不夠暖
[00:04:33.000 --> 00:04:35.000]  去到這個地步時
[00:04:35.000 --> 00:04:38.000]  如果只跟他們說「你平平安安地去吧」
[00:04:38.000 --> 00:04:41.000]  「願上帝供應你日用所需」
[00:04:41.000 --> 00:04:43.000]  「我相信上帝會保守你」
[00:04:43.000 --> 00:04:48.000]  雅各說如果只停留在口頭上的信心
[00:04:48.000 --> 00:04:51.000]  如果去到這個情況仍然是這樣的話
[00:04:51.000 --> 00:04:54.000]  對那些正在捱餓
[00:04:54.000 --> 00:04:56.000]  可能特別是冬天
[00:04:56.000 --> 00:04:58.000]  不夠衣服穿,在抵寒冷的人來說
[00:04:58.000 --> 00:05:00.000]  有沒有幫助?
[00:05:00.000 --> 00:05:02.000]  其實沒有甚麼實際養份
[00:05:02.000 --> 00:05:07.000]  當然,雅各這裡不是說
[00:05:07.000 --> 00:05:10.000]  言語上的關心和代求一點價值都沒有
[00:05:10.000 --> 00:05:12.000]  不是這樣說
[00:05:12.000 --> 00:05:13.000]  而是提醒我們
[00:05:13.000 --> 00:05:17.000]  當我們真的誠心誠意祝福對方
[00:05:17.000 --> 00:05:19.000]  想對方好的時候
[00:05:19.000 --> 00:05:23.000]  我們祈求上帝供應他所需要的時候
[00:05:23.000 --> 00:05:27.000]  我們自己會否同時被感動?
[00:05:27.000 --> 00:05:29.000]  好像聖經經常說
[00:05:29.000 --> 00:05:31.000]  「動了慈心」
[00:05:31.000 --> 00:05:33.000]  雅各在問這件事
[00:05:33.000 --> 00:05:39.000]  我們願不願意為我們所祈求
[00:05:39.000 --> 00:05:41.000]  我們所相信的事情
[00:05:41.000 --> 00:05:42.000]  既然我們期望它發生
[00:05:42.000 --> 00:05:46.000]  我們會否自己付諸實際行動?
[00:05:46.000 --> 00:05:48.000]  我們會否主動去想一想
[00:05:48.000 --> 00:05:49.000]  我為了上帝的緣故
[00:05:49.000 --> 00:05:51.000]  上帝讓我遇到這件事的緣故
[00:05:51.000 --> 00:05:53.000]  我也為了對方
[00:05:53.000 --> 00:05:55.000]  怎樣可以多走一步?
[00:05:55.000 --> 00:05:59.000]  我自己有甚麼資源可以提供?
[00:05:59.000 --> 00:06:03.000]  又或者我可以善用周邊的資源
[00:06:03.000 --> 00:06:06.000]  幫對方搬到甚麼物資
[00:06:06.000 --> 00:06:10.000]  來更具體地同行祝福他?
[00:06:10.000 --> 00:06:12.000]  來守望扶持他
[00:06:12.000 --> 00:06:14.000]  過渡他在這一刻
[00:06:14.000 --> 00:06:17.000]  人生最艱難的一段路程
[00:06:17.000 --> 00:06:18.000]  跟他走一段?
[00:06:18.000 --> 00:06:20.000]  雅各在說這件事
[00:06:20.000 --> 00:06:24.000]  確實我們沒有能力解決
[00:06:24.000 --> 00:06:28.000]  這個世界所有人的難題
[00:06:28.000 --> 00:06:29.000]  這是上帝的工作
[00:06:29.000 --> 00:06:32.000]  亦是他才有這樣的能力
[00:06:32.000 --> 00:06:37.000]  但我們在寄望上帝出手幫助別人的同時
[00:06:37.000 --> 00:06:39.000]  我們不可以忘記一件事
[00:06:39.000 --> 00:06:41.000]  真的不可以忘記
[00:06:41.000 --> 00:06:45.000]  上帝通常是怎樣出手?
[00:06:45.000 --> 00:06:48.000]  上帝是怎樣出手幫助你?
[00:06:48.000 --> 00:06:52.000]  你想想,很多時是透過人
[00:06:52.000 --> 00:06:54.000]  上帝很多時的出手方法
[00:06:54.000 --> 00:06:57.000]  就是感動差派不同的人
[00:06:57.000 --> 00:07:00.000]  透過他們出手來替上帝工作
[00:07:00.000 --> 00:07:03.000]  這是經歷,對吧?
[00:07:03.000 --> 00:07:07.000]  上帝會使用不同人點點滴滴的付出擺上
[00:07:07.000 --> 00:07:10.000]  來成就他的計劃
[00:07:10.000 --> 00:07:14.000]  不單止幫助到一些有需要的人
[00:07:14.000 --> 00:07:17.000]  其實亦是建立我們自己
[00:07:17.000 --> 00:07:20.000]  當你每次付出愛心行動的時候
[00:07:20.000 --> 00:07:22.000]  其實背後代表甚麼?
[00:07:22.000 --> 00:07:25.000]  你每次付出,每次為別人擺上
[00:07:25.000 --> 00:07:29.000]  其實是每次顯明你對上帝的信心
[00:07:29.000 --> 00:07:31.000]  點顯明法
[00:07:31.000 --> 00:07:33.000]  其實你真的相信耶穌所說的
[00:07:33.000 --> 00:07:36.000]  愛倫社,愛人如己的吩咐
[00:07:36.000 --> 00:07:39.000]  你如果不相信,你不會這樣做,對吧?
[00:07:39.000 --> 00:07:42.000]  你因為相信愛人如己,愛倫社的吩咐
[00:07:42.000 --> 00:07:45.000]  這是真理,這是美善
[00:07:45.000 --> 00:07:49.000]  這是對人,對自己都有益處
[00:07:49.000 --> 00:07:54.000]  你這樣相信,所以你也這樣實踐
[00:07:54.000 --> 00:08:00.000]  來顯明你的信心是活的,不是死的
[00:08:00.000 --> 00:08:05.000]  亞哥透過這個例子提醒我們
[00:08:05.000 --> 00:08:10.000]  我記得十多年前,那時神學院還未畢業
[00:08:10.000 --> 00:08:14.000]  收到一筆獎學金,很開心
[00:08:14.000 --> 00:08:17.000]  說多不多,說少不少
[00:08:17.000 --> 00:08:23.000]  但也足夠畢業後去旅行和太太
[00:08:23.000 --> 00:08:28.000]  但我同時收到兩個消息
[00:08:28.000 --> 00:08:34.000]  其中一個神學院同學在班土會內代土
[00:08:34.000 --> 00:08:38.000]  他說生計開始結局
[00:08:38.000 --> 00:08:41.000]  太太突然失業
[00:08:41.000 --> 00:08:44.000]  又開始帶著肚子
[00:08:44.000 --> 00:08:49.000]  自己作為丈夫也很無奈
[00:08:49.000 --> 00:08:55.000]  因為神學院的實習費是有限的
[00:08:55.000 --> 00:08:59.000]  很拮据,又幫不上忙
[00:08:59.000 --> 00:09:03.000]  很艱難
[00:09:03.000 --> 00:09:08.000]  他這樣分享,當然為她代土
[00:09:08.000 --> 00:09:13.000]  但上帝給我一個感動
[00:09:13.000 --> 00:09:16.000]  其實兩件事是否偶然發生的呢?
[00:09:16.000 --> 00:09:19.000]  上帝突然給我一筆獎學金
[00:09:19.000 --> 00:09:22.000]  是否想讓我自己用呢?可能是
[00:09:22.000 --> 00:09:27.000]  但也可以回應這位同學眼前的急需
[00:09:27.000 --> 00:09:32.000]  另一位同學是他的師弟
[00:09:32.000 --> 00:09:35.000]  剛入神學院第一年
[00:09:35.000 --> 00:09:38.000]  但教會對他的資助不足夠
[00:09:38.000 --> 00:09:42.000]  他擔心能否捱過這幾年
[00:09:42.000 --> 00:09:47.000]  我又有感動,能否用這筆獎學金幫助他
[00:09:47.000 --> 00:09:51.000]  結果用這筆錢分成兩筆
[00:09:51.000 --> 00:09:55.000]  轉贈給他們
[00:09:55.000 --> 00:10:00.000]  在過程中,有幾個體會,學到幾個功課
[00:10:00.000 --> 00:10:04.000]  首先,上帝才是他們的救主
[00:10:04.000 --> 00:10:08.000]  但上帝真的會使用人在某個時刻
[00:10:08.000 --> 00:10:11.000]  與別人同行
[00:10:11.000 --> 00:10:15.000]  上帝會使用我某個時刻去輔助對方一把
[00:10:15.000 --> 00:10:17.000]  這是真實的
[00:10:17.000 --> 00:10:19.000]  另一方面,我這樣做
[00:10:19.000 --> 00:10:22.000]  固然可以解兩個同學一個燕眉之急
[00:10:22.000 --> 00:10:28.000]  確實能使他們暫時不需要為學費或生活擔憂
[00:10:28.000 --> 00:10:33.000]  但這個行動有一個更深入的意義
[00:10:33.000 --> 00:10:37.000]  其實是兼顧他們的信心
[00:10:37.000 --> 00:10:42.000]  讓他們體會到上帝真的聽禱告
[00:10:42.000 --> 00:10:44.000]  上帝如何聽禱告?
[00:10:44.000 --> 00:10:46.000]  就是透過某個人,不知為何
[00:10:46.000 --> 00:10:51.000]  會將一些金錢轉贈給他們
[00:10:51.000 --> 00:10:53.000]  上帝真的看顧他們
[00:10:53.000 --> 00:10:55.000]  上帝會在適當的時候
[00:10:55.000 --> 00:10:58.000]  奇妙地賜下足夠的恩典
[00:10:58.000 --> 00:11:01.000]  我想他們明白這一點
[00:11:01.000 --> 00:11:03.000]  沒錯,錢真的會有一天花完
[00:11:03.000 --> 00:11:08.000]  但如果他們對上帝有這份信靠
[00:11:08.000 --> 00:11:10.000]  這份信心可以長久
[00:11:10.000 --> 00:11:14.000]  這份信心可以在日後他們遇到困難時
[00:11:14.000 --> 00:11:16.000]  繼續承載他們
[00:11:16.000 --> 00:11:17.000]  可以像今次一樣
[00:11:17.000 --> 00:11:21.000]  隨時仰望上帝幫助和供應他們
[00:11:21.000 --> 00:11:24.000]  我想這個心意比金錢更大
[00:11:24.000 --> 00:11:27.000]  事實上這件事不只是幫助對方
[00:11:27.000 --> 00:11:30.000]  其實是建立我對上帝的信心
[00:11:30.000 --> 00:11:32.000]  確實那筆錢不是我的
[00:11:32.000 --> 00:11:34.000]  是上帝的
[00:11:34.000 --> 00:11:38.000]  我們說我們只是一個管家
[00:11:38.000 --> 00:11:40.000]  那時候就要體驗什麼是管家
[00:11:40.000 --> 00:11:44.000]  用行動體驗,你才是管家
[00:11:44.000 --> 00:11:46.000]  你要學習妥善
[00:11:46.000 --> 00:11:50.000]  如何和別人分享上帝給你的資源
[00:11:50.000 --> 00:11:52.000]  你確信你這樣做
[00:11:52.000 --> 00:11:54.000]  上帝雖然不會說出口
[00:11:54.000 --> 00:11:58.000]  但祂會起源你
[00:11:58.000 --> 00:12:00.000]  另一方面,我想整件事
[00:12:00.000 --> 00:12:02.000]  真的體會到讓我確信
[00:12:02.000 --> 00:12:05.000]  什麼叫上帝使萬事互相效力
[00:12:05.000 --> 00:12:08.000]  叫愛上帝的人得到益處
[00:12:08.000 --> 00:12:12.000]  很多時候是透過你的行動體驗出來
[00:12:12.000 --> 00:12:15.000]  所以,反過來,我有時會這樣想
[00:12:15.000 --> 00:12:18.000]  將來如果我在任何事上
[00:12:18.000 --> 00:12:19.000]  不一定是金錢
[00:12:19.000 --> 00:12:22.000]  可能我侍奉到沒力的時候
[00:12:22.000 --> 00:12:23.000]  缺乏的時候
[00:12:23.000 --> 00:12:25.000]  其實我都可以一樣放膽
[00:12:25.000 --> 00:12:28.000]  隨時向上帝傾訴祈求
[00:12:28.000 --> 00:12:31.000]  上帝亦可能會像那時候那樣
[00:12:31.000 --> 00:12:34.000]  透過不同人來鼓勵我,幫助我
[00:12:34.000 --> 00:12:38.000]  不知道大家最近有沒有看奧運?
[00:12:38.000 --> 00:12:39.000]  有吧?
[00:12:39.000 --> 00:12:40.000]  有沒有看舉重?
[00:12:40.000 --> 00:12:42.000]  舉重比較冷門,大家有看嗎?
[00:12:42.000 --> 00:12:45.000]  有時不經意按了過去都看了
[00:12:45.000 --> 00:12:47.000]  我在裡面舉重這個項目
[00:12:47.000 --> 00:12:49.000]  學了一個成語叫
[00:12:49.000 --> 00:12:51.000]  叫舉重躍興
[00:12:51.000 --> 00:12:53.000]  有沒有聽過這個成語?
[00:12:53.000 --> 00:12:55.000]  舉重躍興
[00:12:55.000 --> 00:12:57.000]  字面解釋就是
[00:12:57.000 --> 00:12:59.000]  舉起很重的物件
[00:12:59.000 --> 00:13:03.000]  但給人感覺很輕,很容易
[00:13:03.000 --> 00:13:07.000]  你看到,譬如那個是50公斤級的賽別
[00:13:07.000 --> 00:13:10.000]  那個選手其實只有五十多公斤
[00:13:10.000 --> 00:13:14.000]  他怎樣舉起一個超過200公斤的那個叫什麼?
[00:13:14.000 --> 00:13:17.000]  又不是啞鈴,總之那幾塊鐵頂
[00:13:17.000 --> 00:13:19.000]  一個五十多公斤的人
[00:13:19.000 --> 00:13:21.000]  怎樣舉起200多公斤的東西?
[00:13:21.000 --> 00:13:25.000]  最直接的方法就是
[00:13:25.000 --> 00:13:27.000]  拿走鐵頂就行
[00:13:27.000 --> 00:13:29.000]  只舉起那支槓
[00:13:29.000 --> 00:13:32.000]  就立即舉重躍興
[00:13:32.000 --> 00:13:34.000]  我們很快會想
[00:13:34.000 --> 00:13:38.000]  怎樣設法將那件物件減重,令它變輕
[00:13:38.000 --> 00:13:40.000]  這樣就很容易舉起
[00:13:40.000 --> 00:13:43.000]  但其實我想舉重躍興的意思不是這樣
[00:13:43.000 --> 00:13:46.000]  它是說物件的重量不變
[00:13:46.000 --> 00:13:49.000]  但你怎樣調教自己的心態
[00:13:49.000 --> 00:13:51.000]  你不要經常想它有多重
[00:13:51.000 --> 00:13:53.000]  反過來想
[00:13:53.000 --> 00:13:55.000]  你要怎樣將它輕輕的舉起
[00:13:55.000 --> 00:13:58.000]  舉得多輕,舉得多輕散
[00:13:58.000 --> 00:14:01.000]  很有哲學的意義,舉重躍興
[00:14:01.000 --> 00:14:06.000]  你怎樣通過正確的心態,正確的方法
[00:14:06.000 --> 00:14:08.000]  反覆的操練
[00:14:08.000 --> 00:14:10.000]  以至你可以從容不迫地
[00:14:10.000 --> 00:14:13.000]  完成一件很大的事情
[00:14:13.000 --> 00:14:15.000]  如果從信仰的角度看
[00:14:15.000 --> 00:14:17.000]  舉重躍興的秘訣就是什麼呢?
[00:14:17.000 --> 00:14:19.000]  就是不要刻意避開
[00:14:19.000 --> 00:14:23.000]  逃避上帝真的給了你那些託付
[00:14:23.000 --> 00:14:25.000]  祂可能將某些人
[00:14:25.000 --> 00:14:27.000]  他的需要,他的缺乏,真的託付給你
[00:14:27.000 --> 00:14:31.000]  不要逃避上帝給你的這個重任
[00:14:31.000 --> 00:14:33.000]  而是先調教自己
[00:14:33.000 --> 00:14:35.000]  上帝為何給你?
[00:14:35.000 --> 00:14:37.000]  為何?
[00:14:37.000 --> 00:14:40.000]  是否上帝想整你?
[00:14:40.000 --> 00:14:42.000]  是否上帝不愛你?
[00:14:42.000 --> 00:14:45.000]  是否上帝難為你?
[00:14:45.000 --> 00:14:48.000]  這些其實全部都是減磅的方法
[00:14:48.000 --> 00:14:51.000]  你想將重擔拿走
[00:14:51.000 --> 00:14:53.000]  不是這樣,而是怎樣?
[00:14:53.000 --> 00:14:56.000]  是因為上帝看得起你
[00:14:56.000 --> 00:14:59.000]  是因為上帝喜悅你
[00:14:59.000 --> 00:15:03.000]  是因為上帝知道你靠著祂舉得起
[00:15:03.000 --> 00:15:08.000]  所以,祂才將這個福事交給你
[00:15:08.000 --> 00:15:10.000]  其實是這樣的意思
[00:15:10.000 --> 00:15:12.000]  先調教了你的心境
[00:15:12.000 --> 00:15:14.000]  心境改變,侍奉自然怎樣?
[00:15:14.000 --> 00:15:16.000]  輕省
[00:15:16.000 --> 00:15:20.000]  而當我們繼續願意尋求上帝的幫助
[00:15:20.000 --> 00:15:25.000]  用上帝提供的方法、資源
[00:15:25.000 --> 00:15:30.000]  不再靠自己的努力亂來
[00:15:30.000 --> 00:15:33.000]  亂侍奉的時候
[00:15:33.000 --> 00:15:36.000]  你的侍奉會變得更加輕省
[00:15:36.000 --> 00:15:39.000]  因為你用上帝給你的方法和資源
[00:15:39.000 --> 00:15:41.000]  久而久之,你慢慢會發現
[00:15:41.000 --> 00:15:45.000]  其實是誰擔起這個擔子?
[00:15:45.000 --> 00:15:48.000]  是上帝和你
[00:15:48.000 --> 00:15:52.000]  是上帝默默地在幫助我們
[00:15:52.000 --> 00:15:55.000]  真正想辦法的是祂
[00:15:55.000 --> 00:15:58.000]  真正出錢出力的也是祂
[00:15:58.000 --> 00:16:01.000]  我們只是,像保羅所說
[00:16:01.000 --> 00:16:04.000]  是器皿
[00:16:04.000 --> 00:16:06.000]  你自結就行了
[00:16:06.000 --> 00:16:09.000]  你應上帝的機,上帝就要用你
[00:16:09.000 --> 00:16:11.000]  祂會幫你
[00:16:11.000 --> 00:16:13.000]  漸漸你也會開始明白
[00:16:13.000 --> 00:16:15.000]  原來再重的擔子
[00:16:15.000 --> 00:16:17.000]  耶穌也說過
[00:16:17.000 --> 00:16:19.000]  祂也應許過
[00:16:19.000 --> 00:16:23.000]  你可以靠著祂,而揹得輕省
[00:16:23.000 --> 00:16:25.000]  所以
[00:16:25.000 --> 00:16:28.000]  其實雅各提醒我們
[00:16:28.000 --> 00:16:31.000]  信心和行為好像很沉重
[00:16:31.000 --> 00:16:33.000]  但其實祂叫我們放心
[00:16:33.000 --> 00:16:36.000]  祂從來沒有說過
[00:16:36.000 --> 00:16:40.000]  我們要解決世界裡所有的重擔
[00:16:40.000 --> 00:16:42.000]  上帝也沒有這樣說過
[00:16:42.000 --> 00:16:45.000]  但上帝同時也沒有叫我們
[00:16:45.000 --> 00:16:47.000]  見到別人有缺乏的時候
[00:16:47.000 --> 00:16:50.000]  你就守旁觀,當看不到
[00:16:50.000 --> 00:16:54.000]  你留意雅各這裡舉的例子是什麼?
[00:16:54.000 --> 00:16:59.000]  若是看見弟兄或姐妹的缺乏
[00:16:59.000 --> 00:17:01.000]  某個的缺乏
[00:17:01.000 --> 00:17:04.000]  吃不飽,穿不亂
[00:17:04.000 --> 00:17:06.000]  意思是
[00:17:06.000 --> 00:17:08.000]  祂沒有說過我們要
[00:17:08.000 --> 00:17:11.000]  無止境地為全世界付出一切
[00:17:11.000 --> 00:17:14.000]  你看見某個弟兄或姐妹的缺乏
[00:17:14.000 --> 00:17:16.000]  其實就是指你身邊的人
[00:17:16.000 --> 00:17:19.000]  上帝讓你看見
[00:17:19.000 --> 00:17:22.000]  上帝安排你去接待
[00:17:22.000 --> 00:17:24.000]  你去回應某個弟兄姐妹
[00:17:24.000 --> 00:17:27.000]  或某個可接觸的鄰舍親友
[00:17:27.000 --> 00:17:31.000]  在他們某個需要援手的時刻
[00:17:31.000 --> 00:17:34.000]  你跟他們分享上帝
[00:17:34.000 --> 00:17:37.000]  和上帝給我們的資源
[00:17:37.000 --> 00:17:40.000]  很實際了,今天幾號?
[00:17:40.000 --> 00:17:43.000]  你收到什麼?
[00:17:43.000 --> 00:17:47.000]  還沒有收到?真的?還沒有登記?
[00:17:47.000 --> 00:17:53.000]  用回今天的經文
[00:17:53.000 --> 00:17:57.000]  你怎樣善用那些消費券?
[00:17:57.000 --> 00:18:00.000]  你會不會想
[00:18:00.000 --> 00:18:02.000]  自肥之餘
[00:18:02.000 --> 00:18:06.000]  亦都服侍身邊有需要、有缺乏的人
[00:18:06.000 --> 00:18:11.000]  來建立他們對上帝的信靠
[00:18:11.000 --> 00:18:13.000]  亦都同一時間顯明
[00:18:13.000 --> 00:18:16.000]  你真的對上帝愛人如己
[00:18:16.000 --> 00:18:20.000]  這個吩咐的相信和信服
[00:18:20.000 --> 00:18:24.000]  很實際的一個挑戰
[00:18:24.000 --> 00:18:28.000]  我們繼續看亞覺怎樣說
[00:18:28.000 --> 00:18:30.000]  他似乎已經預計到
[00:18:30.000 --> 00:18:33.000]  當他講信心和行為的時候
[00:18:33.000 --> 00:18:36.000]  一定會有人反駁他的教導
[00:18:36.000 --> 00:18:39.000]  不是講好了恩信、清義嗎?
[00:18:39.000 --> 00:18:42.000]  基督徒得救我們都懂得背
[00:18:42.000 --> 00:18:45.000]  本符是什麼?
[00:18:45.000 --> 00:18:47.000]  本符是恩典,亦都恩著
[00:18:47.000 --> 00:18:50.000]  信嘛,我們都懂得背
[00:18:50.000 --> 00:18:51.000]  唯獨信心
[00:18:51.000 --> 00:18:54.000]  總之我知道自己信上帝
[00:18:54.000 --> 00:18:56.000]  我對上帝很有信心
[00:18:56.000 --> 00:18:58.000]  這樣就可以了
[00:18:58.000 --> 00:19:01.000]  你會不會這樣想?
[00:19:01.000 --> 00:19:03.000]  這樣又不是錯的
[00:19:03.000 --> 00:19:06.000]  不要覺得罪大惡極
[00:19:06.000 --> 00:19:11.000]  亞覺對於這樣的回應
[00:19:11.000 --> 00:19:14.000]  他就打蛇除棍上
[00:19:14.000 --> 00:19:16.000]  把你口中所講的
[00:19:16.000 --> 00:19:18.000]  看不到行為的信心
[00:19:18.000 --> 00:19:21.000]  拿出來看看
[00:19:21.000 --> 00:19:23.000]  把你口中所講的
[00:19:23.000 --> 00:19:25.000]  沒有行為的信心
[00:19:25.000 --> 00:19:27.000]  展示給我看看
[00:19:27.000 --> 00:19:30.000]  讓我看看是什麼一回事
[00:19:30.000 --> 00:19:33.000]  然後我亦都透過我的行為
[00:19:33.000 --> 00:19:35.000]  把我所講的信心
[00:19:35.000 --> 00:19:39.000]  具體地給你看
[00:19:39.000 --> 00:19:41.000]  亞覺的潛台詞是什麼?
[00:19:41.000 --> 00:19:44.000]  對方可不可以拿出來給你看?
[00:19:44.000 --> 00:19:46.000]  拿不拿到?
[00:19:46.000 --> 00:19:48.000]  拿不到
[00:19:48.000 --> 00:19:50.000]  因為沒有人能夠
[00:19:50.000 --> 00:19:53.000]  把沒有行動的信心拿出來
[00:19:53.000 --> 00:19:56.000]  去存在這種信心
[00:19:56.000 --> 00:19:57.000]  相反
[00:19:57.000 --> 00:20:01.000]  亞覺說他的信心是有根有據的
[00:20:01.000 --> 00:20:03.000]  可以透過一些行動
[00:20:03.000 --> 00:20:05.000]  向人展現
[00:20:05.000 --> 00:20:10.000]  來驗證這是真的信心
[00:20:10.000 --> 00:20:13.000]  等於展會亞覺進一步提醒我們
[00:20:13.000 --> 00:20:16.000]  當我們講信心的時候
[00:20:16.000 --> 00:20:18.000]  我們都要告訴自己
[00:20:18.000 --> 00:20:21.000]  或者向別人作一個見證
[00:20:21.000 --> 00:20:23.000]  信心不會隱形的
[00:20:23.000 --> 00:20:25.000]  信心不是隱形戰機
[00:20:25.000 --> 00:20:27.000]  你看不到我
[00:20:27.000 --> 00:20:30.000]  或者用廣東人的術語
[00:20:30.000 --> 00:20:32.000]  口講無憑
[00:20:32.000 --> 00:20:35.000]  行動才是最實際
[00:20:35.000 --> 00:20:39.000]  透過我們一些行為表現
[00:20:39.000 --> 00:20:42.000]  就可以向自己或別人顯明
[00:20:42.000 --> 00:20:46.000]  我其實在信什麼
[00:20:46.000 --> 00:20:50.000]  我到底信得有多深入
[00:20:50.000 --> 00:20:52.000]  但你留意
[00:20:52.000 --> 00:20:54.000]  亞覺不是要和保羅唱對台戲
[00:20:54.000 --> 00:20:59.000]  他不是要挑戰唯獨信心的教導
[00:20:59.000 --> 00:21:03.000]  他只是要比較兩個信心
[00:21:03.000 --> 00:21:07.000]  第一個信心是有行動的信心
[00:21:07.000 --> 00:21:10.000]  另一個就是沒有行動的信心
[00:21:10.000 --> 00:21:16.000]  從而突顯了人的狀況
[00:21:16.000 --> 00:21:22.000]  雖然口稱信上帝
[00:21:22.000 --> 00:21:27.000]  但身體才是最誠實
[00:21:27.000 --> 00:21:31.000]  他的行為才會反映
[00:21:31.000 --> 00:21:35.000]  他是在信還是未信上帝
[00:21:35.000 --> 00:21:38.000]  他又舉了一個例子
[00:21:38.000 --> 00:21:41.000]  對一個猶太人
