
[00:00:00.000 --> 00:00:06.840]  現在跟大家讀的經文是在新約聖經95頁
[00:15:27.400 --> 00:15:32.400]  用他來對照他在撒瑪利亞人中間所得到的待遇
[00:15:32.400 --> 00:15:36.400]  三個有關撒瑪利亞人的故事
[00:15:36.400 --> 00:15:43.400]  不約而同都產生了和猶太人相對照的效果
[00:15:43.400 --> 00:15:45.400]  撒瑪利亞人的異
[00:15:45.400 --> 00:15:47.400]  對照猶太人的不異
[00:15:47.400 --> 00:15:50.400]  作為上帝嫡系的選民
[00:15:50.400 --> 00:15:52.400]  猶太人要謙恭自省
[00:15:52.400 --> 00:15:54.400]  不可以以自己的身份
[00:15:54.400 --> 00:15:55.400]  以自己的表現
[00:15:55.400 --> 00:16:00.400]  必蒙上帝月立自居
[00:16:00.400 --> 00:16:02.400]  從幾個科幻書的記述
[00:16:02.400 --> 00:16:04.400]  我們注意到的是
[00:16:04.400 --> 00:16:08.400]  聖經沒有刻意美化現實的撒瑪利亞人
[00:16:08.400 --> 00:16:13.400]  沒有將他們描述是敬虔正義的
[00:16:13.400 --> 00:16:16.400]  他們曾經拒絕接待耶穌和門徒
[00:16:16.400 --> 00:16:19.400]  令門徒非常憤怒
[00:16:19.400 --> 00:16:23.400]  那個痊癒了的麻瘋病人
[00:16:23.400 --> 00:16:25.400]  沒錯是比較敬虔的人
[00:16:25.400 --> 00:16:27.400]  不過罪加成的婦人
[00:16:27.400 --> 00:16:29.400]  肯定是一個道德敗壞的婦人
[00:16:29.400 --> 00:16:34.400]  由頭到尾都是好人
[00:16:34.400 --> 00:16:36.400]  不是的
[00:16:36.400 --> 00:16:39.400]  所以在現實裏面
[00:16:39.400 --> 00:16:41.400]  撒瑪利亞人有好有壞
[00:16:41.400 --> 00:16:43.400]  和其他族群一樣
[00:16:43.400 --> 00:16:45.400]  無論是屬於哪個族群
[00:16:45.400 --> 00:16:48.400]  都不會決定了個別的成員
[00:16:48.400 --> 00:16:51.400]  本人的好壞
[00:16:51.400 --> 00:16:54.400]  我們不可以單就人的血緣國籍
[00:16:54.400 --> 00:16:58.400]  而預先對他做道德的判斷
[00:16:58.400 --> 00:17:01.400]  在耶穌基督的比喻裏
[00:17:01.400 --> 00:17:05.400]  撒瑪利亞人最後往往成為了正派的角色
[00:17:05.400 --> 00:17:08.400]  顯示耶穌要刻意打破
[00:17:08.400 --> 00:17:12.400]  他對那班聽眾
[00:17:12.400 --> 00:17:14.400]  對撒瑪利亞人一貫的歧視
[00:17:14.400 --> 00:17:16.400]  從耶穌的比喻裏面
[00:17:16.400 --> 00:17:18.400]  我們可以確定
[00:17:18.400 --> 00:17:20.400]  耶穌自己對撒瑪利亞人
[00:17:20.400 --> 00:17:22.400]  是完全沒有任何的歧視
[00:17:22.400 --> 00:17:24.400]  沒有任何的解體
[00:17:24.400 --> 00:17:28.400]  我們剛才讀的聖經
[00:17:28.400 --> 00:17:30.400]  提到耶穌和門徒
[00:17:30.400 --> 00:17:34.400]  不被撒瑪利亞村莊接待的故事
[00:17:34.400 --> 00:17:36.400]  當發生這件事之後
[00:17:36.400 --> 00:17:39.400]  雅各和約翰就問耶穌
[00:17:39.400 --> 00:17:40.400]  主啊
[00:17:40.400 --> 00:17:44.400]  你要我們吩咐火從天上降下來
[00:17:44.400 --> 00:17:48.400]  消滅他們將以利亞所作的魔
[00:17:48.400 --> 00:17:50.400]  這裏所說的
[00:17:50.400 --> 00:17:54.400]  以利亞吩咐天火降下來
[00:17:54.400 --> 00:17:57.400]  消殺撒瑪利亞王赫阿哈謝
[00:17:57.400 --> 00:17:58.400]  一百個士兵的故事
[00:17:58.400 --> 00:18:01.400]  是記載在聶王記下第一章
[00:18:01.400 --> 00:18:03.400]  今天不詳細講這個故事
[00:18:03.400 --> 00:18:08.400]  我們不要因為門徒講的這番殘忍的話
[00:18:08.400 --> 00:18:10.400]  而感到詫異
[00:18:10.400 --> 00:18:12.400]  這是當時的猶太人
[00:18:12.400 --> 00:18:15.400]  對撒瑪利亞人典型的態度
[00:18:15.400 --> 00:18:20.400]  撒瑪利亞人應該被天誅地滅
[00:18:20.400 --> 00:18:24.400]  要維持一個族群歧視的態度
[00:18:24.400 --> 00:18:28.400]  總是要將對方典型化
[00:18:28.400 --> 00:18:31.400]  就是將整個族群所有成員
[00:18:31.400 --> 00:18:33.400]  都壓平
[00:18:33.400 --> 00:18:36.400]  看為一個的板
[00:18:36.400 --> 00:18:41.400]  然後再將他妖魔化
[00:18:41.400 --> 00:18:44.400]  就是將他們徹底非人化
[00:18:44.400 --> 00:18:47.400]  否則我們如何在自己的族群裏
[00:18:47.400 --> 00:18:50.400]  繼續傳遞繼續經營
[00:18:50.400 --> 00:18:55.400]  這種偏見和歧視呢
[00:18:55.400 --> 00:18:59.400]  我們的聖經記載耶穌這樣回答
[00:18:59.400 --> 00:19:02.400]  你們的心如何你們並不知道
[00:19:02.400 --> 00:19:05.400]  人子來不是要滅人的性命
[00:19:05.400 --> 00:19:08.400]  而是要救人的性命
[00:19:08.400 --> 00:19:11.400]  不過路加福音最古老的版本
[00:19:11.400 --> 00:19:13.400]  是沒有這段說話的
[00:19:13.400 --> 00:19:16.400]  這段說話有可能不是耶穌親自說的
[00:19:16.400 --> 00:19:18.400]  後來教會補充進去的
[00:19:18.400 --> 00:19:20.400]  或者是耶穌親口說過
[00:19:20.400 --> 00:19:27.400]  不過不是所有版本都將這段說話放進去
[00:19:27.400 --> 00:19:31.400]  路加本人最初沒有將這個傳統
[00:19:31.400 --> 00:19:33.400]  收納到他的作品
[00:19:33.400 --> 00:19:36.400]  後來才引補進去
[00:19:36.400 --> 00:19:40.400]  無論耶穌有沒有直接說過這番說話
[00:19:40.400 --> 00:19:44.400]  他肯定沒有同意門徒的建議
[00:19:44.400 --> 00:19:53.400]  而是和門徒神後轉就離去了
[00:19:53.400 --> 00:19:58.400]  這段說話令我有很多很多的感觸
[00:19:58.400 --> 00:20:05.400]  我拉了個道具
[00:20:05.400 --> 00:20:08.400]  這本書是我去年買的
[00:20:08.400 --> 00:20:12.400]  這本書叫做「無以神為名」
[00:20:12.400 --> 00:20:14.400]  Not in God's Name
[00:20:14.400 --> 00:20:17.400]  我看的是翻譯本
[00:20:17.400 --> 00:20:19.400]  我去年買
[00:20:19.400 --> 00:20:22.400]  幾個月前我有一次出門
[00:20:22.400 --> 00:20:24.400]  我在書架撿了它
[00:20:24.400 --> 00:20:26.400]  打算在路上看
[00:20:26.400 --> 00:20:28.400]  不過不是幾個月前
[00:20:28.400 --> 00:20:30.400]  一個月前
[00:20:30.400 --> 00:20:32.400]  不過一邊看一邊看
[00:20:32.400 --> 00:20:38.400]  我看到一種想作嘔的感覺
[00:20:38.400 --> 00:20:42.400]  這本書主要的評論是
[00:20:42.400 --> 00:20:47.400]  那些回教徒
[00:20:47.400 --> 00:20:52.400]  他們常常以聖戰為名
[00:20:52.400 --> 00:20:54.400]  去發動恐怖襲擊
[00:20:54.400 --> 00:20:56.400]  發動戰爭
[00:20:56.400 --> 00:21:00.400]  這是污衊上帝的名
[00:21:00.400 --> 00:21:04.400]  不可以用上帝的名義去發動戰爭
[00:21:04.400 --> 00:21:06.400]  這樣的論點
[00:21:06.400 --> 00:21:09.400]  我猜我們沒有人會反對
[00:21:09.400 --> 00:21:12.400]  不過剛剛好
[00:21:12.400 --> 00:21:14.400]  我看這本書的時候
[00:21:14.400 --> 00:21:15.400]  買的時候早點
[00:21:15.400 --> 00:21:17.400]  我早點看就沒事了
[00:21:17.400 --> 00:21:18.400]  我看的時候
[00:21:18.400 --> 00:21:21.400]  剛剛好就是二巴衝突的時候
[00:21:21.400 --> 00:21:22.400]  我在想
[00:21:22.400 --> 00:21:26.400]  如果我們用上帝的名義
[00:21:26.400 --> 00:21:28.400]  去發動恐怖襲擊
[00:21:28.400 --> 00:21:32.400]  這是一個妄稱耶和華上帝的名
[00:21:32.400 --> 00:21:36.400]  我們宣告
[00:21:36.400 --> 00:21:40.400]  這個地方是上帝給我們的
[00:21:40.400 --> 00:21:44.400]  於是我們就可以將一個
[00:21:44.400 --> 00:21:46.400]  二千多年
[00:21:46.400 --> 00:21:50.400]  住在這裡二千多年的地方的人趕走
[00:21:50.400 --> 00:21:54.400]  然後我們有大條道理
[00:21:54.400 --> 00:21:57.400]  理直氣壯地搬進去
[00:21:57.400 --> 00:22:01.400]  這是不是妄稱上帝的名呢?
[00:22:01.400 --> 00:22:03.400]  為什麼不是呢?
[00:22:03.400 --> 00:22:07.400]  這跟聖戰的論點有什麼不同呢?
[00:22:07.400 --> 00:22:09.400]  有什麼不同呢?
[00:22:09.400 --> 00:22:10.400]  你試試想想
[00:22:10.400 --> 00:22:12.400]  有什麼不同呢?
[00:22:12.400 --> 00:22:14.400]  確實
[00:22:14.400 --> 00:22:17.400]  如果我用讀歷史的人
[00:22:17.400 --> 00:22:20.400]  領土的主權的問題
[00:22:20.400 --> 00:22:22.400]  是一個太複雜的問題
[00:22:22.400 --> 00:22:25.400]  因為歷史從來都不是穩定
[00:22:25.400 --> 00:22:26.400]  不是一致的
[00:22:26.400 --> 00:22:28.400]  我們中國的版圖
[00:22:28.400 --> 00:22:30.400]  其實是隨著時代
[00:22:30.400 --> 00:22:32.400]  有大有小
[00:22:32.400 --> 00:22:34.400]  你要說中國版圖
[00:22:34.400 --> 00:22:36.400]  最好就是說元朝
[00:22:36.400 --> 00:22:38.400]  厲害了
[00:22:38.400 --> 00:22:39.400]  如果我們說
[00:22:39.400 --> 00:22:42.400]  元朝的版圖就是我們中國人應該有的版圖
[00:22:42.400 --> 00:22:43.400]  所以今天
[00:22:43.400 --> 00:22:46.400]  我們應該要維持元朝的時候
[00:22:46.400 --> 00:22:47.400]  所有的土地
[00:22:47.400 --> 00:22:49.400]  我們根本上就真的可以
[00:22:49.400 --> 00:22:51.400]  大條道理
[00:22:51.400 --> 00:22:54.400]  去問中亞
[00:22:54.400 --> 00:22:56.400]  問今天的俄羅斯
[00:22:56.400 --> 00:22:58.400]  甚至去到歐洲
[00:22:58.400 --> 00:23:00.400]  去爭取土地
[00:23:00.400 --> 00:23:04.400]  土地的問題是很複雜的問題
