
[00:00:00.000 --> 00:00:06.380]  感謝神讓我們有基督大能的幫臂作為我們的依靠
[00:10:02.920 --> 00:10:06.920]  或者做這個表達出來的宣誓
[00:10:06.920 --> 00:10:08.920]  最簡單的結婚
[00:10:08.920 --> 00:10:10.920]  是誓言
[00:10:10.920 --> 00:10:13.920]  還有就是如果你萬萬物業
[00:10:13.920 --> 00:10:15.920]  要轉名
[00:10:15.920 --> 00:10:18.920]  甚至有些產業的轉換
[00:10:18.920 --> 00:10:22.920]  有時候都要經歷過這個在政府裡面做宣誓
[00:10:22.920 --> 00:10:25.920]  甚至你要面對法庭的訴訟
[00:10:25.920 --> 00:10:27.920]  按著聖經
[00:10:27.920 --> 00:10:29.920]  這個起誓
[00:10:29.920 --> 00:10:32.920]  其實在我們生命裡面是成為我們的一部分
[00:10:32.920 --> 00:10:34.920]  再看聖經
[00:10:34.920 --> 00:10:36.920]  其他的篇幅
[00:10:36.920 --> 00:10:38.920]  上帝自己都起誓
[00:10:38.920 --> 00:10:39.920]  耶和華起誓
[00:10:39.920 --> 00:10:41.920]  他直接來講
[00:10:41.920 --> 00:10:44.920]  他指著自己的起誓來將福氣賜給阿伯拉罕
[00:10:44.920 --> 00:10:46.920]  在聖經裡面
[00:10:46.920 --> 00:10:49.920]  上帝通常都是指著自己的起誓
[00:10:49.920 --> 00:10:51.920]  來向那些以色列人講
[00:10:51.920 --> 00:10:54.920]  上帝是守約斯前外的神
[00:10:54.920 --> 00:10:56.920]  上帝自己都起誓
[00:10:56.920 --> 00:11:00.920]  甚至耶穌基督的設立成為大祭司
[00:11:00.920 --> 00:11:02.920]  在希伯來書裡面
[00:11:02.920 --> 00:11:04.920]  特別講到
[00:11:04.920 --> 00:11:08.920]  他是上帝命定的大祭司
[00:11:08.920 --> 00:11:11.920]  耶和華上帝起誓而立的
[00:11:11.920 --> 00:11:16.920]  相對於當代的祭司按照制度制籤出來的
[00:11:16.920 --> 00:11:18.920]  耶穌的身份是超然的
[00:11:18.920 --> 00:11:20.920]  所以上帝自己起誓
[00:11:20.920 --> 00:11:22.920]  耶穌也是起誓而立
[00:11:22.920 --> 00:11:24.920]  你說上帝可以做
[00:11:24.920 --> 00:11:26.920]  我們人不能做
[00:11:26.920 --> 00:11:29.920]  但是到了新約再後一點
[00:11:29.920 --> 00:11:30.920]  保羅自己
[00:11:30.920 --> 00:11:32.920]  保羅自己講道
[00:11:32.920 --> 00:11:34.920]  或者對人講論
[00:11:34.920 --> 00:11:35.920]  他都起誓
[00:11:35.920 --> 00:11:37.920]  羅馬書一章九節那裡
[00:11:37.920 --> 00:11:39.920]  他說我在他兒子的福音上
[00:11:39.920 --> 00:11:42.920]  用心靈所侍奉的神可以見證
[00:11:42.920 --> 00:11:45.920]  我怎樣不住地提到你們
[00:11:45.920 --> 00:11:48.920]  那裡向著神
[00:11:48.920 --> 00:11:50.920]  用心靈所侍奉的神可以見證
[00:11:50.920 --> 00:11:53.920]  這個字不只是純粹見證這麼簡單
[00:11:53.920 --> 00:11:54.920]  而是起誓
[00:11:54.920 --> 00:11:57.920]  那個字眼就是這個意思
[00:11:57.920 --> 00:12:00.920]  掃尊於上帝所講的東西是真的
[00:12:00.920 --> 00:12:02.920]  另外一個就是九章一節羅馬書
[00:12:02.920 --> 00:12:03.920]  很容易記
[00:12:03.920 --> 00:12:04.920]  一章九和九章一
[00:12:04.920 --> 00:12:06.920]  都是保羅起誓的
[00:12:06.920 --> 00:12:11.920]  我在基督耶穌裡說真話並不謊言
[00:12:11.920 --> 00:12:13.920]  有我良心被聖靈感動
[00:12:13.920 --> 00:12:15.920]  給我作見證
[00:12:15.920 --> 00:12:18.920]  給我作見證這個字就是起誓
[00:12:18.920 --> 00:12:23.920]  你看到其實在聖經裡頭一尾都會有起誓
[00:12:23.920 --> 00:12:25.920]  我們生活裡也有起誓
[00:12:25.920 --> 00:12:30.920]  如果我們面對在耶穌的講論當中
[00:12:30.920 --> 00:12:33.920]  我們就全部違背了聖經
[00:12:33.920 --> 00:12:36.920]  我們是不是做錯了事呢
[00:12:36.920 --> 00:12:39.920]  有一些很極端的說法是真的
[00:12:39.920 --> 00:12:42.920]  甚至乎買賣也不應該這樣做
[00:12:42.920 --> 00:12:44.920]  婚禮也不應該起誓
[00:12:44.920 --> 00:12:48.920]  有一些很極端的教派真的這樣說
[00:12:48.920 --> 00:12:50.920]  不過我們看回聖經的述文
[00:12:50.920 --> 00:12:52.920]  那個不可起誓
[00:12:52.920 --> 00:12:54.920]  其實不是在說字面裡
[00:12:54.920 --> 00:12:56.920]  不准做這個禁戒
[00:12:56.920 --> 00:12:58.920]  或者做一條新的誡命
[00:12:58.920 --> 00:13:02.920]  耶穌要頒佈給子民當中
[00:13:02.920 --> 00:13:06.920]  不可起誓其實是指向一個
[00:13:06.920 --> 00:13:09.920]  更加內裡的人與人之間的關係
[00:13:09.920 --> 00:13:13.920]  背後裡面不要動諜地用誓言
[00:13:13.920 --> 00:13:16.920]  來證明你所說的話是真的
[00:13:16.920 --> 00:13:19.920]  那個誓言背後其實訴諸一個
[00:13:19.920 --> 00:13:22.920]  最重要你生命的特質
[00:13:22.920 --> 00:13:27.920]  你是不是成為一個誠信和可信任的一個人
[00:13:27.920 --> 00:13:29.920]  你成為一個可信的人
[00:13:29.920 --> 00:13:31.920]  你不用做每一樣東西
[00:13:31.920 --> 00:13:33.920]  或者做任何的表達
[00:13:33.920 --> 00:13:37.920]  都要用誓言來增加你自己的可信性
[00:13:37.920 --> 00:13:41.920]  反而是你的言行舉止一落千金
[00:13:41.920 --> 00:13:45.920]  你的生命成為別人裡面很信任的一個人
[00:13:45.920 --> 00:13:48.920]  相反來說如果你是一個沒有信用的人
[00:13:48.920 --> 00:13:49.920]  你起了多少誓也好
[00:13:49.920 --> 00:13:54.920]  你都沒有辦法來增加你自己的信用
[00:13:54.920 --> 00:13:57.920]  有一本書我很喜歡看的
[00:13:57.920 --> 00:13:58.920]  不是一些好心愛的
[00:13:58.920 --> 00:14:00.920]  是一些管理書
[00:14:00.920 --> 00:14:02.920]  作者叫做Steven Covey
[00:14:02.920 --> 00:14:05.920]  可能有些頂展會讀過
[00:14:05.920 --> 00:14:08.920]  有一本書叫做《高校信任力》
[00:14:08.920 --> 00:14:10.920]  這本書說什麼呢?
[00:14:10.920 --> 00:14:11.920]  這本書不是說教會的
[00:14:11.920 --> 00:14:14.920]  不過是說在職場裡面
[00:14:14.920 --> 00:14:18.920]  如果在職場人與人之間裡面
[00:14:18.920 --> 00:14:20.920]  建立了一個真正的信任
[00:14:20.920 --> 00:14:24.920]  建立了一個人與人信任的制度
[00:14:24.920 --> 00:14:28.920]  這個信任會成為一種力量
[00:14:28.920 --> 00:14:30.920]  可以令到在運作裡面
[00:14:30.920 --> 00:14:33.920]  減低了很多那些孜孜孜孜
[00:14:33.920 --> 00:14:37.920]  或者不信任帶來的額外的成本
[00:14:37.920 --> 00:14:39.920]  而且當你建立了信任之後
[00:14:39.920 --> 00:14:41.920]  你的工作關係
[00:14:41.920 --> 00:14:45.920]  你的團隊成為一個快樂的團隊
[00:14:45.920 --> 00:14:48.920]  相反來說如果你沒有了這種信任
[00:14:48.920 --> 00:14:50.920]  人與人之間就有很多猜忌
[00:14:50.920 --> 00:14:52.920]  你做事不安心
[00:14:52.920 --> 00:14:55.920]  經常都不知道我做這些事上司喜不喜歡
[00:14:55.920 --> 00:14:56.920]  我的同事會不會這樣看我
[00:14:56.920 --> 00:15:00.920]  或者我跟外面的人合作做生意的時候
[00:15:00.920 --> 00:15:03.920]  那個供應商信不信得過
[00:15:03.920 --> 00:15:05.920]  他會不會騙我等等
[00:15:05.920 --> 00:15:08.920]  這本書其實就是說
[00:15:08.920 --> 00:15:13.920]  真正的信任是帶來更加好的果後
[00:15:13.920 --> 00:15:16.920]  而且會帶來更加快樂的一個環境
[00:15:16.920 --> 00:15:18.920]  不過這本書不是停在這裡
[00:15:18.920 --> 00:15:23.920]  這本書最重要的不是說信任的好處
[00:15:23.920 --> 00:15:27.920]  而是說真正能夠建立你的信任
[00:15:27.920 --> 00:15:29.920]  你真的做些什麼呢
[00:15:29.920 --> 00:15:30.920]  它說幾樣東西
[00:15:30.920 --> 00:15:33.920]  除了你說的東西能夠兌現之外
[00:15:33.920 --> 00:15:38.920]  更加重要的是你平時做事的實力
[00:15:38.920 --> 00:15:40.920]  你做事是怎樣做的
[00:15:40.920 --> 00:15:45.920]  當有些處境有任務交給你的時候
[00:15:45.920 --> 00:15:48.920]  你是不是真的完完全全
[00:15:48.920 --> 00:15:51.920]  百分之一百地做好這件事
[00:15:51.920 --> 00:15:56.920]  這就成為了一個很簡單的倫理
[00:15:56.920 --> 00:16:00.920]  不過卻是今天竟然商業社會裏面最缺乏的一件事
[00:16:00.920 --> 00:16:02.920]  斯蒂芬·科斐所說的
[00:16:02.920 --> 00:16:05.920]  其實跟耶穌基督所說的是一脈相承的
[00:16:05.920 --> 00:16:09.920]  甚至乎其實他是一個基督徒的管理學家
[00:16:09.920 --> 00:16:15.920]  他用基督教的價值觀念來放在職場的運作當中
[00:16:15.920 --> 00:16:20.920]  他特別跟耶穌基督所說的互相呼應的就是
[00:16:20.920 --> 00:16:25.920]  今天我們要建立一個彼此信任的一種關係
[00:16:25.920 --> 00:16:29.920]  而這種信任不是在乎你說的話說得多動聽
[00:16:29.920 --> 00:16:35.920]  又或者你用一些誓言來支持你所說的話
[00:16:35.920 --> 00:16:37.920]  反而是用你的實力
[00:16:37.920 --> 00:16:40.920]  用你眼前完成任務的能力
[00:16:40.920 --> 00:16:43.920]  來證明你是一個可信的人
[00:16:43.920 --> 00:16:45.920]  回到經文那裏
[00:16:45.920 --> 00:16:48.920]  耶穌基督特別說到不可起誓
[00:16:48.920 --> 00:16:54.920]  或者那些古人吩咐人們不要違背誓言
[00:16:54.920 --> 00:16:57.920]  那個思路本身不是錯的
[00:16:57.920 --> 00:17:02.920]  不過如果人與人之間的關係只是建基了
[00:17:02.920 --> 00:17:06.920]  純粹是在你起誓的那些說話當中
[00:17:06.920 --> 00:17:09.920]  誓言以外的那些話語
[00:17:09.920 --> 00:17:12.920]  不要違背上帝
[00:17:12.920 --> 00:17:16.920]  但是有一些情況你未必所有東西都會訴諸於上帝的
[00:17:16.920 --> 00:17:19.920]  你平時人與人之間的交往
[00:17:19.920 --> 00:17:24.920]  如果你沒有一個誓言來做一個支持的時候
[00:17:24.920 --> 00:17:27.920]  人與人之間會不會成為一個不可信
[00:17:27.920 --> 00:17:31.920]  或者大家都沒有辦法有誠信建立的一個世代
[00:17:31.920 --> 00:17:35.920]  所以耶穌基督特別指出
[00:17:35.920 --> 00:17:41.920]  起誓根本就沒有辦法成為一個人建立誠信的一個手段
[00:17:41.920 --> 00:17:44.920]  反而是動諜地起誓
[00:17:44.920 --> 00:17:49.920]  會製造很多人與人之間的不信任
[00:17:49.920 --> 00:17:54.920]  好幾年前我聽過一個戰亂的國家
[00:17:54.920 --> 00:17:57.920]  因為那裡長期戰亂
[00:17:57.920 --> 00:18:00.920]  所以宣教士說那些人不會說真話
[00:18:00.920 --> 00:18:04.920]  那些人在戰亂國家生活的那些人
[00:18:04.920 --> 00:18:06.920]  第一眼見到你很友善
[00:18:06.920 --> 00:18:09.920]  他永遠都是笑笑口請你喝茶
[00:18:09.920 --> 00:18:12.920]  第一句你問他今天吃飯了沒有
[00:18:12.920 --> 00:18:15.920]  他永遠都是答吃了
[00:18:15.920 --> 00:18:18.920]  其實不是真正的答案
[00:18:18.920 --> 00:18:21.920]  他說這個民族因為經歷長期的戰亂
[00:18:21.920 --> 00:18:24.920]  你要問他五次同樣的問題
[00:18:24.920 --> 00:18:27.920]  第五次才說真話給你聽
[00:18:27.920 --> 00:18:29.920]  所以他說他要傳福音
[00:18:29.920 --> 00:18:31.920]  你問他信不信耶穌呢
[00:18:31.920 --> 00:18:32.920]  他會信的
[00:18:32.920 --> 00:18:34.920]  但根本心不是信的
[00:18:34.920 --> 00:18:37.920]  又或者你對信仰對基督徒有不友善
[00:18:37.920 --> 00:18:41.920]  他第一句到第四句都說友善
[00:18:41.920 --> 00:18:43.920]  到第五句才說真話
[00:18:43.920 --> 00:18:46.920]  不過你可不可以熬到第五句
[00:18:46.920 --> 00:18:48.920]  或者第一至第四句已經信了他
[00:18:48.920 --> 00:18:52.920]  你就很多時候會面對生活的遭殃
[00:18:52.920 --> 00:18:54.920]  他說他曾經分享過
[00:18:54.920 --> 00:18:56.920]  有一些被出賣的經歷
[00:18:56.920 --> 00:19:01.920]  都是輕易地相信頭那四句
[00:19:01.920 --> 00:19:05.920]  所以到最後他是被人騙了
[00:19:05.920 --> 00:19:10.920]  不過那個簡單沒有信任
[00:19:10.920 --> 00:19:14.920]  令到人與人之間成為互相猜忌
[00:19:14.920 --> 00:19:16.920]  這個國家可能是戰亂
[00:19:16.920 --> 00:19:20.920]  令到人變得不真實不誠實
[00:19:20.920 --> 00:19:22.920]  但亦可能因為這些人的不誠實
[00:19:22.920 --> 00:19:25.920]  加劇了這個國家彼此的誤會
[00:19:25.920 --> 00:19:28.920]  有很多的戰爭在當中
[00:19:28.920 --> 00:19:30.920]  好像惡性循環一樣
[00:19:30.920 --> 00:19:33.920]  耶穌基督他要針對的就是
[00:19:33.920 --> 00:19:36.920]  我們今天是否成為一個誠信的人
[00:19:36.920 --> 00:19:41.920]  起誓沒有辦法幫助我們成為一個可信的人
[00:19:41.920 --> 00:19:44.920]  究竟我們今天的生命
[00:19:44.920 --> 00:19:47.920]  頂子們你覺得你的生命可不可信呢
[00:19:47.920 --> 00:19:51.920]  你覺得你自己是否在別人的眼中
[00:19:51.920 --> 00:19:54.920]  別人會信任你呢
[00:19:54.920 --> 00:19:56.920]  在我預備這段經文的時候
