
[00:00:00.000 --> 00:00:06.000]  今次讀的經文是記載於歷代至上第四章九至十節
[00:07:41.320 --> 00:07:43.320]  不過你剛才這樣讀你會看到有少少
[00:07:43.320 --> 00:07:45.320]  有少少東西你看到
[00:07:45.320 --> 00:07:47.320]  第一就是他講猶大的篇幅
[00:07:47.320 --> 00:07:49.320]  是不是講多一點
[00:07:49.320 --> 00:07:51.320]  他其實特顯就是在講猶大
[00:07:51.320 --> 00:07:53.320]  支派裏面
[00:07:53.320 --> 00:07:55.320]  十二支派裏面的大阿哥
[00:07:55.320 --> 00:07:57.320]  其實如果按照
[00:07:57.320 --> 00:07:59.320]  生育的次序
[00:07:59.320 --> 00:08:01.320]  猶大排第四
[00:08:01.320 --> 00:08:03.320]  他為甚麼會成為大阿哥呢
[00:08:03.320 --> 00:08:05.320]  歷代智去解釋給你聽
[00:08:05.320 --> 00:08:07.320]  他成為了
[00:08:07.320 --> 00:08:09.320]  君王之後
[00:08:09.320 --> 00:08:11.320]  在這裏他用家譜
[00:08:11.320 --> 00:08:13.320]  來呈現了這個狀況
[00:08:13.320 --> 00:08:15.320]  除此之外
[00:08:15.320 --> 00:08:17.320]  除了在講猶大
[00:08:17.320 --> 00:08:19.320]  整個家庭的家族
[00:08:19.320 --> 00:08:21.320]  他接著再講到猶大
[00:08:21.320 --> 00:08:23.320]  當中又再縮一縮窄
[00:08:23.320 --> 00:08:25.320]  就講到大衛和所羅門
[00:08:25.320 --> 00:08:27.320]  那個家譜
[00:08:27.320 --> 00:08:29.320]  特別講那個君王
[00:08:29.320 --> 00:08:31.320]  帝王的後代那條線
[00:08:31.320 --> 00:08:33.320]  因為猶大都幾個兒子
[00:08:33.320 --> 00:08:35.320]  不是每個兒子都是做皇帝
[00:08:35.320 --> 00:08:37.320]  猶大有五個兒子
[00:08:37.320 --> 00:08:39.320]  接著一直
[00:08:39.320 --> 00:08:41.320]  源遠流長去到大衛那時
[00:08:41.320 --> 00:08:43.320]  只是其中一個支派
[00:08:43.320 --> 00:08:45.320]  成為了這個家族裏面
[00:08:45.320 --> 00:08:47.320]  就是君王的支派
[00:08:47.320 --> 00:08:49.320]  其他的
[00:08:49.320 --> 00:08:51.320]  記載在其他的家譜
[00:08:51.320 --> 00:08:53.320]  剛才那個記載上
[00:08:53.320 --> 00:08:55.320]  所以在這裏你會見到
[00:08:55.320 --> 00:08:57.320]  猶大家
[00:08:57.320 --> 00:08:59.320]  和大衛家
[00:08:59.320 --> 00:09:01.320]  是一個重要的記載的主要內容
[00:09:01.320 --> 00:09:03.320]  其他的那些
[00:09:03.320 --> 00:09:05.320]  他都要按實如實
[00:09:05.320 --> 00:09:07.320]  來記載
[00:09:07.320 --> 00:09:09.320]  不過他的記載就變得好像很
[00:09:09.320 --> 00:09:11.320]  省略很快的
[00:09:11.320 --> 00:09:13.320]  不過在記載
[00:09:13.320 --> 00:09:15.320]  其他的家譜裏面
[00:09:15.320 --> 00:09:17.320]  其實整件事就講到一個
[00:09:17.320 --> 00:09:21.320]  好像整個以色列民族
[00:09:21.320 --> 00:09:23.320]  一個走向的
[00:09:23.320 --> 00:09:25.320]  一個民族歷史
[00:09:25.320 --> 00:09:27.320]  有皇朝
[00:09:27.320 --> 00:09:29.320]  但同時間後來一路一路
[00:09:29.320 --> 00:09:31.320]  急轉直下
[00:09:31.320 --> 00:09:33.320]  因為離棄上帝
[00:09:33.320 --> 00:09:35.320]  所以整個家庭
[00:09:35.320 --> 00:09:37.320]  或者整個民族就
[00:09:37.320 --> 00:09:39.320]  被擄被外邦
[00:09:39.320 --> 00:09:41.320]  直至到被擄之後
[00:09:41.320 --> 00:09:43.320]  再回到耶路撒冷
[00:09:43.320 --> 00:09:45.320]  歷代誌的作者又再將這段歷史
[00:09:45.320 --> 00:09:47.320]  重新記載
[00:09:47.320 --> 00:09:49.320]  所以在這裏
[00:09:49.320 --> 00:09:51.320]  先拿到那個輪廓
[00:09:51.320 --> 00:09:53.320]  你要知道在這裏
[00:09:53.320 --> 00:09:55.320]  他講的是一個民族的歷史
[00:09:55.320 --> 00:09:57.320]  而在民族歷史
[00:09:57.320 --> 00:09:59.320]  講的人名裏面
[00:09:59.320 --> 00:10:01.320]  去到四章九節裏
[00:10:01.320 --> 00:10:03.320]  突然之間
[00:10:03.320 --> 00:10:05.320]  他就講到一個人
[00:10:05.320 --> 00:10:07.320]  猶大家裏面其中的
[00:10:07.320 --> 00:10:09.320]  一路源遠流長的一個後代
[00:10:09.320 --> 00:10:11.320]  這個人就叫做亞比斯
[00:10:11.320 --> 00:10:13.320]  四章九節裏面講
[00:10:13.320 --> 00:10:15.320]  亞比斯比他眾弟兄更尊貴
[00:10:15.320 --> 00:10:17.320]  他的母親給他起名
[00:10:17.320 --> 00:10:19.320]  叫亞比斯
[00:10:19.320 --> 00:10:21.320]  意思說我生他
[00:10:21.320 --> 00:10:23.320]  甚是痛苦
[00:10:23.320 --> 00:10:25.320]  在這裏很有意思
[00:10:25.320 --> 00:10:27.320]  在這裏裏面
[00:10:27.320 --> 00:10:29.320]  先解了這一句
[00:10:29.320 --> 00:10:31.320]  在這裏裏面
[00:10:31.320 --> 00:10:33.320]  當弘弘那麼多的名字
[00:10:33.320 --> 00:10:35.320]  出現成為家譜之後
[00:10:35.320 --> 00:10:37.320]  在這裏裏面講一個名字很獨特的
[00:10:37.320 --> 00:10:39.320]  叫做亞比斯
[00:10:39.320 --> 00:10:41.320]  這個名字再不是純粹
[00:10:41.320 --> 00:10:43.320]  記載一個人的名字
[00:10:43.320 --> 00:10:45.320]  誰生誰
[00:10:45.320 --> 00:10:47.320]  這個裏面他講多一點的背景
[00:10:47.320 --> 00:10:49.320]  給你聽
[00:10:49.320 --> 00:10:51.320]  原來亞比斯的出世
[00:10:51.320 --> 00:10:53.320]  他母親很辛苦
[00:10:53.320 --> 00:10:55.320]  他紀念他母親多過紀念亞比斯
[00:10:55.320 --> 00:10:57.320]  這裏裏面他特別講到
[00:10:57.320 --> 00:10:59.320]  因為他生他的時候特別痛苦
[00:10:59.320 --> 00:11:01.320]  不過你要留意
[00:11:01.320 --> 00:11:03.320]  坊間的書
[00:11:03.320 --> 00:11:05.320]  很多都會講
[00:11:05.320 --> 00:11:07.320]  因為他母親生得他那麼辛苦
[00:11:07.320 --> 00:11:09.320]  所以他的名字叫亞比斯
[00:11:09.320 --> 00:11:11.320]  亞比斯的名字就叫痛苦
[00:11:11.320 --> 00:11:13.320]  坊間有很多解釋是這樣講的
[00:11:13.320 --> 00:11:15.320]  不過
[00:11:15.320 --> 00:11:17.320]  我查了很多次
[00:11:17.320 --> 00:11:19.320]  原文其實不是這樣講的
[00:11:19.320 --> 00:11:21.320]  原文裏面
[00:11:21.320 --> 00:11:23.320]  痛苦那個字我寫給大家
[00:11:23.320 --> 00:11:25.320]  就叫做Azab
[00:11:25.320 --> 00:11:27.320]  即是A-Z-E-B
[00:11:27.320 --> 00:11:29.320]  是
[00:11:29.320 --> 00:11:31.320]  你沒有一個
[00:11:31.320 --> 00:11:33.320]  J字頭
[00:11:33.320 --> 00:11:35.320]  次序不同的
[00:11:35.320 --> 00:11:37.320]  而亞比斯就是J-A-B-Z
[00:11:37.320 --> 00:11:39.320]  是不是
[00:11:39.320 --> 00:11:41.320]  你見到兩個字是兩個不同的寫法
[00:11:41.320 --> 00:11:43.320]  痛苦是Azab
[00:11:43.320 --> 00:11:45.320]  亞比斯是Jabez
[00:11:45.320 --> 00:11:47.320]  我在找
[00:11:47.320 --> 00:11:49.320]  為甚麼有痛苦這個意思呢
[00:11:49.320 --> 00:11:51.320]  因為很多時候我們是望民生義
[00:11:51.320 --> 00:11:53.320]  因為母親說
[00:11:53.320 --> 00:11:55.320]  生他很辛苦
[00:11:55.320 --> 00:11:57.320]  所以兒子就叫辛苦
[00:11:57.320 --> 00:11:59.320]  我們很多時候是直線邏輯
[00:11:59.320 --> 00:12:01.320]  不過
[00:12:01.320 --> 00:12:03.320]  其實在原文裏面的字眼
[00:12:03.320 --> 00:12:05.320]  其實不是完全對等
[00:12:05.320 --> 00:12:07.320]  就將
[00:12:07.320 --> 00:12:09.320]  因為母親生他很辛苦
[00:12:09.320 --> 00:12:11.320]  所以就自動叫兒子做痛苦
[00:12:11.320 --> 00:12:13.320]  這樣的意思
[00:12:13.320 --> 00:12:15.320]  不過有很多聖經學者
[00:12:15.320 --> 00:12:17.320]  近來留意到
[00:12:17.320 --> 00:12:19.320]  其實將這個字Jabez這個字
[00:12:19.320 --> 00:12:21.320]  和痛苦這個字有兩個字母是
[00:12:21.320 --> 00:12:23.320]  調轉了的
[00:12:23.320 --> 00:12:25.320]  就是將那個Z
[00:12:25.320 --> 00:12:27.320]  和那個B字兩個調轉了
[00:12:27.320 --> 00:12:29.320]  然後再加上
[00:12:29.320 --> 00:12:31.320]  那個J字代表上帝
[00:12:31.320 --> 00:12:33.320]  這樣的意思
[00:12:33.320 --> 00:12:35.320]  有一些的
[00:12:35.320 --> 00:12:37.320]  聖經學家甚至說
[00:12:37.320 --> 00:12:39.320]  這個痛苦是
[00:12:39.320 --> 00:12:41.320]  母親改他的名字
[00:12:41.320 --> 00:12:43.320]  目的就是要將他的痛苦逆轉
[00:12:43.320 --> 00:12:45.320]  將那個B
[00:12:45.320 --> 00:12:47.320]  變為Z
[00:12:47.320 --> 00:12:49.320]  所以原本是痛苦
[00:12:49.320 --> 00:12:51.320]  生他出來很痛苦
[00:12:51.320 --> 00:12:53.320]  但因為這樣的時候
[00:12:53.320 --> 00:12:55.320]  母親更加有個寄願
[00:12:55.320 --> 00:12:57.320]  就是將這份痛苦逆轉
[00:12:57.320 --> 00:12:59.320]  加上那個J字
[00:12:59.320 --> 00:13:01.320]  你會見到的
[00:13:01.320 --> 00:13:03.320]  每一個聖經都有個J字
[00:13:03.320 --> 00:13:05.320]  其實就是一這個字
[00:13:05.320 --> 00:13:07.320]  一就是代表上帝
[00:13:07.320 --> 00:13:09.320]  上帝逆轉他的痛苦
[00:13:09.320 --> 00:13:11.320]  有這樣的文學去理解
[00:13:11.320 --> 00:13:13.320]  因為究竟
[00:13:13.320 --> 00:13:15.320]  Jabez究竟是一個什麼意思呢
[00:13:15.320 --> 00:13:17.320]  今天已經失傳了
[00:13:17.320 --> 00:13:19.320]  大概我們見到的
[00:13:19.320 --> 00:13:21.320]  另外出現的地方就是一個地名
[00:13:21.320 --> 00:13:23.320]  都是在歷代史上
[00:13:23.320 --> 00:13:25.320]  就是說一個地方名
[00:13:25.320 --> 00:13:27.320]  叫做Jabez
[00:13:27.320 --> 00:13:29.320]  其他的就沒有
[00:13:29.320 --> 00:13:31.320]  但有更加多的內容
[00:13:31.320 --> 00:13:33.320]  讓我們知道
[00:13:33.320 --> 00:13:35.320]  Jabez這個字
[00:13:35.320 --> 00:13:37.320]  究竟是具體說什麼意思
[00:13:37.320 --> 00:13:39.320]  不過如果按照剛才那個思路
[00:13:39.320 --> 00:13:41.320]  將那個B字
[00:13:41.320 --> 00:13:43.320]  和那個Z字
[00:13:43.320 --> 00:13:45.320]  反過來
[00:13:45.320 --> 00:13:47.320]  逆轉去說這個母親
[00:13:47.320 --> 00:13:49.320]  因為生產的時候很痛苦
[00:13:49.320 --> 00:13:51.320]  將這個兒子希望上帝逆轉去痛苦
[00:13:51.320 --> 00:13:53.320]  的這個心態
[00:13:53.320 --> 00:13:55.320]  似乎是說得通的
[00:13:55.320 --> 00:13:57.320]  這個是第一個我們需要留意的
[00:13:57.320 --> 00:13:59.320]  第二個需要留意的
[00:13:59.320 --> 00:14:01.320]  特別是坊間的書或者解經
[00:14:01.320 --> 00:14:03.320]  都是因為母親生得很痛苦
[00:14:03.320 --> 00:14:05.320]  很多時候就會順樂
[00:14:05.320 --> 00:14:07.320]  就改名叫痛苦
[00:14:07.320 --> 00:14:09.320]  所以Jabez一生就很痛苦
[00:14:09.320 --> 00:14:11.320]  然後所有死人的事都
[00:14:11.320 --> 00:14:13.320]  都在他身上
[00:14:13.320 --> 00:14:15.320]  來解釋給他
[00:14:15.320 --> 00:14:17.320]  這種解經的方法我們叫做Proof Text
[00:14:17.320 --> 00:14:19.320]  就是說我們先入為主
[00:14:19.320 --> 00:14:21.320]  我們有一個概念套入去經文裡面
[00:14:21.320 --> 00:14:23.320]  來理解
[00:14:23.320 --> 00:14:25.320]  不過
[00:14:25.320 --> 00:14:27.320]  經文不是想鋪陳一個這樣的意思
[00:14:27.320 --> 00:14:29.320]  告訴你
[00:14:29.320 --> 00:14:31.320]  在經文裡面從來都沒有繼續說
[00:14:31.320 --> 00:14:33.320]  Jabez很痛苦
[00:14:33.320 --> 00:14:35.320]  沒有說到他死人倒樓
[00:14:35.320 --> 00:14:37.320]  沒有說到好像《雨傘片》裡面
[00:14:37.320 --> 00:14:39.320]  屋漏更兼連夜雨等等
[00:14:39.320 --> 00:14:41.320]  沒有特別在說一些這樣的內容
[00:14:41.320 --> 00:14:43.320]  不過只是在說
[00:14:43.320 --> 00:14:45.320]  他的心願
[00:14:45.320 --> 00:14:47.320]  他要逆轉他生命裡面的
[00:14:47.320 --> 00:14:49.320]  那些痛苦
[00:14:49.320 --> 00:14:51.320]  在經文裡面反而
[00:14:51.320 --> 00:14:53.320]  強調的一樣東西
[00:14:53.320 --> 00:14:55.320]  如果孩子
[00:14:55.320 --> 00:14:57.320]  因為生得很痛苦的時候
[00:14:57.320 --> 00:14:59.320]  媽媽生他出來
[00:14:59.320 --> 00:15:01.320]  看他視為更加寶貴
[00:15:01.320 --> 00:15:05.320]  如果你用這個直觀來看
[00:15:05.320 --> 00:15:07.320]  你會選得明白很多
[00:15:07.320 --> 00:15:09.320]  坊間裡面的說法就是
[00:15:09.320 --> 00:15:11.320]  為什麼他這麼尊貴
[00:15:11.320 --> 00:15:13.320]  因為他懂得祈禱所以就很尊貴
[00:15:13.320 --> 00:15:15.320]  這個是那本書裡面所說的內容
[00:15:15.320 --> 00:15:17.320]  不過在這裡
[00:15:17.320 --> 00:15:19.320]  因為他生得很辛苦
[00:15:19.320 --> 00:15:21.320]  所以這個兒子很靈
[00:15:21.320 --> 00:15:23.320]  是不是這樣容易理解很多
[00:15:23.320 --> 00:15:25.320]  甚至乎在
[00:15:25.320 --> 00:15:27.320]  近來一些的《釋經》的說法
[00:15:27.320 --> 00:15:29.320]  都已經是用這個
[00:15:29.320 --> 00:15:31.320]  因為他生得很辛苦
[00:15:31.320 --> 00:15:33.320]  所以對這個兒子靈舍
[00:15:33.320 --> 00:15:35.320]  寵愛有加
[00:15:35.320 --> 00:15:37.320]  他看他相對於其他
[00:15:37.320 --> 00:15:39.320]  他出生的兄弟姊妹
[00:15:39.320 --> 00:15:41.320]  這個媽媽看他更加尊貴
[00:15:41.320 --> 00:15:43.320]  更加寶貴
[00:15:43.320 --> 00:15:45.320]  不過這個媽媽看他更加寶貴
[00:15:45.320 --> 00:15:47.320]  不代表他
[00:15:47.320 --> 00:15:49.320]  變得學壞
[00:15:49.320 --> 00:15:51.320]  反而是
[00:15:51.320 --> 00:15:53.320]  她的寄望就是將這個兒子
[00:15:53.320 --> 00:15:55.320]  將他生命的痛苦被逆轉過來
