
[00:00:00.000 --> 00:00:04.240]  今日經訓是《肥臘比書》一章十一節
[00:04:00.160 --> 00:04:03.920]  希望今天我們去讀這一個經文的時候
[00:04:03.920 --> 00:04:05.680]  或者我們仔細去看的時候
[00:04:05.680 --> 00:04:07.920]  我們不單止心裏面
[00:04:07.920 --> 00:04:11.040]  會更加感受到保羅的心腸
[00:04:11.040 --> 00:04:13.120]  更加我們真的可以凝聚動力
[00:04:13.120 --> 00:04:15.760]  讓旺振成為一個更新社會
[00:04:15.760 --> 00:04:17.920]  在福音運動之下
[00:04:17.920 --> 00:04:21.600]  我們成為上帝一個重要的接棒者
[00:04:21.600 --> 00:04:24.800]  希望今天我們一起領受到這個訊息
[00:04:24.800 --> 00:04:28.160]  在我們仔細講這段經文之前
[00:04:28.160 --> 00:04:31.680]  我想講講動力或者凝聚動力的
[00:04:31.680 --> 00:04:34.080]  坊間裏面都有很多不同的著作
[00:04:34.080 --> 00:04:36.000]  或者心理學也好
[00:04:36.000 --> 00:04:36.880]  文化學也好
[00:04:36.880 --> 00:04:40.160]  都有些人都會做這些工作
[00:04:40.160 --> 00:04:43.600]  有些做法是怎樣做呢?
[00:04:43.600 --> 00:04:45.680]  怎樣凝聚人的動力呢?
[00:04:45.680 --> 00:04:47.280]  或者凝聚人呢?
[00:04:47.280 --> 00:04:48.240]  有幾樣東西的
[00:04:48.240 --> 00:04:51.120]  第一就是高舉一個叫共同利益
[00:04:51.120 --> 00:04:52.720]  大家一班人走在一起
[00:04:52.720 --> 00:04:54.160]  大家一起謀生
[00:04:54.160 --> 00:04:56.320]  大家有共同的
[00:04:56.320 --> 00:05:00.240]  希望得到的一些利益或者方向
[00:05:00.240 --> 00:05:02.080]  將這一班人藉著利益
[00:05:02.080 --> 00:05:04.000]  來將所有人串連在一起
[00:05:04.000 --> 00:05:07.840]  這是其中一個在坊間裏面
[00:05:07.840 --> 00:05:10.160]  說凝聚動力是一個很重要的手法
[00:05:10.160 --> 00:05:12.880]  第二個就是將一班人
[00:05:12.880 --> 00:05:15.360]  困在一個密封環境裏面
[00:05:15.360 --> 00:05:17.040]  你留意一下
[00:05:17.040 --> 00:05:18.880]  有時候有一些很極端
[00:05:18.880 --> 00:05:21.680]  甚至乎我們看過一些邪教
[00:05:21.680 --> 00:05:24.320]  他們將那些弟兄姊妹也好
[00:05:24.320 --> 00:05:26.960]  或者那些信奉者
[00:05:26.960 --> 00:05:30.080]  他們就會與這個世界與世隔絕
[00:05:30.080 --> 00:05:33.680]  讓他們過著一個密封式的生活
[00:05:33.680 --> 00:05:36.000]  當他們與世界隔絕的時候
[00:05:36.000 --> 00:05:37.600]  身邊的人就變成了
[00:05:37.600 --> 00:05:40.400]  他一個很生命裏面很重要的人
[00:05:40.400 --> 00:05:44.880]  在很多的異端邪教裏面
[00:05:44.880 --> 00:05:45.920]  會用這些手法
[00:05:45.920 --> 00:05:50.080]  來令到人凝聚這些動力
[00:05:50.080 --> 00:05:53.600]  令到他們得到他們心目中想要的東西
[00:05:53.600 --> 00:05:56.400]  第三種就是敵我分明的做法
[00:05:56.400 --> 00:05:58.240]  強調這個世界有很多敵人
[00:05:58.240 --> 00:05:59.680]  這些自己人混在一起
[00:05:59.680 --> 00:06:02.880]  那些才是真正的格見因
[00:06:02.880 --> 00:06:06.400]  所以敵我分明的思想
[00:06:06.400 --> 00:06:10.000]  就令到那些人的動力可以更加凝聚
[00:06:10.000 --> 00:06:14.080]  最後可能有其他這些因素之後
[00:06:14.080 --> 00:06:16.960]  再加上一個叫做魅力型的領袖
[00:06:16.960 --> 00:06:20.480]  有一個打造一個明星級的人
[00:06:20.480 --> 00:06:22.480]  講的一舉十一頭竹
[00:06:22.480 --> 00:06:23.600]  或者要抄筆記的
[00:06:23.600 --> 00:06:24.800]  他講每一樣東西
[00:06:24.800 --> 00:06:29.680]  令到所有人都是心悅誠服地來跟從
[00:06:29.680 --> 00:06:35.280]  這個就是坊間所講的凝聚動力的方法
[00:06:35.280 --> 00:06:37.520]  不過你看肥立比書
[00:06:37.520 --> 00:06:39.920]  保羅不是用這些方法的
[00:06:39.920 --> 00:06:42.560]  聖經裏面教我們怎樣去重新
[00:06:42.560 --> 00:06:46.400]  凝聚這群基督徒群體生命裏面有動力
[00:06:46.400 --> 00:06:48.640]  今天在第一章一至十一節
[00:06:48.640 --> 00:06:50.240]  都有很豐富的內容
[00:06:50.240 --> 00:06:51.360]  我們一起祈禱
[00:06:51.360 --> 00:06:52.240]  求上帝幫助我們
[00:06:52.240 --> 00:06:54.160]  讓我們明白這段經文的內容
[00:06:54.160 --> 00:06:56.080]  同心祈禱
[00:06:56.080 --> 00:06:58.720]  主願祢在我們當中帶領我們
[00:06:58.720 --> 00:07:00.320]  幫助我們眾弟姐妹
[00:07:00.320 --> 00:07:02.080]  讓我們不論在家中
[00:07:02.080 --> 00:07:05.280]  或者我們一起在不同的地域裏面
[00:07:05.280 --> 00:07:08.320]  讓我們專心一意尋求祢的話語
[00:07:08.320 --> 00:07:10.240]  願祢親自對我們講說話
[00:07:10.240 --> 00:07:12.080]  幫助孫講的講得清楚
[00:07:12.080 --> 00:07:14.320]  聆聽的每位弟兄姐妹聽得明白
[00:07:14.320 --> 00:07:16.560]  恭敬將此時此刻交託給祢
[00:07:16.560 --> 00:07:17.840]  願祢賜福
[00:07:17.840 --> 00:07:19.120]  獻上我們的禱告
[00:07:19.120 --> 00:07:21.280]  奉靠基督耶穌得聖的聖名
[00:07:21.280 --> 00:07:22.320]  Amen
[00:07:22.320 --> 00:07:23.920]  我們一起看
[00:07:23.920 --> 00:07:27.520]  在肥立比書裏面第一章一至第二節
[00:07:27.520 --> 00:07:31.120]  其實是一個比較普遍的開場白
[00:07:31.120 --> 00:07:34.160]  基督耶穌獨人保羅和提摩泰寫信
[00:07:34.160 --> 00:07:38.160]  給凡住在肥立比和在基督裏的眾聖徒
[00:07:38.160 --> 00:07:40.720]  和諸位監督 諸位執事
[00:07:40.720 --> 00:07:42.960]  願因為平安從我們的父
[00:07:42.960 --> 00:07:45.440]  並主耶穌基督歸於你們
[00:07:45.440 --> 00:07:49.760]  在這裏的祝福語其實跟一般的
[00:07:49.760 --> 00:07:52.080]  祝福語的格式是近似的
[00:07:52.080 --> 00:07:53.760]  不過在這裏裏面
[00:07:53.760 --> 00:07:56.960]  保羅強調他是一個僕人的身份
[00:07:56.960 --> 00:07:58.720]  這個僕人的身份
[00:07:58.720 --> 00:08:03.200]  他帶著的是一份人際之間的謙卑
[00:08:03.200 --> 00:08:07.600]  但同時間他是效忠那位基督耶穌的
[00:08:07.600 --> 00:08:12.720]  所以他帶著既是上帝差派來的使者
[00:08:12.720 --> 00:08:14.960]  上帝是他的主人
[00:08:14.960 --> 00:08:16.880]  他是效忠於基督耶穌
[00:08:16.880 --> 00:08:18.880]  但同時間在人裏面
[00:08:18.880 --> 00:08:23.040]  他就是用一種比較平易近人的方式
[00:08:23.040 --> 00:08:25.840]  他不是用一個大D的形式
[00:08:25.840 --> 00:08:28.320]  來跟教會講說話的
[00:08:28.320 --> 00:08:32.000]  他是用一種很平凡
[00:08:32.000 --> 00:08:34.400]  用一種僕人的心態
[00:08:34.400 --> 00:08:38.960]  來將這封書卷向領袖姐妹文安
[00:08:38.960 --> 00:08:41.600]  他亦用一個這樣的身份來自稱
[00:08:41.600 --> 00:08:44.960]  藉此來建立領袖姐妹
[00:08:44.960 --> 00:08:49.200]  跟她一同來同步領授書卷的信息
[00:08:49.200 --> 00:08:51.520]  我想特別注意的是
[00:08:51.520 --> 00:08:53.120]  第一章三字五節
[00:08:53.120 --> 00:08:54.800]  這是第一個段落
[00:08:54.800 --> 00:08:56.720]  「我每逢想念你們
[00:08:56.720 --> 00:08:58.400]  就感謝我的神
[00:08:58.400 --> 00:09:01.120]  每逢為你們眾人祈求的時候
[00:09:01.120 --> 00:09:03.680]  嘗試歡歡喜喜地祈求
[00:09:03.680 --> 00:09:06.000]  因為從頭一天直到如今
[00:09:06.000 --> 00:09:07.920]  你們是同心合二地
[00:09:07.920 --> 00:09:09.600]  慶王復陰」
[00:09:09.600 --> 00:09:13.200]  在這裏你會看到保羅
[00:09:13.200 --> 00:09:15.600]  寫這封書卷的時候
[00:09:15.600 --> 00:09:17.360]  他如何凝聚一群
[00:09:17.360 --> 00:09:20.560]  菲律賓教會領袖姐妹的動力
[00:09:20.560 --> 00:09:22.320]  除了他將自己的身份
[00:09:22.320 --> 00:09:24.960]  放到一個謙卑的位置外
[00:09:24.960 --> 00:09:28.160]  他第一件事就是訴諸於情
[00:09:28.160 --> 00:09:31.920]  他用一種很深情的方式
[00:09:31.920 --> 00:09:34.160]  來表達他對領袖姐妹之間
[00:09:34.160 --> 00:09:36.560]  那份很緊密的關係
[00:09:36.560 --> 00:09:38.800]  你留意一下那個字眼
[00:09:38.800 --> 00:09:39.760]  是情書
[00:09:39.760 --> 00:09:41.920]  可能你寫給你男女朋友
[00:09:41.920 --> 00:09:44.400]  老公老婆你會先寫這些字
[00:09:44.400 --> 00:09:47.040]  「我每逢想念你們」
[00:09:47.040 --> 00:09:48.160]  一般來說
[00:09:48.160 --> 00:09:50.720]  你見保羅平時在不同的書卷裏面
[00:09:50.720 --> 00:09:52.240]  很堅強的
[00:09:52.240 --> 00:09:54.720]  他走出來就有一種
[00:09:54.720 --> 00:09:56.640]  仕途的風範
[00:09:56.640 --> 00:09:58.160]  他要辯明真理
[00:09:58.160 --> 00:10:00.400]  不過對於菲律賓教會來說
[00:10:00.400 --> 00:10:03.760]  他用一個很柔情的表達
[00:10:03.760 --> 00:10:05.200]  「想念你」
[00:10:05.200 --> 00:10:06.720]  「想念」這個字
[00:10:06.720 --> 00:10:08.480]  epiphoto
[00:10:08.480 --> 00:10:10.080]  這個字是希臘文
[00:10:10.080 --> 00:10:12.000]  我讀到嘰嘰嘰
[00:10:12.000 --> 00:10:15.600]  不過這個字在原文裏面
[00:10:15.600 --> 00:10:19.520]  帶含著一種很深的情感
[00:10:19.520 --> 00:10:23.280]  是一些生死之交
[00:10:23.280 --> 00:10:26.000]  他寫信去表明那份關係
[00:10:26.000 --> 00:10:27.280]  就會用「想念」
[00:10:27.280 --> 00:10:29.680]  在原文裏面用這個字
[00:10:29.680 --> 00:10:32.000]  保羅說到他和鼎姐妹之間
[00:10:32.000 --> 00:10:34.400]  有一種很深厚的情
[00:10:34.400 --> 00:10:38.960]  這份情是由起始到如今
[00:10:38.960 --> 00:10:41.840]  繼續建立起來
[00:10:41.840 --> 00:10:44.240]  他帶著這份情
[00:10:44.240 --> 00:10:47.360]  來為鼎姐妹感恩和祈求
[00:10:47.360 --> 00:10:48.880]  他的感恩和祈求
[00:10:48.880 --> 00:10:50.640]  是一種怎樣的祈求呢?
[00:10:50.640 --> 00:10:52.880]  是歡歡喜喜地
[00:10:52.880 --> 00:10:55.680]  為他們祈求
[00:10:55.680 --> 00:10:58.400]  你想想他每一次合十雙手
[00:10:58.400 --> 00:11:00.640]  閉上雙眼想起這班
[00:11:00.640 --> 00:11:02.560]  菲臘比的鼎姐妹
[00:11:02.560 --> 00:11:06.800]  他心裏面是永不息的那種歡樂和快樂
[00:11:06.800 --> 00:11:08.480]  他想起他們的時候
[00:11:08.480 --> 00:11:10.320]  心裏面是甜蜜的
[00:11:10.320 --> 00:11:12.720]  雖然保羅寫這本菲臘比書的時候
[00:11:12.720 --> 00:11:14.480]  他是坐牢的
[00:11:14.480 --> 00:11:17.920]  但當他在一些很困難的處境裏面
[00:11:17.920 --> 00:11:19.680]  他想起這班人
[00:11:19.680 --> 00:11:22.000]  想起這個群體
[00:11:22.000 --> 00:11:25.040]  心裏面經常會逢
[00:11:25.040 --> 00:11:26.240]  這個字
[00:11:26.240 --> 00:11:27.680]  即是說沒有例外的
[00:11:27.680 --> 00:11:29.120]  每一次都是這樣
[00:11:29.120 --> 00:11:30.560]  想起這班人
[00:11:30.560 --> 00:11:37.280]  心裏面有一種永不息的感恩和快樂
[00:11:37.280 --> 00:11:41.280]  為何保羅會有一種這麼強烈的感恩
[00:11:41.280 --> 00:11:43.760]  為何保羅會有一種這樣的心態呢?
[00:11:43.760 --> 00:11:46.400]  在經文裏面他繼續說
[00:11:46.400 --> 00:11:47.040]  第五節
[00:11:47.040 --> 00:11:49.440]  因為從頭一天直到如今
[00:11:49.440 --> 00:11:53.840]  你們是同心合意地慶王復陰
[00:11:53.840 --> 00:11:54.800]  從頭一天
[00:11:54.800 --> 00:11:56.240]  在說哪一天呢?
[00:11:56.240 --> 00:11:58.640]  《史獨行傳》第十六章十二節就說到
[00:11:58.640 --> 00:12:00.720]  這個教會是如何建立的
[00:12:00.720 --> 00:12:02.800]  我讀給大家聽那一節經文
[00:12:02.800 --> 00:12:04.400]  從那裡來到菲臘比
[00:12:04.400 --> 00:12:07.440]  就是馬其頓這一方的頭一個城
[00:12:07.440 --> 00:12:09.760]  也是羅馬的駐防城
[00:12:09.760 --> 00:12:13.200]  我們在這城住了幾天
[00:12:13.200 --> 00:12:15.760]  菲臘比教會
[00:12:15.760 --> 00:12:18.240]  是由《史獨行傳》裏面記載著
[00:12:18.240 --> 00:12:20.160]  就是馬其頓的呼聲
[00:12:20.160 --> 00:12:22.160]  保羅領受了馬其頓
[00:12:22.160 --> 00:12:24.080]  聖靈的帶領之後
[00:12:24.080 --> 00:12:27.840]  就由福音亞洲傳到歐洲
[00:12:27.840 --> 00:12:31.040]  而菲臘比就是歐洲的第一站
[00:12:31.040 --> 00:12:32.560]  在這一站裏面
[00:12:32.560 --> 00:12:38.400]  保羅經過一個比較駐防的城市
[00:12:38.400 --> 00:12:40.480]  他帶了一些婦女
[00:12:40.480 --> 00:12:42.000]  女底亞那些
[00:12:42.000 --> 00:12:44.480]  尊貴的婦女來信主
[00:12:44.480 --> 00:12:47.120]  這個教會就由那天開始
[00:12:47.120 --> 00:12:49.680]  開始一路一路的被建立
[00:12:49.680 --> 00:12:52.320]  保羅在他們當中裏面來講論
[00:12:52.320 --> 00:12:53.840]  建立了一班信徒
[00:12:53.840 --> 00:12:55.280]  這班弟兄姊妹
[00:12:55.280 --> 00:12:57.920]  很努力地追求上帝
[00:12:57.920 --> 00:13:01.040]  而當保羅寫這個《菲臘比書》
[00:13:01.040 --> 00:13:06.320]  由第一天建立教會到寫書的日子
[00:13:06.320 --> 00:13:07.520]  有些色經學家講
[00:13:07.520 --> 00:13:09.680]  大概有十一年的時間
[00:13:09.680 --> 00:13:12.080]  這十一年裏面無間斷
[00:13:12.080 --> 00:13:14.400]  保羅都是看見這個群體
[00:13:14.400 --> 00:13:19.040]  不斷不斷地將福音傳開它
[00:13:19.040 --> 00:13:21.600]  雖然是一個很不容易的處境
[00:13:21.600 --> 00:13:24.480]  在《菲臘比》裏面都會面對一些逼迫
[00:13:24.480 --> 00:13:28.400]  將一個外邦的
[00:13:28.400 --> 00:13:30.400]  對於那些歐洲人來講
[00:13:30.400 --> 00:13:32.000]  是一個外邦的神
[00:13:32.000 --> 00:13:35.680]  帶到他們自己的地方裏面
[00:13:35.680 --> 00:13:37.200]  很多的抗拒
[00:13:37.200 --> 00:13:39.840]  很多人誤解基督教的信仰
[00:13:39.840 --> 00:13:43.040]  不過這班人不會因為這樣的緣故
[00:13:43.040 --> 00:13:44.640]  就放棄福音
[00:13:44.640 --> 00:13:47.440]  保羅為著這班弟兄姊妹的努力
[00:13:47.440 --> 00:13:51.760]  為著這班弟兄姊妹所擺上的那種心
[00:13:51.760 --> 00:13:54.720]  他心裏面經常的
[00:13:54.720 --> 00:13:56.960]  都是永留不息的那種感恩
[00:13:56.960 --> 00:13:59.200]  另外還有一個很特別的
[00:13:59.200 --> 00:14:02.480]  在《菲臘比書》裏面有些很重要的字眼
[00:14:02.480 --> 00:14:03.520]  很多節
[00:14:03.520 --> 00:14:06.160]  所以我快點講給大家聽
[00:14:06.160 --> 00:14:08.720]  一章二十七和四章三節
[00:14:08.720 --> 00:14:10.480]  那裏講的是齊心努力
[00:14:10.480 --> 00:14:12.320]  二章十七和十八節
[00:14:12.320 --> 00:14:14.160]  講到一同喜樂
[00:14:14.160 --> 00:14:16.000]  然後三章十節
[00:14:16.000 --> 00:14:18.000]  講到所受的苦
[00:14:18.000 --> 00:14:19.520]  大家有份
[00:14:19.520 --> 00:14:21.360]  然後四章十四節
[00:14:21.360 --> 00:14:23.280]  一同分擔
[00:14:23.280 --> 00:14:26.000]  在這一堆的動詞裏面
[00:14:26.000 --> 00:14:27.920]  保羅一定會加了一個字
[00:14:27.920 --> 00:14:29.520]  就是SYN
[00:14:29.520 --> 00:14:31.040]  就是英文Synergy
[00:14:31.040 --> 00:14:33.280]  SYN就是這個字
[00:14:33.280 --> 00:14:36.240]  這個SYN的意思就是大家一起
[00:14:36.240 --> 00:14:38.560]  無論努力
[00:14:38.560 --> 00:14:39.680]  快樂
[00:14:39.680 --> 00:14:40.960]  痛苦
[00:14:40.960 --> 00:14:42.800]  和所有的重擔
[00:14:42.800 --> 00:14:44.480]  都是一起的
[00:14:44.480 --> 00:14:46.640]  在所有的動詞前面
[00:14:46.640 --> 00:14:48.960]  保羅刻意就要講到
[00:14:48.960 --> 00:14:50.240]  他不是孤軍作戰
[00:14:50.240 --> 00:14:52.160]  這個教會也不是自己
[00:14:52.160 --> 00:14:55.280]  來經營他們自己的信仰生活
[00:14:55.280 --> 00:14:56.640]  在不同的地域裏面
[00:14:56.640 --> 00:14:59.600]  保羅和這一班的弟兄姐妹是同心的
[00:14:59.600 --> 00:15:01.360]  除了動詞之外
[00:15:01.360 --> 00:15:04.000]  一章七節講到分享
[00:15:04.000 --> 00:15:06.560]  二章二節講到心志相同
[00:15:06.560 --> 00:15:08.800]  二章二十五節到四章三節
[00:15:08.800 --> 00:15:10.960]  講到一同作功
[00:15:10.960 --> 00:15:14.400]  二章二十五節講到一起作戰
[00:15:14.400 --> 00:15:17.760]  三章十七節講到一同效法保羅
[00:15:17.760 --> 00:15:19.520]  三章二十一節
[00:15:19.520 --> 00:15:20.880]  和他一起
[00:15:20.880 --> 00:15:23.200]  與他相似
[00:15:23.200 --> 00:15:26.240]  這些名詞同樣都是講到
[00:15:26.240 --> 00:15:28.880]  都是加上SYN
[00:15:28.880 --> 00:15:31.440]  或者希臘文宣
[00:15:31.440 --> 00:15:33.520]  講的就是
[00:15:33.520 --> 00:15:35.600]  這個群體和保羅
[00:15:35.600 --> 00:15:38.960]  在生命所有的場景當中
[00:15:38.960 --> 00:15:40.240]  特別在信仰
[00:15:40.240 --> 00:15:42.160]  在福音使命上
[00:15:42.160 --> 00:15:45.040]  這一班人一起來彼此努力
[00:15:45.040 --> 00:15:47.040]  雖然可能保羅接下來
[00:15:47.040 --> 00:15:50.080]  去到巡迴不同地方傳福音
[00:15:50.080 --> 00:15:52.720]  但是保羅收到的消息
[00:15:52.720 --> 00:15:54.640]  或者保羅的觀察知道
[00:15:54.640 --> 00:15:56.240]  這一班弟兄姐妹
[00:15:56.240 --> 00:15:58.960]  他不會因為保羅不在他們當中
[00:15:58.960 --> 00:16:02.080]  他們就停止了福音的動力
[00:16:02.080 --> 00:16:04.080]  反而在不同的崗位裏面
[00:16:04.080 --> 00:16:06.160]  大家一起來配搭
[00:16:06.160 --> 00:16:08.560]  一起來彼此建立
[00:16:08.560 --> 00:16:10.400]  一起來努力
[00:16:10.400 --> 00:16:14.720]  為上帝來建立他們生命的榜樣
[00:16:14.720 --> 00:16:18.000]  在這裡我們稍為停一停
[00:16:18.000 --> 00:16:20.320]  來思考一下
[00:16:20.320 --> 00:16:23.040]  今天我們的頂姐妹關係
[00:16:23.040 --> 00:16:26.000]  建基的基礎是什麼呢?
[00:16:26.000 --> 00:16:28.800]  有很多頂姐妹經常都會說
[00:16:28.800 --> 00:16:31.280]  牧師我們要增加教會裏面
[00:16:31.280 --> 00:16:33.520]  很多的溫馨感受
[00:16:33.520 --> 00:16:36.240]  要令教會的木印多一些
[00:16:36.240 --> 00:16:37.920]  我同意的
[00:16:37.920 --> 00:16:40.000]  不過如果我們只不過是
[00:16:40.000 --> 00:16:44.160]  將教會成為一個純粹關懷的機構
[00:16:44.160 --> 00:16:47.600]  我們其實走到某些位置就會覺得瓶頸
[00:16:47.600 --> 00:16:52.400]  因為聖經裏面所說的那種頂姐妹的關係
[00:16:52.400 --> 00:16:54.400]  從來不是純粹說
[00:16:54.400 --> 00:16:57.280]  頂姐妹互相關懷就足夠
[00:16:57.280 --> 00:17:00.400]  那份關懷是要推己及人的
[00:17:00.400 --> 00:17:02.800]  這份關係是要不停
[00:17:02.800 --> 00:17:06.400]  藉著福音的使命來拓展開它
[00:17:06.400 --> 00:17:10.640]  所以如果我們要關係更加密切的時候
[00:17:10.640 --> 00:17:13.360]  我們更加需要有一份使命感
[00:17:13.360 --> 00:17:16.400]  一份來自聖經的福音使命感
[00:17:16.400 --> 00:17:18.400]  有這份使命感的時候
[00:17:18.400 --> 00:17:20.080]  我們聊天的話題
[00:17:20.080 --> 00:17:23.520]  我們的眼界才可以切磋
[00:17:23.520 --> 00:17:26.560]  很人性化地說
[00:17:26.560 --> 00:17:28.560]  每個星期回來讓你關心
[00:17:28.560 --> 00:17:31.600]  關心到差不多你都不知道關心什麼
[00:17:31.600 --> 00:17:34.160]  查家宅什麼都查了
[00:17:34.160 --> 00:17:35.680]  家中的原生家庭
[00:17:35.680 --> 00:17:37.680]  幾代原生家庭都查了
[00:17:37.680 --> 00:17:39.680]  到最後都是有限的
[00:17:39.680 --> 00:17:45.280]  不過如果我們是一起來參與福音工作
[00:17:45.280 --> 00:17:48.480]  一起來為上帝打拼的時候
[00:17:48.480 --> 00:17:51.280]  我們的故事就精彩得多了
[00:17:51.280 --> 00:17:53.280]  有時候出去吃檸檬
[00:17:53.280 --> 00:17:57.280]  有時候在福音的過程中遇到一些難關
[00:17:57.280 --> 00:17:59.760]  或者在我們人生裏面實踐上
[00:17:59.760 --> 00:18:01.760]  或者在福音的照明裏面
[00:18:01.760 --> 00:18:03.760]  我們有很多的掙扎
[00:18:03.760 --> 00:18:10.160]  我們生命裏面因為有外在比我們關係更重要的東西在
