
[00:00:00.000 --> 00:00:09.440]  耶穌隨即催門徒上船,先到那邊白菜大墟,等他叫眾人散開。
[00:12:33.200 --> 00:12:43.200]  前播道神學院的院長,現任愛丁堡基督教國際神學院的院長楊永祥博士,
[00:12:43.200 --> 00:12:53.200]  他分享一件事,他說從小到大,他從來沒有想過自己不結婚,
[00:12:53.200 --> 00:13:04.200]  所以當他二十多歲,三十多歲的時候,他看著身邊的朋友一個一個結婚,他很不服,
[00:13:04.200 --> 00:13:14.200]  他問上帝為什麼他到現在都沒有拖拍,為什麼他沒有給他一個婚姻,
[00:13:14.200 --> 00:13:24.200]  不過後來在一個靈會的聽道裡面,講完提到拉薩路的死,
[00:13:24.200 --> 00:13:42.200]  他聽到彷彿耶穌在跟他說一句話,當他看到瑪利亞不明白耶穌要在拉薩路的身上行更大的事的時候,
[00:13:42.200 --> 00:13:49.200]  好像在跟他說一句話,因為他們覺得拉薩路死了,這件事不好,
[00:13:49.200 --> 00:14:01.200]  但是他們看不到耶穌的心意卻是要這件不好的事,要彰顯上帝要做更大的事。
[00:14:01.200 --> 00:14:11.200]  所以楊院長他就清楚明白,眼前的事好像捍衛不好,好像不合我的心意,
[00:14:11.200 --> 00:14:20.200]  但是他知道上帝有更好的心意,更大的事要在我們身上,他就因言順服,
[00:14:20.200 --> 00:14:26.200]  不是要我的旨意神去成就,而是神的旨意他願意去配合。
[00:14:26.200 --> 00:14:37.200]  所以我們從耶穌的身上知道,他是一個禱告的主,而且他是願意上帝的旨意臨到他身上的主。
[00:14:37.200 --> 00:14:47.200]  然後我們看到第47節,這個段落告訴我們耶穌很想揭示一個很重要的訊息,
[00:14:47.200 --> 00:14:54.200]  他就是拯救我們的神,我們看看這段經文是怎樣說的,
[00:14:54.200 --> 00:15:07.200]  他說耶穌在禱告完結後,一個人去到岸邊,他去到岸邊的時候看到一個情況,
[00:15:07.200 --> 00:15:17.200]  這個情況就是門徒要上的一堂課,他們遇到一個警方,那個警方說風不順,
[00:15:17.200 --> 00:15:27.200]  他看見他們風不順,你要留意,這個風不順和《馬學福音》四章同樣在海上,
[00:15:27.200 --> 00:15:35.200]  耶穌去施行神蹟是很不同的,當時四章的時候,你們看見一班門徒嗎?
[00:15:35.200 --> 00:15:49.200]  耶穌在船上,但是他們說刮起大風浪,然後他們說船滿了水,然後他們就跟耶穌說我們快要沒命了,
[00:15:49.200 --> 00:15:58.200]  他們去到一個危險的情況,四章的時候他們在一個危險的情況,耶穌在船上和他們同在,
[00:15:58.200 --> 00:16:14.200]  但是今天這個警方不同,他說風不順,那個意思不是代表他們有危險,而是代表我們人生總會有一些逆境,
[00:16:14.200 --> 00:16:24.200]  面對這些逆境,這班門徒他們有努力的,他們怎樣努力?聖經說他們搖腦甚苦,
[00:16:24.200 --> 00:16:38.200]  搖腦甚苦的意思是他們撐著槳,試圖用槳,用他們的努力去駕駛那艘船,在當中的確被風折磨得很厲害,
[00:16:38.200 --> 00:16:52.200]  是會很辛苦的,是會很痛苦,是要很出力的,耶穌見到他們在逆境當中,見到他們辛苦,因為這個逆境的時候他們辛苦,
[00:16:52.200 --> 00:17:07.200]  然後在四更天,四更天的意思是羅馬的一個時間的概念,他們將黃昏六點到第二天的六點,這十二個小時分成四更,
[00:17:07.200 --> 00:17:22.200]  每三個小時一更,四更天是凌晨三點到早上六點,在這個天黑或快天亮的時候,耶穌採取了一個行動,
[00:17:22.200 --> 00:17:38.200]  他走在水面上,有個岸上,走在水面上,聖經說一個很重要的事情就是耶穌要超越他們,
[00:17:38.200 --> 00:17:55.200]  其實是的,我們面對辛苦的時候,聖經說耶穌是看顧的,耶穌是看顧的,他看顧的時候是有一個過程,我們都需要努力,我們都需要辛苦,
[00:17:55.200 --> 00:18:12.200]  但他看顧不代表他不照顧我們,他不出手是因為他要考驗我們是否信得過他,有人說神答應你的禱告就是因為你信得過神,
[00:18:12.200 --> 00:18:27.200]  但如果神不答應你的禱告,其實是神信得過你,是神信得過你,要考驗你,大家一起看看漢見這個字,在48章耶穌漢見他們,
[00:18:27.200 --> 00:18:43.200]  在逆風遙老甚苦,但我們看到第49,50節我們再看到漢見這兩個字,這次漢見這兩個字是誰漢見?是門徒,
[00:18:43.200 --> 00:18:58.200]  不過門徒的漢見就以為他是鬼,門徒的漢見其實是認不清楚耶穌,門徒的漢見是有限,但耶穌卻是漢見我們,
[00:18:58.200 --> 00:19:14.200]  所以即使有時在我們的生活中我們看不到上帝,好像神不在,但我們都要學習信靠,信得過耶穌看顧,我們要學習的是等候他出手,
[00:19:14.200 --> 00:19:32.200]  就好像我們以色列的祖先阿伯拉罕,他75歲離開哈蘭時神應許成為大國,但到二十多年後他的兒子以撒才出生,
[00:19:32.200 --> 00:19:45.200]  又或是我們看到摩西帶領以色列人出埃及,要帶他們去應許之地,但結果在四十年的曠野生活中,他自己都未嘗入到去,
[00:19:45.200 --> 00:20:05.200]  其實我們真的很需要耶穌的看顧,但當我們看不到耶穌看顧時,我們真的需要耐心等候,耶穌叫我們等候不是因為他不懂,他不能夠,
[00:20:05.200 --> 00:20:22.200]  你看看馬可福音,馬可形容的耶穌,就像剛才所說,他催門號,催他們隨即上船,耶穌的動作可以很快,很多形容詞形容耶穌可以很快,
[00:20:22.200 --> 00:20:35.200]  但耶穌如果不快,你還未看見他,是因為他在考驗我們的信心,叫我們要學習等候。
[00:20:35.200 --> 00:20:54.200]  在這段經文中,耶穌很想展現一個很重要的身份,他很想表明他是上帝,他是神,他是基督的身份,為何我這樣說呢?
[00:20:54.200 --> 00:21:10.200]  第一,他在海面上行,這是上帝顯現的一個表徵,是上帝顯現的一個情況,在舊約裏面,約八記第九章第八節,
[00:21:10.200 --> 00:21:28.200]  顯然上帝是獨自鋪張蒼天,步行在海浪之上,創世紀第一章第二節,神的靈是運行在水面上,所以耶穌在水面上,
[00:21:28.200 --> 00:21:44.200]  他要告訴他們,我的神聖,我就是上帝,然後第二,我剛才說過,他在水面上有一個目標,目標是他要超越他們,其實超越是很有趣的,
[00:21:44.200 --> 00:21:53.200]  為什麼這樣說呢?其實耶穌要幫助他們,為什麼不像上次那樣上了一艘船,叫風停止就可以了?
[00:21:53.200 --> 00:22:01.200]  但這次是故意要讓他們看到,要超越在他們面前,讓他們看到。
[00:22:01.200 --> 00:22:17.200]  其實這個走過他們的走過,和七十事日本舊約裏面常常說的經過,即是出埃及記所說的經過是同一個字,
[00:22:17.200 --> 00:22:36.200]  經過是出埃及記十九章裏面,耶和華這樣說,我要顯出我一切的恩慈在你面前經過,宣告我的名,我要恩待誰就恩待誰,要憐憫誰就憐憫誰,
[00:22:36.200 --> 00:22:49.200]  耶和華在摩西面前經過所用的字眼,就和馬可這個字是一模一樣的,他就是要讓這班門徒意識到,
[00:22:49.200 --> 00:23:00.200]  其實在他們面前超越他們的這一位,就是滿有慈愛與他們同行的那位上帝,
[00:23:00.200 --> 00:23:12.200]  就好像摩西和意識的人要啟程出埃及之前,他們很恐懼,但神保證他們在他們面前經過。
[00:23:12.200 --> 00:23:23.200]  然後第五十節,當耶穌看到他們很害怕的時候,他跟他們說你們放心,示我,
[00:23:23.200 --> 00:23:37.200]  你不要小看這個「示我」這個字,因為「示我」這個字是神的自稱,在出埃及的三章十四節,神在燃燒的荊棘裏面對摩西說,
[00:23:37.200 --> 00:23:51.200]  我是自由永有的,這個就是「示我」,他跟這班門徒說,我是自由永有的上帝,我和你們同在。
[00:23:51.200 --> 00:23:58.200]  所以凡此種種,我們看到在短短的經文裏,耶穌一而再,再而三地告訴他們,
[00:23:58.200 --> 00:24:08.200]  我是神,我是神,我是大自然的主宰,我是拯救你們的那個。
[00:24:08.200 --> 00:24:31.200]  不過,耶穌很用心良苦,但門徒卻看不到神的榮耀,四十九節告訴我們,他們以為耶穌是鬼怪,嚇得大叫,然後魂不附體。
[00:24:31.200 --> 00:24:39.200]  你可能會說,是的,黑漆漆的,前面突然有句說話,真的很害怕。
[00:24:39.200 --> 00:24:54.200]  是的,但他們的害怕是正常的事,不過這件事是他們認錯了耶穌的一件事,他們認錯了耶穌。
[00:24:54.200 --> 00:25:12.200]  我們很多時候都會認錯神,有人說這個世界有兩個神,一個是創造我們的神,一個是我們創造出來的神。
[00:25:12.200 --> 00:25:26.200]  我們應該相信創造我們的神,但我們很多時候會依靠我們自己創造出來的神,
[00:25:26.200 --> 00:25:46.200]  我們創造出來的神可能是金錢,可能是權力,錯信了一些權力,或者我們信自己,甚至是我們營造出來的基督教信仰的信念,但那些是錯的信念也不一定。
[00:25:46.200 --> 00:26:01.200]  除了我們會認錯,認了我們自己創造出來的神做神之外,我們也有時候會錯誤地理解我們的上帝。
[00:26:01.200 --> 00:26:22.200]  有一個猶太人的拉比,因為她的兒子患了超速衰老症,在她十四歲那年,因為她很快就衰老,所以十四歲那年她就已經去世了,因為她老了,她很不明白。
[00:26:22.200 --> 00:26:30.200]  於是她就寫了一本書,叫做《When Bad Things Happen to Good People》,我想有些人也看過這本書,
[00:26:30.200 --> 00:26:44.200]  她在裡面流露了一件事,原來一般人在苦難中的心態是覺得神不是萬能,神的創造是不完美的,
[00:26:44.200 --> 00:27:03.200]  但這就是錯誤的觀念,用了我們的想法,用了我們的態度去想我們的上帝,我們錯誤地認識上帝,我們也要留意在我們的生活中,我們有沒有錯誤地解讀了我們的上帝呢?
[00:27:03.200 --> 00:27:19.200]  但神沒有責怪他們,神沒有罵他們,反而上帝,即耶穌基督是安慰他們,祂說你們放心,你們放心,不要怕。
[00:27:19.200 --> 00:27:26.200]  這句話令我想起《耳塞書》第41章第4及第13節,
[00:27:26.200 --> 00:27:42.200]  「誰幸做成就者事,從起初宣召歷代,就是我耶和華,我是首先的也與沒後的同在。」
[00:27:42.200 --> 00:27:49.200]  這裡說到「是我」,宣告祂是上帝,是自由永有。
[00:27:49.200 --> 00:28:01.200]  然後第13節說:「因為我耶和華,你的神必參乎你的右手,對你說不要害怕,我必幫助你。」
[00:28:01.200 --> 00:28:19.200]  我們認識的這位神不單是很有能力,還有一樣很重要的東西,就是祂必幫助我們,祂叫我們不用害怕,祂憐憫我們,祂叫我們不用害怕,祂必幫助我們。
[00:28:19.200 --> 00:28:33.200]  耶穌請他們不要被祂對他們錯誤的認知擾亂了他們,祂幫助他們除去心裡的恐懼,告訴他們祂有能力拯救他們。
[00:28:33.200 --> 00:28:52.200]  於是耶穌就上船,風就停了。聖經形容他們的反應是非常驚奇,是一個很強烈的字眼,十分十分驚奇。
[00:28:52.200 --> 00:29:09.200]  他們很驚奇的原因是什麼呢?聖經就將分餅的事,就將這裡緊扣起來,他們原來是不明白分餅的事,所以這麼驚奇。
[00:29:09.200 --> 00:29:23.200]  其實分餅的事和耶穌理海的教導,都是和摩西帶領以色列人出埃及,在曠野的經歷很相似。
[00:29:23.200 --> 00:29:32.200]  分餅的事就是告訴耶穌的門徒,神在曠野用馬拿餵飽以色列人。
[00:29:32.200 --> 00:29:46.200]  而當對比一下文,繼續講下去的時候,會有餵飽四千人,之後耶穌和門徒有最後的晚餐,和他們領最後月月節的晚餐的時候,
[00:29:46.200 --> 00:30:01.200]  就讓我們很清晰知道,耶穌就是那個尼塞亞,祂擺了一個尼塞亞的筵席,是一個救恩的筵席,是一個耶穌是供應者和拯救者的意思。
[00:30:01.200 --> 00:30:17.200]  門徒不明白耶穌這個身份,他們心裡如幻,如幻這個字在馬考弗音三章五節都用過,
[00:30:17.200 --> 00:30:31.200]  翻譯出來是說他們的心如石頭那麼硬,而三章五節說的那群人是法利塞人,是一群宗教領袖。
[00:30:31.200 --> 00:30:44.200]  馬可現在很諷刺地用來形容這群門徒,用他們好像法利塞人一樣,心如石頭那麼硬。
[00:30:44.200 --> 00:31:01.200]  其實我們看到馬可用一個很嚴厲的字眼去說他們,門徒是和耶穌一起生活的,他們不是法利塞人。
[00:31:01.200 --> 00:31:11.200]  他們經常聽耶穌說天國的道理,但是他們仍然如幻,仍然是淑靈遲鈍。
[00:31:11.200 --> 00:31:19.200]  如果他們能夠分辨分餅的事,背後就呈現耶穌是上帝的兒子,
[00:31:19.200 --> 00:31:30.200]  他們就不需要對於耶穌離開,上船說的話,然後叫風停止,變得那麼驚訝。
[00:31:30.200 --> 00:31:38.200]  我們覺得門徒如幻,但是我們細心想想,我們其實是不是一樣?
[00:31:38.200 --> 00:31:45.200]  我們笑他們,說他們如幻,但其實我們心裡也很如幻。
[00:31:45.200 --> 00:31:54.200]  在十九世紀,有一個很出名的偉大的粉卿家,他叫做卓文。
[00:31:54.200 --> 00:32:09.200]  他小時候已經蒙召去服侍神,他很辛勤地服侍,但他做得很辛苦,而且處處碰釘,他很沮喪。
[00:32:09.200 --> 00:32:13.200]  直到有一天,他實在太辛苦,他不想再做下去了。
[00:32:13.200 --> 00:32:27.200]  當時慕迪就去到教會裡面,去分享神的話,聚會結束的時候,他就向慕迪博士分享他內心的掙扎。
[00:32:27.200 --> 00:32:31.200]  他說我不想再做牧師了。
[00:32:31.200 --> 00:32:54.200]  慕迪問他,如果你不想放下那麼多東西去跟從主,那你是否願意讓神去洗你原意?
[00:32:54.200 --> 00:33:06.200]  你告訴神,我現在真的不願意,但是我願意讓祢作事在我身上,以至到我願意。
[00:33:06.200 --> 00:33:13.200]  其實慕迪鼓勵他,你開放自己的心,讓神在你生命裡面工作。
[00:33:13.200 --> 00:33:23.200]  於是卓文就想了一會,然後他說,我願意跟神祈禱,我願意讓神洗我原意。
[00:33:23.200 --> 00:33:32.200]  後來神真的洗他原意,之後他更被神大大使用,成為一個著名的報導家。
[00:33:32.200 --> 00:33:40.200]  奧古斯丁在這段經文的注釋裡面,他是這麼說的。
[00:33:40.200 --> 00:33:54.200]  他說,神踏浪而來,在他腳下,一切的人生風險都會變成坦途,是一個平坦的路途。
[00:33:54.200 --> 00:34:00.200]  然後他問信徒們,你們有什麼畏懼?
[00:34:00.200 --> 00:34:05.200]  這句話說得很真實。
[00:34:05.200 --> 00:34:13.200]  在耶穌離開這件事上,我們認不出上帝,我們甚至認錯祂,我們也不明白祂。
[00:34:13.200 --> 00:34:21.200]  但是當祂踏浪而來的時候,祂真的解決了門徒的問題。
[00:34:21.200 --> 00:34:28.200]  祂讓門徒經歷到祂是神,祂是大能的拯救者。
[00:34:28.200 --> 00:34:37.200]  在我們人生裡的逆境,我們的確可能會很害怕,很沮喪,很辛苦。
[00:34:37.200 --> 00:34:45.200]  但是當我們越看不見神,當我們認錯對方的時候,我們就會越來越害怕。
[00:34:45.200 --> 00:34:55.200]  不過,我們看不到祂,神看到,神明白,神拯救。
[00:34:55.200 --> 00:35:11.200]  我們的人生風浪在神的腳下會紫色,然後我們心裡就會有那份平安,繼續有勇氣,有力量去面對很多挑戰的人生。
[00:35:11.200 --> 00:35:29.200]  經文繼續下去的時候,第53節,耶穌和門徒最終不是去到白菜大,而是去到格尼撒勒這個地方。
[00:35:29.200 --> 00:35:43.200]  可能是因為逆風的緣故,他們最終沒有去到加勒利東北面的白菜大,而是去了西北面的格尼撒勒這個地方。
[00:35:43.200 --> 00:35:55.200]  這個地方是一個人口很多的地方,聖經說他們一上岸,那時候應該是天亮了,群眾認得出耶穌。
[00:35:55.200 --> 00:36:06.200]  其實很有趣,相對於船上的門徒,他們認不出耶穌,但是這群群眾一開始就認得出耶穌。
[00:36:06.200 --> 00:36:20.200]  無論耶穌去到哪裡,在村中,城裡,鄉間,所有的病人都被抬出來,放在街市裡面。
[00:36:20.200 --> 00:36:29.200]  為什麼街市會放人在街市裡面呢?其實當時的街市和我們現在的街市很不同。
[00:36:29.200 --> 00:36:47.200]  當時的街市是一個露天的地方,不單只是做買賣交易的地方,那裡還會是人們坐下來打牙交,聊天的地方,甚至是找工作,有人會在這裡找工作,招聘人的地方。
[00:36:47.200 --> 00:36:57.200]  而這裡記載,還有病人被放在街市裡面,這是一個很普遍的現象。
[00:36:57.200 --> 00:37:09.200]  當群眾見到耶穌的時候,他們其實都誤認了耶穌,他們認得那個是耶穌,不過他們不知道耶穌的身份,他們認為耶穌是什麼呢?
[00:37:09.200 --> 00:37:30.200]  我覺得在這個場景裡面,他們就當耶穌是神醫,於是那些人就抬著擔架,抬著病人,追著耶穌,去尋求他們肉身上的醫治,希望摸一摸他們身上的錘子,就能得到醫治。
[00:37:30.200 --> 00:37:46.200]  同樣地,其實這群人他們不認識耶穌真正的身份,但是耶穌一樣服侍他們,憐憫他們,幫助他們。
[00:37:46.200 --> 00:37:55.200]  聖經形容,當我們摸了耶穌的衣裳,的錘子,就能得到醫治,好得了。
[00:37:55.200 --> 00:38:15.200]  其實同樣地,我們這群門徒,我們這群信耶穌的人,我們都縱然有我們的盲點,我們不認得上帝,我們甚至錯誤地認識上帝,但是他仍然拯救我們。
[00:38:15.200 --> 00:38:25.200]  他仍然願意服侍我們,在我們做門徒的生涯中,我們願不願意這樣服侍我們身邊的人呢?
[00:38:25.200 --> 00:38:38.200]  當我們今天認清耶穌是誰的時候,其實我們的人生的焦點,我們的生活態度,其實會變得很不一樣。
[00:38:38.200 --> 00:38:57.200]  我們是否真的認識他呢?我剛剛認識這半年,我想起在神學院畢業已經差不多二十年的日子,我還記得四年在神學院的生涯中,有老師說,
[00:38:57.200 --> 00:39:16.200]  我們來這間學院要讀三樣東西,不是讀書,讀三樣東西,我們是讀神,讀人,和讀自己。讀神,讀人,和讀自己。我覺得這句說話是很對的。
[00:39:16.200 --> 00:39:36.200]  在神學院中,我經歷了很多,我記得在一年級的時候,我懷了孩子,不過不幸小產,與此同時,是他和我一起進入神學院的一個最好的朋友,他硬病復發。
[00:39:36.200 --> 00:39:55.200]  後來在三年級的時候,我懷了孩子,我很深去體會到產後會有荷爾蒙的分泌,會影響我的情緒,會有些鬱結的情況。
[00:39:55.200 --> 00:40:12.200]  在四年級的時候,因為我生小孩,所以我讀多一年,我懷著小孩,我懷著小孩的時候又作小產,我又是不能上學,與此同時,我爸爸患了重病。
[00:40:12.200 --> 00:40:25.200]  我覺得讀神學院是挺辛苦的,我問上帝為什麼讀神學院,他就說讀神學院吧,我已經願意獻身給你,為什麼要捱這麼多苦,比讀書還辛苦。
[00:40:25.200 --> 00:40:53.200]  很多日子我都不願意上學,因為我不是全部住在長洲,我是在九龍居住,我五點多起床上學,我五點多起床真的起不了床,我會沒有力氣,我想問上帝為什麼我會這麼辛苦,為什麼你沒有照顧我,沒有看顧我,我已經全力去讀書。
[00:40:53.200 --> 00:41:16.200]  不過,回首去看的時候,我會覺得這是上帝給我的功課,我記得我們那時候經常說,我們修學分,一科三分,一科一點五分,這一科真的無限分,
[00:41:16.200 --> 00:41:27.200]  這一科是最寶貴的功課,是沒有分數的功課,但我會覺得這一科是上帝給我的最好的功課。
[00:41:27.200 --> 00:41:40.200]  當時我可能學不見上帝,我會不明白上帝是怎樣的,但是我卻憑著信心去度過了這四年的神學生涯。
[00:41:40.200 --> 00:42:06.200]  我也相信上帝在神學院對我的訓練,讓我有這些經歷,更加健壯我,讓我在未來這二十年的神學生涯能夠靠著祂去度過,對往後我繼續服事,繼續去做神的功,或者去經歷我人生裡不同的逆境和課題有更深的幫助。
[00:42:06.200 --> 00:42:24.200]  所以弟兄姊妹,如果今天我畫一幅什麼圖畫呢?我會畫耶穌李海這一幅圖畫,聖達朗爾尼在他的腳下,一切人生的風浪都變成了坦途。
[00:42:24.200 --> 00:42:33.200]  弟兄姊妹們,我們還有什麼可以怕呢?讓我們一起祈禱。
[00:42:33.200 --> 00:42:54.200]  參加天父,我們謝謝你,你是大能的神,你告訴我們,當我們看不到你的時候,你看顧我們,你保守我們,你拯救我們。
[00:42:54.200 --> 00:43:08.200]  許在我們弟兄姊妹的心裡,我們正在經歷人生的一些逆境,我們有時候都覺得很難捱,還有多少難處在面前等著我們。
