
[00:00:00.000 --> 00:00:01.500]  接著下來是經份
[00:01:22.700 --> 00:01:24.100]  等到國民
[00:01:24.100 --> 00:01:26.300]  就是出埃及的兵丁
[00:01:26.300 --> 00:01:27.700]  都消滅了
[00:01:28.000 --> 00:01:31.600]  因為他們沒有聽從耶和華的話
[00:01:31.600 --> 00:01:34.300]  耶和華曾向他們起誓
[00:01:34.300 --> 00:01:39.300]  必不容他們看見耶和華向他們列祖起誓
[00:01:39.300 --> 00:01:41.800]  應許賜給他們的地
[00:01:41.800 --> 00:01:44.200]  就是流奶與蜜之地
[00:01:44.200 --> 00:01:45.600]  他們的子孫
[00:01:45.600 --> 00:01:49.400]  就是耶和華所興起來接續他們的
[00:01:49.400 --> 00:01:51.600]  都沒有受過國禮
[00:01:51.600 --> 00:01:55.800]  因為在路上沒有給他們行國禮
[00:01:55.800 --> 00:01:58.800]  約書亞這才給他們行了
[00:01:58.800 --> 00:02:00.000]  第八節
[00:02:00.000 --> 00:02:02.600]  國民都受完了國禮
[00:02:02.600 --> 00:02:05.400]  就住在營中自己的地方
[00:02:05.400 --> 00:02:07.000]  等到全裂了
[00:02:07.000 --> 00:02:09.400]  耶和華對約書亞說
[00:02:09.400 --> 00:02:14.200]  我今日將埃及的羞辱從你們身上滾去了
[00:02:14.200 --> 00:02:17.500]  因此那地方名叫吉甲
[00:02:17.500 --> 00:02:19.200]  就是滾的意思
[00:02:19.200 --> 00:02:20.400]  直到今日
[00:02:20.400 --> 00:02:22.800]  以色列人在吉甲安營
[00:02:22.800 --> 00:02:24.800]  正月十四日晚上
[00:02:24.800 --> 00:02:27.800]  在耶利哥的平原守如月節
[00:02:27.800 --> 00:02:29.400]  如月節的次日
[00:02:29.400 --> 00:02:32.000]  他們就吃了那地的出產
[00:02:32.000 --> 00:02:35.800]  正當那日吃無烤餅和烘的菊
[00:02:35.800 --> 00:02:38.000]  他們吃了那地的出產
[00:02:38.000 --> 00:02:41.000]  第二日馬拿就止住了
[00:02:41.000 --> 00:02:43.800]  以色列人也不再有馬拿了
[00:02:43.800 --> 00:02:47.800]  那一年他們卻吃加南地的出產
[00:02:54.200 --> 00:02:56.200]  弟兄姊妹平安
[00:02:57.200 --> 00:02:59.200]  不論大家在家裏面
[00:02:59.200 --> 00:03:00.800]  或在教會當中
[00:03:00.800 --> 00:03:02.800]  今天我們能夠一齊來到敬拜
[00:03:02.800 --> 00:03:04.800]  一切都是上帝的恩典
[00:03:04.800 --> 00:03:06.800]  在這段日子
[00:03:06.800 --> 00:03:08.800]  疫情有很多的改變
[00:03:08.800 --> 00:03:11.600]  所以教會的行政安排裏面
[00:03:11.600 --> 00:03:14.000]  很快地要做一些決定
[00:03:14.000 --> 00:03:16.600]  但是我們很希望盡力做到
[00:03:16.600 --> 00:03:18.800]  就是希望每一個弟兄姊妹回來
[00:03:18.800 --> 00:03:21.200]  那個風險可以減到最低
[00:03:21.200 --> 00:03:24.800]  同時間如果有一些可能在家裏面
[00:03:24.800 --> 00:03:26.800]  或者生活當中有點不方便的
[00:03:26.800 --> 00:03:28.800]  都能夠暫時在這段時間
[00:03:28.800 --> 00:03:30.800]  在家裏面一齊敬拜上帝
[00:03:30.800 --> 00:03:32.800]  我們很盼望這段日子
[00:03:32.800 --> 00:03:34.800]  可以快快地過去
[00:03:34.800 --> 00:03:38.800]  再一次弟兄姊妹一齊聚集在教會當中
[00:03:38.800 --> 00:03:40.800]  同心一齊敬拜上帝
[00:03:40.800 --> 00:03:42.800]  而且可以放下我們的口罩
[00:03:42.800 --> 00:03:44.800]  可以面露多一些的笑容
[00:03:44.800 --> 00:03:46.800]  今天和大家繼續
[00:03:46.800 --> 00:03:49.800]  來看邁向新世代的這個系列
[00:03:49.800 --> 00:03:51.800]  繼續我們去研讀約書亞記
[00:03:51.800 --> 00:03:53.800]  在約書亞記裏面上一次講到
[00:03:53.800 --> 00:03:57.800]  整個以色列文約書亞帶領他們
[00:03:57.800 --> 00:04:00.800]  徒步經過了約旦河
[00:04:00.800 --> 00:04:02.800]  在這件事經過之後
[00:04:02.800 --> 00:04:05.800]  又未去到目的地
[00:04:05.800 --> 00:04:07.800]  第五章第一至第十二節
[00:04:07.800 --> 00:04:10.800]  就是講到去到迦南目的地
[00:04:10.800 --> 00:04:12.800]  這個應許之地之前
[00:04:12.800 --> 00:04:14.800]  和過了約旦河
[00:04:14.800 --> 00:04:17.800]  這個當中裏面有一個很重要
[00:04:17.800 --> 00:04:21.800]  界定他們這班以色列人身份的舉動
[00:04:21.800 --> 00:04:24.800]  就是行割禮和守如月節
[00:04:24.800 --> 00:04:27.800]  在這個舉動裏面
[00:04:27.800 --> 00:04:32.800]  怎樣上帝透過這些重要身份的舉動
[00:04:32.800 --> 00:04:34.800]  來確立這班人
[00:04:34.800 --> 00:04:38.800]  讓他們能夠帶著信心來前行
[00:04:38.800 --> 00:04:40.800]  有時候我們都是一樣的
[00:04:40.800 --> 00:04:42.800]  很多弟兄姊妹我們人生裏面
[00:04:42.800 --> 00:04:44.800]  很想有一些目標
[00:04:44.800 --> 00:04:45.800]  有一些理想
[00:04:45.800 --> 00:04:46.800]  或者我們人生裏面
[00:04:46.800 --> 00:04:48.800]  有一些方向想去前行
[00:04:48.800 --> 00:04:51.800]  但是如果我們不知道自己的位置
[00:04:51.800 --> 00:04:52.800]  不知道自己的身份
[00:04:52.800 --> 00:04:54.800]  或者不知道自己的照明
[00:04:54.800 --> 00:04:56.800]  可能我們就橫衝直撞
[00:04:56.800 --> 00:04:58.800]  我們覺得想去就去到哪裏
[00:04:58.800 --> 00:05:00.800]  今日這段經文
[00:05:00.800 --> 00:05:04.800]  似乎上帝要透過約書亞記裏面提醒我們
[00:05:04.800 --> 00:05:06.800]  亦都提醒當代的人
[00:05:06.800 --> 00:05:09.800]  這班在曠野漂流了的第二代
[00:05:09.800 --> 00:05:12.800]  他們將要進到一個應許之地
[00:05:12.800 --> 00:05:13.800]  他們的生命是怎樣
[00:05:13.800 --> 00:05:16.800]  上帝要怎樣繼續使用他們
[00:05:16.800 --> 00:05:18.800]  希望今日我們從這段經文裏面
[00:05:18.800 --> 00:05:20.800]  我們找到一些的亮光
[00:05:20.800 --> 00:05:23.800]  亦都幫助我們繼續生命裏面一齊前行
[00:05:23.800 --> 00:05:25.800]  好 我們一起看經文裏面所講
[00:05:25.800 --> 00:05:27.800]  在第五章第一節裏面
[00:05:27.800 --> 00:05:29.800]  就特別來講到
[00:05:29.800 --> 00:05:34.800]  當這班以色列民過了約旦河之後
[00:05:34.800 --> 00:05:37.800]  在約旦河西的阿摩利人
[00:05:37.800 --> 00:05:39.800]  還有朱王
[00:05:39.800 --> 00:05:42.800]  還有迦南的朱王聽見
[00:05:42.800 --> 00:05:44.800]  以色列人這樣徒步的
[00:05:44.800 --> 00:05:46.800]  經過了約旦河
[00:05:46.800 --> 00:05:48.800]  約旦河的河水乾了這樣過去
[00:05:48.800 --> 00:05:50.800]  這班人害怕到不得了
[00:05:50.800 --> 00:05:57.800]  他們心裏面失去了那種勇氣
[00:05:57.800 --> 00:05:59.800]  和合本逆膽氣
[00:05:59.800 --> 00:06:02.800]  其實比較好一點的翻譯是逆勇氣
[00:06:02.800 --> 00:06:04.800]  我們看看我的powerpoint
[00:06:04.800 --> 00:06:08.800]  他們失去了這份勇氣的時候
[00:06:08.800 --> 00:06:12.800]  約書亞就對著他們講
[00:06:12.800 --> 00:06:15.800]  他們之前未受過割禮的
[00:06:15.800 --> 00:06:17.800]  這班上一代的那些人
[00:06:17.800 --> 00:06:21.800]  現在他們要透過這個割禮的舉動
[00:06:21.800 --> 00:06:24.800]  來除去他們的那個羞辱
[00:06:24.800 --> 00:06:26.800]  在經文裏面特別記載
[00:06:26.800 --> 00:06:28.800]  那些從埃及出來的百姓
[00:06:28.800 --> 00:06:32.800]  舊時第一代在曠野裏面是受過割禮的
[00:06:32.800 --> 00:06:35.800]  在第二代在曠野當中
[00:06:35.800 --> 00:06:39.800]  那些大概四十歲或者打猴的那班新世代
[00:06:39.800 --> 00:06:41.800]  他們全部都未受過割禮
[00:06:41.800 --> 00:06:46.800]  所以上帝說在進入這個迦南美地之前
[00:06:46.800 --> 00:06:49.800]  他們必須要接受這個割禮
[00:06:49.800 --> 00:06:52.800]  以至到他們繼續來承受這份的應許
[00:06:52.800 --> 00:06:57.800]  我們看看為什麼要做這個舉動
[00:06:57.800 --> 00:06:58.800]  其實在
[00:06:58.800 --> 00:07:03.800]  我們看下一章
[00:07:03.800 --> 00:07:06.800]  其實在創世紀第十七章
[00:07:06.800 --> 00:07:08.800]  第一至第十四節
[00:07:08.800 --> 00:07:14.800]  其實這個割禮是來自上帝對一班以色列人的一個應許
[00:07:14.800 --> 00:07:19.800]  這個應許是一個某程度是一個納約的記號
[00:07:19.800 --> 00:07:22.800]  這個約本身是怎樣呢
[00:07:22.800 --> 00:07:25.800]  創世紀裏面講到上帝和阿伯拉罕來到納約
[00:07:25.800 --> 00:07:28.800]  本來一個無兒無女的一個老人家
[00:07:28.800 --> 00:07:32.800]  上帝就將福氣臨到在阿伯拉罕身上
[00:07:32.800 --> 00:07:35.800]  上帝和這個人來到納約
[00:07:35.800 --> 00:07:39.800]  告訴他將來有很多很多的子孫
[00:07:39.800 --> 00:07:45.800]  還有他有成為一個屬於他們自己幫國的一個地方
[00:07:45.800 --> 00:07:48.800]  他更加要成為多國的爸爸
[00:07:48.800 --> 00:07:49.800]  多國之父
[00:07:49.800 --> 00:07:53.800]  所以他們阿伯拉罕和他的後裔
[00:07:53.800 --> 00:07:56.800]  就要承受上帝傾下的福氣
[00:07:56.800 --> 00:08:00.800]  成為上帝賜福的一個源頭
[00:08:00.800 --> 00:08:04.800]  在這個納約裏面上帝特別強調一樣東西
[00:08:04.800 --> 00:08:07.800]  以色列民他的後代
[00:08:07.800 --> 00:08:09.800]  特別是阿伯拉罕的後代
[00:08:09.800 --> 00:08:12.800]  世世代代都要做一個納約的記號
[00:08:12.800 --> 00:08:14.800]  就是要做這個割禮
[00:08:14.800 --> 00:08:15.800]  割禮是什麼意思呢
[00:08:15.800 --> 00:08:16.800]  可能很多電影姊妹都知道
[00:08:16.800 --> 00:08:18.800]  不過不厭其煩再解釋一下
[00:08:18.800 --> 00:08:21.800]  其實就是在男性的生殖器裏面
[00:08:21.800 --> 00:08:22.800]  將包皮割了
[00:08:22.800 --> 00:08:27.800]  做這些禮儀其實是初生孩子
[00:08:27.800 --> 00:08:30.800]  出世第八天就做這件事
[00:08:30.800 --> 00:08:33.800]  嬰兒沒有那麼痛的
[00:08:33.800 --> 00:08:35.800]  大家可以想像一下
[00:08:35.800 --> 00:08:39.800]  一個嬰孩出世八天就會做這個舉動
[00:08:39.800 --> 00:08:43.800]  不過歷史一直阿伯拉罕的後裔
[00:08:43.800 --> 00:08:44.800]  一直言遠流長
[00:08:44.800 --> 00:08:48.800]  他們未必繼續來守這個割禮
[00:08:48.800 --> 00:08:52.800]  更加重要就是去到埃及地
[00:08:52.800 --> 00:08:54.800]  甚至乎去到曠野當中
[00:08:54.800 --> 00:08:58.800]  他們這班人已經遺忘了納約的身份
[00:08:58.800 --> 00:09:00.800]  可能在曠野裏面
[00:09:00.800 --> 00:09:03.800]  第一代都有做過這個舉動
[00:09:03.800 --> 00:09:05.800]  這個割禮的舉動
[00:09:05.800 --> 00:09:08.800]  不過在曠野那四十年之後
[00:09:08.800 --> 00:09:10.800]  那些上一代和那些父母
[00:09:10.800 --> 00:09:11.800]  都沒有幫他們自己的兒女
[00:09:11.800 --> 00:09:14.800]  來做這個納約的記號
[00:09:14.800 --> 00:09:16.800]  所以在上帝的眼中裏面
[00:09:16.800 --> 00:09:18.800]  或者上帝所講的話裏面
[00:09:18.800 --> 00:09:23.800]  他強調整個在曠野漂流的新一代
[00:09:23.800 --> 00:09:25.800]  四十歲打下的
[00:09:25.800 --> 00:09:26.800]  全部都沒有受過割禮
[00:09:26.800 --> 00:09:32.800]  上帝就要強調他們必須要再一次來行這個割禮
[00:09:32.800 --> 00:09:35.800]  值得注意是這個割禮
[00:09:35.800 --> 00:09:38.800]  在什麼時候來做呢?
[00:09:38.800 --> 00:09:42.800]  這個是將要進到約旦河
[00:09:42.800 --> 00:09:45.800]  將要進到一個目的地
[00:09:45.800 --> 00:09:49.800]  這個舉動是某程度上是一個打仗
[00:09:49.800 --> 00:09:52.800]  在打仗之前做一個外科手術
[00:09:52.800 --> 00:09:57.800]  更加重要的是那班人不是小孩子
[00:09:57.800 --> 00:09:59.800]  是一班成年壯丁
[00:09:59.800 --> 00:10:02.800]  所有壯丁那些打得仗的男丁
[00:10:02.800 --> 00:10:05.800]  全部要做一個這樣的舉動
[00:10:05.800 --> 00:10:10.800]  其實這個舉動是一個很大的冒險
[00:10:10.800 --> 00:10:14.800]  如果那些敵軍或者迦南地的王之獨
[00:10:14.800 --> 00:10:15.800]  在以色列做這樣的事
[00:10:15.800 --> 00:10:17.800]  馬上乘虛而入
[00:10:17.800 --> 00:10:20.800]  當時可能甚至乎他們身體未復原
[00:10:20.800 --> 00:10:23.800]  他們就可以令到他們全軍覆沒
[00:10:23.800 --> 00:10:26.800]  不過這班以色列民不是傻的
[00:10:26.800 --> 00:10:27.800]  約書亞不是傻的
[00:10:27.800 --> 00:10:31.800]  大概他們都知道將要去面對一個這樣的情勢
[00:10:31.800 --> 00:10:34.800]  他們都一定要去進攻
[00:10:34.800 --> 00:10:37.800]  不過上帝的御令比一切更加重要
[00:10:37.800 --> 00:10:39.800]  所以這一班人就很聽話
[00:10:39.800 --> 00:10:41.800]  遵從上帝的吩咐
[00:10:41.800 --> 00:10:44.800]  在上帝這樣吩咐之下
[00:10:44.800 --> 00:10:47.800]  約書亞整個所有的男丁全國
[00:10:47.800 --> 00:10:50.800]  一起去接受這個國禮
[00:10:50.800 --> 00:10:53.800]  另一個注意的地方就是
[00:10:53.800 --> 00:10:56.800]  有一個字眼在五章第七節那裏
[00:10:56.800 --> 00:10:58.800]  在經文裏面特別的來到講到
[00:10:58.800 --> 00:11:03.800]  他們的子孫就是耶和華所興起來接觸他們的
[00:11:03.800 --> 00:11:05.800]  都沒有受過國禮
[00:11:05.800 --> 00:11:08.800]  在這個有個特別的字叫做興起這個字
[00:11:08.800 --> 00:11:10.800]  興起這個字其實
[00:11:10.800 --> 00:11:13.800]  剛才講到創世紀
[00:11:13.800 --> 00:11:17.800]  亞伯拉罕和上帝一起去納約
[00:11:17.800 --> 00:11:20.800]  納約的納字的動詞
[00:11:20.800 --> 00:11:25.800]  後來還有約書亞記過約旦河納錫維記的納字
[00:11:25.800 --> 00:11:29.800]  和現在這個興起這個字是同一個字
[00:11:29.800 --> 00:11:32.800]  當你讀約書亞記你要看回這段經文的時候
[00:11:32.800 --> 00:11:34.800]  你就會知道
[00:11:34.800 --> 00:11:36.800]  上帝要透過這件事
[00:11:36.800 --> 00:11:41.800]  透過這個興起納約的這個舉動
[00:11:41.800 --> 00:11:43.800]  來提醒他們新的一代
[00:11:43.800 --> 00:11:46.800]  這班人不是純粹一班軍事家
[00:11:46.800 --> 00:11:48.800]  或者憑著自己的野心
[00:11:48.800 --> 00:11:50.800]  他要進入去迦南地
[00:11:50.800 --> 00:11:52.800]  這一切的舉動
[00:11:52.800 --> 00:11:54.800]  是上帝自己作主動
[00:11:54.800 --> 00:11:56.800]  是上帝將這個福氣
[00:11:56.800 --> 00:11:58.800]  答應了亞伯拉罕
[00:11:58.800 --> 00:12:01.800]  上帝就將這個承諾兌現
[00:12:01.800 --> 00:12:04.800]  而且現在就在這一代裏面
[00:12:04.800 --> 00:12:06.800]  正式的來到去兌現
[00:12:06.800 --> 00:12:08.800]  整個過程是上帝作為一個主動
[00:12:08.800 --> 00:12:13.800]  是上帝自己一手要去促成的一件事
[00:12:13.800 --> 00:12:15.800]  過去裏面
[00:12:15.800 --> 00:12:17.800]  為什麼這班人領受不到福氣呢
[00:12:17.800 --> 00:12:20.800]  大概他們可能生命裏面發出怨言
[00:12:20.800 --> 00:12:22.800]  或者他們活逆上帝
[00:12:22.800 --> 00:12:24.800]  又或者他們的罪
[00:12:24.800 --> 00:12:25.800]  以致到他們沒有辦法
[00:12:25.800 --> 00:12:28.800]  來去承受上帝給他們的這個福氣
[00:12:28.800 --> 00:12:30.800]  如今不是說真的
[00:12:30.800 --> 00:12:32.800]  這一代就是比他們更加敬虔
[00:12:32.800 --> 00:12:35.800]  只不過是上帝將這個福氣
[00:12:35.800 --> 00:12:37.800]  轉移到他們的下一代裏面
[00:12:37.800 --> 00:12:39.800]  但同樣上帝都提醒他們
[00:12:39.800 --> 00:12:43.800]  這一班人他們不是有什麼過人之處
[00:12:43.800 --> 00:12:46.800]  只不過是上帝藉著他自己的恩典
[00:12:46.800 --> 00:12:49.800]  他的承諾如今就要兌現出來
[00:12:49.800 --> 00:12:52.800]  另外一個字眼就是那個地方
[00:12:52.800 --> 00:12:56.800]  吉甲的字本身就叫做滾出去
[00:12:56.800 --> 00:12:59.800]  即是今天廣東話說
[00:12:59.800 --> 00:13:01.800]  爛開的意思
[00:13:01.800 --> 00:13:03.800]  滾出去
[00:13:03.800 --> 00:13:05.800]  滾出去是在說什麼滾出去呢
[00:13:05.800 --> 00:13:08.800]  不是在說這班以色列人滾出去
[00:13:08.800 --> 00:13:11.800]  他是在說這班整個以色列
[00:13:11.800 --> 00:13:14.800]  整個群體的集體的那種羞辱
[00:13:14.800 --> 00:13:18.800]  由昔日上帝答應了這一班以色列人
[00:13:18.800 --> 00:13:20.800]  很多又很多代
[00:13:20.800 --> 00:13:22.800]  好幾百年的日子
[00:13:22.800 --> 00:13:24.800]  但是他們這個承諾
[00:13:24.800 --> 00:13:26.800]  他們因著他們自己的軟弱
[00:13:26.800 --> 00:13:28.800]  沒有辦法來實踐開它
[00:13:28.800 --> 00:13:30.800]  他們的生命
[00:13:30.800 --> 00:13:35.800]  因為沒有辦法承受上帝的福氣
[00:13:35.800 --> 00:13:38.800]  外面的人就會嘲笑他
[00:13:38.800 --> 00:13:42.800]  包括在埃及地的那些人民
[00:13:42.800 --> 00:13:44.800]  嘲笑他
[00:13:44.800 --> 00:13:45.800]  說上帝應許
[00:13:45.800 --> 00:13:48.800]  但是現在還是繼續成為一個圍爐之人
[00:13:48.800 --> 00:13:50.800]  甚至去到曠野裏面
[00:13:50.800 --> 00:13:52.800]  成為列國嘲笑的對象
[00:13:52.800 --> 00:13:54.800]  但上帝去到現在
[00:13:54.800 --> 00:13:57.800]  他要提醒他們
[00:13:57.800 --> 00:14:02.800]  因為上帝一手承諾這件事他要完成了
[00:14:02.800 --> 00:14:06.800]  所以他要將整個以色列民族的那種羞辱
[00:14:06.800 --> 00:14:08.800]  驅除去
[00:14:08.800 --> 00:14:10.800]  藉著這個納約的記號
[00:14:10.800 --> 00:14:12.800]  藉著這個國禮
[00:14:12.800 --> 00:14:15.800]  重新奠定提振回整個民族
[00:14:15.800 --> 00:14:19.800]  和上帝納約的那種關係
[00:14:19.800 --> 00:14:20.800]  告訴他們知道
[00:14:20.800 --> 00:14:23.800]  今天做了這個國禮之後
[00:14:23.800 --> 00:14:25.800]  他們認定自己的身份
[00:14:25.800 --> 00:14:28.800]  是一個將要打仗的一個很重要的關頭裏面
[00:14:28.800 --> 00:14:30.800]  做一個這麼危險的舉動
[00:14:30.800 --> 00:14:32.800]  就是要認定
[00:14:32.800 --> 00:14:34.800]  這班人是上帝所閱立
[00:14:34.800 --> 00:14:36.800]  是上帝賜福的一群
[00:14:36.800 --> 00:14:40.800]  上帝要將整個以色列民族的羞恥
[00:14:40.800 --> 00:14:42.800]  趕走它
[00:14:42.800 --> 00:14:46.800]  讓他們回復一個榮耀尊貴的身份
[00:14:46.800 --> 00:14:50.800]  在這裏整個關於國禮的記載
[00:14:50.800 --> 00:14:53.800]  是一個很不容易的過程
[00:14:53.800 --> 00:14:55.800]  這班以色列民
[00:14:55.800 --> 00:14:58.800]  他們專心遵行上帝的吩咐
[00:14:58.800 --> 00:15:01.800]  他們按著上帝的吩咐而行
[00:15:01.800 --> 00:15:04.800]  藉著一個很大膽
[00:15:04.800 --> 00:15:05.800]  很冒險
[00:15:05.800 --> 00:15:08.800]  也是一個很標誌性的舉動
[00:15:08.800 --> 00:15:09.800]  來確認他們的身份
[00:15:09.800 --> 00:15:12.800]  這班人是屬於上帝的
[00:15:12.800 --> 00:15:13.800]  在經文裏面再繼續說
[00:15:13.800 --> 00:15:18.800]  五章十至十二節
[00:15:18.800 --> 00:15:19.800]  在經文裏面
[00:15:19.800 --> 00:15:23.800]  以色列人在吉甲安營正月十四的晚上
[00:15:23.800 --> 00:15:26.800]  他們在耶利哥的平原守如月節
[00:15:26.800 --> 00:15:27.800]  如月節的第二日
[00:15:27.800 --> 00:15:29.800]  他們吃了當地的出產
[00:15:29.800 --> 00:15:31.800]  就在那一天
[00:15:31.800 --> 00:15:34.800]  吃了無餃餅和烘過的穀物
[00:15:34.800 --> 00:15:37.800]  他們吃了當地出產的第二日
[00:15:37.800 --> 00:15:39.800]  馬拿就停止了
[00:15:39.800 --> 00:15:41.800]  以色列人不再有馬拿了
[00:15:41.800 --> 00:15:45.800]  那一年他們就吃迦南地的出產
[00:15:45.800 --> 00:15:46.800]  在這段經文裏面
[00:15:46.800 --> 00:15:48.800]  短短的幾節
[00:15:48.800 --> 00:15:51.800]  三次出現一個重複的動詞
[00:15:51.800 --> 00:15:53.800]  就是吃
[00:15:53.800 --> 00:15:54.800]  吃些什麼呢
[00:15:54.800 --> 00:15:56.800]  吃些什麼原來是很重要的
[00:15:56.800 --> 00:15:57.800]  在這幾節裏面
[00:15:57.800 --> 00:15:59.800]  過往裏面
[00:15:59.800 --> 00:16:02.800]  可能在曠野裏面
[00:16:02.800 --> 00:16:04.800]  他們都守過如月節
[00:16:04.800 --> 00:16:07.800]  又或者在出埃及的時候
[00:16:07.800 --> 00:16:09.800]  他們守過第一次的如月節
[00:16:09.800 --> 00:16:10.800]  他們吃的東西
[00:16:10.800 --> 00:16:12.800]  是埃及的東西
[00:16:12.800 --> 00:16:14.800]  或者曠野裏面的
[00:16:14.800 --> 00:16:17.800]  他們擁有的一些物產
[00:16:17.800 --> 00:16:19.800]  更加重要的是整個以色列民
[00:16:19.800 --> 00:16:22.800]  他們四十年來的那些主糧
[00:16:22.800 --> 00:16:24.800]  吃飽肚子的東西
[00:16:24.800 --> 00:16:26.800]  是天降的馬拿
[00:16:26.800 --> 00:16:28.800]  他們吃這些東西
[00:16:28.800 --> 00:16:29.800]  不過呢
[00:16:29.800 --> 00:16:34.800]  去到將要進入迦南地這個地方
[00:16:34.800 --> 00:16:36.800]  這次他們所吃的東西就很不同
[00:16:36.800 --> 00:16:38.800]  他們這次所吃的東西
[00:16:38.800 --> 00:16:42.800]  就是吃迦南地當地的出產
[00:16:42.800 --> 00:16:44.800]  再三的來到去講
[00:16:44.800 --> 00:16:47.800]  他們要吃迦南地的出產
[00:16:47.800 --> 00:16:50.800]  而當他們吃的第二天開始
[00:16:50.800 --> 00:16:54.800]  天降的馬拿就停止了
[00:16:54.800 --> 00:16:56.800]  在這裏面
[00:16:56.800 --> 00:16:59.800]  在聖經裏面很特別刻意地記載
[00:16:59.800 --> 00:17:01.800]  他們所吃的東西
[00:17:01.800 --> 00:17:03.800]  吃了的東西不同
[00:17:03.800 --> 00:17:05.800]  他們守的如月節的食品
[00:17:05.800 --> 00:17:07.800]  吃的種類都是一樣的
[00:17:07.800 --> 00:17:09.800]  不過來源是不同了
[00:17:09.800 --> 00:17:11.800]  即日由天上降下來
[00:17:11.800 --> 00:17:13.800]  又或者是埃及地的
[00:17:13.800 --> 00:17:15.800]  所吃的這些的土產
[00:17:15.800 --> 00:17:18.800]  如今他們就在迦南地裏面
[00:17:18.800 --> 00:17:21.800]  將要進入這個應許之地
[00:17:21.800 --> 00:17:23.800]  他們就吃那裏的東西
[00:17:23.800 --> 00:17:25.800]  當他們吃了這些東西的時候
[00:17:25.800 --> 00:17:28.800]  然後天上的那個馬拿
[00:17:28.800 --> 00:17:30.800]  那個水喉就關了
[00:17:30.800 --> 00:17:33.800]  那樣東西就不再供應
[00:17:33.800 --> 00:17:35.800]  馬拿的終止
[00:17:35.800 --> 00:17:37.800]  代表著一個新的時代開始
[00:17:37.800 --> 00:17:40.800]  這班以色列民已經某程度
[00:17:40.800 --> 00:17:42.800]  像破釜沉舟一樣
[00:17:42.800 --> 00:17:44.800]  他們就沒有再有退路
[00:17:44.800 --> 00:17:46.800]  他們不會再回到約旦河那邊
[00:17:46.800 --> 00:17:48.800]  過河就會有馬拿降下來
[00:17:48.800 --> 00:17:50.800]  大致上帝的心意
[00:17:50.800 --> 00:17:52.800]  都不是想他們這樣繼續
[00:17:52.800 --> 00:17:55.800]  來過他們未來的生活
[00:17:55.800 --> 00:17:59.800]  有一些的生活
[00:17:59.800 --> 00:18:01.800]  或者在他們未來所走的路
[00:18:01.800 --> 00:18:04.800]  是不能回頭的了
[00:18:04.800 --> 00:18:06.800]  上帝一方面
[00:18:06.800 --> 00:18:08.800]  要這班以色列人
[00:18:08.800 --> 00:18:10.800]  確認自己的身份
[00:18:10.800 --> 00:18:12.800]  藉著這個逾越節的禮儀
[00:18:12.800 --> 00:18:13.800]  不單止是說
[00:18:13.800 --> 00:18:15.800]  他們的身份被更加肯定
[00:18:15.800 --> 00:18:17.800]  這個應許又要兌現
[00:18:17.800 --> 00:18:21.800]  他更加要推動這班以色列人
[00:18:21.800 --> 00:18:23.800]  整個的歷史
[00:18:23.800 --> 00:18:26.800]  整個面前要走的路
[00:18:26.800 --> 00:18:28.800]  就沒有退路
[00:18:28.800 --> 00:18:30.800]  他們就要繼續這樣走
