
[00:00:00.000 --> 00:00:03.800]  頂姐妹我們進入以聆聽聖道
[00:01:58.300 --> 00:02:02.300]  我的話更是顯然易見的了
[00:02:02.300 --> 00:02:04.300]  他成為祭祀
[00:02:04.300 --> 00:02:07.300]  並不是照屬肉體的條例
[00:02:07.300 --> 00:02:11.300]  乃是照無窮之生命的大能
[00:02:11.300 --> 00:02:14.300]  因為有給他作見證的說
[00:02:14.300 --> 00:02:19.300]  你是照著墨基西德的等次永遠為祭祀
[00:02:19.300 --> 00:02:22.500]  先前的條例因軟弱無益
[00:02:22.500 --> 00:02:24.500]  所以廢掉了
[00:02:24.500 --> 00:02:27.100]  律法原來一無所成
[00:02:27.100 --> 00:02:30.500]  就引進更美的指望
[00:02:30.500 --> 00:02:35.500]  靠這指望我們便可以進到神面前
[00:02:35.500 --> 00:02:37.000]  再者
[00:02:37.000 --> 00:02:41.300]  耶穌為祭祀並不是不起勢立的
[00:02:41.300 --> 00:02:43.300]  至於那些祭祀
[00:02:43.300 --> 00:02:45.300]  原不是起勢立的
[00:02:45.300 --> 00:02:48.500]  只有耶穌是起勢立的
[00:02:48.500 --> 00:02:51.300]  因為那立他的對他說
[00:02:51.300 --> 00:02:54.300]  主起了誓 決不後悔
[00:02:54.300 --> 00:02:57.300]  你是永遠為祭祀
[00:02:57.300 --> 00:02:59.300]  既是起勢立的
[00:02:59.300 --> 00:03:03.300]  耶穌就作了更美之約的忠報
[00:03:03.300 --> 00:03:05.300]  那些成為祭祀的
[00:03:05.300 --> 00:03:07.300]  數目本來多
[00:03:07.300 --> 00:03:09.300]  是因為有死阻隔
[00:03:09.300 --> 00:03:11.300]  不能長久
[00:03:11.300 --> 00:03:14.300]  這位既是永遠常存的
[00:03:14.300 --> 00:03:17.300]  他祭祀的職任就長久不更換
[00:03:17.300 --> 00:03:19.300]  第25節
[00:03:19.300 --> 00:03:23.300]  凡靠著他進到神面前的人
[00:03:23.300 --> 00:03:25.300]  他就能拯救到底
[00:03:25.300 --> 00:03:28.300]  因為他是長遠活著
[00:03:28.300 --> 00:03:31.300]  替他們祈求
[00:03:31.300 --> 00:03:35.300]  今日的宣講題目就是超越的基督
[00:03:35.300 --> 00:03:39.300]  按默基使德等次為祭祀
[00:03:39.300 --> 00:03:42.300]  我們將時間交給陳詠全牧師
[00:03:46.300 --> 00:03:48.300]  弟兄姊妹平安
[00:03:48.300 --> 00:03:52.300]  今日我們繼續以希伯來書
[00:03:52.300 --> 00:03:55.300]  作為今天我們要領受的訊息
[00:03:55.300 --> 00:03:58.300]  在我們講這個訊息之前
[00:03:58.300 --> 00:04:00.300]  曾經有一個片段
[00:04:00.300 --> 00:04:02.300]  有一位弟兄姊妹問我
[00:04:02.300 --> 00:04:04.300]  牧師 其實在聖經裏面
[00:04:04.300 --> 00:04:07.300]  講很多關於憲制的經文
[00:04:07.300 --> 00:04:10.300]  但已經進入到一個現代文明社會
[00:04:10.300 --> 00:04:12.300]  其實這些關於憲制
[00:04:12.300 --> 00:04:18.300]  都是講舊約或舊時的封建習俗的形式
[00:04:18.300 --> 00:04:21.300]  其實去到我們今日的現代文明社會
[00:04:21.300 --> 00:04:25.300]  憲制這個字眼或這種概念
[00:04:25.300 --> 00:04:27.300]  原則上是不適用的
[00:04:27.300 --> 00:04:30.300]  所以其實我們不用講那麼多
[00:04:30.300 --> 00:04:33.300]  為何經常要講這些內容
[00:04:33.300 --> 00:04:35.300]  其實又好像有時空差距
[00:04:35.300 --> 00:04:38.300]  我對於弟兄姊妹這個提問
[00:04:38.300 --> 00:04:40.300]  我覺得很有意思
[00:04:40.300 --> 00:04:43.300]  我們今日進入到一個現代文明社會裏面
[00:04:43.300 --> 00:04:45.300]  很多東西的運作
[00:04:45.300 --> 00:04:51.300]  和舊時幾千年前的信仰形式已經很不同
[00:04:51.300 --> 00:04:55.300]  不過不是因為形式不同
[00:04:55.300 --> 00:04:59.300]  我們就抹殺了在聖經裏面關於憲制的教導
[00:04:59.300 --> 00:05:02.300]  今日我們看的這段希伯來書
[00:05:02.300 --> 00:05:05.300]  關於墨基使德的內容
[00:05:05.300 --> 00:05:08.300]  一方面應答了我們為何不用
[00:05:08.300 --> 00:05:13.300]  像前人或舊時的信仰實踐
[00:05:13.300 --> 00:05:18.300]  要拖羊或牛或捉鳥仔來電獻祭
[00:05:18.300 --> 00:05:23.300]  另一方面在整個神學觀念裏面
[00:05:23.300 --> 00:05:26.300]  他告訴我們今日我們不需要獻祭
[00:05:26.300 --> 00:05:30.300]  不是說上帝廢除了獻祭這個形式
[00:05:30.300 --> 00:05:32.300]  而是那個祭用了另外一個方式
[00:05:32.300 --> 00:05:34.300]  有人代我們獻祭
[00:05:34.300 --> 00:05:39.300]  今日希望從這段墨基使德的教導
[00:05:39.300 --> 00:05:41.300]  或者希伯來書的作者
[00:05:41.300 --> 00:05:44.300]  和我們用幾細緻的方式來展述
[00:05:44.300 --> 00:05:46.300]  究竟基督耶穌為我們做了甚麼
[00:05:46.300 --> 00:05:49.300]  我們從這個角度來理解這段經文
[00:05:49.300 --> 00:05:52.300]  老實說在希伯來書裏面
[00:05:52.300 --> 00:05:54.300]  關於墨基使德的講論
[00:05:54.300 --> 00:05:56.300]  不容易立即理解
[00:05:56.300 --> 00:05:58.300]  需要一些時間來消化
[00:05:58.300 --> 00:06:00.300]  希望今日我們由一個概覽
[00:06:00.300 --> 00:06:02.300]  似乎我們在當中裏面
[00:06:02.300 --> 00:06:04.300]  我們拿到一些亮光
[00:06:04.300 --> 00:06:06.300]  然後在我們的查經當中
[00:06:06.300 --> 00:06:08.300]  我們再深入地思想
[00:06:08.300 --> 00:06:11.300]  我相信上帝會繼續不斷地對我們講說話
[00:06:11.300 --> 00:06:12.300]  我們一起祈禱
[00:06:12.300 --> 00:06:13.300]  求上帝幫助我們
[00:06:13.300 --> 00:06:15.300]  讓我們同心祈禱
[00:06:15.300 --> 00:06:19.300]  阿伯的父求你在我們當中帶領我們
[00:06:19.300 --> 00:06:22.300]  讓我們能夠進到經文的世界
[00:06:22.300 --> 00:06:24.300]  明白你的心意
[00:06:24.300 --> 00:06:27.300]  讓我們能夠在今日所看的經文當中
[00:06:27.300 --> 00:06:29.300]  你親自對我們每一個講說話
[00:06:29.300 --> 00:06:32.300]  我們恭敬將我們每一個的心交給你
[00:06:32.300 --> 00:06:36.300]  求你將你的華語刻在我們的心板當中
[00:06:36.300 --> 00:06:38.300]  讓我們聽後不會忘記
[00:06:38.300 --> 00:06:43.300]  更加讓我們終生持續地實踐你的華語
[00:06:43.300 --> 00:06:46.300]  幫助我們銘記基督耶穌的教導
[00:06:46.300 --> 00:06:49.300]  幫助我們每一個能夠清楚明白
[00:06:49.300 --> 00:06:52.300]  你在這個世代裏面所作的功
[00:06:52.300 --> 00:06:53.300]  以及你的心意
[00:06:53.300 --> 00:06:55.300]  求你就恩待我們眾人
[00:06:55.300 --> 00:06:57.300]  幫助宣講講得清楚
[00:06:57.300 --> 00:06:58.300]  聆聽每一個聽得明白
[00:06:58.300 --> 00:07:01.300]  獻上祈禱奉靠基督耶穌得勝的聖名
[00:07:01.300 --> 00:07:02.300]  Amen
[00:07:02.300 --> 00:07:05.300]  在第七章裏面
[00:07:05.300 --> 00:07:10.300]  希伯來書就特別引進一個人物叫做默基西德
[00:07:10.300 --> 00:07:12.300]  其實默基西德這個人物
[00:07:12.300 --> 00:07:16.300]  和亞伯拉罕或者聖經裏面一些很偉大的領袖
[00:07:16.300 --> 00:07:20.300]  其實在聖經裏面所講默基西德這個名字
[00:07:20.300 --> 00:07:22.300]  這個人的篇幅不是很多
[00:07:22.300 --> 00:07:25.300]  大概來自兩處的經文
[00:07:25.300 --> 00:07:27.300]  第一處就是在《創世紀》第十四章
[00:07:27.300 --> 00:07:31.300]  第二處就是在詩篇一八一十篇第四節
[00:07:31.300 --> 00:07:35.300]  希伯來書的作者就用這兩段的經文
[00:07:35.300 --> 00:07:38.300]  其實就某程度上用一個名不經傳
[00:07:38.300 --> 00:07:41.300]  以前可能看聖經都不為意的
[00:07:41.300 --> 00:07:45.300]  不過這兩段的經文來引申
[00:07:45.300 --> 00:07:48.300]  或者我們今天在神學上講的預表
[00:07:48.300 --> 00:07:50.300]  藉著默基西德
[00:07:50.300 --> 00:07:54.300]  來透過他的記錄下來的事蹟
[00:07:54.300 --> 00:07:57.300]  來預表基督耶穌是一個怎樣的神
[00:07:57.300 --> 00:07:59.300]  是一個怎樣的大祭司
[00:07:59.300 --> 00:08:03.300]  首先我們看看希伯來書第七章一至三節
[00:08:03.300 --> 00:08:05.300]  這默基西德就是撒冷王
[00:08:05.300 --> 00:08:07.300]  又是至高神的祭司
[00:08:07.300 --> 00:08:09.300]  本是長遠為祭司的
[00:08:09.300 --> 00:08:13.300]  他當亞伯拉罕擊敗諸王回來的時候
[00:08:13.300 --> 00:08:14.300]  就迎接他 給他祝福
[00:08:14.300 --> 00:08:19.300]  亞伯拉罕也將自己所得來的取十分之一給他
[00:08:19.300 --> 00:08:22.300]  他投一個名 翻出來就是仁義王
[00:08:22.300 --> 00:08:26.300]  又名撒冷王 就是平安王的意思
[00:08:26.300 --> 00:08:32.300]  他無父無母無族譜無生之始無命之終
[00:08:32.300 --> 00:08:35.300]  乃是與神的兒子相似
[00:08:35.300 --> 00:08:38.300]  在希伯來書的作者裏面
[00:08:38.300 --> 00:08:42.300]  他介紹默基西德
[00:08:42.300 --> 00:08:46.300]  默基西德的背景內容是怎樣的呢
[00:08:46.300 --> 00:08:48.300]  來自《創世紀》第十四章
[00:08:48.300 --> 00:08:50.300]  剛才我講過了 十七節到二十節
[00:08:50.300 --> 00:08:53.300]  這段經文有幾節我讀給大家聽
[00:08:53.300 --> 00:08:57.300]  亞伯蘭擊敗基大老馬和他的同盟王回來的時候
[00:08:57.300 --> 00:08:59.300]  所多瑪王出來
[00:08:59.300 --> 00:09:01.300]  在沙媚谷迎接他
[00:09:01.300 --> 00:09:02.300]  沙媚谷就是王谷
[00:09:02.300 --> 00:09:06.300]  又有撒冷王默基西德帶著餅和酒出來迎接
[00:09:06.300 --> 00:09:08.300]  他是至高神的祭司
[00:09:08.300 --> 00:09:11.300]  他為亞伯蘭祝福
[00:09:11.300 --> 00:09:15.300]  說願天地的主 至高的神賜福予亞伯蘭
[00:09:15.300 --> 00:09:19.300]  至高的神把敵人交在你手裏是應當稱頌的
[00:09:19.300 --> 00:09:24.300]  亞伯蘭就把所得拿出來的十分之一給默基西德
[00:09:24.300 --> 00:09:28.300]  在《創世紀》裏面就是這麼簡單的
[00:09:28.300 --> 00:09:31.300]  那個介紹 就是說亞伯拉罕
[00:09:31.300 --> 00:09:33.300]  那時候連名字都沒有改叫亞伯蘭
[00:09:33.300 --> 00:09:35.300]  打贏了仗
[00:09:35.300 --> 00:09:38.300]  然後就將戰勝
[00:09:38.300 --> 00:09:43.300]  回到所多瑪和撒冷王面前
[00:09:43.300 --> 00:09:46.300]  其實是他們兩個出來迎接亞伯蘭
[00:09:46.300 --> 00:09:50.300]  然後默基西德就為他獻祭
[00:09:50.300 --> 00:09:53.300]  拿著餅和酒出來迎接
[00:09:53.300 --> 00:09:59.300]  然後亞伯拉罕就將十分之一的戰勝品
[00:09:59.300 --> 00:10:03.300]  奉獻給默基西德
[00:10:03.300 --> 00:10:05.300]  整件事其實很簡單
[00:10:05.300 --> 00:10:09.300]  不過在希伯來書的演繹裏面
[00:10:09.300 --> 00:10:13.300]  他有幾樣東西很細緻地告訴我
[00:10:13.300 --> 00:10:17.300]  第一樣東西 默基西德這個名字
[00:10:17.300 --> 00:10:20.300]  默基西德這個名字是很可行的
[00:10:20.300 --> 00:10:25.300]  為什麼呢 其實他的意思是很深遠的
[00:10:25.300 --> 00:10:27.300]  默基的意思其實是譯音
[00:10:27.300 --> 00:10:31.300]  他就說到Maki Melaki
[00:10:31.300 --> 00:10:35.300]  這個希伯來文是說我的王的意思
[00:10:35.300 --> 00:10:39.300]  王其實他的意思就是一個管治者
[00:10:39.300 --> 00:10:41.300]  一個統治者
[00:10:41.300 --> 00:10:44.300]  或者一個類似領袖的身份
[00:10:44.300 --> 00:10:50.300]  在Sedic 即是洗德的譯音
[00:10:50.300 --> 00:10:52.300]  就是在說公義的意思
[00:10:52.300 --> 00:10:57.300]  默基西德其實是在說一個公義 仁義的王
[00:10:57.300 --> 00:10:59.300]  那個譯音就是默基西德
[00:10:59.300 --> 00:11:01.300]  譯義就是仁義王
[00:11:01.300 --> 00:11:05.300]  這個人出現就是一個這樣的身份
[00:11:05.300 --> 00:11:07.300]  另外一樣東西就是
[00:11:07.300 --> 00:11:09.300]  希伯來書的作者更加說到
[00:11:09.300 --> 00:11:13.300]  他是薩蘭這個地方的王
[00:11:13.300 --> 00:11:15.300]  這個王的名字叫仁義
[00:11:15.300 --> 00:11:19.300]  但是他管治的就是薩蘭這個地方
[00:11:19.300 --> 00:11:21.300]  薩蘭是什麼地方呢
[00:11:21.300 --> 00:11:23.300]  應該很多學者都在說
[00:11:23.300 --> 00:11:25.300]  是舊約裡面的士劍這個地方
[00:11:25.300 --> 00:11:29.300]  就是說在士劍有一個王
[00:11:29.300 --> 00:11:31.300]  叫做默基西德 仁義王
[00:11:31.300 --> 00:11:33.300]  他是來自這個地方
[00:11:33.300 --> 00:11:35.300]  那個時候叫做薩蘭
[00:11:35.300 --> 00:11:38.300]  薩蘭其實就是譯那個意思
[00:11:38.300 --> 00:11:40.300]  意思就是譯那個音
[00:11:40.300 --> 00:11:42.300]  就是平安的意思
[00:11:42.300 --> 00:11:44.300]  所以在這個人那裡
[00:11:44.300 --> 00:11:46.300]  他在描述他
[00:11:46.300 --> 00:11:48.300]  就是希伯來書的作者
[00:11:48.300 --> 00:11:51.300]  就用他的名字和他的根據地
[00:11:51.300 --> 00:11:53.300]  來描述他的身份
[00:11:53.300 --> 00:11:57.300]  是一個仁義和平安的王
[00:11:57.300 --> 00:12:00.300]  這個王除了是一個管治者之外
[00:12:00.300 --> 00:12:04.300]  他也是一個至高神的祭司
[00:12:04.300 --> 00:12:06.300]  如果按著時序來說
[00:12:06.300 --> 00:12:10.300]  在聖經裡面第一個出現至高神的祭司
[00:12:10.300 --> 00:12:12.300]  就是默基西德
[00:12:12.300 --> 00:12:14.300]  我們很多時候一想起大祭司或者祭司
[00:12:14.300 --> 00:12:16.300]  我們第一樣想起的就是亞倫
[00:12:16.300 --> 00:12:19.300]  在舊約裡面和摩西的哥哥
[00:12:19.300 --> 00:12:21.300]  不過在《創世紀》裡面
[00:12:21.300 --> 00:12:23.300]  他的描述是說按著歷史
[00:12:23.300 --> 00:12:28.300]  第一個出現的祭司就是默基西德
[00:12:28.300 --> 00:12:31.300]  當這個默基西德
[00:12:31.300 --> 00:12:34.300]  這個祭司出現的時候
[00:12:34.300 --> 00:12:36.300]  他是慶祝
[00:12:36.300 --> 00:12:39.300]  為著阿伯蘭打聖像回來的
[00:12:39.300 --> 00:12:41.300]  他是代表著上帝
[00:12:41.300 --> 00:12:43.300]  所以在聖經裡面說到
[00:12:43.300 --> 00:12:45.300]  他和一般的那些祭司
[00:12:45.300 --> 00:12:48.300]  或者那些民間裡面信仰的那些不同
[00:12:48.300 --> 00:12:50.300]  這個人某程度上是代表上帝
[00:12:50.300 --> 00:12:52.300]  來祝福阿伯蘭的
[00:12:52.300 --> 00:12:54.300]  他帶著上帝的祝福
[00:12:54.300 --> 00:12:56.300]  用他的身份 用他的位份
[00:12:56.300 --> 00:12:58.300]  來獻上感謝
[00:12:58.300 --> 00:13:02.300]  代表阿伯蘭來向上帝獻上感謝
[00:13:02.300 --> 00:13:04.300]  按著這個獻祭的舉動
[00:13:04.300 --> 00:13:09.300]  聖經的作者就很清楚記載著
[00:13:09.300 --> 00:13:11.300]  他出來迎接他
[00:13:11.300 --> 00:13:15.300]  到最後阿伯蘭就將他十分之一
[00:13:15.300 --> 00:13:17.300]  送給默基西德
[00:13:17.300 --> 00:13:22.300]  作為一個感恩的一種奉獻
[00:13:22.300 --> 00:13:25.300]  聖經裡面再繼續的
[00:13:25.300 --> 00:13:28.300]  加多一點點的描述
[00:13:28.300 --> 00:13:30.300]  他講到這個默基西德
[00:13:30.300 --> 00:13:32.300]  如果在《創世紀》裡面
[00:13:32.300 --> 00:13:35.300]  順民夏里完全沒有提及過他
[00:13:35.300 --> 00:13:37.300]  誰生了他
[00:13:37.300 --> 00:13:39.300]  為什麼他會做了事件
[00:13:39.300 --> 00:13:41.300]  或者殺了這個地方的王
[00:13:41.300 --> 00:13:43.300]  全部都沒有提及
[00:13:43.300 --> 00:13:45.300]  在一些沒有提及的地方
[00:13:45.300 --> 00:13:48.300]  希伯來書的作者就做了一些文章
[00:13:48.300 --> 00:13:52.300]  他就說這個人是無父無母
[00:13:52.300 --> 00:13:55.300]  無族譜 無生之始 無命之終
[00:13:55.300 --> 00:13:58.300]  他講到這個默基西德
[00:13:58.300 --> 00:14:00.300]  他沒有背景
[00:14:00.300 --> 00:14:02.300]  他就用這個沒有背景的介紹
[00:14:02.300 --> 00:14:08.300]  來類比這個人沒有這些背景
[00:14:08.300 --> 00:14:11.300]  其實最終是來自神
[00:14:11.300 --> 00:14:14.300]  那個沒有的意思不是石頭爆出來
[00:14:14.300 --> 00:14:16.300]  很神奇的
[00:14:16.300 --> 00:14:20.300]  而是講到這個人好像來自神的一個使者
[00:14:20.300 --> 00:14:23.300]  一個神的 至高神的祭司一樣
[00:14:23.300 --> 00:14:26.300]  所以在希伯來書的作者裡面
[00:14:26.300 --> 00:14:27.300]  他很小心的
[00:14:27.300 --> 00:14:30.300]  他講到這個沒有背景
[00:14:30.300 --> 00:14:32.300]  沒有父母 沒有族譜
[00:14:32.300 --> 00:14:34.300]  無生之始 無命之終
[00:14:34.300 --> 00:14:37.300]  這個這樣的狀態
[00:14:37.300 --> 00:14:41.300]  或者這種在創世紀裡面這樣的技術
[00:14:41.300 --> 00:14:44.300]  就好像基督耶穌一樣
[00:14:44.300 --> 00:14:46.300]  他是自有永有的主
[00:14:46.300 --> 00:14:50.300]  他也是這個世界歷史終結的主
[00:14:50.300 --> 00:14:52.300]  他用這個東西
[00:14:52.300 --> 00:14:54.300]  他沒有技術他的背景
[00:14:54.300 --> 00:14:56.300]  來類比基督耶穌
[00:14:56.300 --> 00:14:58.300]  是一個這樣的神
[00:14:58.300 --> 00:15:00.300]  是一個這樣的祭司
[00:15:00.300 --> 00:15:05.300]  所以在這個創世紀裡面
[00:15:05.300 --> 00:15:06.300]  某程度上來說
[00:15:06.300 --> 00:15:09.300]  你覺得希伯來書的作者有一點矛盾
[00:15:09.300 --> 00:15:11.300]  因為沒有寫的東西
[00:15:11.300 --> 00:15:13.300]  他就當他是沒有
[00:15:13.300 --> 00:15:15.300]  就好像無限上綱
[00:15:15.300 --> 00:15:17.300]  不過那個重點
[00:15:17.300 --> 00:15:21.300]  其實默基西德只不過是借助這個人
[00:15:21.300 --> 00:15:23.300]  來描述基督耶穌
[00:15:23.300 --> 00:15:25.300]  是一個來自神的
[00:15:25.300 --> 00:15:27.300]  一個至高神的祭司
[00:15:27.300 --> 00:15:29.300]  他是一個仁義王
[00:15:29.300 --> 00:15:32.300]  是一個帶來和平的王
[00:15:32.300 --> 00:15:35.300]  他就是為著阿伯蘭
[00:15:35.300 --> 00:15:37.300]  為著眾百姓
[00:15:37.300 --> 00:15:40.300]  來獻上上帝的祝福
[00:15:40.300 --> 00:15:43.300]  同時間也代表著地上的人
[00:15:43.300 --> 00:15:46.300]  來將感恩 將一個祭
[00:15:46.300 --> 00:15:48.300]  來獻情給上帝
[00:15:48.300 --> 00:15:51.300]  所以在原則上
[00:15:51.300 --> 00:15:55.300]  在希伯來書的介紹裡面
[00:15:55.300 --> 00:15:58.300]  他是借助了創世紀的那個技術
[00:15:58.300 --> 00:16:00.300]  講到默基西德是哪一個呢
[00:16:00.300 --> 00:16:04.300]  來引入一個大祭司的主題
[00:16:04.300 --> 00:16:06.300]  當我們這樣解的時候
[00:16:06.300 --> 00:16:07.300]  我們大概明白了
[00:16:07.300 --> 00:16:10.300]  就是說默基西德
[00:16:10.300 --> 00:16:14.300]  他和阿倫的祭司的體系有點不同
[00:16:14.300 --> 00:16:17.300]  他是歷史上第一個的祭司
[00:16:17.300 --> 00:16:20.300]  更加有一點不同的地方就是
[00:16:20.300 --> 00:16:24.300]  默基西德的身份和阿倫是不同的
[00:16:24.300 --> 00:16:26.300]  和阿倫的體系
[00:16:26.300 --> 00:16:28.300]  阿倫就是利未之派
[00:16:28.300 --> 00:16:30.300]  整個宗族就是祭司
[00:16:30.300 --> 00:16:32.300]  他整個支派
[00:16:32.300 --> 00:16:36.300]  終身就是這樣排著隊
[00:16:36.300 --> 00:16:39.300]  來做一個祭司的系統
[00:16:39.300 --> 00:16:41.300]  但默基西德和他們不同
[00:16:41.300 --> 00:16:43.300]  你不知道他從哪裡出來的
[00:16:43.300 --> 00:16:45.300]  不過他就代表神
[00:16:45.300 --> 00:16:47.300]  同時間他除了懷著
[00:16:47.300 --> 00:16:49.300]  至高神的祭司這個身份之外
[00:16:49.300 --> 00:16:52.300]  他也是一個王的身份
[00:16:52.300 --> 00:16:55.300]  他帶著王和祭司
[00:16:55.300 --> 00:16:57.300]  帶著一個很尊貴的身份
[00:16:57.300 --> 00:17:01.300]  來為阿伯蘭獻上祝福
[00:17:01.300 --> 00:17:03.300]  在這裡我們大概理解到
[00:17:03.300 --> 00:17:05.300]  默基西德是誰呢
[00:17:05.300 --> 00:17:07.300]  我們在這裡有一個輪廓
[00:17:07.300 --> 00:17:12.300]  不過難度就在接下來的解釋
[00:17:12.300 --> 00:17:16.300]  在七章六到十一節
[00:17:16.300 --> 00:17:19.300]  獨有默基西德不與他們同袍
[00:17:19.300 --> 00:17:23.300]  不與他們同袍是說阿倫的同袍
[00:17:23.300 --> 00:17:26.300]  倒收納阿伯拉罕的十分之一
[00:17:26.300 --> 00:17:29.300]  為那蒙英許的阿伯拉罕祝福
[00:17:29.300 --> 00:17:33.300]  從來為份大的給為份少的祝福
[00:17:33.300 --> 00:17:35.300]  這是博不倒的理
[00:17:35.300 --> 00:17:38.300]  在這裡收十分之一是必死的人
[00:17:38.300 --> 00:17:40.300]  但在那裡收十分之一的
[00:17:40.300 --> 00:17:42.300]  有為他作見證的說
[00:17:42.300 --> 00:17:44.300]  他是活的並且可說
[00:17:44.300 --> 00:17:46.300]  那收十分之一的利美
[00:17:46.300 --> 00:17:50.300]  也是藉著阿伯拉罕納了十分之一
[00:17:50.300 --> 00:17:53.300]  因為默基西德迎接阿伯拉罕的時候
[00:17:53.300 --> 00:17:56.300]  利美已經在他先祖的身上
[00:17:56.300 --> 00:18:01.300]  從前百姓在利美祭司職任以下受律罰
[00:18:01.300 --> 00:18:05.300]  倘若藉者職任得以完全
[00:18:05.300 --> 00:18:08.300]  又何用另外興起一位祭司
[00:18:08.300 --> 00:18:10.300]  照默基西德的等次
[00:18:10.300 --> 00:18:12.300]  不照阿倫的等次呢
[00:18:12.300 --> 00:18:16.300]  這是希伯來書第七章六至十一節的內容
[00:18:16.300 --> 00:18:18.300]  這裡說什麼呢
[00:18:18.300 --> 00:18:21.300]  其實好像很迂迴
[00:18:21.300 --> 00:18:23.300]  不是很直接說
[00:18:23.300 --> 00:18:25.300]  他首先說到
[00:18:25.300 --> 00:18:29.300]  他說默基西德和坊間裡面所有人
[00:18:29.300 --> 00:18:31.300]  認定的那個祭司系統
[00:18:31.300 --> 00:18:33.300]  阿倫的那個系統
[00:18:33.300 --> 00:18:34.300]  不同的
[00:18:34.300 --> 00:18:37.300]  因為默基西德
[00:18:37.300 --> 00:18:41.300]  是接納阿伯拉罕十分之一的奉獻
[00:18:41.300 --> 00:18:44.300]  但是阿倫的支派
[00:18:44.300 --> 00:18:47.300]  只是接受阿伯拉罕之後的子孫
[00:18:47.300 --> 00:18:51.300]  所以大家的級數是不同的
[00:18:51.300 --> 00:18:53.300]  說到級數不同
[00:18:53.300 --> 00:18:57.300]  為什麼作者要說這番話呢
[00:18:57.300 --> 00:18:59.300]  其實他要回應
[00:18:59.300 --> 00:19:03.300]  在詩篇110篇第四節的經文
[00:19:03.300 --> 00:19:05.300]  耶和華起了誓
[00:19:05.300 --> 00:19:07.300]  決不後悔說
[00:19:07.300 --> 00:19:11.300]  你是照著默基西德的等次
[00:19:11.300 --> 00:19:13.300]  永遠為祭司
[00:19:13.300 --> 00:19:15.300]  這一句的經文
[00:19:15.300 --> 00:19:21.300]  是詩篇大衛寫下去的
[00:19:21.300 --> 00:19:25.300]  無端端他真的看《創世紀》
[00:19:25.300 --> 00:19:28.300]  他知道有一個默基西德作為永生神的祭司
[00:19:28.300 --> 00:19:30.300]  比阿倫更早
[00:19:30.300 --> 00:19:33.300]  而詩篇那裡沒有特別去解釋
[00:19:33.300 --> 00:19:38.300]  究竟默基西德的等次的等級是什麼
[00:19:38.300 --> 00:19:42.300]  接下來希伯來書的作者就告訴大家
[00:19:42.300 --> 00:19:46.300]  默基西德的等次高過阿倫的等次
[00:19:46.300 --> 00:19:48.300]  那個等級是不同的
[00:19:48.300 --> 00:19:50.300]  他現在就告訴你
[00:19:50.300 --> 00:19:53.300]  默基西德的等次是一回什麼事
[00:19:53.300 --> 00:19:55.300]  七章六至十一節
