
[00:00:00.000 --> 00:00:03.600]  我不知道剛才敬拜時你有甚麼感受
[00:01:48.440 --> 00:01:50.440]  但我能保持很久
[00:01:50.440 --> 00:01:52.440]  那時候我很有興趣
[00:01:52.440 --> 00:01:54.440]  去學化妝
[00:01:54.440 --> 00:01:56.440]  打算做化妝師
[00:01:56.440 --> 00:01:58.440]  我去學化妝
[00:01:58.440 --> 00:02:00.440]  我又試過學結他
[00:02:00.440 --> 00:02:02.440]  學一下手很痛
[00:02:02.440 --> 00:02:03.440]  但又沒有學
[00:02:03.440 --> 00:02:05.440]  我又學打鼓
[00:02:05.440 --> 00:02:08.440]  老師跟我說你掉筆
[00:02:08.440 --> 00:02:10.440]  手腳不協調
[00:02:10.440 --> 00:02:11.440]  我又沒有學
[00:02:11.440 --> 00:02:14.440]  然後我又學做甜品
[00:02:14.440 --> 00:02:16.440]  發覺做甜品要洗東西
[00:02:16.440 --> 00:02:18.440]  是很麻煩的事
[00:02:18.440 --> 00:02:20.440]  現在你們不用洗東西
[00:02:20.440 --> 00:02:22.440]  因為是工人
[00:02:22.440 --> 00:02:24.440]  我剪頭髮
[00:02:24.440 --> 00:02:26.440]  剪頭髮是最經典的
[00:02:26.440 --> 00:02:27.440]  為甚麼呢
[00:02:27.440 --> 00:02:28.440]  我學完剪頭髮
[00:02:28.440 --> 00:02:30.440]  真的有個姐妹找我剪頭髮
[00:02:30.440 --> 00:02:32.440]  她是個長頭髮的姐妹
[00:02:32.440 --> 00:02:34.440]  她找我剪短髮
[00:02:34.440 --> 00:02:36.440]  剪得像君姐姐
[00:02:36.440 --> 00:02:37.440]  你真的找我剪嗎
[00:02:37.440 --> 00:02:38.440]  他說是呀
[00:02:38.440 --> 00:02:39.440]  你學完了
[00:02:39.440 --> 00:02:40.440]  她就找我剪
[00:02:40.440 --> 00:02:41.440]  我就剪了
[00:02:41.440 --> 00:02:43.440]  剪完之後她就跟我說
[00:02:43.440 --> 00:02:44.440]  不用擔心
[00:02:44.440 --> 00:02:46.440]  頭髮是會長的
[00:02:46.440 --> 00:02:50.440]  過了一星期
[00:02:50.440 --> 00:02:54.440]  她就去髮型屋再剪
[00:02:54.440 --> 00:02:56.440]  髮型師就跟她說
[00:02:56.440 --> 00:02:57.440]  你做甚麼小姐
[00:02:57.440 --> 00:02:58.440]  你的頭髮被狗咬嗎
[00:02:58.440 --> 00:03:00.440]  為甚麼會發抖
[00:03:00.440 --> 00:03:01.440]  很挫敗
[00:03:01.440 --> 00:03:03.440]  所以我沒有繼續學
[00:03:03.440 --> 00:03:05.440]  我真的在想
[00:03:05.440 --> 00:03:07.440]  其實在我來說
[00:03:07.440 --> 00:03:10.440]  有甚麼可以保持很久
[00:03:10.440 --> 00:03:12.440]  不斷不斷仍然會做呢
[00:03:12.440 --> 00:03:17.440]  其實青史報10月份的講道的閱題
[00:03:17.440 --> 00:03:20.440]  是全福音的心智與熱誠
[00:03:20.440 --> 00:03:23.440]  有時我們喜歡玩的東西
[00:03:23.440 --> 00:03:24.440]  有時我們喜歡
[00:03:24.440 --> 00:03:26.440]  我們興趣想學的東西
[00:03:26.440 --> 00:03:27.440]  都未必能保持住
[00:03:27.440 --> 00:03:29.440]  繼續學繼續玩
[00:03:29.440 --> 00:03:32.440]  但怎樣才能保持到
[00:03:32.440 --> 00:03:35.440]  全福音的心智和熱誠呢
[00:03:35.440 --> 00:03:37.440]  要保持著團伙
[00:03:37.440 --> 00:03:39.440]  為主爭志
[00:03:39.440 --> 00:03:41.440]  其實也不容易
[00:03:41.440 --> 00:03:43.440]  今天很想透過經文
[00:03:43.440 --> 00:03:45.440]  跟大家看看
[00:03:45.440 --> 00:03:49.440]  為何保羅面對這麼多困難
[00:03:49.440 --> 00:03:51.440]  在全福音中面對很多挑戰
[00:03:51.440 --> 00:03:55.440]  但為何他能保持全福音的團伙
[00:03:55.440 --> 00:03:57.440]  他的秘訣呢
[00:03:57.440 --> 00:03:59.440]  究竟他的生命發生了甚麼事
[00:03:59.440 --> 00:04:02.440]  以至他能保持團伙
[00:04:02.440 --> 00:04:06.440]  不怕面對全福音帶來的困難
[00:04:06.440 --> 00:04:07.440]  在《二筆所書》的三章
[00:04:07.440 --> 00:04:09.440]  七至十三節
[00:04:09.440 --> 00:04:11.440]  我也很想邀請大家
[00:04:11.440 --> 00:04:13.440]  跟我一起讀書
[00:04:13.440 --> 00:04:15.440]  準備好
[00:04:15.440 --> 00:04:16.440]  預備起
[00:04:16.440 --> 00:04:44.440]  (讀書)
[00:04:44.440 --> 00:05:00.440]  (讀書)
[00:05:00.440 --> 00:05:08.440]  (讀書)
[00:05:08.440 --> 00:05:17.440]  (讀書)
[00:05:17.440 --> 00:05:35.440]  (讀書)
[00:05:35.440 --> 00:05:38.440]  在經文中
[00:05:38.440 --> 00:05:41.440]  保羅開始說到福音的「卜逆」
[00:05:41.440 --> 00:05:45.440]  「卜逆」這個字好像很奴隸
[00:05:45.440 --> 00:05:47.440]  好像很慘的秘笔
[00:05:47.440 --> 00:05:50.440]  這個字可以解作工人
[00:05:50.440 --> 00:05:54.440]  也就是說他的工作是全福音
[00:05:54.440 --> 00:05:56.440]  而全福音的工作對保羅來說
[00:05:56.440 --> 00:05:58.440]  不是一件苦差
[00:05:58.440 --> 00:06:00.440]  不是一件很慘的事
[00:06:00.440 --> 00:06:03.440]  保羅形容福音的工作是神的恩典
[00:06:03.440 --> 00:06:06.440]  而保羅亦是不斷經歷神的能力
[00:06:06.440 --> 00:06:10.440]  在他身上使他可以履行這個使命
[00:06:10.440 --> 00:06:13.440]  也就是說人能夠悔改歸向耶穌
[00:06:13.440 --> 00:06:16.440]  接受耶穌做救主是上帝的能力
[00:06:16.440 --> 00:06:17.440]  上帝是會包底的
[00:06:17.440 --> 00:06:19.440]  你不用怕做得不好
[00:06:19.440 --> 00:06:20.440]  是一定會成功的
[00:06:20.440 --> 00:06:22.440]  並且對保羅來說
[00:06:22.440 --> 00:06:24.440]  是一件很榮幸的事
[00:06:24.440 --> 00:06:25.440]  和很興奮的事
[00:06:25.440 --> 00:06:26.440]  全福音
[00:06:26.440 --> 00:06:29.440]  就好像如果你老師
[00:06:29.440 --> 00:06:33.440]  邀請你一起幫忙辦學校活動
[00:06:33.440 --> 00:06:35.440]  老師一定會包底的
[00:06:35.440 --> 00:06:36.440]  可能活動完成後
[00:06:36.440 --> 00:06:38.440]  老師又會在台上來感謝你
[00:06:38.440 --> 00:06:42.440]  就是這麼興奮的事
[00:06:42.440 --> 00:06:47.440]  上帝透過保羅全福音給外邦人
[00:06:47.440 --> 00:06:48.440]  對保羅來說
[00:06:48.440 --> 00:06:49.440]  能夠成為福音的戰士
[00:06:49.440 --> 00:06:51.440]  是一件很興奮的事
[00:06:51.440 --> 00:06:54.440]  而且是很驚喜的
[00:06:54.440 --> 00:06:58.440]  因為保羅認為自己在聖徒當中
[00:06:58.440 --> 00:07:00.440]  是最少的還少
[00:07:00.440 --> 00:07:02.440]  他覺得自己很差
[00:07:02.440 --> 00:07:03.440]  不應該得到這個侍奉
[00:07:03.440 --> 00:07:05.440]  不配有這個使命
[00:07:05.440 --> 00:07:06.440]  所以他得到這個使命
[00:07:06.440 --> 00:07:08.440]  他覺得很興奮
[00:07:08.440 --> 00:07:09.440]  很驚喜
[00:07:09.440 --> 00:07:14.440]  不過其實保羅本身一點也不差
[00:07:14.440 --> 00:07:17.440]  保羅的背景也挺有內頭的
[00:07:17.440 --> 00:07:20.440]  保羅出身於基里的大數加
[00:07:20.440 --> 00:07:21.440]  其實這個地方
[00:07:21.440 --> 00:07:24.440]  絕對不是一個無名小鎮
[00:07:24.440 --> 00:07:28.440]  這個地方是一個學術、政治和商業的中心
[00:07:28.440 --> 00:07:30.440]  是一個很有名的地方
[00:07:30.440 --> 00:07:32.440]  而且他是希伯來人
[00:07:32.440 --> 00:07:33.440]  是生的希伯來人
[00:07:33.440 --> 00:07:36.440]  說得他是一個純正的以色列人
[00:07:36.440 --> 00:07:38.440]  而且他是一個羅馬公民
[00:07:38.440 --> 00:07:40.440]  地位是令人羨慕的
[00:07:40.440 --> 00:07:42.440]  再加上說他是
[00:07:42.440 --> 00:07:47.440]  猶太拉比加馬列門下的學生
[00:07:47.440 --> 00:07:49.440]  簡單來說他是出身名校
[00:07:49.440 --> 00:07:50.440]  成績優越
[00:07:50.440 --> 00:07:52.440]  當時加馬列是猶太人
[00:07:52.440 --> 00:07:54.440]  裡面有一個很有名的教師
[00:07:54.440 --> 00:07:55.440]  即是一個老師
[00:07:55.440 --> 00:08:00.440]  其實保羅當時是一個
[00:08:00.440 --> 00:08:03.440]  有身份、有地位、有學識的人
[00:08:03.440 --> 00:08:05.440]  他本來大有前途
[00:08:05.440 --> 00:08:08.440]  出生命門、前途無可限量
[00:08:08.440 --> 00:08:10.440]  為何他會有這個選擇呢?
[00:08:10.440 --> 00:08:13.440]  為何他會將福音放在第一位?
[00:08:13.440 --> 00:08:19.440]  我相信保羅是好心經歷過耶穌基督的拯救
[00:08:19.440 --> 00:08:21.440]  他遇見耶穌
[00:08:21.440 --> 00:08:23.440]  帶來他生命的逆轉
[00:08:23.440 --> 00:08:25.440]  有些事情他會覺得
[00:08:25.440 --> 00:08:27.440]  現在作為基督徒
[00:08:27.440 --> 00:08:32.440]  他看這些東西比前途、名利更加值得追求
[00:08:32.440 --> 00:08:35.440]  從前所謂的有名有利、有學識的他
[00:08:35.440 --> 00:08:38.440]  只是令他成為逼迫基督徒
[00:08:38.440 --> 00:08:41.440]  成為罪人中的罪魁、逼迫教的人
[00:08:41.440 --> 00:08:46.440]  所以他用聖徒中最少的「還少」去形容自己
[00:08:46.440 --> 00:08:49.440]  他覺得自己是一個最大惡極的人
[00:08:49.440 --> 00:08:51.440]  怎配受神的恩典
[00:08:51.440 --> 00:08:53.440]  怎配得可以同神同工
[00:08:53.440 --> 00:08:57.440]  怎配得可以成為福音的使者
[00:08:57.440 --> 00:09:00.440]  雖然保羅曾經是逼迫教會
[00:09:00.440 --> 00:09:01.440]  是一個大罪人
[00:09:01.440 --> 00:09:04.440]  不過今天在耶穌基督中
[00:09:04.440 --> 00:09:06.440]  他是一個新造的人
[00:09:06.440 --> 00:09:09.440]  他願意用一套新的方式去生活
[00:09:09.440 --> 00:09:11.440]  他決定要脫離舊有的生活模式
[00:09:11.440 --> 00:09:13.440]  不再用世界那套
[00:09:13.440 --> 00:09:15.440]  而是上帝那套
[00:09:15.440 --> 00:09:17.440]  因為世界那套是短暫的
[00:09:17.440 --> 00:09:20.440]  名利是地上短暫的事情
[00:09:20.440 --> 00:09:22.440]  但是上帝那套才是永恆
[00:09:22.440 --> 00:09:25.440]  人靈魂的得救才是永恆
[00:09:25.440 --> 00:09:27.440]  當保羅遇見耶穌
[00:09:27.440 --> 00:09:29.440]  他不再用熟悉的眼光去看事物
[00:09:29.440 --> 00:09:31.440]  而是用熟靈的眼光
[00:09:31.440 --> 00:09:33.440]  保羅的價值觀不同了
[00:09:33.440 --> 00:09:37.440]  他不是追求世上、甚至宗教上的名利
[00:09:37.440 --> 00:09:40.440]  而是看重神給他的積分
[00:09:40.440 --> 00:09:43.440]  他不是以世界的價值觀去看事物
[00:09:43.440 --> 00:09:45.440]  而是用神的眼光
[00:09:45.440 --> 00:09:47.440]  看見人靈魂的得救
[00:09:47.440 --> 00:09:50.440]  是遠比名利更加寶貴
[00:09:50.440 --> 00:09:53.440]  而原本最大惡劣的他
[00:09:53.440 --> 00:09:55.440]  能夠成為福音的使者
[00:09:55.440 --> 00:09:57.440]  能夠確立這個使命在他身上
[00:09:57.440 --> 00:09:59.440]  他覺得很永恆、很興奮
[00:09:59.440 --> 00:10:01.440]  而且見到很正的事
[00:10:01.440 --> 00:10:04.440]  丁姊妹
[00:10:04.440 --> 00:10:06.440]  保羅覺得能夠傳福音
[00:10:06.440 --> 00:10:09.440]  有這個使命、有這個慧分就很正了
[00:10:09.440 --> 00:10:11.440]  我們呢
[00:10:11.440 --> 00:10:13.440]  傳福音這個使命我們也知道
[00:10:13.440 --> 00:10:16.440]  但我們怎樣才覺得這件事是正的呢?
[00:10:16.440 --> 00:10:19.440]  怎樣才能保持這團火
[00:10:19.440 --> 00:10:22.440]  覺得這個使命是一件很正的、很寶貴的事情呢?
[00:10:22.440 --> 00:10:24.440]  是要用熟靈的眼光去看事物
[00:10:24.440 --> 00:10:27.440]  而不是用熟悉的眼光去看事物
[00:10:27.440 --> 00:10:31.440]  很多時候我們覺得傳福音這件事
[00:10:31.440 --> 00:10:33.440]  甚至是這個使命
[00:10:33.440 --> 00:10:35.440]  在我們來說未必是一件很正
[00:10:35.440 --> 00:10:37.440]  和令我們很興奮的事
[00:10:37.440 --> 00:10:39.440]  因為我們覺得
[00:10:39.440 --> 00:10:41.440]  在我們的生命裏面、人生裏面
[00:10:41.440 --> 00:10:45.440]  有些事情好像比傳福音更重要
[00:10:45.440 --> 00:10:47.440]  不一定說你
[00:10:47.440 --> 00:10:50.440]  要去上學、讀書、溫習、補習
[00:10:50.440 --> 00:10:53.440]  要去玩,沒時間去傳福音
[00:10:53.440 --> 00:10:55.440]  不一定是說這件事
[00:10:55.440 --> 00:10:57.440]  而是有時候
[00:10:57.440 --> 00:10:59.440]  我們也會被自己那套思想
[00:10:59.440 --> 00:11:01.440]  我們自己那套價值觀
[00:11:01.440 --> 00:11:03.440]  去限制了我們
[00:11:03.440 --> 00:11:08.440]  令我們有很多不想去傳福音的藉口和理由
[00:11:09.440 --> 00:11:13.440]  可能是面子比傳福音更加重要
[00:11:13.440 --> 00:11:17.440]  說傳福音約人回教會
[00:11:17.440 --> 00:11:19.440]  如果他拒絕我
[00:11:19.440 --> 00:11:21.440]  我就很沒面子
[00:11:21.440 --> 00:11:23.440]  叫人信耶穌
[00:11:23.440 --> 00:11:25.440]  那就是告訴別人我是基督徒
[00:11:25.440 --> 00:11:27.440]  用什麼人家取笑我
[00:11:27.440 --> 00:11:30.440]  有些很難聽的名字對基督徒
[00:11:30.440 --> 00:11:32.440]  說我們是爺什麼的
[00:11:32.440 --> 00:11:34.440]  你們自己加上去吧
[00:11:34.440 --> 00:11:36.440]  這些名字很難聽
[00:11:36.440 --> 00:11:41.440]  被取笑,我自尊心受損
[00:11:41.440 --> 00:11:46.440]  還有,邀請人回教會和別人分享信仰
[00:11:46.440 --> 00:11:48.440]  他問了我的信仰問題
[00:11:48.440 --> 00:11:50.440]  我不會回答的
[00:11:50.440 --> 00:11:53.440]  回答不了,我很沒面子
[00:11:53.440 --> 00:11:56.440]  介紹一下接下來的主要學
[00:11:56.440 --> 00:11:59.440]  信仰二欄
[00:11:59.440 --> 00:12:01.440]  鼓勵大家多點參與
[00:12:01.440 --> 00:12:02.440]  特別是帶專了丁志偉
[00:12:02.440 --> 00:12:06.440]  你就可以解答傳福音二欄
[00:12:06.440 --> 00:12:09.440]  不過是,有時真的
[00:12:09.440 --> 00:12:11.440]  可能我們也會有這些思想、思維
[00:12:11.440 --> 00:12:15.440]  我們這些觀念在生命裏面阻礙著我們
[00:12:15.440 --> 00:12:18.440]  可能我們的面子、我們的自尊
[00:12:18.440 --> 00:12:20.440]  比傳福音更加重要
[00:12:20.440 --> 00:12:23.440]  剛剛的星期日
[00:12:23.440 --> 00:12:25.440]  剛過了一個星期日
[00:12:25.440 --> 00:12:27.440]  開始恢復囚友的探訪
[00:12:27.440 --> 00:12:29.440]  因為都是限聚令的問題
[00:12:29.440 --> 00:12:31.440]  所以我們只有四個coder
[00:12:31.440 --> 00:12:35.440]  所以我們不能夠公開招募大家
[00:12:35.440 --> 00:12:38.440]  找以前的coder或是去過的丁志偉
[00:12:38.440 --> 00:12:40.440]  去探求囚友
[00:12:40.440 --> 00:12:44.440]  去到麗敬懲教所分享信仰
[00:12:44.440 --> 00:12:46.440]  其實我也有點害怕
[00:12:46.440 --> 00:12:51.440]  因為已經一年多、兩年沒有探求過囚友
[00:12:51.440 --> 00:12:53.440]  我也有點緊張、害怕
[00:12:53.440 --> 00:12:55.440]  因為他們和你們不同
[00:12:55.440 --> 00:12:58.440]  雖然那裏都是一群年輕的囚友
[00:12:58.440 --> 00:13:00.440]  但你們都很乖
[00:13:00.440 --> 00:13:02.440]  你們坐得挺穩的
[00:13:02.440 --> 00:13:04.440]  聽我說話、一起玩遊戲
[00:13:04.440 --> 00:13:06.440]  你們是很乖的
[00:13:06.440 --> 00:13:08.440]  他們不一定的
[00:13:08.440 --> 00:13:10.440]  還有負責的牧師
[00:13:10.440 --> 00:13:12.440]  在我們去到的時候
[00:13:12.440 --> 00:13:14.440]  和我們交談的時候
[00:13:14.440 --> 00:13:16.440]  他們說給你們心理準備
[00:13:16.440 --> 00:13:18.440]  上個月去的時候
[00:13:18.440 --> 00:13:20.440]  第一次可以開始探求囚友
[00:13:20.440 --> 00:13:22.440]  上次第一次的時候
[00:13:22.440 --> 00:13:24.440]  只有兩個囚友願意玩遊戲
[00:13:24.440 --> 00:13:26.440]  而且他們沒有什麼反應
[00:13:26.440 --> 00:13:28.440]  甚至他們不太想和你聊天
[00:13:28.440 --> 00:13:30.440]  聽到這些的時候
[00:13:30.440 --> 00:13:33.440]  我心裏立即浮現了剛才所說的東西
[00:13:33.440 --> 00:13:35.440]  剛才浮現了什麼
[00:13:35.440 --> 00:13:38.440]  沒有人玩遊戲豈不是很冒免
[00:13:38.440 --> 00:13:39.440]  我和他們聊天
[00:13:39.440 --> 00:13:41.440]  他們不回應、不理、不展示
[00:13:41.440 --> 00:13:43.440]  豈不是很乳
[00:13:43.440 --> 00:13:45.440]  這些都在我的生命裏出現
[00:13:45.440 --> 00:13:48.440]  當然了,我們已經去到門口了
[00:13:48.440 --> 00:13:50.440]  走不掉了
[00:13:50.440 --> 00:13:52.440]  一定要去探
[00:13:52.440 --> 00:13:56.440]  但我沒有一直被這些負面
[00:13:56.440 --> 00:13:58.440]  我這些害怕、這些羽毛
[00:13:58.440 --> 00:14:00.440]  這些怕的思想帶著我
[00:14:00.440 --> 00:14:02.440]  影響我
[00:14:02.440 --> 00:14:04.440]  反而我在想
[00:14:04.440 --> 00:14:07.440]  不要緊,就算只有一個囚友
[00:14:07.440 --> 00:14:09.440]  願意玩遊戲
[00:14:09.440 --> 00:14:11.440]  只有一個囚友願意和我們分享
[00:14:11.440 --> 00:14:13.440]  和我們聊天
[00:14:13.440 --> 00:14:15.440]  我也能和他分享信仰
[00:14:15.440 --> 00:14:17.440]  就算只有一個也好
[00:14:17.440 --> 00:14:18.440]  他也多一個機會
[00:14:18.440 --> 00:14:20.440]  透過這個事情
[00:14:20.440 --> 00:14:22.440]  他多一個機會能夠認識耶穌
[00:14:22.440 --> 00:14:24.440]  能夠認識信仰
[00:14:24.440 --> 00:14:26.440]  我相信
[00:14:26.440 --> 00:14:28.440]  上帝是會保佑的
[00:14:28.440 --> 00:14:30.440]  因為一個人得救
[00:14:30.440 --> 00:14:31.440]  一個人信不信主
[00:14:31.440 --> 00:14:33.440]  是神的大能
[00:14:33.440 --> 00:14:36.440]  靈魂得救是永遠的事
[00:14:36.440 --> 00:14:39.440]  被人笑是短暫的
[00:14:39.440 --> 00:14:41.440]  人靈魂得救才是永遠
[00:14:41.440 --> 00:14:44.440]  所以不要用熟悉的眼光去看事物
[00:14:44.440 --> 00:14:46.440]  而是用熟靈的眼光
[00:14:46.440 --> 00:14:48.440]  很感恩
[00:14:48.440 --> 00:14:50.440]  我們去到的時候
[00:14:50.440 --> 00:14:52.440]  其實大部分的囚友都願意和我們一起玩遊戲
[00:14:52.440 --> 00:14:55.440]  其實我們的遊戲都很低能
[00:14:55.440 --> 00:14:56.440]  但他們一起玩
[00:14:56.440 --> 00:14:58.440]  又很願意分享信仰
[00:14:58.440 --> 00:15:00.440]  他們主動的程度就是
[00:15:00.440 --> 00:15:02.440]  我都算是多話說的人
[00:15:02.440 --> 00:15:04.440]  他們多話說到我不能夠說話
[00:15:04.440 --> 00:15:06.440]  你可以看到他們既甘勇敢
[00:15:06.440 --> 00:15:08.440]  很感恩
[00:15:08.440 --> 00:15:09.440]  丁姐妹
[00:15:09.440 --> 00:15:11.440]  不知道你有沒有一些觀念
[00:15:11.440 --> 00:15:14.440]  或者熟悉的觀念都影響了我們
[00:15:14.440 --> 00:15:17.440]  不能夠好好去實踐這個使命
[00:15:17.440 --> 00:15:19.440]  都阻礙了我們去傳闊音
[00:15:19.440 --> 00:15:20.440]  鼓勵你
[00:15:20.440 --> 00:15:22.440]  有這些觀念的時候
[00:15:22.440 --> 00:15:23.440]  不要讓它帶著你走
[00:15:23.440 --> 00:15:25.440]  不要讓它影響你
[00:15:25.440 --> 00:15:29.440]  而是選擇用熟靈的眼光去引導你
[00:15:29.440 --> 00:15:31.440]  接著
[00:15:31.440 --> 00:15:33.440]  保羅就說
[00:15:33.440 --> 00:15:35.440]  傳福音這份恩典
[00:15:35.440 --> 00:15:37.440]  或者傳福音這件事情
[00:15:37.440 --> 00:15:39.440]  裡面是包括什麼呢?
[00:15:39.440 --> 00:15:40.440]  首先
[00:15:40.440 --> 00:15:41.440]  傳福音是說什麼?
[00:15:41.440 --> 00:15:42.440]  傳福音是說
[00:15:42.440 --> 00:15:46.440]  把基督那插不透的豐富傳給外邦人
[00:15:46.440 --> 00:15:48.440]  就是要把福音
[00:15:48.440 --> 00:15:51.440]  要傳給非以色列人
[00:15:51.440 --> 00:15:53.440]  而當中插不透這個字
[00:15:53.440 --> 00:15:55.440]  其實是有心不可測
[00:15:55.440 --> 00:15:57.440]  或者難以理解的意思
[00:15:57.440 --> 00:16:00.440]  就是說神的恩典是難以理解的
[00:16:00.440 --> 00:16:02.440]  是沒有人想過
[00:16:02.440 --> 00:16:04.440]  上帝這個創造主
[00:16:04.440 --> 00:16:05.440]  創造萬物的主
[00:16:05.440 --> 00:16:07.440]  竟然是猜他的兒子
[00:16:07.440 --> 00:16:09.440]  為罪人捨命
[00:16:09.440 --> 00:16:12.440]  以致救恩臨到外邦人
[00:16:12.440 --> 00:16:13.440]  另外
[00:16:13.440 --> 00:16:15.440]  就是能夠使人都明白
[00:16:15.440 --> 00:16:20.440]  什麼是歷代以來隱藏在創造萬物之神裡的奧秘
[00:16:20.440 --> 00:16:22.440]  就是說今天上帝要透過教會
[00:16:22.440 --> 00:16:24.440]  一群的信徒
[00:16:24.440 --> 00:16:28.440]  讓人認識上帝自己的救贖計劃
[00:16:28.440 --> 00:16:30.440]  傳福音是什麼呢?
[00:16:30.440 --> 00:16:34.440]  傳福音是要讓人認識基督的救恩
[00:16:34.440 --> 00:16:36.440]  並且藉著這群信徒
[00:16:36.440 --> 00:16:39.440]  讓其他人更多未信的人
[00:16:39.440 --> 00:16:43.440]  認識上帝的救贖計劃
[00:16:43.440 --> 00:16:45.440]  我們聽到這裡的時候
[00:16:45.440 --> 00:16:47.440]  可能我們沒有什麼感受
[00:16:47.440 --> 00:16:49.440]  甚至我們覺得
[00:16:49.440 --> 00:16:51.440]  保羅好像在說母親是女人的東西
[00:16:51.440 --> 00:16:53.440]  我也知道
[00:16:53.440 --> 00:16:56.440]  但是聖經形容這個是奧秘
[00:16:56.440 --> 00:16:57.440]  奧秘
[00:16:57.440 --> 00:17:01.440]  奧秘就是非常不尋常的事
[00:17:01.440 --> 00:17:05.440]  原來這個奧秘是說外邦人恩基督的救恩
[00:17:05.440 --> 00:17:07.440]  同為後事
[00:17:07.440 --> 00:17:08.440]  同夢應許
[00:17:08.440 --> 00:17:11.440]  同一同成為基督的身體
[00:17:11.440 --> 00:17:14.440]  是一個與神關係的復活
[00:17:14.440 --> 00:17:17.440]  這件事是從來沒有人想過的事
[00:17:17.440 --> 00:17:19.440]  因為猶太人一直以為
[00:17:19.440 --> 00:17:20.440]  或者一直認為
[00:17:20.440 --> 00:17:22.440]  尼塞亞這個救主
[00:17:22.440 --> 00:17:24.440]  只是拯救以色列人
[00:17:24.440 --> 00:17:25.440]  不是拯救外邦人的
[00:17:25.440 --> 00:17:27.440]  為什麼外邦人會得救呢?
[00:17:27.440 --> 00:17:29.440]  還有沒想過這個救恩
[00:17:29.440 --> 00:17:31.440]  是能夠與神關係的復活
[00:17:31.440 --> 00:17:34.440]  以致能夠稱神為天父
[00:17:34.440 --> 00:17:37.440]  這是何等大的恩典
[00:17:37.440 --> 00:17:40.440]  今天外邦人都可以成為屬神的市民
