
[00:00:00.000 --> 00:00:04.000]  感謝敬拜隊帶領我們敬拜
[00:03:39.000 --> 00:03:40.000]  有時候都很困難
[00:03:40.000 --> 00:03:44.000]  去展現那份good news的平安
[00:03:44.000 --> 00:03:46.000]  究竟我們在生命裏面
[00:03:46.000 --> 00:03:48.000]  怎樣才可以衝破這些
[00:03:48.000 --> 00:03:50.000]  以至到我們的小組
[00:03:50.000 --> 00:03:51.000]  可以互相擁抱
[00:03:51.000 --> 00:03:53.000]  可以展現好像家一樣的感覺
[00:03:53.000 --> 00:03:55.000]  經常都說弟兄姊妹
[00:03:55.000 --> 00:03:57.000]  其實應該是一個好像家一樣的感覺
[00:03:57.000 --> 00:04:00.000]  小組究竟怎樣可以展現家的感覺
[00:04:00.000 --> 00:04:04.000]  從上以來主耶穌基督賜予我們的平安
[00:04:04.000 --> 00:04:05.000]  我們看的經文
[00:04:05.000 --> 00:04:07.000]  有一個很寶貴的提醒
[00:04:07.000 --> 00:04:11.000]  經文就是哥羅西書三章十二節到十七節
[00:04:11.000 --> 00:04:13.000]  當中會告訴我們
[00:04:13.000 --> 00:04:17.000]  第一件事就是一個理想的基督徒群體
[00:04:17.000 --> 00:04:20.000]  我們當中有一個目標
[00:04:20.000 --> 00:04:22.000]  理想,即是一個很完美的幻想
[00:04:22.000 --> 00:04:25.000]  一個很完美、很理想的基督徒群體
[00:04:25.000 --> 00:04:26.000]  究竟是怎樣的呢?
[00:04:26.000 --> 00:04:28.000]  我們向的目標是哪裡呢?
[00:04:28.000 --> 00:04:30.000]  而第二部分就會告訴我們
[00:04:30.000 --> 00:04:32.000]  我們達到這個目標的方法
[00:04:32.000 --> 00:04:34.000]  拍網我們體會到
[00:04:34.000 --> 00:04:36.000]  學了之後我們生命裏面
[00:04:36.000 --> 00:04:38.000]  可以慢慢向著這個目標去走
[00:04:38.000 --> 00:04:43.000]  我們不會一步登天成為理想的基督徒群體
[00:04:43.000 --> 00:04:44.000]  但我們都可以明白到
[00:04:44.000 --> 00:04:48.000]  究竟我們的方向可以怎樣成長
[00:04:48.000 --> 00:04:50.000]  我給大家知道一點點背景
[00:04:50.000 --> 00:04:54.000]  讓大家明白哥羅西書是講什麼
[00:04:54.000 --> 00:04:57.000]  哥羅西書當中講的是一件很重要的事
[00:04:57.000 --> 00:05:00.000]  其實是保羅在處理教會裏面
[00:05:00.000 --> 00:05:04.000]  哥羅西教會有兩班人很不合適
[00:05:04.000 --> 00:05:07.000]  就是猶太教背景或猶太人
[00:05:07.000 --> 00:05:09.000]  以及外邦人
[00:05:09.000 --> 00:05:11.000]  當時他們兩班人水火不容
[00:05:11.000 --> 00:05:14.000]  猶太人覺得作為基督徒
[00:05:14.000 --> 00:05:17.000]  應該跟隨猶太的律法
[00:05:17.000 --> 00:05:20.000]  要循規蹈矩才可以得救
[00:05:20.000 --> 00:05:22.000]  而外邦人又不懼
[00:05:22.000 --> 00:05:25.000]  就會覺得主耶穌救了我
[00:05:25.000 --> 00:05:27.000]  我做什麼都可以
[00:05:27.000 --> 00:05:29.000]  我生活怎樣放縱
[00:05:29.000 --> 00:05:30.000]  一切都沒有問題
[00:05:30.000 --> 00:05:33.000]  所以當時兩班人很不懼大家
[00:05:33.000 --> 00:05:38.000]  甚至會有憎恨對方的情況出現
[00:05:38.000 --> 00:05:41.000]  所以保羅在寫哥羅西書的時候
[00:05:41.000 --> 00:05:43.000]  他要處理這個問題
[00:05:43.000 --> 00:05:45.000]  當時他先指出兩班人
[00:05:45.000 --> 00:05:48.000]  在信念上原來都出了問題
[00:05:48.000 --> 00:05:50.000]  基督徒不是禁慾主義
[00:05:50.000 --> 00:05:52.000]  即不是一定要死守律法才得救
[00:05:52.000 --> 00:05:54.000]  亦都不是縱慾主義
[00:05:54.000 --> 00:05:56.000]  即不是得救後做什麼都可以
[00:05:56.000 --> 00:05:58.000]  基督徒是一件新的事
[00:05:58.000 --> 00:05:59.000]  是一個新的生命
[00:05:59.000 --> 00:06:00.000]  一個新的身份
[00:06:00.000 --> 00:06:03.000]  而這個新的身份展現的就是愛
[00:06:03.000 --> 00:06:04.000]  體會到上帝的愛
[00:06:04.000 --> 00:06:07.000]  以至到他用愛去回應上帝
[00:06:07.000 --> 00:06:10.000]  所以基督徒群體其實是一班人
[00:06:10.000 --> 00:06:12.000]  得著新的身份
[00:06:12.000 --> 00:06:16.000]  以至到學習去展現一個新的生活態度
[00:06:16.000 --> 00:06:19.000]  究竟這班基督徒群體聚在一起
[00:06:19.000 --> 00:06:21.000]  那個理想的基督徒群體
[00:06:21.000 --> 00:06:24.000]  是在展現什麼樣的生活態度呢
[00:06:24.000 --> 00:06:25.000]  我們當中就會看到
[00:06:25.000 --> 00:06:29.000]  我們先看哥羅西書三章十二至十五節A
[00:06:29.000 --> 00:06:31.000]  當中就會告訴我們
[00:06:31.000 --> 00:06:34.000]  理想的基督徒群體我們的目標在哪裡
[00:06:34.000 --> 00:06:37.000]  原來理想基督徒群體的目標就是
[00:06:37.000 --> 00:06:39.000]  大家都會學習著日數基督的愛
[00:06:39.000 --> 00:06:42.000]  去放下自己合理的權利去愛
[00:06:42.000 --> 00:06:44.000]  是一種犧牲性的愛
[00:06:44.000 --> 00:06:46.000]  原來當基督徒群體聚在一起
[00:06:46.000 --> 00:06:48.000]  如果真的可以做到很理想的話
[00:06:48.000 --> 00:06:52.000]  其實大家都應該可以展現到那種犧牲性的愛
[00:06:52.000 --> 00:06:58.000]  那種互相為了其他人去放下自己的權利
[00:06:58.000 --> 00:07:00.000]  我們一起去看這段經文
[00:07:00.000 --> 00:07:03.000]  十二節至十五節A
[00:07:03.000 --> 00:07:05.000]  我們一起讀
[00:07:05.000 --> 00:07:32.000]  (音)
[00:07:32.000 --> 00:07:41.000]  (音)
[00:07:41.000 --> 00:07:46.000]  經文說到神所揀說是聖潔的夢愛
[00:07:46.000 --> 00:07:48.000]  也就是說基督徒
[00:07:48.000 --> 00:07:51.000]  基督徒作為基督徒原來有事情要做
[00:07:51.000 --> 00:07:58.000]  當中說到基督徒要傳著憐憫、憐悲、溫柔、忍耐五樣東西
[00:07:58.000 --> 00:08:03.000]  這個詞原文是說穿,好像穿衣服一樣
[00:08:03.000 --> 00:08:05.000]  好像穿衣服,一件一件的衣服
[00:08:05.000 --> 00:08:09.000]  當中說到基督徒要脫去舊的衣服
[00:08:09.000 --> 00:08:10.000]  要穿上新的衣服
[00:08:10.000 --> 00:08:13.000]  而穿衣服這個意思在背景來說
[00:08:13.000 --> 00:08:15.000]  是說你代表著什麼
[00:08:15.000 --> 00:08:16.000]  你代表著什麼
[00:08:16.000 --> 00:08:20.000]  簡單說你穿一件衣服寫著
[00:08:20.000 --> 00:08:22.000]  Enjoy life
[00:08:22.000 --> 00:08:23.000]  有個字寫著
[00:08:23.000 --> 00:08:25.000]  其實你表明你的信念是什麼
[00:08:25.000 --> 00:08:27.000]  就是Enjoy life
[00:08:27.000 --> 00:08:29.000]  或者我是一個利物浦足球迷
[00:08:29.000 --> 00:08:33.000]  我穿利物浦球衣就代表我支持一隊球隊
[00:08:33.000 --> 00:08:36.000]  所以其實當中說到我們要脫去舊的
[00:08:36.000 --> 00:08:37.000]  穿上新的東西
[00:08:37.000 --> 00:08:41.000]  也就是說我們的生命要展現一些新的特質
[00:08:41.000 --> 00:08:43.000]  一個生活的模式去改變
[00:08:43.000 --> 00:08:44.000]  穿上新的東西
[00:08:44.000 --> 00:08:47.000]  基督徒應該有新的生活的特質
[00:08:47.000 --> 00:08:48.000]  生活的模式
[00:08:48.000 --> 00:08:49.000]  包括這五個特質
[00:08:49.000 --> 00:08:52.000]  憐憫、憐憫、憐悲、溫柔、忍耐
[00:08:52.000 --> 00:08:54.000]  聽下去可能會很飄
[00:08:54.000 --> 00:08:55.000]  這五個字
[00:08:55.000 --> 00:08:56.000]  究竟它說什麼
[00:08:56.000 --> 00:08:58.000]  我逐一解釋給大家聽
[00:08:58.000 --> 00:09:00.000]  會明白多一些他們的關聯是什麼
[00:09:00.000 --> 00:09:04.000]  憐憫是說你很同情對方
[00:09:04.000 --> 00:09:05.000]  你看到對方很慘
[00:09:05.000 --> 00:09:06.000]  你同情他
[00:09:06.000 --> 00:09:07.000]  同情他的感受
[00:09:07.000 --> 00:09:08.000]  你真的很慘
[00:09:08.000 --> 00:09:09.000]  我要關心你
[00:09:09.000 --> 00:09:11.000]  這個就是憐憫
[00:09:11.000 --> 00:09:15.000]  而第二樣就是憂慮
[00:09:15.000 --> 00:09:17.000]  憂慮英文會比較容易的說
[00:09:17.000 --> 00:09:18.000]  就是Kindness
[00:09:18.000 --> 00:09:20.000]  Show kindness給人
[00:09:20.000 --> 00:09:23.000]  也就是說你去為人去做一些事情
[00:09:23.000 --> 00:09:25.000]  去幫助別人的需要
[00:09:25.000 --> 00:09:27.000]  當你同情別人的感受
[00:09:27.000 --> 00:09:28.000]  你去幫助別人
[00:09:28.000 --> 00:09:30.000]  而第三樣就是憐悲
[00:09:30.000 --> 00:09:31.000]  憐悲比較容易
[00:09:31.000 --> 00:09:33.000]  就是我放下自己的成見
[00:09:33.000 --> 00:09:35.000]  我放下自己的想法
[00:09:35.000 --> 00:09:37.000]  我去學習明白別人的想法
[00:09:37.000 --> 00:09:39.000]  別人的看法是什麼
[00:09:39.000 --> 00:09:41.000]  重視對方的看法
[00:09:41.000 --> 00:09:43.000]  而第四就是溫柔
[00:09:43.000 --> 00:09:46.000]  溫柔我們常常會覺得好像臨時字
[00:09:46.000 --> 00:09:48.000]  被人欺負的那些
[00:09:48.000 --> 00:09:51.000]  但其實溫柔原來在原文裡面
[00:09:51.000 --> 00:09:53.000]  是一個很剛強的一個字
[00:09:53.000 --> 00:09:55.000]  它在當中說你選擇
[00:09:55.000 --> 00:09:57.000]  你主動去選擇
[00:09:57.000 --> 00:10:00.000]  是以別人為優先的一個狀態
[00:10:00.000 --> 00:10:02.000]  所以你放下自己
[00:10:02.000 --> 00:10:04.000]  將對方視為你生命裡面的優先
[00:10:04.000 --> 00:10:06.000]  這個就是溫柔
[00:10:06.000 --> 00:10:09.000]  而到最後就是忍耐
[00:10:09.000 --> 00:10:12.000]  忍耐當中就是為了對方的緣故
[00:10:12.000 --> 00:10:13.000]  你願意去等
[00:10:13.000 --> 00:10:16.000]  願意去放下自己的需要
[00:10:16.000 --> 00:10:18.000]  甚至覺得慢慢去
[00:10:18.000 --> 00:10:19.000]  以對方為優先
[00:10:19.000 --> 00:10:21.000]  我可以放下我自己的東西不理著
[00:10:21.000 --> 00:10:24.000]  這個就是經文裡面所說的
[00:10:24.000 --> 00:10:27.000]  基督徒應該有新的生活特質
[00:10:27.000 --> 00:10:29.000]  我們都會朝著這個方向
[00:10:29.000 --> 00:10:31.000]  希望我們可以穿上身
[00:10:31.000 --> 00:10:33.000]  我們生命可以展現這五個特質
[00:10:33.000 --> 00:10:35.000]  一個總結在下面可以看到
[00:10:35.000 --> 00:10:36.000]  下一個
[00:10:36.000 --> 00:10:39.000]  你看到不斷綠色的不知道是否出現
[00:10:39.000 --> 00:10:41.000]  中間是對方對方對方
[00:10:41.000 --> 00:10:43.000]  其實一直都是說
[00:10:43.000 --> 00:10:45.000]  基督徒是以對方
[00:10:45.000 --> 00:10:50.000]  以他者為考量中心的一種思考模式
[00:10:50.000 --> 00:10:52.000]  基督徒要愛
[00:10:52.000 --> 00:10:54.000]  而愛的裡面是要放下自己
[00:10:54.000 --> 00:10:56.000]  為著對方的緣故
[00:10:56.000 --> 00:10:58.000]  放下自己合理的權利去愛
[00:10:58.000 --> 00:11:01.000]  五個字加起來可以想一個圖畫
[00:11:01.000 --> 00:11:02.000]  你又拿著一杯水
[00:11:02.000 --> 00:11:04.000]  別人又拿著一杯水
[00:11:04.000 --> 00:11:07.000]  你不是只看著自己的杯水夠不夠
[00:11:07.000 --> 00:11:08.000]  我杯水不夠不公平
[00:11:08.000 --> 00:11:10.000]  要拿多一點
[00:11:10.000 --> 00:11:11.000]  而是你看著別人的杯水
[00:11:11.000 --> 00:11:12.000]  別人夠不夠
[00:11:12.000 --> 00:11:15.000]  我可以怎樣令別人的杯水多一點
[00:11:15.000 --> 00:11:18.000]  一個以他者為考量中心的一種愛
[00:11:18.000 --> 00:11:22.000]  就是我們怎樣效法主耶穌基督的愛
[00:11:22.000 --> 00:11:25.000]  經文在第十四節做了一個總結
[00:11:25.000 --> 00:11:27.000]  在者一切之外
[00:11:27.000 --> 00:11:28.000]  要傳著愛心
[00:11:28.000 --> 00:11:30.000]  愛心就是聯絡傳德
[00:11:30.000 --> 00:11:32.000]  當中亦都是說穿
[00:11:32.000 --> 00:11:33.000]  要傳著愛心
[00:11:33.000 --> 00:11:34.000]  穿著愛心
[00:11:34.000 --> 00:11:36.000]  所以愛心就好像一件大衣服
[00:11:36.000 --> 00:11:37.000]  包著裡面的衣服
[00:11:37.000 --> 00:11:39.000]  你看到嬰兒
[00:11:39.000 --> 00:11:40.000]  那麼多衣服
[00:11:40.000 --> 00:11:42.000]  最外面那件就是愛
[00:11:42.000 --> 00:11:43.000]  包著所有東西
[00:11:43.000 --> 00:11:44.000]  亦即是說
[00:11:44.000 --> 00:11:48.000]  愛是一切所有五個特質的基礎
[00:11:48.000 --> 00:11:50.000]  根基
[00:11:50.000 --> 00:11:52.000]  我們要愛人
[00:11:52.000 --> 00:11:55.000]  我們要放下自己合理的權利去愛
[00:11:55.000 --> 00:11:59.000]  而這個根基就是因為我們正在學習主耶穌基督的愛
[00:11:59.000 --> 00:12:02.000]  保羅在當中給了我們一個例子
[00:12:02.000 --> 00:12:04.000]  如果人與人有嚴覷怎麼辦
[00:12:04.000 --> 00:12:06.000]  就要彼此寬容
[00:12:06.000 --> 00:12:08.000]  彼此包容
[00:12:08.000 --> 00:12:10.000]  和彼此耀書
[00:12:10.000 --> 00:12:12.000]  當人與人之間有嚴覷的時候
[00:12:12.000 --> 00:12:14.000]  你要怎樣
[00:12:14.000 --> 00:12:16.000]  其實我們要認識一下人的感受
[00:12:16.000 --> 00:12:18.000]  去幫助人
[00:12:18.000 --> 00:12:20.000]  人可能有需要在生命裡面
[00:12:20.000 --> 00:12:22.000]  或者要重視對方的看法
[00:12:22.000 --> 00:12:24.000]  不如讓人說一說
[00:12:24.000 --> 00:12:26.000]  他有什麼看法
[00:12:26.000 --> 00:12:28.000]  或者學習以對方為優先
[00:12:28.000 --> 00:12:30.000]  可能他有一些東西
[00:12:30.000 --> 00:12:32.000]  我們都很著緊的需要
[00:12:32.000 --> 00:12:34.000]  放下自己
[00:12:34.000 --> 00:12:36.000]  當然經文當中說的
[00:12:36.000 --> 00:12:37.000]  不是你啞忍
[00:12:37.000 --> 00:12:38.000]  不是你死忍爛忍
[00:12:38.000 --> 00:12:40.000]  然後人家傷害你
[00:12:40.000 --> 00:12:42.000]  你用刀砍你
[00:12:42.000 --> 00:12:44.000]  你們砍我吧,很開心被你砍
[00:12:44.000 --> 00:12:50.000]  也不是說你去否定自己的感受
[00:12:50.000 --> 00:12:52.000]  因為當中經文說到
[00:12:52.000 --> 00:12:54.000]  當中說到一件事
[00:12:54.000 --> 00:12:56.000]  你要放下自己合理的權利去愛
[00:12:56.000 --> 00:12:59.000]  你都先知道自己合理的權利是什麼
[00:12:59.000 --> 00:13:01.000]  所以其實當中說到
[00:13:01.000 --> 00:13:03.000]  當你很意會到
[00:13:03.000 --> 00:13:05.000]  意識到自己的感受是什麼
[00:13:05.000 --> 00:13:06.000]  自己的處境是什麼
[00:13:06.000 --> 00:13:07.000]  當中是什麼
[00:13:07.000 --> 00:13:09.000]  但你願意踏出一步
[00:13:09.000 --> 00:13:11.000]  人與人之間有嚴決
[00:13:11.000 --> 00:13:13.000]  你去尋求平安和平
[00:13:13.000 --> 00:13:15.000]  人與人之間
[00:13:15.000 --> 00:13:17.000]  如何得著基督而來的和平
[00:13:17.000 --> 00:13:19.000]  因為我們願意踏前一步
[00:13:19.000 --> 00:13:21.000]  我們放下自己
[00:13:21.000 --> 00:13:23.000]  第十五節說出原因
[00:13:23.000 --> 00:13:25.000]  為什麼基督徒群體
[00:13:25.000 --> 00:13:27.000]  要向這個目標走
[00:13:27.000 --> 00:13:29.000]  又要讓基督的平安在你們心裡作主
[00:13:29.000 --> 00:13:31.000]  你們夢召歸為一體
[00:13:31.000 --> 00:13:33.000]  也試為了者的緣故
[00:13:33.000 --> 00:13:35.000]  這裡漏了一句
[00:13:35.000 --> 00:13:37.000]  也試為了者的緣故
[00:13:37.000 --> 00:13:39.000]  這句話是十分重要
[00:13:39.000 --> 00:13:41.000]  因為其實夢召歸為一體
[00:13:41.000 --> 00:13:43.000]  為什麼有教會
[00:13:43.000 --> 00:13:44.000]  教會是什麼
[00:13:44.000 --> 00:13:46.000]  教會就是為了讓基督的平安
[00:13:46.000 --> 00:13:48.000]  來到我們心裡作主
[00:13:48.000 --> 00:13:50.000]  教會是為平安而生
[00:13:50.000 --> 00:13:52.000]  教會是為平安而生
[00:13:52.000 --> 00:13:55.000]  也是為了我們與自己內心有平安
[00:13:55.000 --> 00:13:57.000]  與人有平安
[00:13:57.000 --> 00:13:59.000]  與神也有平安而生
[00:13:59.000 --> 00:14:03.000]  所以當我們可以真正體會到上帝的愛
[00:14:03.000 --> 00:14:05.000]  我們成為一個教會的時刻
[00:14:05.000 --> 00:14:07.000]  我們要向著這個目標
[00:14:07.000 --> 00:14:10.000]  就是我們與自己的內心有平安
[00:14:10.000 --> 00:14:12.000]  與人之間有平安
[00:14:12.000 --> 00:14:14.000]  與神之間也有平安
[00:14:14.000 --> 00:14:16.000]  這個就是教會
[00:14:16.000 --> 00:14:18.000]  教會正在展現的東西
[00:14:18.000 --> 00:14:20.000]  其實是與這個世界很不同
[00:14:20.000 --> 00:14:22.000]  也是與世界對著幹
[00:14:22.000 --> 00:14:24.000]  衝過來的
[00:14:24.000 --> 00:14:26.000]  大家想想這個世界是怎樣教我們的
[00:14:26.000 --> 00:14:28.000]  不如想想這個世界有很多的
[00:14:28.000 --> 00:14:30.000]  一些術語
[00:14:30.000 --> 00:14:33.000]  告訴我們我們應該怎樣去維護自己的權利
[00:14:33.000 --> 00:14:35.000]  人不畏己
[00:14:35.000 --> 00:14:37.000]  天誅地滅
[00:14:37.000 --> 00:14:39.000]  有仇不報
[00:14:39.000 --> 00:14:41.000]  非君子
[00:14:41.000 --> 00:14:43.000]  執書行頭
[00:14:43.000 --> 00:14:45.000]  慘過敗家
[00:14:45.000 --> 00:14:47.000]  所以這個世界不斷在教我們的東西
[00:14:47.000 --> 00:14:49.000]  就是怎樣維護自己的權利
[00:14:49.000 --> 00:14:51.000]  怎樣去保護自己
[00:14:51.000 --> 00:14:53.000]  在裡面滲透的意識就是
[00:14:53.000 --> 00:14:55.000]  告訴我們我們的快樂從哪裡來
[00:14:55.000 --> 00:14:57.000]  就是我們自己去努力
[00:14:57.000 --> 00:14:59.000]  維護自己
[00:14:59.000 --> 00:15:01.000]  保護自己
[00:15:01.000 --> 00:15:03.000]  其實這段經文告訴我們
[00:15:03.000 --> 00:15:05.000]  我們的平安
[00:15:05.000 --> 00:15:07.000]  我們心裡的喜樂從哪裡來
[00:15:07.000 --> 00:15:09.000]  其實有時候我們放下自己合理的權利
[00:15:09.000 --> 00:15:11.000]  去愛其他人
[00:15:11.000 --> 00:15:13.000]  反而我們更加會得著平安
[00:15:13.000 --> 00:15:15.000]  得著與自己的平安
[00:15:15.000 --> 00:15:17.000]  與人的平安
[00:15:17.000 --> 00:15:19.000]  與神的平安
[00:15:19.000 --> 00:15:21.000]  大家可能會想很超然
[00:15:21.000 --> 00:15:23.000]  究竟是怎樣發生的
[00:15:23.000 --> 00:15:25.000]  我講個例子給大家聽
[00:15:25.000 --> 00:15:27.000]  這是我過去真人真事的經歷
[00:15:27.000 --> 00:15:29.000]  當時十年前
[00:15:29.000 --> 00:15:31.000]  我來到青少報
[00:15:31.000 --> 00:15:33.000]  當時我和一個同工
[00:15:33.000 --> 00:15:35.000]  去見一個女孩
[00:15:35.000 --> 00:15:37.000]  跟她聊天
[00:15:37.000 --> 00:15:39.000]  那個女孩是一個破裂家庭
[00:15:39.000 --> 00:15:41.000]  即是父母離婚的家庭
[00:15:41.000 --> 00:15:43.000]  她和父母一起住
[00:15:43.000 --> 00:15:45.000]  但其實很想父母
[00:15:45.000 --> 00:15:47.000]  一起走在一起
[00:15:47.000 --> 00:15:49.000]  我跟她聊天
[00:15:49.000 --> 00:15:51.000]  發生什麼事呢
[00:15:51.000 --> 00:15:53.000]  原來是這樣的
[00:15:53.000 --> 00:15:55.000]  她父親突然去找她
[00:15:55.000 --> 00:15:57.000]  那時就跟她說
[00:15:57.000 --> 00:15:59.000]  她父母一起住幾個月
[00:15:59.000 --> 00:16:01.000]  她當時心裏很開心
[00:16:01.000 --> 00:16:03.000]  但亦很不明白
[00:16:03.000 --> 00:16:05.000]  無緣無故找我來住
[00:16:05.000 --> 00:16:07.000]  問一問之後
[00:16:07.000 --> 00:16:09.000]  她父親終於說了個原因
[00:16:09.000 --> 00:16:11.000]  原來她公司
[00:16:11.000 --> 00:16:13.000]  當時破產了
[00:16:13.000 --> 00:16:15.000]  她很需要資金
[00:16:15.000 --> 00:16:17.000]  所以和女兒去住的時候
[00:16:17.000 --> 00:16:19.000]  可以得到政府援助
[00:16:19.000 --> 00:16:21.000]  一切這樣的事情
[00:16:21.000 --> 00:16:23.000]  所以以至到
[00:16:23.000 --> 00:16:25.000]  很希望可以和女兒住
[00:16:25.000 --> 00:16:27.000]  那時女兒聽到
