
[00:00:00.000 --> 00:00:08.000]  早安,中一的應該是第一次見我吧
[00:03:09.000 --> 00:03:13.000]  會不會跟你說什麼說話去叮囑你
[00:03:13.000 --> 00:03:24.000]  我曾經去機場送青年人
[00:03:24.000 --> 00:03:26.000]  即是送機
[00:03:26.000 --> 00:03:28.000]  然後在教會
[00:03:28.000 --> 00:03:30.000]  我矮,你等我等
[00:03:30.000 --> 00:03:32.000]  是不是教不到?教不到就不要緊
[00:03:32.000 --> 00:03:36.000]  阿琛很大力
[00:03:36.000 --> 00:03:38.000]  算了,不搞他了
[00:03:38.000 --> 00:03:41.000]  有一次去機場,送機
[00:03:41.000 --> 00:03:45.000]  在我回家的途中,坐巴士
[00:03:45.000 --> 00:03:49.000]  坐在我後面的媽媽
[00:03:49.000 --> 00:03:52.000]  她的電話響,她的兒子打給她
[00:03:52.000 --> 00:03:57.000]  她的兒子應該跟她說,上了機,準備要起飛
[00:03:57.000 --> 00:04:03.000]  他們父母說了幾句話之後
[00:04:03.000 --> 00:04:06.000]  媽媽最後有個叮囑
[00:04:06.000 --> 00:04:09.000]  你猜媽媽說什麼?
[00:04:09.000 --> 00:04:12.000]  中國小心一點
[00:04:12.000 --> 00:04:16.000]  記住帶女婿回來
[00:04:16.000 --> 00:04:19.000]  兒子,兒子應該帶
[00:04:19.000 --> 00:04:22.000]  媳婦,OK,可能要等很多年
[00:04:22.000 --> 00:04:27.000]  這個媽媽說,記得讀好書
[00:04:27.000 --> 00:04:32.000]  對我來說,是一個典型的媽媽會說的東西
[00:04:32.000 --> 00:04:34.000]  所以我猜最後一句話
[00:04:34.000 --> 00:04:39.000]  或者最後一直說,都是對於說的人說的很重要的東西
[00:04:39.000 --> 00:04:44.000]  曾經我父母,他們自己兩個去旅行
[00:04:44.000 --> 00:04:47.000]  留我和我妹妹在家
[00:04:47.000 --> 00:04:49.000]  其實我們兩個很期待的
[00:04:49.000 --> 00:04:52.000]  因為可以自己在家,兩個人在家
[00:04:52.000 --> 00:04:55.000]  當然開心,很自由
[00:04:55.000 --> 00:04:59.000]  但我媽媽在他們臨出門的時候
[00:04:59.000 --> 00:05:03.000]  給了我一疊文件,還給了我一封信
[00:05:03.000 --> 00:05:09.000]  她說,如果我們回不來,你就打開來看
[00:05:09.000 --> 00:05:15.000]  我心想,這麼形狀,用不用?
[00:05:15.000 --> 00:05:16.000]  怎樣?
[00:05:16.000 --> 00:05:20.000]  她害怕自己一去不返
[00:05:20.000 --> 00:05:24.000]  我父母說,我們是不會一家人去旅行的
[00:05:24.000 --> 00:05:27.000]  因為萬一飛機墜落,我們全家都死了
[00:05:27.000 --> 00:05:29.000]  她說不要這樣
[00:05:29.000 --> 00:05:36.000]  無論如何,她說到哪裡?
[00:05:36.000 --> 00:05:40.000]  她說到她叫我阿姨這封信,一去不返
[00:05:40.000 --> 00:05:44.000]  萬一有情況回不來,就打開來看
[00:05:44.000 --> 00:05:47.000]  最終他們是安全回來的
[00:05:47.000 --> 00:05:53.000]  然後我媽媽還要問我拿回那封信和文件
[00:05:53.000 --> 00:05:55.000]  我就給了她
[00:05:55.000 --> 00:05:57.000]  我不知道
[00:05:57.000 --> 00:06:00.000]  文件很死心,沒有看
[00:06:00.000 --> 00:06:03.000]  信她叫我不要打開,我沒有看
[00:06:03.000 --> 00:06:05.000]  總之就去收發
[00:06:05.000 --> 00:06:09.000]  到這一刻,我都不知道那封信寫什麼
[00:06:09.000 --> 00:06:13.000]  等我今晚問問她,她還在不在才會寫
[00:06:13.000 --> 00:06:17.000]  我都會問,我媽媽那封信會寫什麼呢?
[00:06:17.000 --> 00:06:20.000]  會不會叫我照顧好我妹妹?
[00:06:20.000 --> 00:06:26.000]  會不會這筆錢,那筆錢,你捐去那裡,捐去那裡
[00:06:26.000 --> 00:06:28.000]  她說那我呢?
[00:06:28.000 --> 00:06:31.000]  我不知道,到這一刻都沒有看過
[00:06:31.000 --> 00:06:35.000]  但我相信那封信寫的東西
[00:06:35.000 --> 00:06:39.000]  應該不會再是下雨帶雨傘
[00:06:39.000 --> 00:06:42.000]  冬天又穿衣服
[00:06:42.000 --> 00:06:44.000]  應該不會
[00:06:44.000 --> 00:06:46.000]  萬一真的是她的遺言
[00:06:46.000 --> 00:06:50.000]  其實應該是更重要的東西
[00:06:50.000 --> 00:06:52.000]  所以對一個人來說
[00:06:52.000 --> 00:06:57.000]  遺言,或者她最後的說話
[00:06:57.000 --> 00:06:59.000]  應該都是最重要的
[00:06:59.000 --> 00:07:03.000]  史圖保羅同樣都寫了她的遺言
[00:07:03.000 --> 00:07:05.000]  在遺書裡
[00:07:05.000 --> 00:07:08.000]  對於保羅來說,有什麼是她覺得最重要的呢?
[00:07:08.000 --> 00:07:10.000]  有什麼她覺得最重要要說
[00:07:10.000 --> 00:07:13.000]  而給後人聽,作遺言呢?
[00:07:13.000 --> 00:07:16.000]  她的遺言寫在提摩泰後書
[00:07:16.000 --> 00:07:18.000]  二章八到十節
[00:07:18.000 --> 00:07:20.000]  讓我們一起來看看
[00:07:20.000 --> 00:07:22.000]  保羅覺得對她來說
[00:07:22.000 --> 00:07:24.000]  最重要的是什麼事情
[00:07:24.000 --> 00:07:26.000]  她要寫下來讓我們知道呢?
[00:07:26.000 --> 00:07:28.000]  我們一起來讀
[00:07:28.000 --> 00:07:30.000]  所以很想大家一起來讀的裡面
[00:07:30.000 --> 00:07:32.000]  就要收機啦
[00:07:32.000 --> 00:07:34.000]  收書啦
[00:07:34.000 --> 00:07:38.000]  我們專注在很重要的保羅的遺言裡面
[00:07:38.000 --> 00:07:40.000]  因為真的是她最後一句話
[00:07:40.000 --> 00:07:43.000]  我們一起來讀二章八到十節
[00:07:43.000 --> 00:07:48.000]  你要記得那從死人中復活的耶穌基督
[00:07:48.000 --> 00:07:51.000]  祂是大衛的後裔所生的
[00:07:51.000 --> 00:07:53.000]  這就是我所傳的福音
[00:07:53.000 --> 00:07:57.000]  為我了福音受了磨難
[00:07:57.000 --> 00:08:00.000]  甚至像犯人一樣被捆綁起來
[00:08:00.000 --> 00:08:03.000]  可是神的話卻不被捆綁
[00:08:03.000 --> 00:08:07.000]  因此我為了民忍受一切
[00:08:07.000 --> 00:08:12.000]  好叫他們也可以得著在基督耶穌裡的救恩
[00:08:12.000 --> 00:08:14.000]  和永遠的榮耀
[00:08:14.000 --> 00:08:17.000]  提摩泰後書的核心信息
[00:08:17.000 --> 00:08:19.000]  其實就是福音的核心性
[00:08:19.000 --> 00:08:21.000]  以及傳福音的重要性
[00:08:21.000 --> 00:08:25.000]  特別當時有不少人去傳假福音
[00:08:25.000 --> 00:08:28.000]  福音對於保羅來說是什麼呢?
[00:08:28.000 --> 00:08:30.000]  如果她是提摩泰後書的核心
[00:08:30.000 --> 00:08:33.000]  福音究竟是什麼回事呢?
[00:08:33.000 --> 00:08:35.000]  我們經常說福音啊福音啊
[00:08:35.000 --> 00:08:37.000]  福音是什麼呢?
[00:08:37.000 --> 00:08:40.000]  福音原意是說Good News
[00:08:40.000 --> 00:08:42.000]  或者好信息
[00:08:42.000 --> 00:08:44.000]  福音有多好呢?
[00:08:44.000 --> 00:08:48.000]  內容如何好?要成為保羅的遺言
[00:08:48.000 --> 00:08:50.000]  為什麼她要在死前
[00:08:50.000 --> 00:08:52.000]  因為當時她去坐牢
[00:08:52.000 --> 00:08:54.000]  面對著要被處決
[00:08:54.000 --> 00:08:56.000]  有什麼重要令她覺得
[00:08:56.000 --> 00:09:00.000]  要在死前都刻意寫下來給人知道呢?
[00:09:00.000 --> 00:09:02.000]  到底什麼是福音?
[00:09:02.000 --> 00:09:04.000]  福音是什麼回事呢?
[00:09:04.000 --> 00:09:06.000]  今天我們特別問這個問題
[00:09:06.000 --> 00:09:09.000]  因為青少報今年的年度主題
[00:09:09.000 --> 00:09:11.000]  就叫做展現上帝的國
[00:09:11.000 --> 00:09:14.000]  為要贏取同代人
[00:09:14.000 --> 00:09:17.000]  今個月的主題是福音與惡
[00:09:17.000 --> 00:09:19.000]  所以如果我們要去展現上帝的國
[00:09:19.000 --> 00:09:21.000]  我們要向人傳福音
[00:09:21.000 --> 00:09:24.000]  我們當然要知道福音是什麼回事
[00:09:24.000 --> 00:09:26.000]  不然怎麼去傳呢?
[00:09:26.000 --> 00:09:29.000]  你問你旁邊那個福音是什麼來的?
[00:09:29.000 --> 00:09:31.000]  是東西來的
[00:09:31.000 --> 00:09:33.000]  你是不是跟人說福音是東西來的
[00:09:33.000 --> 00:09:36.000]  相信吧相信這個東西吧
[00:09:36.000 --> 00:09:38.000]  福音究竟是什麼呢?
[00:09:38.000 --> 00:09:40.000]  讓我們今天藉著保羅的遺言
[00:09:40.000 --> 00:09:42.000]  去知道福音是什麼
[00:09:42.000 --> 00:09:44.000]  以至我們真的能夠去傳福音
[00:09:44.000 --> 00:09:46.000]  懂得的去展現上帝的國
[00:09:46.000 --> 00:09:48.000]  以至去贏取我們身邊的人
[00:09:48.000 --> 00:09:50.000]  好了對於保羅來說
[00:09:50.000 --> 00:09:52.000]  福音是什麼呢?
[00:09:52.000 --> 00:09:54.000]  福音是一個很重要
[00:09:54.000 --> 00:09:56.000]  對她來說是很過癮的事
[00:09:56.000 --> 00:09:59.000]  因為她就說福音是她的福音
[00:09:59.000 --> 00:10:01.000]  是my gospel
[00:10:01.000 --> 00:10:02.000]  她說是我的福音
[00:10:02.000 --> 00:10:05.000]  福音也是她深信不疑的東西
[00:10:05.000 --> 00:10:08.000]  所以她用一生都去傳福音
[00:10:08.000 --> 00:10:10.000]  她說我所傳的福音
[00:10:10.000 --> 00:10:12.000]  對她來說福音是很重要的
[00:10:12.000 --> 00:10:14.000]  所以她臨死的時候
[00:10:14.000 --> 00:10:16.000]  她都要去跟提摩泰包括我們
[00:10:16.000 --> 00:10:20.000]  她要說記得耶穌基督
[00:10:20.000 --> 00:10:22.000]  所以對於保羅來說
[00:10:22.000 --> 00:10:26.000]  福音是完全唯有關於耶穌基督的
[00:10:26.000 --> 00:10:28.000]  福音就是耶穌
[00:10:28.000 --> 00:10:30.000]  耶穌就是福音
[00:10:30.000 --> 00:10:32.000]  保羅看到耶穌是什麼
[00:10:32.000 --> 00:10:34.000]  讓他覺得這個人
[00:10:34.000 --> 00:10:36.000]  是他生命中最重要的呢?
[00:10:36.000 --> 00:10:39.000]  他叫我們要記得兩件事關於耶穌
[00:10:39.000 --> 00:10:42.000]  第一他說要記得那從死人中復活的耶穌
[00:10:42.000 --> 00:10:44.000]  第二要記得的就是
[00:10:44.000 --> 00:10:48.000]  基督他是大衛的後裔所生的
[00:10:48.000 --> 00:10:51.000]  耶穌這個名字就是耶穌出生的時候
[00:10:51.000 --> 00:10:53.000]  他家人幫他改的人名
[00:10:53.000 --> 00:10:55.000]  所以耶穌這個名字
[00:10:55.000 --> 00:10:57.000]  就是關聯於從死人復活的
[00:10:57.000 --> 00:10:59.000]  因為耶穌要出生
[00:10:59.000 --> 00:11:00.000]  然後死
[00:11:00.000 --> 00:11:02.000]  最後復活
[00:11:02.000 --> 00:11:05.000]  基督就是以色列王的稱號
[00:11:05.000 --> 00:11:09.000]  大衛也是以色列國最出色的基督
[00:11:09.000 --> 00:11:15.000]  所以基督就和他事大衛的後裔所生的連上關係
[00:11:15.000 --> 00:11:18.000]  耶穌就是大衛王是有血統的
[00:11:18.000 --> 00:11:21.000]  耶穌就是王位的繼承人
[00:11:21.000 --> 00:11:25.000]  他是以色列國王位的繼承人
[00:11:25.000 --> 00:11:28.000]  所以保羅的福音是關於耶穌的復活
[00:11:28.000 --> 00:11:30.000]  和耶穌的王權
[00:11:30.000 --> 00:11:33.000]  他是君王的身份
[00:11:33.000 --> 00:11:36.000]  保羅在這裡其實就是為了他的福音
[00:11:36.000 --> 00:11:37.000]  做了絕要
[00:11:37.000 --> 00:11:39.000]  正如像溫書一樣
[00:11:39.000 --> 00:11:41.000]  你會寫筆記、摘記
[00:11:41.000 --> 00:11:42.000]  你們會不會?
[00:11:42.000 --> 00:11:43.000]  就是make notes
[00:11:43.000 --> 00:11:45.000]  study notes 會不會?
[00:11:45.000 --> 00:11:47.000]  你make study notes的時候
[00:11:47.000 --> 00:11:50.000]  你不會將書本上所有東西抄下來
[00:11:50.000 --> 00:11:52.000]  你去highlight
[00:11:52.000 --> 00:11:53.000]  你去highlight本書
[00:11:53.000 --> 00:11:54.000]  你也只highlight一些東西
[00:11:54.000 --> 00:11:56.000]  你不會highlight整段
[00:11:56.000 --> 00:11:58.000]  曾經我讀大學的時候
[00:11:58.000 --> 00:12:00.000]  我去買二手書
[00:12:00.000 --> 00:12:02.000]  買了一本二手書回來
[00:12:02.000 --> 00:12:04.000]  上一首歌的人
[00:12:04.000 --> 00:12:06.000]  他把他的書有幾頁紙
[00:12:06.000 --> 00:12:08.000]  每一段都highlight了
[00:12:08.000 --> 00:12:11.000]  我心想你highlight你做什麼?
[00:12:11.000 --> 00:12:13.000]  make notes就是要做絕要
[00:12:13.000 --> 00:12:15.000]  要做summary
[00:12:15.000 --> 00:12:16.000]  將重要的詞
[00:12:16.000 --> 00:12:19.000]  將關鍵的詞語寫下來
[00:12:19.000 --> 00:12:20.000]  當你記得這些關鍵詞的
[00:12:20.000 --> 00:12:23.000]  你就會記得課本裡面的其他內容
[00:12:23.000 --> 00:12:25.000]  所以保羅在這裡同樣的
[00:12:25.000 --> 00:12:27.000]  也是為了他的福音做了絕要
[00:12:27.000 --> 00:12:30.000]  他說福音最重要的兩件事
[00:12:30.000 --> 00:12:31.000]  就是耶穌的復活
[00:12:31.000 --> 00:12:33.000]  和他的皇權
[00:12:33.000 --> 00:12:35.000]  他的君王的身份
[00:12:35.000 --> 00:12:37.000]  而這兩件事裡面
[00:12:37.000 --> 00:12:39.000]  最重要的是耶穌的復活
[00:12:39.000 --> 00:12:43.000]  因為死了的皇帝是沒用的
[00:12:43.000 --> 00:12:45.000]  就算他多厲害也好
[00:12:45.000 --> 00:12:46.000]  多厲害也好
[00:12:46.000 --> 00:12:48.000]  多有領導能力也好
[00:12:48.000 --> 00:12:51.000]  死了的人就是沒用的
[00:12:51.000 --> 00:12:54.000]  所以耶穌一定要全活
[00:12:54.000 --> 00:12:58.000]  永活的皇帝才有用
[00:12:58.000 --> 00:13:00.000]  現在就讓我們一起來看看
[00:13:00.000 --> 00:13:02.000]  盡忠之重要的
[00:13:02.000 --> 00:13:06.000]  關於耶穌復活這件事
[00:13:06.000 --> 00:13:07.000]  一提起福音
[00:13:07.000 --> 00:13:08.000]  一提起他的復活
[00:13:08.000 --> 00:13:10.000]  我們就會想到很多其他東西
[00:13:10.000 --> 00:13:11.000]  例如他的復活
[00:13:11.000 --> 00:13:14.000]  就會預設了他的死亡
[00:13:14.000 --> 00:13:15.000]  他需要死
[00:13:15.000 --> 00:13:18.000]  他才能夠從死裡復活
[00:13:18.000 --> 00:13:20.000]  耶穌的復活預設了他的死
[00:13:20.000 --> 00:13:22.000]  他在哪裡死?
[00:13:22.000 --> 00:13:23.000]  他在十字架上死
[00:13:23.000 --> 00:13:25.000]  他是誰死?
[00:13:25.000 --> 00:13:26.000]  為你和我的死
[00:13:26.000 --> 00:13:28.000]  為你和我的什麼死?
[00:13:28.000 --> 00:13:30.000]  我們的罪死了
[00:13:30.000 --> 00:13:34.000]  令他的復活表明了他戰勝了死亡
[00:13:34.000 --> 00:13:38.000]  令他幫我還清了因為我的犯罪
[00:13:38.000 --> 00:13:40.000]  而欠下的罪債
[00:13:40.000 --> 00:13:43.000]  他又戰勝了罪的核製
[00:13:43.000 --> 00:13:48.000]  以致我們不再在罪的控制群綁下面
[00:13:48.000 --> 00:13:50.000]  這就是保羅的絕要
[00:13:50.000 --> 00:13:51.000]  耶穌的福音
[00:13:51.000 --> 00:13:52.000]  耶穌基督
[00:13:52.000 --> 00:13:54.000]  復活的君王
[00:13:54.000 --> 00:13:57.000]  保羅就是叫我們要記得耶穌基督
[00:13:57.000 --> 00:13:59.000]  不過記得耶穌基督
[00:13:59.000 --> 00:14:01.000]  他2000年前的復活
[00:14:01.000 --> 00:14:04.000]  和今天的我們有什麼關係呢?
[00:14:04.000 --> 00:14:06.000]  耶穌以前的死
[00:14:06.000 --> 00:14:08.000]  和今天的我
[00:14:08.000 --> 00:14:10.000]  有什麼關係呢?
[00:14:10.000 --> 00:14:12.000]  息息相關的
[00:14:12.000 --> 00:14:15.000]  因為他的復活帶給我們盼望
[00:14:15.000 --> 00:14:19.000]  他的復活是我們一切盼望的源頭
[00:14:19.000 --> 00:14:21.000]  因為復活帶來
[00:14:21.000 --> 00:14:23.000]  我們對將來的盼望
[00:14:23.000 --> 00:14:27.000]  和帶給我們現在的盼望
[00:14:27.000 --> 00:14:29.000]  首先他如何帶給我們將來的盼望呢?
[00:14:29.000 --> 00:14:31.000]  因為他戰勝死亡
[00:14:31.000 --> 00:14:34.000]  他將來會給我們有永生
[00:14:34.000 --> 00:14:38.000]  有一個身體的復活
[00:14:38.000 --> 00:14:40.000]  就好像哥林多前書他說
[00:14:40.000 --> 00:14:43.000]  現在基督已經從死人中復活
[00:14:43.000 --> 00:14:45.000]  成為睡鳥的人
[00:14:45.000 --> 00:14:47.000]  就是死了人的初熟果子
[00:14:47.000 --> 00:14:49.000]  死人復活也藉著一個人
[00:14:49.000 --> 00:14:51.000]  就是耶穌而來
[00:14:51.000 --> 00:14:53.000]  在基督裡眾人也要復活
[00:14:53.000 --> 00:14:56.000]  就是你和我都會有復活
[00:14:56.000 --> 00:14:58.000]  這個永恆的盼望
[00:14:58.000 --> 00:14:59.000]  這個對將來的盼望
[00:14:59.000 --> 00:15:02.000]  有一個身體的復活是很重要的
[00:15:02.000 --> 00:15:03.000]  如果不是
[00:15:03.000 --> 00:15:05.000]  我們這一刻所活的生命
[00:15:05.000 --> 00:15:07.000]  就毫無意義
[00:15:07.000 --> 00:15:09.000]  中國有個說話
[00:15:09.000 --> 00:15:11.000]  人死燈滅
[00:15:11.000 --> 00:15:13.000]  你想像一下
[00:15:13.000 --> 00:15:15.000]  如果人死了
[00:15:15.000 --> 00:15:17.000]  之後什麼都沒有
[00:15:17.000 --> 00:15:20.000]  其實是多麼唏噓呢?
[00:15:20.000 --> 00:15:23.000]  另外耶穌的復活
[00:15:23.000 --> 00:15:25.000]  給我們有永恆的盼望
[00:15:25.000 --> 00:15:27.000]  但同樣也給我們現在有盼望
[00:15:27.000 --> 00:15:29.000]  因為藉著相信耶穌
[00:15:29.000 --> 00:15:32.000]  我們靈裡面會得到復活
[00:15:32.000 --> 00:15:34.000]  我們一邊等待將來
[00:15:34.000 --> 00:15:36.000]  我們可以上天堂
[00:15:36.000 --> 00:15:38.000]  帶著身體上天堂
[00:15:38.000 --> 00:15:40.000]  但是這一刻
[00:15:40.000 --> 00:15:42.000]  我們也因為相信耶穌
[00:15:42.000 --> 00:15:44.000]  經歷了熟靈的復活
[00:15:44.000 --> 00:15:46.000]  我們期待將來的復活
[00:15:46.000 --> 00:15:47.000]  但是這一刻
[00:15:47.000 --> 00:15:48.000]  我們肯定
[00:15:48.000 --> 00:15:51.000]  我們也是經歷了熟靈的復活
[00:15:51.000 --> 00:15:53.000]  就好像以佛所說
[00:15:53.000 --> 00:16:17.000]  一開始我們因為罪的緣故
[00:16:17.000 --> 00:16:19.000]  我們靈裡面是死的
[00:16:19.000 --> 00:16:21.000]  但是藉著相信耶穌
[00:16:21.000 --> 00:16:24.000]  我們已經和祂一同復活
[00:16:24.000 --> 00:16:28.000]  還要是現在一同坐在天上
[00:16:28.000 --> 00:16:32.000]  所以事實就是這一刻
[00:16:32.000 --> 00:16:34.000]  你坐在這裡
[00:16:34.000 --> 00:16:36.000]  坐在黃色椅子上
[00:16:36.000 --> 00:16:38.000]  在恩福的十二樓
[00:16:38.000 --> 00:16:40.000]  但是在靈裡面
[00:16:40.000 --> 00:16:42.000]  我們一起在天上
[00:16:42.000 --> 00:16:45.000]  和耶穌坐在這裡
[00:16:45.000 --> 00:16:48.000]  基督徒有兩個真相
[00:16:48.000 --> 00:16:49.000]  有兩個現實
[00:16:49.000 --> 00:16:51.000]  一個就是我們現在
[00:16:51.000 --> 00:16:52.000]  實體的
[00:16:52.000 --> 00:16:54.000]  你的屁股坐在椅子上
[00:16:54.000 --> 00:16:56.000]  但是靈裡面
[00:16:56.000 --> 00:16:58.000]  我們是和上帝在天上
[00:16:58.000 --> 00:17:00.000]  一起坐著
[00:17:00.000 --> 00:17:02.000]  這個就是我們靈裡面
[00:17:02.000 --> 00:17:04.000]  復活的盼望
[00:17:04.000 --> 00:17:07.000]  所以既得耶穌基督
[00:17:07.000 --> 00:17:11.000]  確實給了我們盼望、幫助
[00:17:11.000 --> 00:17:13.000]  也記得耶穌基督
[00:17:13.000 --> 00:17:15.000]  也幫助了我
[00:17:15.000 --> 00:17:19.000]  這幾天
[00:17:19.000 --> 00:17:21.000]  這幾個星期
[00:17:21.000 --> 00:17:23.000]  我讀經靈修的時候
[00:17:23.000 --> 00:17:25.000]  就讀到大衛和他的大兒子
[00:17:25.000 --> 00:17:27.000]  父子關係
[00:17:27.000 --> 00:17:30.000]  記載大衛很愛他的兒子
[00:17:30.000 --> 00:17:32.000]  但是他的兒子
[00:17:32.000 --> 00:17:34.000]  反過來想奪他的皇位
[00:17:34.000 --> 00:17:36.000]  很長的故事
[00:17:36.000 --> 00:17:38.000]  有很多陰謀
[00:17:38.000 --> 00:17:40.000]  很多曲折離奇的東西
[00:17:40.000 --> 00:17:43.000]  但是讀到星期四的時候
[00:17:43.000 --> 00:17:46.000]  神在聖經裡面很清楚講明
[00:17:46.000 --> 00:17:48.000]  神在一件事上
[00:17:48.000 --> 00:17:51.000]  很明確地出手幫助大衛
[00:17:51.000 --> 00:17:54.000]  對比起過去幾天
[00:17:54.000 --> 00:17:56.000]  我讀的經文裡面
[00:17:56.000 --> 00:17:59.000]  上帝好像沒什麼出手
[00:17:59.000 --> 00:18:02.000]  沒什麼講明他有沒有出手
[00:18:02.000 --> 00:18:06.000]  也沒有解釋他好像沒有出手的原因
[00:18:06.000 --> 00:18:09.000]  相比起我星期四讀的經文
[00:18:09.000 --> 00:18:13.000]  上帝很清楚講明他出手了
[00:18:13.000 --> 00:18:15.000]  但是這幾天
[00:18:15.000 --> 00:18:17.000]  讀到星期四的故事發展
[00:18:17.000 --> 00:18:19.000]  提醒了一件事
[00:18:19.000 --> 00:18:21.000]  原來上帝有些事情
[00:18:21.000 --> 00:18:23.000]  我們可以很清晰
[00:18:23.000 --> 00:18:24.000]  很確定知道
[00:18:24.000 --> 00:18:26.000]  經歷到上帝出手幫助
[00:18:26.000 --> 00:18:28.000]  但是這樣不代表
[00:18:28.000 --> 00:18:30.000]  在其他事情上
[00:18:30.000 --> 00:18:32.000]  他沒有幫助
[00:18:32.000 --> 00:18:34.000]  或者他在助手旁觀
[00:18:34.000 --> 00:18:36.000]  在這兩年裡面
[00:18:36.000 --> 00:18:39.000]  我自己在面對社會事件
[00:18:39.000 --> 00:18:40.000]  面對疫情
[00:18:40.000 --> 00:18:42.000]  面對我自己的生命
[00:18:42.000 --> 00:18:44.000]  我覺得好像上帝
[00:18:44.000 --> 00:18:46.000]  我真的沒有感受到上帝
[00:18:46.000 --> 00:18:48.000]  很切實地去出手幫助
[00:18:48.000 --> 00:18:50.000]  很多不公平的事情
[00:18:50.000 --> 00:18:52.000]  不公義的事情
[00:18:52.000 --> 00:18:54.000]  已經發生到很麻木
[00:18:54.000 --> 00:18:56.000]  都不想看不想聽
[00:18:56.000 --> 00:18:59.000]  有時候預料到的事情
[00:18:59.000 --> 00:19:01.000]  但是真的發生
