
[00:00:00.000 --> 00:00:06.000]  鄧占博,我不知道你在敬拜中有什麼感覺
[00:10:15.000 --> 00:10:17.000]  我們有沒有在生活上
[00:10:17.000 --> 00:10:20.000]  去察驗神的新意呢?
[00:10:20.000 --> 00:10:21.000]  正如保羅所說
[00:10:21.000 --> 00:10:24.000]  我們會在一個困難重重的世界的時候
[00:10:24.000 --> 00:10:25.000]  有時候黑暗
[00:10:25.000 --> 00:10:26.000]  環境的黑暗
[00:10:26.000 --> 00:10:27.000]  甚至困難
[00:10:27.000 --> 00:10:29.000]  會令我們只能看到自己
[00:10:29.000 --> 00:10:32.000]  而看不到上帝
[00:10:32.000 --> 00:10:34.000]  我記得上年
[00:10:34.000 --> 00:10:37.000]  在社會運動很激烈的時候
[00:10:37.000 --> 00:10:38.000]  自己有一段時間
[00:10:38.000 --> 00:10:40.000]  其實心情狀態都很差
[00:10:40.000 --> 00:10:42.000]  整個人都提不起勁
[00:10:42.000 --> 00:10:44.000]  每天都看著很多不同的新聞
[00:10:44.000 --> 00:10:45.000]  很多不同的訊息
[00:10:45.000 --> 00:10:48.000]  其實整個人是沉醉於一個
[00:10:48.000 --> 00:10:52.000]  失望、憤怒和無奈的裡面
[00:10:52.000 --> 00:10:55.000]  我心裡經常都在問上帝一件事
[00:10:55.000 --> 00:10:58.000]  就是為什麼上帝會容許這些事情發生呢?
[00:10:58.000 --> 00:11:01.000]  那段時間的情緒其實很起伏
[00:11:01.000 --> 00:11:02.000]  曾經有一刻
[00:11:02.000 --> 00:11:04.000]  試過在崇拜裡面敬拜的時候
[00:11:04.000 --> 00:11:06.000]  我真的不知道怎樣開口去唱歌
[00:11:06.000 --> 00:11:09.000]  彷彿好像真的唱不出歌詞
[00:11:09.000 --> 00:11:11.000]  或者唱的時候
[00:11:11.000 --> 00:11:12.000]  好像你是在唱歌詞
[00:11:12.000 --> 00:11:14.000]  但是我不知道大家有沒有試過
[00:11:14.000 --> 00:11:16.000]  好像心不在焉一樣
[00:11:16.000 --> 00:11:20.000]  你唱和你心的狀態是很割裂的
[00:11:20.000 --> 00:11:22.000]  到了有一刻
[00:11:22.000 --> 00:11:24.000]  其實自己都受不了
[00:11:24.000 --> 00:11:26.000]  就覺得要抽離一下
[00:11:26.000 --> 00:11:30.000]  就嘗試一下去找一個地方安靜
[00:11:30.000 --> 00:11:32.000]  甚至去反思、去靈修
[00:11:32.000 --> 00:11:35.000]  當我安靜下來的時候
[00:11:35.000 --> 00:11:37.000]  我發現自己那段時間
[00:11:37.000 --> 00:11:41.000]  其實很入住在社會運動裡面
[00:11:41.000 --> 00:11:45.000]  以至自己的情緒都被整個環境帶走
[00:11:45.000 --> 00:11:48.000]  令到自己甚至都聽不到
[00:11:48.000 --> 00:11:50.000]  聖靈的提醒和聲音是怎樣
[00:11:50.000 --> 00:11:53.000]  因為我自己心裡那種怒氣
[00:11:53.000 --> 00:11:57.000]  心裡那種仇恨其實不斷地增加
[00:11:57.000 --> 00:11:59.000]  但是當自己靜下來
[00:11:59.000 --> 00:12:02.000]  當自己去檢視自己的狀態的時候
[00:12:02.000 --> 00:12:05.000]  當自己真的去安靜去靈修的時候
[00:12:05.000 --> 00:12:07.000]  原來聖靈提醒的那件事就是
[00:12:07.000 --> 00:12:09.000]  我太少去問神
[00:12:09.000 --> 00:12:12.000]  其實想我怎樣去回應呢
[00:12:12.000 --> 00:12:14.000]  想我在這個世代的時候
[00:12:14.000 --> 00:12:16.000]  我怎樣去回應這些東西呢
[00:12:16.000 --> 00:12:19.000]  丁姐妹,我不知道你生命裡面
[00:12:19.000 --> 00:12:22.000]  你現在正正面對著一些什麼困難
[00:12:22.000 --> 00:12:24.000]  是DSE的難題
[00:12:24.000 --> 00:12:26.000]  是簡科的苦惱
[00:12:26.000 --> 00:12:29.000]  還是你面對社會的狀況的時候
[00:12:29.000 --> 00:12:31.000]  其實你都覺得很懊惱
[00:12:31.000 --> 00:12:34.000]  我們又會不會有時候好被環境影響
[00:12:34.000 --> 00:12:37.000]  以至我們做了一個糊塗人
[00:12:37.000 --> 00:12:40.000]  只看到困難,只看到自己
[00:12:40.000 --> 00:12:43.000]  而我們測驗不到神的旨意呢
[00:12:43.000 --> 00:12:45.000]  丁姐妹,我們又願不願意
[00:12:45.000 --> 00:12:47.000]  去做一個自慰人
[00:12:47.000 --> 00:12:51.000]  去學習多一點去測驗主的旨意呢
[00:12:51.000 --> 00:12:55.000]  一個被聖靈引導的敬拜者
[00:12:55.000 --> 00:12:57.000]  要有的一件事就是
[00:12:57.000 --> 00:13:01.000]  要有一個願意測驗主旨意的心
[00:13:01.000 --> 00:13:04.000]  保羅之後到了第17節
[00:13:04.000 --> 00:13:06.000]  他講到要知道主的旨意
[00:13:06.000 --> 00:13:10.000]  他講的是不單單只是停留在頭腦上的知道
[00:13:10.000 --> 00:13:12.000]  他更加帶出第18節的
[00:13:12.000 --> 00:13:16.000]  就是第三個的do's and don'ts
[00:13:16.000 --> 00:13:20.000]  保羅講到不要醉酒,乃要被聖靈充滿
[00:13:20.000 --> 00:13:24.000]  保羅用醉酒和被聖靈充滿來做比較
[00:13:24.000 --> 00:13:28.000]  其實醉酒是當時一種很普遍的行為
[00:13:28.000 --> 00:13:31.000]  因為當時一些外邦的宗教通常都會
[00:13:31.000 --> 00:13:37.000]  叫信徒會用醉酒的狀態去敬拜外邦的神
[00:13:37.000 --> 00:13:42.000]  而原文醉酒其實是一種被酒控制的意思
[00:13:42.000 --> 00:13:46.000]  保羅用命令的語氣提醒信徒
[00:13:46.000 --> 00:13:48.000]  你絕對絕對不可以這樣做
[00:13:48.000 --> 00:13:53.000]  因為醉酒一方面會令人做出放蕩的行為
[00:13:53.000 --> 00:13:57.000]  放縱自己去做一些魯莽和沒有節制的行為
[00:13:57.000 --> 00:13:59.000]  這些是上帝不起月的
[00:13:59.000 --> 00:14:03.000]  而另一方面保羅很想帶出的就是
[00:14:03.000 --> 00:14:06.000]  醉酒正正就像前幾節所說
[00:14:06.000 --> 00:14:11.000]  會變回做一個胡桃人,會變回做一個圓會人
[00:14:11.000 --> 00:14:15.000]  所以保羅提醒信徒不要再回到以前
[00:14:15.000 --> 00:14:18.000]  未信主之前的無知的模式
[00:14:18.000 --> 00:14:22.000]  不要再追求過往的那種生活
[00:14:22.000 --> 00:14:26.000]  保羅講到一個熟基督的新人
[00:14:26.000 --> 00:14:31.000]  要有著新的身份,要時時刻刻地被聖靈充滿
[00:14:31.000 --> 00:14:36.000]  想到被充滿,或者有一個方法可以讓大家更加明白
[00:14:36.000 --> 00:14:39.000]  就像塗上酒精的搓手液
[00:14:39.000 --> 00:14:41.000]  當你塗在手上的時候
[00:14:41.000 --> 00:14:43.000]  當你塗滿了手的時候
[00:14:43.000 --> 00:14:46.000]  你的手就充滿著酒精的搓手液
[00:14:46.000 --> 00:14:50.000]  就由一個污穢的狀態變成一個很清潔的狀態
[00:14:50.000 --> 00:14:53.000]  而持續不斷被聖靈充滿是甚麼意思呢?
[00:14:53.000 --> 00:14:58.000]  就是不斷不斷有很多酒精搓手液倒在你的手裡
[00:14:58.000 --> 00:15:04.000]  而被充滿其實都是帶出聖靈主動去充滿的那個
[00:15:04.000 --> 00:15:10.000]  保羅提醒信徒要追求的是被聖靈充滿
[00:15:10.000 --> 00:15:13.000]  也就是由聖靈去更生我們的生命
[00:15:13.000 --> 00:15:18.000]  保羅提醒信徒要被改變成為有基督的樣式
[00:15:18.000 --> 00:15:20.000]  可能我會問
[00:15:20.000 --> 00:15:24.000]  聽起來被聖靈充滿好像有點虛
[00:15:24.000 --> 00:15:27.000]  或者我們調轉另一個角度去想
[00:15:27.000 --> 00:15:31.000]  被聖靈充滿就是說我們要謙卑下來
[00:15:31.000 --> 00:15:34.000]  被聖靈去引導我們的生活
[00:15:34.000 --> 00:15:36.000]  甚至因為聖靈的引導
[00:15:36.000 --> 00:15:39.000]  我們能夠去做一些超出我們預期的事情
[00:15:39.000 --> 00:15:43.000]  讓我們勇於走出我們生命裡面的安書區
[00:15:43.000 --> 00:15:50.000]  分享一個自己在敬拜裡面被聖靈提醒
[00:15:50.000 --> 00:15:52.000]  很經歷聖靈的一個體會
[00:15:52.000 --> 00:15:56.000]  記得當年自己還年輕的時候
[00:15:56.000 --> 00:15:58.000]  雖然現在都很年輕
[00:15:58.000 --> 00:16:01.000]  那時候不是去文化交流的暑假
[00:16:01.000 --> 00:16:02.000]  不是去武漢的
[00:16:02.000 --> 00:16:04.000]  那時候是去連南的
[00:16:04.000 --> 00:16:07.000]  記得通常last day都會有歡送會
[00:16:07.000 --> 00:16:13.000]  在大家很依依不捨地跟小朋友道別的時候
[00:16:13.000 --> 00:16:16.000]  我突然間看到一個年輕人
[00:16:16.000 --> 00:16:17.000]  他衝出貨室
[00:16:17.000 --> 00:16:19.000]  突然間去了一個角落
[00:16:19.000 --> 00:16:22.000]  我就去看看他什麼事
[00:16:22.000 --> 00:16:25.000]  我看到他的時候他在哭
[00:16:25.000 --> 00:16:28.000]  他就說他很不捨得那班小朋友
[00:16:28.000 --> 00:16:31.000]  他說我們把福音帶給他的時候
[00:16:31.000 --> 00:16:34.000]  其實很擔心在我們離開了之後
[00:16:34.000 --> 00:16:38.000]  究竟那班小朋友的信仰生命會是怎樣呢
[00:16:38.000 --> 00:16:41.000]  那一刻這個年輕人說的話
[00:16:41.000 --> 00:16:44.000]  其實他看到他們在穿著
[00:16:44.000 --> 00:16:45.000]  其實都令我很感動
[00:16:45.000 --> 00:16:46.000]  我就跟他說
[00:16:46.000 --> 00:16:49.000]  我們一起交給上帝
[00:16:49.000 --> 00:16:52.000]  相信上帝會掌管他們的生命
[00:16:52.000 --> 00:16:54.000]  以為事情結束了
[00:16:54.000 --> 00:16:56.000]  去到晚會的時候
[00:16:56.000 --> 00:16:58.000]  其實在晚會之前
[00:16:58.000 --> 00:17:01.000]  我都不停這個場景都在我的腦海裡面
[00:17:01.000 --> 00:17:04.000]  我記得當晚其實我是負責彈琴的
[00:17:04.000 --> 00:17:08.000]  當彈琴的那個位置其實是面對著觀眾
[00:17:08.000 --> 00:17:10.000]  面對著會眾
[00:17:10.000 --> 00:17:12.000]  看到大家一起去敬拜
[00:17:12.000 --> 00:17:15.000]  這個場面見到已經很感動了
[00:17:15.000 --> 00:17:19.000]  很特別的是通常晚會都有一些立志的
[00:17:19.000 --> 00:17:21.000]  我記得那晚的晚會
[00:17:21.000 --> 00:17:26.000]  房牧師他那時候無緣無故發出了一個很特別的枯燥
[00:17:26.000 --> 00:17:32.000]  他說他很想挑戰我們成為一個服侍人的群體
[00:17:32.000 --> 00:17:36.000]  他同時挑戰我們願不願意把自己的生命放在上面
[00:17:36.000 --> 00:17:38.000]  去為主服侍
[00:17:38.000 --> 00:17:41.000]  甚至可能去做全職服侍等等
[00:17:41.000 --> 00:17:45.000]  那一刻我的腦海再一次浮起
[00:17:45.000 --> 00:17:49.000]  這個年輕人所說的話的片段
[00:17:49.000 --> 00:17:55.000]  那個年輕人他擔心當地小朋友的宿命生命
[00:17:55.000 --> 00:17:58.000]  同樣這個片段上帝再次問我
[00:17:58.000 --> 00:18:05.000]  我願不願意去跟一班我一起同行的年輕人同行呢
[00:18:05.000 --> 00:18:09.000]  那時候其實自己都在想一些自己前途的問題
[00:18:09.000 --> 00:18:11.000]  要去做些什麼
[00:18:11.000 --> 00:18:14.000]  而是因著聖靈的帶領
[00:18:14.000 --> 00:18:18.000]  我決定去回應主的這個枯燥
[00:18:18.000 --> 00:18:22.000]  可能大家有聽過我的分享都知道我以前是讀商科
[00:18:22.000 --> 00:18:25.000]  其實我從小到大都有一個夢想
[00:18:25.000 --> 00:18:26.000]  其實是很想做市場販賣
[00:18:26.000 --> 00:18:28.000]  因為我很想嘗試很多新的東西
[00:18:28.000 --> 00:18:32.000]  很想去舉辦很多不同的活動
[00:18:32.000 --> 00:18:36.000]  但是聖靈透過那一晚的晚會
[00:18:36.000 --> 00:18:38.000]  讓我看到另一個的異象
[00:18:38.000 --> 00:18:41.000]  讓我走出安書區
[00:18:41.000 --> 00:18:44.000]  讓我放下我這個目標
[00:18:44.000 --> 00:18:46.000]  我這個從商的前途
[00:18:46.000 --> 00:18:48.000]  甚至去夢想
[00:18:48.000 --> 00:18:54.000]  讓聖靈帶領我走上這條全職侍奉的道路
[00:18:54.000 --> 00:18:58.000]  我想我們不是每個人都要去放下一切的東西
[00:18:58.000 --> 00:19:01.000]  去把我們的前途
[00:19:01.000 --> 00:19:05.000]  可能像做傳統人一樣把我們的生命完全奉獻給主
[00:19:05.000 --> 00:19:09.000]  但是當我們願意被聖靈引導我們的生活的時候
[00:19:09.000 --> 00:19:12.000]  我們願意去信奉聖靈的引導的時候
[00:19:12.000 --> 00:19:15.000]  聖靈會讓我們突破自己
[00:19:15.000 --> 00:19:18.000]  哪怕可能是在平日崇拜
