
[00:00:00.000 --> 00:00:06.000]  李姐妹,午安
[00:03:52.000 --> 00:03:54.000]  你們要憐憫他們
[00:03:54.000 --> 00:03:57.000]  有些人你們要從火中搶出來
[00:03:57.000 --> 00:03:59.000]  搭救他們
[00:03:59.000 --> 00:04:01.000]  有些人你們要存懼怕的心
[00:04:01.000 --> 00:04:03.000]  憐憫他們
[00:04:03.000 --> 00:04:07.000]  連那被情慾沾染的衣服也當厭惡
[00:04:07.000 --> 00:04:09.000]  我們一起討論
[00:04:09.000 --> 00:04:13.000]  聖靈在我們當中
[00:04:13.000 --> 00:04:15.000]  幫助我們進入真理
[00:04:15.000 --> 00:04:18.000]  明白真理並且活出真理
[00:04:18.000 --> 00:04:21.000]  關係的功課真理一點都不易學
[00:04:21.000 --> 00:04:23.000]  雖然我們生活在群體裡面
[00:04:23.000 --> 00:04:25.000]  但有時因為很多事情
[00:04:25.000 --> 00:04:27.000]  成為我們的障礙
[00:04:27.000 --> 00:04:30.000]  不能夠盡心去建立關係
[00:04:30.000 --> 00:04:32.000]  願聖靈你透過經文
[00:04:32.000 --> 00:04:34.000]  今天幫助我們、教導我們
[00:04:34.000 --> 00:04:35.000]  我們這樣的禱告
[00:04:35.000 --> 00:04:37.000]  奉耶穌基督名祈求
[00:04:37.000 --> 00:04:39.000]  阿末
[00:04:39.000 --> 00:04:42.000]  說一點猶大書的背景讓大家認識
[00:04:42.000 --> 00:04:44.000]  猶大書是猶大寫的
[00:04:44.000 --> 00:04:48.000]  猶大不是我們認識的十二門徒
[00:04:48.000 --> 00:04:50.000]  賣耶穌的那個
[00:04:50.000 --> 00:04:54.000]  因為那個應該已經死了
[00:04:54.000 --> 00:04:57.000]  而這個猶大應該是耶穌的親兄弟
[00:04:57.000 --> 00:04:59.000]  在《仕徒的行傳》裡面
[00:04:59.000 --> 00:05:01.000]  也有記載他和一班仕徒
[00:05:01.000 --> 00:05:03.000]  一起同心合二徒的那個
[00:05:03.000 --> 00:05:05.000]  所以相信他後來
[00:05:05.000 --> 00:05:08.000]  就想有耶穌並且熱心的傳道
[00:05:08.000 --> 00:05:10.000]  和牧養一班的信徒
[00:05:10.000 --> 00:05:14.000]  猶大書其實是說當時的教會
[00:05:14.000 --> 00:05:18.000]  有不少的假先知去迷惑信徒
[00:05:18.000 --> 00:05:24.000]  假教師去迷惑一班的信徒
[00:05:24.000 --> 00:05:26.000]  假教師是什麼呢
[00:05:26.000 --> 00:05:29.000]  其實是一班扮敬賢的人
[00:05:29.000 --> 00:05:33.000]  他回到教會其實是很想滿足自己
[00:05:33.000 --> 00:05:35.000]  他只是想得利益
[00:05:35.000 --> 00:05:38.000]  這班假教師不單是自己這樣做
[00:05:38.000 --> 00:05:44.000]  他還鼓勵誘惑其他信徒這樣做
[00:05:44.000 --> 00:05:46.000]  而其中一個很嚴重的行為
[00:05:46.000 --> 00:05:48.000]  就是用一些錯誤的學說
[00:05:48.000 --> 00:05:52.000]  引誘信徒做出放縱情慾的事
[00:05:52.000 --> 00:05:55.000]  這班假教師不單是混亂成道
[00:05:55.000 --> 00:05:59.000]  甚至令信徒之間彼此有分裂
[00:05:59.000 --> 00:06:02.000]  關係受到破壞的事情
[00:06:02.000 --> 00:06:05.000]  令信徒之間不夠合不相愛
[00:06:05.000 --> 00:06:09.000]  猶大當然是鼓勵信徒認識真道
[00:06:09.000 --> 00:06:12.000]  才不會被這班假教師迷惑
[00:06:12.000 --> 00:06:16.000]  另外若果有大英姊妹真的被迷惑了
[00:06:16.000 --> 00:06:20.000]  令大英姊妹之間相處當中發生不和
[00:06:20.000 --> 00:06:25.000]  甚至衝突時猶大也作出一些教導
[00:06:25.000 --> 00:06:28.000]  第一個教導是第22節
[00:06:28.000 --> 00:06:32.000]  他這樣說:「有些人傳異心,你們要憐憫他們」
[00:06:32.000 --> 00:06:36.000]  「有些人,有些信徒已經被假教師迷惑了」
[00:06:36.000 --> 00:06:39.000]  「對信仰產生異心」
[00:06:39.000 --> 00:06:41.000]  「異心」英文是doubts
[00:06:41.000 --> 00:06:45.000]  「原文」其實是有爭辯的意思
[00:06:45.000 --> 00:06:47.000]  這些被迷惑的人
[00:06:47.000 --> 00:06:51.000]  他們同使徒所教的真理上有爭辯
[00:06:51.000 --> 00:06:56.000]  為了可以讓他們過一些放蕩不羈的生活辯論
[00:06:56.000 --> 00:07:00.000]  為自己製造很多藉口去放縱情慾
[00:07:00.000 --> 00:07:04.000]  他們的想法、思想、行為與其他信徒不同
[00:07:04.000 --> 00:07:06.000]  但猶大教我們
[00:07:06.000 --> 00:07:10.000]  不是要先去指責這班人
[00:07:10.000 --> 00:07:12.000]  或拒絕無視這班人
[00:07:12.000 --> 00:07:16.000]  而是要先對這班人有憐憫
[00:07:16.000 --> 00:07:20.000]  當信徒群體相處時
[00:07:20.000 --> 00:07:23.000]  我們會發現有些大英姊妹
[00:07:23.000 --> 00:07:25.000]  可能與自己很不同
[00:07:25.000 --> 00:07:29.000]  她未必與你的真理上不認同
[00:07:29.000 --> 00:07:31.000]  或與你爭辯很多真理
[00:07:31.000 --> 00:07:33.000]  甚至他們犯罪
[00:07:33.000 --> 00:07:35.000]  可能我們也未必有
[00:07:35.000 --> 00:07:37.000]  但總有些大英姊妹
[00:07:37.000 --> 00:07:41.000]  在她的思想、行為、性格、溝通、處事方面
[00:07:41.000 --> 00:07:43.000]  都可能與你不同
[00:07:43.000 --> 00:07:46.000]  而引起很多爭辯
[00:07:46.000 --> 00:07:54.000]  而我們人其實也很傾向排走與自己不合的人
[00:07:54.000 --> 00:07:57.000]  但猶大教我們不是這樣
[00:07:57.000 --> 00:08:01.000]  不是先拒絕、無視或責備他們
[00:08:01.000 --> 00:08:05.000]  而是先憐憫對方
[00:08:05.000 --> 00:08:08.000]  憐憫這個詞,在聖經也常常出現
[00:08:08.000 --> 00:08:12.000]  在舊約,憐憫這個詞的意思
[00:08:12.000 --> 00:08:16.000]  有提及神對人的歡雲厚愛
[00:08:16.000 --> 00:08:20.000]  而這個愛不是人配得
[00:08:20.000 --> 00:08:25.000]  而是神的歡雲厚愛,愛人
[00:08:25.000 --> 00:08:31.000]  亦提及憐憫是神與人納約很有關係
[00:08:31.000 --> 00:08:35.000]  因為以色列人與上帝納約的子民
[00:08:35.000 --> 00:08:36.000]  屬神的子民
[00:08:36.000 --> 00:08:38.000]  所以上帝不計較
[00:08:38.000 --> 00:08:41.000]  這群以色列人有時犯過錯
[00:08:41.000 --> 00:08:45.000]  當以色列人哭泣悔改認罪時
[00:08:45.000 --> 00:08:49.000]  上帝便會繼續與以色列人撕連文
[00:08:49.000 --> 00:08:55.000]  而新約,耶穌也是經常向人撕連文的人
[00:08:55.000 --> 00:08:58.000]  他見到人有需要便連問他們
[00:08:58.000 --> 00:08:59.000]  為甚麼?
[00:08:59.000 --> 00:09:01.000]  走到有需要的人身邊
[00:09:01.000 --> 00:09:04.000]  幫助他們,醫病、趕鬼
[00:09:04.000 --> 00:09:10.000]  所以連文提及對方不配得你的愛、幫助
[00:09:10.000 --> 00:09:13.000]  但因為他與你有關係
[00:09:13.000 --> 00:09:16.000]  所以你不計較他的過犯
[00:09:16.000 --> 00:09:17.000]  願意走近他
[00:09:17.000 --> 00:09:19.000]  是可以擁抱對方的軟弱
[00:09:19.000 --> 00:09:22.000]  接納對方的失敗
[00:09:22.000 --> 00:09:29.000]  還有,連文也不是一個衡量事情對錯的指標
[00:09:29.000 --> 00:09:34.000]  不是做得好才獲得連文
[00:09:34.000 --> 00:09:37.000]  對方做錯事情,做得不對
[00:09:37.000 --> 00:09:39.000]  我們也可以連文他
[00:09:39.000 --> 00:09:43.000]  連文是回應人感受的態度及行動
[00:09:43.000 --> 00:09:48.000]  但能夠做到連文人擁抱對方的軟弱
[00:09:48.000 --> 00:09:50.000]  接納對方的失敗
[00:09:50.000 --> 00:09:56.000]  首先,要明白對方的感受及困難才能做到
[00:09:56.000 --> 00:10:01.000]  英文有一個字,連文
[00:10:01.000 --> 00:10:04.000]  我們常認識的字是mercy
[00:10:04.000 --> 00:10:07.000]  英文連文有另一個字叫competition
[00:10:07.000 --> 00:10:10.000]  這個字來自拉丁文
[00:10:10.000 --> 00:10:14.000]  com有共同的意思
[00:10:14.000 --> 00:10:18.000]  passion或拉丁文是petite
[00:10:18.000 --> 00:10:20.000]  其實我不確定是否這樣讀
[00:10:20.000 --> 00:10:22.000]  如果我讀錯,你逗陞我
[00:10:22.000 --> 00:10:24.000]  其實是有受苦的意思
[00:10:24.000 --> 00:10:29.000]  原來連文compassion是指to suffer together
[00:10:29.000 --> 00:10:34.000]  要有共同的感受,共同體會困難
[00:10:34.000 --> 00:10:36.000]  那個苦有多苦
[00:10:36.000 --> 00:10:40.000]  我們才會明白原來他有多困難
[00:10:40.000 --> 00:10:42.000]  困難有多大
[00:10:42.000 --> 00:10:45.000]  有多苦,有多力不能成
[00:10:45.000 --> 00:10:50.000]  但很多時候我們都沒有跳入對方的處境
[00:10:50.000 --> 00:10:53.000]  去明白對方的困難
[00:10:53.000 --> 00:10:55.000]  剛才提及的疑心這個字
[00:10:55.000 --> 00:10:57.000]  原文有爭辯的意思
[00:10:57.000 --> 00:11:00.000]  即是大家都有不同的看法
[00:11:00.000 --> 00:11:03.000]  大家都站在自己的立場去看事物
[00:11:03.000 --> 00:11:05.000]  去決定對與錯
[00:11:05.000 --> 00:11:07.000]  而沒有留意對方的需要
[00:11:07.000 --> 00:11:09.000]  沒有跳入對方的需要
[00:11:09.000 --> 00:11:11.000]  去明白對方的處境
[00:11:11.000 --> 00:11:15.000]  去感受對方的感受
[00:11:15.000 --> 00:11:19.000]  為何有時我們不能明白對方的感受
[00:11:19.000 --> 00:11:23.000]  為何我沒有跳入對方的處境
[00:11:23.000 --> 00:11:27.000]  多或少因為我們很自我
[00:11:27.000 --> 00:11:29.000]  這個「我」很大
[00:11:29.000 --> 00:11:32.000]  但我只留意到自己的需要
[00:11:32.000 --> 00:11:35.000]  我只感受到自己的感受
[00:11:35.000 --> 00:11:38.000]  再加上二千後的你們
[00:11:38.000 --> 00:11:40.000]  很幸福
[00:11:40.000 --> 00:11:44.000]  因為你們一出生已經在網絡世界
[00:11:44.000 --> 00:11:46.000]  一部手機、一部電腦
[00:11:46.000 --> 00:11:49.000]  就能與上千上萬人溝通
[00:11:49.000 --> 00:11:51.000]  接收多方面的資訊
[00:11:51.000 --> 00:11:56.000]  但同時可能也減低了我們與人與人
[00:11:56.000 --> 00:11:58.000]  即是真實的人
[00:11:58.000 --> 00:12:01.000]  學習相處的能力及機會
[00:12:01.000 --> 00:12:05.000]  令我們與人接觸或溝通時
[00:12:05.000 --> 00:12:07.000]  都成為障礙
[00:12:07.000 --> 00:12:14.000]  我相信青少報的我們或你們
[00:12:14.000 --> 00:12:17.000]  我們也會有憐憫的心
[00:12:17.000 --> 00:12:21.000]  但不是每個人都能憐憫到
[00:12:21.000 --> 00:12:25.000]  有些可以,有時可以,有些不行
[00:12:25.000 --> 00:12:30.000]  不行的原因是否因為「我」很大
[00:12:30.000 --> 00:12:33.000]  我只留意到自己的需要
[00:12:33.000 --> 00:12:36.000]  而我沒有嘗試跳入對方的處境
[00:12:36.000 --> 00:12:39.000]  去明白他、去感受他
[00:12:39.000 --> 00:12:43.000]  可能我一不喜歡他,就推開了他
[00:12:43.000 --> 00:12:47.000]  領導妹,如果我們不學習念文
[00:12:47.000 --> 00:12:50.000]  不學習跳入別人的需要
[00:12:50.000 --> 00:12:55.000]  其實我們也不會讓別人跳入我的需要
[00:12:55.000 --> 00:13:00.000]  恐怕會令「我」越來越大
[00:13:00.000 --> 00:13:02.000]  鼓勵大家
[00:13:02.000 --> 00:13:05.000]  有人與我不合時
[00:13:05.000 --> 00:13:07.000]  我們不是第一時間推開他
[00:13:07.000 --> 00:13:10.000]  是嘗試跳入對方的處境
[00:13:10.000 --> 00:13:11.000]  去明白他
[00:13:11.000 --> 00:13:15.000]  我們這樣才能擁抱他
[00:13:15.000 --> 00:13:19.000]  在信仰的群體裡
[00:13:19.000 --> 00:13:24.000]  當然未必有人在我們當中混亂緊張你
[00:13:24.000 --> 00:13:28.000]  但總有些人與自己很不同
[00:13:28.000 --> 00:13:30.000]  性格也好,思想也好
[00:13:30.000 --> 00:13:32.000]  大聖經教導我們
[00:13:32.000 --> 00:13:37.000]  連混亂真理的人也要憐憫他、擁抱他
[00:13:37.000 --> 00:13:40.000]  何況與我和一個小組
[00:13:40.000 --> 00:13:43.000]  一起學習成長的弟兄姊妹呢?
[00:13:43.000 --> 00:13:44.000]  鼓勵大家
[00:13:44.000 --> 00:13:47.000]  我們學習跳入對方的處境
[00:13:47.000 --> 00:13:49.000]  去感受對方的感受
[00:13:49.000 --> 00:13:50.000]  相信這樣做的話
[00:13:50.000 --> 00:13:54.000]  我們的關係可以進一步進深
[00:13:54.000 --> 00:13:58.000]  接著到第二個教導
[00:13:58.000 --> 00:13:59.000]  就是二十三節
[00:13:59.000 --> 00:14:04.000]  有些人要從火中搶出來搭救他們
[00:14:04.000 --> 00:14:07.000]  經文說道要從火中搶救出來
[00:14:07.000 --> 00:14:11.000]  「火」有試念和危險的意思
[00:14:11.000 --> 00:14:15.000]  即是有些弟兄姊妹已經陷入危險
[00:14:15.000 --> 00:14:19.000]  可能已經犯了放縱情慾的事情
[00:14:19.000 --> 00:14:22.000]  或是正在做一些慎喜的事情
[00:14:22.000 --> 00:14:25.000]  再不救他們,可能救不了他們
[00:14:25.000 --> 00:14:28.000]  而且這是一個很實際的行動
[00:14:28.000 --> 00:14:31.000]  不是只說說,要把他們拔出來
[00:14:31.000 --> 00:14:33.000]  也不是說態度的問題
[00:14:33.000 --> 00:14:35.000]  而是一個拯救的行動
[00:14:35.000 --> 00:14:37.000]  是要去行動
[00:14:37.000 --> 00:14:45.000]  不知道大家感受到當時作者對於那些被假教師迷惑的信徒的那種「欲緊法」
[00:14:45.000 --> 00:14:47.000]  那種「焦急法」
[00:14:47.000 --> 00:14:51.000]  就好像你看到有一間屋子著火
[00:14:51.000 --> 00:14:54.000]  但你見到那間屋子著火
[00:14:54.000 --> 00:14:56.000]  有你認識的弟兄姊妹
[00:14:56.000 --> 00:14:58.000]  你是不是應該很慾緊
[00:14:58.000 --> 00:15:02.000]  快點報警,還是拿水桶來,還是應該怎樣好呢
[00:15:02.000 --> 00:15:05.000]  你很想救他們,真是這麼慾緊
[00:15:05.000 --> 00:15:07.000]  應該是這麼慾緊
[00:15:07.000 --> 00:15:09.000]  而「搶救」這個詞
[00:15:09.000 --> 00:15:13.000]  其實在聖經中的表達是用力、花氣力
[00:15:13.000 --> 00:15:15.000]  是不容易的事
[00:15:15.000 --> 00:15:21.000]  要走進火中救人是危險的事
[00:15:21.000 --> 00:15:23.000]  是要花氣力
[00:15:23.000 --> 00:15:26.000]  所以要走出這一步,是會有掙扎
[00:15:26.000 --> 00:15:29.000]  因為這是一個冒險的行為
[00:15:29.000 --> 00:15:33.000]  當身邊的弟兄姊妹在一個危險的地方
[00:15:33.000 --> 00:15:35.000]  或者她在做一些危險的事情
[00:15:35.000 --> 00:15:37.000]  特別是在說犯罪的事情
[00:15:37.000 --> 00:15:40.000]  而令到她越來越遠
[00:15:40.000 --> 00:15:44.000]  我們真的要有行動去提醒她
[00:15:44.000 --> 00:15:49.000]  去幫助她不要再陷入神喜悅的事情當中
[00:15:49.000 --> 00:15:52.000]  這個行動、這個行為是不容易的
[00:15:52.000 --> 00:15:56.000]  因為當人在一個罪裡面的時候
[00:15:56.000 --> 00:15:59.000]  遇到真理、遇到人提醒的時候
[00:15:59.000 --> 00:16:01.000]  她是會逃避的
[00:16:01.000 --> 00:16:04.000]  就好像阿多、夏娃犯罪的時候
[00:16:04.000 --> 00:16:06.000]  他們都會逃避神
[00:16:06.000 --> 00:16:09.000]  可能我們這樣去提醒對方
[00:16:09.000 --> 00:16:13.000]  對方都會逃避我們,甚至會推開我們
[00:16:13.000 --> 00:16:15.000]  有時候我們都會有掙扎
[00:16:15.000 --> 00:16:17.000]  究竟提醒對方嗎?
[00:16:17.000 --> 00:16:20.000]  明知她有些不妥當的地方
[00:16:20.000 --> 00:16:22.000]  可能是犯罪,也不一定是犯罪
[00:16:22.000 --> 00:16:25.000]  可能是她這樣的性格不太好
[00:16:25.000 --> 00:16:29.000]  她這樣的性情、態度好像不太好
[00:16:29.000 --> 00:16:31.000]  提醒對方是否好呢?
[00:16:31.000 --> 00:16:33.000]  可能我們都會有掙扎
[00:16:33.000 --> 00:16:35.000]  因為我們會害怕提醒對方的時候
[00:16:35.000 --> 00:16:37.000]  會否帶來關係的破裂
[00:16:37.000 --> 00:16:40.000]  會否因為這樣,而變成尷尬
[00:16:40.000 --> 00:16:42.000]  甚至是沒有朋友去做呢?
[00:16:42.000 --> 00:16:44.000]  我們都會害怕,也會掙扎
[00:16:44.000 --> 00:16:46.000]  但我們要知道
[00:16:46.000 --> 00:16:48.000]  如果她真的在危險當中
[00:16:48.000 --> 00:16:50.000]  這是生死有關
[00:16:50.000 --> 00:16:52.000]  在生命中
[00:16:52.000 --> 00:16:54.000]  再不提醒對方,再不幫助對方
[00:16:54.000 --> 00:16:56.000]  可能她無法回頭
[00:16:56.000 --> 00:16:59.000]  可能她越來越難去改變她的性格
[00:16:59.000 --> 00:17:01.000]  去改變她的問題
[00:17:01.000 --> 00:17:03.000]  希望我們看到的是
[00:17:03.000 --> 00:17:06.000]  她在危險當中,我們要快點去搶救她
[00:17:06.000 --> 00:17:09.000]  另外,要衝破這個掙扎
[00:17:09.000 --> 00:17:12.000]  我們都要知道,我這個提醒
[00:17:12.000 --> 00:17:15.000]  是為對方好
[00:17:15.000 --> 00:17:18.000]  很慾緊對方,我才能做到
[00:17:18.000 --> 00:17:20.000]  因為我看到她在危險當中
[00:17:20.000 --> 00:17:22.000]  我很想她好,我很慾緊她
[00:17:22.000 --> 00:17:25.000]  我才能做到
[00:17:25.000 --> 00:17:29.000]  其實我也是一個很怕提醒別人的人
[00:17:29.000 --> 00:17:31.000]  跟她不熟,我會很害怕
[00:17:31.000 --> 00:17:34.000]  跟她熟,我更害怕
[00:17:34.000 --> 00:17:36.000]  為甚麼呢?我猜
[00:17:36.000 --> 00:17:39.000]  我都很害怕,我說完之後
[00:17:39.000 --> 00:17:41.000]  她會不會不喜歡我呢?
[00:17:41.000 --> 00:17:44.000]  說完之後,其實以後都沒有話談
[00:17:44.000 --> 00:17:47.000]  她會否真的跟我疏遠了呢?
[00:17:47.000 --> 00:17:51.000]  我相信,青少的你們都會害怕
[00:17:51.000 --> 00:17:53.000]  可能你都覺得
[00:17:53.000 --> 00:17:56.000]  怎樣說,怎樣提醒
[00:17:56.000 --> 00:17:58.000]  都不知道怎樣好,是嗎?
[00:17:58.000 --> 00:18:00.000]  所以我鼓勵你
[00:18:00.000 --> 00:18:02.000]  如果你真的發現
[00:18:02.000 --> 00:18:03.000]  你身邊的大英姊妹
[00:18:03.000 --> 00:18:05.000]  有些不妥當的地方的時候
[00:18:05.000 --> 00:18:07.000]  你很想提醒她
[00:18:07.000 --> 00:18:09.000]  而你又很掙扎的時候
[00:18:09.000 --> 00:18:11.000]  你沒有逃避,你找找人
[00:18:11.000 --> 00:18:13.000]  找找導師,或者找找同工
[00:18:13.000 --> 00:18:16.000]  跟你一起去面對
[00:18:16.000 --> 00:18:18.000]  就好像有些大英姊妹
[00:18:18.000 --> 00:18:22.000]  都會來找找我們同工求助
[00:18:22.000 --> 00:18:24.000]  當她見到身邊的大英姊妹
[00:18:24.000 --> 00:18:26.000]  有些困難,有些問題
[00:18:26.000 --> 00:18:28.000]  她都會來找我們
[00:18:28.000 --> 00:18:30.000]  她剛剛這樣,怎麼辦?
[00:18:30.000 --> 00:18:32.000]  她好像不是太好,不是太對
[00:18:32.000 --> 00:18:34.000]  怎麼辦?
[00:18:34.000 --> 00:18:36.000]  不過,通常你們會多加一句
[00:18:36.000 --> 00:18:38.000]  不要說是我講的
[00:18:38.000 --> 00:18:42.000]  知道嗎?不要說是我講出來的
[00:18:42.000 --> 00:18:44.000]  因為我們都很害怕
[00:18:44.000 --> 00:18:46.000]  好像是用人背
[00:18:46.000 --> 00:18:48.000]  不過現在不是用人背
[00:18:48.000 --> 00:18:50.000]  現在是用人背,是嗎?
[00:18:50.000 --> 00:18:51.000]  好像用人背
[00:18:51.000 --> 00:18:53.000]  不是太好
[00:18:53.000 --> 00:18:55.000]  不過,大英姊妹,我想跟你說
[00:18:55.000 --> 00:18:57.000]  這個真的不是人背
[00:18:57.000 --> 00:19:02.000]  人背是你想她死,想害她
[00:19:02.000 --> 00:19:05.000]  不是人背,因為你是想她好
[00:19:05.000 --> 00:19:07.000]  你是想幫助她
[00:19:07.000 --> 00:19:09.000]  通常,如果你真的走過來
[00:19:09.000 --> 00:19:10.000]  跟我們說的時候
[00:19:10.000 --> 00:19:12.000]  我們都會鼓勵你
[00:19:12.000 --> 00:19:14.000]  不如這樣吧,你又這麼害怕
[00:19:14.000 --> 00:19:15.000]  她知道是你說的
[00:19:15.000 --> 00:19:18.000]  不如你鼓勵她來找我們
[00:19:18.000 --> 00:19:21.000]  有時候真的很緊急,很嚴重
[00:19:21.000 --> 00:19:24.000]  我們都會主動去找生命裡
[00:19:24.000 --> 00:19:27.000]  有困難的大英姊妹去談
[00:19:27.000 --> 00:19:28.000]  你都放心
[00:19:28.000 --> 00:19:30.000]  我們都不會真的揭露出來
[00:19:30.000 --> 00:19:32.000]  通常她都會問
[00:19:32.000 --> 00:19:34.000]  為什麼你會知道我這樣
[00:19:34.000 --> 00:19:36.000]  為什麼你會知道我發生什麼事
[00:19:36.000 --> 00:19:38.000]  我們都會這樣跟她表達
[00:19:38.000 --> 00:19:41.000]  因為有一個很關心你的人
[00:19:41.000 --> 00:19:43.000]  很在意你的人
[00:19:43.000 --> 00:19:45.000]  他很想你好的人
[00:19:45.000 --> 00:19:46.000]  跟我們說
[00:19:46.000 --> 00:19:48.000]  但你不需要知道那個是誰
[00:19:48.000 --> 00:19:50.000]  你只需要知道他跟我們說
[00:19:50.000 --> 00:19:52.000]  證明他很在意你
[00:19:52.000 --> 00:19:53.000]  他很關心你
[00:19:53.000 --> 00:19:56.000]  他很想你好
[00:19:56.000 --> 00:19:59.000]  大英姊妹,有時候我們真的要衝破這些掙扎
[00:19:59.000 --> 00:20:02.000]  當我知道原來她在困難裡
[00:20:02.000 --> 00:20:06.000]  甚至更嚴重的是在罪裡的時候
[00:20:06.000 --> 00:20:09.000]  我們就勇敢脫開這個掙扎
[00:20:09.000 --> 00:20:11.000]  去做勇敢的提醒
[00:20:11.000 --> 00:20:14.000]  大英姊妹
[00:20:14.000 --> 00:20:16.000]  我相信我們都很想
[00:20:16.000 --> 00:20:18.000]  很開心心地
