
[00:00:00.000 --> 00:00:04.000]  好,謝謝敬拜隊,很感動的敬拜
[00:11:53.380 --> 00:11:56.380]  約拿肯定是他的心是不開心的
[00:11:56.380 --> 00:11:58.380]  很討厭的
[00:11:58.380 --> 00:11:59.380]  很痛的
[00:11:59.380 --> 00:12:03.380]  如果亞穌人悔改得到神的祝福
[00:12:03.380 --> 00:12:08.380]  亞穌帝國他們的人可以持續存在
[00:12:08.380 --> 00:12:10.380]  他們自己的人民
[00:12:10.380 --> 00:12:12.380]  約拿他們自己的人民以色列人
[00:12:12.380 --> 00:12:19.380]  他們將會被迫害於亞穌政府的霸權大廈
[00:12:19.380 --> 00:12:23.380]  就是在這個歷史背景下
[00:12:23.380 --> 00:12:27.380]  神呼召約拿才能傳福音給尼尼維城的人
[00:12:27.380 --> 00:12:30.380]  要求他們去悔改
[00:12:30.380 --> 00:12:35.380]  在我們知道這個背景之後
[00:12:35.380 --> 00:12:38.380]  我們可以進入到今天第一個點
[00:12:38.380 --> 00:12:41.380]  遇見內心的真我
[00:12:41.380 --> 00:12:46.380]  剛剛提到耶穌呼召約拿去傳福音給尼尼維城的人
[00:12:46.380 --> 00:12:51.380]  耶穌跟他說你起來到尼尼維城去
[00:12:51.380 --> 00:12:58.380]  耶穌知道約拿去傳福音給這個群體的人是非常困難的
[00:12:58.380 --> 00:13:03.380]  所以耶穌用一個命令的語氣
[00:13:03.380 --> 00:13:07.380]  命令的方法叫約拿去傳福音給這個群體
[00:13:07.380 --> 00:13:10.380]  耶穌想表達的話就是
[00:13:10.380 --> 00:13:12.380]  就算你多困難也好
[00:13:12.380 --> 00:13:14.380]  你多難受也好
[00:13:14.380 --> 00:13:17.380]  你也要去那個群體跟他們傳福音
[00:13:17.380 --> 00:13:20.380]  跟他們說話或話語
[00:13:20.380 --> 00:13:22.380]  要幫助他們悔改
[00:13:22.380 --> 00:13:26.380]  神跟他說你起來到尼尼維城
[00:13:26.380 --> 00:13:28.380]  向其中的閨民負責
[00:13:28.380 --> 00:13:32.380]  因為他們的惡達到我的面前
[00:13:32.380 --> 00:13:34.380]  大英姐妹想問你
[00:13:34.380 --> 00:13:37.380]  如果你是約拿你會怎樣看神?
[00:13:37.380 --> 00:13:38.380]  你會怎樣看他?
[00:13:38.380 --> 00:13:41.380]  會不會覺得他很無情?
[00:13:41.380 --> 00:13:45.380]  他用這個命令讓你覺得很feel bad
[00:13:45.380 --> 00:13:47.380]  完全不feel good
[00:13:47.380 --> 00:13:51.380]  耶穌的指令讓你不會感覺到
[00:13:51.380 --> 00:13:54.380]  這個符合自己個人利益
[00:13:54.380 --> 00:13:58.380]  甚至不會符合以色列人的利益
[00:13:58.380 --> 00:14:01.380]  所以約拿對於神的指令很不滿意
[00:14:01.380 --> 00:14:03.380]  所以他做了一個決定
[00:14:03.380 --> 00:14:05.380]  他做了什麼事?
[00:14:05.380 --> 00:14:09.380]  他選擇逃跑
[00:14:09.380 --> 00:14:12.380]  在第三節講到約拿決起來
[00:14:12.380 --> 00:14:15.380]  逃往他司去躲避耶華
[00:14:15.380 --> 00:14:18.380]  下島約帕遇見一隻雪
[00:14:18.380 --> 00:14:19.380]  要往他司去
[00:14:19.380 --> 00:14:23.380]  他就給了船架上了船
[00:14:23.380 --> 00:14:28.380]  要與船上的人同住他司去躲避耶華
[00:14:28.380 --> 00:14:32.380]  神要他往東邊去到尼尼維城
[00:14:32.380 --> 00:14:35.380]  他往西邊去到他司
[00:14:35.380 --> 00:14:37.380]  約拿想逃跑
[00:14:37.380 --> 00:14:39.380]  但問題來了
[00:14:39.380 --> 00:14:41.380]  他可以跑到哪裡?
[00:14:41.380 --> 00:14:43.380]  他是先知
[00:14:43.380 --> 00:14:46.380]  他應該知道神是無所不在
[00:14:46.380 --> 00:14:48.380]  無所不知
[00:14:48.380 --> 00:14:50.380]  約拿他可以去哪裡?
[00:14:50.380 --> 00:14:53.380]  約拿反抗神的指令
[00:14:53.380 --> 00:14:55.380]  與尼尼維城的人對抗
[00:14:55.380 --> 00:15:00.380]  在衝突裏約拿選擇攻擊
[00:15:00.380 --> 00:15:04.380]  約拿的逃跑就是他最大的武器
[00:15:04.380 --> 00:15:08.380]  這是一個很消極性的攻擊
[00:15:08.380 --> 00:15:10.380]  passive-aggressive
[00:15:10.380 --> 00:15:13.380]  他不回應神給他的呼召
[00:15:13.380 --> 00:15:17.380]  尼尼維城的人沒有辦法聽到神的話語
[00:15:17.380 --> 00:15:18.380]  因此沒有辦法悔改
[00:15:18.380 --> 00:15:20.380]  所以約拿逃跑
[00:15:20.380 --> 00:15:22.380]  這是他攻擊的方法
[00:15:22.380 --> 00:15:28.380]  神的一個命令讓約拿內心中的真我浮上檯面
[00:15:28.380 --> 00:15:31.380]  他內心中的我都被顯露出來
[00:15:31.380 --> 00:15:35.380]  原來約拿拒絕相信耶和是公平的
[00:15:35.380 --> 00:15:37.380]  是願意思憐悶的神
[00:15:37.380 --> 00:15:39.380]  他不願意相信
[00:15:39.380 --> 00:15:43.380]  壞人憑什麼可以得到神的恩典和憐悶?
[00:15:43.380 --> 00:15:46.380]  約拿不相信不想讓這件事發生
[00:15:46.380 --> 00:15:48.380]  所以約拿逃跑
[00:15:48.380 --> 00:15:49.380]  他可以跑多遠?
[00:15:49.380 --> 00:15:50.380]  跑多遠?
[00:15:50.380 --> 00:15:51.380]  跑很遠很遠
[00:15:51.380 --> 00:15:54.380]  他要逃離耶和給他的使命
[00:15:54.380 --> 00:15:56.380]  如果你是約拿
[00:15:56.380 --> 00:15:57.380]  你跑不跑?
[00:15:57.380 --> 00:15:59.380]  你會不會跑?
[00:15:59.380 --> 00:16:02.380]  為什麼他會跑?
[00:16:02.380 --> 00:16:06.380]  我們再深一層地去看他心中的感受
[00:16:06.380 --> 00:16:07.380]  他的想法
[00:16:07.380 --> 00:16:09.380]  約拿這個消極性的背後
[00:16:09.380 --> 00:16:15.380]  其實是有一種可夢被顧慮到他自己感受的心態
[00:16:15.380 --> 00:16:18.380]  他希望神站在他那一邊
[00:16:18.380 --> 00:16:21.380]  神在第二節的經文裡面講到
[00:16:21.380 --> 00:16:23.380]  約拿你去尼尼維城
[00:16:23.380 --> 00:16:26.380]  這是一個命令的語氣
[00:16:26.380 --> 00:16:29.380]  為什麼信用他做一些他不喜歡做
[00:16:29.380 --> 00:16:31.380]  不想做、不容易做的事情呢?
[00:16:31.380 --> 00:16:32.380]  為什麼呢?
[00:16:32.380 --> 00:16:35.380]  所以約拿想透過他實際的行動
[00:16:35.380 --> 00:16:37.380]  用耶和明白他內心中的感受
[00:16:37.380 --> 00:16:41.380]  這是他最底層的想法
[00:16:41.380 --> 00:16:46.380]  我想約拿這種心態其實是很普遍的
[00:16:46.380 --> 00:16:50.380]  如果你生命當中有一些正義的身份
[00:16:50.380 --> 00:16:54.380]  譬如你爸爸媽媽或者是球隊的教練或者是導師
[00:16:54.380 --> 00:16:59.380]  當他們覺得你犯錯的時候
[00:16:59.380 --> 00:17:02.380]  你一定很希望得到他們的諒解
[00:17:02.380 --> 00:17:04.380]  你希望得到他們的肯定
[00:17:04.380 --> 00:17:06.380]  但你卻得不到
[00:17:06.380 --> 00:17:09.380]  所以你更加想做的一件事就是
[00:17:09.380 --> 00:17:12.380]  去玩一個更高層次的正義身份
[00:17:12.380 --> 00:17:13.380]  就是神
[00:17:13.380 --> 00:17:15.380]  希望神站在你那一邊
[00:17:15.380 --> 00:17:18.380]  希望可以幫助你扭轉這個局面
[00:17:18.380 --> 00:17:20.380]  去解決這個困難
[00:17:20.380 --> 00:17:23.380]  你會很自然地產生出一種
[00:17:23.380 --> 00:17:26.380]  渴望最高權力的那一種神
[00:17:26.380 --> 00:17:29.380]  去理解你感受的那種心態
[00:17:29.380 --> 00:17:31.380]  看節目
[00:17:31.380 --> 00:17:35.380]  向神呼喊求救命
[00:17:35.380 --> 00:17:36.380]  沒問題
[00:17:36.380 --> 00:17:37.380]  沒問題,沒錯的
[00:17:37.380 --> 00:17:39.380]  神會回應我們的祈禱
[00:17:39.380 --> 00:17:41.380]  會回應我們的禱告
[00:17:41.380 --> 00:17:42.380]  這個是對的
[00:17:42.380 --> 00:17:45.380]  但是如果你所做的這件事情
[00:17:45.380 --> 00:17:48.380]  變為一個以自己為中心
[00:17:48.380 --> 00:17:50.380]  以人為中心的這件事
[00:17:50.380 --> 00:17:54.380]  如果你讓你自己的生命破碎
[00:17:54.380 --> 00:17:59.380]  去決定你自己人生每一個階段所做的抉擇
[00:17:59.380 --> 00:18:02.380]  那你自己的生命真的要小心了
[00:18:02.380 --> 00:18:05.380]  你自己所領的生命真的要小心了
[00:18:05.380 --> 00:18:08.380]  初初神給潤娜一個命令
[00:18:08.380 --> 00:18:10.380]  要她去傳廣神的話語
[00:18:10.380 --> 00:18:12.380]  要傳給她不喜歡的人
[00:18:12.380 --> 00:18:14.380]  潤娜的回應是跑
[00:18:14.380 --> 00:18:16.380]  跑再跑
[00:18:16.380 --> 00:18:18.380]  越遠越好
[00:18:18.380 --> 00:18:21.380]  當神一給這個命令之後
[00:18:21.380 --> 00:18:24.380]  潤娜她心中的傷痛
[00:18:24.380 --> 00:18:27.380]  她所背負的歷史包袱
[00:18:27.380 --> 00:18:28.380]  在一個指令下
[00:18:28.380 --> 00:18:31.380]  整天在一個指令下全部出世了
[00:18:31.380 --> 00:18:34.380]  她選擇不跟隨神
[00:18:34.380 --> 00:18:37.380]  如果你現在都站在一個
[00:18:37.380 --> 00:18:39.380]  很大壓力的情況下
[00:18:39.380 --> 00:18:41.380]  你會怎樣回應神呢?
[00:18:41.380 --> 00:18:44.380]  你內心的真我會怎樣幫你做到決定呢?
[00:18:44.380 --> 00:18:46.380]  你會不會好像潤娜一樣
[00:18:46.380 --> 00:18:48.380]  被你自己心中的傷痛
[00:18:48.380 --> 00:18:51.380]  控制住你自己的生命呢?
[00:18:51.380 --> 00:18:58.380]  你會不會被你自己成長過程裏面受到的傷害影響到呢?
[00:18:58.380 --> 00:19:00.380]  會不會呢?
[00:19:00.380 --> 00:19:03.380]  還是你會選擇信奉神的旨意?
[00:19:03.380 --> 00:19:06.380]  就算有時候你從人的角度去看
[00:19:06.380 --> 00:19:08.380]  神的代理你是有些怕不到
[00:19:08.380 --> 00:19:09.380]  明白不到
[00:19:09.380 --> 00:19:11.380]  因為有些沒有邏輯
[00:19:11.380 --> 00:19:13.380]  但是當你用人的角度去看
[00:19:13.380 --> 00:19:14.380]  就算你不明白
[00:19:14.380 --> 00:19:19.380]  你願不願意憑信心去回應神的代理呢?
[00:19:19.380 --> 00:19:22.380]  經常在很大挑戰的情況下
[00:19:22.380 --> 00:19:24.380]  很大壓力的情況下
[00:19:24.380 --> 00:19:28.380]  我們才可以見到最真實的自己
[00:19:28.380 --> 00:19:31.380]  你心中的真我
[00:19:31.380 --> 00:19:34.380]  用你心中的真我願意去追隨神
[00:19:34.380 --> 00:19:39.380]  這是我第一個點想與大家學習的
[00:19:39.380 --> 00:19:41.380]  現在我們去到第二個點
[00:19:41.380 --> 00:19:44.380]  看到別人的需要
[00:19:44.380 --> 00:19:46.380]  東若娜上到船之後
[00:19:46.380 --> 00:19:49.380]  她用卡斯的風向上前行
[00:19:49.380 --> 00:19:53.380]  而是說她上船之後開始過大風
[00:19:53.380 --> 00:19:57.380]  船隻幾乎就要壞了
[00:19:57.380 --> 00:20:01.380]  在船上的水手因為怕沉船
[00:20:01.380 --> 00:20:05.380]  就很緊張想盡辦法去救自己
[00:20:05.380 --> 00:20:10.380]  甚至把自己船上的很重要的物品
[00:20:10.380 --> 00:20:12.380]  全部都吊進海裡
[00:20:12.380 --> 00:20:17.380]  她們做這些動作就是為了活命
[00:20:17.380 --> 00:20:19.380]  她們想保持自己的命運
[00:20:19.380 --> 00:20:24.380]  但是當大家很努力去救自己的命的時候
[00:20:24.380 --> 00:20:27.380]  東若娜竟然做了一個很特別的動作
[00:20:27.380 --> 00:20:29.380]  她做了什麼動作?
[00:20:29.380 --> 00:20:31.380]  我們看到經文
[00:20:31.380 --> 00:20:34.380]  東若娜缺乏了底瘡
[00:20:34.380 --> 00:20:36.380]  在那裡睡覺
[00:20:36.380 --> 00:20:40.380]  大家都是很害怕、很恐懼
[00:20:40.380 --> 00:20:43.380]  但是她在那裡睡覺
[00:20:43.380 --> 00:20:46.380]  原來知道她身邊的人受艱苦
[00:20:46.380 --> 00:20:47.380]  知道是什麼原因
[00:20:47.380 --> 00:20:52.380]  因此這個船被狂風暴雨的攻擊
[00:20:52.380 --> 00:20:54.380]  但是她知道這些東西
[00:20:54.380 --> 00:20:56.380]  但是她選擇不去幫助他們
[00:20:56.380 --> 00:20:59.380]  她選擇自己去睡覺
[00:20:59.380 --> 00:21:03.380]  她不在乎他們的需要
[00:21:03.380 --> 00:21:06.380]  之後天氣越來越糟
[00:21:06.380 --> 00:21:08.380]  好像沒有停止的跡象
[00:21:08.380 --> 00:21:12.380]  當整個情況好像失控的時候
[00:21:12.380 --> 00:21:16.380]  那些水手突然來找她
[00:21:16.380 --> 00:21:19.380]  「喂,若娜,你有沒有解決的方法?」
[00:21:19.380 --> 00:21:20.380]  「你有沒有幫我們?」
[00:21:20.380 --> 00:21:23.380]  原來在這個之前
[00:21:23.380 --> 00:21:25.380]  在經文的第七節稿中
[00:21:25.380 --> 00:21:27.380]  重印助了千
[00:21:27.380 --> 00:21:28.380]  要透過抽千
[00:21:28.380 --> 00:21:34.380]  他們要找到引起災害的源頭
[00:21:34.380 --> 00:21:37.380]  這個抽千的結果指向若娜
[00:21:37.380 --> 00:21:42.380]  說她是引起災難的源頭
[00:21:42.380 --> 00:21:45.380]  他們就知道了
[00:21:45.380 --> 00:21:48.380]  「若娜,就是你,你搞事了」
