
[00:00:00.000 --> 00:00:11.000]  今天我感受到敬拜隊的熱切渴望
[00:11:07.000 --> 00:11:09.000]  整個在山上的教導
[00:11:09.000 --> 00:11:11.000]  我們後人就叫他為登山寶墳
[00:11:11.000 --> 00:11:13.000]  今天的經文耶穌
[00:11:13.000 --> 00:11:15.000]  教導關於三個
[00:11:15.000 --> 00:11:17.000]  猶太教常見的
[00:11:17.000 --> 00:11:19.000]  乖行為
[00:11:19.000 --> 00:11:21.000]  包括什麼呢
[00:11:21.000 --> 00:11:23.000]  包括施捨、祈禱和禁食
[00:11:23.000 --> 00:11:25.000]  雖然耶穌教導
[00:11:25.000 --> 00:11:27.000]  這三個宗教乖的行為
[00:11:27.000 --> 00:11:29.000]  不過事實
[00:11:29.000 --> 00:11:31.000]  耶穌是想教一個更重要的功課
[00:11:31.000 --> 00:11:33.000]  就是馴服功課
[00:11:33.000 --> 00:11:35.000]  所以讓我們首先一起來看一看
[00:11:35.000 --> 00:11:37.000]  今天的經文馬太福音六章
[00:11:37.000 --> 00:11:39.000]  一到十八節的某幾節
[00:11:39.000 --> 00:11:41.000]  一起來看一看
[00:11:41.000 --> 00:11:43.000]  耶穌藉著教導這三個乖的宗教行為
[00:11:43.000 --> 00:11:45.000]  如何教導我們馴服呢
[00:11:45.000 --> 00:11:47.000]  馬太六章一到十八節
[00:11:47.000 --> 00:11:49.000]  某幾節
[00:11:49.000 --> 00:11:51.000]  你跟著拋開讀就可以了
[00:11:51.000 --> 00:11:53.000]  到底耶穌叫我們今天
[00:11:53.000 --> 00:11:55.000]  要真心真意馴服
[00:11:55.000 --> 00:11:57.000]  什麼呢
[00:11:57.000 --> 00:11:59.000]  馬太六章一節一起來看
[00:11:59.000 --> 00:12:01.000]  你們要謹守
[00:12:01.000 --> 00:12:03.000]  不可故意在人面前
[00:12:03.000 --> 00:12:05.000]  表示敬
[00:12:05.000 --> 00:12:07.000]  叫他們看見
[00:12:07.000 --> 00:12:09.000]  一是這樣就不能得
[00:12:09.000 --> 00:12:13.000]  你們天父的上次了
[00:12:13.000 --> 00:12:15.000]  所以你施捨的時候
[00:12:15.000 --> 00:12:17.000]  不可叫人在你面前
[00:12:17.000 --> 00:12:19.000]  吹號
[00:12:19.000 --> 00:12:21.000]  像那假冒為善的人
[00:12:21.000 --> 00:12:23.000]  在會堂裡和街道上所做的
[00:12:23.000 --> 00:12:25.000]  故意要得人的稱讚
[00:12:25.000 --> 00:12:27.000]  我實在告訴你們
[00:12:27.000 --> 00:12:29.000]  他們已經得了他們的上次
[00:12:29.000 --> 00:12:31.000]  你施捨的時候
[00:12:31.000 --> 00:12:33.000]  不要讓左手
[00:12:33.000 --> 00:12:35.000]  至右手所做的
[00:12:35.000 --> 00:12:37.000]  好使你
[00:12:37.000 --> 00:12:43.000]  穿著褲衣被的必然掌上你
[00:12:43.000 --> 00:12:47.000]  你像那
[00:12:47.000 --> 00:12:52.000]  在會堂裡和十字路口
[00:12:52.000 --> 00:12:55.000]  禍告故意讓人看見
[00:12:55.000 --> 00:12:57.000]  我實在告訴你們
[00:12:57.000 --> 00:13:00.000]  他們已經得了他們的上次
[00:13:00.000 --> 00:13:02.000]  你禍告的時候
[00:13:02.000 --> 00:13:05.000]  要進入來室關上門
[00:13:05.000 --> 00:13:08.000]  向那隱蔽中的父禱告
[00:13:08.000 --> 00:13:10.000]  你父在隱蔽中擦汗
[00:13:10.000 --> 00:13:12.000]  必將賞賜你
[00:13:12.000 --> 00:13:14.000]  你們禁食的時候
[00:13:14.000 --> 00:13:16.000]  不可像那假冒為善的人
[00:13:16.000 --> 00:13:18.000]  念上戴著手絨
[00:13:18.000 --> 00:13:21.000]  因為他們披頭後面
[00:13:21.000 --> 00:13:23.000]  故意看見
[00:13:23.000 --> 00:13:27.000]  我實在告訴你們
[00:13:27.000 --> 00:13:30.000]  他們已經得了他們的上次
[00:13:30.000 --> 00:13:32.000]  你禁食的時候
[00:13:32.000 --> 00:13:34.000]  要梳頭洗臉
[00:13:34.000 --> 00:13:37.000]  不要讓人看出你的禁食
[00:13:37.000 --> 00:13:39.000]  只要你
[00:13:39.000 --> 00:13:43.000]  你父在隱蔽中擦汗
[00:13:43.000 --> 00:13:45.000]  必經賞賜你
[00:13:45.000 --> 00:13:46.000]  其實如果可以
[00:13:46.000 --> 00:13:47.000]  我都等你們讀
[00:13:47.000 --> 00:13:49.000]  不過因為有直播
[00:13:49.000 --> 00:13:50.000]  如果我不讀
[00:13:50.000 --> 00:13:52.000]  那些人就很安靜
[00:13:52.000 --> 00:13:55.000]  下次找個人拿咪高峰你們讀
[00:13:55.000 --> 00:13:59.000]  不然整個時間就很安靜
[00:13:59.000 --> 00:14:01.000]  下次再給你們讀
[00:14:01.000 --> 00:14:05.000]  六章一節是耶穌的教導主題
[00:14:05.000 --> 00:14:07.000]  他說你們要謹慎
[00:14:07.000 --> 00:14:10.000]  不要故意在人面前表現虔誠
[00:14:10.000 --> 00:14:13.000]  虔誠這個字在其他譯本翻譯為
[00:14:13.000 --> 00:14:15.000]  和合本的善事
[00:14:15.000 --> 00:14:17.000]  和新譯本的義
[00:14:17.000 --> 00:14:19.000]  英文是righteousness
[00:14:19.000 --> 00:14:21.000]  人就將善行
[00:14:21.000 --> 00:14:23.000]  善事就故意做在人面前
[00:14:23.000 --> 00:14:26.000]  目的就是要人看到
[00:14:26.000 --> 00:14:29.000]  所以他們其實是表演著
[00:14:29.000 --> 00:14:31.000]  他們的虔誠
[00:14:31.000 --> 00:14:34.000]  然後耶穌就將主題應用在
[00:14:34.000 --> 00:14:38.000]  三個宗教常見的善行上
[00:14:38.000 --> 00:14:42.000]  包括第二節的詩寫的時候
[00:14:42.000 --> 00:14:43.000]  第五節的禱告
[00:14:43.000 --> 00:14:45.000]  第六節的禁食
[00:14:45.000 --> 00:14:48.000]  耶穌就用了他稱為
[00:14:48.000 --> 00:14:51.000]  假無為善的人作反面教材
[00:14:51.000 --> 00:14:53.000]  假無為善
[00:14:53.000 --> 00:14:57.000]  hypocris在古希臘文就是演員的意思
[00:14:57.000 --> 00:14:59.000]  而假無為善的人
[00:14:59.000 --> 00:15:01.000]  假無為善的progress
[00:15:01.000 --> 00:15:05.000]  就是演戲表演演出的意思
[00:15:05.000 --> 00:15:08.000]  所以假無為善的人是一班演員
[00:15:08.000 --> 00:15:10.000]  他們在做一台戲給人看
[00:15:10.000 --> 00:15:13.000]  就是故意要在人面前
[00:15:13.000 --> 00:15:15.000]  去表現虔誠
[00:15:15.000 --> 00:15:16.000]  一個字
[00:15:16.000 --> 00:15:18.000]  假
[00:15:18.000 --> 00:15:19.000]  他們虛偽
[00:15:19.000 --> 00:15:20.000]  他們偽善
[00:15:20.000 --> 00:15:22.000]  他們只是表現虔誠
[00:15:22.000 --> 00:15:24.000]  他們是表演
[00:15:24.000 --> 00:15:26.000]  他們是表演他的虔誠
[00:15:26.000 --> 00:15:28.000]  是扮虔誠的
[00:15:28.000 --> 00:15:30.000]  他們有虔誠的表現
[00:15:30.000 --> 00:15:33.000]  但是沒有虔誠的心
[00:15:33.000 --> 00:15:37.000]  耶穌就三道叫我們千萬不要學他們
[00:15:37.000 --> 00:15:40.000]  不要學假無為善的人
[00:15:40.000 --> 00:15:43.000]  他們怎樣去扮詩寫
[00:15:43.000 --> 00:15:44.000]  怎樣去扮祈禱
[00:15:44.000 --> 00:15:46.000]  怎樣去扮禁食
[00:15:46.000 --> 00:15:47.000]  他們扮在誰看
[00:15:47.000 --> 00:15:49.000]  他們為什麼要扮呢
[00:15:49.000 --> 00:15:51.000]  我們逐一來看看
[00:15:51.000 --> 00:15:54.000]  首先假無為善的人詩寫的時候會怎樣
[00:15:54.000 --> 00:15:55.000]  他們會吹號
[00:15:55.000 --> 00:15:57.000]  就是說他們會打鑼打鼓
[00:15:57.000 --> 00:16:01.000]  在當眾公開的會堂和街上去做詩寫
[00:16:01.000 --> 00:16:04.000]  他們做慈善就好像要做給人看
[00:16:04.000 --> 00:16:06.000]  要讓人知道
[00:16:06.000 --> 00:16:09.000]  真的好像做一個慈善show
[00:16:09.000 --> 00:16:13.000]  假無為善的人祈禱的時候
[00:16:13.000 --> 00:16:16.000]  他們喜歡就站在當眼
[00:16:16.000 --> 00:16:18.000]  人來人往很多人的十字路口
[00:16:18.000 --> 00:16:21.000]  他們又喜歡站在會堂那裡
[00:16:21.000 --> 00:16:23.000]  當人人都坐在那裡的時候
[00:16:23.000 --> 00:16:28.000]  他就要站在那裡突出自己高姿態去祈禱
[00:16:28.000 --> 00:16:31.000]  假無為善的人禁食的時候會怎樣
[00:16:31.000 --> 00:16:33.000]  會愁眉苦臉
[00:16:33.000 --> 00:16:38.000]  那時候禁食的原意其實就是當人去懊悔
[00:16:38.000 --> 00:16:41.000]  去哀動他在破碎的裡面
[00:16:41.000 --> 00:16:43.000]  或者在生命裡面有些很急切
[00:16:43.000 --> 00:16:45.000]  很重大的事要去尋求上帝
[00:16:45.000 --> 00:16:47.000]  他們又藉著禁食
[00:16:47.000 --> 00:16:48.000]  藉著不去想食物
[00:16:48.000 --> 00:16:49.000]  不想吃什麼
[00:16:49.000 --> 00:16:52.000]  就把專注放在找上帝的裡面
[00:16:52.000 --> 00:16:55.000]  藉著節省時間去預備去執實
[00:16:55.000 --> 00:16:58.000]  去騰空多點時間去尋求上帝
[00:16:58.000 --> 00:17:01.000]  同時猶太人也會是灑灰的
[00:17:01.000 --> 00:17:03.000]  去表達他們的哀動
[00:17:03.000 --> 00:17:06.000]  所以禁食的時候他們又會是灑灰的
