
[00:00:00.000 --> 00:00:02.500]  非常感恩我們可以是敬拜主
[00:01:29.900 --> 00:01:34.000]  不過我相信仍然將這個服侍的心
[00:01:34.000 --> 00:01:35.300]  放在我們生命裡頭
[00:01:35.300 --> 00:01:36.700]  真的不能夠拿走
[00:01:36.700 --> 00:01:37.900]  盼望透過這段經文
[00:01:37.900 --> 00:01:39.100]  透過今天的講道
[00:01:39.100 --> 00:01:40.800]  跟大家一起思想一下
[00:01:40.800 --> 00:01:43.700]  究竟我們作為服侍人的人
[00:01:43.700 --> 00:01:45.700]  除了我們可以實體服侍之外
[00:01:45.700 --> 00:01:48.200]  究竟還有什麼可以去服侍大英姐妹呢
[00:01:48.200 --> 00:01:51.200]  當然最具體的一起拍肩膀
[00:01:51.200 --> 00:01:52.200]  一起去同一個場地
[00:01:52.200 --> 00:01:53.000]  一起去敬拜主
[00:01:53.000 --> 00:01:54.000]  一起去服侍人
[00:01:54.000 --> 00:01:55.000]  其實是很重要的
[00:01:55.000 --> 00:01:56.000]  雖然現在你在家裡
[00:01:56.000 --> 00:01:57.800]  可能你自己一個冷清清
[00:01:57.800 --> 00:01:58.600]  我不知道是不是
[00:01:58.600 --> 00:02:00.100]  可能你一家一齊去敬拜
[00:02:00.100 --> 00:02:02.000]  不過你還是很缺少
[00:02:02.000 --> 00:02:03.500]  不過我仍然相信
[00:02:03.500 --> 00:02:04.900]  這段經文告訴我們知道
[00:02:04.900 --> 00:02:07.600]  其實保羅透過討好服侍
[00:02:07.600 --> 00:02:09.700]  去幫助在意發售教會的大英姐妹
[00:02:09.700 --> 00:02:12.100]  其實不單只是一種身體上
[00:02:12.100 --> 00:02:14.500]  或者一種見到面才做到的事
[00:02:14.500 --> 00:02:16.100]  盼望這段經文可以學習
[00:02:16.100 --> 00:02:17.700]  究竟在一個困難
[00:02:17.700 --> 00:02:19.200]  特別在香港這個處境下
[00:02:19.200 --> 00:02:20.800]  我們可以一臉面前去服侍她
[00:02:20.800 --> 00:02:22.100]  又可以服侍大英姐妹
[00:02:22.100 --> 00:02:25.200]  這是我今天很想講到和大家一起看的目標
[00:02:25.200 --> 00:02:26.800]  今天講題你會看到的
[00:02:26.800 --> 00:02:28.800]  前路越艱難
[00:02:28.800 --> 00:02:30.500]  要彼此服侍
[00:02:30.500 --> 00:02:32.900]  這個是可以出那個
[00:02:32.900 --> 00:02:33.500]  是不是出去了
[00:02:33.500 --> 00:02:34.600]  是的 沒有出了
[00:02:34.600 --> 00:02:37.300]  這個就是我今天講到的題目
[00:02:37.300 --> 00:02:39.200]  美進說今天今天之前
[00:02:39.200 --> 00:02:42.200]  和大家一起去看了解一下
[00:02:42.200 --> 00:02:45.200]  我不知道你怎麼去理解
[00:02:45.200 --> 00:02:47.700]  現在你所面對的香港處境
[00:02:47.700 --> 00:02:49.900]  近年香港確實有很多風浪
[00:02:49.900 --> 00:02:52.400]  不少香港人認為現在想面對的
[00:02:52.400 --> 00:02:55.200]  是他一生中最難面對的時間
[00:02:55.200 --> 00:02:57.400]  當然不同年代有不同的說法
[00:02:57.400 --> 00:02:58.900]  我做青年人當然覺得
[00:02:58.900 --> 00:03:00.800]  這句話當然是來自青年人
[00:03:00.800 --> 00:03:03.000]  對他來說可能人生的餘力很短
[00:03:03.000 --> 00:03:04.400]  不過他現在面對的東西
[00:03:04.400 --> 00:03:08.500]  是他在生命中一個很難的難關
[00:03:08.500 --> 00:03:09.600]  無論抗爭的事
[00:03:09.600 --> 00:03:10.600]  無論國安法
[00:03:10.600 --> 00:03:11.900]  無論是疫情
[00:03:11.900 --> 00:03:14.300]  甚至我們知道很多經濟
[00:03:14.300 --> 00:03:16.900]  甚至我們知道很多教育上的變動
[00:03:16.900 --> 00:03:19.700]  又或者你近期看到很多新聞
[00:03:19.700 --> 00:03:21.700]  傳媒一些的變動
[00:03:21.700 --> 00:03:24.000]  都帶來給我們有很多情緒上
[00:03:24.000 --> 00:03:25.500]  感到很困擾
[00:03:25.500 --> 00:03:26.800]  甚至可能有些人會覺得
[00:03:26.800 --> 00:03:29.600]  面對著這個事情可能應節不下
[00:03:29.600 --> 00:03:31.600]  在我身邊有不少的年輕人
[00:03:31.600 --> 00:03:33.000]  甚至中年人
[00:03:33.000 --> 00:03:34.900]  甚至中上年人
[00:03:34.900 --> 00:03:36.500]  他們都在考慮移民
[00:03:36.500 --> 00:03:37.800]  或者準備移民
[00:03:37.800 --> 00:03:40.100]  甚至已經移民
[00:03:40.100 --> 00:03:42.700]  從這些觀察裡面我會發現幾樣東西
[00:03:42.700 --> 00:03:44.300]  能夠有能力離開的
[00:03:44.300 --> 00:03:46.500]  我覺得他好像人生多過一個
[00:03:46.500 --> 00:03:49.300]  或者有一個新的希望的開始
[00:03:49.300 --> 00:03:51.800]  有一個機會可以重新開始
[00:03:51.800 --> 00:03:53.000]  但不能夠離開的
[00:03:53.000 --> 00:03:55.900]  就好像無奈地面對現實
[00:03:55.900 --> 00:03:58.400]  正所謂如果俗語說就是硬吃
[00:03:58.400 --> 00:04:00.200]  留在這裡硬吃
[00:04:00.200 --> 00:04:01.800]  當然對於年青一代
[00:04:01.800 --> 00:04:04.000]  我會這些文化這些想法
[00:04:04.000 --> 00:04:05.400]  都在我們年青一代
[00:04:05.400 --> 00:04:06.700]  特別是在你們中間
[00:04:06.700 --> 00:04:08.500]  都可能是這樣想的
[00:04:08.500 --> 00:04:10.500]  其實這個月我不知道大家知不知道
[00:04:10.500 --> 00:04:12.200]  這個月雖然我們被疫情
[00:04:12.200 --> 00:04:13.500]  被香港的經濟
[00:04:13.500 --> 00:04:16.500]  被很多政治事件去遮蓋著我們
[00:04:16.500 --> 00:04:18.500]  但我不知道大家知不知道
[00:04:18.500 --> 00:04:20.700]  其實這個月在教會年裡面
[00:04:20.700 --> 00:04:21.500]  這個月是什麼月
[00:04:21.500 --> 00:04:23.700]  這個月是張霖期
[00:04:23.700 --> 00:04:24.500]  張霖期是什麼時候
[00:04:24.500 --> 00:04:27.800]  張霖期是在說聖誕節前四個星期
[00:04:27.800 --> 00:04:30.300]  這個時候我們紀念耶穌的降生
[00:04:30.300 --> 00:04:32.300]  同時其實透過這個節期
[00:04:32.300 --> 00:04:34.400]  去等待耶穌基督回來
[00:04:34.400 --> 00:04:35.700]  簡單說就是原來張霖期
[00:04:35.700 --> 00:04:38.200]  是一個充滿著盼望的日子
[00:04:38.200 --> 00:04:40.600]  這個時候其實我正在等待
[00:04:40.600 --> 00:04:42.600]  在紀念耶穌的降臨之外
[00:04:42.600 --> 00:04:44.600]  也在等待他將來再一次
[00:04:44.600 --> 00:04:46.600]  回來地上和我們一起
[00:04:46.600 --> 00:04:49.100]  所以這個月應該充滿著盼望
[00:04:49.100 --> 00:04:51.500]  這個月份應該充滿著信心
[00:04:51.500 --> 00:04:53.200]  甚至乎我們作為基督徒
[00:04:53.200 --> 00:04:54.400]  在這個月的生活裡面
[00:04:54.400 --> 00:04:56.500]  應該好體會生命裡面
[00:04:56.500 --> 00:04:59.400]  充滿著一個希望在裡面
[00:04:59.400 --> 00:05:03.800]  當然張霖期是一個教會的節期
[00:05:03.800 --> 00:05:04.900]  也是幫助我們
[00:05:04.900 --> 00:05:07.900]  將我們的眼睛不要只是看在地上的事
[00:05:07.900 --> 00:05:09.900]  幫助我們轉眼望上天
[00:05:09.900 --> 00:05:11.400]  轉眼望著基督
[00:05:11.400 --> 00:05:12.700]  期望透過這個歷程
[00:05:12.700 --> 00:05:15.200]  讓我們的生命得著幫助
[00:05:15.200 --> 00:05:16.700]  相信剛才我所說的
[00:05:16.700 --> 00:05:18.000]  如果你是作為信徒
[00:05:18.000 --> 00:05:20.900]  這些的認信應該會幫到我們
[00:05:20.900 --> 00:05:23.500]  甚至乎使我們的內心得到改變
[00:05:23.500 --> 00:05:25.200]  不過人很軟弱
[00:05:25.200 --> 00:05:26.500]  縱然是這樣
[00:05:26.500 --> 00:05:28.900]  生命裡面仍然面對著這些事情
[00:05:28.900 --> 00:05:30.400]  我心裡有很多的掙扎
[00:05:30.400 --> 00:05:33.400]  甚至乎我們確實會被我們眼前的人事物
[00:05:33.400 --> 00:05:35.100]  去影響著我們
[00:05:35.100 --> 00:05:36.500]  當我想到這個時候
[00:05:36.500 --> 00:05:39.000]  我就覺得上帝真是很好
[00:05:39.000 --> 00:05:40.000]  他怎樣好呢
[00:05:40.000 --> 00:05:42.000]  其實他藉著耶穌來我們中間
[00:05:42.000 --> 00:05:44.600]  讓我們去體會他對我們的愛
[00:05:44.600 --> 00:05:46.100]  他跟我們相處
[00:05:46.100 --> 00:05:48.600]  甚至乎讓我們能夠真實的
[00:05:48.600 --> 00:05:50.000]  有溫度的
[00:05:50.000 --> 00:05:52.600]  去體會上帝對我們的愛
[00:05:52.600 --> 00:05:54.100]  是不是很虛
[00:05:54.100 --> 00:05:55.000]  可能你會想
[00:05:55.000 --> 00:05:57.200]  耶穌二千年前來了地上
[00:05:57.200 --> 00:05:58.200]  也都二千年前
[00:05:58.200 --> 00:06:00.100]  什麼?升上天了,是不是?
[00:06:00.100 --> 00:06:02.100]  現在怎樣去體會這件事情
[00:06:02.100 --> 00:06:03.400]  怎樣讓我們明白
[00:06:03.400 --> 00:06:05.900]  上帝對人的愛是有溫度的呢
[00:06:05.900 --> 00:06:06.700]  又在這個困難
[00:06:06.700 --> 00:06:07.300]  又在這個疫情
[00:06:07.300 --> 00:06:09.000]  又在這個這樣的警況底下
[00:06:09.000 --> 00:06:10.400]  我們怎樣可以在這臨時
[00:06:10.400 --> 00:06:12.200]  憑著信心打著盼望
[00:06:12.200 --> 00:06:15.200]  去面對我們眼前所面對的事情呢
[00:06:15.200 --> 00:06:17.300]  沒錯,耶穌現在在天上
[00:06:17.300 --> 00:06:18.500]  但他直聖令
[00:06:18.500 --> 00:06:22.300]  也讓我們一群信徒的群體能夠走在一起
[00:06:22.300 --> 00:06:26.100]  這個群體也使我們能夠體會到
[00:06:26.100 --> 00:06:28.000]  有溫度的去體會到
[00:06:28.000 --> 00:06:30.600]  究竟上帝的愛是在做什麼的事
[00:06:30.600 --> 00:06:32.100]  今天這邊講到的目標
[00:06:32.100 --> 00:06:34.500]  或者方向是講服侍
[00:06:34.500 --> 00:06:35.800]  大園上講
[00:06:35.800 --> 00:06:37.700]  原來聖經裡面告訴我們
[00:06:37.700 --> 00:06:39.700]  透過信徒之間彼此服侍
[00:06:39.700 --> 00:06:41.000]  原來可以體會到
[00:06:41.000 --> 00:06:42.700]  上帝對人的愛
[00:06:42.700 --> 00:06:44.700]  原來透過信徒之間彼此服侍
[00:06:44.700 --> 00:06:46.700]  不單止有溫度的去知道
[00:06:46.700 --> 00:06:48.500]  上帝的愛是在做什麼的事
[00:06:48.500 --> 00:06:49.900]  甚至乎這個過程
[00:06:49.900 --> 00:06:52.200]  更加幫我們更加深的去認識
[00:06:52.200 --> 00:06:54.700]  去明白究竟基督的愛
[00:06:54.700 --> 00:06:56.400]  究竟是在做什麼的事
[00:06:56.400 --> 00:06:58.700]  盼望,我們最後一段經文
[00:06:58.700 --> 00:07:00.200]  讓我們一起思考一下
[00:07:00.200 --> 00:07:02.700]  藉著這個月這個節期
[00:07:02.700 --> 00:07:04.700]  張臨期一起去明白
[00:07:04.700 --> 00:07:07.300]  究竟上帝對我們的群體有什麼心意
[00:07:07.300 --> 00:07:09.000]  今天講的經文是這份所書
[00:07:09.000 --> 00:07:11.700]  三章,十四,到二十一節
[00:07:11.700 --> 00:07:15.300]  不如我們先去讀一讀這段經文
[00:07:15.300 --> 00:07:17.200]  不如我讀給大家聽
[00:07:17.200 --> 00:07:19.500]  如果在家裡你有聖經
[00:07:19.500 --> 00:07:22.000]  或者你可以開個App出來看一看
[00:07:22.000 --> 00:07:24.000]  我就讀給大家聽這段經文
[00:07:24.000 --> 00:07:26.500]  這份所書三章,十四至二十一節
[00:07:26.500 --> 00:07:28.000]  那裡是這麼說的
[00:07:28.000 --> 00:07:30.500]  因此我在父面前屈膝
[00:07:30.500 --> 00:07:34.500]  天上地上的國家都視從他得明
[00:07:34.500 --> 00:07:37.000]  為要他按著他封城的榮耀
[00:07:37.000 --> 00:07:38.200]  藉著他的靈
[00:07:38.200 --> 00:07:41.300]  使你們內心的力量剛強起來
[00:07:41.300 --> 00:07:43.500]  又要他洗基督
[00:07:43.500 --> 00:07:46.200]  恩著你們的信住在你們心裡
[00:07:46.200 --> 00:07:49.700]  使你們既在愛中生根立基
[00:07:49.700 --> 00:07:52.000]  能夠和中聖徒一同明白
[00:07:52.000 --> 00:07:54.700]  基督的愛是何種長闊高深
[00:07:54.700 --> 00:07:57.700]  並知道這愛是超過人的知識
[00:07:57.700 --> 00:07:59.300]  所能測讀的
[00:07:59.300 --> 00:08:02.400]  為要使你們充滿上帝一切的封城
[00:08:02.400 --> 00:08:05.600]  上帝能照著運行在我們心裡的大能
[00:08:05.600 --> 00:08:08.300]  匆匆足足地成就一切
[00:08:08.300 --> 00:08:10.500]  超過我們所求所想的
[00:08:10.500 --> 00:08:12.000]  願他在教會中
[00:08:12.000 --> 00:08:15.300]  並在基督耶穌女得著榮耀
[00:08:15.300 --> 00:08:18.000]  直到世世代代永永遠遠
[00:08:18.000 --> 00:08:18.600]  阿門
[00:08:18.600 --> 00:08:19.900]  好,一起祈禱好不好
[00:08:19.900 --> 00:08:21.600]  本來在你家裡一起祈禱
[00:08:21.600 --> 00:08:22.600]  聖靈幫助我們
[00:08:22.600 --> 00:08:24.100]  求你在這個時候
[00:08:24.100 --> 00:08:25.500]  和我們生命一起
[00:08:25.500 --> 00:08:26.600]  光照我們
[00:08:26.600 --> 00:08:28.300]  讓我們能夠明白真理
[00:08:28.300 --> 00:08:30.700]  並見我們的心能夠回轉歸向你
[00:08:30.700 --> 00:08:32.800]  祈告奉主命求
[00:08:32.800 --> 00:08:36.000]  這段經文的書叫《以佛所書》
[00:08:36.000 --> 00:08:37.500]  以佛所是什麼地方呢
[00:08:37.500 --> 00:08:40.400]  或者以佛所究竟有什麼特別呢
[00:08:40.400 --> 00:08:41.800]  以佛所其實…
[00:08:41.800 --> 00:08:43.100]  這個東西經常慢慢地
[00:08:43.100 --> 00:08:46.200]  它不跟得上我同步
[00:08:46.200 --> 00:08:47.500]  以佛所在教會裡面
[00:08:47.500 --> 00:08:49.000]  如果在地理上面
[00:08:49.000 --> 00:08:51.600]  它現在位於土耳其這個地方
[00:08:51.600 --> 00:08:54.800]  以佛所城是一個很重要的港口
[00:08:54.800 --> 00:08:56.400]  它那裡有很多人聚居
[00:08:56.400 --> 00:08:57.400]  港口簡單說
[00:08:57.400 --> 00:08:59.900]  古時其實有很多人在那裡居住
[00:08:59.900 --> 00:09:02.300]  任何地方的人可以搭船到那裡
[00:09:02.300 --> 00:09:03.200]  其中有很多人
[00:09:03.200 --> 00:09:04.800]  有猶太人、有外邦人
[00:09:04.800 --> 00:09:06.400]  就是不同種族的人
[00:09:06.400 --> 00:09:08.200]  都會在以佛所裡面出現
[00:09:08.200 --> 00:09:09.800]  所以以佛所是什麼地方呢
[00:09:09.800 --> 00:09:13.000]  是一個宗教文化活動的中心
[00:09:13.000 --> 00:09:15.100]  我曾經有機會去過以佛所
[00:09:15.100 --> 00:09:16.500]  就去過這個地方
[00:09:16.500 --> 00:09:18.900]  你看到地圖你就知道了
[00:09:18.900 --> 00:09:20.000]  它在海邊
[00:09:20.000 --> 00:09:21.900]  那裡有一個左上角的圖畫
[00:09:21.900 --> 00:09:22.900]  其實是什麼來的
[00:09:22.900 --> 00:09:24.400]  是一個圖書館
[00:09:24.400 --> 00:09:25.800]  當時我在那裡拍了一張照片
[00:09:25.800 --> 00:09:27.200]  下面的一個廣場
[00:09:27.200 --> 00:09:28.600]  當我站在廣場頂的時候
[00:09:28.600 --> 00:09:29.600]  我就看到一個海
[00:09:29.600 --> 00:09:31.500]  一條大大的石屎路
[00:09:31.500 --> 00:09:34.000]  就一直打通到海邊
[00:09:34.000 --> 00:09:36.000]  所以你會發現整個以佛所城
[00:09:36.000 --> 00:09:38.000]  其實從地理角度看
[00:09:38.000 --> 00:09:39.400]  是很四通八達
[00:09:39.400 --> 00:09:41.300]  甚至是一個經商的地方
[00:09:41.300 --> 00:09:42.400]  有很多的人
[00:09:42.400 --> 00:09:44.200]  去到以佛所裡面做生意
[00:09:44.200 --> 00:09:46.400]  居住、定居
[00:09:46.400 --> 00:09:47.300]  所以某程度上
[00:09:47.300 --> 00:09:49.600]  以佛所城是一個很發達的地方
[00:09:49.600 --> 00:09:52.100]  那你問保羅為什麼
[00:09:52.100 --> 00:09:54.900]  要去寫一封信給以佛所教會呢
[00:09:54.900 --> 00:09:57.000]  究竟他和以佛所教會是什麼關係呢
[00:09:57.000 --> 00:09:57.900]  如果從史讀行傳
[00:09:57.900 --> 00:09:59.100]  告訴我們知道
[00:09:59.100 --> 00:10:01.800]  保羅第二次旅行宣教的時候
[00:10:01.800 --> 00:10:03.800]  他曾經到過以佛所這個地方
[00:10:03.800 --> 00:10:05.300]  並且在猶太會堂裡面
[00:10:05.300 --> 00:10:06.900]  和猶太人辯論
[00:10:06.900 --> 00:10:07.900]  所以有人這樣說
[00:10:07.900 --> 00:10:09.700]  以佛所的福音能夠去到那裡
[00:10:09.700 --> 00:10:11.000]  是因為保羅
[00:10:11.000 --> 00:10:13.900]  甚至保羅後期的宣教工作
[00:10:13.900 --> 00:10:17.500]  都讓以佛所成為了他的宣教基地
[00:10:17.500 --> 00:10:19.700]  保羅為什麼要寫以佛所這封信
[00:10:19.700 --> 00:10:20.700]  有不少人研究
[00:10:20.700 --> 00:10:23.200]  是因為當時在教會裡面
[00:10:23.200 --> 00:10:25.300]  甚至教會以外的地方
[00:10:25.300 --> 00:10:28.400]  有很多混亂複雜的社會文化在中間
[00:10:28.400 --> 00:10:29.900]  保羅就透過這封信
[00:10:29.900 --> 00:10:33.600]  很想教導當時在教會裡面生活的信徒
[00:10:33.600 --> 00:10:34.700]  又或者這樣說
[00:10:34.700 --> 00:10:36.400]  希望很想透過這個過程
[00:10:36.400 --> 00:10:37.700]  去培育他們
[00:10:37.700 --> 00:10:40.600]  成為一個跟隨耶穌的門徒
[00:10:40.600 --> 00:10:41.600]  所以有人說
[00:10:41.600 --> 00:10:43.100]  以佛所書是一本什麼書
[00:10:43.100 --> 00:10:45.900]  是一本塑造門徒生命的書卷
[00:10:45.900 --> 00:10:47.600]  我們就嘗試看這本書
[00:10:47.600 --> 00:10:50.200]  怎樣幫助我們在今天香港這個時勢
[00:10:50.200 --> 00:10:52.400]  又或者在這個困難的底下
[00:10:52.400 --> 00:10:54.400]  我們可以怎樣去彼此服侍
[00:10:54.400 --> 00:10:56.300]  又或者我們學習服侍的裡面
[00:10:56.300 --> 00:10:57.500]  究竟最終的目標
[00:10:57.500 --> 00:11:00.400]  或者我們想看見的是什麼事
[00:11:00.400 --> 00:11:03.000]  經文裡面14、15節裡面這樣提到
[00:11:03.000 --> 00:11:05.400]  他說因此我在父面前屈膝
[00:11:05.400 --> 00:11:07.100]  如果按照經文講你就發現了
[00:11:07.100 --> 00:11:08.700]  原來14節開始
[00:11:08.700 --> 00:11:10.900]  你就知道原來這一段經文
[00:11:10.900 --> 00:11:12.800]  是一句祈禱文
[00:11:12.800 --> 00:11:14.900]  簡單說14至21節
[00:11:14.900 --> 00:11:17.600]  原來保羅發出一個祈禱
[00:11:17.600 --> 00:11:19.800]  向天父去到圍堵
[00:11:19.800 --> 00:11:23.100]  以佛所教會裡面的大英姊妹去祈求
[00:11:23.100 --> 00:11:24.500]  當我們看到這個祈禱的時候
[00:11:24.500 --> 00:11:25.300]  你會發現
[00:11:25.300 --> 00:11:26.700]  當時保羅這樣稱呼的
[00:11:26.700 --> 00:11:28.500]  他說天父
[00:11:28.500 --> 00:11:30.000]  並且他屈膝
[00:11:30.000 --> 00:11:32.800]  如果按照當時的文化風俗
[00:11:32.800 --> 00:11:34.700]  我想說屈膝這個字
[00:11:34.700 --> 00:11:36.600]  或者這種態度
[00:11:36.600 --> 00:11:38.800]  其實是在說保羅那種謙卑
[00:11:38.800 --> 00:11:41.000]  如果你記得耶穌曾經在《方心書》講過
[00:11:41.000 --> 00:11:41.900]  他有一個討論
[00:11:41.900 --> 00:11:45.000]  耶穌說當你們贊助討告的時候
[00:11:45.000 --> 00:11:46.100]  你想到哪一個得罪你
[00:11:46.100 --> 00:11:47.400]  你就原諒他
[00:11:47.400 --> 00:11:48.100]  就是什麼意思
[00:11:48.100 --> 00:11:50.200]  簡單說原來在當時
[00:11:50.200 --> 00:11:51.600]  在耶穌時代也好
[00:11:51.600 --> 00:11:53.800]  在保羅寫的信的時代也好
[00:11:53.800 --> 00:11:54.500]  我想告訴你
[00:11:54.500 --> 00:11:57.100]  原來通常的人是站在那裡祈禱的
[00:11:57.100 --> 00:11:58.600]  但是保羅告訴他
[00:11:58.600 --> 00:12:00.900]  原來他在神面前屈膝的時候
[00:12:00.900 --> 00:12:02.000]  你就可以知道
[00:12:02.000 --> 00:12:04.400]  原來保羅是帶著一種謙卑
[00:12:04.400 --> 00:12:05.400]  謙虛的態度
[00:12:05.400 --> 00:12:06.600]  去到父神面前
[00:12:06.600 --> 00:12:07.500]  去到討告
[00:12:07.500 --> 00:12:10.100]  去到為宿以佛所教會的大英姊妹去祈禱
[00:12:10.100 --> 00:12:11.200]  不僅如此
[00:12:11.200 --> 00:12:13.400]  保羅稱呼天父為父
[00:12:13.400 --> 00:12:16.800]  在猶太人或者傳統的猶太文化之下
[00:12:16.800 --> 00:12:19.100]  原來父這個意思是不含著一種什麼
[00:12:19.100 --> 00:12:19.900]  管理
[00:12:19.900 --> 00:12:23.000]  一種家族的、宗族的管理的角色
[00:12:23.000 --> 00:12:24.400]  所以我們看到十六節
[00:12:24.400 --> 00:12:25.500]  十五節那句說話是什麼
[00:12:25.500 --> 00:12:28.200]  他說天上、地上的國家
[00:12:28.200 --> 00:12:30.100]  都是從他得名得的
[00:12:30.100 --> 00:12:32.200]  簡單說他想指出一件很重要的事
[00:12:32.200 --> 00:12:33.800]  原來保羅的祈禱
[00:12:33.800 --> 00:12:35.400]  是帶著謙卑的態度
[00:12:35.400 --> 00:12:37.900]  去到滿有權柄的上帝面前
[00:12:37.900 --> 00:12:39.500]  去到慈愛的上帝面前
[00:12:39.500 --> 00:12:41.100]  去到向他討告
[00:12:41.100 --> 00:12:42.100]  我們就看看
[00:12:42.100 --> 00:12:43.500]  究竟保羅的祈禱
[00:12:43.500 --> 00:12:46.100]  背後他想以佛所教會的大英姊妹
[00:12:46.100 --> 00:12:47.400]  有什麼學習
[00:12:47.400 --> 00:12:49.400]  甚至乎這個過程
[00:12:49.400 --> 00:12:50.700]  這個祈禱的過程
[00:12:50.700 --> 00:12:53.400]  要我們今天作為信徒去到跟隨神的人
[00:12:53.400 --> 00:12:55.200]  特別在香港這個處境下
[00:12:55.200 --> 00:12:56.300]  我們在疫情下
[00:12:56.300 --> 00:12:57.800]  不能夠互相有實體的接觸
[00:12:57.800 --> 00:12:59.900]  不能夠有溫度的接觸的時候
[00:12:59.900 --> 00:13:02.500]  究竟我們可以怎樣去互相的幫助
[00:13:02.500 --> 00:13:03.500]  幫助的背後
[00:13:03.500 --> 00:13:05.800]  能夠帶來給我們有什麼結果
[00:13:05.800 --> 00:13:07.600]  第一點跟大家一起分享的
[00:13:07.600 --> 00:13:08.500]  第一件事
[00:13:08.500 --> 00:13:11.900]  祈禱、服侍讓生命有力量
[00:13:11.900 --> 00:13:14.200]  經文在十六至十七節
[00:13:14.200 --> 00:13:16.000]  第一件事跟大家一起分享
[00:13:16.000 --> 00:13:17.600]  原來保羅的祈禱、服侍
[00:13:17.600 --> 00:13:19.700]  慧卑佛所教會的大英姊妹的祈禱、服侍
[00:13:19.700 --> 00:13:21.900]  其實是很想讓大英姊妹
[00:13:21.900 --> 00:13:23.700]  生命裡面有力量
[00:13:23.700 --> 00:13:24.500]  是什麼呢
[00:13:24.500 --> 00:13:26.100]  好了,我先解釋一下
[00:13:26.100 --> 00:13:29.100]  原來力量是來自於上帝的
[00:13:29.100 --> 00:13:31.100]  這段經文在十六、十七節
[00:13:31.100 --> 00:13:32.900]  我讀了,我不重複
[00:13:32.900 --> 00:13:34.200]  這兩節說什麼呢
[00:13:34.200 --> 00:13:36.500]  這兩節保羅就開宗明義
[00:13:36.500 --> 00:13:38.200]  這節就是向上帝求
[00:13:38.200 --> 00:13:39.000]  求什麼
[00:13:39.000 --> 00:13:40.400]  他就求上帝有幾樣東西
[00:13:40.400 --> 00:13:41.200]  有三樣東西
[00:13:41.200 --> 00:13:42.300]  你嘗試看看
[00:13:42.300 --> 00:13:45.000]  就是使你們內心的力量剛強起來
[00:13:45.000 --> 00:13:46.300]  第二件事求什麼
[00:13:46.300 --> 00:13:47.800]  使基督恩著你們的信
