
[00:00:00.000 --> 00:00:05.000]  新咪呢支要開咪
[00:02:47.000 --> 00:02:49.000]  他世衛地走走看看
[00:02:49.000 --> 00:02:52.000]  突然間見到一個貌美的婦人
[00:02:52.000 --> 00:02:53.000]  在自己的房子裡
[00:02:53.000 --> 00:02:54.000]  她是皇宮
[00:02:54.000 --> 00:02:57.000]  她的皇宮看到下面的平房
[00:02:57.000 --> 00:02:59.000]  有一個很漂亮的女士
[00:02:59.000 --> 00:03:01.000]  在自己的家裡洗澡
[00:03:01.000 --> 00:03:05.000]  那一刻他的心態就是他想得到這個女人
[00:03:05.000 --> 00:03:10.000]  就算大衛知道這個女人其實已經是他軍隊裡其中一個下屬的妻子
[00:03:10.000 --> 00:03:15.000]  但他都想找人去接他到自己的面前
[00:03:15.000 --> 00:03:16.000]  在這個過程中
[00:03:16.000 --> 00:03:19.000]  當事件繼續發生的時候
[00:03:19.000 --> 00:03:20.000]  這個婦人懷孕了
[00:03:20.000 --> 00:03:21.000]  是大衛的嬰兒
[00:03:21.000 --> 00:03:23.000]  有了他的嬰兒
[00:03:23.000 --> 00:03:25.000]  大衛怎樣處理呢
[00:03:25.000 --> 00:03:28.000]  婦人的丈夫在外面打仗
[00:03:28.000 --> 00:03:30.000]  大衛是王來的
[00:03:30.000 --> 00:03:31.000]  他做甚麼呢
[00:03:31.000 --> 00:03:33.000]  他就召了老公回來
[00:03:33.000 --> 00:03:38.000]  大衛就希望他這個男人跟他妻子同房
[00:03:38.000 --> 00:03:40.000]  如果他跟他妻子同房的時候
[00:03:40.000 --> 00:03:41.000]  他們有了
[00:03:41.000 --> 00:03:43.000]  他嬰兒出生的時候
[00:03:43.000 --> 00:03:45.000]  就不會有任何人的懷疑
[00:03:45.000 --> 00:03:47.000]  誰知道這個丈夫是怎樣的
[00:03:47.000 --> 00:03:49.000]  他說我絕不做這些事
[00:03:49.000 --> 00:03:51.000]  這個丈夫是一個忠心的戰士
[00:03:51.000 --> 00:03:52.000]  他說在打仗的時候
[00:03:52.000 --> 00:03:53.000]  我不想其他事情
[00:03:53.000 --> 00:03:55.000]  我不想其他事情
[00:03:55.000 --> 00:03:58.000]  於是更邪惡的事情就出現了
[00:03:58.000 --> 00:03:59.000]  大衛有第二個計劃
[00:03:59.000 --> 00:04:01.000]  他派人出去
[00:04:01.000 --> 00:04:07.000]  吩咐軍隊將這個丈夫擺在戰士的最前線
[00:04:07.000 --> 00:04:09.000]  借別人的手將他殺死
[00:04:09.000 --> 00:04:10.000]  他死了
[00:04:10.000 --> 00:04:13.000]  就沒有人追究兒子的事
[00:04:13.000 --> 00:04:19.000]  大衛也名正言順地將他跟別氏巴的關係合法化
[00:04:19.000 --> 00:04:22.000]  整件事我們看完了
[00:04:22.000 --> 00:04:25.000]  我們發覺神好像沒有出過手
[00:04:25.000 --> 00:04:27.000]  這樣大衛
[00:04:27.000 --> 00:04:29.000]  明明是神很喜歡的人
[00:04:29.000 --> 00:04:31.000]  為甚麼他這樣沒有出過手
[00:04:31.000 --> 00:04:34.000]  不過在《殺夏》第十一章裡面
[00:04:34.000 --> 00:04:35.000]  最後一節他這樣說
[00:04:35.000 --> 00:04:37.000]  他說但是大衛做這件事
[00:04:37.000 --> 00:04:40.000]  耶和華的眼中看為惡
[00:04:40.000 --> 00:04:41.000]  差了一點
[00:04:41.000 --> 00:04:46.000]  大衛就可以將他完全收拾他的犯錯
[00:04:46.000 --> 00:04:48.000]  只是經文最後這樣說了
[00:04:48.000 --> 00:04:52.000]  原來耶和華放在他的眼中他看到的
[00:04:52.000 --> 00:04:56.000]  大衛愛上了這個有夫之婦
[00:04:56.000 --> 00:04:58.000]  明顯是不合神心意的
[00:04:58.000 --> 00:04:59.000]  但是那一刻
[00:04:59.000 --> 00:05:03.000]  他明顯是沒有將神放在他自己的心意裡面
[00:05:03.000 --> 00:05:05.000]  他展開了這段關係
[00:05:05.000 --> 00:05:06.000]  這是甚麼
[00:05:06.000 --> 00:05:07.000]  是奸淫
[00:05:07.000 --> 00:05:08.000]  是罪
[00:05:08.000 --> 00:05:09.000]  更可怕的是
[00:05:09.000 --> 00:05:11.000]  這段婚愛情帶來的
[00:05:11.000 --> 00:05:14.000]  是更多不合神心意的行動
[00:05:14.000 --> 00:05:17.000]  一個又一個背後的運作
[00:05:17.000 --> 00:05:18.000]  很多的謊話
[00:05:18.000 --> 00:05:20.000]  很多的欺騙
[00:05:20.000 --> 00:05:22.000]  甚至最後是借刀殺人
[00:05:22.000 --> 00:05:23.000]  很大的罪
[00:05:23.000 --> 00:05:26.000]  讓大衛進入一個更深的裡面
[00:05:26.000 --> 00:05:27.000]  罪的很深處裡面
[00:05:27.000 --> 00:05:29.000]  不能夠走出來
[00:05:29.000 --> 00:05:30.000]  看了十二章
[00:05:30.000 --> 00:05:31.000]  我們進入十二章
[00:05:31.000 --> 00:05:34.000]  才知道與大衛的對話
[00:05:34.000 --> 00:05:35.000]  讓我們一起去看
[00:05:35.000 --> 00:05:39.000]  耶和華的出手如何幫助大衛離開罪的漩渦裡面
[00:05:39.000 --> 00:05:40.000]  你的經文
[00:05:40.000 --> 00:05:42.000]  這裡有三個power point
[00:05:42.000 --> 00:05:46.000]  我想請我自己讀第一個power point
[00:05:46.000 --> 00:05:49.000]  我想請高中組的你們讀第二個
[00:05:49.000 --> 00:05:51.000]  大專組的你們讀第三個
[00:05:51.000 --> 00:05:54.000]  OK,好,來,我自己準備開始
[00:05:54.000 --> 00:05:59.000]  耶和華差遣拿丹到大衛那裡
[00:05:59.000 --> 00:06:01.000]  拿丹到了他那裡
[00:06:01.000 --> 00:06:02.000]  對他說
[00:06:02.000 --> 00:06:05.000]  在一座城裡有兩個人
[00:06:05.000 --> 00:06:07.000]  一個是富翁,一個是窮人
[00:06:07.000 --> 00:06:09.000]  富翁有極多的牛群羊群
[00:06:09.000 --> 00:06:13.000]  窮人除了所買來養活的一隻小牧羊之外
[00:06:13.000 --> 00:06:14.000]  一無所有
[00:06:14.000 --> 00:06:18.000]  小羊在他家裡和兒女一同長大
[00:06:18.000 --> 00:06:21.000]  吃他所吃的,他所喝的
[00:06:21.000 --> 00:06:22.000]  睡在他懷中
[00:06:22.000 --> 00:06:24.000]  在他看來與同女兒一樣
[00:06:24.000 --> 00:06:26.000]  有一客人來到這富翁那裡
[00:06:26.000 --> 00:06:29.000]  富翁捨不得從自己的牛群羊群中
[00:06:29.000 --> 00:06:33.000]  娶一隻招待來到他那裡的女客
[00:06:33.000 --> 00:06:35.000]  卻娶了窮人的小牧羊
[00:06:35.000 --> 00:06:37.000]  招待來到他那裡的人
[00:06:37.000 --> 00:06:40.000]  大衛就非常老老賴人對拿丹說
[00:06:40.000 --> 00:06:42.000]  我只著永生的野豪華起誓
[00:06:42.000 --> 00:06:44.000]  做這事的人該死
[00:06:44.000 --> 00:06:46.000]  他必須償還小牧羊四倍
[00:06:46.000 --> 00:06:49.000]  因為他做這事沒有憐憫的心
[00:06:49.000 --> 00:06:51.000]  高中組,我剛才說的
[00:06:51.000 --> 00:06:53.000]  是,高中組,謝謝
[00:06:53.000 --> 00:07:12.000]  (觀眾說話)
[00:07:12.000 --> 00:07:13.000]  交在你懷裡
[00:07:13.000 --> 00:07:38.000]  (觀眾說話)
[00:07:38.000 --> 00:07:46.000]  (觀眾說話)
[00:07:46.000 --> 00:07:47.000]  大專組
[00:07:47.000 --> 00:08:10.000]  (觀眾說話)
[00:08:10.000 --> 00:08:29.000]  (觀眾說話)
[00:08:29.000 --> 00:08:31.000]  好,我們一起祈禱
[00:08:31.000 --> 00:08:33.000]  神娜,打開我們的心,打開我們的耳朵
[00:08:33.000 --> 00:08:35.000]  讓我們聽你的說話的時候
[00:08:35.000 --> 00:08:37.000]  能夠聽得進去
[00:08:37.000 --> 00:08:38.000]  幫助我們
[00:08:38.000 --> 00:08:39.000]  經文很寶貴
[00:08:39.000 --> 00:08:41.000]  帶我們如何離開罪
[00:08:41.000 --> 00:08:42.000]  能夠親近你
[00:08:42.000 --> 00:08:45.000]  讓我們祝實上帝給我們的信息
[00:08:45.000 --> 00:08:47.000]  以致我們能夠在生活中活出來
[00:08:47.000 --> 00:08:49.000]  我們討好奉主耶穌的永世祈求
[00:08:49.000 --> 00:08:51.000]  好,今天有兩個分題
[00:08:51.000 --> 00:08:53.000]  會去講
[00:08:53.000 --> 00:08:55.000]  第一個,叫做「罪」的入口
[00:08:55.000 --> 00:08:57.000]  是「隨心所欲而奪取」
[00:08:57.000 --> 00:08:58.000]  十二章
[00:08:58.000 --> 00:09:00.000]  神,剛才也說了
[00:09:00.000 --> 00:09:01.000]  壞事做盡
[00:09:01.000 --> 00:09:03.000]  神看在眼裡覺得是惡
[00:09:03.000 --> 00:09:04.000]  十二章
[00:09:04.000 --> 00:09:05.000]  神做了什麼呢?
[00:09:05.000 --> 00:09:09.000]  神差遣拿丹去跟大衛講故事
[00:09:09.000 --> 00:09:11.000]  一個富翁的故事
[00:09:11.000 --> 00:09:13.000]  由於剛才
[00:09:13.000 --> 00:09:14.000]  由於第七節裡面
[00:09:14.000 --> 00:09:16.000]  拿丹去表示你就是那個人
[00:09:16.000 --> 00:09:17.000]  剛才我們讀的時候
[00:09:17.000 --> 00:09:18.000]  我們也知道的
[00:09:18.000 --> 00:09:19.000]  這個故事
[00:09:19.000 --> 00:09:20.000]  不是一個純粹的故事
[00:09:20.000 --> 00:09:22.000]  這個是一個比喻
[00:09:22.000 --> 00:09:24.000]  不過如果這個羊
[00:09:24.000 --> 00:09:26.000]  就是富翁搶了羊這件事情
[00:09:26.000 --> 00:09:27.000]  是一個比喻
[00:09:27.000 --> 00:09:29.000]  我就會感覺到有點奇怪
[00:09:29.000 --> 00:09:31.000]  為什麼奇怪呢?
[00:09:31.000 --> 00:09:33.000]  因為奇怪的地方是
[00:09:33.000 --> 00:09:36.000]  這個比喻似乎跟大衛的事情
[00:09:36.000 --> 00:09:38.000]  事件有點不去程
[00:09:38.000 --> 00:09:40.000]  是什麼呢?
[00:09:40.000 --> 00:09:41.000]  比喻中
[00:09:41.000 --> 00:09:44.000]  那個富翁搶了的是一隻羊
[00:09:44.000 --> 00:09:45.000]  他的罪是一隻羊
[00:09:45.000 --> 00:09:46.000]  搶了一隻羊
[00:09:46.000 --> 00:09:48.000]  但是比起大衛的奸淫
[00:09:48.000 --> 00:09:50.000]  比起大衛的殺人的罪
[00:09:50.000 --> 00:09:53.000]  看來好像是一件微不足道的罪
[00:09:53.000 --> 00:09:55.000]  拿丹在這個比喻裡面
[00:09:55.000 --> 00:09:58.000]  好像提出了一個不一樣的罪名
[00:09:58.000 --> 00:09:59.000]  我就會問
[00:09:59.000 --> 00:10:01.000]  拿丹為什麼要用比喻呢?
[00:10:01.000 --> 00:10:04.000]  會不會因為他怕死呢?
[00:10:04.000 --> 00:10:06.000]  拿丹怕了大衛
[00:10:06.000 --> 00:10:08.000]  當他害怕他
[00:10:08.000 --> 00:10:09.000]  說你是王來的
[00:10:09.000 --> 00:10:10.000]  你這麼厲害
[00:10:10.000 --> 00:10:12.000]  當我直斥說你是錯的時候
[00:10:12.000 --> 00:10:13.000]  會不會殺了我呢?
[00:10:13.000 --> 00:10:15.000]  不知道從遠處去掉下去
[00:10:15.000 --> 00:10:17.000]  會不會殺了我呢?
[00:10:17.000 --> 00:10:19.000]  不過我們這樣想的時候
[00:10:19.000 --> 00:10:20.000]  我們就想
[00:10:20.000 --> 00:10:23.000]  拿丹作為先知神的代言人
[00:10:23.000 --> 00:10:25.000]  身份其實是很尊貴的
[00:10:25.000 --> 00:10:26.000]  再直說就是
[00:10:26.000 --> 00:10:28.000]  他來指出大衛的罪
[00:10:28.000 --> 00:10:30.000]  而大衛的罪又是這麼明顯的
[00:10:30.000 --> 00:10:32.000]  奸淫啊! 殺人啊!
[00:10:32.000 --> 00:10:34.000]  這些惡行如果指出來的話
[00:10:34.000 --> 00:10:37.000]  大衛根本沒有反駁的餘地
[00:10:37.000 --> 00:10:39.000]  到你完全在拿丹的一邊
[00:10:39.000 --> 00:10:42.000]  為什麼他要繞個圈來指出呢?
[00:10:42.000 --> 00:10:44.000]  難道這一刻的大衛已經是那個
[00:10:44.000 --> 00:10:45.000]  還蠻無理
[00:10:45.000 --> 00:10:46.000]  做王做得久了
[00:10:46.000 --> 00:10:48.000]  哇! 婚君來了
[00:10:48.000 --> 00:10:50.000]  說道理都死了
[00:10:50.000 --> 00:10:52.000]  但是我們又想
[00:10:52.000 --> 00:10:55.000]  如果大衛真的是一個這樣的婚君
[00:10:55.000 --> 00:10:57.000]  拿丹真的怕死
[00:10:57.000 --> 00:10:59.000]  其實用個比喻都不見得很有幫助
[00:10:59.000 --> 00:11:02.000]  他這樣說故事應該不是的
[00:11:02.000 --> 00:11:04.000]  不過在看經文的時候
[00:11:04.000 --> 00:11:05.000]  我發覺
[00:11:05.000 --> 00:11:09.000]  或者拿丹並不是因為大衛惡
[00:11:09.000 --> 00:11:13.000]  而用一個比喻來把焦點
[00:11:13.000 --> 00:11:15.000]  放在罪較輕的地方
[00:11:15.000 --> 00:11:17.000]  去引大衛認罪
[00:11:17.000 --> 00:11:18.000]  而是其實這個比喻裏面
[00:11:18.000 --> 00:11:20.000]  根本沒有迴避什麼
[00:11:20.000 --> 00:11:24.000]  這個比喻其實就是直指大衛所犯的錯
[00:11:24.000 --> 00:11:25.000]  我們先看看這個比喻
[00:11:25.000 --> 00:11:27.000]  和大衛事件的連換性
[00:11:27.000 --> 00:11:29.000]  中賢剛才我們說
[00:11:29.000 --> 00:11:31.000]  以道德價值去判斷的話
[00:11:31.000 --> 00:11:34.000]  傅雍的比喻和大衛的事件這個故事
[00:11:34.000 --> 00:11:36.000]  好像很不相對
[00:11:36.000 --> 00:11:39.000]  但是聖經的作者在這裏留下了一個牽絲給我們
[00:11:39.000 --> 00:11:43.000]  讓我們知道原來比喻和大衛的事件是同一個層次
[00:11:43.000 --> 00:11:46.000]  沒有差到 沒有輕到或者走差
[00:11:46.000 --> 00:11:48.000]  這個牽絲是什麼呢?
[00:11:48.000 --> 00:11:50.000]  牽絲 我的英文真是很噁心
[00:11:50.000 --> 00:11:52.000]  牽絲 這個提示是什麼呢?
[00:11:52.000 --> 00:11:54.000]  這個提示是這個take這個字
[00:11:54.000 --> 00:11:55.000]  他放下了一個字
[00:11:55.000 --> 00:11:57.000]  當我們再看聖經的時候
[00:11:57.000 --> 00:11:58.000]  我們就發覺是這樣
[00:11:58.000 --> 00:12:01.000]  剛才原來大衛在大衛的事件裏面
[00:12:01.000 --> 00:12:03.000]  第十一章裏面
[00:12:03.000 --> 00:12:04.000]  當事件發生的時候
[00:12:04.000 --> 00:12:06.000]  描述大衛是怎樣的
[00:12:06.000 --> 00:12:08.000]  大衛叫人去
[00:12:08.000 --> 00:12:11.000]  將這個傅人take過來 接他過來
[00:12:11.000 --> 00:12:12.000]  原來在事件裏面
[00:12:12.000 --> 00:12:15.000]  大衛已經是這樣叫了take他過來
[00:12:15.000 --> 00:12:17.000]  而我們看到十二章的比喻裏面
[00:12:17.000 --> 00:12:20.000]  直到傅雍的比喻裏面
[00:12:20.000 --> 00:12:21.000]  那裏面這樣說
[00:12:21.000 --> 00:12:23.000]  他說傅雍捨不得將自己的牛群
[00:12:23.000 --> 00:12:26.000]  在他們自己的牛群羊群裏面
[00:12:26.000 --> 00:12:28.000]  take一個來預備給那個客人吃
[00:12:28.000 --> 00:12:30.000]  但是他就take別人的
[00:12:30.000 --> 00:12:34.000]  給窮人的羊羹給那個客人吃
[00:12:34.000 --> 00:12:36.000]  再看拿丹解比喻的時候
[00:12:36.000 --> 00:12:37.000]  也是這樣的
[00:12:37.000 --> 00:12:40.000]  他說你借阿門人的刀殺害
[00:12:40.000 --> 00:12:43.000]  娶了那個人為妻
[00:12:43.000 --> 00:12:44.000]  原來這個娶字
[00:12:44.000 --> 00:12:46.000]  在原文裏面這個字是同樣一個字
[00:12:46.000 --> 00:12:47.000]  就是take字 就是娶
[00:12:47.000 --> 00:12:48.000]  其實中文都一樣
[00:12:48.000 --> 00:12:49.000]  娶和娶都是同一個音
[00:12:49.000 --> 00:12:51.000]  但其實根本是同一個字
[00:12:51.000 --> 00:12:53.000]  然後是不是真的
[00:12:53.000 --> 00:12:55.000]  那不就是一樣嗎
[00:12:55.000 --> 00:12:57.000]  原來不止
[00:12:57.000 --> 00:12:58.000]  剛才我們讀的經文裏面
[00:12:58.000 --> 00:13:00.000]  在神的判刑裏面
[00:13:00.000 --> 00:13:02.000]  神這樣說
[00:13:02.000 --> 00:13:04.000]  我必從你家中興起禍害攻擊你
[00:13:04.000 --> 00:13:05.000]  我必從你眼前
[00:13:05.000 --> 00:13:08.000]  其實這個都是take
[00:13:08.000 --> 00:13:10.000]  他說你take
[00:13:10.000 --> 00:13:11.000]  就是全部都是連貫
[00:13:11.000 --> 00:13:13.000]  原來在比喻裏面
[00:13:13.000 --> 00:13:17.000]  傅雍拿走窮人的羊
[00:13:17.000 --> 00:13:18.000]  大衛在現實裏面
[00:13:18.000 --> 00:13:20.000]  去拿走別人的太太
[00:13:20.000 --> 00:13:22.000]  神就是這樣跟他說
[00:13:22.000 --> 00:13:24.000]  你經常都拿走別人的東西
[00:13:24.000 --> 00:13:25.000]  我都要罰你
[00:13:25.000 --> 00:13:27.000]  我都拿走你的東西
[00:13:27.000 --> 00:13:29.000]  所以神懲罰大衛
[00:13:29.000 --> 00:13:31.000]  他的懲罰很有趣
[00:13:31.000 --> 00:13:33.000]  我拿走你的非問給別人
[00:13:33.000 --> 00:13:35.000]  take這個字 拿取這個字
[00:13:35.000 --> 00:13:37.000]  就是這個take
[00:13:37.000 --> 00:13:40.000]  展開了大衛犯罪的第一步
[00:13:40.000 --> 00:13:42.000]  原來拿丹要來
[00:13:42.000 --> 00:13:45.000]  正正是要指責大衛take這個罪
[00:13:45.000 --> 00:13:47.000]  take聽起來好像不是一個大罪
[00:13:47.000 --> 00:13:49.000]  我想就是拿別人的東西
[00:13:49.000 --> 00:13:51.000]  似乎好像很少罪
[00:13:51.000 --> 00:13:54.000]  但為何只指責大衛這個罪呢
[00:13:54.000 --> 00:13:56.000]  原來是因為大衛
[00:13:56.000 --> 00:14:00.000]  拿取別人的東西的動機
[00:14:00.000 --> 00:14:03.000]  正是他犯罪入心的根源
[00:14:03.000 --> 00:14:07.000]  大衛為何要去拿別人的東西呢
[00:14:07.000 --> 00:14:08.000]  他的動機是什麼呢
[00:14:08.000 --> 00:14:10.000]  比喻裏面原來講了一件
[00:14:10.000 --> 00:14:12.000]  大衛自己沒有留意的事
[00:14:12.000 --> 00:14:14.000]  就是什麼驅使他自己開始take
[00:14:14.000 --> 00:14:17.000]  拿別人的東西呢
[00:14:17.000 --> 00:14:18.000]  我們再看
[00:14:18.000 --> 00:14:20.000]  原來比喻裏面講
[00:14:20.000 --> 00:14:22.000]  富翁的take是因為什麼
[00:14:22.000 --> 00:14:24.000]  因為要招待他的客人
[00:14:24.000 --> 00:14:25.000]  當客人來的時候
[00:14:25.000 --> 00:14:27.000]  他就想拿別人的東西
[00:14:27.000 --> 00:14:28.000]  拿些東西來招待他
[00:14:28.000 --> 00:14:30.000]  不捨得他就拿別人的東西
[00:14:30.000 --> 00:14:31.000]  我就會問
[00:14:31.000 --> 00:14:35.000]  大衛的客人在哪裏呢
[00:14:35.000 --> 00:14:37.000]  我們再看的時候
[00:14:37.000 --> 00:14:38.000]  那天的黃昏
[00:14:38.000 --> 00:14:41.000]  大衛在自己的皇宮裏面的平台上
[00:14:41.000 --> 00:14:43.000]  看到一個貌美的女子
[00:14:43.000 --> 00:14:46.000]  心裏面出現了一個客人
[00:14:46.000 --> 00:14:47.000]  這個客人叫什麼呢
[00:14:47.000 --> 00:14:49.000]  叫慾望
[00:14:49.000 --> 00:14:51.000]  他為了招待這個慾望
[00:14:51.000 --> 00:14:53.000]  招待他心裏面這個情慾
[00:14:53.000 --> 00:14:57.000]  他拿了一件他不應該拿的東西
[00:14:57.000 --> 00:14:58.000]  他拿了一個不屬於自己
[00:14:58.000 --> 00:15:00.000]  屬於別人的東西
[00:15:00.000 --> 00:15:02.000]  別人的妻子
[00:15:02.000 --> 00:15:03.000]  從而他之後
[00:15:03.000 --> 00:15:05.000]  不斷不斷做了很多的錯事
[00:15:05.000 --> 00:15:06.000]  去滿足的
[00:15:06.000 --> 00:15:09.000]  其實他心裏面這份情慾
[00:15:09.000 --> 00:15:11.000]  這個不倫的知戀
[00:15:11.000 --> 00:15:13.000]  源於大衛隨心所欲
[00:15:13.000 --> 00:15:15.000]  而去拿別人的東西
[00:15:15.000 --> 00:15:17.000]  從心中的慾望而奪取
[00:15:17.000 --> 00:15:19.000]  原來是罪的入口
[00:15:19.000 --> 00:15:22.000]  他令人去忘記了神的存在
[00:15:22.000 --> 00:15:23.000]  失去了理性
[00:15:23.000 --> 00:15:25.000]  失去了公義
[00:15:25.000 --> 00:15:29.000]  甚至帶人進入到他罪的漩渦裏面
[00:15:29.000 --> 00:15:34.000]  罪從人要滿足的心裏面的慾望而來
[00:15:34.000 --> 00:15:36.000]  我想罪是從我們心裏面的慾望
[00:15:36.000 --> 00:15:38.000]  當我們想要的時候
[00:15:38.000 --> 00:15:39.000]  醞釀醞釀就成為罪了
[00:15:39.000 --> 00:15:42.000]  似乎是一個不難明白的道理
[00:15:42.000 --> 00:15:43.000]  但是難的地方是
[00:15:43.000 --> 00:15:46.000]  人如何可以避開這些慾望呢
[00:15:46.000 --> 00:15:48.000]  人沒理由沒有慾望
[00:15:48.000 --> 00:15:51.000]  人活著有很多需要
[00:15:51.000 --> 00:15:53.000]  聖經也說人活著要靠食物
[00:15:53.000 --> 00:15:54.000]  他說不單靠
[00:15:54.000 --> 00:15:56.000]  聖經也說人活著要靠食物
[00:15:56.000 --> 00:15:58.000]  所以我們有食慾的出現
[00:15:58.000 --> 00:15:59.000]  但是沒得吃你會怎樣
[00:15:59.000 --> 00:16:00.000]  搶
[00:16:00.000 --> 00:16:01.000]  沒得吃會怎樣
[00:16:01.000 --> 00:16:03.000]  貪人的東西
[00:16:03.000 --> 00:16:08.000]  人有情、有愛、有性的需要
[00:16:08.000 --> 00:16:10.000]  所以我們會有性慾
[00:16:10.000 --> 00:16:12.000]  人需要快樂
[00:16:12.000 --> 00:16:14.000]  所以我們有玩樂的需要
[00:16:14.000 --> 00:16:17.000]  打遊戲機、打到三更門、看YouTube
[00:16:17.000 --> 00:16:20.000]  人是有生存意義的需要
[00:16:20.000 --> 00:16:23.000]  所以人要不斷去追求成功
[00:16:23.000 --> 00:16:25.000]  甚至有時不擇手段
[00:16:25.000 --> 00:16:27.000]  有時會過火
[00:16:27.000 --> 00:16:32.000]  原來這個客人始終都是會來的
[00:16:32.000 --> 00:16:35.000]  我們心裏面的慾望是總會出現的
[00:16:35.000 --> 00:16:40.000]  不過,今天出現的並非指責富翁的客人
[00:16:40.000 --> 00:16:43.000]  他亦不是指責大衛的情慾
[00:16:43.000 --> 00:16:46.000]  而是指責富翁的行動
[00:16:46.000 --> 00:16:49.000]  就是跟隨著裏面的慾望
[00:16:49.000 --> 00:16:52.000]  而奪取別人的東西的行動
