
[00:00:00.000 --> 00:00:05.000]  第一節有沒有人問?
[00:01:59.000 --> 00:02:01.000]  但是這首詩歌背後的歷史是什麼呢?
[00:02:01.000 --> 00:02:05.000]  它是說這個國家已經國破家亡
[00:02:05.000 --> 00:02:06.000]  他們一直走的時候
[00:02:06.000 --> 00:02:07.000]  一直唱「詩篇一二一」
[00:02:07.000 --> 00:02:08.000]  一直唱著的時候
[00:02:08.000 --> 00:02:11.000]  歷史說他們一直唱,一直哭著
[00:02:11.000 --> 00:02:12.000]  為什麼哭呢?
[00:02:12.000 --> 00:02:13.000]  因為這首詩歌說
[00:02:13.000 --> 00:02:15.000]  誰是幫助從何而來
[00:02:15.000 --> 00:02:17.000]  那個幫助從造天地的耶和華而來
[00:02:17.000 --> 00:02:18.000]  但是我們的國家
[00:02:18.000 --> 00:02:19.000]  我們的城市
[00:02:19.000 --> 00:02:20.000]  我們的聖殿
[00:02:20.000 --> 00:02:23.000]  全部都已經沒有了
[00:02:23.000 --> 00:02:25.000]  但是為什麼它可以唱出一些
[00:02:25.000 --> 00:02:28.000]  事實和它內心所感受的東西
[00:02:28.000 --> 00:02:31.000]  是不同的一些內容呢?
[00:02:31.000 --> 00:02:32.000]  所以當它走的時候
[00:02:32.000 --> 00:02:34.000]  一直唱「詩篇一二一」的時候
[00:02:34.000 --> 00:02:37.000]  它內心裡面對信靠神的心很大
[00:02:37.000 --> 00:02:39.000]  因為它相信眼前它所見到
[00:02:39.000 --> 00:02:41.000]  自己的城市沒有了也好
[00:02:41.000 --> 00:02:43.000]  但是它知道力量都是從
[00:02:43.000 --> 00:02:46.000]  它所相信的創造的上帝而來
[00:02:46.000 --> 00:02:48.000]  這個是它用神的說話
[00:02:48.000 --> 00:02:51.000]  它已經所說的,它全息它所見到的東西
[00:02:51.000 --> 00:02:52.000]  它就很深的體會
[00:02:52.000 --> 00:02:55.000]  原來信仰、信靠是一回這樣的事
[00:02:55.000 --> 00:02:56.000]  所以很想鼓勵你
[00:02:56.000 --> 00:02:58.000]  今天好像後面很多人一樣
[00:02:58.000 --> 00:02:59.000]  坐到這邊都悶了
[00:02:59.000 --> 00:03:00.000]  跟你鄰居說,問問他
[00:03:00.000 --> 00:03:02.000]  你信不信的?
[00:03:02.000 --> 00:03:04.000]  問問他行不行?
[00:03:04.000 --> 00:03:06.000]  你信不信的?
[00:03:06.000 --> 00:03:10.000]  信不信的?
[00:03:10.000 --> 00:03:13.000]  歌手何淵老師給我很大的體會
[00:03:13.000 --> 00:03:15.000]  其實人是有感受的
[00:03:15.000 --> 00:03:17.000]  所以那幫以色列人
[00:03:17.000 --> 00:03:19.000]  當我們唱這篇詩篇
[00:03:19.000 --> 00:03:21.000]  走上山朝聖的時候
[00:03:21.000 --> 00:03:23.000]  他們是一直流著眼淚的
[00:03:23.000 --> 00:03:24.000]  他們不是沒有人性的
[00:03:24.000 --> 00:03:26.000]  他們是有人性的
[00:03:26.000 --> 00:03:28.000]  他們是真的哭著這樣唱的
[00:03:28.000 --> 00:03:30.000]  但是當你一直哭、一直唱
[00:03:30.000 --> 00:03:32.000]  仍然相信詩篇所講
[00:03:32.000 --> 00:03:34.000]  一二一所講的話的時候
[00:03:34.000 --> 00:03:36.000]  多艱難,他們都會繼續面對
[00:03:36.000 --> 00:03:38.000]  這個是非常重要的
[00:03:38.000 --> 00:03:40.000]  今天很想跟大家分享
[00:03:40.000 --> 00:03:41.000]  講道,是不是?
[00:03:41.000 --> 00:03:43.000]  我跟大家分享一個題目
[00:03:43.000 --> 00:03:45.000]  這個題目是
[00:03:45.000 --> 00:03:49.000]  一節聖經來的
[00:03:49.000 --> 00:03:51.000]  尼加書六章
[00:03:51.000 --> 00:03:53.000]  六至八節
[00:03:53.000 --> 00:03:55.000]  這個先知他向當時的人
[00:03:55.000 --> 00:03:57.000]  問了一個問題
[00:03:57.000 --> 00:03:59.000]  什麼是好?
[00:03:59.000 --> 00:04:00.000]  簡單的說就是
[00:04:00.000 --> 00:04:02.000]  究竟什麼是良善?
[00:04:02.000 --> 00:04:04.000]  什麼是善的事?
[00:04:04.000 --> 00:04:06.000]  他就向當時的人發出這個問題
[00:04:06.000 --> 00:04:08.000]  去問他,什麼是善?
[00:04:08.000 --> 00:04:10.000]  當然他不只是講男人
[00:04:10.000 --> 00:04:12.000]  是講全國群體的東西
[00:04:12.000 --> 00:04:13.000]  希望你今天坐在這裡的時候
[00:04:13.000 --> 00:04:14.000]  聽這篇講道
[00:04:14.000 --> 00:04:16.000]  希望你也能夠體會
[00:04:16.000 --> 00:04:19.000]  從尼加書六章六至八節裡面
[00:04:19.000 --> 00:04:21.000]  去重新認識一下
[00:04:21.000 --> 00:04:22.000]  究竟我們信靠這個上帝
[00:04:22.000 --> 00:04:24.000]  其實他想我們的生命是怎樣的
[00:04:24.000 --> 00:04:26.000]  究竟我們認為好
[00:04:26.000 --> 00:04:28.000]  跟他認為好的是什麼分別?
[00:04:28.000 --> 00:04:30.000]  這個過程裡面希望幫我們
[00:04:30.000 --> 00:04:32.000]  去調教我們的生命
[00:04:32.000 --> 00:04:34.000]  或者去幫助我們的生命
[00:04:34.000 --> 00:04:36.000]  再更加的去依靠他
[00:04:36.000 --> 00:04:38.000]  這個是非常重要的
[00:04:38.000 --> 00:04:39.000]  未進入今天經文之前
[00:04:39.000 --> 00:04:40.000]  先問大家一個問題
[00:04:40.000 --> 00:04:42.000]  有沒有去過這些建築物?
[00:04:42.000 --> 00:04:43.000]  有沒有人去過?
[00:04:43.000 --> 00:04:44.000]  一看就知道是什麼嗎?
[00:04:44.000 --> 00:04:45.000]  有沒有去過?
[00:04:45.000 --> 00:04:46.000]  誰從歐洲回來的?
[00:04:46.000 --> 00:04:47.000]  有沒有去過?
[00:04:47.000 --> 00:04:49.000]  厲害,有些人去過
[00:04:49.000 --> 00:04:50.000]  外國那些
[00:04:50.000 --> 00:04:52.000]  是,是外國那些,沒錯
[00:04:52.000 --> 00:04:54.000]  真是很厲害
[00:04:54.000 --> 00:04:55.000]  真是厲害
[00:04:55.000 --> 00:04:58.000]  非常好,是外國那些
[00:04:58.000 --> 00:05:00.000]  我想說這些是什麼教堂?
[00:05:00.000 --> 00:05:03.000]  德國的大教堂、科隆大教堂
[00:05:03.000 --> 00:05:05.000]  法國的聖母院
[00:05:05.000 --> 00:05:07.000]  在英國的
[00:05:07.000 --> 00:05:09.000]  這些很著名的
[00:05:09.000 --> 00:05:11.000]  遊覽都會去的地方
[00:05:11.000 --> 00:05:14.000]  這大教堂都好幾百年了
[00:05:14.000 --> 00:05:17.000]  確實他們有個共通點
[00:05:17.000 --> 00:05:19.000]  就是建築很宏偉
[00:05:19.000 --> 00:05:22.000]  禮堂裡面可以坐很多人
[00:05:22.000 --> 00:05:24.000]  按我所理解
[00:05:24.000 --> 00:05:25.000]  上網看資料
[00:05:25.000 --> 00:05:27.000]  幾百個,兩三百個,三四百個
[00:05:27.000 --> 00:05:29.000]  坐在這裡,滿一千人都可以
[00:05:29.000 --> 00:05:33.000]  有很多人可以坐在這個大的禮堂上
[00:05:33.000 --> 00:05:36.000]  所以某程度上這個共通點就是
[00:05:36.000 --> 00:05:38.000]  有歷史,很宏偉
[00:05:38.000 --> 00:05:40.000]  可以坐很多人
[00:05:40.000 --> 00:05:42.000]  都是一個敬拜上帝的地方
[00:05:42.000 --> 00:05:44.000]  不過他們都有個共通點
[00:05:44.000 --> 00:05:46.000]  共通點就是
[00:05:46.000 --> 00:05:48.000]  我們發現這些教堂
[00:05:48.000 --> 00:05:52.000]  確實按比例,按國家的比例來說
[00:05:52.000 --> 00:05:54.000]  在這些教堂去敬拜神
[00:05:54.000 --> 00:05:56.000]  或者參與聚會的人數
[00:05:56.000 --> 00:05:58.000]  都是不多的
[00:05:58.000 --> 00:06:00.000]  這個都是他們的共通點
[00:06:00.000 --> 00:06:03.000]  雖然很宏偉,雖然很有歷史
[00:06:03.000 --> 00:06:06.000]  雖然每個去旅遊的人都會去這些地方
[00:06:06.000 --> 00:06:08.000]  不過共通點就是
[00:06:08.000 --> 00:06:11.000]  按比例,他們都很少人
[00:06:11.000 --> 00:06:14.000]  真正去這些禮堂裡面
[00:06:14.000 --> 00:06:18.000]  去參與,去敬拜上帝這件事情
[00:06:18.000 --> 00:06:20.000]  大部分歐洲的人
[00:06:20.000 --> 00:06:23.000]  這裡都是歐洲的,法國、德國、英國
[00:06:23.000 --> 00:06:25.000]  原來大部分歐洲的人
[00:06:25.000 --> 00:06:27.000]  他們出生的時候
[00:06:27.000 --> 00:06:30.000]  都會對上帝這個概念不陌生
[00:06:30.000 --> 00:06:32.000]  我昨天跟一個朋友吃飯
[00:06:32.000 --> 00:06:35.000]  他告訴我,他的朋友的朋友
[00:06:35.000 --> 00:06:38.000]  是一個外國人,是西人
[00:06:38.000 --> 00:06:40.000]  是北歐的國家
[00:06:40.000 --> 00:06:42.000]  他說他們出生的時候
[00:06:42.000 --> 00:06:45.000]  家裡就會帶他們去教會裡面洗禮
[00:06:45.000 --> 00:06:47.000]  所以大部分北歐那邊
[00:06:47.000 --> 00:06:49.000]  都有很多不同的
[00:06:49.000 --> 00:06:51.000]  他們在那裡出生的人
[00:06:51.000 --> 00:06:53.000]  原來都接受了洗禮
[00:06:53.000 --> 00:06:55.000]  都加入了教會
[00:06:55.000 --> 00:06:57.000]  為什麼?因為他們的國教在那裡
[00:06:57.000 --> 00:06:59.000]  甚至他們有洗禮之後
[00:06:59.000 --> 00:07:01.000]  可能死了很多東西
[00:07:01.000 --> 00:07:03.000]  很多東西有福利的,諸如此類
[00:07:03.000 --> 00:07:05.000]  很多人都相信上帝
[00:07:05.000 --> 00:07:06.000]  從小就洗禮
[00:07:06.000 --> 00:07:09.000]  並且他們說在教會裡面是有名的
[00:07:09.000 --> 00:07:11.000]  不過想告訴你們
[00:07:11.000 --> 00:07:13.000]  真正參與教會聚會的人
[00:07:13.000 --> 00:07:16.000]  在比例上都是很少
[00:07:16.000 --> 00:07:19.000]  有沒有去過英國的教堂?
[00:07:19.000 --> 00:07:21.000]  喝酒?
[00:07:21.000 --> 00:07:23.000]  沒有去過嗎?
[00:07:23.000 --> 00:07:25.000]  去英國現在很多教堂
[00:07:25.000 --> 00:07:27.000]  已經不再是教堂了
[00:07:27.000 --> 00:07:29.000]  是變成什麼?知不知道?
[00:07:29.000 --> 00:07:31.000]  變成酒吧
[00:07:31.000 --> 00:07:33.000]  有沒有去過?你要看看
[00:07:33.000 --> 00:07:35.000]  當然去到可以喝一點點酒
[00:07:35.000 --> 00:07:37.000]  不是教你喝酒
[00:07:37.000 --> 00:07:41.000]  想告訴你們原來
[00:07:41.000 --> 00:07:44.000]  今天在現代的社會裡面
[00:07:44.000 --> 00:07:48.000]  確實有一些人或群體
[00:07:48.000 --> 00:07:50.000]  他們真的認識上帝
[00:07:50.000 --> 00:07:52.000]  甚至剛才我所說的
[00:07:52.000 --> 00:07:54.000]  歐洲的人他們從小就加入教會
[00:07:54.000 --> 00:07:56.000]  甚至洗禮
[00:07:56.000 --> 00:07:58.000]  不過他們的生命
[00:07:58.000 --> 00:08:00.000]  在他們的生活上
[00:08:00.000 --> 00:08:02.000]  他們的信仰和聖經所說的
[00:08:02.000 --> 00:08:05.000]  活出一個見證的信仰的生命
[00:08:05.000 --> 00:08:08.000]  確實有一個很大的距離
[00:08:08.000 --> 00:08:11.000]  這個情況其實不是今天發生的
[00:08:11.000 --> 00:08:13.000]  我想告訴你們
[00:08:13.000 --> 00:08:15.000]  其實在2700年前
[00:08:15.000 --> 00:08:20.000]  大約同樣地一群跟隨上帝的子民
[00:08:20.000 --> 00:08:22.000]  他們一出生
[00:08:22.000 --> 00:08:24.000]  在媽媽的肚子裡生出來的時候
[00:08:24.000 --> 00:08:26.000]  他們就知道上帝是誰
[00:08:26.000 --> 00:08:28.000]  甚至父母父母
[00:08:28.000 --> 00:08:30.000]  他們的教導告訴他們
[00:08:30.000 --> 00:08:32.000]  律法是一回事
[00:08:32.000 --> 00:08:34.000]  不過他們確實
[00:08:34.000 --> 00:08:36.000]  他們的生命和他們所信的信仰
[00:08:36.000 --> 00:08:38.000]  確實有很大的距離
[00:08:38.000 --> 00:08:41.000]  而神就藉當時的先知離家
[00:08:41.000 --> 00:08:43.000]  他就跟這一群
[00:08:43.000 --> 00:08:45.000]  很認識上帝是誰的上帝
[00:08:45.000 --> 00:08:48.000]  這群人去教導他們
[00:08:48.000 --> 00:08:50.000]  希望透過這篇講道
[00:08:50.000 --> 00:08:52.000]  透過這些訊息
[00:08:52.000 --> 00:08:53.000]  希望將這一群
[00:08:53.000 --> 00:08:55.000]  已經一早知道上帝是誰的群族
[00:08:55.000 --> 00:08:56.000]  一個民族
[00:08:56.000 --> 00:08:59.000]  能夠重新的回到上帝的心意裡
[00:08:59.000 --> 00:09:01.000]  希望他的人生
[00:09:01.000 --> 00:09:04.000]  希望他的生命能夠活出
[00:09:04.000 --> 00:09:07.000]  上帝呼召他們的時候的期望
[00:09:07.000 --> 00:09:09.000]  這個是非常重要的
[00:09:09.000 --> 00:09:11.000]  不如我們一起先讀今天的經文好不好
[00:09:11.000 --> 00:09:12.000]  很簡單的
[00:09:12.000 --> 00:09:13.000]  只有三節經文
[00:09:13.000 --> 00:09:14.000]  找到的話
[00:09:14.000 --> 00:09:16.000]  或者你們可以看POWER POINT
[00:09:16.000 --> 00:09:17.000]  一起幫忙讀
[00:09:17.000 --> 00:09:18.000]  好,請
[00:09:18.000 --> 00:09:20.000]  (唱)
[00:09:20.000 --> 00:09:22.000]  (唱)
[00:09:22.000 --> 00:09:24.000]  (唱歌)
[00:09:25.000 --> 00:09:27.000]  (唱歌)
[00:09:27.000 --> 00:09:29.000]  (唱歌)
[00:09:29.000 --> 00:09:57.000]  (唱歌)
[00:09:57.000 --> 00:10:24.000]  (唱歌)
[00:10:25.000 --> 00:10:31.000]  這段經文同樣地都是講一個當時那班人很富庶的時期
[00:10:31.000 --> 00:10:32.000]  這班什麼人?
[00:10:32.000 --> 00:10:35.000]  2700多年前的當時的色列國
[00:10:35.000 --> 00:10:41.000]  這個上帝的子民某程度上那個時段是他們一個政治比較穩定的時期
[00:10:41.000 --> 00:10:43.000]  當你現在說出這些話的時候
[00:10:43.000 --> 00:10:48.000]  是講那班人在他們生活上比較富庶、政治比較穩定
[00:10:48.000 --> 00:10:53.000]  當人在穩定的裡面對於信靠上帝的心就會轉變
[00:10:53.000 --> 00:10:57.000]  神就藉著離家這個先知在這個時間裡面
[00:10:57.000 --> 00:11:00.000]  去將上帝審判他們又或者這樣講
[00:11:00.000 --> 00:11:03.000]  很想神透過離家先知
[00:11:03.000 --> 00:11:07.000]  去將上帝的心意再一次透過他講出來
[00:11:07.000 --> 00:11:09.000]  讓上帝的子民能夠醒覺
[00:11:09.000 --> 00:11:12.000]  能夠聽到走在上帝的路上
[00:11:12.000 --> 00:11:15.000]  走在上帝為他預備的路上
[00:11:15.000 --> 00:11:20.000]  這個正正就是這段經文特別這個先知他要做的事
[00:11:20.000 --> 00:11:23.000]  這段經文相信大家都很熟悉的了
[00:11:23.000 --> 00:11:26.000]  有不少人講道都講過這段經文的背景
[00:11:26.000 --> 00:11:28.000]  今天我想特別看的就是
[00:11:28.000 --> 00:11:29.000]  一班有信仰
[00:11:29.000 --> 00:11:34.000]  特別有對於宗教對於信仰能夠明確知道有認識的人
[00:11:34.000 --> 00:11:38.000]  但是他們的生命原來跟神很有距離
[00:11:38.000 --> 00:11:40.000]  正如經文裡面所講
[00:11:40.000 --> 00:11:44.000]  究竟我們可以怎樣重新去省察我們自己
[00:11:44.000 --> 00:11:47.000]  走近、貼近神的心意呢?
[00:11:47.000 --> 00:11:52.000]  首先經文裡面告訴我們離家開始的時候提出了四個很重要的問題
[00:11:52.000 --> 00:11:54.000]  這四個問題是在問幾件事
[00:11:54.000 --> 00:11:58.000]  他在問是不是來到神的面前我們應該要獻什麼呢?
[00:11:58.000 --> 00:12:01.000]  是不是就是獻初生的牛毒呢?
[00:12:01.000 --> 00:12:05.000]  是不是上帝喜悅千千的公揚萬萬的猶何呢?
[00:12:05.000 --> 00:12:07.000]  他就發問了四個問題
[00:12:07.000 --> 00:12:08.000]  最後一個問什麼?他說
[00:12:08.000 --> 00:12:12.000]  是不是當我們有罪的時候我們就要將我們的長子獻上呢?
[00:12:12.000 --> 00:12:15.000]  離家他砍頭就說了這四個問題
[00:12:15.000 --> 00:12:19.000]  因為這四個問題正正就是當時那幫宗教領袖
[00:12:19.000 --> 00:12:21.000]  那幫認識上帝的人
[00:12:21.000 --> 00:12:23.000]  甚至是這麼說
[00:12:23.000 --> 00:12:26.000]  他們是教導上帝吩咐的人
[00:12:26.000 --> 00:12:29.000]  先問他們這四個問題
[00:12:29.000 --> 00:12:33.000]  當然從離家的角度或從他解釋的角度看
[00:12:33.000 --> 00:12:37.000]  離家很清楚這四個問題不是所討論的
[00:12:37.000 --> 00:12:39.000]  只不過這四個問題提出來是很想質疑那幫人
[00:12:39.000 --> 00:12:41.000]  你們在做這四個事情的時候
[00:12:41.000 --> 00:12:45.000]  這些是不是就是上帝所喜悅的事呢?
[00:12:45.000 --> 00:12:47.000]  舉一個例子
[00:12:47.000 --> 00:12:49.000]  如果這裡看回這四個問題
[00:12:49.000 --> 00:12:50.000]  很清晰告訴你
[00:12:50.000 --> 00:12:54.000]  有一個一定在舊的一個律法上是不會這樣發生的
[00:12:54.000 --> 00:12:56.000]  第四個他問
[00:12:56.000 --> 00:12:59.000]  因為當時的人他們犯罪的時候就要獻祭
[00:12:59.000 --> 00:13:01.000]  沒錯神要求人去到獻祭
[00:13:01.000 --> 00:13:03.000]  是不是會獻贖罪祭?
[00:13:03.000 --> 00:13:05.000]  但當時離家才說那幫人
[00:13:05.000 --> 00:13:08.000]  那幫宗教領袖他們獻祭的一個地步是什麼?
[00:13:08.000 --> 00:13:11.000]  他們將他們自己的長子獻上
[00:13:11.000 --> 00:13:14.000]  這件事在當時的律法其實是這麼像的
[00:13:14.000 --> 00:13:20.000]  其實這件事是當時的加南人會用的一種獻祭的方式
[00:13:20.000 --> 00:13:22.000]  當時離家才知道
[00:13:22.000 --> 00:13:25.000]  就問這四個問題去叱嚓他們
[00:13:25.000 --> 00:13:27.000]  究竟你們所做的
[00:13:27.000 --> 00:13:29.000]  是不是真正上帝所喜悅的呢?
[00:13:29.000 --> 00:13:30.000]  你們所選擇的
[00:13:30.000 --> 00:13:32.000]  所選擇的這些東西
[00:13:32.000 --> 00:13:35.000]  是不是又真的是上帝很想你這樣做的呢?
[00:13:35.000 --> 00:13:36.000]  不僅是這樣
[00:13:36.000 --> 00:13:38.000]  從這四個問題的經文裡面
[00:13:38.000 --> 00:13:40.000]  更加告訴我們
[00:13:40.000 --> 00:13:42.000]  這幫人他們沒有上帝要他們的生命
[00:13:42.000 --> 00:13:44.000]  他們只是做他們自己想做的事
[00:13:44.000 --> 00:13:46.000]  甚至他們覺得他們做的事
[00:13:46.000 --> 00:13:48.000]  他們所擺上的東西
[00:13:48.000 --> 00:13:50.000]  是會得蒙上帝所願立
[00:13:50.000 --> 00:13:52.000]  甚至可以這樣說
[00:13:52.000 --> 00:13:54.000]  他們覺得他們要做越多
[00:13:54.000 --> 00:13:56.000]  透過這個獻祭
[00:13:56.000 --> 00:13:58.000]  透過這個過程裡面去搶越上帝
[00:13:58.000 --> 00:14:00.000]  離家就告訴他們不是的
[00:14:00.000 --> 00:14:02.000]  你心裡看這四個經文
[00:14:02.000 --> 00:14:04.000]  頭四個問題裡面
[00:14:04.000 --> 00:14:06.000]  也說了一件很重要的事實
[00:14:06.000 --> 00:14:08.000]  原來當時這幫宗教的領袖
[00:14:08.000 --> 00:14:10.000]  他們對於獻祭的概念是什麼?
[00:14:10.000 --> 00:14:12.000]  他們對於獻祭的概念是想著
[00:14:12.000 --> 00:14:14.000]  越多越好
[00:14:14.000 --> 00:14:16.000]  開始的時候他們只是說
[00:14:16.000 --> 00:14:18.000]  是不是獻一隻牛毒就OK了
[00:14:18.000 --> 00:14:20.000]  把初生的牛毒獻上去
[00:14:20.000 --> 00:14:22.000]  神就越立了這樣
[00:14:22.000 --> 00:14:24.000]  沒錯,這個也是神所吩咐的
[00:14:24.000 --> 00:14:26.000]  不過當時的離家他們要指出
[00:14:26.000 --> 00:14:28.000]  那幫宗教的領袖
[00:14:28.000 --> 00:14:30.000]  不只是獻祭的概念
[00:14:30.000 --> 00:14:32.000]  他們透過獻祭越獻越多
[00:14:32.000 --> 00:14:34.000]  他們越敬畏上帝
[00:14:34.000 --> 00:14:36.000]  對他們的稱讚
[00:14:36.000 --> 00:14:38.000]  所以經文裡面很清楚
[00:14:38.000 --> 00:14:40.000]  告訴你第七節
[00:14:40.000 --> 00:14:42.000]  是不是神喜悅千千萬萬
[00:14:42.000 --> 00:14:44.000]  去到長子
[00:14:44.000 --> 00:14:46.000]  很明顯這是一個進程
[00:14:46.000 --> 00:14:48.000]  本來有一個牛毒
[00:14:48.000 --> 00:14:50.000]  去到千千去到萬萬
[00:14:50.000 --> 00:14:52.000]  甚至去到人的生命
[00:14:52.000 --> 00:14:54.000]  他反映當時的宗教領袖
[00:14:54.000 --> 00:14:56.000]  他認為他越獻多些
[00:14:56.000 --> 00:14:58.000]  越珍貴
[00:14:58.000 --> 00:15:00.000]  他就越敬畏上帝
[00:15:00.000 --> 00:15:02.000]  他就越抑壓他們
[00:15:02.000 --> 00:15:04.000]  所以去到第八節
[00:15:04.000 --> 00:15:06.000]  有句很重要的說話
[00:15:06.000 --> 00:15:08.000]  他重新去問這幫人
[00:15:08.000 --> 00:15:10.000]  問他,世人
[00:15:10.000 --> 00:15:12.000]  當時是在說信靠上帝的人
[00:15:12.000 --> 00:15:14.000]  他問什麼
[00:15:14.000 --> 00:15:16.000]  他說想要什麼
[00:15:16.000 --> 00:15:18.000]  他一早就告訴你
[00:15:18.000 --> 00:15:20.000]  其實這句說話本身帶了一個結果
[00:15:20.000 --> 00:15:22.000]  帶了一個定案
[00:15:22.000 --> 00:15:24.000]  他說,他想要你的
[00:15:24.000 --> 00:15:26.000]  就是你要行公義,好年免傳
[00:15:26.000 --> 00:15:28.000]  謙卑的心,和上帝同行
[00:15:28.000 --> 00:15:30.000]  我想告訴你
[00:15:30.000 --> 00:15:32.000]  我未進入今天三個分題
[00:15:32.000 --> 00:15:34.000]  都是引言
[00:15:34.000 --> 00:15:36.000]  這幾節有一個很重要的說話
[00:15:36.000 --> 00:15:38.000]  你要知道
[00:15:38.000 --> 00:15:40.000]  你現在去指出
[00:15:40.000 --> 00:15:42.000]  原來上帝喜悅的
[00:15:42.000 --> 00:15:44.000]  並不是你想擺在祭壇上的祭物
[00:15:44.000 --> 00:15:46.000]  什麼叫祭物
[00:15:46.000 --> 00:15:48.000]  重新一次
[00:15:48.000 --> 00:15:50.000]  我喜歡用勁買對這個表達
[00:15:50.000 --> 00:15:52.000]  剛才有多少人站在這裡
[00:15:52.000 --> 00:15:54.000]  我真的重新告訴你
[00:15:54.000 --> 00:15:56.000]  上帝喜悅的不是
[00:15:56.000 --> 00:15:58.000]  我做在這裡
[00:15:58.000 --> 00:16:00.000]  上帝喜悅的是你們站在這裡的心是怎樣
[00:16:00.000 --> 00:16:04.000]  這個當時那幫宗教領袖
[00:16:04.000 --> 00:16:06.000]  他們認為
[00:16:06.000 --> 00:16:08.000]  我悅獻得多
[00:16:08.000 --> 00:16:10.000]  又牛毒,又千千,又萬萬
[00:16:10.000 --> 00:16:12.000]  去到人的生命
[00:16:12.000 --> 00:16:14.000]  當你做完這些的時候
[00:16:14.000 --> 00:16:16.000]  他的良心就得到安慰
[00:16:16.000 --> 00:16:18.000]  因為他知道這樣是敬畏神
[00:16:18.000 --> 00:16:20.000]  不過去到第八節
[00:16:20.000 --> 00:16:22.000]  你現在才重新告訴他
[00:16:22.000 --> 00:16:24.000]  神的心意並不是這樣
[00:16:24.000 --> 00:16:26.000]  神的心意口上你的生命
[00:16:26.000 --> 00:16:28.000]  你的態度
[00:16:28.000 --> 00:16:30.000]  究竟是會有什麼事
[00:16:30.000 --> 00:16:32.000]  而今天,如果透過這三樣東西
[00:16:32.000 --> 00:16:34.000]  我很想重新去檢視一下我們自己的生命
[00:16:34.000 --> 00:16:36.000]  究竟神
[00:16:36.000 --> 00:16:38.000]  他想一早跟我們說了
[00:16:38.000 --> 00:16:40.000]  他想要的東西
