
[00:00:00.000 --> 00:00:02.000]  真心感謝你
[00:05:32.000 --> 00:05:34.000]  所以今個月的主題我們就很想
[00:05:34.000 --> 00:05:36.000]  去學習一下怎樣在黑暗中
[00:05:36.000 --> 00:05:38.000]  去盡力去增增
[00:05:38.000 --> 00:05:40.000]  今天我們又想看一下
[00:05:40.000 --> 00:05:42.000]  我們怎樣去增增
[00:05:42.000 --> 00:05:44.000]  我們內心裏面的黑暗呢
[00:05:44.000 --> 00:05:46.000]  我們怎樣可以去面對
[00:05:46.000 --> 00:05:48.000]  我們內心的黑暗
[00:05:48.000 --> 00:05:50.000]  不讓人知道的黑暗
[00:05:50.000 --> 00:05:52.000]  我們怎樣去面對之餘
[00:05:52.000 --> 00:05:54.000]  還要勝過呢
[00:05:54.000 --> 00:05:56.000]  上個星期的講道
[00:05:56.000 --> 00:05:58.000]  我們看了關於怎樣去攻破
[00:05:58.000 --> 00:06:00.000]  魔鬼的謊言
[00:06:00.000 --> 00:06:02.000]  怎樣去擊破魔鬼的
[00:06:02.000 --> 00:06:04.000]  一些詭計
[00:06:04.000 --> 00:06:06.000]  愛來的攻擊
[00:06:06.000 --> 00:06:08.000]  今天我們就想看一下
[00:06:08.000 --> 00:06:10.000]  究竟我們內心裏面
[00:06:10.000 --> 00:06:12.000]  黑暗的攻擊
[00:06:12.000 --> 00:06:14.000]  我們又可以怎樣去面對
[00:06:14.000 --> 00:06:16.000]  甚至去戰勝呢
[00:06:16.000 --> 00:06:18.000]  今天的經文就是以筆所書
[00:06:18.000 --> 00:06:20.000]  五章八道十四節
[00:06:20.000 --> 00:06:22.000]  我們一齊來讀
[00:06:22.000 --> 00:06:24.000]  我們又來看一下藉著經文
[00:06:24.000 --> 00:06:26.000]  怎樣去明白到
[00:06:26.000 --> 00:06:28.000]  我們怎樣和內心的黑暗爭戰呢
[00:06:28.000 --> 00:06:30.000]  八節
[00:06:30.000 --> 00:06:32.000]  你們從前是黑暗的
[00:06:32.000 --> 00:06:34.000]  現今在主裏卻是光明的
[00:06:34.000 --> 00:06:36.000]  行事為人
[00:06:36.000 --> 00:06:38.000]  就應當像光明的兒女
[00:06:38.000 --> 00:06:40.000]  光明的兒女
[00:06:40.000 --> 00:06:42.000]  (音樂)
[00:06:42.000 --> 00:06:44.000]  (音樂)
[00:06:44.000 --> 00:06:49.620]  (按通道口幕)
[00:06:49.620 --> 00:07:16.620]  (按通道口幕)
[00:07:16.620 --> 00:07:24.620]  (按通道口幕)
[00:07:24.620 --> 00:07:30.620]  (按通道口幕)
[00:07:30.620 --> 00:07:38.620]  (按通道口幕)
[00:07:38.620 --> 00:07:56.620]  (按通道口幕)
[00:07:56.620 --> 00:08:14.620]  (按通道口幕)
[00:08:14.620 --> 00:08:37.620]  (按通道口幕)
[00:08:37.620 --> 00:09:02.620]  (按通道口幕)
[00:09:02.620 --> 00:09:09.620]  (按通道口幕)
[00:09:09.620 --> 00:09:17.620]  (按通道口幕)
[00:09:17.620 --> 00:09:38.620]  (按通道口幕)
[00:09:38.620 --> 00:09:59.620]  (按通道口幕)
[00:09:59.620 --> 00:10:22.620]  (按通道口幕)
[00:10:22.620 --> 00:10:43.620]  (按通道口幕)
[00:10:43.620 --> 00:11:04.620]  (按通道口幕)
[00:11:04.620 --> 00:11:19.620]  (按通道口幕)
[00:11:19.620 --> 00:11:42.620]  (按通道口幕)
[00:11:42.620 --> 00:12:06.620]  (按通道口幕)
[00:12:06.620 --> 00:12:23.620]  (按通道口幕)
[00:12:23.620 --> 00:12:44.620]  (按通道口幕)
[00:12:44.620 --> 00:13:00.620]  (按通道口幕)
[00:13:00.620 --> 00:13:27.620]  (按通道口幕)
[00:13:27.620 --> 00:13:51.620]  (按通道口幕)
[00:13:51.620 --> 00:14:05.620]  (按通道口幕)
[00:14:05.620 --> 00:14:33.620]  (按通道口幕)
[00:14:33.620 --> 00:14:47.620]  (按通道口幕)
[00:14:47.620 --> 00:15:15.620]  (按通道口幕)
[00:15:15.620 --> 00:15:35.620]  (按通道口幕)
[00:15:35.620 --> 00:15:59.620]  (按通道口幕)
[00:15:59.620 --> 00:16:23.620]  (按通道口幕)
[00:16:23.620 --> 00:16:37.620]  (按通道口幕)
[00:16:37.620 --> 00:17:01.620]  (按通道口幕)
[00:17:01.620 --> 00:17:29.620]  (按通道口幕)
[00:17:29.620 --> 00:17:56.620]  (按通道口幕)
[00:17:56.620 --> 00:18:17.620]  (按通道口幕)
[00:18:17.620 --> 00:18:41.620]  (按通道口幕)
[00:18:41.620 --> 00:18:54.620]  (按通道口幕)
[00:18:54.620 --> 00:19:21.620]  (按通道口幕)
[00:19:21.620 --> 00:19:35.620]  (按通道口幕)
[00:19:35.620 --> 00:19:56.620]  (按通道口幕)
[00:19:56.620 --> 00:20:17.620]  (按通道口幕)
[00:20:17.620 --> 00:20:38.620]  (按通道口幕)
[00:20:38.620 --> 00:21:06.620]  (按通道口幕)
[00:21:06.620 --> 00:21:22.620]  (按通道口幕)
[00:21:22.620 --> 00:21:49.620]  (按通道口幕)
[00:21:49.620 --> 00:22:13.620]  (按通道口幕)
[00:22:13.620 --> 00:22:32.620]  (按通道口幕)
[00:22:32.620 --> 00:22:48.620]  (按通道口幕)
[00:22:48.620 --> 00:23:12.620]  (按通道口幕)
[00:23:12.620 --> 00:23:29.620]  (按通道口幕)
[00:23:29.620 --> 00:23:54.620]  (按通道口幕)
[00:23:54.620 --> 00:24:08.620]  (按通道口幕)
[00:24:08.620 --> 00:24:21.620]  (按通道口幕)
[00:24:21.620 --> 00:24:31.620]  (按通道口幕)
[00:24:31.620 --> 00:24:42.620]  (按通道口幕)
[00:24:42.620 --> 00:25:09.620]  (按通道口幕)
[00:25:09.620 --> 00:25:25.620]  (按通道口幕)
[00:25:25.620 --> 00:25:50.620]  (按通道口幕)
[00:25:50.620 --> 00:26:10.620]  (按通道口幕)
[00:26:10.620 --> 00:26:27.620]  (按通道口幕)
[00:26:27.620 --> 00:26:47.620]  (按通道口幕)
[00:26:47.620 --> 00:27:11.620]  (按通道口幕)
[00:27:11.620 --> 00:27:38.620]  (按通道口幕)
[00:27:38.620 --> 00:28:05.620]  (按通道口幕)
[00:28:05.620 --> 00:28:32.620]  (按通道口幕)
[00:28:32.620 --> 00:28:59.620]  (按通道口幕)
[00:28:59.620 --> 00:29:26.620]  (按通道口幕)
[00:29:26.620 --> 00:29:55.620]  (按通道口幕)
[00:29:55.620 --> 00:30:22.620]  (按通道口幕)
[00:30:22.620 --> 00:30:49.620]  (按通道口幕)
[00:30:49.620 --> 00:31:17.620]  (按通道口幕)
[00:31:17.620 --> 00:31:40.620]  (按通道口幕)
[00:31:40.620 --> 00:32:09.620]  (按通道口幕)
[00:32:09.620 --> 00:32:38.620]  (按通道口幕)
[00:32:38.620 --> 00:32:59.620]  (按通道口幕)
[00:32:59.620 --> 00:33:27.620]  (按通道口幕)
[00:33:27.620 --> 00:33:51.620]  (按通道口幕)
[00:33:51.620 --> 00:34:14.620]  (按通道口幕)
[00:34:14.620 --> 00:34:29.620]  (按通道口幕)
[00:34:29.620 --> 00:34:55.620]  (按通道口幕)
[00:34:55.620 --> 00:35:21.620]  (按通道口幕)
[00:35:21.620 --> 00:35:44.620]  (按通道口幕)
[00:35:44.620 --> 00:35:54.620]  (按通道口幕)
[00:35:54.620 --> 00:36:09.620]  (按通道口幕)
[00:36:09.620 --> 00:36:29.620]  (按通道口幕)
[00:36:29.620 --> 00:36:42.620]  (按通道口幕)
[00:36:42.620 --> 00:37:10.620]  (按通道口幕)
[00:37:10.620 --> 00:37:29.620]  (按通道口幕)
[00:37:29.620 --> 00:37:49.620]  (按通道口幕)
[00:37:49.620 --> 00:38:16.620]  (按通道口幕)
[00:38:16.620 --> 00:38:40.620]  (按通道口幕)
[00:38:40.620 --> 00:39:02.620]  (按通道口幕)
[00:39:02.620 --> 00:39:11.620]  (按通道口幕)
[00:39:11.620 --> 00:39:33.620]  (按通道口幕)
[00:39:33.620 --> 00:39:58.620]  (按通道口幕)

