
[00:00:00.000 --> 00:00:02.000]  好,大兄姐妹你們好
[00:04:37.000 --> 00:04:39.000]  就是合堂
[00:04:39.000 --> 00:04:41.000]  我們上個禮拜叫合堂崇拜
[00:04:41.000 --> 00:04:43.000]  合堂崇拜其實就是
[00:04:43.000 --> 00:04:45.000]  新一年主題的發佈會
[00:04:45.000 --> 00:04:47.000]  所以我們知道了
[00:04:47.000 --> 00:04:49.000]  這個月九月開始
[00:04:49.000 --> 00:04:51.000]  由這個學年裡面我們有一個新的主題
[00:04:51.000 --> 00:04:53.000]  佛牧師上個禮拜就跟我們說
[00:04:53.000 --> 00:04:55.000]  我們的新的主題
[00:04:55.000 --> 00:04:57.000]  叫展現上帝的角度為要贏得同代的人
[00:04:57.000 --> 00:05:01.000]  當你看到這麼長的一堆文字
[00:05:01.000 --> 00:05:03.000]  其實說什麼呢
[00:05:03.000 --> 00:05:05.000]  我猜當我去聽佛牧師的講道
[00:05:05.000 --> 00:05:07.000]  或者我自己去理解這個說話的時候
[00:05:07.000 --> 00:05:09.000]  我會知道一件事
[00:05:09.000 --> 00:05:11.000]  原來我們很想,或者我們知道
[00:05:11.000 --> 00:05:13.000]  聖經叫我們做一件事
[00:05:13.000 --> 00:05:15.000]  是要去傳福音
[00:05:15.000 --> 00:05:17.000]  我想對於年輕的你們
[00:05:17.000 --> 00:05:19.000]  或者對於初中的你們
[00:05:19.000 --> 00:05:21.000]  要去想福音這件事的時候
[00:05:21.000 --> 00:05:23.000]  你就會想
[00:05:23.000 --> 00:05:25.000]  福音,傳福音好像很艱難
[00:05:25.000 --> 00:05:27.000]  好像很厲害,怎麼樣的
[00:05:27.000 --> 00:05:29.000]  所以在這個月
[00:05:29.000 --> 00:05:31.000]  我們的月題
[00:05:31.000 --> 00:05:33.000]  叫福音與我
[00:05:33.000 --> 00:05:35.000]  我們去問我們跟傳福音
[00:05:35.000 --> 00:05:37.000]  或者我們跟福音的關係
[00:05:37.000 --> 00:05:39.000]  我相信,我想先問一下
[00:05:39.000 --> 00:05:41.000]  大家有沒有人是未信耶穌的
[00:05:41.000 --> 00:05:43.000]  請你舉手,可以嗎
[00:05:43.000 --> 00:05:45.000]  未信耶穌的
[00:05:45.000 --> 00:05:47.000]  全部都信耶穌
[00:05:47.000 --> 00:05:49.000]  已經得著福音了
[00:05:49.000 --> 00:05:51.000]  不過我想問福音與你的關係
[00:05:51.000 --> 00:05:53.000]  我就特別會問
[00:05:53.000 --> 00:05:55.000]  你跟傳福音有什麼關係呢
[00:05:55.000 --> 00:05:57.000]  今天我想帶大家去看
[00:05:57.000 --> 00:05:59.000]  問一個問題
[00:05:59.000 --> 00:06:01.000]  其實常常都會說
[00:06:01.000 --> 00:06:03.000]  我想你在小學裡面
[00:06:03.000 --> 00:06:05.000]  初中裡面,你教徒你父母
[00:06:05.000 --> 00:06:07.000]  你認識的教徒裡面
[00:06:07.000 --> 00:06:09.000]  你的導師都會告訴你
[00:06:09.000 --> 00:06:11.000]  你要去傳福音啊大兄姊妹
[00:06:11.000 --> 00:06:13.000]  但是我會問,其實為什麼我要傳福音呢
[00:06:13.000 --> 00:06:15.000]  或者為什麼
[00:06:15.000 --> 00:06:17.000]  我會問一個問題
[00:06:17.000 --> 00:06:19.000]  就是大兄姊妹你們坐在那裡
[00:06:19.000 --> 00:06:21.000]  我想問一下你們這些
[00:06:21.000 --> 00:06:23.000]  有沒有人傳過福音的
[00:06:23.000 --> 00:06:25.000]  可以舉手嗎
[00:06:25.000 --> 00:06:27.000]  都有,都有
[00:06:27.000 --> 00:06:29.000]  但是我看到
[00:06:29.000 --> 00:06:31.000]  幾乎八成都好像
[00:06:31.000 --> 00:06:33.000]  沒有人去傳福音
[00:06:33.000 --> 00:06:35.000]  或者你們害羞,害怕
[00:06:35.000 --> 00:06:37.000]  我又會問你們
[00:06:37.000 --> 00:06:39.000]  為什麼你們不去傳福音呢
[00:06:39.000 --> 00:06:41.000]  我想帶大家去看的
[00:06:41.000 --> 00:06:43.000]  一段經文
[00:06:43.000 --> 00:06:45.000]  是在羅馬書裡面
[00:06:45.000 --> 00:06:47.000]  從羅馬書裡面
[00:06:47.000 --> 00:06:49.000]  我想他的作者是保羅
[00:06:49.000 --> 00:06:51.000]  在保羅裡面
[00:06:51.000 --> 00:06:53.000]  他有一個很傳方的勇士
[00:06:53.000 --> 00:06:55.000]  我們可以叫做初期教會的福音
[00:06:55.000 --> 00:06:57.000]  他傳開去很多地方
[00:06:57.000 --> 00:06:59.000]  我們很想藉羅馬書反省我們自己
[00:06:59.000 --> 00:07:01.000]  為什麼保羅這麼熱切去傳福音呢
[00:07:01.000 --> 00:07:03.000]  為什麼我不去傳福音呢
[00:07:03.000 --> 00:07:05.000]  我們的心態有什麼不同呢
[00:07:05.000 --> 00:07:07.000]  讓我們一起進入經文
[00:07:07.000 --> 00:07:09.000]  今天會看的是羅馬書第一章
[00:07:09.000 --> 00:07:11.000]  13至到第17節
[00:07:11.000 --> 00:07:13.000]  你們大聲幫我讀
[00:07:13.000 --> 00:07:15.000]  準備,1、2、3
[00:07:15.000 --> 00:07:17.000]  我不願意你們不知道
[00:07:17.000 --> 00:07:21.000]  (我對自己或旺美同化的女兒)
[00:07:21.000 --> 00:07:23.000]  (要在這件事中間)
[00:07:23.000 --> 00:07:25.000]  (執行自己)
[00:07:25.000 --> 00:07:27.000]  (要捧在自己的外方人中一樣)
[00:07:27.000 --> 00:07:31.000]  (只知道自己想要的難過)
[00:07:31.000 --> 00:07:33.000]  (無論是非凌晝)
[00:07:33.000 --> 00:07:35.000]  (你開發的人、聰明人、愚絕人)
[00:07:35.000 --> 00:07:37.000]  (我都欠他們的債)
[00:07:37.000 --> 00:07:41.000]  (所以願意盡我的能力)
[00:07:41.000 --> 00:07:43.000]  (我不以福音為恥)
[00:07:43.000 --> 00:07:45.000]  (這份福音)
[00:07:45.000 --> 00:07:47.000]  (本是神的大能)
[00:07:47.000 --> 00:07:49.000]  (要救一切相信的)
[00:07:49.000 --> 00:07:51.000]  (先是猶太人)
[00:07:51.000 --> 00:07:53.000]  (後是希臘人)
[00:07:53.000 --> 00:07:55.000]  (因為神明以正在)
[00:07:55.000 --> 00:07:57.000]  (福音上的意靈)
[00:07:57.000 --> 00:07:59.000]  (這件事本於信)
[00:07:59.000 --> 00:08:01.000]  (以至於信)
[00:08:01.000 --> 00:08:03.000]  (已經上所寄)
[00:08:03.000 --> 00:08:05.000]  (二人必欣賞)
[00:08:05.000 --> 00:08:07.000]  讓我們一起再次祈禱
[00:08:07.000 --> 00:08:09.000]  主要求你使用你的華語
[00:08:09.000 --> 00:08:11.000]  求你使用這次的講道
[00:08:11.000 --> 00:08:13.000]  這次的聽道
[00:08:13.000 --> 00:08:15.000]  讓我們把你的華語聽得明白
[00:08:15.000 --> 00:08:17.000]  聖靈求你在我們心裡動工
[00:08:17.000 --> 00:08:19.000]  讓我們有精神的、有能力的
[00:08:19.000 --> 00:08:21.000]  並且有智慧的
[00:08:21.000 --> 00:08:23.000]  去理解聖經上對我們的說話
[00:08:23.000 --> 00:08:25.000]  禱告奉主耶穌基督明治祈求
[00:08:25.000 --> 00:08:27.000]  (好,首先講羅馬書)
[00:08:27.000 --> 00:08:29.000]  (首先要介紹羅馬書是什麼東西)
[00:08:29.000 --> 00:08:31.000]  (羅馬書其實是一封書信)
[00:08:31.000 --> 00:08:33.000]  (寫給那個人叫保羅)
[00:08:33.000 --> 00:08:35.000]  (寫給那個人就是羅馬教會)
[00:08:35.000 --> 00:08:37.000]  (原來羅馬教會)
[00:08:37.000 --> 00:08:39.000]  (保羅其實寫過很多封書信)
[00:08:39.000 --> 00:08:41.000]  (寫給那個人就是羅馬教會)
[00:08:41.000 --> 00:08:43.000]  (保羅其實寫過很多封書信給不同的教會)
[00:08:43.000 --> 00:08:45.000]  (但是這一封書信)
[00:08:45.000 --> 00:08:47.000]  (寫給羅馬教會其實有點不一樣)
[00:08:47.000 --> 00:08:49.000]  (為什麼呢)
[00:08:49.000 --> 00:08:51.000]  (跟其他的書信不同的呢)
[00:08:51.000 --> 00:08:53.000]  (其他很多封寫的信)
[00:08:53.000 --> 00:08:55.000]  (保羅寫的信)
[00:08:55.000 --> 00:08:57.000]  (其實都是保羅在宣教旅程裡)
[00:08:57.000 --> 00:08:59.000]  (所建立的一些教會)
[00:08:59.000 --> 00:09:01.000]  (那些是什麼呢)
[00:09:01.000 --> 00:09:03.000]  (如果你有讀聖經你也知道)
[00:09:03.000 --> 00:09:05.000]  (例如哥林多教會)
[00:09:05.000 --> 00:09:07.000]  (加拉泰教會)
[00:09:07.000 --> 00:09:09.000]  (鐵砂羅尼加教會)
[00:09:09.000 --> 00:09:11.000]  (都是保羅去建立的)
[00:09:11.000 --> 00:09:13.000]  (所以他就寫信給他們)
[00:09:13.000 --> 00:09:15.000]  (但是當中很多都是去教導)
[00:09:15.000 --> 00:09:17.000]  (或者去解答一些教會上面)
[00:09:17.000 --> 00:09:19.000]  (有些問題)
[00:09:19.000 --> 00:09:21.000]  (你們經常都罵教)
[00:09:21.000 --> 00:09:23.000]  (你們這樣理解聖經是不對的)
[00:09:23.000 --> 00:09:25.000]  (保羅很多的教導)
[00:09:25.000 --> 00:09:27.000]  (在其他的書信裡面都是罵的多的)
[00:09:27.000 --> 00:09:29.000]  (而羅馬書記不一樣)
[00:09:29.000 --> 00:09:31.000]  (原來保羅這間教會)
[00:09:31.000 --> 00:09:33.000]  (不是保羅去建立的)
[00:09:33.000 --> 00:09:35.000]  (而且有趣的地方是)
[00:09:35.000 --> 00:09:37.000]  (其實保羅不認識這間教會)
[00:09:37.000 --> 00:09:41.000]  (究竟羅馬書寫作的目的是什麼呢)
[00:09:41.000 --> 00:09:43.000]  (我們在後面就會看到)
[00:09:43.000 --> 00:09:47.000]  (原來在羅馬書第十五章那裡說)
[00:09:47.000 --> 00:09:49.000]  (保羅就說)
[00:09:49.000 --> 00:09:51.000]  (他說完一大堆)
[00:09:51.000 --> 00:09:53.000]  (書的內容之後他就說)
[00:09:53.000 --> 00:09:55.000]  (我就要去你們那裡)
[00:09:55.000 --> 00:09:57.000]  (然後去西班牙)
[00:09:57.000 --> 00:09:59.000]  (也知道去到你們那裡的時候)
[00:09:59.000 --> 00:10:01.000]  (我會帶著基督的豐盛恩典去)
[00:10:01.000 --> 00:10:03.000]  (什麼意思呢)
[00:10:03.000 --> 00:10:05.000]  (原來保羅去寫)
[00:10:05.000 --> 00:10:07.000]  (羅馬書的背景的目的是)
[00:10:07.000 --> 00:10:09.000]  (保羅說)
[00:10:09.000 --> 00:10:11.000]  (我遲些就會去你們那裡)
[00:10:11.000 --> 00:10:15.000]  (我之後就會去西班牙宣教)
[00:10:15.000 --> 00:10:17.000]  (我想你們幫幫忙)
[00:10:17.000 --> 00:10:19.000]  (帶著基督的恩典去)
[00:10:19.000 --> 00:10:21.000]  (就是說你們給我錢去)
[00:10:21.000 --> 00:10:23.000]  (我去西班牙要旅費的)
[00:10:23.000 --> 00:10:25.000]  (我去西班牙要搭船)
[00:10:25.000 --> 00:10:27.000]  (要一起去)
[00:10:27.000 --> 00:10:29.000]  (我需要旅費和資源)
[00:10:29.000 --> 00:10:31.000]  (請羅馬教會來給我錢)
[00:10:31.000 --> 00:10:33.000]  (我去)
[00:10:33.000 --> 00:10:35.000]  (那就很有趣了)
[00:10:35.000 --> 00:10:39.000]  (為什麼保羅那麼想去西班牙宣教呢)
[00:10:39.000 --> 00:10:41.000]  (因為看回地圖我們看到)
[00:10:41.000 --> 00:10:43.000]  (福音的起源地)
[00:10:43.000 --> 00:10:47.000]  (耶穌基督就是由太人的宗教)
[00:10:47.000 --> 00:10:49.000]  (他們就會在耶路撒冷那裡開始)
[00:10:49.000 --> 00:10:53.000]  (其實保羅做全方的工作)
[00:10:53.000 --> 00:10:55.000]  (做了很久了)
[00:10:55.000 --> 00:10:57.000]  (由耶路撒冷一直到哥倫多)
[00:10:57.000 --> 00:10:59.000]  (到羅馬這一刻)
[00:10:59.000 --> 00:11:01.000]  (已經在那邊)
[00:11:01.000 --> 00:11:03.000]  (右邊即是東邊那邊)
[00:11:03.000 --> 00:11:05.000]  (已經傳遍了福音)
[00:11:05.000 --> 00:11:07.000]  (現在去到羅馬)
[00:11:07.000 --> 00:11:09.000]  (保羅的心願就是去西班牙)
[00:11:09.000 --> 00:11:11.000]  (為什麼呢)
[00:11:11.000 --> 00:11:13.000]  (就當時人們地理的知識)
[00:11:13.000 --> 00:11:15.000]  (對於他們來說)
[00:11:15.000 --> 00:11:17.000]  (耶路撒冷在東邊)
[00:11:17.000 --> 00:11:19.000]  (羅馬在中間)
[00:11:19.000 --> 00:11:21.000]  (西班牙在西邊)
[00:11:21.000 --> 00:11:23.000]  (這個就是全世界)
[00:11:23.000 --> 00:11:25.000]  (如果保羅能夠將福音傳到西班牙的話)
[00:11:25.000 --> 00:11:27.000]  (保羅就認為這樣就傳到地極了)
[00:11:27.000 --> 00:11:29.000]  (福音)
[00:11:29.000 --> 00:11:33.000]  (保羅很希望繼續去他的宣教行程)
[00:11:33.000 --> 00:11:35.000]  (要去到西班牙)
[00:11:35.000 --> 00:11:37.000]  (而這一刻其實他知道他沒有錢)
[00:11:37.000 --> 00:11:39.000]  (他就要問羅馬教會)
[00:11:39.000 --> 00:11:41.000]  (你可不可以資助我)
[00:11:41.000 --> 00:11:43.000]  (我去西班牙)
[00:11:43.000 --> 00:11:45.000]  (所以他就寫一封信去一間不認識的教會)
[00:11:45.000 --> 00:11:47.000]  (裡面去做這件事)
[00:11:47.000 --> 00:11:49.000]  (我們明白這封信的目的的時候)
[00:11:49.000 --> 00:11:51.000]  (我們可以理解)
[00:11:51.000 --> 00:11:53.000]  (原來這封信的性質)
[00:11:53.000 --> 00:11:55.000]  (是一個宣教士去申請資助的一封信)
[00:11:55.000 --> 00:11:57.000]  (一個投資出錢的合夥人)
[00:11:57.000 --> 00:12:01.000]  (要找一個合夥人去參與福音計劃的大計)
[00:12:01.000 --> 00:12:03.000]  (這是一本書)
[00:12:03.000 --> 00:12:05.000]  (所以在羅馬書裡面)
[00:12:05.000 --> 00:12:07.000]  (其實很詳細地去講)
[00:12:07.000 --> 00:12:09.000]  (全福音的內容是什麼)
[00:12:09.000 --> 00:12:11.000]  (福音的內容是什麼)
[00:12:11.000 --> 00:12:13.000]  (為什麼要全福音呢)
[00:12:13.000 --> 00:12:15.000]  (保羅很清楚地去講)
[00:12:15.000 --> 00:12:17.000]  (而今天我們看的這個段落)
[00:12:17.000 --> 00:12:19.000]  (其實是第一章的中間)
[00:12:19.000 --> 00:12:21.000]  (所以我們沒有太多背景)
[00:12:21.000 --> 00:12:23.000]  (不用看之前說什麼)
[00:12:23.000 --> 00:12:25.000]  (現在這個就是第一章)
[00:12:25.000 --> 00:12:27.000]  (今天看13節)
[00:12:27.000 --> 00:12:29.000]  (在第1至12節裡面)
[00:12:29.000 --> 00:12:31.000]  (其實就是保羅很去介紹自己)
[00:12:31.000 --> 00:12:33.000]  (去打個招呼)
[00:12:33.000 --> 00:12:35.000]  (你們真是好啊)
[00:12:35.000 --> 00:12:37.000]  (很久沒見)
[00:12:37.000 --> 00:12:39.000]  (我聽過你們很多東西都很好)
[00:12:39.000 --> 00:12:41.000]  (問案打招呼)
[00:12:41.000 --> 00:12:43.000]  (然後他就在這個)
[00:12:43.000 --> 00:12:45.000]  (我們今天要看的段落裡面)
[00:12:45.000 --> 00:12:47.000]  (去講出他這個全福音計劃)
[00:12:47.000 --> 00:12:49.000]  (他自己對這個計劃的熱誠)
[00:12:49.000 --> 00:12:51.000]  (以及心智)
[00:12:51.000 --> 00:12:53.000]  (為什麼我要去全福音呢)
[00:12:53.000 --> 00:12:55.000]  (保羅就在這裡講)
[00:12:55.000 --> 00:12:57.000]  (我們一起去看)
[00:12:57.000 --> 00:12:59.000]  (記住我們問的一個問題是)
[00:12:59.000 --> 00:13:01.000]  (為什麼保羅對全福音這麼熱心這麼熱切)
[00:13:01.000 --> 00:13:03.000]  (但是我們是這樣的呢)
[00:13:03.000 --> 00:13:05.000]  (第一個分題)
[00:13:05.000 --> 00:13:07.000]  (叫做以欠債的心態去全福音)
[00:13:07.000 --> 00:13:09.000]  (我們一路看聖經下去)
[00:13:09.000 --> 00:13:11.000]  (第13節裡面)
[00:13:11.000 --> 00:13:13.000]  (保羅講)
[00:13:13.000 --> 00:13:15.000]  (弟兄們我不願意你們不知道)
[00:13:15.000 --> 00:13:17.000]  (我很多次要去你們那裡)
[00:13:17.000 --> 00:13:19.000]  (要在你們中間得一些果子)
[00:13:19.000 --> 00:13:21.000]  (原來保羅說)
[00:13:21.000 --> 00:13:23.000]  (我沒來過羅馬)
[00:13:23.000 --> 00:13:25.000]  (但是我之前有很多次想去)
[00:13:25.000 --> 00:13:27.000]  (但是有些阻礙來不了)
[00:13:27.000 --> 00:13:29.000]  (他想去羅馬的原因不是想去玩)
[00:13:29.000 --> 00:13:31.000]  (現在當然很想去旅行)
[00:13:31.000 --> 00:13:33.000]  (遊學團沒有去幾年真的很傷心)
[00:13:33.000 --> 00:13:35.000]  (但是保羅去羅馬的原因不是去玩)
[00:13:35.000 --> 00:13:37.000]  (不是去旅遊)
[00:13:37.000 --> 00:13:39.000]  (不是去探朋友)
[00:13:39.000 --> 00:13:41.000]  (他說要在他們中間得一些果子)
[00:13:41.000 --> 00:13:43.000]  (原來他說他的原因是)
[00:13:43.000 --> 00:13:45.000]  (得一些果子)
[00:13:45.000 --> 00:13:47.000]  (得些果子這個字是怎麼解呢)
[00:13:47.000 --> 00:13:49.000]  (原來是說是領人歸住)
[00:13:49.000 --> 00:13:51.000]  (就是說我很想去你們那裡傳福音)
[00:13:51.000 --> 00:13:53.000]  (我很想來到羅馬的地方)
[00:13:53.000 --> 00:13:55.000]  (去帶人歸住我們的傳福音)
[00:13:55.000 --> 00:13:57.000]  (保羅在這裡講他傳福音的心志)
[00:13:57.000 --> 00:13:59.000]  (其實保羅每次計劃去每一個地方)
[00:13:59.000 --> 00:14:01.000]  (都是只有一個目標)
[00:14:01.000 --> 00:14:03.000]  (就是要去傳福音)
[00:14:03.000 --> 00:14:05.000]  (包括遲些要去西班牙)
[00:14:05.000 --> 00:14:07.000]  (我都是為了去傳福音的)
[00:14:07.000 --> 00:14:09.000]  (到第14節)
[00:14:09.000 --> 00:14:11.000]  (14節這裡講)
[00:14:11.000 --> 00:14:13.000]  (無論是希臘人)
[00:14:13.000 --> 00:14:15.000]  (無論是未開發的人)
[00:14:15.000 --> 00:14:17.000]  (聰明人與絕人)
[00:14:17.000 --> 00:14:19.000]  (我都欠他們的債)
[00:14:19.000 --> 00:14:21.000]  (為什麼什麼是未開發的人呢)
[00:14:21.000 --> 00:14:23.000]  (原來在當時的西方社會裡面)
[00:14:23.000 --> 00:14:25.000]  (希臘人和羅馬人)
[00:14:25.000 --> 00:14:27.000]  (就代表著有文化)
[00:14:27.000 --> 00:14:29.000]  (未開發就是)
[00:14:29.000 --> 00:14:31.000]  (未開始接觸文化的人)
[00:14:31.000 --> 00:14:33.000]  (就是希臘人和羅馬人以外)
[00:14:33.000 --> 00:14:35.000]  (就是未開發的人)
[00:14:35.000 --> 00:14:37.000]  (很簡單的分類)
[00:14:37.000 --> 00:14:39.000]  (希臘人就是有文化的)
[00:14:39.000 --> 00:14:41.000]  (其他就是沒有文化的)
[00:14:41.000 --> 00:14:43.000]  (就是這樣分類)
[00:14:43.000 --> 00:14:45.000]  (原來第14節這句說話是這樣看的)
[00:14:45.000 --> 00:14:47.000]  (原來希臘人和未開發的人)
[00:14:47.000 --> 00:14:49.000]  (就是一類)
[00:14:49.000 --> 00:14:51.000]  (希臘人和非希臘人)
[00:14:51.000 --> 00:14:53.000]  (就是所有人)
[00:14:53.000 --> 00:14:55.000]  (聰明人與無聰明的人)
[00:14:55.000 --> 00:14:57.000]  (不知道你是哪一類)
[00:14:57.000 --> 00:14:59.000]  (聰明人和非聰明的人)
[00:14:59.000 --> 00:15:01.000]  (都等於是所有人)
[00:15:01.000 --> 00:15:03.000]  (原來13節那裡講)
