
[00:00:00.000 --> 00:00:02.000]  大家好 大家好 大家好
[00:01:10.000 --> 00:01:12.000]  都非常重要 特別是新唐
[00:01:12.000 --> 00:01:14.000]  因為聖誕節是紀念耶穌
[00:01:14.000 --> 00:01:16.000]  報成肉身的日子
[00:01:16.000 --> 00:01:18.000]  是來到
[00:01:18.000 --> 00:01:20.000]  這個世界上
[00:01:20.000 --> 00:01:22.000]  為我們去死而復活
[00:01:22.000 --> 00:01:24.000]  令到我們可以以信心
[00:01:24.000 --> 00:01:26.000]  進入天國
[00:01:26.000 --> 00:01:28.000]  得到永生的耶穌
[00:01:28.000 --> 00:01:30.000]  誕生的日子
[00:01:30.000 --> 00:01:32.000]  好 這樣呢 可以在聖誕節
[00:01:32.000 --> 00:01:34.000]  的期間呢 跟大家宣講
[00:01:34.000 --> 00:01:36.000]  神的說話
[00:01:36.000 --> 00:01:38.000]  而今天我們要講的主題呢
[00:01:38.000 --> 00:01:40.000]  就是要學習
[00:01:40.000 --> 00:01:42.000]  顛覆世界的服侍
[00:01:42.000 --> 00:01:44.000]  顛覆呢 這個字呢
[00:01:44.000 --> 00:01:46.000]  近年來 經常都會聽到
[00:01:46.000 --> 00:01:48.000]  而耶穌基督
[00:01:48.000 --> 00:01:50.000]  報成肉身這個事實呢
[00:01:50.000 --> 00:01:52.000]  亦都顛覆了
[00:01:52.000 --> 00:01:54.000]  整個以色列的世界
[00:01:54.000 --> 00:01:56.000]  以色列的民族
[00:01:56.000 --> 00:01:58.000]  甚至顛覆到我們現在
[00:01:58.000 --> 00:02:00.000]  我們的價值觀
[00:02:00.000 --> 00:02:02.000]  我們今天呢 就會
[00:02:02.000 --> 00:02:04.000]  看看耶穌究竟如何顛覆
[00:02:04.000 --> 00:02:06.000]  他的門袍
[00:02:06.000 --> 00:02:08.000]  而《青少報》在十二月開始
[00:02:08.000 --> 00:02:10.000]  就以
[00:02:10.000 --> 00:02:12.000]  服侍來說道的專題
[00:02:12.000 --> 00:02:14.000]  入十二月頭
[00:02:14.000 --> 00:02:16.000]  Derek說
[00:02:16.000 --> 00:02:18.000]  前路越艱難
[00:02:18.000 --> 00:02:20.000]  就要
[00:02:20.000 --> 00:02:22.000]  就要彼此服侍
[00:02:22.000 --> 00:02:24.000]  跟著呢 Florence講
[00:02:24.000 --> 00:02:26.000]  就是恩賜
[00:02:26.000 --> 00:02:28.000]  我要 就是講服侍的恩賜
[00:02:28.000 --> 00:02:30.000]  而今天呢 我要講的主題就是
[00:02:30.000 --> 00:02:32.000]  要學習顛覆世界的服侍
[00:02:32.000 --> 00:02:34.000]  今天要講的經文呢 就是
[00:02:34.000 --> 00:02:36.000]  馬太福的二十章
[00:02:36.000 --> 00:02:38.000]  二十節至二十八節
[00:02:38.000 --> 00:02:40.000]  我們呢 一起讀出經文
[00:02:40.000 --> 00:02:42.000]  我選用的
[00:02:42.000 --> 00:02:44.000]  經文的版本呢 就是和合本
[00:02:44.000 --> 00:02:46.000]  我們一齊讀
[00:02:46.000 --> 00:02:48.000]  起 哪時
[00:02:48.000 --> 00:02:50.000]  西比泰兒子的母親
[00:02:50.000 --> 00:02:52.000]  和他兩兒子
[00:02:52.000 --> 00:02:54.000]  上前來拜耶穌
[00:02:54.000 --> 00:02:56.000]  求他一件事
[00:02:56.000 --> 00:02:58.000]  耶穌說 你要什麼呢
[00:02:58.000 --> 00:03:00.000]  他說 願你
[00:03:00.000 --> 00:03:02.000]  叫我這兩個兒子
[00:03:02.000 --> 00:03:04.000]  在你國裡
[00:03:04.000 --> 00:03:06.000]  一個在在你右邊
[00:03:06.000 --> 00:03:08.000]  一個在在你左邊
[00:03:08.000 --> 00:03:10.000]  耶穌回答說
[00:03:10.000 --> 00:03:12.000]  你們不知道所求的是什麼
[00:03:12.000 --> 00:03:14.000]  我將要學
[00:03:14.000 --> 00:03:16.000]  你們的杯 你們學嗎
[00:03:16.000 --> 00:03:18.000]  他們說 我們能
[00:03:18.000 --> 00:03:20.000]  耶穌說 我所學的杯
[00:03:20.000 --> 00:03:22.000]  你們必要學
[00:03:22.000 --> 00:03:24.000]  只是要坐在我的左右
[00:03:24.000 --> 00:03:26.000]  不是我可恥的
[00:03:26.000 --> 00:03:28.000]  乃是我父為誰預備的
[00:03:28.000 --> 00:03:30.000]  就此給誰
[00:03:30.000 --> 00:03:32.000]  那十個門徒
[00:03:32.000 --> 00:03:34.000]  聽見就擄擄他們
[00:03:34.000 --> 00:03:36.000]  弟兄二人
[00:03:36.000 --> 00:03:38.000]  耶穌叫他們來說
[00:03:38.000 --> 00:03:40.000]  你們知道外邦人
[00:03:40.000 --> 00:03:42.000]  有君王為主治理他們
[00:03:42.000 --> 00:03:45.000]  有大臣操權管束他們
[00:03:45.000 --> 00:03:47.000]  指示在你們中間
[00:03:47.000 --> 00:03:49.000]  不可以這樣
[00:03:49.000 --> 00:03:51.000]  你們中間誰願為大
[00:03:51.000 --> 00:03:53.000]  就必作你們的用人
[00:03:53.000 --> 00:03:55.000]  誰願為首
[00:03:55.000 --> 00:03:57.000]  就必作你的服人
[00:03:57.000 --> 00:03:59.000]  正如人旨來
[00:03:59.000 --> 00:04:01.000]  不是要受人的服侍
[00:04:01.000 --> 00:04:03.000]  乃是要服侍人
[00:04:03.000 --> 00:04:05.000]  並且要捨命
[00:04:05.000 --> 00:04:07.000]  作多人的贖價
[00:04:07.000 --> 00:04:09.000]  我們一起揭號
[00:04:09.000 --> 00:04:11.000]  持不讓人家天賦
[00:04:11.000 --> 00:04:13.000]  感謝你
[00:04:13.000 --> 00:04:15.000]  感謝讓我們今天能夠一起敬拜你
[00:04:15.000 --> 00:04:17.000]  一起聽你的教導
[00:04:17.000 --> 00:04:19.000]  後主你都給孩子
[00:04:19.000 --> 00:04:21.000]  在當中能夠有聖靈的引導
[00:04:21.000 --> 00:04:23.000]  去宣講你要我所說的東西
[00:04:23.000 --> 00:04:25.000]  更加給聖靈的引導
[00:04:25.000 --> 00:04:27.000]  給弟兄姊妹
[00:04:27.000 --> 00:04:29.000]  讓他們聽到你所要他們聽的東西
[00:04:29.000 --> 00:04:31.000]  感謝你
[00:04:31.000 --> 00:04:33.000]  奉我得聖
[00:04:33.000 --> 00:04:35.000]  耶穌明治祈求
[00:04:35.000 --> 00:04:37.000]  阿門
[00:04:37.000 --> 00:04:39.000]  好
[00:04:39.000 --> 00:04:41.000]  馬太福音的寫作對象
[00:04:41.000 --> 00:04:43.000]  主要以以色列文為主
[00:04:43.000 --> 00:04:45.000]  因為文中
[00:04:45.000 --> 00:04:47.000]  大多數
[00:04:47.000 --> 00:04:49.000]  富有很多猶太文化
[00:04:49.000 --> 00:04:51.000]  色彩和觀念
[00:04:51.000 --> 00:04:53.000]  今天要講的經文
[00:04:53.000 --> 00:04:55.000]  就是馬太福音
[00:04:55.000 --> 00:04:57.000]  20章20節至28節
[00:04:57.000 --> 00:04:59.000]  是耶穌向
[00:04:59.000 --> 00:05:01.000]  門徒所講
[00:05:01.000 --> 00:05:03.000]  有關服侍的教導
[00:05:03.000 --> 00:05:05.000]  是由前文18章
[00:05:05.000 --> 00:05:07.000]  到20章裏面
[00:05:07.000 --> 00:05:09.000]  耶穌和門徒離開加利利的期間
[00:05:09.000 --> 00:05:11.000]  向著耶路撒冷進發的途中
[00:05:11.000 --> 00:05:13.000]  耶穌和門徒所講的教導
[00:05:13.000 --> 00:05:15.000]  也是屬於
[00:05:15.000 --> 00:05:17.000]  耶穌在馬太福音裏面
[00:05:17.000 --> 00:05:19.000]  五篇講論裏面的第四篇
[00:05:19.000 --> 00:05:21.000]  是講述有關門徒群體生活的主題為主
[00:05:21.000 --> 00:05:23.000]  是帶出我們作為基督信徒的生命質素
[00:05:23.000 --> 00:05:25.000]  更加表明天國的觀念
[00:05:25.000 --> 00:05:27.000]  如何真實影響到我們的生活
[00:05:27.000 --> 00:05:29.000]  如何真實影響到我們的生活
[00:05:29.000 --> 00:05:31.000]  如何真實影響到我們的生活
[00:05:31.000 --> 00:05:33.000]  如何真實影響到我們的生活
[00:05:33.000 --> 00:05:35.000]  如何真實影響到我們的生活
[00:05:35.000 --> 00:05:37.000]  真實影響到我們的生活
[00:05:37.000 --> 00:05:39.000]  實際生活
[00:05:39.000 --> 00:05:41.000]  因為信徒除了全福音之外
[00:05:41.000 --> 00:05:43.000]  活出生命見證
[00:05:43.000 --> 00:05:45.000]  都非常重要
[00:05:45.000 --> 00:05:47.000]  而今日我們所講
[00:05:47.000 --> 00:05:49.000]  服侍和謙卑的關係
[00:05:49.000 --> 00:05:51.000]  就是我們作為信徒
[00:05:51.000 --> 00:05:53.000]  非常重要的生命素質
[00:05:53.000 --> 00:05:55.000]  非常重要的生命素質
[00:05:55.000 --> 00:05:57.000]  我會將經文分為三個重點
[00:05:57.000 --> 00:05:59.000]  第一個重點
[00:05:59.000 --> 00:06:01.000]  顛覆世界要有的眼光
[00:06:01.000 --> 00:06:03.000]  顛覆世界要有的眼光
[00:06:03.000 --> 00:06:05.000]  第十章二十至二十四節
[00:06:05.000 --> 00:06:07.000]  經文裏面
[00:06:07.000 --> 00:06:09.000]  那時
[00:06:09.000 --> 00:06:11.000]  就是一個連接詞
[00:06:11.000 --> 00:06:13.000]  就是二十章十七至十九節裏面
[00:06:13.000 --> 00:06:15.000]  就是二十章十七至十九節裏面
[00:06:15.000 --> 00:06:17.000]  耶穌說出他在耶路撒冷
[00:06:17.000 --> 00:06:19.000]  將會被猶太領袖釘死在十字架
[00:06:19.000 --> 00:06:21.000]  然後復活的事
[00:06:21.000 --> 00:06:23.000]  而西比泰的母親
[00:06:23.000 --> 00:06:25.000]  就是說撒羅米
[00:06:25.000 --> 00:06:27.000]  就是說撒羅米
[00:06:27.000 --> 00:06:29.000]  其實他是耶穌的親戚
[00:06:29.000 --> 00:06:31.000]  他是耶穌的母親
[00:06:31.000 --> 00:06:33.000]  是亞裏的姊妹
[00:06:33.000 --> 00:06:35.000]  文聰說了他有兩個兒子
[00:06:35.000 --> 00:06:37.000]  就是耶穌的門徒
[00:06:37.000 --> 00:06:39.000]  就是耶穌的門徒
[00:06:39.000 --> 00:06:41.000]  亞角和約翰
[00:06:41.000 --> 00:06:43.000]  這位母親見到耶穌
[00:06:43.000 --> 00:06:45.000]  就即時去拜求耶穌
[00:06:45.000 --> 00:06:47.000]  就即時去拜求耶穌
[00:06:47.000 --> 00:06:49.000]  求耶穌一件事
[00:06:49.000 --> 00:06:51.000]  求耶穌一件事
[00:06:51.000 --> 00:06:53.000]  耶穌在經文裏面就問他
[00:06:53.000 --> 00:06:55.000]  你們想要什麼呢
[00:06:55.000 --> 00:06:57.000]  原文形容
[00:06:57.000 --> 00:06:59.000]  這位母親是用一種
[00:06:59.000 --> 00:07:01.000]  狠切的奇緣語氣
[00:07:01.000 --> 00:07:03.000]  去和耶穌作出請求
[00:07:03.000 --> 00:07:05.000]  這個狠切的奇緣語氣
[00:07:05.000 --> 00:07:07.000]  是表達了她內心
[00:07:07.000 --> 00:07:09.000]  對她所求的事
[00:07:09.000 --> 00:07:11.000]  非常渴望
[00:07:11.000 --> 00:07:13.000]  她是這樣說的
[00:07:13.000 --> 00:07:15.000]  她說
[00:07:15.000 --> 00:07:17.000]  如果以我的演繹就是
[00:07:17.000 --> 00:07:19.000]  我懇求你 在你的角度裏面
[00:07:19.000 --> 00:07:21.000]  給我的兒子
[00:07:21.000 --> 00:07:23.000]  給我一個兒子坐在你的右邊
[00:07:23.000 --> 00:07:25.000]  另外一個兒子坐在你的左邊
[00:07:25.000 --> 00:07:27.000]  這位母親
[00:07:27.000 --> 00:07:29.000]  直接向耶穌
[00:07:29.000 --> 00:07:33.000]  作出一個提拔兩個兒子的請求
[00:07:33.000 --> 00:07:35.000]  因為在猶太文化裏面
[00:07:35.000 --> 00:07:37.000]  神的兩邊
[00:07:37.000 --> 00:07:39.000]  是一個非常重要的位置
[00:07:39.000 --> 00:07:41.000]  就好像說
[00:07:41.000 --> 00:07:43.000]  皇帝裏面的左右手一樣
[00:07:43.000 --> 00:07:45.000]  相信是一些
[00:07:45.000 --> 00:07:47.000]  很舉足輕重的人物才可以站在那個位置
[00:07:47.000 --> 00:07:49.000]  就可以說
[00:07:49.000 --> 00:07:51.000]  一人之下
[00:07:51.000 --> 00:07:53.000]  萬人之上的位置
[00:07:53.000 --> 00:07:55.000]  因為其實在
[00:07:55.000 --> 00:07:57.000]  耶穌在之前十九章裏面
[00:07:57.000 --> 00:07:59.000]  也有經文提及過
[00:07:59.000 --> 00:08:01.000]  他們
[00:08:01.000 --> 00:08:03.000]  人質是會坐在榮耀的寶座上
[00:08:03.000 --> 00:08:05.000]  你和門徒說
[00:08:05.000 --> 00:08:07.000]  你們都要坐在十二個寶座上
[00:08:07.000 --> 00:08:09.000]  審判那十二個支派
[00:08:09.000 --> 00:08:13.000]  這位母親的請求
[00:08:13.000 --> 00:08:15.000]  就是說我想坐在
[00:08:15.000 --> 00:08:17.000]  皇的左右手
[00:08:17.000 --> 00:08:19.000]  而且你看看這位母親
[00:08:19.000 --> 00:08:21.000]  她對耶穌是
[00:08:21.000 --> 00:08:23.000]  很有信心
[00:08:23.000 --> 00:08:25.000]  她知道她是耶穌的兒子
[00:08:25.000 --> 00:08:27.000]  知道是神的兒子
[00:08:27.000 --> 00:08:29.000]  耶穌是神的兒子
[00:08:29.000 --> 00:08:31.000]  因為在十三章開始
[00:08:31.000 --> 00:08:33.000]  由猶太福音十三章開始
[00:08:33.000 --> 00:08:37.000]  其實以色列人也慢慢減低了對耶穌的期望
[00:08:37.000 --> 00:08:41.000]  很多人都說是假拒絕她
[00:08:41.000 --> 00:08:43.000]  但是這位母親仍然
[00:08:43.000 --> 00:08:45.000]  在耶穌講述
[00:08:45.000 --> 00:08:47.000]  她將會釘在十字架上
[00:08:47.000 --> 00:08:49.000]  那個時候
[00:08:49.000 --> 00:08:51.000]  去表達自己和兒子的想望
[00:08:51.000 --> 00:08:55.000]  因為眼見福國在即
[00:08:55.000 --> 00:08:59.000]  永恆的以色列國要復興了
[00:08:59.000 --> 00:09:01.000]  眼前那位耶穌
[00:09:01.000 --> 00:09:03.000]  就是他們所期待的以色列王
[00:09:03.000 --> 00:09:05.000]  作為一個母親
[00:09:05.000 --> 00:09:09.000]  當然為了自己的兒子操心
[00:09:09.000 --> 00:09:11.000]  也無可厚非
[00:09:11.000 --> 00:09:15.000]  相信作為母親的你
[00:09:15.000 --> 00:09:17.000]  或者我的母親也會這樣和我著想
[00:09:17.000 --> 00:09:19.000]  說回經文
[00:09:19.000 --> 00:09:21.000]  什麼叫永恆的以色列國呢
[00:09:21.000 --> 00:09:25.000]  因為母親所講的你國
[00:09:25.000 --> 00:09:27.000]  就是永恆的以色列國
[00:09:27.000 --> 00:09:29.000]  就是講天國、神的國
[00:09:29.000 --> 00:09:31.000]  這個觀念
[00:09:31.000 --> 00:09:33.000]  在猶太福音裏面是一個非常重要的主題
[00:09:33.000 --> 00:09:37.000]  因為當時的以色列民
[00:09:37.000 --> 00:09:41.000]  是存在著一個大為之約的觀念
[00:09:41.000 --> 00:09:43.000]  因為大為之約的允許
[00:09:43.000 --> 00:09:47.000]  他們抱著一個
[00:09:47.000 --> 00:09:51.000]  很期待以色列國復興
[00:09:51.000 --> 00:09:53.000]  這個大為之約是記載在
[00:09:53.000 --> 00:09:56.000]  撒姆爾基下七章十二節裏面
[00:09:56.000 --> 00:10:00.000]  是神高立大為為王的時候
[00:10:00.000 --> 00:10:03.000]  允許大為和以色列民
[00:10:03.000 --> 00:10:09.000]  有大為的子孫會接觸他的王位
[00:10:09.000 --> 00:10:12.000]  永遠立國
[00:10:12.000 --> 00:10:16.000]  復興以色列國直到永遠
[00:10:16.000 --> 00:10:18.000]  在猶太福音一章一節
[00:10:18.000 --> 00:10:20.000]  就很清楚寫到明
[00:10:20.000 --> 00:10:22.000]  耶穌就是歌位
[00:10:22.000 --> 00:10:25.000]  祂就是阿巴拉罕的後裔
[00:10:25.000 --> 00:10:27.000]  大為的子孫
[00:10:27.000 --> 00:10:31.000]  耶穌就是這位接觸王位的大為子孫
[00:10:31.000 --> 00:10:34.000]  聖經裏面也都稱為尼塞亞
[00:10:34.000 --> 00:10:36.000]  或者叫基督
[00:10:36.000 --> 00:10:37.000]  那就很有趣了
[00:10:37.000 --> 00:10:40.000]  和我們所認識有什麼不同呢
[00:10:40.000 --> 00:10:43.000]  我想那個不同就是期望
[00:10:43.000 --> 00:10:46.000]  就好像這位的母親一樣
[00:10:46.000 --> 00:10:49.000]  當時以色列民會對
[00:10:49.000 --> 00:10:53.000]  是會以政治的角度去看這位尼塞亞
[00:10:53.000 --> 00:10:55.000]  他認為這位尼塞亞
[00:10:55.000 --> 00:10:58.000]  是會帶領以色列民推翻政府
[00:10:58.000 --> 00:11:00.000]  去復興以色列國
[00:11:00.000 --> 00:11:04.000]  甚至有些以色列民更加認為
[00:11:04.000 --> 00:11:07.000]  尼塞亞是主要的榮耀
[00:11:07.000 --> 00:11:10.000]  是不會釘上十字架的
[00:11:10.000 --> 00:11:13.000]  以色列人一般都認為
[00:11:13.000 --> 00:11:15.000]  只會被神懲罰的人
[00:11:15.000 --> 00:11:18.000]  才會被釘在木頭上高
[00:11:18.000 --> 00:11:21.000]  所以耶穌以一位低微的身份
[00:11:21.000 --> 00:11:23.000]  來到地上高
[00:11:23.000 --> 00:11:26.000]  更加表示神的兒子的身份
[00:11:26.000 --> 00:11:30.000]  以色列民就分分鐘拒絕了他去尼塞亞
[00:11:30.000 --> 00:11:32.000]  而我們教會
[00:11:32.000 --> 00:11:35.000]  也都暫時取代了以色列民
[00:11:35.000 --> 00:11:39.000]  將福音傳開的角色
[00:11:39.000 --> 00:11:41.000]  在經文裡面
[00:11:41.000 --> 00:11:44.000]  耶穌並沒有責備這位母親
[00:11:44.000 --> 00:11:46.000]  他只回答這位母親
[00:11:46.000 --> 00:11:49.000]  你都不知道你自己求什麼
[00:11:49.000 --> 00:11:51.000]  還反問他們
[00:11:51.000 --> 00:11:54.000]  我將要喝的 我將要喝的杯
[00:11:54.000 --> 00:11:55.000]  你們可以喝嗎
[00:11:55.000 --> 00:11:57.000]  你們能喝嗎
[00:11:57.000 --> 00:12:00.000]  他們就立刻回答
[00:12:00.000 --> 00:12:03.000]  我們能夠
[00:12:03.000 --> 00:12:04.000]  經文顯示
[00:12:04.000 --> 00:12:08.000]  其實他們沒有想過就回答
[00:12:08.000 --> 00:12:10.000]  更加顯示了這位母親
[00:12:10.000 --> 00:12:12.000]  和兩個兒子
[00:12:12.000 --> 00:12:13.000]  就是耶穌的叛徒
[00:12:13.000 --> 00:12:15.000]  他們其實真的不明白
[00:12:15.000 --> 00:12:17.000]  耶穌所說的杯是什麼
[00:12:17.000 --> 00:12:19.000]  杯是什麼
[00:12:19.000 --> 00:12:21.000]  耶穌再說
[00:12:21.000 --> 00:12:24.000]  你們的確是要喝我的杯
[00:12:24.000 --> 00:12:26.000]  但是坐在我兩邊的
[00:12:26.000 --> 00:12:28.000]  又不是我給的
[00:12:28.000 --> 00:12:33.000]  是因為天父會為他預備的人所預備
[00:12:33.000 --> 00:12:37.000]  耶穌所提及這個杯是什麼
[00:12:37.000 --> 00:12:39.000]  這個杯在舊日裡面
[00:12:39.000 --> 00:12:46.000]  經常都比喻了神審判帶來的災禍和痛苦的杯
[00:12:46.000 --> 00:12:49.000]  也是馬太福音之後
[00:12:49.000 --> 00:12:53.000]  耶穌所受的輔貝
[00:12:53.000 --> 00:12:55.000]  經文告訴我們
[00:12:55.000 --> 00:12:57.000]  我們作為神的子民
[00:12:57.000 --> 00:13:01.000]  也會承受這個輔貝
[00:13:01.000 --> 00:13:05.000]  耶穌在這節說得明白
[00:13:05.000 --> 00:13:09.000]  通常的尊座不是我隨便可以給的
[00:13:09.000 --> 00:13:13.000]  一切都是父神所預備
[00:13:13.000 --> 00:13:15.000]  因為進入天國的人
[00:13:15.000 --> 00:13:21.000]  都要馴服天父的旨意
[00:13:21.000 --> 00:13:23.000]  在二十四節裡面
[00:13:23.000 --> 00:13:26.000]  其餘的十個門徒
[00:13:26.000 --> 00:13:31.000]  就聽到耶穌答應母親和這兩個門徒
[00:13:31.000 --> 00:13:34.000]  他們就很生氣了
[00:13:34.000 --> 00:13:37.000]  就在這個生氣的反應裡面
[00:13:37.000 --> 00:13:39.000]  可以看得到其他門徒
[00:13:39.000 --> 00:13:44.000]  其實都和亞國和約翰的野心都是差不多的
[00:13:44.000 --> 00:13:46.000]  因為他們在十八章
[00:13:46.000 --> 00:13:48.000]  之前的十八章那裡
[00:13:48.000 --> 00:13:51.000]  已經爭論過誰做大佬
[00:13:51.000 --> 00:13:54.000]  在這幾節經文裡面
[00:13:54.000 --> 00:13:58.000]  充分表現了我們人性的本性
[00:13:58.000 --> 00:14:02.000]  也都反映了地上的價值觀
[00:14:02.000 --> 00:14:05.000]  其實我們都是這樣
[00:14:05.000 --> 00:14:08.000]  為了我們眼前的東西
[00:14:08.000 --> 00:14:11.000]  我們祈禱也特別落寧
[00:14:11.000 --> 00:14:13.000]  包括我自己也是
[00:14:13.000 --> 00:14:15.000]  其實我現在正在讀書
[00:14:15.000 --> 00:14:17.000]  我都很想
[00:14:17.000 --> 00:14:19.000]  我經常祈禱天父求求你
[00:14:19.000 --> 00:14:21.000]  求求你給我好一點的價值
[00:14:21.000 --> 00:14:25.000]  其實我也很想價值不要那麼難
[00:14:25.000 --> 00:14:28.000]  但是耶穌就在這裡提醒我們
[00:14:28.000 --> 00:14:29.000]  你們想要的東西
[00:14:29.000 --> 00:14:31.000]  你們是可以求的
[00:14:31.000 --> 00:14:36.000]  但是給不給就是天父所安排
[00:14:36.000 --> 00:14:40.000]  而且最重要的東西也都不是這些
[00:14:40.000 --> 00:14:44.000]  相反是要為神去受苦
[00:14:44.000 --> 00:14:48.000]  耶穌在這裡顛覆了門徒的想法
[00:14:48.000 --> 00:14:52.000]  明明那些門徒是在說怎樣得到賞賜
[00:14:52.000 --> 00:14:54.000]  但是耶穌就跟他們說
[00:14:54.000 --> 00:14:58.000]  也都跟我們說怎樣去受苦
[00:14:58.000 --> 00:15:00.000]  我們會在之後的經文
[00:15:00.000 --> 00:15:02.000]  會解釋得更多
[00:15:02.000 --> 00:15:04.000]  我在這裡想分享一下
[00:15:04.000 --> 00:15:07.000]  我一個老師的故事
[00:15:07.000 --> 00:15:10.000]  我讀高中的時候
[00:15:10.000 --> 00:15:12.000]  因為學校搬遷
[00:15:12.000 --> 00:15:15.000]  就轉到另外一間中學
[00:15:15.000 --> 00:15:17.000]  繼續讀中四和中五
[00:15:17.000 --> 00:15:19.000]  轉到那一間學校
[00:15:19.000 --> 00:15:22.000]  也是當時在香港
[00:15:22.000 --> 00:15:24.000]  教人出名的Band 5的中學
[00:15:24.000 --> 00:15:26.000]  在中五的時候
[00:15:26.000 --> 00:15:28.000]  我認識了一位數學老師
[00:15:28.000 --> 00:15:31.000]  也是我中五的時候的班主任
[00:15:31.000 --> 00:15:35.000]  你看老師是一個好斯文的弟兄
[00:15:35.000 --> 00:15:40.000]  對著我們這一班很精靈的學生
[00:15:40.000 --> 00:15:44.000]  他做什麼都會顯得他很認真
[00:15:44.000 --> 00:15:48.000]  就是可能他對每一樣東西的認真
[00:15:48.000 --> 00:15:51.000]  而得到我們非常去尊重他
[00:15:51.000 --> 00:15:54.000]  他除了是我們的數學老師之外
[00:15:54.000 --> 00:15:55.000]  班主任之外
[00:15:55.000 --> 00:16:00.000]  他也是學校裡面搞團契的負責老師
[00:16:00.000 --> 00:16:04.000]  其實現在學校沒有任何的宗教背景
[00:16:04.000 --> 00:16:07.000]  搞團契只是他跟一兩個老師
[00:16:07.000 --> 00:16:11.000]  自發性去搞
[00:16:11.000 --> 00:16:14.000]  這班主任當時當然有邀請我們一班
[00:16:14.000 --> 00:16:17.000]  這麼精靈的學生去參加
[00:16:17.000 --> 00:16:22.000]  但是當時我對信仰完全沒有興趣
[00:16:22.000 --> 00:16:26.000]  參加過一兩次聚會就算了
[00:16:26.000 --> 00:16:27.000]  就是放棄了就算了
[00:16:27.000 --> 00:16:30.000]  我當時還沒有信
[00:16:30.000 --> 00:16:32.000]  畢業了幾年
[00:16:32.000 --> 00:16:35.000]  一次在中學中同飯局裡面
[00:16:35.000 --> 00:16:38.000]  那位老師看到我有點不開心
[00:16:38.000 --> 00:16:43.000]  他就很主動去邀請我去午飯
[00:16:43.000 --> 00:16:46.000]  他在午飯裡面又問我 為我祈禱
[00:16:46.000 --> 00:16:50.000]  其實我當時還沒有信
[00:16:50.000 --> 00:16:55.000]  我只是覺得這位老師是一個很關心學生的老師
[00:16:55.000 --> 00:16:59.000]  一位很認真的基督徒
[00:16:59.000 --> 00:17:00.000]  自隔很多年
[00:17:00.000 --> 00:17:02.000]  其實都是這一兩年
[00:17:02.000 --> 00:17:03.000]  你看到我都這麼大
[00:17:03.000 --> 00:17:04.000]  隔了很多年
[00:17:04.000 --> 00:17:07.000]  我認識到另外一位弟兄
[00:17:07.000 --> 00:17:10.000]  在一次同學弟兄的飯局裡面
[00:17:10.000 --> 00:17:14.000]  就說一下大家中學的生活是怎樣
[00:17:14.000 --> 00:17:17.000]  說了一下就提及了這位老師
[00:17:17.000 --> 00:17:20.000]  原來這位弟兄都認識這個老師
[00:17:20.000 --> 00:17:23.000]  原來弟兄告訴我
[00:17:23.000 --> 00:17:26.000]  在我們高中的年代
[00:17:26.000 --> 00:17:29.000]  其實有一幫很有負擔的年輕人
[00:17:29.000 --> 00:17:34.000]  很刻意去入一些較低branding的學校教書
[00:17:34.000 --> 00:17:38.000]  其實目的他不只是想著教書
[00:17:38.000 --> 00:17:40.000]  最重要的目的是為了傳服任
