
[00:00:00.000 --> 00:00:02.000]  丁子蒙可否給點掌聲競拜隊
[00:01:45.000 --> 00:01:51.000]  上個禮拜David牧師透過肥膩和太監的經歷
[00:01:51.000 --> 00:01:56.000]  我們記得原來我們做基督徒不是為自己
[00:01:56.000 --> 00:01:59.000]  而是為世界我們要信奉聖靈
[00:01:59.000 --> 00:02:01.000]  要去與受苦者同行
[00:02:01.000 --> 00:02:04.000]  今天我想跟大家探討到什麼
[00:02:04.000 --> 00:02:08.000]  當我們在講與受苦者同行
[00:02:08.000 --> 00:02:10.000]  我們要知道原來要這樣做的時候
[00:02:10.000 --> 00:02:12.000]  當我們在同行的過程裡
[00:02:12.000 --> 00:02:14.000]  其實我們會想一件事
[00:02:14.000 --> 00:02:16.000]  究竟我們與受苦者同行的時候
[00:02:16.000 --> 00:02:20.000]  我們需要有什麼特質或元素在裡面呢
[00:02:20.000 --> 00:02:22.000]  先問大家一個問題
[00:02:22.000 --> 00:02:24.000]  我不知道大家試想一下
[00:02:24.000 --> 00:02:27.000]  當你聽到同行這兩個字的時候
[00:02:27.000 --> 00:02:30.000]  你通常會找到什麼字眼
[00:02:30.000 --> 00:02:34.000]  或者浮現出什麼句子或者特質呢
[00:02:34.000 --> 00:02:37.000]  你有沒有想當你聽到同行的時候
[00:02:37.000 --> 00:02:41.000]  你會想起什麼呢
[00:02:41.000 --> 00:02:45.000]  我就嘗試一下在YouTube搜尋
[00:02:45.000 --> 00:02:47.000]  看看一些沒有信仰的人
[00:02:47.000 --> 00:02:49.000]  他們如何去看同行
[00:02:49.000 --> 00:02:51.000]  我在YouTube搜尋到一件事
[00:02:51.000 --> 00:02:55.000]  搜尋到原來N年前有一個歌手
[00:02:55.000 --> 00:02:57.000]  其實他現在也是歌手
[00:02:57.000 --> 00:02:59.000]  他是周柏豪
[00:02:59.000 --> 00:03:02.000]  他唱了一首歌真的名字叫做《同行》
[00:03:02.000 --> 00:03:05.000]  裡面的歌詞是說什麼呢
[00:03:05.000 --> 00:03:07.000]  有幾句歌詞我覺得挺特別的
[00:03:07.000 --> 00:03:13.000]  有句歌詞他說微笑白,若地球上有對錯這樣多
[00:03:13.000 --> 00:03:16.000]  為愛是一切的好答案
[00:03:16.000 --> 00:03:20.000]  即是說同行是需要有愛在當中的
[00:03:20.000 --> 00:03:22.000]  也有句歌詞他說
[00:03:22.000 --> 00:03:26.000]  誰人願花一生的盼望給生命添註解
[00:03:26.000 --> 00:03:29.000]  曾被踐踏過的日漸強大
[00:03:29.000 --> 00:03:33.000]  那些辛酸的故事困惑即使不解
[00:03:33.000 --> 00:03:35.000]  一起撐到目前還愉快
[00:03:35.000 --> 00:03:39.000]  說到同行要一起撐住才有盼望
[00:03:39.000 --> 00:03:45.000]  就算多辛苦都能享受這個歷程
[00:03:45.000 --> 00:03:47.000]  有句歌詞他說
[00:03:47.000 --> 00:03:51.000]  若有一個他,擁抱一個他,則是和平盛世的亂
[00:03:51.000 --> 00:03:54.000]  若有一個他,相信一個他,結伴同行吧
[00:03:54.000 --> 00:03:56.000]  一起升沙
[00:03:56.000 --> 00:03:58.000]  原來同行是要一起升沙的
[00:03:58.000 --> 00:04:00.000]  要擁抱一個人,要相信一個人
[00:04:00.000 --> 00:04:04.000]  要一個人一起結伴去行
[00:04:04.000 --> 00:04:06.000]  我看到這些歌詞的時候
[00:04:06.000 --> 00:04:09.000]  我就發現原來一個沒有信仰的人
[00:04:09.000 --> 00:04:12.000]  其實可能都說到同行的時候
[00:04:12.000 --> 00:04:14.000]  原來和我們都有些特質相似
[00:04:14.000 --> 00:04:16.000]  都是說要一起面對
[00:04:16.000 --> 00:04:18.000]  要去愛一個人
[00:04:18.000 --> 00:04:20.000]  要一起給予支持
[00:04:20.000 --> 00:04:23.000]  我看到的時候就問一個問題
[00:04:23.000 --> 00:04:26.000]  作為基督徒,我們作為一個有信仰的人
[00:04:26.000 --> 00:04:31.000]  其實我們說要和人同行,要和受苦者同行
[00:04:31.000 --> 00:04:35.000]  其實有些甚麼分別呢?有些甚麼不同呢?
[00:04:35.000 --> 00:04:37.000]  今天我選了一段經文
[00:04:37.000 --> 00:04:39.000]  這段經文是路加福音的24章
[00:04:39.000 --> 00:04:42.000]  很想從耶穌的角度去看
[00:04:42.000 --> 00:04:44.000]  如果大家有看過或知道過
[00:04:44.000 --> 00:04:48.000]  其實就是耶穌和兩個在二晚五師路上的門徒
[00:04:48.000 --> 00:04:51.000]  去同行的路程
[00:04:51.000 --> 00:04:53.000]  那兩個門徒,如果大家有少許印象
[00:04:53.000 --> 00:04:57.000]  記得他們面對生命的一些很迷惘
[00:04:57.000 --> 00:04:59.000]  很不容易的過程
[00:04:59.000 --> 00:05:01.000]  但是我們一起看看
[00:05:01.000 --> 00:05:03.000]  我們說要和人同行
[00:05:03.000 --> 00:05:05.000]  甚至和一些受苦者同行的時候
[00:05:05.000 --> 00:05:07.000]  又需要有些甚麼元素呢?
[00:05:07.000 --> 00:05:09.000]  說一點點背景
[00:05:09.000 --> 00:05:11.000]  其實上次David牧師都說過
[00:05:11.000 --> 00:05:13.000]  大家記得《使徒行傳》和路加福音
[00:05:13.000 --> 00:05:15.000]  都是路加醫生所寫的
[00:05:15.000 --> 00:05:18.000]  如果大家記得上個星期David牧師說
[00:05:18.000 --> 00:05:21.000]  其實路加福音和使徒行傳
[00:05:21.000 --> 00:05:23.000]  都是很強調聖靈的工作和能力
[00:05:23.000 --> 00:05:26.000]  而同一時間,上次他講的那段經文
[00:05:26.000 --> 00:05:30.000]  和這次這段經文都是用路這個way
[00:05:30.000 --> 00:05:32.000]  這個做主題的
[00:05:32.000 --> 00:05:34.000]  所以當我們看到的時候
[00:05:34.000 --> 00:05:38.000]  其實故事的編排都是差不多的
[00:05:38.000 --> 00:05:40.000]  我們就一起進入一段經文
[00:05:40.000 --> 00:05:42.000]  去看看它說甚麼路
[00:05:42.000 --> 00:05:46.000]  所以邀請大家一起讀了第13到24節
[00:05:46.000 --> 00:05:48.000]  好,準備,起
[00:05:48.000 --> 00:05:54.000]  門徒中有兩個人往村子去
[00:05:54.000 --> 00:05:56.000]  村子名叫二萬五師
[00:05:56.000 --> 00:05:59.000]  離野魯撒冷有二十五里
[00:05:59.000 --> 00:06:01.000]  (法定人數不足)
[00:06:01.000 --> 00:06:03.000]  (法定人數不足)
[00:06:03.000 --> 00:06:05.000]  (法定人數不足)
[00:06:05.000 --> 00:06:07.000]  (法定人數不足)
[00:06:07.000 --> 00:06:09.000]  (法定人數不足)
[00:06:09.000 --> 00:06:11.000]  (法定人數不足)
[00:06:11.000 --> 00:06:13.000]  (法定人數不足)
[00:06:13.000 --> 00:06:15.000]  (法定人數不足)
[00:06:15.000 --> 00:06:17.000]  (法定人數不足)
[00:06:17.000 --> 00:06:19.000]  (法定人數不足)
[00:06:19.000 --> 00:06:21.000]  (法定人數不足)
[00:06:21.000 --> 00:06:23.000]  (法定人數不足)
[00:06:23.000 --> 00:06:25.000]  (法定人數不足)
[00:06:25.000 --> 00:06:27.000]  (法定人數不足)
[00:06:27.000 --> 00:06:29.000]  (法定人數不足)
[00:06:29.000 --> 00:06:31.000]  (法定人數不足)
[00:06:31.000 --> 00:06:33.000]  (法定人數不足)
[00:06:33.000 --> 00:06:35.000]  (法定人數不足)
[00:06:35.000 --> 00:06:37.000]  (法定人數不足)
[00:06:37.000 --> 00:06:39.000]  (法定人數不足)
[00:06:39.000 --> 00:06:41.000]  (法定人數不足)
[00:06:41.000 --> 00:06:43.000]  (法定人數不足)
[00:06:43.000 --> 00:06:45.000]  (法定人數不足)
[00:06:45.000 --> 00:06:47.000]  (法定人數不足)
[00:06:47.000 --> 00:06:49.000]  (法定人數不足)
[00:06:49.000 --> 00:06:51.000]  (法定人數不足)
[00:06:51.000 --> 00:06:53.000]  (法定人數不足)
[00:06:53.000 --> 00:06:55.000]  (法定人數不足)
[00:06:55.000 --> 00:06:57.000]  (法定人數不足)
[00:06:57.000 --> 00:06:59.000]  (法定人數不足)
[00:06:59.000 --> 00:07:01.000]  (法定人數不足)
[00:07:01.000 --> 00:07:03.000]  (法定人數不足)
[00:07:03.000 --> 00:07:05.000]  (法定人數不足)
[00:07:05.000 --> 00:07:07.000]  (法定人數不足)
[00:07:07.000 --> 00:07:09.000]  (法定人數不足)
[00:07:09.000 --> 00:07:11.000]  (法定人數不足)
[00:07:11.000 --> 00:07:13.000]  (法定人數不足)
[00:07:13.000 --> 00:07:15.000]  (法定人數不足)
[00:07:15.000 --> 00:07:17.000]  (法定人數不足)
[00:07:17.000 --> 00:07:19.000]  (法定人數不足)
[00:07:19.000 --> 00:07:21.000]  (法定人數不足)
[00:07:21.000 --> 00:07:23.000]  (法定人數不足)
[00:07:23.000 --> 00:07:25.000]  (法定人數不足)
[00:07:25.000 --> 00:07:27.000]  (法定人數不足)
[00:07:27.000 --> 00:07:29.000]  (法定人數不足)
[00:07:29.000 --> 00:07:31.000]  (法定人數不足)
[00:07:31.000 --> 00:07:33.000]  (法定人數不足)
[00:07:33.000 --> 00:07:35.000]  (法定人數不足)
[00:07:35.000 --> 00:07:37.000]  (法定人數不足)
[00:07:37.000 --> 00:07:39.000]  (法定人數不足)
[00:07:39.000 --> 00:07:41.000]  (法定人數不足)
[00:07:41.000 --> 00:07:43.000]  (法定人數不足)
[00:07:43.000 --> 00:07:45.000]  (法定人數不足)
[00:07:45.000 --> 00:07:47.000]  (法定人數不足)
[00:07:47.000 --> 00:07:49.000]  (法定人數不足)
[00:07:49.000 --> 00:07:51.000]  (法定人數不足)
[00:07:51.000 --> 00:07:53.000]  (法定人數不足)
[00:07:53.000 --> 00:07:55.000]  (法定人數不足)
[00:07:55.000 --> 00:07:57.000]  (法定人數不足)
[00:07:57.000 --> 00:07:59.000]  (法定人數不足)
[00:07:59.000 --> 00:08:01.000]  (法定人數不足)
[00:08:01.000 --> 00:08:03.000]  (法定人數不足)
[00:08:03.000 --> 00:08:05.000]  (法定人數不足)
[00:08:05.000 --> 00:08:07.000]  (法定人數不足)
[00:08:07.000 --> 00:08:09.000]  (法定人數不足)
[00:08:09.000 --> 00:08:11.000]  (法定人數不足)
[00:08:11.000 --> 00:08:13.000]  (法定人數不足)
[00:08:13.000 --> 00:08:15.000]  (法定人數不足)
[00:08:15.000 --> 00:08:17.000]  (法定人數不足)
[00:08:17.000 --> 00:08:19.000]  (法定人數不足)
[00:08:19.000 --> 00:08:21.000]  (法定人數不足)
[00:08:21.000 --> 00:08:23.000]  (法定人數不足)
[00:08:23.000 --> 00:08:25.000]  (法定人數不足)
[00:08:25.000 --> 00:08:27.000]  (法定人數不足)
[00:08:27.000 --> 00:08:29.000]  (法定人數不足)
[00:08:29.000 --> 00:08:31.000]  (法定人數不足)
[00:08:31.000 --> 00:08:33.000]  (法定人數不足)
[00:08:33.000 --> 00:08:35.000]  (法定人數不足)
[00:08:35.000 --> 00:08:37.000]  (法定人數不足)
[00:08:37.000 --> 00:08:39.000]  (法定人數不足)
[00:08:39.000 --> 00:08:41.000]  (法定人數不足)
[00:08:41.000 --> 00:08:43.000]  (法定人數不足)
[00:08:43.000 --> 00:08:45.000]  (法定人數不足)
[00:08:45.000 --> 00:08:47.000]  (法定人數不足)
[00:08:47.000 --> 00:08:49.000]  (法定人數不足)
[00:08:49.000 --> 00:08:51.000]  (法定人數不足)
[00:08:51.000 --> 00:08:53.000]  (法定人數不足)
[00:08:53.000 --> 00:08:57.000]  原來彼此談論在原文除了這個意思之外
[00:08:57.000 --> 00:08:59.000]  原來還有一個意思就是他們爭辯
[00:08:59.000 --> 00:09:03.000]  原來他們在那個路程裡面不停在爭辯
[00:09:03.000 --> 00:09:05.000]  這件事這幾天發生的事是這麼看的
[00:09:05.000 --> 00:09:09.000]  另外一個又說其實不是
[00:09:09.000 --> 00:09:13.000]  他們在當中討論其實這幾天發生的事情帶給他們很多的明白
[00:09:13.000 --> 00:09:17.000]  甚至有很多很多不同的看法
[00:09:17.000 --> 00:09:19.000]  以至他們兩個不停在路上爭辯
[00:09:19.000 --> 00:09:23.000]  不過在第十五節突然間多了一個同伴
[00:09:23.000 --> 00:09:25.000]  那個同伴就是耶穌了
[00:09:25.000 --> 00:09:29.000]  他親自去跟他們同行
[00:09:29.000 --> 00:09:33.000]  不過值得留意的是同行這個字在路加福音很特別的
[00:09:33.000 --> 00:09:35.000]  其實用了三次
[00:09:35.000 --> 00:09:37.000]  頭兩次是形容什麼呢
[00:09:37.000 --> 00:09:39.000]  就是形容一群群眾是跟耶穌同行的
[00:09:39.000 --> 00:09:43.000]  但是唯獨這一次路加寫的時候
[00:09:43.000 --> 00:09:45.000]  是耶穌做主動的角色
[00:09:45.000 --> 00:09:49.000]  跟他們兩個人去同行
[00:09:49.000 --> 00:09:51.000]  不過當耶穌走近的時候
[00:09:51.000 --> 00:09:53.000]  那兩個門徒有一個狀態
[00:09:53.000 --> 00:09:55.000]  剛才大家都看到了
[00:09:55.000 --> 00:09:57.000]  他就說他眼睛模糊
[00:09:57.000 --> 00:09:59.000]  沒有認出耶穌
[00:09:59.000 --> 00:10:01.000]  眼睛模糊其實有很多
[00:10:01.000 --> 00:10:03.000]  為什麼眼睛模糊的原因
[00:10:03.000 --> 00:10:05.000]  有很多不同的看法
[00:10:05.000 --> 00:10:07.000]  不過如果你回顧原本原文的意思就是
[00:10:07.000 --> 00:10:09.000]  原來他們在那個過程裡面
[00:10:09.000 --> 00:10:13.000]  他們的眼睛是被持續迷糊的
[00:10:13.000 --> 00:10:17.000]  原來是不停地看不到東西以至認不出耶穌
[00:10:17.000 --> 00:10:21.000]  不過當我們慢慢看那段經文的時候
[00:10:21.000 --> 00:10:23.000]  或者剛才讀的時候
[00:10:23.000 --> 00:10:25.000]  大家其實約略都會知道
[00:10:25.000 --> 00:10:27.000]  他們迷糊的原因其實是發生什麼事
[00:10:27.000 --> 00:10:29.000]  耶穌就問他們
[00:10:29.000 --> 00:10:31.000]  你們到底討論什麼
[00:10:31.000 --> 00:10:33.000]  他們就站在那裡
[00:10:33.000 --> 00:10:35.000]  一臉頹恿
[00:10:35.000 --> 00:10:37.000]  然後又面帶愁容
[00:10:37.000 --> 00:10:39.000]  經文說到他們
[00:10:39.000 --> 00:10:41.000]  而其中一個
[00:10:41.000 --> 00:10:43.000]  聖經裡面很特別
[00:10:43.000 --> 00:10:45.000]  其中抽起了一個人的名字
[00:10:45.000 --> 00:10:47.000]  他特別提到他
[00:10:47.000 --> 00:10:49.000]  他說他是格劉伯
[00:10:49.000 --> 00:10:51.000]  他說了什麼呢?他反問耶穌
[00:10:51.000 --> 00:10:53.000]  他說你在耶路撒冷作客
[00:10:53.000 --> 00:10:55.000]  你還不知道這幾天發生的事情嗎?
[00:10:55.000 --> 00:10:59.000]  這個反問是帶著一些驚訝的
[00:10:59.000 --> 00:11:01.000]  驚訝的是
[00:11:01.000 --> 00:11:03.000]  問這個人為什麼會這麼無知
[00:11:03.000 --> 00:11:05.000]  這幾天在耶路撒冷
[00:11:05.000 --> 00:11:07.000]  發生的事情這麼公開
[00:11:07.000 --> 00:11:09.000]  你不可能不知道
[00:11:09.000 --> 00:11:11.000]  很特別的是
[00:11:11.000 --> 00:11:15.000]  他們覺得這個認不出來的耶穌
[00:11:15.000 --> 00:11:17.000]  可能是一個旅客
[00:11:17.000 --> 00:11:19.000]  因為旅客可能不知道猶太的節期和文化
[00:11:19.000 --> 00:11:21.000]  所以就不知道這幾天發生的事情
[00:11:21.000 --> 00:11:25.000]  對於當時當地的猶太人來說
[00:11:25.000 --> 00:11:27.000]  是什麼意思
[00:11:27.000 --> 00:11:29.000]  不過最諷刺的是
[00:11:29.000 --> 00:11:31.000]  這個反問
[00:11:31.000 --> 00:11:33.000]  其實大家試想像一下
[00:11:33.000 --> 00:11:35.000]  其實他一開始
[00:11:35.000 --> 00:11:37.000]  他們在討論一些
[00:11:37.000 --> 00:11:39.000]  這幾天發生的事情
[00:11:39.000 --> 00:11:41.000]  其實他們在討論一些不明白的事情
[00:11:41.000 --> 00:11:43.000]  但是這一刻
[00:11:43.000 --> 00:11:45.000]  格劉伯的反問
[00:11:45.000 --> 00:11:49.000]  其實他做到好像自己明白了所有事情
[00:11:49.000 --> 00:11:51.000]  還要反問那個客人
[00:11:51.000 --> 00:11:53.000]  你為什麼這麼離地
[00:11:53.000 --> 00:11:55.000]  發生這麼多事情你竟然不知道
[00:11:55.000 --> 00:11:59.000]  然後經文也提到
[00:11:59.000 --> 00:12:03.000]  他開始說他們所知道的事情
[00:12:03.000 --> 00:12:05.000]  和之前所體會的事情
[00:12:05.000 --> 00:12:07.000]  經文是這樣說的
[00:12:07.000 --> 00:12:09.000]  他們說耶穌是一個先知
[00:12:09.000 --> 00:12:13.000]  是一個在神面前和眾伯聖面前說話大有能力的人
[00:12:13.000 --> 00:12:15.000]  然後他就說
[00:12:15.000 --> 00:12:19.000]  數來盼望救贖以色列民的就是他了
[00:12:19.000 --> 00:12:21.000]  不過他說
[00:12:21.000 --> 00:12:23.000]  這幾天所發生的事情
[00:12:23.000 --> 00:12:25.000]  令到他們覺得這個盼望
[00:12:25.000 --> 00:12:27.000]  沒有了
[00:12:27.000 --> 00:12:29.000]  因為耶穌被釘十字架
[00:12:29.000 --> 00:12:31.000]  因為耶穌被定罪
[00:12:31.000 --> 00:12:35.000]  他們帶來的帶給他們的不再是一個盼望
[00:12:35.000 --> 00:12:37.000]  而是有很大很大的失望
[00:12:37.000 --> 00:12:39.000]  更加特別的是
[00:12:39.000 --> 00:12:45.000]  同一天他們看到那些婦女的所見所聞
[00:12:45.000 --> 00:12:47.000]  他們覺得很驚訝
[00:12:47.000 --> 00:12:49.000]  甚至覺得很質疑
[00:12:49.000 --> 00:12:51.000]  因為他們看到
[00:12:51.000 --> 00:12:53.000]  他們聽到耶穌復活了
[00:12:53.000 --> 00:12:55.000]  他們聽到婦女說耶穌復活了
[00:12:55.000 --> 00:12:59.000]  但是他們眼睛沒有見過耶穌復活
[00:12:59.000 --> 00:13:03.000]  所以他們當中帶出一個很大的質疑
[00:13:03.000 --> 00:13:05.000]  不過我們可能會問
[00:13:05.000 --> 00:13:07.000]  究竟為什麼耶穌
[00:13:07.000 --> 00:13:09.000]  他們會覺得耶穌是先知呢
[00:13:09.000 --> 00:13:11.000]  原來路加很特別的
[00:13:11.000 --> 00:13:13.000]  原來路加福音
[00:13:13.000 --> 00:13:17.000]  在當中路加很想帶出一個當時的猶太文化
[00:13:17.000 --> 00:13:19.000]  原來當時的猶太人
[00:13:19.000 --> 00:13:21.000]  一直都覺得耶穌就好像摩西那樣
[00:13:21.000 --> 00:13:23.000]  所以你會看到裡面的Wordings
[00:13:23.000 --> 00:13:25.000]  他覺得耶穌就好像摩西那樣
[00:13:25.000 --> 00:13:27.000]  是一個大有能力的領袖
[00:13:27.000 --> 00:13:29.000]  他覺得耶穌就好像摩西那樣
[00:13:29.000 --> 00:13:31.000]  在眾人面前去侍奉神
[00:13:31.000 --> 00:13:35.000]  他更加盼望耶穌就好像摩西那樣
[00:13:35.000 --> 00:13:37.000]  他會救贖以色列人
[00:13:37.000 --> 00:13:41.000]  就好像摩西帶以色列人出埃及那樣
[00:13:41.000 --> 00:13:45.000]  不過他們知道很多很多這些不同的東西
[00:13:45.000 --> 00:13:48.000]  但是他們這幾天所發生的東西
[00:13:48.000 --> 00:13:51.000]  反而是充滿著很多的不明白
[00:13:51.000 --> 00:13:52.000]  不知道
[00:13:52.000 --> 00:13:55.000]  他面對眼前所失去的盼望
[00:13:55.000 --> 00:13:58.000]  帶給他的就好像經文所說
[00:13:58.000 --> 00:14:00.000]  只是念大仇用
[00:14:00.000 --> 00:14:02.000]  只是失落
[00:14:02.000 --> 00:14:05.000]  或者其實我們身邊的人
[00:14:05.000 --> 00:14:06.000]  鼎姊妹
[00:14:06.000 --> 00:14:09.000]  我們可能都好像這兩位門徒一樣
[00:14:09.000 --> 00:14:13.000]  我們身邊的人可能都有很多受苦者
[00:14:13.000 --> 00:14:15.000]  不過那些受苦者未必是
[00:14:15.000 --> 00:14:17.000]  他經濟上沒東西吃
[00:14:17.000 --> 00:14:19.000]  或者他不夠錢用
[00:14:19.000 --> 00:14:22.000]  可能受苦者是在說
[00:14:22.000 --> 00:14:25.000]  我們心靈上的痛苦
[00:14:25.000 --> 00:14:29.000]  可能你身邊有人對於所發生的事情
[00:14:29.000 --> 00:14:31.000]  帶來很多不明白
[00:14:31.000 --> 00:14:33.000]  帶來很多不同的情緒
[00:14:33.000 --> 00:14:36.000]  又或者他們覺得人生好苦
[00:14:36.000 --> 00:14:39.000]  沒有將來好遺忘
[00:14:39.000 --> 00:14:42.000]  又或者他們念大仇用
[00:14:42.000 --> 00:14:45.000]  甚至對自己有很多很多不同的質疑
[00:14:45.000 --> 00:14:49.000]  甚至他們對眼前所帶給他們的看法
[00:14:49.000 --> 00:14:52.000]  帶給他們覺得很迷惘
[00:14:52.000 --> 00:14:54.000]  甚至覺得很絕望
[00:14:54.000 --> 00:14:56.000]  不過我們回到經文
[00:14:56.000 --> 00:14:59.000]  我們看看What did Jesus do?
[00:14:59.000 --> 00:15:02.000]  經文說耶穌主動走近
[00:15:02.000 --> 00:15:03.000]  主動同行
[00:15:03.000 --> 00:15:05.000]  主動跟他聆聽
[00:15:05.000 --> 00:15:08.000]  主動跟他們有對話
[00:15:08.000 --> 00:15:10.000]  這樣就帶出第一件事
[00:15:10.000 --> 00:15:15.000]  原來我們同行不是一個口號那麼簡單
[00:15:15.000 --> 00:15:18.000]  原來同行是需要有physical的陪伴
[00:15:18.000 --> 00:15:20.000]  原來同行是需要有對話
[00:15:20.000 --> 00:15:24.000]  原來同行是需要聆聽那個人的分享
[00:15:24.000 --> 00:15:25.000]  第二件事
[00:15:25.000 --> 00:15:27.000]  可能我們日常生活裡面
[00:15:27.000 --> 00:15:30.000]  其實可能我們很容易都可以察覺到一些
[00:15:30.000 --> 00:15:35.000]  心靈經歷痛苦或者身邊有需要的人
[00:15:35.000 --> 00:15:37.000]  試試舉一個例子
[00:15:37.000 --> 00:15:39.000]  你試試打開手機
[00:15:39.000 --> 00:15:40.000]  不是叫你現在打開手機
[00:15:40.000 --> 00:15:43.000]  你試試當你打開手機的時候
[00:15:43.000 --> 00:15:45.000]  當你打開IG的時候
[00:15:45.000 --> 00:15:48.000]  當你試試按進IG Story
[00:15:48.000 --> 00:15:51.000]  可能你很多時候都會看到你身邊的朋友
[00:15:51.000 --> 00:15:54.000]  會分享那些即時的動態
[00:15:54.000 --> 00:15:59.000]  正正因為那些動態是很即時和有限時
[00:15:59.000 --> 00:16:06.000]  所以很多人都會將一些心靈的憂傷或者情緒都會放在上面
[00:16:06.000 --> 00:16:07.000]  我不知道大家有沒有見過
[00:16:07.000 --> 00:16:10.000]  有些IG Story可能黑色一張照片
[00:16:10.000 --> 00:16:11.000]  然後有一張很小的字
[00:16:11.000 --> 00:16:13.000]  在右下角度
[00:16:13.000 --> 00:16:16.000]  可能你在說原來我分手了
[00:16:16.000 --> 00:16:17.000]  我很傷心
[00:16:17.000 --> 00:16:20.000]  可能你也是其中一個
[00:16:20.000 --> 00:16:22.000]  不過可能我們看到的時候
[00:16:22.000 --> 00:16:24.000]  我不知道大家有什麼習慣
[00:16:24.000 --> 00:16:26.000]  大家會不會看到這麼小的字
[00:16:26.000 --> 00:16:27.000]  飛走去
[00:16:27.000 --> 00:16:31.000]  又或者這個人整個人都放負
[00:16:31.000 --> 00:16:33.000]  十個IG Story有九個都放負
[00:16:33.000 --> 00:16:34.000]  飛走去
[00:16:34.000 --> 00:16:39.000]  然後我也想其實我們為什麼會飛走去呢
[00:16:39.000 --> 00:16:41.000]  可能我們因為覺得
[00:16:41.000 --> 00:16:43.000]  這個人很重
[00:16:43.000 --> 00:16:45.000]  我不想去接觸他
[00:16:45.000 --> 00:16:46.000]  又或者覺得
[00:16:46.000 --> 00:16:48.000]  如果我問候他的時候
[00:16:48.000 --> 00:16:50.000]  他會不會一吱嘴彈出很多東西
[00:16:50.000 --> 00:16:52.000]  彈出很多感受出來
[00:16:52.000 --> 00:16:56.000]  而我很怕我自己接不到那些感受呢
[00:16:56.000 --> 00:16:59.000]  不過當我們可能選擇見到
[00:16:59.000 --> 00:17:01.000]  但是我們飛走的時候
[00:17:01.000 --> 00:17:03.000]  可能我們錯失了一個
[00:17:03.000 --> 00:17:07.000]  我們可以去走近心靈痛苦的人的機會
[00:17:07.000 --> 00:17:10.000]  分享一個自己最近的經歷
[00:17:10.000 --> 00:17:12.000]  早一陣子我也會看IG Story
[00:17:12.000 --> 00:17:15.000]  我就看到一個IG Story
[00:17:15.000 --> 00:17:17.000]  看到一個大學童的IG Story
[00:17:17.000 --> 00:17:20.000]  我就回覆他一個IG Story
[00:17:20.000 --> 00:17:21.000]  跟他聊天
[00:17:21.000 --> 00:17:23.000]  開了一個對話
[00:17:23.000 --> 00:17:25.000]  其實這個大學童我N年沒有見過
[00:17:25.000 --> 00:17:28.000]  因為其實只是讀了一個SAM的Elective
[00:17:28.000 --> 00:17:29.000]  做過一次的project
[00:17:29.000 --> 00:17:31.000]  然後之後都沒有再聊天
[00:17:31.000 --> 00:17:34.000]  正正就回覆了他的IG Story
[00:17:34.000 --> 00:17:35.000]  就開始跟他聊天
[00:17:35.000 --> 00:17:36.000]  原來他做老師
[00:17:36.000 --> 00:17:38.000]  然後他說
[00:17:38.000 --> 00:17:40.000]  現在做老師真的很辛苦
[00:17:40.000 --> 00:17:42.000]  很大力面對很多不同的挑戰
