
[00:00:00.000 --> 00:00:05.400]  謝謝敬拜隊帶我們回到神的愛裡面
[00:04:56.440 --> 00:04:58.520]  我猜都是大家很熟悉的經文
[00:04:58.520 --> 00:04:59.920]  正正就是說
[00:04:59.920 --> 00:05:02.560]  我們要有同一心思同一意念
[00:05:02.560 --> 00:05:03.520]  信徒群體裏面
[00:05:03.520 --> 00:05:04.280]  不要結黨
[00:05:04.280 --> 00:05:05.560]  要看別人比自己強
[00:05:05.560 --> 00:05:07.480]  要以基督的心為心
[00:05:07.480 --> 00:05:08.320]  他說的是
[00:05:08.320 --> 00:05:10.280]  原來我們作為信徒群體
[00:05:10.280 --> 00:05:12.320]  我們要有的特質心態
[00:05:12.320 --> 00:05:13.720]  我們要學習謙卑
[00:05:13.720 --> 00:05:15.040]  我們要學習為他者
[00:05:15.040 --> 00:05:16.560]  我們要學習合一
[00:05:16.560 --> 00:05:19.440]  之後其實在這一段的經文後面
[00:05:19.440 --> 00:05:20.680]  其實原來同樣帶出
[00:05:20.680 --> 00:05:21.920]  原來我們作為信徒群體
[00:05:21.920 --> 00:05:24.160]  一個最終極要學習的目標
[00:05:24.160 --> 00:05:25.320]  就是耶穌基督
[00:05:25.320 --> 00:05:26.840]  正正他的信復
[00:05:26.840 --> 00:05:29.600]  以至成為我們的榜樣要去效法
[00:05:29.600 --> 00:05:30.680]  而今天看的經文
[00:05:30.680 --> 00:05:33.720]  其實正正是接著這一段經文的下一段
[00:05:33.720 --> 00:05:34.920]  就是帶出保羅
[00:05:34.920 --> 00:05:36.280]  很想帶給菲律賓信徒
[00:05:36.280 --> 00:05:38.440]  再一步的勸勉是什麼
[00:05:38.440 --> 00:05:40.000]  所以你看到剛才讀的經文
[00:05:40.000 --> 00:05:43.200]  正正是用這樣看來做開始
[00:05:43.200 --> 00:05:45.280]  其實保羅在這段經文中
[00:05:45.280 --> 00:05:47.840]  一劈頭已經說了一個很重要的主題
[00:05:47.840 --> 00:05:49.160]  就是信復
[00:05:49.160 --> 00:05:50.360]  信復這個字
[00:05:50.360 --> 00:05:53.280]  其實原文是帶出
[00:05:53.280 --> 00:05:56.920]  聽見和信從所聽見的意思
[00:05:56.920 --> 00:05:58.240]  保羅說到
[00:05:58.240 --> 00:05:59.840]  你們要既思上信復
[00:05:59.840 --> 00:06:01.720]  不但我在你們那裡
[00:06:01.720 --> 00:06:03.880]  就使我如今不在你們那裡
[00:06:03.880 --> 00:06:05.160]  更是信復
[00:06:05.160 --> 00:06:06.840]  就當恐懼戰驚
[00:06:06.840 --> 00:06:09.040]  造成你們得具功夫
[00:06:09.040 --> 00:06:10.440]  可能先看到的是
[00:06:10.440 --> 00:06:11.400]  我們會問
[00:06:11.400 --> 00:06:13.400]  信復是什麼
[00:06:13.400 --> 00:06:15.920]  如果從上下文剛才看的
[00:06:15.920 --> 00:06:17.880]  甚至整個《肥納秘書》來看的話
[00:06:17.880 --> 00:06:20.320]  我們會說信復是有兩個向度
[00:06:20.320 --> 00:06:21.600]  第一個向度是什麼
[00:06:21.600 --> 00:06:24.000]  正正就是信復基督
[00:06:24.000 --> 00:06:26.040]  正正剛才我們看的經文
[00:06:26.040 --> 00:06:27.720]  6至11節他也說
[00:06:27.720 --> 00:06:28.600]  原來耶穌基督
[00:06:28.600 --> 00:06:30.960]  正正先成為了我們信復的榜樣
[00:06:30.960 --> 00:06:32.920]  所以他同樣也要這樣效法
[00:06:32.920 --> 00:06:34.280]  去信復基督
[00:06:34.280 --> 00:06:36.600]  重點是我們要信復他
[00:06:36.600 --> 00:06:37.320]  第二
[00:06:37.320 --> 00:06:39.560]  其實正正是說我們要信復
[00:06:39.560 --> 00:06:41.680]  他們那時候要說的是信復
[00:06:41.680 --> 00:06:42.400]  保羅
[00:06:42.400 --> 00:06:44.280]  以及他童工所傳的福音
[00:06:44.280 --> 00:06:46.600]  以及當中的教導
[00:06:46.600 --> 00:06:47.840]  保羅很想提醒
[00:06:47.840 --> 00:06:50.120]  《肥納比信徒》信復的重要性
[00:06:50.120 --> 00:06:53.240]  以及如何去展現信復這個心態
[00:06:53.240 --> 00:06:55.640]  其實可以分為橫向和縱向
[00:06:55.640 --> 00:06:57.720]  他先用橫向的時間性
[00:06:57.720 --> 00:07:00.800]  去帶出原來信復是要持續不斷的
[00:07:00.800 --> 00:07:02.720]  他說既思上信復
[00:07:02.720 --> 00:07:04.920]  正正是說《肥納比信徒》
[00:07:04.920 --> 00:07:06.800]  在過去的時候
[00:07:06.800 --> 00:07:09.360]  他正正因為有這個信復的心態
[00:07:09.360 --> 00:07:10.920]  同樣也是提醒他們
[00:07:10.920 --> 00:07:12.760]  要有一個信復的初心
[00:07:12.760 --> 00:07:15.240]  當時《肥納比信徒》
[00:07:15.240 --> 00:07:17.240]  他們認信信仰的那一刻
[00:07:17.240 --> 00:07:20.600]  是因為他們信復於保羅所傳的福音的時候
[00:07:20.600 --> 00:07:24.200]  信復令到他們能夠成為基督徒
[00:07:24.200 --> 00:07:27.040]  能夠去衷心去慶王福音
[00:07:27.040 --> 00:07:28.520]  但是這種信復的心態
[00:07:28.520 --> 00:07:30.880]  保羅說得是要持續不斷的
[00:07:30.880 --> 00:07:31.720]  正正他在說的
[00:07:31.720 --> 00:07:33.720]  不單是保羅跟他在一起
[00:07:33.720 --> 00:07:35.560]  就算保羅沒有跟他們在一起
[00:07:35.560 --> 00:07:38.360]  其實他們同樣也要有這個信復的心態
[00:07:38.360 --> 00:07:40.120]  即使保羅現在在監獄也好
[00:07:40.120 --> 00:07:42.160]  他們仍然要繼續去持守
[00:07:42.160 --> 00:07:45.920]  所以同樣保羅帶出的是
[00:07:45.920 --> 00:07:47.360]  原來這種信復
[00:07:47.360 --> 00:07:49.640]  不是因為保羅而信復
[00:07:49.640 --> 00:07:51.640]  不是因為給保羅面子而信復
[00:07:51.640 --> 00:07:54.240]  而這種信復是因為
[00:07:54.240 --> 00:07:57.440]  建基於在跟耶穌基督的關係
[00:07:57.440 --> 00:07:59.520]  正正因為耶穌基督
[00:07:59.520 --> 00:08:02.200]  是我們終極信復的榜樣的時候
[00:08:02.200 --> 00:08:04.560]  原來我們要繼續持續不斷的
[00:08:04.560 --> 00:08:06.360]  要去學習信復
[00:08:06.360 --> 00:08:08.680]  這是我們每一個信徒
[00:08:08.680 --> 00:08:11.880]  我們要為自己屬靈生命負責的一件事
[00:08:11.880 --> 00:08:13.040]  所以我們看到的是
[00:08:13.040 --> 00:08:16.000]  原來信復其實不是一種高壓
[00:08:16.000 --> 00:08:17.680]  不是一種獨裁
[00:08:17.680 --> 00:08:19.960]  不是一種律法的規條
[00:08:19.960 --> 00:08:22.680]  而是正正因為我們認識耶穌基督的時候
[00:08:22.680 --> 00:08:25.320]  是從跟他的關係角度去出發
[00:08:25.320 --> 00:08:30.160]  之後保羅就帶出信復的目的是什麼
[00:08:30.160 --> 00:08:34.040]  他說得是要讓信徒能夠帶著恐懼戰經
[00:08:34.040 --> 00:08:36.040]  去造成得救的功夫
[00:08:36.040 --> 00:08:39.320]  恐懼戰經其實是說一種敬畏的態度
[00:08:39.320 --> 00:08:42.280]  甚至是帶有警醒的意思
[00:08:42.280 --> 00:08:43.480]  就是一種什麼情況呢
[00:08:43.480 --> 00:08:46.480]  就好像將來你回到耶穌面前的時候
[00:08:46.480 --> 00:08:50.480]  跟耶穌基督在交戰的時候
[00:08:50.480 --> 00:08:53.600]  在他面前有那種嚴肅
[00:08:53.600 --> 00:08:56.960]  以及要認真看待的那種責任感
[00:08:56.960 --> 00:08:58.920]  保羅希望的是
[00:08:58.920 --> 00:09:02.760]  這幫信徒的信復不是一種蠻蟲
[00:09:02.760 --> 00:09:06.280]  而是因為他正正認識耶穌基督的時候
[00:09:06.280 --> 00:09:08.200]  他帶出那種
[00:09:08.200 --> 00:09:11.960]  衍生出那種要有警醒的態度去做好
[00:09:11.960 --> 00:09:14.040]  的心態
[00:09:14.040 --> 00:09:17.280]  以至他們能夠去造成得救的功夫
[00:09:17.280 --> 00:09:19.160]  或者可能我們會問的是
[00:09:19.160 --> 00:09:20.880]  什麼是造成得救的功夫呢
[00:09:20.880 --> 00:09:22.640]  就是什麼呢
[00:09:22.640 --> 00:09:24.480]  原來先去說一下造成
[00:09:24.480 --> 00:09:26.000]  這個在原文是一個命令
[00:09:26.000 --> 00:09:29.040]  也是在說信徒一定要做的事情
[00:09:29.040 --> 00:09:31.000]  但是如果整句話去看的話
[00:09:31.000 --> 00:09:31.880]  我們會看到
[00:09:31.880 --> 00:09:34.280]  原來造成得救的功夫其實是帶出
[00:09:34.280 --> 00:09:35.880]  原來我們的信仰
[00:09:35.880 --> 00:09:38.360]  是一條什麼道路呢
[00:09:38.360 --> 00:09:40.000]  原來是一條我們作為信徒
[00:09:40.000 --> 00:09:41.320]  要努力不懈
[00:09:41.320 --> 00:09:43.280]  去操練信復的道路
[00:09:43.280 --> 00:09:44.200]  而我們作為信徒
[00:09:44.200 --> 00:09:45.240]  我們作為基督徒
[00:09:45.240 --> 00:09:47.960]  其實我們有責任去堅守信仰
[00:09:47.960 --> 00:09:50.560]  我們有責任去過一個聖潔的生活
[00:09:50.560 --> 00:09:52.280]  我們要去展現的是什麼呢
[00:09:52.280 --> 00:09:55.680]  要展現的是福音、信仰、救恩
[00:09:55.680 --> 00:09:58.600]  對我們生命中有多大的影響
[00:09:58.600 --> 00:10:01.200]  所以保羅在第13節
[00:10:01.200 --> 00:10:02.920]  他去提示信徒的是
[00:10:02.920 --> 00:10:06.240]  這個不單單只是人的行為
[00:10:06.240 --> 00:10:08.120]  更加重要的是
[00:10:08.120 --> 00:10:10.720]  神的工作是重點
[00:10:10.720 --> 00:10:11.440]  你會看到
[00:10:11.440 --> 00:10:13.800]  運行和成就這個字
[00:10:13.800 --> 00:10:16.800]  其實是這段經文所highlight的重點
[00:10:16.800 --> 00:10:19.440]  正正帶出原來這一切的東西
[00:10:19.440 --> 00:10:21.480]  不只是我們的能力
[00:10:21.480 --> 00:10:23.040]  不是我們的才能
[00:10:23.040 --> 00:10:26.320]  而是神同樣在我們生命中去動工
[00:10:26.320 --> 00:10:28.760]  正正因為動工者是神的時候
[00:10:28.760 --> 00:10:30.400]  所以我們作為信徒
[00:10:30.400 --> 00:10:34.880]  我們更加嚴肅地要去對待這個工作
[00:10:34.880 --> 00:10:37.200]  就是要作成自己的救恩
[00:10:37.200 --> 00:10:38.240]  情況就好像怎樣呢
[00:10:38.240 --> 00:10:40.840]  情況就好像你去做project
[00:10:40.840 --> 00:10:43.960]  你跟一堆學霸一起去做project一樣
[00:10:43.960 --> 00:10:47.000]  當然你作為可能其中一個組員
[00:10:47.000 --> 00:10:47.840]  可能你會覺得
[00:10:47.840 --> 00:10:48.760]  哎呀我學霸
[00:10:48.760 --> 00:10:50.600]  我就可以free ride
[00:10:50.600 --> 00:10:54.160]  我就可以讓他carry
[00:10:54.160 --> 00:10:55.400]  不過當然同時
[00:10:55.400 --> 00:10:57.320]  其實我們更加應該有一個心態就是
[00:10:57.320 --> 00:11:00.160]  喂 原來有一堆學霸跟你一起做project
[00:11:00.160 --> 00:11:02.600]  你更加要認真地去看待
[00:11:02.600 --> 00:11:05.000]  不要影碎這一群學霸
[00:11:05.000 --> 00:11:07.960]  情況就好像類似的這樣
[00:11:07.960 --> 00:11:11.360]  正正因為神親自在我們信徒的心裡面去動工
[00:11:11.360 --> 00:11:13.280]  以至我們能夠去回應神
[00:11:13.280 --> 00:11:15.280]  立志去行事
[00:11:15.280 --> 00:11:16.560]  當我們作為信徒
[00:11:16.560 --> 00:11:18.360]  我們願意去回應的時候
[00:11:18.360 --> 00:11:20.760]  這個作成得救功夫的任務
[00:11:20.760 --> 00:11:24.520]  其實是100%能夠完成的任務
[00:11:24.520 --> 00:11:26.480]  其實這一節裡面
[00:11:26.480 --> 00:11:27.600]  同樣有另一個字
[00:11:27.600 --> 00:11:28.600]  行事
[00:11:28.600 --> 00:11:31.800]  還有上一節裡面原來有一個字叫作成
[00:11:31.800 --> 00:11:34.040]  其實同樣帶出這個意思
[00:11:34.040 --> 00:11:38.280]  正正因為神在我們生命裡面去動工的時候
[00:11:38.280 --> 00:11:39.520]  我們的行事
[00:11:39.520 --> 00:11:40.760]  我們的立志
[00:11:40.760 --> 00:11:44.400]  其實是一定會達到那個目標
[00:11:44.400 --> 00:11:49.440]  同樣能夠彰顯神救贖人的美意
[00:11:49.440 --> 00:11:53.440]  保祿很想在這裡提醒肥立比信徒的是
[00:11:53.440 --> 00:11:57.920]  喂 不要忘記神是神親自在我們心裡面
[00:11:57.920 --> 00:12:00.680]  去動工以至我們能夠回應神
[00:12:00.680 --> 00:12:02.320]  但同時的是
[00:12:02.320 --> 00:12:04.160]  我們同樣不要忘記
[00:12:04.160 --> 00:12:05.760]  原來我們作為信徒
[00:12:05.760 --> 00:12:07.880]  我們要去回應神
[00:12:07.880 --> 00:12:10.880]  信徒是當中最重要的心態
[00:12:10.880 --> 00:12:13.240]  以至我們能夠竭力去追求
[00:12:13.240 --> 00:12:15.440]  去進行祂的旨意
[00:12:15.440 --> 00:12:17.280]  所以我會說的是
[00:12:17.280 --> 00:12:19.760]  上帝的工作和信徒的努力
[00:12:19.760 --> 00:12:23.720]  其實這個是一個兩者之一
[00:12:23.720 --> 00:12:25.720]  那確實怎樣去做呢?
[00:12:25.720 --> 00:12:26.840]  你會看到第14節
[00:12:26.840 --> 00:12:28.520]  保祿很簡短
[00:12:28.520 --> 00:12:30.840]  只用了一句話去帶出
[00:12:30.840 --> 00:12:34.640]  怎樣去實踐信徒和作成得救的功夫
[00:12:34.640 --> 00:12:36.720]  正正是在說繁瑣行的
[00:12:36.720 --> 00:12:39.120]  不要發怨言起真論
[00:12:39.120 --> 00:12:42.480]  保祿在這裡很想提醒肥立比信徒
[00:12:42.480 --> 00:12:45.480]  耶穌基督正正成為了我們榜樣的時候
[00:12:45.480 --> 00:12:48.880]  其實肥立比書整卷書的主題都是在說
[00:12:48.880 --> 00:12:53.400]  我們怎樣在信徒的群體實踐信徒這個道理
[00:12:53.400 --> 00:12:56.600]  要講到要去以基督的心為心
[00:12:56.600 --> 00:12:58.160]  而不要發怨言
[00:12:58.160 --> 00:12:59.280]  不要起真論
[00:12:59.280 --> 00:13:01.360]  正正是我們實踐的方式
[00:13:01.360 --> 00:13:04.440]  你會看到在第12到第14節
[00:13:04.440 --> 00:13:07.840]  其實帶出信徒的主題有幾個方面
[00:13:07.840 --> 00:13:09.080]  信徒的對象
[00:13:09.080 --> 00:13:10.280]  正正是耶穌基督
[00:13:10.280 --> 00:13:14.400]  和保祿和他的童公所傳的福音和教導
[00:13:14.400 --> 00:13:15.640]  信徒的本質
[00:13:15.640 --> 00:13:18.640]  就是要我們去持續不斷地學習信徒
[00:13:18.640 --> 00:13:20.480]  建立和基督的關係
[00:13:20.480 --> 00:13:23.760]  要我們的生命用基督為中心
[00:13:23.760 --> 00:13:24.840]  信徒的目的
[00:13:24.840 --> 00:13:26.280]  正正是透過信徒
[00:13:26.280 --> 00:13:27.160]  我們知道的是
[00:13:27.160 --> 00:13:28.400]  原來我們作為信徒
[00:13:28.400 --> 00:13:29.880]  我們要堅守信仰
[00:13:29.880 --> 00:13:31.720]  我們要過一個聖潔的生活
[00:13:31.720 --> 00:13:34.240]  同樣我們要展現的是福音
[00:13:34.240 --> 00:13:34.840]  救恩
[00:13:34.840 --> 00:13:37.160]  怎樣對我們生命中的影響
[00:13:37.160 --> 00:13:39.760]  這個不單單是人的回應
[00:13:39.760 --> 00:13:43.000]  同樣是神先在我們心裡面動工
[00:13:43.000 --> 00:13:45.360]  到最後信徒的實踐
[00:13:45.360 --> 00:13:47.840]  是在說原來我們作為信徒
[00:13:47.840 --> 00:13:49.440]  我們怎樣去實踐信徒
[00:13:49.440 --> 00:13:52.240]  正正是要在我們信仰的群體裡面
[00:13:52.240 --> 00:13:56.240]  要學習成為一個不發怨言起真論的群體
[00:13:56.240 --> 00:13:59.960]  我想對於我們現在的我們
[00:13:59.960 --> 00:14:02.560]  其實要學習信服最大的挑戰是什麼呢
[00:14:02.560 --> 00:14:05.000]  我會說當我們要學習信服
[00:14:05.000 --> 00:14:10.240]  其實同樣世界也在阻止我們長期地學習信服
[00:14:10.240 --> 00:14:12.640]  當信仰提醒我們
[00:14:12.640 --> 00:14:14.600]  我們要去信服基督
[00:14:14.600 --> 00:14:16.320]  我們也要跟隨基督至死
[00:14:16.320 --> 00:14:18.960]  但世界同樣提醒我們的是
[00:14:18.960 --> 00:14:21.360]  我們要拒絕去服從權威
[00:14:21.360 --> 00:14:24.400]  權威這件事給人的感覺是什麼呢
[00:14:24.400 --> 00:14:27.920]  高壓、強權、獨裁
[00:14:27.920 --> 00:14:30.240]  而在這兩種矛盾之下
[00:14:30.240 --> 00:14:32.200]  我們慢慢會覺得
[00:14:32.200 --> 00:14:33.680]  權威的東西
[00:14:33.680 --> 00:14:37.560]  權威的東西就是不是好東西
[00:14:37.560 --> 00:14:39.640]  慢慢我們的生命
[00:14:39.640 --> 00:14:42.280]  被這些文化去影響的時候
[00:14:42.280 --> 00:14:44.280]  會有一個什麼情況呢
[00:14:44.280 --> 00:14:45.400]  我們的生命
[00:14:45.400 --> 00:14:48.720]  慢慢會以自己成為我們生命的主人
[00:14:48.720 --> 00:14:50.080]  因為我們會看的是
[00:14:50.080 --> 00:14:52.480]  我們所判斷的東西才是最可信的
[00:14:52.480 --> 00:14:56.360]  我們眼見的東西、看見的東西才是最準確的
[00:14:56.360 --> 00:14:57.440]  慢慢慢慢
[00:14:57.440 --> 00:15:01.240]  很多時候我的看法就大於一切
[00:15:01.240 --> 00:15:03.760]  可能別人提醒你的東西會聽不入耳
[00:15:03.760 --> 00:15:06.800]  可能上帝提醒你的東西會聽不入耳
[00:15:06.800 --> 00:15:08.480]  當我們到了群體裡面
[00:15:08.480 --> 00:15:10.000]  在小組裡面的時候
[00:15:10.000 --> 00:15:12.640]  小組談不攏有意見不合
[00:15:12.640 --> 00:15:14.920]  要麼就會進入爭論
[00:15:14.920 --> 00:15:17.640]  要麼就選擇的是不對
[00:15:17.640 --> 00:15:19.680]  各種就退場
[00:15:19.680 --> 00:15:23.480]  當這種觀念帶回我們信仰的群體的時候
[00:15:23.480 --> 00:15:25.360]  原來我們很多時候
[00:15:25.360 --> 00:15:30.040]  會讓我們的群體成為一個發怨、言起、爭論的群體
[00:15:30.040 --> 00:15:31.640]  舉一個例子
[00:15:31.640 --> 00:15:33.320]  我不知道大家最近有沒有看
[00:15:33.320 --> 00:15:36.280]  網上有很多不同的學者
[00:15:36.280 --> 00:15:39.960]  甚至有很多不同的網民在討論
[00:15:39.960 --> 00:15:43.880]  關於有一首詩歌上面的歌詞
[00:15:43.880 --> 00:15:44.640]  試完是什麼呢
[00:15:44.640 --> 00:15:46.880]  試完其實是一個神學院的教授
[00:15:46.880 --> 00:15:51.360]  在Facebook發表了一篇評論或者文章
[00:15:51.360 --> 00:15:53.880]  說到一首詩歌的歌詞
[00:15:53.880 --> 00:15:56.080]  其實符不符合神學的主題
[00:15:56.080 --> 00:15:57.800]  對不對
[00:15:57.800 --> 00:16:00.520]  之後就引起了很多不同的網民
[00:16:00.520 --> 00:16:03.120]  有很多不同的網上討論
[00:16:03.120 --> 00:16:04.600]  不同的人有不同的看法
[00:16:04.600 --> 00:16:06.360]  有不同的回應
[00:16:06.360 --> 00:16:09.120]  不過這個討論一開始
[00:16:09.120 --> 00:16:12.000]  大家都在表達大家不同的看法
[00:16:12.000 --> 00:16:14.880]  或者在聖經上是如何看
[00:16:14.880 --> 00:16:17.480]  不過慢慢的討論
[00:16:17.480 --> 00:16:20.520]  又有了一個很特別的變化
[00:16:20.520 --> 00:16:24.040]  由一開始很理性地去討論一件事
[00:16:24.040 --> 00:16:28.040]  到轉為一個立場行先的討論
[00:16:28.040 --> 00:16:33.960]  一邊的人會為了支持某一個樂隊而發聲
[00:16:33.960 --> 00:16:40.040]  另一邊為了支持教授而抱不平而回應
[00:16:40.040 --> 00:16:44.400]  慢慢的討論開始大家自說自話
[00:16:44.400 --> 00:16:49.200]  甚至有一種堅持紀見不歡而散的感覺
[00:16:49.200 --> 00:16:51.000]  我會說這種文化
