
[00:00:00.000 --> 00:00:08.000]  好,鼎姐妹,早安
[00:03:17.000 --> 00:03:22.000]  其實當時由大國在整個國家都已經離開了神
[00:03:22.000 --> 00:03:24.000]  道德很敗壞
[00:03:24.000 --> 00:03:27.000]  經常都會有很多內憂外患
[00:03:27.000 --> 00:03:29.000]  裡面又很腐敗
[00:03:29.000 --> 00:03:37.000]  國外又要面對著巴比倫和亞述這些國家的挑戰和衝擊
[00:03:37.000 --> 00:03:42.000]  耶利米一生人他橫跨服侍了五個的王朝
[00:03:42.000 --> 00:03:44.000]  就是這五個的王朝
[00:03:44.000 --> 00:03:49.000]  但同時最大的挑戰和衝擊對耶利米來說是什麼呢?
[00:03:49.000 --> 00:03:53.000]  其實他親眼看著自己的國家滅亡
[00:03:53.000 --> 00:03:56.000]  甚至他的同胞被人擄去了
[00:03:56.000 --> 00:03:58.000]  在耶利米書的第一章
[00:03:58.000 --> 00:04:01.000]  其實耶和華給了一個使命給了耶利米
[00:04:01.000 --> 00:04:04.000]  他就說他要去做列國的先知
[00:04:04.000 --> 00:04:05.000]  他要做什麼呢?
[00:04:05.000 --> 00:04:10.000]  他要去做拔出、拆毀、毀壞、傾覆、建立、在籍這些
[00:04:10.000 --> 00:04:11.000]  很多很多不同的工作
[00:04:11.000 --> 00:04:14.000]  很多人看耶利米書的時候
[00:04:14.000 --> 00:04:17.000]  就會說耶利米是一個淚眼的先知
[00:04:17.000 --> 00:04:18.000]  為什麼呢?
[00:04:18.000 --> 00:04:20.000]  因為他在服侍的過程的時候
[00:04:20.000 --> 00:04:21.000]  他經常都會哭
[00:04:21.000 --> 00:04:24.000]  看到很多不同的事情就會哭
[00:04:24.000 --> 00:04:26.000]  耶和華要他做什麼呢?
[00:04:26.000 --> 00:04:30.000]  就是要他一方面要宣判一個審判的角色
[00:04:30.000 --> 00:04:35.000]  另一方面他要在當時他的年代宣告盼望
[00:04:35.000 --> 00:04:37.000]  但同時當他這樣說的時候
[00:04:37.000 --> 00:04:39.000]  他面對著很多不同的同胞
[00:04:39.000 --> 00:04:42.000]  有很多不同的拒絕和不同的逼迫
[00:04:42.000 --> 00:04:45.000]  甚至他要面對的就是他剛才說的
[00:04:45.000 --> 00:04:47.000]  就是他的國家的覆亡
[00:04:47.000 --> 00:04:50.000]  今天我們進入看那段經文
[00:04:50.000 --> 00:04:52.000]  其實是一個什麼的經文呢?
[00:04:52.000 --> 00:04:54.000]  其實這29章發生什麼事呢?
[00:04:54.000 --> 00:04:58.000]  就是當時巴比倫第二次去圍困耶路撒冷
[00:04:58.000 --> 00:05:01.000]  巴比倫就擄走了一大堆人
[00:05:01.000 --> 00:05:04.000]  去巴比倫做俘虜
[00:05:04.000 --> 00:05:09.000]  耶利米就透過這張經文寫了一封信
[00:05:09.000 --> 00:05:12.000]  給當時住在巴比倫的遊大人
[00:05:12.000 --> 00:05:15.000]  很想告訴他們
[00:05:15.000 --> 00:05:18.000]  你是一個逆境下其實又如何去面對呢?
[00:05:18.000 --> 00:05:22.000]  我們就很想透過這段經文一起看看
[00:05:22.000 --> 00:05:25.000]  究竟我們經常說在逆境裡面要去面對
[00:05:25.000 --> 00:05:26.000]  依靠神去面對
[00:05:26.000 --> 00:05:28.000]  其實是什麼呢?
[00:05:28.000 --> 00:05:30.000]  很想邀請大家
[00:05:30.000 --> 00:05:32.000]  我分了三部分的
[00:05:32.000 --> 00:05:35.000]  我先邀請大家幫我讀了第一
[00:05:35.000 --> 00:05:37.000]  到第九節先
[00:05:37.000 --> 00:05:39.000]  好,準備,起
[00:05:40.000 --> 00:05:45.000]  耶利米從耶路撒冷寄信與被擄的祭司
[00:05:45.000 --> 00:05:55.000]  格尼撒從耶路撒冷路到巴比倫去的
[00:05:55.000 --> 00:05:59.000]  耶哥里亞王和太后
[00:05:59.000 --> 00:06:04.000]  西帝家打法王
[00:06:04.000 --> 00:06:21.000]  西帝家打法王
[00:06:21.000 --> 00:06:24.000]  西帝家打法王
[00:06:24.000 --> 00:06:35.000]  祖師、我師、撒冷
[00:06:35.000 --> 00:06:38.000]  巴比倫的日子小說
[00:06:38.000 --> 00:06:40.000]  你們要再做婆
[00:06:40.000 --> 00:06:42.000]  住在其中
[00:06:42.000 --> 00:06:43.000]  安寧寺院
[00:06:43.000 --> 00:06:45.000]  在其中坐禪席
[00:06:45.000 --> 00:06:47.000]  取替心而累
[00:06:47.000 --> 00:06:50.000]  為你們的兒女隨替
[00:06:50.000 --> 00:06:52.000]  使你們的女兒嫁人
[00:06:52.000 --> 00:06:54.000]  不如養女
[00:06:54.000 --> 00:06:56.000]  在那裡生育眾多
[00:06:56.000 --> 00:06:58.000]  不至暫停
[00:06:58.000 --> 00:07:01.000]  我所使你們被擄到的那一程
[00:07:01.000 --> 00:07:04.000]  你們要為那城求平安
[00:07:04.000 --> 00:07:06.000]  那城禱告要說
[00:07:06.000 --> 00:07:08.000]  因為那城得平安
[00:07:08.000 --> 00:07:11.000]  你容顏隨著不平安
[00:07:11.000 --> 00:07:13.000]  那之野說
[00:07:13.000 --> 00:07:15.000]  以色列的實而始說
[00:07:15.000 --> 00:07:20.000]  不要被你們中間的先知和先督誘惑
[00:07:20.000 --> 00:07:23.000]  也不要輕信自己所做的夢
[00:07:23.000 --> 00:07:28.000]  因為他們討厭對我說假語言
[00:07:28.000 --> 00:07:30.000]  我們要齊見他們
[00:07:30.000 --> 00:07:32.000]  何時要落實地
[00:07:32.000 --> 00:07:34.000]  我們才有禱告
[00:07:34.000 --> 00:07:36.000]  主義願你帶領我們
[00:07:36.000 --> 00:07:38.000]  讓我們在你的話語中
[00:07:38.000 --> 00:07:41.000]  能夠經歷著你的提醒
[00:07:41.000 --> 00:07:44.000]  同樣讓我們在生活上
[00:07:44.000 --> 00:07:46.000]  藉著你的話語成為我們的鼓勵
[00:07:46.000 --> 00:07:49.000]  以至我們能夠在逆境中
[00:07:49.000 --> 00:07:51.000]  知道如何面對
[00:07:51.000 --> 00:07:53.000]  知道如何走過
[00:07:53.000 --> 00:07:55.000]  主義願你親自帶領我們
[00:07:55.000 --> 00:07:57.000]  多謝你,祈求家徒,洪主名求
[00:07:57.000 --> 00:07:58.000]  阿門
[00:07:58.000 --> 00:08:01.000]  大家剛才讀完九節經文
[00:08:01.000 --> 00:08:05.000]  你會見到頭三節是一個開始信
[00:08:05.000 --> 00:08:08.000]  在說這封信的收信人是甚麼人
[00:08:08.000 --> 00:08:11.000]  以及如何發送這封信
[00:08:11.000 --> 00:08:16.000]  經文提到這群收信人正是那群
[00:08:16.000 --> 00:08:19.000]  被擄到巴比倫的長老
[00:08:19.000 --> 00:08:23.000]  祭司和先知和那群群眾
[00:08:23.000 --> 00:08:25.000]  為何說被擄倖存
[00:08:25.000 --> 00:08:28.000]  因為當時原來有些長老
[00:08:28.000 --> 00:08:30.000]  甚至祭司先知
[00:08:30.000 --> 00:08:34.000]  在巴比倫攻打他們的過程中
[00:08:34.000 --> 00:08:36.000]  原來有些被殺
[00:08:36.000 --> 00:08:39.000]  甚至有些被拘捕去坐牢
[00:08:39.000 --> 00:08:43.000]  所以這一群是剩下的人
[00:08:43.000 --> 00:08:46.000]  被捉到巴比倫當夫老
[00:08:46.000 --> 00:08:49.000]  你會見到有兩種人
[00:08:49.000 --> 00:08:51.000]  一群是那群宗教領袖
[00:08:51.000 --> 00:08:53.000]  另一群是那群群眾
[00:08:53.000 --> 00:08:55.000]  經文也有提到
[00:08:55.000 --> 00:08:57.000]  這封信是如何發送過去的
[00:08:57.000 --> 00:09:01.000]  就是靠耶利米的兩個朋友以利亞薩和基瑪利
[00:09:01.000 --> 00:09:04.000]  去見巴比倫王的時候
[00:09:04.000 --> 00:09:07.000]  路過的時候發封信過去
[00:09:07.000 --> 00:09:09.000]  進入到信的內容
[00:09:09.000 --> 00:09:11.000]  你會見到第四至第九節
[00:09:11.000 --> 00:09:14.000]  剛才大家一起讀的經文裡面
[00:09:14.000 --> 00:09:18.000]  耶利米說那群人要做甚麼
[00:09:18.000 --> 00:09:20.000]  可以分為五個部分
[00:09:20.000 --> 00:09:22.000]  第一要做甚麼呢
[00:09:22.000 --> 00:09:30.000]  耶利米說要叫他們在秘魯之地建造房屋
[00:09:30.000 --> 00:09:32.000]  住在其中
[00:09:32.000 --> 00:09:35.000]  第二要他們在巴比倫開墾田園
[00:09:35.000 --> 00:09:37.000]  是其中所出產的
[00:09:37.000 --> 00:09:41.000]  第三要他們在那裏生兒養女
[00:09:41.000 --> 00:09:44.000]  甚至叫他們生養眾多不可減少
[00:09:44.000 --> 00:09:51.000]  第四耶利米要叫他們在當中為巴比倫求平安
[00:09:51.000 --> 00:09:55.000]  第五要叫他們不要聽假先知所說的預言
[00:09:55.000 --> 00:10:00.000]  特別的是這五部分其實都是一個命令
[00:10:00.000 --> 00:10:06.000]  所以那群群眾一定要在當地繼續這樣去做
[00:10:06.000 --> 00:10:08.000]  我們先說說頭三點
[00:10:08.000 --> 00:10:12.000]  頭三點就是建造房屋、栽種田園和生養眾多
[00:10:12.000 --> 00:10:15.000]  當我們看到這三件事的時候
[00:10:15.000 --> 00:10:17.000]  我們會想到一件事
[00:10:17.000 --> 00:10:21.000]  原來他叫他們在當中去正常生活
[00:10:21.000 --> 00:10:25.000]  耶利米很想那群群眾在當地繼續去放鬆
[00:10:25.000 --> 00:10:27.000]  有一個新的生活
[00:10:27.000 --> 00:10:30.000]  不過當我們看到這樣想的時候
[00:10:30.000 --> 00:10:32.000]  我們會有一個問題
[00:10:32.000 --> 00:10:35.000]  就是我現在被擄
[00:10:35.000 --> 00:10:39.000]  怎樣在當地一個沒有再有皇帝
[00:10:39.000 --> 00:10:43.000]  沒有再有自己由大國人民的身份
[00:10:43.000 --> 00:10:44.000]  甚至沒有了聖殿的地方
[00:10:44.000 --> 00:10:47.000]  我怎樣繼續去正常生活
[00:10:47.000 --> 00:10:49.000]  什麼都沒有了
[00:10:49.000 --> 00:10:54.000]  我猜當時那一群人其實他心底裡面
[00:10:54.000 --> 00:10:56.000]  他最大的感受
[00:10:56.000 --> 00:10:58.000]  我猜他們都很迷惘
[00:10:58.000 --> 00:10:59.000]  他真的不知道怎麼做
[00:10:59.000 --> 00:11:01.000]  因為他已經再沒有自己的國王了
[00:11:01.000 --> 00:11:06.000]  他要在一個不是自己家鄉的地方去生活
[00:11:06.000 --> 00:11:08.000]  甚至他們再一次去懷疑
[00:11:08.000 --> 00:11:11.000]  就是我現在被擄去巴比倫
[00:11:11.000 --> 00:11:13.000]  其實神是不是已經不理我了
[00:11:13.000 --> 00:11:15.000]  神是不是已經消失了
[00:11:15.000 --> 00:11:17.000]  所以經文你會看到的
[00:11:17.000 --> 00:11:19.000]  剛才讀第八、第九節
[00:11:19.000 --> 00:11:24.000]  你會看到其實他去找其他方法去面對現在這個環境
[00:11:24.000 --> 00:11:25.000]  例如是什麼呢
[00:11:25.000 --> 00:11:29.000]  因為第八、第九節的時候你會看到耶利米警戒他們
[00:11:29.000 --> 00:11:32.000]  不要聽那些假先知的假預言
[00:11:32.000 --> 00:11:37.000]  因為當時有很多不同的假先知在他們的群體出現
[00:11:37.000 --> 00:11:38.000]  叫他們不如這樣做
[00:11:38.000 --> 00:11:40.000]  不如這樣面對
[00:11:40.000 --> 00:11:44.000]  所以耶利米就叫他們不要聽那些的諂言
[00:11:44.000 --> 00:11:47.000]  而更加重要的耶利米要跟他們說
[00:11:47.000 --> 00:11:48.000]  鼓勵他們
[00:11:48.000 --> 00:11:52.000]  被擄不再是一個短的時期會完結
[00:11:52.000 --> 00:11:56.000]  所以叫他們既來之則安之
[00:11:56.000 --> 00:11:59.000]  其實巴比倫那時候他們生活是什麼情景呢
[00:11:59.000 --> 00:12:02.000]  可能我們想像被擄是什麼情景呢
[00:12:02.000 --> 00:12:05.000]  可能你會想像到會不會好像以前出埃及那樣
[00:12:05.000 --> 00:12:07.000]  要做苦工
[00:12:07.000 --> 00:12:12.000]  但是其實當時巴比倫他們的被擄的人
[00:12:12.000 --> 00:12:14.000]  其實他可以正常生活
[00:12:14.000 --> 00:12:19.000]  他可以有很多有限度的自由可以繼續去生活
[00:12:19.000 --> 00:12:24.000]  不過耶利米說既來之則安之
[00:12:24.000 --> 00:12:28.000]  叫他們在被擄的國家裡面去生活
[00:12:28.000 --> 00:12:31.000]  其實不是一個對現實的妥協
[00:12:31.000 --> 00:12:33.000]  也不是一個逃避
[00:12:33.000 --> 00:12:35.000]  他叫他們做什麼呢
[00:12:35.000 --> 00:12:39.000]  他叫你這樣做的緣故是叫他們鼓勵他們
[00:12:39.000 --> 00:12:44.000]  你用行動藉著你繼續用一個生活的態度
[00:12:44.000 --> 00:12:48.000]  去繼續去確信神的同在和神的應許
[00:12:48.000 --> 00:12:50.000]  為什麼這樣說呢
[00:12:50.000 --> 00:12:53.000]  蓋造房屋,栽種田園,生養眾多
[00:12:53.000 --> 00:12:56.000]  其實正正透過他的生活上
[00:12:56.000 --> 00:13:00.000]  他經歷看到原來神是供應他一切所需的神
[00:13:00.000 --> 00:13:05.000]  神在被擄的環境下仍然和他同在的神
[00:13:05.000 --> 00:13:08.000]  生養眾多,即是生孩子
[00:13:08.000 --> 00:13:12.000]  當時的猶大人想到這句話的時候
[00:13:12.000 --> 00:13:17.000]  他會露出原來創世紀神給人的命令
[00:13:17.000 --> 00:13:19.000]  就是要叫他們生養眾多
[00:13:19.000 --> 00:13:21.000]  當他這樣想的時候
[00:13:21.000 --> 00:13:24.000]  其實他就會知道原來生養眾多
[00:13:24.000 --> 00:13:27.000]  讓那班被擄的猶大人記得
[00:13:27.000 --> 00:13:30.000]  原來神才是一切的創造者
[00:13:30.000 --> 00:13:35.000]  原來神才是遠超過巴比倫這個王這個政權的創造者
[00:13:35.000 --> 00:13:38.000]  生養眾多,第二樣東西
[00:13:38.000 --> 00:13:41.000]  同樣讓那班猶大人記得
[00:13:41.000 --> 00:13:42.000]  他藉著這樣生孩子
[00:13:42.000 --> 00:13:46.000]  其實他可以慢慢繼續去重建這個民族
[00:13:46.000 --> 00:13:49.000]  更加藉著他去生養眾多的時候
[00:13:49.000 --> 00:13:53.000]  將他們的信心放在神對人的應許上面
[00:13:53.000 --> 00:13:57.000]  剛才說完三點的正常生活
[00:13:57.000 --> 00:14:00.000]  可能對於當時被擄的群眾來說
[00:14:00.000 --> 00:14:01.000]  都有很大的挑戰
[00:14:01.000 --> 00:14:05.000]  不過再大的挑戰就是以下這個命令
[00:14:05.000 --> 00:14:08.000]  耶利米要被擄的群眾
[00:14:08.000 --> 00:14:11.000]  去為巴比倫求平安
[00:14:11.000 --> 00:14:14.000]  平安是在說所有的好處
[00:14:14.000 --> 00:14:16.000]  不過對於當時被擄的人來說
[00:14:16.000 --> 00:14:18.000]  其實是一個很大的挑戰
[00:14:18.000 --> 00:14:21.000]  事實上你的國家攻打我的國家
[00:14:21.000 --> 00:14:23.000]  我還要為你去求平安
[00:14:23.000 --> 00:14:26.000]  你沒事的
[00:14:26.000 --> 00:14:30.000]  但是耶利米提醒他們
[00:14:30.000 --> 00:14:34.000]  一方面他去為巴比倫求平安的時候
[00:14:34.000 --> 00:14:36.000]  他代表巴比倫去求平安的時候
[00:14:36.000 --> 00:14:38.000]  當巴比倫得平安
[00:14:38.000 --> 00:14:43.000]  同樣他們都能夠在當地去經歷到那份的平安
[00:14:43.000 --> 00:14:45.000]  第二樣東西就是原來
[00:14:45.000 --> 00:14:49.000]  耶利米提醒那班被擄的人
[00:14:49.000 --> 00:14:51.000]  你離棄了耶和亞那麼多年
[00:14:51.000 --> 00:14:55.000]  其實你應該開始要去重整土高的生活
[00:14:55.000 --> 00:14:59.000]  你要開始去重整和耶和亞的關係
[00:14:59.000 --> 00:15:02.000]  當時的猶大人常常都覺得
[00:15:02.000 --> 00:15:05.000]  我要有聖殿才是經歷神同在的時候
[00:15:05.000 --> 00:15:07.000]  耶利米提醒他們
[00:15:07.000 --> 00:15:09.000]  即使沒有聖殿
[00:15:09.000 --> 00:15:12.000]  即使你在一個逆境底下
[00:15:12.000 --> 00:15:15.000]  但是神的平安仍然在
[00:15:15.000 --> 00:15:19.000]  即使將來巴比倫已經沒有這個國家了
[00:15:19.000 --> 00:15:23.000]  但是神的平安仍然都不會改變
[00:15:23.000 --> 00:15:25.000]  我覺得這五個提醒
[00:15:25.000 --> 00:15:28.000]  對於這五個命令
[00:15:28.000 --> 00:15:31.000]  叫他們在一個被擄的國家去解決
[00:15:31.000 --> 00:15:34.000]  我覺得對於被擄的人來說
[00:15:34.000 --> 00:15:36.000]  其實很想他們做什麼呢
[00:15:36.000 --> 00:15:39.000]  其實很想他們在逆境底下
[00:15:39.000 --> 00:15:42.000]  仍然用一個正向的生活態度去面對
[00:15:42.000 --> 00:15:45.000]  不過我估計這個正向的生活態度
[00:15:45.000 --> 00:15:46.000]  其實不是吹水
[00:15:46.000 --> 00:15:48.000]  也不是什麼都不管
[00:15:48.000 --> 00:15:50.000]  我們就繼續這樣去面對這個逆境
[00:15:50.000 --> 00:15:52.000]  而是這個正向的生活態度
[00:15:52.000 --> 00:15:54.000]  其實基於一樣很重要的東西
[00:15:54.000 --> 00:15:56.000]  要他們記得
[00:15:56.000 --> 00:16:01.000]  就是原來神是超越一切的創造者
[00:16:01.000 --> 00:16:05.000]  原來神是供應他們所需的主
[00:16:05.000 --> 00:16:09.000]  不過回到我們生活
[00:16:09.000 --> 00:16:13.000]  我們說逆境要用正面態度去面對
[00:16:13.000 --> 00:16:15.000]  可能你們第一個想法都會覺得
[00:16:15.000 --> 00:16:19.000]  你是不是這麼離地好像很矛盾
[00:16:19.000 --> 00:16:21.000]  不過換個角度去想
[00:16:21.000 --> 00:16:23.000]  第一姐妹
[00:16:23.000 --> 00:16:25.000]  可能我們有時候在逆境底下
[00:16:25.000 --> 00:16:28.000]  我們調不上我們轉不上
[00:16:28.000 --> 00:16:30.000]  可能是因為我們很多時候
[00:16:30.000 --> 00:16:33.000]  被一些負面的感受卡住了我們
[00:16:33.000 --> 00:16:37.000]  以致我們突破不了或者轉化不了
[00:16:37.000 --> 00:16:39.000]  舉個例子
[00:16:39.000 --> 00:16:42.000]  有些人說這個年頭要活得負面
[00:16:42.000 --> 00:16:45.000]  其實是比活得正面更加容易
[00:16:45.000 --> 00:16:47.000]  因為當我們打開電視機
[00:16:47.000 --> 00:16:50.000]  或者我們打開上網的瀏覽
[00:16:50.000 --> 00:16:52.000]  就是IG 等等的時候
[00:16:52.000 --> 00:16:56.000]  通常都會看到成千上萬的負面新聞
[00:16:56.000 --> 00:16:58.000]  災難、打仗
[00:16:58.000 --> 00:17:00.000]  很多很多不同的東西
[00:17:00.000 --> 00:17:02.000]  我估計你看到這些新聞的時候
[00:17:02.000 --> 00:17:04.000]  其實都會勾起我們很多負面的情緒
[00:17:04.000 --> 00:17:05.000]  覺得為什麼
[00:17:05.000 --> 00:17:08.000]  嘩為什麼這樣
[00:17:08.000 --> 00:17:10.000]  再加上當我們看完這些新聞
[00:17:10.000 --> 00:17:12.000]  我們再回到生活上面
[00:17:12.000 --> 00:17:15.000]  我們讀書可能跟朋友、家人
[00:17:15.000 --> 00:17:18.000]  可能我們面對著很多很多不同的壓力
[00:17:18.000 --> 00:17:21.000]  甚至失敗挫折的時候
[00:17:21.000 --> 00:17:24.000]  我估計潛移物化都會影響著我們怎樣去生活
[00:17:24.000 --> 00:17:27.000]  對很多不同事物的看法都會影響了
[00:17:27.000 --> 00:17:30.000]  以致我們很多時候都不能夠去積極地
[00:17:30.000 --> 00:17:34.000]  去面對著自己生活所面對的東西
[00:17:34.000 --> 00:17:37.000]  而同一時間通常人會怎樣去處理呢
[00:17:37.000 --> 00:17:39.000]  通常會用兩個方向的
[00:17:39.000 --> 00:17:41.000]  一個方向我估計大家都經常做的
[00:17:41.000 --> 00:17:43.000]  我有時候都會做的
[00:17:43.000 --> 00:17:47.000]  就是用一些其他的東西去視訊
[00:17:47.000 --> 00:17:48.000]  譬如看劇
[00:17:48.000 --> 00:17:51.000]  嘩看韓劇能夠專注在一個惡霸的身上
[00:17:51.000 --> 00:17:53.000]  就可以視訊了
[00:17:53.000 --> 00:17:55.000]  又或者打遊戲
[00:17:55.000 --> 00:17:58.000]  打遊戲嘩真的完全有成功感、有滿足感
[00:17:58.000 --> 00:18:00.000]  那就會很開心了
[00:18:00.000 --> 00:18:02.000]  就可以視訊了
[00:18:02.000 --> 00:18:04.000]  不過呢
[00:18:04.000 --> 00:18:07.000]  可以這樣做去放鬆的
[00:18:07.000 --> 00:18:11.000]  不過其實可能我們做這些事情的時候
[00:18:11.000 --> 00:18:17.000]  這些短暫的娛樂可能帶給我們可以忘記了那件事
[00:18:17.000 --> 00:18:21.000]  但是其實我們心裏面那個負面情緒
[00:18:21.000 --> 00:18:23.000]  我們那個感受其實都沒有處理到
[00:18:23.000 --> 00:18:26.000]  又或者有些人會怎樣做呢
[00:18:26.000 --> 00:18:27.000]  有些人就會說
[00:18:27.000 --> 00:18:30.000]  我不如做很多很多很多的事情
[00:18:30.000 --> 00:18:34.000]  在生活上我很想拿到很多的成功
[00:18:34.000 --> 00:18:37.000]  希望用這些成功去定義自己
[00:18:37.000 --> 00:18:38.000]  嘩我是好的我是可以的
[00:18:38.000 --> 00:18:42.000]  我在這些環境下我是仍然可以生存的
[00:18:42.000 --> 00:18:43.000]  不過呢
[00:18:43.000 --> 00:18:46.000]  當我們不停地成功的時候
[00:18:46.000 --> 00:18:49.000]  我們會發現我們生命上我們不停地追
[00:18:49.000 --> 00:18:50.000]  但是呢
[00:18:50.000 --> 00:18:53.000]  可能會令到我們反而
[00:18:53.000 --> 00:18:57.000]  好像追完之後會有一種心靈的空虛感在一處
[00:18:59.000 --> 00:19:00.000]  我猜呢
[00:19:00.000 --> 00:19:02.000]  這些方法可能我們都會做
[00:19:02.000 --> 00:19:05.000]  不過我猜我們作為基督徒
[00:19:05.000 --> 00:19:07.000]  我們有一個更加重要的東西是
[00:19:07.000 --> 00:19:08.000]  是的
[00:19:08.000 --> 00:19:09.000]  很多生活的東西
[00:19:09.000 --> 00:19:10.000]  有很多負面的東西
[00:19:10.000 --> 00:19:13.000]  有時候很容易會主導我們的生命
[00:19:13.000 --> 00:19:14.000]  但是呢
[00:19:14.000 --> 00:19:18.000]  我猜耶利米在那封信同樣地提醒他們
[00:19:18.000 --> 00:19:21.000]  正向的生活其實基於一件事就是
[00:19:21.000 --> 00:19:22.000]  嘩
[00:19:22.000 --> 00:19:28.000]  我要記得神才是那個供應我們的神
[00:19:28.000 --> 00:19:31.000]  確實我們不需要否定這個逆境的存在
[00:19:31.000 --> 00:19:33.000]  世界上有很多挑戰
[00:19:33.000 --> 00:19:34.000]  有很多困難
[00:19:34.000 --> 00:19:37.000]  但是同樣的我們不要否定的是
[00:19:37.000 --> 00:19:40.000]  神在我們生命中的位置是什麼呢
[00:19:40.000 --> 00:19:44.000]  我們看不看會到神在逆境下同樣供應我們
[00:19:44.000 --> 00:19:49.000]  我們會發現到神在逆境下同樣有很多恩典給我們
[00:19:49.000 --> 00:19:53.000]  所以我猜一個正向的生活態度
[00:19:53.000 --> 00:19:55.000]  在逆境下正向的生活態度
[00:19:55.000 --> 00:20:00.000]  不是一個什麼都不理不切實際的正面
[00:20:00.000 --> 00:20:02.000]  而是我們有一個正向的生活態度
[00:20:02.000 --> 00:20:04.000]  我們要知道神在我們生活上
[00:20:04.000 --> 00:20:06.000]  在我們生命上
[00:20:06.000 --> 00:20:10.000]  有多少參與我們生命呢
[00:20:10.000 --> 00:20:13.000]  我們會不會太過專注在一些黑暗的東西
[00:20:13.000 --> 00:20:15.000]  負面的東西上
