
[00:00:00.000 --> 00:00:11.000]  好,謝謝敬拜隊帶我們回到上帝的愛裡面,讓我們體會沒有東西可以隔了我們經歷上帝的愛
[00:04:36.000 --> 00:04:40.000]  祝願你親自帶領我們,祈禱家託,馮主名求
[00:04:40.000 --> 00:04:45.000]  先說說這段經文的背景發生了什麼事
[00:04:45.000 --> 00:04:50.000]  這段經文緊接著上面7至11節所說的東西
[00:04:50.000 --> 00:04:54.000]  作者很想帶給當時的讀者一個勸勉和警告
[00:04:54.000 --> 00:05:00.000]  希伯來書的收信人是一批什麼人呢?其實是一批猶太的基督徒
[00:05:00.000 --> 00:05:02.000]  他們以前信奉猶太教
[00:05:02.000 --> 00:05:09.000]  所以其實他對舊約的歷史非常熟悉,甚至有很多不同的信仰內容都很清楚
[00:05:09.000 --> 00:05:13.000]  所以一開始在第三章的時候,你會看到在powerpoint那裡
[00:05:13.000 --> 00:05:17.000]  其實作者已經用了耶穌和摩西作一個對比
[00:05:17.000 --> 00:05:22.000]  他說摩西是以色列人很尊重的一個領袖,所以就用摩西
[00:05:22.000 --> 00:05:26.000]  就好像英國人很尊重這個英女皇一樣
[00:05:26.000 --> 00:05:32.000]  摩西昔日帶領以色列人出埃及,展現了神對整個民族的拯救
[00:05:32.000 --> 00:05:36.000]  但是作者帶出的是,耶穌的地位更加是超越摩西
[00:05:36.000 --> 00:05:40.000]  更加是有榮耀,更加是神
[00:05:40.000 --> 00:05:45.000]  之後到了七至十一節,他就用了以色列人的例子
[00:05:45.000 --> 00:05:51.000]  他帶出的是,以色列人其實當年他怎樣去觀看神在他們民族上的作為
[00:05:51.000 --> 00:05:58.000]  看了四十年了,但是他仍然選擇主動的去眼深背逆神
[00:05:58.000 --> 00:06:02.000]  到了最後,他們不能夠進入神的安息
[00:06:02.000 --> 00:06:07.000]  其實在第三章裡面,我們會看到他引用很多不同的經文
[00:06:07.000 --> 00:06:13.000]  最主要是基於《文素記》及《詩篇》這兩章的經文
[00:06:13.000 --> 00:06:18.000]  我們看第三章的時候,不能夠脫離只是看第三章
[00:06:18.000 --> 00:06:23.000]  我們要看這兩章的經文,究竟他講了些什麼呢?
[00:06:23.000 --> 00:06:25.000]  想表達些什麼呢?
[00:06:25.000 --> 00:06:27.000]  其實他們只是表達同一個主題
[00:06:27.000 --> 00:06:33.000]  就是以色列人的叛逆和不信,以致他們不能夠最後進入應去之地
[00:06:33.000 --> 00:06:39.000]  《詩篇》的九十五篇,其實他講的是最專注的就是第八到十一節
[00:06:39.000 --> 00:06:43.000]  他所講的內容其實跟第三章的內容很相似
[00:06:43.000 --> 00:06:47.000]  詩人他引用了以前以色列人的一件事
[00:06:47.000 --> 00:06:53.000]  就是他在加底斯這個地方裡面,他埋怨沒有水喝,向耶和華埋怨
[00:06:53.000 --> 00:06:59.000]  甚至摩西和阿倫最後沒有跟耶和華的指示,就叫盤石出水
[00:06:59.000 --> 00:07:05.000]  最後耶和華跟他們說,摩西和阿倫不能夠帶以色列人進入應去之地
[00:07:05.000 --> 00:07:10.000]  到了《文素記》,他十句說了些什麼呢?我猜大家都很熟悉的
[00:07:10.000 --> 00:07:13.000]  以色列人派了十二個探子去看看加南地
[00:07:13.000 --> 00:07:15.000]  神所應許的地方是怎樣
[00:07:15.000 --> 00:07:20.000]  但是探子回來的情報,大家是很不同的
[00:07:20.000 --> 00:07:25.000]  十個探子說的是,加南的那些人很高大,就像巨人一樣
[00:07:25.000 --> 00:07:28.000]  而我們以色列人就好像很小
[00:07:28.000 --> 00:07:33.000]  不過其中只有約書亞和加勒反指的是
[00:07:33.000 --> 00:07:37.000]  我們去打,靠著耶和華,我們一定贏的
[00:07:37.000 --> 00:07:40.000]  不過整班以色列人的反應是什麼呢?
[00:07:40.000 --> 00:07:44.000]  他聽到這個消息之後,他埋怨摩西和阿倫
[00:07:44.000 --> 00:07:48.000]  他說,早知道我們死在抗野,我們死在埃及
[00:07:48.000 --> 00:07:54.000]  甚至他們很想去另立一個領袖、造反,回去埃及
[00:07:54.000 --> 00:07:57.000]  所以當時耶和華馬上顯現跟摩西說
[00:07:57.000 --> 00:08:00.000]  你們這一班是惡匯眾
[00:08:00.000 --> 00:08:04.000]  這一班惡匯眾不停地去撥逆神,去發怨言
[00:08:04.000 --> 00:08:08.000]  即使耶和華一直跟他們同在,經歷耶和華的拯救
[00:08:08.000 --> 00:08:11.000]  但是他們仍然選擇主動去撥逆神
[00:08:11.000 --> 00:08:15.000]  所以耶和華不讓他們那一代進入加南地
[00:08:15.000 --> 00:08:19.000]  最後只有約書亞和加勒能夠進入
[00:08:19.000 --> 00:08:23.000]  其實以色列人之後仍然選擇用自己的方法去打加勒
[00:08:23.000 --> 00:08:26.000]  最後一直都是慘敗而回
[00:08:26.000 --> 00:08:30.000]  所以希伯羅斯的作者很想透過以色列人的經歷
[00:08:30.000 --> 00:08:35.000]  他希望讀者是,你要記得以色列人的歷史作為借鑒
[00:08:35.000 --> 00:08:39.000]  去提醒他們,究竟他在信仰路上
[00:08:39.000 --> 00:08:43.000]  應該如何繼續有堅持的信心去前行
[00:08:43.000 --> 00:08:46.000]  當大家剛才讀的十二節經文
[00:08:46.000 --> 00:08:50.000]  我們會看到原文一開始有一個「所以」的字
[00:08:50.000 --> 00:08:55.000]  正正帶回前面的經文,不是跟我們現在讀的經文分開
[00:08:55.000 --> 00:08:57.000]  而是連在一起的
[00:08:57.000 --> 00:09:00.000]  作者一起手就說,弟兄們,你要謹慎
[00:09:00.000 --> 00:09:03.000]  謹慎其實是一個命令,下一張拍坡
[00:09:03.000 --> 00:09:07.000]  其實他所說的是,要讀者要注意
[00:09:07.000 --> 00:09:10.000]  注意什麼呢?就是不要在你們群體裡
[00:09:10.000 --> 00:09:14.000]  有人存在不信的惡心,將永生神離棄
[00:09:14.000 --> 00:09:18.000]  很特別,他這裡用了一個字,就是免得什麼什麼什麼有
[00:09:18.000 --> 00:09:24.000]  好像很想帶出的是,你要迫切,很有危險性,你要知道
[00:09:24.000 --> 00:09:28.000]  就好像有人跟你說,看路啊,免得你摔倒
[00:09:28.000 --> 00:09:30.000]  就好像這樣的情況
[00:09:30.000 --> 00:09:37.000]  當你看到這句的時候,我們很容易把焦點放在不信的惡心
[00:09:37.000 --> 00:09:40.000]  我們會問,不信的惡心是什麼呢?
[00:09:40.000 --> 00:09:43.000]  就是不信的人很邪惡
[00:09:43.000 --> 00:09:48.000]  不過這裡所說的不信,其實不是說什麼缺乏信靠
[00:09:48.000 --> 00:09:52.000]  而是說那些人不願意信服,不信從
[00:09:52.000 --> 00:09:56.000]  甚至過去其實他有很多信心的經歷,但他不願意跟從神
[00:09:56.000 --> 00:09:59.000]  甚至他主動去撥逆神
[00:09:59.000 --> 00:10:03.000]  當我們記得我們剛才看的文數記14章的時候
[00:10:03.000 --> 00:10:07.000]  我們會記得堯說,形容以色列人為惡匯眾
[00:10:07.000 --> 00:10:11.000]  作者其實正正很想提醒讀者的是
[00:10:11.000 --> 00:10:14.000]  不要重蹈以色列人的覆轍
[00:10:14.000 --> 00:10:16.000]  不要同樣成為惡匯眾
[00:10:16.000 --> 00:10:21.000]  成為了不願意信服跟從神的人
[00:10:21.000 --> 00:10:26.000]  而這個不信的惡心帶來的是什麼後果呢?
[00:10:26.000 --> 00:10:28.000]  就是心眼
[00:10:28.000 --> 00:10:32.000]  心眼這個字其實在第三第四章保持著這樣的出現
[00:10:32.000 --> 00:10:39.000]  都是說的是人會因為被罪迷惑而變得心硬
[00:10:39.000 --> 00:10:42.000]  最終的結果就是人會離棄神
[00:10:42.000 --> 00:10:47.000]  可能我們會問的是希伯羅書的讀者看這本書的時候
[00:10:47.000 --> 00:10:49.000]  其實他面對的是什麼處境呢?
[00:10:49.000 --> 00:10:52.000]  當時的人面對的試探就是
[00:10:52.000 --> 00:10:56.000]  剛才說的那些以前信猶太教的記錄圖
[00:10:56.000 --> 00:10:59.000]  他們的挑戰就是他們想回到猶太教
[00:10:59.000 --> 00:11:01.000]  為什麼想回到猶太教呢?
[00:11:01.000 --> 00:11:04.000]  就是因為當時的基督徒其實面對著很多的壓力
[00:11:04.000 --> 00:11:06.000]  挑戰和逼迫
[00:11:06.000 --> 00:11:08.000]  很多基督徒因為這樣的緣故
[00:11:08.000 --> 00:11:10.000]  他們很想重返猶太教
[00:11:10.000 --> 00:11:13.000]  美其名的是他們想忠於自己以前的過去
[00:11:13.000 --> 00:11:17.000]  但是為的是他們今生能夠有安全
[00:11:17.000 --> 00:11:19.000]  他們不想去附帶價
[00:11:19.000 --> 00:11:23.000]  慢慢慢慢這一幫信徒被罪迷惑
[00:11:23.000 --> 00:11:27.000]  硬心慢慢慢慢成為了逃兵
[00:11:27.000 --> 00:11:31.000]  作者很想提醒信徒的是
[00:11:31.000 --> 00:11:33.000]  不要被罪迷惑
[00:11:33.000 --> 00:11:37.000]  讓我們慢慢建立了一個不信的惡心
[00:11:37.000 --> 00:11:39.000]  慢慢慢慢深闇
[00:11:39.000 --> 00:11:43.000]  慢慢慢慢主動地去撥逆神離棄神
[00:11:43.000 --> 00:11:49.000]  所以他在第15至19節帶出一個很嚴重的警告
[00:11:49.000 --> 00:11:52.000]  帶出不信的深闇的後果是怎樣
[00:11:52.000 --> 00:11:55.000]  他負面地帶出一個尷尬
[00:11:55.000 --> 00:11:57.000]  你會看到第15節的時候
[00:11:57.000 --> 00:12:01.000]  他重新再引用C篇95篇的經文
[00:12:01.000 --> 00:12:03.000]  再去提醒讀者的是
[00:12:03.000 --> 00:12:05.000]  昔日以色列人在曠野的路程
[00:12:05.000 --> 00:12:08.000]  其實就是得到一個這樣的教訓
[00:12:08.000 --> 00:12:10.000]  之後他在16至18節
[00:12:10.000 --> 00:12:13.000]  用了三個好像自問自答的形式
[00:12:13.000 --> 00:12:15.000]  他帶出一樣東西就是
[00:12:15.000 --> 00:12:20.000]  當日以色列人的死穴就是他還緊不信
[00:12:20.000 --> 00:12:24.000]  作者很想讀者記得的是
[00:12:24.000 --> 00:12:27.000]  你們不要報以色列人的後塵
[00:12:27.000 --> 00:12:31.000]  所以他用了三個形式帶出了三個東西
[00:12:31.000 --> 00:12:35.000]  他判定了原來當初以色列人為什麼出事呢
[00:12:35.000 --> 00:12:36.000]  究竟發生什麼事呢
[00:12:36.000 --> 00:12:40.000]  第一樣東西他在說的是第16節
[00:12:40.000 --> 00:12:42.000]  他在說他們是哪一個呢
[00:12:42.000 --> 00:12:44.000]  你會看到下一張你會看到
[00:12:44.000 --> 00:12:46.000]  他在說裡面有說神的憤怒
[00:12:46.000 --> 00:12:50.000]  其實神的憤怒和撥逆和背叛
[00:12:50.000 --> 00:12:52.000]  其實是同一個字的原文裡面
[00:12:52.000 --> 00:12:57.000]  他帶出的是以色列人原來他偏離了神容許的極限
[00:12:57.000 --> 00:13:01.000]  甚至他其實原本其實他很有信心的
[00:13:01.000 --> 00:13:03.000]  他本身是做對了一個選擇的
[00:13:03.000 --> 00:13:06.000]  不過他最後他惹神的憤怒
[00:13:06.000 --> 00:13:12.000]  即使神派摩西約書亞加勒去鼓勵以色列人
[00:13:12.000 --> 00:13:14.000]  但同樣他們仍然不信
[00:13:14.000 --> 00:13:18.000]  最後他們主動地去撥逆神
[00:13:18.000 --> 00:13:20.000]  第二在第17節你會看到
[00:13:20.000 --> 00:13:22.000]  他在說他們的結局
[00:13:22.000 --> 00:13:27.000]  40年之久其實就是在說以色列人試探神的時間
[00:13:27.000 --> 00:13:31.000]  這40年裡面其實他們看到聽到
[00:13:31.000 --> 00:13:33.000]  但是仍然拒絕回應
[00:13:33.000 --> 00:13:36.000]  持續地惹神去發怒
[00:13:36.000 --> 00:13:39.000]  最終神讓他們留在曠野讓他們死
[00:13:39.000 --> 00:13:41.000]  你會看到經文他說得很殘忍的
[00:13:41.000 --> 00:13:43.000]  他說「屍首沒有被埋葬」
[00:13:43.000 --> 00:13:47.000]  其實這是一個受咒詛的死亡
[00:13:47.000 --> 00:13:49.000]  他們的屍首在曠野
[00:13:49.000 --> 00:13:54.000]  我們會看到的是以色列人的結局和起步其實是不相稱的
[00:13:54.000 --> 00:13:58.000]  原因是因為他們不信而得罪神
[00:13:58.000 --> 00:14:03.000]  第三你會看到第18節他說到以色列人失去了這個祝福的緣由
[00:14:03.000 --> 00:14:05.000]  就是因為他們不信從
[00:14:05.000 --> 00:14:06.000]  心智不堅定
[00:14:06.000 --> 00:14:08.000]  信心不堅持
[00:14:08.000 --> 00:14:12.000]  搞到這樣的田地最後他拒絕信奉神
[00:14:12.000 --> 00:14:15.000]  然後他就不能夠進入加南
[00:14:15.000 --> 00:14:17.000]  當我們回顧以色列人的歷史的時候
[00:14:17.000 --> 00:14:19.000]  我們會看到一件事
[00:14:19.000 --> 00:14:23.000]  其實神過去一直都這樣允許這個地方給他們
[00:14:23.000 --> 00:14:27.000]  神同樣都用很多神蹟歧視去帶出這一點
[00:14:27.000 --> 00:14:29.000]  你會看到以色列人一開始
[00:14:29.000 --> 00:14:31.000]  他是用信心做開始
[00:14:31.000 --> 00:14:33.000]  他跟摩西去出埃及
[00:14:33.000 --> 00:14:38.000]  不過同樣的是以色列人拒絕去走這條路程
[00:14:38.000 --> 00:14:40.000]  結果他背叛神
[00:14:40.000 --> 00:14:44.000]  到最後整個民族的那一代在曠野中死
[00:14:44.000 --> 00:14:48.000]  藉著以色列人的失敗作者很想提醒
[00:14:48.000 --> 00:14:50.000]  作為信徒的
[00:14:50.000 --> 00:14:52.000]  起步好固然是好事
[00:14:52.000 --> 00:14:55.000]  做神的選民其實是一件好事
[00:14:55.000 --> 00:14:57.000]  但是要問自己的是
[00:14:57.000 --> 00:15:01.000]  信心的堅持到底其實我們有沒有呢
[00:15:01.000 --> 00:15:04.000]  以色列人那一代因為不信從
[00:15:04.000 --> 00:15:07.000]  不能夠進入經文所講神的安息
[00:15:07.000 --> 00:15:10.000]  同樣作為讀者作為基督徒的我們
[00:15:10.000 --> 00:15:14.000]  我們看見或者經歷過神的福音、聽過
[00:15:14.000 --> 00:15:18.000]  我們經歷過可能從撒旦的權勢裡面
[00:15:18.000 --> 00:15:20.000]  我們得著拯救、經歷神的愛
[00:15:20.000 --> 00:15:23.000]  但是同樣作者提醒的是
[00:15:23.000 --> 00:15:26.000]  我們要記得以色列人的經歷
[00:15:26.000 --> 00:15:28.000]  我們會不會去到最後
[00:15:28.000 --> 00:15:31.000]  其實我們走的是活逆神的路呢
[00:15:31.000 --> 00:15:33.000]  我們會不會硬著心呢
[00:15:33.000 --> 00:15:36.000]  所以到了第十九節
[00:15:36.000 --> 00:15:38.000]  是整段的結論
[00:15:38.000 --> 00:15:42.000]  它講的是不信這個字
[00:15:42.000 --> 00:15:43.000]  不信這個字呢
[00:15:43.000 --> 00:15:45.000]  頭和尾都有出現的
[00:15:45.000 --> 00:15:47.000]  你會見到它重申一件事就是
[00:15:47.000 --> 00:15:50.000]  以色列人不能夠進入安息
[00:15:50.000 --> 00:15:51.000]  不能夠進入加南地
[00:15:51.000 --> 00:15:52.000]  是因為他們的不信
[00:15:52.000 --> 00:15:56.000]  他們的不信同樣提醒作為信徒的是
[00:15:56.000 --> 00:15:59.000]  我們不要有不信的惡心
[00:15:59.000 --> 00:16:01.000]  我們不要像他們這樣
[00:16:01.000 --> 00:16:04.000]  到最後其實都不能夠進入神的安息
[00:16:04.000 --> 00:16:06.000]  我們會見到的是
[00:16:06.000 --> 00:16:08.000]  單單看這一堆經文
[00:16:08.000 --> 00:16:10.000]  其實不信和心硬
[00:16:10.000 --> 00:16:14.000]  是這幾節經文的一個很重要的主題
[00:16:14.000 --> 00:16:16.000]  人因為罪的緣故不信
[00:16:16.000 --> 00:16:17.000]  慢慢變成心硬
[00:16:17.000 --> 00:16:19.000]  最後他離棄了神
[00:16:19.000 --> 00:16:21.000]  甚至好像經文所講
[00:16:21.000 --> 00:16:23.000]  好像以色列人一樣不能夠進入安息
[00:16:23.000 --> 00:16:26.000]  丁姐妹,問一下我們
[00:16:26.000 --> 00:16:28.000]  我們今天的景況是怎樣呢
[00:16:28.000 --> 00:16:31.000]  有什麼令我們心硬
[00:16:31.000 --> 00:16:33.000]  又或者是
[00:16:33.000 --> 00:16:38.000]  為什麼有時候我們人會成為了逃兵呢
[00:16:38.000 --> 00:16:42.000]  經文講一件事,罪
[00:16:42.000 --> 00:16:45.000]  罪令人不信和心硬
[00:16:45.000 --> 00:16:46.000]  不過很特別的是
[00:16:46.000 --> 00:16:50.000]  這裡的罪不單單只是說一些人去做錯事
[00:16:50.000 --> 00:16:51.000]  因為經文講到一件事
[00:16:51.000 --> 00:16:54.000]  就是罪的目的是引誘人離開神
[00:16:54.000 --> 00:16:55.000]  所以你會見到
[00:16:55.000 --> 00:16:59.000]  它所講的是所有引誘人離開和神關係的東西
[00:16:59.000 --> 00:17:02.000]  其實都是罪,都是惡的
[00:17:02.000 --> 00:17:06.000]  罪會透過很多我們不經意的途徑
[00:17:06.000 --> 00:17:09.000]  或者環境讓我們放下意識
[00:17:09.000 --> 00:17:13.000]  慢慢令我們和很多東西慢慢去妥協
[00:17:13.000 --> 00:17:18.000]  或者我們的生命會進入以下這樣的情況
[00:17:18.000 --> 00:17:19.000]  我們的生命裡面
[00:17:19.000 --> 00:17:22.000]  我們活在一個充滿罪的世界
[00:17:22.000 --> 00:17:25.000]  環境帶來的衝擊會令我們怎樣
[00:17:25.000 --> 00:17:27.000]  可能我們會質疑神
[00:17:27.000 --> 00:17:28.000]  要我們選擇的是
[00:17:28.000 --> 00:17:32.000]  我們慢慢會用自己的方法去面對這些事情
[00:17:32.000 --> 00:17:33.000]  而同一時間
[00:17:33.000 --> 00:17:35.000]  其實罪會慢慢乘虛而入
[00:17:35.000 --> 00:17:37.000]  引誘我們離開神
[00:17:37.000 --> 00:17:39.000]  持續下去的時候
[00:17:39.000 --> 00:17:42.000]  我們對神的不信就會慢慢增加
[00:17:42.000 --> 00:17:43.000]  當增加到一個地步
[00:17:43.000 --> 00:17:47.000]  我們就會心硬離開神
[00:17:47.000 --> 00:17:49.000]  不過在這個過程裡面
[00:17:49.000 --> 00:17:53.000]  通常逃兵會用一個怎樣的方法去回應呢?
[00:17:53.000 --> 00:17:57.000]  不是的,其實我有苦衷的
[00:17:57.000 --> 00:18:01.000]  你知道的,人生很難
[00:18:01.000 --> 00:18:03.000]  分享一個自己的體會
[00:18:03.000 --> 00:18:07.000]  大家都知道我在恩福從小到大
[00:18:07.000 --> 00:18:10.000]  在青少年部成長
[00:18:10.000 --> 00:18:11.000]  自己成長的小組裡面
[00:18:11.000 --> 00:18:13.000]  其實最高峰的時候
[00:18:13.000 --> 00:18:15.000]  小組裡也有二十幾三十人
[00:18:15.000 --> 00:18:17.000]  以前我們關係都很好
[00:18:17.000 --> 00:18:19.000]  有很多不同的弟兄姊妹
[00:18:19.000 --> 00:18:21.000]  其實他們都很承認信仰
[00:18:21.000 --> 00:18:22.000]  參與不同的侍奉
[00:18:22.000 --> 00:18:25.000]  譬如會做導師、會做組長
[00:18:25.000 --> 00:18:27.000]  會敬拜隊、AV Team、C-Series
[00:18:27.000 --> 00:18:29.000]  什麼侍奉都參加
[00:18:29.000 --> 00:18:31.000]  甚至以前小時候
[00:18:31.000 --> 00:18:33.000]  我們會一起搞小組CAM
[00:18:33.000 --> 00:18:36.000]  不過坦白說
[00:18:36.000 --> 00:18:38.000]  到了現在這個階段
[00:18:38.000 --> 00:18:39.000]  仍然回教會的
[00:18:39.000 --> 00:18:42.000]  就是我那一代的組員
[00:18:42.000 --> 00:18:45.000]  其實十隻手指都能數得完
[00:18:45.000 --> 00:18:46.000]  我去想的是
[00:18:46.000 --> 00:18:48.000]  其實原因是什麼呢?
[00:18:48.000 --> 00:18:50.000]  為什麼會這樣呢?
[00:18:50.000 --> 00:18:52.000]  明明大家都很熱血的
[00:18:52.000 --> 00:18:54.000]  那時候要搞好小組
[00:18:54.000 --> 00:18:56.000]  很感動,去CAM的時候
[00:18:56.000 --> 00:18:59.000]  一起侍奉神的
[00:18:59.000 --> 00:19:03.000]  人生很難
[00:19:03.000 --> 00:19:05.000]  有人說生活太多事情做
[00:19:05.000 --> 00:19:08.000]  太忙了,回不了教會
[00:19:08.000 --> 00:19:10.000]  有人會說
[00:19:10.000 --> 00:19:12.000]  小組發生很多事
[00:19:12.000 --> 00:19:14.000]  都很不開心、很氣餒
[00:19:14.000 --> 00:19:16.000]  很想放棄
[00:19:16.000 --> 00:19:18.000]  有人會說
[00:19:18.000 --> 00:19:20.000]  太多事情要處理了
[00:19:20.000 --> 00:19:24.000]  令到衝擊自己都很無奈
[00:19:24.000 --> 00:19:26.000]  那種無奈的趨勢
[00:19:26.000 --> 00:19:29.000]  我們只能用自己的方法去處理
[00:19:29.000 --> 00:19:32.000]  生活慢慢就由其他事情去支配
[00:19:32.000 --> 00:19:33.000]  慢慢慢慢
[00:19:33.000 --> 00:19:36.000]  信仰的熱情就減退
[00:19:36.000 --> 00:19:37.000]  慢慢慢慢
[00:19:37.000 --> 00:19:40.000]  就不再回教會了
[00:19:40.000 --> 00:19:44.000]  如果人只是著眼著環境大力的衝擊
[00:19:44.000 --> 00:19:46.000]  慢慢讓我們看到的是
[00:19:46.000 --> 00:19:49.000]  人生很難
[00:19:49.000 --> 00:19:55.000]  或者可能我們會用很多眼見的方法去處理這些事情
[00:19:55.000 --> 00:19:57.000]  不過可能我們會說
[00:19:57.000 --> 00:19:59.000]  我們有暑假CAM
[00:19:59.000 --> 00:20:03.000]  暑假CAM會帶給我們很多提醒
[00:20:03.000 --> 00:20:07.000]  當然,這些經歷是很重要
[00:20:07.000 --> 00:20:09.000]  以及需要珍惜
[00:20:09.000 --> 00:20:11.000]  不過,鼎姊妹
[00:20:11.000 --> 00:20:13.000]  如果我們的信仰
[00:20:13.000 --> 00:20:18.000]  只依靠晚會那一剎的激情和感動的話
[00:20:18.000 --> 00:20:22.000]  其實我們的信仰都很容易保持不住
[00:20:22.000 --> 00:20:26.000]  坦白說,一年有365天
[00:20:26.000 --> 00:20:28.000]  我們面對成千上萬的困難
[00:20:28.000 --> 00:20:30.000]  讀書壓力很大
[00:20:30.000 --> 00:20:32.000]  朋友的關係可能會好不好
[00:20:32.000 --> 00:20:34.000]  拍拖可能會跟另一半吵架
[00:20:34.000 --> 00:20:36.000]  看到很多新聞的時候
[00:20:36.000 --> 00:20:38.000]  很多很瘋狂的事情發生
[00:20:38.000 --> 00:20:42.000]  同樣,我們生命面對很多罪的衝擊
[00:20:42.000 --> 00:20:44.000]  如果我們的信仰
[00:20:44.000 --> 00:20:48.000]  只是單靠一天晚上的晚會
[00:20:48.000 --> 00:20:54.000]  或者一年只得三天的CAM成為我們提醒和鼓勵的話
[00:20:54.000 --> 00:20:56.000]  很快很快
[00:20:56.000 --> 00:20:58.000]  我們生命的困難
[00:20:58.000 --> 00:21:00.000]  就會充滿我們的回憶
[00:21:00.000 --> 00:21:02.000]  甚至我們看見的是
[00:21:02.000 --> 00:21:04.000]  生命的困難帶給我們的信仰
[00:21:04.000 --> 00:21:06.000]  就好像當時的信徒
[00:21:06.000 --> 00:21:08.000]  他同樣經歷過十幾恩典
[00:21:08.000 --> 00:21:10.000]  但他只看見的是
[00:21:10.000 --> 00:21:13.000]  逼迫和困難很大的時候
[00:21:13.000 --> 00:21:15.000]  人生很難
[00:21:15.000 --> 00:21:17.000]  就像以色列人一樣
[00:21:17.000 --> 00:21:19.000]  他曾經經歷過這一切
[00:21:19.000 --> 00:21:21.000]  他看見的是
[00:21:21.000 --> 00:21:23.000]  礦業很困難,很不想走
[00:21:23.000 --> 00:21:25.000]  而覺得人生很難
[00:21:25.000 --> 00:21:27.000]  甚至人生很難
[00:21:27.000 --> 00:21:29.000]  會進入一個無可救藥的階段
[00:21:29.000 --> 00:21:31.000]  是什麼呢?
