
[00:00:00.000 --> 00:00:08.000]  大英姊妹,很高興再次和大家分享神話語
[00:01:54.000 --> 00:01:57.000]  就是我中四的時候重新排斥
[00:01:57.000 --> 00:02:00.000]  到那裡去,重新排斥,要朋友到處找
[00:02:00.000 --> 00:02:02.000]  糟了,自己一個人吃飯很慘
[00:02:02.000 --> 00:02:04.000]  然後看到,很棒,足球隊
[00:02:04.000 --> 00:02:07.000]  足球隊,我是足球隊,看到八人黨
[00:02:07.000 --> 00:02:09.000]  想著要一起排隊
[00:02:09.000 --> 00:02:12.000]  一開始都可以的,他們接受我
[00:02:12.000 --> 00:02:15.000]  玩了兩、三個月之後,突然全部人都不見了
[00:02:15.000 --> 00:02:18.000]  他們說,去了哪裡?真的被提?
[00:02:18.000 --> 00:02:19.000]  然後突然去到那裡
[00:02:19.000 --> 00:02:24.000]  去找他們的時候,我就發現原來
[00:02:24.000 --> 00:02:26.000]  那時候我是被人排斥的
[00:02:26.000 --> 00:02:29.000]  八人黨遺棄了我,我就被排了
[00:02:29.000 --> 00:02:31.000]  那時候有點不開心
[00:02:31.000 --> 00:02:35.000]  不過兩、三個月都可以的,就算了
[00:02:35.000 --> 00:02:37.000]  但是搞笑的事就發生了
[00:02:37.000 --> 00:02:40.000]  突然之間,八人黨其中一個就出來找我
[00:02:40.000 --> 00:02:44.000]  他哭了,然後跟我說原來他又被人排斥
[00:02:44.000 --> 00:02:45.000]  被那八人黨
[00:02:45.000 --> 00:02:47.000]  我安慰他,很慘啊
[00:02:47.000 --> 00:02:50.000]  心裡想,你那時候就又排我那個
[00:02:50.000 --> 00:02:55.000]  但是,可以的,跟他一起扶持一下
[00:02:55.000 --> 00:02:57.000]  然後,一個月之後他又不見了
[00:02:57.000 --> 00:02:59.000]  又回到那八人黨
[00:02:59.000 --> 00:03:01.000]  然後另一個又走過來,又哭著
[00:03:01.000 --> 00:03:04.000]  跟我說,很慘啊,又被人排緊
[00:03:04.000 --> 00:03:05.000]  又哭著
[00:03:05.000 --> 00:03:10.000]  然後我心想,我是不是變了一個被排的輔導專員
[00:03:10.000 --> 00:03:13.000]  突然之間,很慘,我看到他們一個一個來
[00:03:13.000 --> 00:03:16.000]  之後又再發生多次,總共有三個
[00:03:16.000 --> 00:03:19.000]  然後我想,這個群體,其實你不去,比不去好
[00:03:19.000 --> 00:03:22.000]  那時候在想,排斥這件事真的很慘
[00:03:22.000 --> 00:03:24.000]  大家覺不覺得是
[00:03:24.000 --> 00:03:28.000]  我在想,學校被人排斥,可能也會發生過
[00:03:28.000 --> 00:03:31.000]  如果回來教會,也被人排斥,是不是真的很慘
[00:03:31.000 --> 00:03:34.000]  你想想,如果你是被排的,也挺痛苦的
[00:03:34.000 --> 00:03:36.000]  聽到教會排斥
[00:03:36.000 --> 00:03:41.000]  有時候我也會在想,教會會不會也有排斥的局面
[00:03:41.000 --> 00:03:45.000]  我給一個名字給他,就叫天國排他者
[00:03:45.000 --> 00:03:48.000]  天國排他者,真的是很慘的一件事
[00:03:48.000 --> 00:03:53.000]  就好像你去到天國,突然之間人們都不受你玩
[00:03:53.000 --> 00:03:55.000]  你覺得這個還是不是天國的感覺
[00:03:55.000 --> 00:04:01.000]  天國排他者,我們真的很不想我們的教會成為天國排他者的一個群體
[00:04:01.000 --> 00:04:04.000]  究竟我們生命裡面,怎樣才可以阻止到自己
[00:04:04.000 --> 00:04:08.000]  或者防止到自己生命裡面,會成為一個天國排他者
[00:04:08.000 --> 00:04:13.000]  今天我們看的經文,就是在約拿書三章十節,至四章十一節
[00:04:13.000 --> 00:04:16.000]  當中,這個故事裡面,約拿就是那個主角
[00:04:16.000 --> 00:04:21.000]  我們在裡面會看到天國排他者的掙扎
[00:04:21.000 --> 00:04:23.000]  約拿這個神的跟隨者,他也很想的
[00:04:23.000 --> 00:04:27.000]  就好像我們年度主題一樣,去展現上帝的國度
[00:04:27.000 --> 00:04:30.000]  但是他心裡面突然之間也有些委屈和掙扎
[00:04:30.000 --> 00:04:34.000]  以至到他不可以完全地去展現上帝的國度
[00:04:34.000 --> 00:04:37.000]  他在這裡,他生命裡面的委屈和掙扎
[00:04:37.000 --> 00:04:40.000]  以至到令他成為一個天國的排他者
[00:04:40.000 --> 00:04:43.000]  這段經文就會告訴我們,這個神的跟隨者
[00:04:43.000 --> 00:04:45.000]  究竟生命裡面有什麼掙扎
[00:04:45.000 --> 00:04:48.000]  以至到他不可以完全地展現上帝的國度
[00:04:48.000 --> 00:04:53.000]  並且第二部分,告訴我們他掙扎背後的原因是什麼
[00:04:53.000 --> 00:04:57.000]  到最後就會告訴我們,掙扎裡面的出路究竟在哪裡
[00:04:57.000 --> 00:05:01.000]  所以大家看到,他裡面會告訴我們,我們生命裡面有一個掙扎
[00:05:01.000 --> 00:05:03.000]  我們掙扎背後的原因是什麼
[00:05:03.000 --> 00:05:06.000]  到最後,我們掙扎裡面的出路是什麼
[00:05:06.000 --> 00:05:13.000]  所以我們要看這段經文,《若拿書》,頭一部分就是三章十節到四章一節
[00:05:13.000 --> 00:05:14.000]  兩節經文而已
[00:05:14.000 --> 00:05:17.000]  當中就會告訴我們,原來我們展現上帝的國的時候
[00:05:17.000 --> 00:05:18.000]  我們會有一個掙扎的
[00:05:18.000 --> 00:05:22.000]  就是我們對人的愛,其實有時候是選擇性的
[00:05:22.000 --> 00:05:23.000]  我們會簡過度過
[00:05:23.000 --> 00:05:26.000]  神要我們去愛的,但是我們有時候簡過度過
[00:05:26.000 --> 00:05:28.000]  可能這些我不太想愛
[00:05:28.000 --> 00:05:32.000]  可能要去傳福音,我們的年度主題
[00:05:32.000 --> 00:05:37.000]  但是我們有時候,傳福音都是簡過度過,簡過一些我們喜歡的人才去傳福音
[00:05:37.000 --> 00:05:39.000]  究竟那個掙扎是怎樣的
[00:05:39.000 --> 00:05:43.000]  讓我們一起去看《若拿書》,三章十節到四章一節,我們一起讀
[00:05:43.000 --> 00:05:44.000]  請
[00:05:59.000 --> 00:06:02.000]  讓我先說說背景給大家知道
[00:06:02.000 --> 00:06:05.000]  《若拿書》是一本很特別的書
[00:06:05.000 --> 00:06:09.000]  因為神這次不單止跟以色列人說話
[00:06:09.000 --> 00:06:14.000]  這次他差遣了他的先知去到一個亞述的國家
[00:06:14.000 --> 00:06:18.000]  跟那裡的一個首都,叫利利微聖的人,去宣講神的話語
[00:06:18.000 --> 00:06:22.000]  宣告他們的惡行,他們做的壞事實在太多了
[00:06:22.000 --> 00:06:24.000]  所以神的審判來到
[00:06:24.000 --> 00:06:28.000]  但是《若拿》這個先知是很特別的,很獨特的
[00:06:28.000 --> 00:06:32.000]  你知道舊約的先知,每個人都一生都至死忠心
[00:06:32.000 --> 00:06:34.000]  但是這個是走路的,這個走路了
[00:06:34.000 --> 00:06:39.000]  為什麼呢?就是因為他知道亞述國這個國家,他真的很憎恨
[00:06:39.000 --> 00:06:41.000]  亞述國是以色列的頭號大敵
[00:06:41.000 --> 00:06:43.000]  然後還要出名,是殘忍的
[00:06:43.000 --> 00:06:46.000]  那時候他們砍了人的頭,堆成一座山
[00:06:46.000 --> 00:06:52.000]  還要拿一些鉤住人的頭,然後拖著走
[00:06:52.000 --> 00:06:56.000]  又要什麼,不要說太多了,大家辛苦了
[00:06:56.000 --> 00:06:59.000]  所以其實是一個很殘忍的國家
[00:06:59.000 --> 00:07:02.000]  我們說,對,若拿一聽到,哇,要向亞述國傳福
[00:07:02.000 --> 00:07:05.000]  當然是走隔不頭了,不是叫福
[00:07:05.000 --> 00:07:07.000]  就是宣講神的話語當然是走隔不頭了
[00:07:07.000 --> 00:07:10.000]  情願他被神審判,快點審判好過
[00:07:10.000 --> 00:07:14.000]  所以他就走了,然後就去到大家可能很熟悉的一個故事
[00:07:14.000 --> 00:07:18.000]  就是若拿走了坐船,然後神就擺了一個風浪布風浪
[00:07:18.000 --> 00:07:22.000]  令船沉一點,然後那些水手就丟了若拿下水
[00:07:22.000 --> 00:07:26.000]  然後神就安排了一條大魚吞了若拿
[00:07:26.000 --> 00:07:30.000]  以至若拿在魚肚裡面,面壁撕了三天三夜
[00:07:30.000 --> 00:07:35.000]  然後他就向神求憐憫,神就叫魚撕了出來
[00:07:35.000 --> 00:07:39.000]  然後他才願意去到黎黎微城去宣講神的話語
[00:07:39.000 --> 00:07:45.000]  當時若拿就死死地宣講神的話語
[00:07:45.000 --> 00:07:49.000]  但是很神奇的就是整個城,黎黎微城
[00:07:49.000 --> 00:07:55.000]  整個城的人全部都願意回轉,回到神那裡
[00:07:55.000 --> 00:07:59.000]  然後我們就看到在第三章十節那裡就講到
[00:07:59.000 --> 00:08:04.000]  神因為這樣所以他撕憐憫給這個城
[00:08:04.000 --> 00:08:06.000]  不降災禍給他
[00:08:06.000 --> 00:08:09.000]  但是神的跟隨者就開始掙扎就來了
[00:08:09.000 --> 00:08:14.000]  第四章一節,這件事就令若拿大大不悅,且臣乏怒
[00:08:14.000 --> 00:08:18.000]  如果你看完文的話,其實是很諷刺的這段故事
[00:08:18.000 --> 00:08:20.000]  我要介紹一個字給大家
[00:08:20.000 --> 00:08:22.000]  這個希伯萊文叫"拉阿"
[00:08:22.000 --> 00:08:26.000]  拉阿很多字都是形容為拉阿
[00:08:26.000 --> 00:08:31.000]  惡道,罪惡,災禍,不悅,就是誤懼
[00:08:31.000 --> 00:08:36.000]  這些都是拉阿,統稱它一個字就叫做衰野
[00:08:36.000 --> 00:08:41.000]  所以你要看到神叫若拿去黎黎微城的人
[00:08:41.000 --> 00:08:45.000]  告訴黎黎微城的人,他們有很多拉阿,很多衰野
[00:08:45.000 --> 00:08:49.000]  黎黎微城的人就要轉離他的拉阿
[00:08:49.000 --> 00:08:52.000]  最後黎黎微城的人轉離他的拉阿之後
[00:08:52.000 --> 00:08:54.000]  神就不降這些拉阿給他
[00:08:54.000 --> 00:08:58.000]  但是最後那些拉阿就去了若拿的心裡
[00:08:58.000 --> 00:09:00.000]  很諷刺,諷刺的是什麼呢?
[00:09:00.000 --> 00:09:02.000]  在整段故事裡面你看到
[00:09:02.000 --> 00:09:07.000]  不是跟隨神的人竟然向神回轉離開拉阿
[00:09:07.000 --> 00:09:10.000]  但是那個拉阿竟然去到一個神的跟隨者那裡
[00:09:10.000 --> 00:09:15.000]  他真的告訴你,神的跟隨者在當中面對著一個很大的掙扎
[00:09:15.000 --> 00:09:17.000]  他本身應該聽神的話
[00:09:17.000 --> 00:09:20.000]  但是他竟然回來這裡,他竟然離開神
[00:09:20.000 --> 00:09:22.000]  不願意跟隨神的那個
[00:09:22.000 --> 00:09:24.000]  所以這裏當中諷刺的是
[00:09:24.000 --> 00:09:27.000]  神的跟隨者有時候真的有很大的掙扎
[00:09:27.000 --> 00:09:31.000]  就是我們不懂得去愛一些我們不想愛的人
[00:09:31.000 --> 00:09:33.000]  我們有一個很大的掙扎
[00:09:33.000 --> 00:09:36.000]  究竟這個掙扎背後的原因是什麼呢?
[00:09:36.000 --> 00:09:38.000]  我們在第二部分的經文就會看到
[00:09:38.000 --> 00:09:40.000]  然後一起去看第二部分的經文
[00:09:40.000 --> 00:09:43.000]  《若拿書》四章二節照三節
[00:09:43.000 --> 00:09:45.000]  原來當中就告訴我們
[00:09:45.000 --> 00:09:47.000]  我們有很多時候
[00:09:47.000 --> 00:09:52.000]  因為我們心裡常常是容讓自己作為我們世界的中心
[00:09:52.000 --> 00:09:54.000]  我們一起去讀這段經文
[00:09:54.000 --> 00:09:56.000]  《若拿書》四章二節照三節
[00:09:56.000 --> 00:09:57.000]  一起讀請
[00:09:57.000 --> 00:09:59.000]  就禱告耶和華說
[00:09:59.000 --> 00:10:04.000]  耶和華:本國的時侯豈不是這樣說嗎?
[00:10:04.000 --> 00:10:07.000]  我知道有恩典,有憐憫的神
[00:10:07.000 --> 00:10:10.000]  不輕易發怒,有豐盛的慈愛
[00:10:10.000 --> 00:10:13.000]  並且後悔不降傻說的災
[00:10:13.000 --> 00:10:16.000]  所以我急速逃亡他司去
[00:10:16.000 --> 00:10:20.000]  耶和華:現在求你取我的明白
[00:10:20.000 --> 00:10:23.000]  因我死了,你活著還好
[00:10:23.000 --> 00:10:25.000]  當時若拿就祈禱了
[00:10:25.000 --> 00:10:27.000]  若拿祈禱是怎樣呢?
[00:10:27.000 --> 00:10:29.000]  神就告訴你
[00:10:29.000 --> 00:10:33.000]  我知道你非常好,很多憐憫
[00:10:33.000 --> 00:10:36.000]  所以你看看他們現在全部迴轉了
[00:10:36.000 --> 00:10:38.000]  所以我真的很不懼
[00:10:38.000 --> 00:10:40.000]  我才逃跑
[00:10:40.000 --> 00:10:42.000]  求你現在就殺了我
[00:10:42.000 --> 00:10:44.000]  因為我死了還好
[00:10:44.000 --> 00:10:46.000]  這段經文如果你用英文看更好
[00:10:46.000 --> 00:10:50.000]  你看到一節經文裏面有八個
[00:10:50.000 --> 00:10:52.000]  即是「I」這個字
[00:10:52.000 --> 00:10:54.000]  即是我這個字
[00:10:54.000 --> 00:10:56.000]  他一個短短的祈禱
[00:10:56.000 --> 00:10:58.000]  講了這麼多次「我」這個字
[00:10:58.000 --> 00:11:00.000]  很明顯他的掙扎背後的一個原因
[00:11:00.000 --> 00:11:02.000]  就是他不想聽神的話
[00:11:02.000 --> 00:11:04.000]  他覺得他的感受
[00:11:04.000 --> 00:11:06.000]  或者他的想法是更加重要
[00:11:06.000 --> 00:11:08.000]  所以他不願意去聽神的話
[00:11:08.000 --> 00:11:10.000]  神叫他承擔使命
[00:11:10.000 --> 00:11:13.000]  就是要向離離未成的人宣告
[00:11:13.000 --> 00:11:17.000]  神的審判要叫離離未成的人去迴轉
[00:11:17.000 --> 00:11:19.000]  但他心裏面真的很不喜歡離離未成的人
[00:11:19.000 --> 00:11:21.000]  我不喜歡他們
[00:11:21.000 --> 00:11:24.000]  所以我決定誰可以得到神的憐憫
[00:11:24.000 --> 00:11:26.000]  所以他最後就逃跑
[00:11:26.000 --> 00:11:28.000]  現在我們看到神的跟隨者
[00:11:28.000 --> 00:11:31.000]  他們很多時候會有掙扎
[00:11:31.000 --> 00:11:34.000]  我們不想去愛一些我們不愛的人
[00:11:34.000 --> 00:11:37.000]  但其實是因為原來我們心裏面
[00:11:37.000 --> 00:11:39.000]  我們自己先選擇過、先篩選過
[00:11:39.000 --> 00:11:41.000]  就會有時候說這些人
[00:11:41.000 --> 00:11:44.000]  我覺得他們不適合得到神的憐憫
[00:11:44.000 --> 00:11:46.000]  所以我就不向他們傳福音
[00:11:46.000 --> 00:11:47.000]  或者我不喜歡這些人
[00:11:47.000 --> 00:11:49.000]  我就不去愛他們
[00:11:49.000 --> 00:11:51.000]  大英姊妹,你心裏有沒有經歷過這些事情呢?
[00:11:51.000 --> 00:11:54.000]  你看到有些人你真的很難去愛
[00:11:54.000 --> 00:11:57.000]  你看到有些人來到
[00:11:57.000 --> 00:11:59.000]  其實神叫你去愛他們
[00:11:59.000 --> 00:12:01.000]  但有很大掙扎
[00:12:01.000 --> 00:12:02.000]  我以前也看過
[00:12:02.000 --> 00:12:06.000]  例如我們青少年報的足球隊去踢球
[00:12:06.000 --> 00:12:10.000]  試過跟一些南亞裔去爭場踢
[00:12:10.000 --> 00:12:15.000]  我看見青少年罵那些南亞裔青少年
[00:12:15.000 --> 00:12:18.000]  罵得好像罵得人都成民族一樣
[00:12:18.000 --> 00:12:20.000]  所以有時候我們當我們憫憫的時候
[00:12:20.000 --> 00:12:22.000]  我們真的會有一個掙扎
[00:12:22.000 --> 00:12:25.000]  我們很難去愛一些我們不愛的人
[00:12:25.000 --> 00:12:27.000]  或者你在學校裏面
[00:12:27.000 --> 00:12:29.000]  有些人被排斥的
[00:12:29.000 --> 00:12:30.000]  如果我們去跟他們傳福音
[00:12:30.000 --> 00:12:31.000]  可能你心裏面也會有掙扎
[00:12:31.000 --> 00:12:33.000]  會不會其他人也會排斥我呢?
[00:12:33.000 --> 00:12:36.000]  很多時候我們心裏面很多這些說話
[00:12:36.000 --> 00:12:38.000]  令到我們會有一個掙扎
[00:12:38.000 --> 00:12:41.000]  我們不懂得去愛一些我們不懂得愛
[00:12:41.000 --> 00:12:43.000]  不願意愛的人
[00:12:43.000 --> 00:12:44.000]  我自己也有的
[00:12:44.000 --> 00:12:47.000]  其實我心裏面也有經歷過很多這些掙扎
[00:12:47.000 --> 00:12:49.000]  我看見有些人
[00:12:49.000 --> 00:12:51.000]  我真的不太懂得愛
[00:12:51.000 --> 00:12:52.000]  我記得我大學的時候
[00:12:52.000 --> 00:12:55.000]  一年級我在美國飛回來香港
[00:12:55.000 --> 00:12:58.000]  去參加一個組長訓練
[00:12:58.000 --> 00:13:01.000]  那個組長訓練是在突破裏面
[00:13:01.000 --> 00:13:03.000]  一個福音營做助手
[00:13:03.000 --> 00:13:07.000]  那時候我心裏有些虛榮感
[00:13:07.000 --> 00:13:11.000]  哇!恩福青少第一屆的組長
[00:13:11.000 --> 00:13:12.000]  哇!多開心
[00:13:12.000 --> 00:13:13.000]  突破助手
[00:13:13.000 --> 00:13:15.000]  突然心裏有些囂張
[00:13:15.000 --> 00:13:17.000]  來到就很活很主動
[00:13:17.000 --> 00:13:19.000]  想做點事
[00:13:19.000 --> 00:13:21.000]  其實有少少想證明自己
[00:13:21.000 --> 00:13:22.000]  然後進到小組
[00:13:22.000 --> 00:13:25.000]  要做助手幫忙回答問題
[00:13:25.000 --> 00:13:28.000]  鼓勵別人去分享
[00:13:28.000 --> 00:13:31.000]  突然小組來了一個人
[00:13:31.000 --> 00:13:33.000]  他兇神惡煞
[00:13:33.000 --> 00:13:35.000]  他說自己是黑社會
[00:13:35.000 --> 00:13:38.000]  我們跟他說分享
[00:13:38.000 --> 00:13:39.000]  他不聽
[00:13:39.000 --> 00:13:41.000]  我們就開始有點叫殺
[00:13:41.000 --> 00:13:44.000]  叫殺後他還說要殺了我們
[00:13:44.000 --> 00:13:46.000]  我心裏面很生氣
[00:13:46.000 --> 00:13:48.000]  這個人是誰
[00:13:48.000 --> 00:13:50.000]  你來福音營不分享
[00:13:50.000 --> 00:13:52.000]  又要殺了我們
[00:13:52.000 --> 00:13:55.000]  天國的福音不是屬於你的了
[00:13:55.000 --> 00:13:56.000]  你夠油自取
[00:13:56.000 --> 00:13:59.000]  我心裏面竟然浮現了這些句子
[00:13:59.000 --> 00:14:02.000]  那時候有個導師來進我們的組
[00:14:02.000 --> 00:14:04.000]  去參觀我們的組
[00:14:04.000 --> 00:14:06.000]  那個就是蔡元雲醫生
[00:14:06.000 --> 00:14:07.000]  大家有聽過吧
[00:14:07.000 --> 00:14:09.000]  突破一個靈魂人物
[00:14:09.000 --> 00:14:13.000]  他帶著青少走不開一邊
[00:14:13.000 --> 00:14:16.000]  帶他去聊天
[00:14:16.000 --> 00:14:17.000]  我們看著青少
[00:14:17.000 --> 00:14:19.000]  突然軟化了靜修
[00:14:19.000 --> 00:14:21.000]  回來我們組的時候
[00:14:21.000 --> 00:14:22.000]  他願意去分享
[00:14:22.000 --> 00:14:25.000]  願意很安靜地去聽
[00:14:25.000 --> 00:14:29.000]  我心裏突然很慚愧
[00:14:29.000 --> 00:14:31.000]  為何蔡醫做到我做不到
[00:14:31.000 --> 00:14:33.000]  我發覺原來對那個人
[00:14:33.000 --> 00:14:36.000]  對那個青少有很大的論斷
[00:14:36.000 --> 00:14:40.000]  我先去衡量他究竟配不配得福音
[00:14:40.000 --> 00:14:43.000]  但原來蔡醫告訴我們
[00:14:43.000 --> 00:14:45.000]  神也是同樣愛他
[00:14:45.000 --> 00:14:47.000]  我那時候真的很慚愧
[00:14:47.000 --> 00:14:51.000]  我在想究竟為何我會發生這些事
[00:14:51.000 --> 00:14:53.000]  可能有時候就是因為我
[00:14:53.000 --> 00:14:54.000]  回到教會內
[00:14:54.000 --> 00:14:56.000]  不知道大家有沒有經歷過
[00:14:56.000 --> 00:14:57.000]  回到教會內
[00:14:57.000 --> 00:14:59.000]  你覺得我很大優越
[00:14:59.000 --> 00:15:00.000]  我做了很多事情
[00:15:00.000 --> 00:15:02.000]  很聽聖經的話
[00:15:02.000 --> 00:15:04.000]  很努力去讀聖經
[00:15:04.000 --> 00:15:06.000]  你覺得自己比其他人好
[00:15:06.000 --> 00:15:08.000]  當其他人傷害你的時候
[00:15:08.000 --> 00:15:10.000]  你就覺得那些是我的敵人
[00:15:10.000 --> 00:15:12.000]  神應該站在我那邊
[00:15:12.000 --> 00:15:14.000]  所以以至到我那時候
[00:15:14.000 --> 00:15:17.000]  就出現了這個掙扎、這個矛盾
[00:15:17.000 --> 00:15:19.000]  神很愛他
[00:15:19.000 --> 00:15:20.000]  但我愛不到他
[00:15:20.000 --> 00:15:21.000]  是因為我自己
[00:15:21.000 --> 00:15:23.000]  以為自己有些什麼好一點
[00:15:23.000 --> 00:15:26.000]  我以自己為我的世界的中心
[00:15:26.000 --> 00:15:31.000]  我在衡量究竟他應不應該得到神的恩典
[00:15:31.000 --> 00:15:33.000]  但其實由始至終
[00:15:33.000 --> 00:15:37.000]  神的愛不是由我去定奪誰去得到的
[00:15:37.000 --> 00:15:39.000]  所以這裏我很好體會到那個掙扎
[00:15:39.000 --> 00:15:42.000]  約拿那個掙扎我都很明白
[00:15:42.000 --> 00:15:43.000]  其實他都很困難的
[00:15:43.000 --> 00:15:45.000]  對面那些真的是敵人
[00:15:45.000 --> 00:15:48.000]  去殘殺他的國民
[00:15:48.000 --> 00:15:51.000]  究竟怎樣才可以去原諒他們
[00:15:51.000 --> 00:15:53.000]  怎樣才可以去愛他們
[00:15:53.000 --> 00:15:56.000]  去展現上帝的國度在這個掙扎裏面
[00:15:56.000 --> 00:15:58.000]  掙扎裏面的出路究竟在哪裏
[00:15:58.000 --> 00:16:00.000]  我們在最後一部分的經文
[00:16:00.000 --> 00:16:01.000]  我們就看到
[00:16:01.000 --> 00:16:02.000]  神沒有放棄約拿
[00:16:02.000 --> 00:16:03.000]  他真的很堅持
[00:16:03.000 --> 00:16:05.000]  就是想帶約拿去看見
[00:16:05.000 --> 00:16:08.000]  生命掙扎裏面的出路
[00:16:08.000 --> 00:16:11.000]  從而希望約拿可以跳出他的框框
[00:16:11.000 --> 00:16:14.000]  可以去愛一些他不懂得愛的人
[00:16:14.000 --> 00:16:16.000]  我們一起讀最後一部分的經文
[00:16:16.000 --> 00:16:19.000]  約拿書四章五至十一字
[00:16:19.000 --> 00:16:20.000]  我們一起讀
[00:16:20.000 --> 00:16:21.000]  請
[00:16:21.000 --> 00:16:45.000]  (讀書)
[00:16:45.000 --> 00:17:14.000]  (讀書)
[00:17:14.000 --> 00:17:40.000]  (讀書)
[00:17:40.000 --> 00:17:43.000]  神在這裏先問了約拿一個問題
[00:17:43.000 --> 00:17:45.000]  你這樣發生氣氛是否合理
[00:17:45.000 --> 00:17:47.000]  約拿怎樣回應呢
[00:17:47.000 --> 00:17:49.000]  約拿的回應就是沒有回應
[00:17:49.000 --> 00:17:50.000]  當聽不到
[00:17:50.000 --> 00:17:51.000]  就走了
[00:17:51.000 --> 00:17:53.000]  他做了什麼呢
[00:17:53.000 --> 00:17:57.000]  他坐在城的外面搭了棚望著城
[00:17:57.000 --> 00:18:01.000]  那時候熱搭棚很正常
[00:18:01.000 --> 00:18:03.000]  擋住太陽
[00:18:03.000 --> 00:18:05.000]  但為什麼坐在城的東面呢
[00:18:05.000 --> 00:18:08.000]  在這裏其實作者想告訴你
[00:18:08.000 --> 00:18:10.000]  約拿還未放棄
[00:18:10.000 --> 00:18:15.000]  他還在等著期望城的人會回到罪惡
[00:18:15.000 --> 00:18:17.000]  神的審判會再次臨到
[00:18:17.000 --> 00:18:20.000]  所以他的心願還在
[00:18:20.000 --> 00:18:23.000]  他想城的人全都死了
[00:18:23.000 --> 00:18:26.000]  而在這裏神做了一個生命教育
[00:18:26.000 --> 00:18:30.000]  給約拿不聽話的先知
[00:18:30.000 --> 00:18:32.000]  這個生命教育是怎樣呢
[00:18:32.000 --> 00:18:34.000]  神給一棵飛麻生
[00:18:34.000 --> 00:18:35.000]  可以遮住它
[00:18:35.000 --> 00:18:37.000]  記得剛才希伯利文嗎
[00:18:37.000 --> 00:18:40.000]  拉雅,災難也可以搞拉雅
[00:18:40.000 --> 00:18:45.000]  所以他做了一棵飛麻可以遮住它的頭
[00:18:45.000 --> 00:18:48.000]  神就被它拿走了它的拉雅
[00:18:48.000 --> 00:18:51.000]  被太陽曝光的痛苦
[00:18:51.000 --> 00:18:52.000]  就拿走了
[00:18:52.000 --> 00:18:54.000]  他就開心了
[00:18:54.000 --> 00:18:56.000]  但神又讓那棵飛麻死了
[00:18:56.000 --> 00:18:58.000]  叫它重食了
[00:18:58.000 --> 00:19:00.000]  所以拉雅又回來
[00:19:00.000 --> 00:19:02.000]  神就好像被他體會一次
