
[00:00:00.000 --> 00:00:04.000]  剛才在敬拜中,Johnny主席說了一句說話
[00:08:59.000 --> 00:09:03.000]  走來走去,會走近你身邊,很主動
[00:09:03.000 --> 00:09:06.000]  另外,這隻獅子會去覓食
[00:09:06.000 --> 00:09:08.000]  去捕捉信徒
[00:09:08.000 --> 00:09:10.000]  但不是捕捉每個人
[00:09:10.000 --> 00:09:13.000]  留心看經文,捕捉甚麼信徒?
[00:09:13.000 --> 00:09:15.000]  可吞吃的
[00:09:15.000 --> 00:09:19.000]  為何人會說可吞吃?不是每個人都吃
[00:09:19.000 --> 00:09:23.000]  可吞吃的,可吞吃的就是被嚇怕了
[00:09:23.000 --> 00:09:25.000]  害怕的
[00:09:25.000 --> 00:09:28.000]  並且吞吃信徒不是真的吃了你
[00:09:28.000 --> 00:09:32.000]  不是令你死亡
[00:09:32.000 --> 00:09:35.000]  不是令你肉身死亡
[00:09:35.000 --> 00:09:37.000]  而是令你靈裡面的死亡
[00:09:37.000 --> 00:09:39.000]  Spiritual death
[00:09:39.000 --> 00:09:41.000]  靈裡面的死亡的意思是
[00:09:41.000 --> 00:09:43.000]  我們與神的關係有阻隔
[00:09:43.000 --> 00:09:47.000]  與神沒有關係
[00:09:47.000 --> 00:09:50.000]  不能展現屬神的生命
[00:09:50.000 --> 00:09:56.000]  這就是魔鬼最大的目標和目的
[00:09:56.000 --> 00:09:58.000]  這就是魔鬼
[00:09:58.000 --> 00:10:01.000]  它最想破壞人與神之間的關係
[00:10:01.000 --> 00:10:03.000]  破壞神的心意
[00:10:03.000 --> 00:10:08.000]  令人的生命不能活出屬神的生命
[00:10:08.000 --> 00:10:10.000]  魔鬼不一定要現真身
[00:10:10.000 --> 00:10:12.000]  告訴你,來嚇你
[00:10:12.000 --> 00:10:16.000]  我相信,如果魔鬼有一天現真身嚇你
[00:10:16.000 --> 00:10:19.000]  你會怎樣?你會很害怕
[00:10:19.000 --> 00:10:22.000]  不過你會怎樣?你會更加相信上帝的存在
[00:10:22.000 --> 00:10:24.000]  你會更加依靠上帝
[00:10:24.000 --> 00:10:26.000]  你的信心會更加堅固
[00:10:26.000 --> 00:10:28.000]  因為你會握住上帝
[00:10:28.000 --> 00:10:31.000]  因為它現真身可能會令更多人相信上帝的存在
[00:10:31.000 --> 00:10:33.000]  相信上帝的真實性
[00:10:33.000 --> 00:10:35.000]  它未必會這樣
[00:10:35.000 --> 00:10:38.000]  不過魔鬼會用很多不同的方法
[00:10:38.000 --> 00:10:40.000]  令我們很害怕、很擔心
[00:10:40.000 --> 00:10:44.000]  以致信徒對神有懷疑、甚至有質疑
[00:10:44.000 --> 00:10:47.000]  最終的目的是令人離開上帝的心意
[00:10:47.000 --> 00:10:51.000]  破壞人與神之間的關係
[00:10:51.000 --> 00:10:54.000]  魔鬼不一定現真身,你嚇我們
[00:10:54.000 --> 00:10:56.000]  不過它會不知不覺
[00:10:56.000 --> 00:10:59.000]  滲透在多元文化中
[00:10:59.000 --> 00:11:01.000]  魔鬼在細節
[00:11:01.000 --> 00:11:04.000]  例如,你們稍後升上大學
[00:11:04.000 --> 00:11:07.000]  會參加大學的Ocamp
[00:11:07.000 --> 00:11:10.000]  第一天去Ocamp
[00:11:10.000 --> 00:11:12.000]  別人問你,是問你什麼?
[00:11:12.000 --> 00:11:14.000]  樂儀笑
[00:11:14.000 --> 00:11:16.000]  樂儀問你什麼?
[00:11:16.000 --> 00:11:18.000]  去Ocamp
[00:11:18.000 --> 00:11:20.000]  是status
[00:11:20.000 --> 00:11:22.000]  很有趣
[00:11:22.000 --> 00:11:24.000]  去Ocamp第一天問你什麼名字
[00:11:24.000 --> 00:11:26.000]  不是問你紀念包
[00:11:26.000 --> 00:11:28.000]  是問你status
[00:11:28.000 --> 00:11:32.000]  即是你拍拖的情況
[00:11:32.000 --> 00:11:34.000]  我只認識A和O
[00:11:34.000 --> 00:11:37.000]  原來我上網搜尋時
[00:11:37.000 --> 00:11:39.000]  還有U、NA、OBA
[00:11:39.000 --> 00:11:42.000]  原來有個C
[00:11:42.000 --> 00:11:44.000]  很有趣,有句叫U
[00:11:44.000 --> 00:11:46.000]  urgent
[00:11:46.000 --> 00:11:48.000]  現在哪一個是U?
[00:11:48.000 --> 00:11:50.000]  你的status
[00:11:50.000 --> 00:11:52.000]  not available
[00:11:52.000 --> 00:11:54.000]  我不接受,但單身不接受
[00:11:54.000 --> 00:11:56.000]  OBA真誇張
[00:11:56.000 --> 00:11:58.000]  occupied
[00:11:58.000 --> 00:12:00.000]  即是我在拍拖
[00:12:00.000 --> 00:12:02.000]  不過available
[00:12:02.000 --> 00:12:04.000]  拍拖也OK
[00:12:04.000 --> 00:12:06.000]  很恐怖
[00:12:06.000 --> 00:12:08.000]  或者C
[00:12:08.000 --> 00:12:10.000]  complicated
[00:12:10.000 --> 00:12:12.000]  都說不到給你聽
[00:12:12.000 --> 00:12:14.000]  不知道有多少個男朋友女朋友
[00:12:14.000 --> 00:12:16.000]  很複雜
[00:12:16.000 --> 00:12:18.000]  還有
[00:12:18.000 --> 00:12:20.000]  告訴別人,我是A0
[00:12:20.000 --> 00:12:22.000]  有什麼感覺?
[00:12:22.000 --> 00:12:24.000]  告訴別人,我是A0
[00:12:24.000 --> 00:12:26.000]  我未拍拖
[00:12:26.000 --> 00:12:28.000]  未拍過拖
[00:12:28.000 --> 00:12:30.000]  我未拍過拖
[00:12:30.000 --> 00:12:34.000]  A0好像是羞恥的感覺
[00:12:34.000 --> 00:12:36.000]  不知為何
[00:12:36.000 --> 00:12:38.000]  好像很怕告訴別人
[00:12:38.000 --> 00:12:40.000]  自己是A0
[00:12:40.000 --> 00:12:42.000]  這就是我們現在的文化
[00:12:42.000 --> 00:12:44.000]  不知道你有沒有看過
[00:12:44.000 --> 00:12:46.000]  ViuTV訪問姜濤
[00:12:46.000 --> 00:12:48.000]  ViuTV訪問姜濤
[00:12:48.000 --> 00:12:50.000]  他問他
[00:12:50.000 --> 00:12:52.000]  你拍過拖未?
[00:12:52.000 --> 00:12:54.000]  姜濤就說很尷尬
[00:12:54.000 --> 00:12:56.000]  轉圈轉圈
[00:12:56.000 --> 00:12:58.000]  他就回答
[00:12:58.000 --> 00:13:00.000]  我暗戀過人
[00:13:00.000 --> 00:13:02.000]  主持人就說
[00:13:02.000 --> 00:13:04.000]  你暗戀過什麼人?
[00:13:04.000 --> 00:13:06.000]  主持人問他
[00:13:06.000 --> 00:13:08.000]  你未拍過拖
[00:13:08.000 --> 00:13:10.000]  他就說是
[00:13:10.000 --> 00:13:12.000]  主持人說
[00:13:12.000 --> 00:13:14.000]  你未拍過拖
[00:13:14.000 --> 00:13:16.000]  你是否處男?
[00:13:16.000 --> 00:13:18.000]  姜濤又說
[00:13:18.000 --> 00:13:20.000]  不知怎算
[00:13:20.000 --> 00:13:22.000]  好像尷尬
[00:13:22.000 --> 00:13:24.000]  害怕害羞
[00:13:24.000 --> 00:13:26.000]  主持人說是
[00:13:26.000 --> 00:13:28.000]  當然這個訪問仍有很多爭議性
[00:13:28.000 --> 00:13:30.000]  有些人覺得他說謊
[00:13:30.000 --> 00:13:32.000]  騙人的假裝
[00:13:32.000 --> 00:13:34.000]  特別如果你是
[00:13:34.000 --> 00:13:36.000]  我老婆嫁給MIRROR
[00:13:36.000 --> 00:13:38.000]  導致婚姻破裂關注組的成員
[00:13:38.000 --> 00:13:40.000]  你會覺得他說謊
[00:13:40.000 --> 00:13:42.000]  你覺得姜濤假裝
[00:13:42.000 --> 00:13:44.000]  假裝純情
[00:13:44.000 --> 00:13:46.000]  你可能覺得他說謊
[00:13:46.000 --> 00:13:48.000]  我不知道,我都沒有時間去找他真假
[00:13:48.000 --> 00:13:50.000]  不過
[00:13:50.000 --> 00:13:52.000]  不論這個訪問真假也好
[00:13:52.000 --> 00:13:54.000]  但都反映了一件事
[00:13:54.000 --> 00:13:56.000]  就是
[00:13:56.000 --> 00:13:58.000]  告訴別人未拍過拖
[00:13:58.000 --> 00:14:00.000]  告訴別人是處男處女
[00:14:00.000 --> 00:14:02.000]  好像是羞恥的事
[00:14:02.000 --> 00:14:04.000]  好像是很有問題的事
[00:14:04.000 --> 00:14:06.000]  很尷尬的事
[00:14:06.000 --> 00:14:08.000]  很奇怪
[00:14:08.000 --> 00:14:10.000]  真的
[00:14:10.000 --> 00:14:12.000]  為甚麼A0是羞恥
[00:14:12.000 --> 00:14:14.000]  為甚麼處男處女是羞恥
[00:14:14.000 --> 00:14:18.000]  這些就是現在的文化影響我們
[00:14:18.000 --> 00:14:20.000]  影響到我們
[00:14:20.000 --> 00:14:22.000]  都很想快點拍拖
[00:14:22.000 --> 00:14:24.000]  很想快點出舖
[00:14:24.000 --> 00:14:26.000]  不想被人再問我的status
[00:14:26.000 --> 00:14:28.000]  就算他問我的時候,我都能回答他
[00:14:28.000 --> 00:14:30.000]  我是A1
[00:14:30.000 --> 00:14:32.000]  比A0好
[00:14:32.000 --> 00:14:34.000]  很害怕
[00:14:34.000 --> 00:14:36.000]  甚至我都很害怕被人問我是不是處男處女
[00:14:36.000 --> 00:14:38.000]  你拍過拖
[00:14:38.000 --> 00:14:40.000]  你竟然沒有跟他上過床
[00:14:40.000 --> 00:14:42.000]  有沒有搞錯,是不是拍拖
[00:14:42.000 --> 00:14:46.000]  好像拍拖就是跟性就要有關係
[00:14:46.000 --> 00:14:48.000]  這個世界很混亂
[00:14:48.000 --> 00:14:50.000]  但這個就是
[00:14:50.000 --> 00:14:52.000]  現在性開放的文化
[00:14:52.000 --> 00:14:54.000]  都在影響我們
[00:14:54.000 --> 00:14:56.000]  當我們說沒有的時候
[00:14:56.000 --> 00:14:58.000]  好像我們被標籤為異類
[00:14:58.000 --> 00:15:00.000]  好像很奇怪
[00:15:00.000 --> 00:15:02.000]  好像很不正常
[00:15:02.000 --> 00:15:04.000]  魔鬼未必真的顯現他們的真身
[00:15:04.000 --> 00:15:06.000]  去嚇我們
[00:15:06.000 --> 00:15:08.000]  但它真的會滲透在多元文化的裏面
[00:15:08.000 --> 00:15:10.000]  去影響我們的生命
[00:15:10.000 --> 00:15:12.000]  剛才我們說的
[00:15:12.000 --> 00:15:14.000]  拍拖、性是其中一樣
[00:15:14.000 --> 00:15:16.000]  另外
[00:15:16.000 --> 00:15:18.000]  理性的思考、批判的思考
[00:15:18.000 --> 00:15:22.000]  都很容易令我們去否定神的存在
[00:15:22.000 --> 00:15:24.000]  上帝看不到的
[00:15:24.000 --> 00:15:26.000]  都看不到
[00:15:26.000 --> 00:15:28.000]  我怎知道是真的
[00:15:28.000 --> 00:15:30.000]  是不是真的有神
[00:15:30.000 --> 00:15:32.000]  還有實用主義
[00:15:32.000 --> 00:15:34.000]  祈禱都不可行
[00:15:34.000 --> 00:15:36.000]  我祈禱了很久
[00:15:36.000 --> 00:15:38.000]  都不可行、都不覺上帝愛我
[00:15:38.000 --> 00:15:40.000]  我都經歷不了它
[00:15:40.000 --> 00:15:44.000]  又令我們否定神的存在
[00:15:44.000 --> 00:15:46.000]  又或者成功主義
[00:15:46.000 --> 00:15:48.000]  我已經很努力讀書了
[00:15:48.000 --> 00:15:50.000]  我很勤力了
[00:15:50.000 --> 00:15:52.000]  為何上帝不祝福我
[00:15:52.000 --> 00:15:54.000]  我不能考到我心意的學校
[00:15:54.000 --> 00:15:56.000]  我入不了我想入的班
[00:15:56.000 --> 00:15:58.000]  我報不了我想入的活動
[00:15:58.000 --> 00:16:00.000]  為甚麼
[00:16:00.000 --> 00:16:02.000]  可能這些又再一次令我們去否定
[00:16:02.000 --> 00:16:04.000]  神的愛、神的真實
[00:16:04.000 --> 00:16:06.000]  魔鬼是會令基督徒
[00:16:06.000 --> 00:16:08.000]  不知不覺中
[00:16:08.000 --> 00:16:10.000]  跌入這些陷阱裏面
[00:16:10.000 --> 00:16:12.000]  很容易跌倒
[00:16:12.000 --> 00:16:14.000]  令我們信徒的人生
[00:16:14.000 --> 00:16:16.000]  生現一個屬神的生命
[00:16:16.000 --> 00:16:18.000]  甚至令我們離開上帝
[00:16:18.000 --> 00:16:20.000]  懷疑上帝
[00:16:20.000 --> 00:16:22.000]  這是魔鬼最終的目標
[00:16:22.000 --> 00:16:26.000]  鄧志妹,我們真的要打醒十二分精神
[00:16:26.000 --> 00:16:28.000]  這場是屬靈的爭戰
[00:16:28.000 --> 00:16:30.000]  我們要認清誰是我們的敵人
[00:16:30.000 --> 00:16:32.000]  是魔鬼
[00:16:32.000 --> 00:16:34.000]  要認清他的伎倆
[00:16:34.000 --> 00:16:38.000]  其實凡是會帶我們離開上帝
[00:16:38.000 --> 00:16:40.000]  令我們拒絕上帝的事
[00:16:40.000 --> 00:16:42.000]  都可能是魔鬼的伎倆
[00:16:42.000 --> 00:16:44.000]  是他的謊言
[00:16:44.000 --> 00:16:46.000]  不知道你還記不記得
[00:16:46.000 --> 00:16:48.000]  兩個星期前房牧師的講道
[00:16:48.000 --> 00:16:50.000]  房牧師講到黑暗的勢力
[00:16:50.000 --> 00:16:52.000]  要攻破魔鬼的謊言
[00:16:52.000 --> 00:16:54.000]  魔鬼是會透過一些
[00:16:54.000 --> 00:16:56.000]  好像很正確的信念
[00:16:56.000 --> 00:16:58.000]  去蒙蔽人離開上帝
[00:16:58.000 --> 00:17:00.000]  所以信徒要清醒
[00:17:00.000 --> 00:17:02.000]  才可以分辨
[00:17:02.000 --> 00:17:04.000]  甚麼是出於上帝
[00:17:04.000 --> 00:17:06.000]  鄧志妹,聖經教導我們
[00:17:06.000 --> 00:17:08.000]  頭腦要清醒
[00:17:08.000 --> 00:17:10.000]  因為知道有敵人的存在
[00:17:10.000 --> 00:17:12.000]  認清誰是敵人
[00:17:12.000 --> 00:17:14.000]  打醒十二分精神
[00:17:14.000 --> 00:17:16.000]  因為魔鬼真的會利用不同的人、事物
[00:17:16.000 --> 00:17:18.000]  滲透在不同文化裡面
[00:17:18.000 --> 00:17:20.000]  現在的文化裡面
[00:17:20.000 --> 00:17:22.000]  令我們不知不覺
[00:17:22.000 --> 00:17:24.000]  陷入魔鬼的詭計
[00:17:24.000 --> 00:17:26.000]  你欺負我們,令我們很害怕
[00:17:26.000 --> 00:17:28.000]  很多擔心,很多質疑
[00:17:28.000 --> 00:17:30.000]  很多懷疑
[00:17:30.000 --> 00:17:32.000]  最終的目的是令人離開上帝的心意
[00:17:32.000 --> 00:17:34.000]  破壞人與神之間的關係
[00:17:34.000 --> 00:17:36.000]  令信徒屬靈的生命
[00:17:36.000 --> 00:17:38.000]  不能夠展現一個
[00:17:38.000 --> 00:17:40.000]  屬上帝的生命
[00:17:40.000 --> 00:17:42.000]  這是魔鬼最期望的目標
[00:17:42.000 --> 00:17:46.000]  我們再看下去
[00:17:46.000 --> 00:17:48.000]  如何反擊魔鬼的攻擊
[00:17:48.000 --> 00:17:50.000]  第九節,他說
[00:17:50.000 --> 00:17:52.000]  你們要用堅固的信心抵擋他
[00:17:52.000 --> 00:17:54.000]  同樣,抵擋他這個字
[00:17:54.000 --> 00:17:56.000]  receive him
[00:17:56.000 --> 00:17:58.000]  同一個命令式的語氣
[00:17:58.000 --> 00:18:00.000]  說一樣,很重要的事情
[00:18:00.000 --> 00:18:02.000]  就是教徒,你們不是捱打的
