
[00:00:00.000 --> 00:00:01.240]  早安 第幾節會
[00:02:06.160 --> 00:02:06.800]  補完之後
[00:02:06.800 --> 00:02:08.280]  你又發覺成績好很多
[00:02:08.280 --> 00:02:10.160]  他經歷過補習老師補得好
[00:02:10.160 --> 00:02:12.880]  他又介紹給其他人
[00:02:12.880 --> 00:02:15.600]  我相信大致上是這樣
[00:02:15.600 --> 00:02:17.680]  好 我又想問
[00:02:17.680 --> 00:02:20.080]  我們今天的題目是
[00:02:20.080 --> 00:02:21.200]  我的信
[00:02:21.200 --> 00:02:23.200]  這個信不是一封信的信
[00:02:23.200 --> 00:02:24.560]  是信仰的信
[00:02:24.560 --> 00:02:26.160]  不知道
[00:02:26.160 --> 00:02:26.960]  你信耶穌
[00:02:26.960 --> 00:02:28.880]  回教會你又怎樣信
[00:02:28.880 --> 00:02:30.880]  你又信什麼
[00:02:30.880 --> 00:02:32.840]  你的信會不會都是
[00:02:32.840 --> 00:02:34.040]  好像補習一樣
[00:02:34.040 --> 00:02:36.040]  父母說好
[00:02:36.040 --> 00:02:37.320]  回教會
[00:02:37.320 --> 00:02:39.080]  你又回來了
[00:02:39.080 --> 00:02:40.080]  還是
[00:02:40.080 --> 00:02:41.400]  朋友們都說
[00:02:41.400 --> 00:02:42.520]  教會挺好玩的
[00:02:42.520 --> 00:02:44.400]  教會有足球機
[00:02:44.400 --> 00:02:46.400]  教會挺開心的
[00:02:46.400 --> 00:02:46.960]  是不是
[00:02:46.960 --> 00:02:48.480]  又可以一起打機
[00:02:48.480 --> 00:02:49.960]  你又回來了
[00:02:49.960 --> 00:02:51.240]  還是
[00:02:51.240 --> 00:02:53.480]  你都經歷過
[00:02:53.480 --> 00:02:55.480]  耶穌基督自己
[00:02:55.480 --> 00:02:57.160]  經歷過上帝的愛
[00:02:57.160 --> 00:02:58.680]  上帝的恩典
[00:02:58.680 --> 00:03:00.160]  你都覺得他很正
[00:03:00.160 --> 00:03:01.200]  很真實
[00:03:01.200 --> 00:03:02.600]  他讀真神
[00:03:02.600 --> 00:03:03.800]  是唯一的救主
[00:03:03.800 --> 00:03:06.560]  所以你繼續回來教會
[00:03:06.560 --> 00:03:08.560]  不知道你的信又怎樣
[00:03:08.560 --> 00:03:11.280]  今天我想跟大家看的經文
[00:03:11.280 --> 00:03:13.440]  就是馬太福音的九章
[00:03:13.440 --> 00:03:14.800]  1至18節
[00:03:14.800 --> 00:03:16.520]  當時也有很多人
[00:03:16.520 --> 00:03:18.520]  所以它叫信耶穌
[00:03:18.520 --> 00:03:20.520]  他們信是怎樣的
[00:03:20.520 --> 00:03:22.200]  這八節經文
[00:03:22.200 --> 00:03:24.320]  我就想不讀了
[00:03:24.320 --> 00:03:26.720]  我們打算播一段影片給大家看
[00:03:26.720 --> 00:03:29.920]  是的 沒錯
[00:03:29.920 --> 00:03:31.360]  你很聰明
[00:03:31.360 --> 00:03:32.880]  我們一起看 好不好
[00:03:32.880 --> 00:04:01.120]  ,他沒有說明過的事啊!
[00:04:02.120 --> 00:04:04.120]  真是,我告訴你
[00:04:04.120 --> 00:04:07.120]  沒有教會可以接受這家餐廳
[00:04:07.120 --> 00:04:09.920]  我們...我們遲到了
[00:04:09.920 --> 00:04:11.120]  你不要抱怨我
[00:04:11.120 --> 00:04:12.920]  你一直在吃午餐
[00:04:12.920 --> 00:04:13.720]  喝早午茶
[00:04:13.720 --> 00:04:14.520]  休息時間
[00:04:14.520 --> 00:04:15.320]  吃早餐
[00:04:15.320 --> 00:04:17.320]  還有...
[00:04:17.320 --> 00:04:19.520]  對不起
[00:04:19.520 --> 00:04:21.720]  我知道這件事很重要
[00:04:21.720 --> 00:04:23.720]  等等
[00:04:23.720 --> 00:04:26.520]  黎凡
[00:04:26.520 --> 00:04:27.720]  如果你害怕高度
[00:04:27.720 --> 00:04:29.720]  舉起手
[00:04:30.520 --> 00:04:31.520]  什麼?
[00:04:31.520 --> 00:04:33.520]  我怕高度
[00:04:33.520 --> 00:04:36.520]  你肯定會向我提出這句話
[00:04:36.520 --> 00:04:38.520]  保持自信
[00:04:38.520 --> 00:04:40.120]  你告訴我
[00:04:40.120 --> 00:04:42.120]  你聽到我們有什麼好說的
[00:04:42.120 --> 00:04:44.120]  我們有了什麼
[00:04:44.120 --> 00:04:45.120]  什麼?
[00:04:45.120 --> 00:04:47.120]  你看看
[00:04:47.120 --> 00:04:48.120]  你看看
[00:04:48.120 --> 00:04:49.120]  你怎麼在那邊
[00:04:49.120 --> 00:04:53.120]  當天的天空...
[00:04:53.120 --> 00:04:54.120]  什麼?
[00:04:54.120 --> 00:04:56.120]  閉嘴...
[00:04:56.120 --> 00:04:58.120]  朋友,你的罪名已被原諒了
[00:04:58.120 --> 00:05:01.120]  原諒罪名?
[00:05:01.120 --> 00:05:03.120]  這位傢伙說話很窩心
[00:05:03.120 --> 00:05:11.120]  這就更容易說了
[00:05:11.120 --> 00:05:13.120]  你的罪名已被原諒了
[00:05:13.120 --> 00:05:15.120]  還是說走上走下
[00:05:16.120 --> 00:05:18.120]  走上走下
[00:05:18.120 --> 00:05:19.120]  拿起你的帽子
[00:05:19.120 --> 00:05:21.120]  回家
[00:05:21.120 --> 00:05:40.120]  你看看
[00:05:40.120 --> 00:05:42.120]  這位傢伙
[00:05:42.120 --> 00:05:45.120]  你怎麼在那邊
[00:05:45.120 --> 00:05:47.120]  你怎麼在那邊
[00:05:47.120 --> 00:05:49.120]  你怎麼在那邊
[00:05:49.120 --> 00:05:51.120]  你怎麼在那邊
[00:05:51.120 --> 00:05:53.120]  你怎麼在那邊
[00:05:53.120 --> 00:05:55.120]  你怎麼在那邊
[00:05:55.120 --> 00:05:57.120]  你怎麼在那邊
[00:05:57.120 --> 00:05:59.120]  你怎麼在那邊
[00:05:59.120 --> 00:06:01.120]  你怎麼在那邊
[00:06:01.120 --> 00:06:03.120]  你怎麼在那邊
[00:06:03.120 --> 00:06:05.120]  你怎麼在那邊
[00:06:05.120 --> 00:06:09.120]  這個經文我很熟悉
[00:06:09.120 --> 00:06:11.120]  應該大家都兒童中學
[00:06:11.120 --> 00:06:13.120]  聽過看過了
[00:06:13.120 --> 00:06:15.120]  我們仔細看看經文
[00:06:15.120 --> 00:06:17.120]  第一節他這樣說
[00:06:17.120 --> 00:06:20.120]  耶穌上了船到海
[00:06:20.120 --> 00:06:22.120]  到過海來到自己的城
[00:06:22.120 --> 00:06:25.120]  即是耶穌去到另一個地方坐船
[00:06:25.120 --> 00:06:27.120]  這個城是哪裡來的呢
[00:06:27.120 --> 00:06:30.120]  我們看看地圖
[00:06:30.120 --> 00:06:35.120]  其實剛才那段經文說的地方叫加白龍
[00:06:35.120 --> 00:06:37.120]  中間那個是加里里海
[00:06:37.120 --> 00:06:39.120]  或者加里里湖
[00:06:39.120 --> 00:06:42.120]  這個城市其實是沿海的城市
[00:06:42.120 --> 00:06:45.120]  所以就是要坐船過去
[00:06:45.120 --> 00:06:48.120]  不過如果你好記性你應該知道
[00:06:48.120 --> 00:06:52.120]  他迎加白龍來到自己的城是加白龍這個地方
[00:06:52.120 --> 00:06:54.120]  如果你熟悉經或者你好記性
[00:06:54.120 --> 00:06:57.120]  你要知道耶穌出生或者成長在哪裡
[00:06:57.120 --> 00:07:00.120]  耶穌的成長是拿撒勒
[00:07:00.120 --> 00:07:03.120]  拿撒勒人耶穌
[00:07:03.120 --> 00:07:05.120]  為什麼他會記載
[00:07:05.120 --> 00:07:08.120]  加白龍這個城市是自己的地方
[00:07:08.120 --> 00:07:14.120]  原來耶穌在加白龍行過很多神蹟
[00:07:14.120 --> 00:07:17.120]  包括醫治了手腹肝的人
[00:07:17.120 --> 00:07:19.120]  安息日又趕鬼
[00:07:19.120 --> 00:07:23.120]  醫好癌老的女兒能成死女復活
[00:07:23.120 --> 00:07:25.120]  又醫好血流的婦人
[00:07:25.120 --> 00:07:27.120]  又醫好核子、阿爸等等
[00:07:27.120 --> 00:07:31.120]  原來加白龍這個地方
[00:07:31.120 --> 00:07:33.120]  剛剛那段經文發生的地方
[00:07:33.120 --> 00:07:36.120]  可以說是耶穌的侍奉基地
[00:07:36.120 --> 00:07:40.120]  耶穌當時在那裏行過很多神蹟奇事
[00:07:40.120 --> 00:07:43.120]  所以當時耶穌去到加白龍
[00:07:43.120 --> 00:07:45.120]  已經有很多人認識他
[00:07:45.120 --> 00:07:46.120]  很多人跟隨他
[00:07:46.120 --> 00:07:49.120]  當時已經有很多鐵粉
[00:07:49.120 --> 00:07:50.120]  去到加白龍的時候
[00:07:50.120 --> 00:07:52.120]  很多人跟隨他
[00:07:52.120 --> 00:07:56.120]  所以聖經就用自己的城來形容這個地方
[00:07:56.120 --> 00:07:58.120]  好,來到加白龍
[00:07:58.120 --> 00:08:00.120]  去到那間屋裏面
[00:08:00.120 --> 00:08:03.120]  耶穌繼續去講道、傳道
[00:08:03.120 --> 00:08:07.120]  亦吸引了一班跟隨者去聽他道
[00:08:07.120 --> 00:08:09.120]  所以你看到剛才那段影片
[00:08:09.120 --> 00:08:11.120]  屋前也好、屋裏面也好
[00:08:11.120 --> 00:08:13.120]  很多人隨時不通
[00:08:13.120 --> 00:08:17.120]  雖然有一大班人好像在跟隨耶穌
[00:08:17.120 --> 00:08:18.120]  聽他的講道
[00:08:18.120 --> 00:08:21.120]  但他們的信是各有不同
[00:08:21.120 --> 00:08:24.120]  我們今天從經文裏面去看
[00:08:24.120 --> 00:08:25.120]  有三批人
[00:08:25.120 --> 00:08:27.120]  他們的信都是很不同
[00:08:27.120 --> 00:08:30.120]  又看看自己像哪一批人
[00:08:30.120 --> 00:08:31.120]  我們首先看看
[00:08:31.120 --> 00:08:33.120]  第一批人就是文士
[00:08:33.120 --> 00:08:35.120]  文士的信是怎樣呢?
[00:08:35.120 --> 00:08:36.120]  先講講文士
[00:08:36.120 --> 00:08:40.120]  文士其實是一班當時的聖經抄寫員
[00:08:40.120 --> 00:08:42.120]  你知道以前沒有影印記
[00:08:42.120 --> 00:08:45.120]  要逐一抄寫
[00:08:45.120 --> 00:08:48.120]  去到耶穌的時代
[00:08:48.120 --> 00:08:50.120]  文士因為一班抄寫員
[00:08:50.120 --> 00:08:53.120]  其實他也是識字、知識分子
[00:08:53.120 --> 00:08:57.120]  所以其實都是當時的一班宗教領袖
[00:08:57.120 --> 00:09:00.120]  他們的地位也是很高
[00:09:00.120 --> 00:09:03.120]  也受到當時的人非常尊重
[00:09:03.120 --> 00:09:10.120]  而文士其實也見過不少耶穌的神蹟歧視
[00:09:10.120 --> 00:09:12.120]  文士因為抄寫聖經
[00:09:12.120 --> 00:09:13.120]  應該對舊事很熟悉
[00:09:13.120 --> 00:09:17.120]  也知道耶穌能行那麼多神蹟
[00:09:17.120 --> 00:09:20.120]  一定是從神而來
[00:09:20.120 --> 00:09:25.120]  不過雖然文士見到耶穌行過很多神蹟
[00:09:25.120 --> 00:09:29.120]  但他們不太承認耶穌是從神而來
[00:09:29.120 --> 00:09:32.120]  我們看看三至六字怎樣說
[00:09:32.120 --> 00:09:34.120]  我邀請大家一起讀
[00:09:34.120 --> 00:09:36.120]  預備起
[00:09:36.120 --> 00:09:39.120]  這時有幾個文士心裡說
[00:09:39.120 --> 00:10:06.120]  (音樂)
[00:10:06.120 --> 00:10:09.120]  當時的文士聽到耶穌對坦子說
[00:10:09.120 --> 00:10:10.120]  「你的罪赦了」
[00:10:10.120 --> 00:10:12.120]  他們就質疑耶穌
[00:10:12.120 --> 00:10:14.120]  「你哪位?赦罪?」
[00:10:14.120 --> 00:10:16.120]  「唯有神才有赦罪」
[00:10:16.120 --> 00:10:18.120]  「你真是什麼水」
[00:10:18.120 --> 00:10:20.120]  很質疑耶穌
[00:10:20.120 --> 00:10:23.120]  他們不承認耶穌是從神而來
[00:10:23.120 --> 00:10:25.120]  也不承認耶穌是神
[00:10:25.120 --> 00:10:26.120]  為什麼呢?
[00:10:26.120 --> 00:10:31.120]  因為當時耶穌經常責備文士、法理賽人
[00:10:31.120 --> 00:10:32.120]  這些宗教領袖
[00:10:32.120 --> 00:10:33.120]  因為耶穌經常說
[00:10:33.120 --> 00:10:35.120]  這班人是做些門面功夫
[00:10:35.120 --> 00:10:36.120]  祈禱是怎樣呢?
[00:10:36.120 --> 00:10:37.120]  是裝模作樣的
[00:10:37.120 --> 00:10:40.120]  大聲地在十字路口當街當巷祈禱
[00:10:40.120 --> 00:10:43.120]  要告訴別人自己多敬虔
[00:10:43.120 --> 00:10:46.120]  耶穌說他們是只有門面功夫
[00:10:46.120 --> 00:10:48.120]  不是真正愛神
[00:10:48.120 --> 00:10:50.120]  所以耶穌很多時候的教訓
[00:10:50.120 --> 00:10:52.120]  都是針對文士、法理賽人
[00:10:52.120 --> 00:10:54.120]  這些宗教領袖去說他們
[00:10:54.120 --> 00:10:56.120]  插他們的要害
[00:10:56.120 --> 00:10:58.120]  說這班當時的宗教領袖
[00:10:58.120 --> 00:11:00.120]  經常都做些門面功夫
[00:11:00.120 --> 00:11:01.120]  裝模作樣的
[00:11:01.120 --> 00:11:03.120]  不是真正愛上帝的
[00:11:03.120 --> 00:11:07.120]  所以這班文士、宗教領袖
[00:11:07.120 --> 00:11:08.120]  不是很喜歡耶穌
[00:11:08.120 --> 00:11:10.120]  更不想承認耶穌是神
[00:11:10.120 --> 00:11:12.120]  要承認耶穌是神的話
[00:11:12.120 --> 00:11:13.120]  那就是說自己錯了
[00:11:13.120 --> 00:11:15.120]  他們不想承認自己錯
[00:11:15.120 --> 00:11:16.120]  不單如此
[00:11:16.120 --> 00:11:18.120]  剛才不是說的耶穌
[00:11:18.120 --> 00:11:20.120]  當時已經有很多人跟隨他了
[00:11:20.120 --> 00:11:21.120]  很多粉絲
[00:11:21.120 --> 00:11:23.120]  所以這班宗教領袖
[00:11:23.120 --> 00:11:24.120]  他們都擔心自己
[00:11:24.120 --> 00:11:27.120]  會不會有一天我的地位不保
[00:11:27.120 --> 00:11:29.120]  會耶穌搶了我的風頭
[00:11:29.120 --> 00:11:30.120]  搶了我的威
[00:11:30.120 --> 00:11:31.120]  搶了我的地位
[00:11:31.120 --> 00:11:35.120]  他們不想那麼多人跟隨耶穌
[00:11:35.120 --> 00:11:39.120]  也很怕自己的宗教地位不保
[00:11:39.120 --> 00:11:42.120]  雖然當時這班文士
[00:11:42.120 --> 00:11:44.120]  同樣聚集在這間屋前
[00:11:44.120 --> 00:11:47.120]  同樣在聽耶穌的教訓
[00:11:47.120 --> 00:11:50.120]  但他們不是真的相信耶穌
[00:11:50.120 --> 00:11:54.120]  也絕對不相信耶穌是從神而來
[00:11:54.120 --> 00:11:56.120]  耶穌說這班文士
[00:11:56.120 --> 00:11:58.120]  懷著一個惡念
[00:11:58.120 --> 00:12:02.120]  原來他們是想找耶穌的把柄
[00:12:02.120 --> 00:12:04.120]  希望找到耶穌的痛腳
[00:12:04.120 --> 00:12:07.120]  以致可以指控耶穌不是從神而來
[00:12:07.120 --> 00:12:10.120]  所以文士的信是信什麼
[00:12:10.120 --> 00:12:12.120]  其實信耶穌是一個騙子
[00:12:12.120 --> 00:12:13.120]  信
[00:12:13.120 --> 00:12:15.120]  這班文士
[00:12:15.120 --> 00:12:18.120]  這班宗教領袖他們是不信
[00:12:18.120 --> 00:12:19.120]  他們跟耶穌
[00:12:19.120 --> 00:12:20.120]  聽耶穌說道
[00:12:20.120 --> 00:12:22.120]  就是想收集罪證
[00:12:22.120 --> 00:12:24.120]  想得到掛柄
[00:12:24.120 --> 00:12:26.120]  可以摧毀耶穌的名聲
[00:12:26.120 --> 00:12:29.120]  難怪耶穌說你們來
[00:12:29.120 --> 00:12:32.120]  聽我說道其實帶著一個惡念
[00:12:32.120 --> 00:12:35.120]  文士帶著一個惡念的時候
[00:12:35.120 --> 00:12:39.120]  以致他也產生一個不良的動機和行為
[00:12:39.120 --> 00:12:40.120]  他們來到耶穌面前
[00:12:40.120 --> 00:12:42.120]  就是想收集罪證
[00:12:42.120 --> 00:12:45.120]  去摧毀耶穌的名聲
[00:12:45.120 --> 00:12:49.120]  原來人帶著一個不信的惡念
[00:12:49.120 --> 00:12:50.120]  來到神的面前
[00:12:50.120 --> 00:12:54.120]  會產生一個不良的動機和行動
[00:12:54.120 --> 00:12:55.120]  丁姐妹
[00:12:55.120 --> 00:12:59.120]  今天你又帶著一個信回來教會
[00:12:59.120 --> 00:13:04.120]  你的信怎樣影響你的動機和行動和行為
[00:13:04.120 --> 00:13:07.120]  如果我們信耶穌是神
[00:13:07.120 --> 00:13:11.120]  我們來到應該有一個不同的動機
[00:13:11.120 --> 00:13:12.120]  不同的行為
[00:13:12.120 --> 00:13:13.120]  反過來
[00:13:13.120 --> 00:13:15.120]  如果你不信
[00:13:15.120 --> 00:13:19.120]  可能你也會帶著另一個動機和行動
[00:13:19.120 --> 00:13:21.120]  我不知道你信不信
[00:13:21.120 --> 00:13:22.120]  今天你們回來
[00:13:22.120 --> 00:13:24.120]  一起敬拜的時候
[00:13:24.120 --> 00:13:26.120]  上帝在我們當中嗎
[00:13:26.120 --> 00:13:27.120]  信不信
[00:13:27.120 --> 00:13:29.120]  如果你信的時候
[00:13:29.120 --> 00:13:31.120]  一起唱詩歌的時候
[00:13:31.120 --> 00:13:32.120]  你會怎樣
[00:13:32.120 --> 00:13:35.120]  投入、敬拜、嘗試唱
[00:13:35.120 --> 00:13:37.120]  我都知道初中、中中有時也不太熟
[00:13:37.120 --> 00:13:38.120]  是不是
[00:13:38.120 --> 00:13:40.120]  但是如果你信耶穌在那裡
[00:13:40.120 --> 00:13:41.120]  你知道回來敬拜的時候
[00:13:41.120 --> 00:13:42.120]  你會怎樣
[00:13:42.120 --> 00:13:43.120]  嘗試唱
[00:13:43.120 --> 00:13:44.120]  嘗試投入
[00:13:44.120 --> 00:13:45.120]  是不是
[00:13:45.120 --> 00:13:46.120]  但反過來
[00:13:46.120 --> 00:13:47.120]  你不信的
[00:13:47.120 --> 00:13:49.120]  你只不過循例
[00:13:49.120 --> 00:13:52.120]  按一個所謂基督徒的站
[00:13:52.120 --> 00:13:54.120]  你坐在那裡的時候
[00:13:54.120 --> 00:13:55.120]  可能你在那裡等
[00:13:55.120 --> 00:13:56.120]  什麼時候結束
[00:13:56.120 --> 00:13:57.120]  什麼時候唱完
[00:13:57.120 --> 00:13:59.120]  什麼時候可以坐下來
[00:13:59.120 --> 00:14:00.120]  Esther 你說完了嗎
[00:14:00.120 --> 00:14:02.120]  我想打遊戲機了
[00:14:02.120 --> 00:14:03.120]  是不是
[00:14:03.120 --> 00:14:06.120]  原來我們信不信
[00:14:06.120 --> 00:14:10.120]  是在影響我們的動機和行動
[00:14:10.120 --> 00:14:12.120]  我們再看另一批人
[00:14:12.120 --> 00:14:14.120]  他們的信又是怎樣
[00:14:14.120 --> 00:14:17.120]  他們是一群群眾的信
[00:14:17.120 --> 00:14:20.120]  第八節
[00:14:20.120 --> 00:14:22.120]  我真的這麼說
[00:14:22.120 --> 00:14:23.120]  我又邀請大家一起讀
[00:14:23.120 --> 00:14:24.120]  第八節
[00:14:24.120 --> 00:14:26.120]  預備起
[00:14:26.120 --> 00:14:37.120]  當時在屋裡面一群群眾
[00:14:37.120 --> 00:14:40.120]  可能是街坊、村民
[00:14:40.120 --> 00:14:41.120]  聽耶穌說道
[00:14:41.120 --> 00:14:43.120]  看到這個厲害的神蹟
[00:14:43.120 --> 00:14:46.120]  他們覺得很出奇、很不可思議
[00:14:46.120 --> 00:14:47.120]  然後怎樣
[00:14:47.120 --> 00:14:49.120]  讚美神、將榮耀歸神
[00:14:49.120 --> 00:14:51.120]  他們比文士還要厲害
[00:14:51.120 --> 00:14:54.120]  知道這個神蹟是從神而來的
[00:14:54.120 --> 00:14:57.120]  但是他們只是覺得
[00:14:57.120 --> 00:15:00.120]  神將醫治人的能力
[00:15:00.120 --> 00:15:05.120]  甚至是卸罪的權柄給了人
[00:15:05.120 --> 00:15:09.120]  他們還未是最真心相信耶穌是神
[00:15:09.120 --> 00:15:11.120]  眾人、一大群人
[00:15:11.120 --> 00:15:13.120]  一同親眼看到、一同親身經歷
[00:15:13.120 --> 00:15:15.120]  這個神蹟的發生
[00:15:15.120 --> 00:15:17.120]  但這群群眾
[00:15:17.120 --> 00:15:20.120]  他們仍然不太清楚耶穌是誰
[00:15:20.120 --> 00:15:23.120]  他們知道耶穌能夠行神蹟
[00:15:23.120 --> 00:15:25.120]  神賜給他能力
[00:15:25.120 --> 00:15:28.120]  但是他們不是很真實知道
[00:15:28.120 --> 00:15:30.120]  耶穌就是那位離開
[00:15:30.120 --> 00:15:31.120]  就是那位救主
[00:15:31.120 --> 00:15:32.120]  是那位獨一的真神
[00:15:32.120 --> 00:15:34.120]  他們只不過覺得
[00:15:34.120 --> 00:15:37.120]  神將能力給了一個人
[00:15:37.120 --> 00:15:39.120]  一群群眾的信
[00:15:39.120 --> 00:15:43.120]  是信耶穌將能力賜給了人
[00:15:43.120 --> 00:15:45.120]  人可以相信神蹟
[00:15:45.120 --> 00:15:48.120]  但可以不相信耶穌是神
[00:15:48.120 --> 00:15:50.120]  他們認同這是神蹟
[00:15:50.120 --> 00:15:55.120]  但他們不太認同耶穌是神
[00:15:55.120 --> 00:15:56.120]  可能他們也覺得
[00:15:56.120 --> 00:15:58.120]  耶穌的道理也挺好聽
[00:15:58.120 --> 00:16:00.120]  又有道理、說得不錯
[00:16:00.120 --> 00:16:04.120]  又或者他們可能知道耶穌有能力
[00:16:04.120 --> 00:16:07.120]  不知道耶穌能力可否幫助自己
[00:16:07.120 --> 00:16:09.120]  所以他們也跟著來
[00:16:09.120 --> 00:16:11.120]  有一點點壞話說
[00:16:11.120 --> 00:16:14.120]  其實這群人也見到耶穌的能力
[00:16:14.120 --> 00:16:16.120]  可能也是想跟著耶穌
[00:16:16.120 --> 00:16:19.120]  看看有沒有好處
[00:16:19.120 --> 00:16:21.120]  群眾的信可能只是想
[00:16:21.120 --> 00:16:24.120]  耶穌幫他們解決生活的問題
[00:16:24.120 --> 00:16:26.120]  人生的問題
[00:16:26.120 --> 00:16:28.120]  他們沒有相信耶穌是真神
[00:16:28.120 --> 00:16:30.120]  也不是決心跟隨耶穌
[00:16:30.120 --> 00:16:34.120]  要成為耶穌的門徒
[00:16:34.120 --> 00:16:40.120]  原來我們只是相信神有能力
[00:16:40.120 --> 00:16:44.120]  而沒有跟隨的決心是不足夠的
[00:16:44.120 --> 00:16:48.120]  可能我們也經歷過耶穌的幫助
[00:16:48.120 --> 00:16:52.120]  或者我們也覺得回教會挺開心
[00:16:52.120 --> 00:16:56.120]  但我們有沒有認清楚耶穌是誰呢
[00:16:56.120 --> 00:16:58.120]  我們有沒有認清楚耶穌是神
[00:16:58.120 --> 00:17:01.120]  我們是不是真心決心跟隨祂
[00:17:01.120 --> 00:17:03.120]  以成為祂的門徒呢
[00:17:03.120 --> 00:17:05.120]  如果我們認清楚耶穌是神
[00:17:05.120 --> 00:17:10.120]  我們今天是不是決心跟隨祂呢
[00:17:10.120 --> 00:17:12.120]  如果我們決心跟隨祂
[00:17:12.120 --> 00:17:14.120]  那意思是什麼呢
[00:17:14.120 --> 00:17:16.120]  可能你也會說是不是信耶穌
