
[00:00:00.000 --> 00:00:02.840]  我問我,因夫我經常都說
[00:03:50.880 --> 00:03:54.480]  記得上一個最大最厲害的颱風是誰嗎
[00:03:54.480 --> 00:03:55.160]  山竹
[00:03:55.160 --> 00:03:58.920]  這些很明顯是有傾向記住這些東西
[00:03:58.920 --> 00:04:01.920]  我知道它的特質是這樣的
[00:04:01.920 --> 00:04:03.520]  山竹我記得我那時候
[00:04:03.520 --> 00:04:05.480]  我那時候在大埔住的村屋
[00:04:05.480 --> 00:04:07.480]  多誇張啊那次
[00:04:07.480 --> 00:04:08.960]  我見到
[00:04:08.960 --> 00:04:10.200]  颱風的時候
[00:04:10.200 --> 00:04:10.960]  村屋
[00:04:10.960 --> 00:04:13.200]  有沒有人知道村屋最高層
[00:04:13.200 --> 00:04:14.960]  有個天台
[00:04:14.960 --> 00:04:16.000]  有間屋的天台
[00:04:16.000 --> 00:04:20.000]  整個天台的扇篷吹走了
[00:04:20.000 --> 00:04:21.000]  吹到哪裡
[00:04:21.000 --> 00:04:22.800]  吹到我的車附近
[00:04:22.800 --> 00:04:24.720]  壓在別人的車上
[00:04:24.720 --> 00:04:26.200]  那個扇篷有多大
[00:04:26.200 --> 00:04:31.000]  是整個三樓天台的面積700呎那麼大
[00:04:31.000 --> 00:04:32.520]  然後我最後知道
[00:04:32.520 --> 00:04:34.960]  哪間屋的人飛了出來
[00:04:34.960 --> 00:04:36.400]  他壓爛了我的車
[00:04:36.400 --> 00:04:37.720]  但是那個屋在那個車
[00:04:37.720 --> 00:04:38.960]  其實是隔了差不多
[00:04:38.960 --> 00:04:41.400]  差不多500至1000米的距離
[00:04:41.400 --> 00:04:43.840]  所以可想而知那次是很嚴重的
[00:04:43.840 --> 00:04:44.720]  當想起風暴
[00:04:44.720 --> 00:04:46.280]  你會想起可能
[00:04:46.280 --> 00:04:46.920]  是疫情
[00:04:46.920 --> 00:04:48.520]  可能想起社會事件
[00:04:48.520 --> 00:04:50.240]  也可能想起真實
[00:04:50.240 --> 00:04:53.840]  一些天氣上面的東西
[00:04:53.840 --> 00:04:55.600]  天文台講什麼叫風暴呢
[00:04:55.600 --> 00:04:56.120]  簡單講
[00:04:56.120 --> 00:04:58.800]  如果風力達10至11級
[00:04:58.800 --> 00:05:00.320]  它就算成為一個颱風
[00:05:00.320 --> 00:05:01.640]  一個風暴
[00:05:01.640 --> 00:05:04.000]  這個風暴必定會帶來一些破壞的
[00:05:04.000 --> 00:05:05.360]  無論是花草樹木
[00:05:05.360 --> 00:05:06.440]  樓宇也好
[00:05:06.440 --> 00:05:06.880]  浪
[00:05:06.880 --> 00:05:08.720]  起白頭浪也好
[00:05:08.720 --> 00:05:11.160]  但是原來風暴和破壞
[00:05:11.160 --> 00:05:13.320]  其實是常常都會放在一起
[00:05:13.320 --> 00:05:14.760]  是理解的
[00:05:14.760 --> 00:05:16.880]  可能你說風暴是真的大自然的
[00:05:16.880 --> 00:05:18.320]  甚至可能是疫情的
[00:05:18.320 --> 00:05:19.400]  不過我更加作為一個牧師
[00:05:19.400 --> 00:05:20.920]  我不單止是講大自然
[00:05:20.920 --> 00:05:23.280]  其實我是在講人生面對的風暴
[00:05:23.280 --> 00:05:25.280]  其實心靈的風暴
[00:05:25.280 --> 00:05:26.360]  也是很重要的
[00:05:26.360 --> 00:05:27.360]  或者這麼說
[00:05:27.360 --> 00:05:29.000]  心靈的風暴
[00:05:29.000 --> 00:05:31.080]  比起我們面對眼前
[00:05:31.080 --> 00:05:32.960]  真是大自然的風暴
[00:05:32.960 --> 00:05:36.520]  或許破壞力更大
[00:05:36.520 --> 00:05:37.640]  因為那個破壞力是
[00:05:37.640 --> 00:05:40.840]  影響一個人的生命
[00:05:40.840 --> 00:05:43.800]  影響一個人生的一條路
[00:05:43.800 --> 00:05:44.840]  山竹
[00:05:44.840 --> 00:05:47.200]  三天五天它就會過去
[00:05:47.200 --> 00:05:50.000]  但是人生遇到風暴或許
[00:05:50.000 --> 00:05:51.200]  可能它影響的
[00:05:51.200 --> 00:05:53.240]  不是三天五天
[00:05:53.240 --> 00:05:56.440]  可能是一段更長的時間
[00:05:56.440 --> 00:05:57.560]  正如剛才所講
[00:05:57.560 --> 00:05:59.720]  風暴帶來的是破壞
[00:05:59.720 --> 00:06:01.520]  破壞可以是外在的
[00:06:01.520 --> 00:06:02.920]  可以是財物
[00:06:02.920 --> 00:06:04.440]  可以是經濟
[00:06:04.440 --> 00:06:06.840]  也可以是心靈裡面的風暴
[00:06:06.840 --> 00:06:09.320]  帶來你的生命受損
[00:06:09.320 --> 00:06:11.080]  這個都是很重要的
[00:06:11.080 --> 00:06:14.040]  今天也跟大家一起看一段經文
[00:06:14.040 --> 00:06:16.440]  這段經文確實
[00:06:16.440 --> 00:06:18.280]  很明顯有外在的風暴
[00:06:18.280 --> 00:06:20.680]  就是門徒經歷一個風浪
[00:06:20.680 --> 00:06:24.640]  在湖上經歷一個大自然的風暴
[00:06:24.640 --> 00:06:26.360]  但這段經文的重點
[00:06:26.360 --> 00:06:28.120]  其實不是外面
[00:06:28.120 --> 00:06:29.400]  不是大自然所帶來
[00:06:29.400 --> 00:06:31.200]  被風暴的破壞
[00:06:31.200 --> 00:06:33.280]  這段經文更加重要的是
[00:06:33.280 --> 00:06:35.160]  這些門徒在他們的生命裡面
[00:06:35.160 --> 00:06:37.720]  在他們的心靈裡面
[00:06:37.720 --> 00:06:39.960]  同樣地都遇到一個風暴
[00:06:39.960 --> 00:06:41.040]  這個風暴
[00:06:41.040 --> 00:06:43.040]  如果它這次不通過的話
[00:06:43.040 --> 00:06:43.600]  或者這麼說
[00:06:43.600 --> 00:06:45.000]  它過得了的話
[00:06:45.000 --> 00:06:47.400]  我相信他們的生命
[00:06:47.400 --> 00:06:49.080]  就好像聖經所展現的
[00:06:49.080 --> 00:06:50.400]  它就因為這個風暴裡面
[00:06:50.400 --> 00:06:53.000]  去看見這個所信的對象是誰
[00:06:53.000 --> 00:06:55.240]  他們更加有信心和勇氣
[00:06:55.240 --> 00:06:56.600]  去面對他將來
[00:06:56.600 --> 00:06:58.280]  他要全福音的路上面
[00:06:58.280 --> 00:06:59.600]  怎麼可以繼續的前行
[00:06:59.600 --> 00:07:02.040]  這個是非常重要的
[00:07:02.040 --> 00:07:03.880]  所以對於這班基督徒來說
[00:07:03.880 --> 00:07:05.520]  當要面對風暴的時候
[00:07:05.520 --> 00:07:06.600]  我就會問
[00:07:06.600 --> 00:07:08.320]  是不是基督徒只是面對
[00:07:08.320 --> 00:07:10.920]  或者只是需要
[00:07:10.920 --> 00:07:12.960]  去接受風暴帶來的破壞呢
[00:07:12.960 --> 00:07:13.640]  這是第一個問題
[00:07:13.640 --> 00:07:15.000]  是不是呢
[00:07:15.000 --> 00:07:16.440]  基督徒面對風暴
[00:07:16.440 --> 00:07:19.680]  是不是只是承受那種破壞力
[00:07:19.680 --> 00:07:20.800]  帶來給我們那種傷害
[00:07:20.800 --> 00:07:22.160]  是不是只是這樣呢
[00:07:22.160 --> 00:07:22.680]  第二個問題
[00:07:22.680 --> 00:07:24.040]  今天這篇講道想你回答的
[00:07:24.040 --> 00:07:25.800]  或者我自己也會回答的
[00:07:25.800 --> 00:07:27.760]  當我迎向風暴的時候
[00:07:27.760 --> 00:07:29.480]  究竟有什麼選擇
[00:07:29.480 --> 00:07:30.960]  去幫助我們
[00:07:30.960 --> 00:07:33.160]  或許這條問題
[00:07:33.160 --> 00:07:34.440]  此刻的你也好
[00:07:34.440 --> 00:07:37.000]  將來你去面對風浪風暴的時候
[00:07:37.000 --> 00:07:39.640]  希望你也牢牢記住
[00:07:39.640 --> 00:07:40.760]  放在心裡面
[00:07:40.760 --> 00:07:42.440]  繼續走我們要走的路
[00:07:42.440 --> 00:07:43.760]  不如我們讀一下今天這段經文
[00:07:43.760 --> 00:07:44.360]  可以嗎
[00:07:44.360 --> 00:07:44.680]  一起讀
[00:07:44.680 --> 00:07:44.840]  好嗎
[00:07:44.840 --> 00:07:45.520]  很簡單的
[00:07:45.520 --> 00:07:47.440]  35節41節
[00:07:47.440 --> 00:07:48.040]  好 請
[00:07:48.600 --> 00:07:51.600]  (音樂)
[00:07:52.160 --> 00:07:55.160]  (音樂)
[00:07:55.720 --> 00:07:58.720]  (音樂)
[00:07:59.280 --> 00:08:02.280]  (音樂)
[00:08:02.840 --> 00:08:05.840]  (音樂)
[00:08:06.400 --> 00:08:09.400]  (音樂)
[00:08:09.960 --> 00:08:12.960]  (音樂)
[00:08:38.960 --> 00:08:40.440]  好 一起討告
[00:08:40.440 --> 00:08:40.960]  一起祈禱
[00:08:40.960 --> 00:08:42.280]  我預期你祈禱 好嗎
[00:08:42.280 --> 00:08:43.760]  親愛的天父幫助我們
[00:08:43.760 --> 00:08:45.040]  我們很想將我們的生命
[00:08:45.040 --> 00:08:46.000]  交給你面前
[00:08:46.000 --> 00:08:48.280]  特別是聖靈引導我們去明白真理
[00:08:48.280 --> 00:08:49.240]  並且我們的生命
[00:08:49.240 --> 00:08:50.560]  因著聖靈的感動
[00:08:50.560 --> 00:08:51.960]  我們學習信奉
[00:08:51.960 --> 00:08:53.840]  可以去回應你自己的說話
[00:08:53.840 --> 00:08:55.760]  走在你自己的心意底下
[00:08:55.760 --> 00:08:57.360]  討告馮主命求
[00:08:57.360 --> 00:08:58.640]  阿門
[00:08:58.640 --> 00:08:59.840]  剛剛讀完這經文
[00:08:59.840 --> 00:09:01.280]  很清楚
[00:09:01.280 --> 00:09:03.520]  這場風暴發生在二千多年前
[00:09:03.520 --> 00:09:04.160]  真的
[00:09:04.160 --> 00:09:07.200]  這場是一場大自然帶來的風暴
[00:09:07.200 --> 00:09:09.160]  這場風暴在哪裡發生
[00:09:09.160 --> 00:09:10.280]  很清楚告訴我們知道
[00:09:10.280 --> 00:09:11.960]  其實是巴勒斯坦地
[00:09:11.960 --> 00:09:13.080]  為什麼巴勒斯坦地
[00:09:13.080 --> 00:09:15.000]  這個湖突然之間會
[00:09:15.000 --> 00:09:15.880]  風起雲湧
[00:09:15.880 --> 00:09:17.240]  有一個巨浪
[00:09:17.240 --> 00:09:20.320]  令到整艘船快要沉沒
[00:09:20.320 --> 00:09:20.960]  很簡單
[00:09:20.960 --> 00:09:22.640]  因為如果在地理就知道
[00:09:22.640 --> 00:09:24.400]  雖然那個是湖
[00:09:24.400 --> 00:09:26.440]  但是如果按照一些地理研究
[00:09:26.440 --> 00:09:27.360]  告訴我們知道
[00:09:27.360 --> 00:09:28.480]  這個湖久不久
[00:09:28.480 --> 00:09:31.080]  都會有很多大風浪
[00:09:31.080 --> 00:09:31.960]  這個大風浪的原因
[00:09:31.960 --> 00:09:33.200]  是因為這個加里利湖
[00:09:33.200 --> 00:09:34.400]  其實是低過水平面
[00:09:34.400 --> 00:09:37.120]  後面北面一個很高的山
[00:09:37.120 --> 00:09:39.000]  所以當風一聚集
[00:09:39.000 --> 00:09:40.320]  然後向下衝的時候
[00:09:40.320 --> 00:09:42.680]  就會直湧下去這個加里利湖
[00:09:42.680 --> 00:09:44.120]  所以久不久這個加里利湖
[00:09:44.120 --> 00:09:47.120]  都會有很多風浪的出現
[00:09:47.120 --> 00:09:48.120]  某程度上
[00:09:48.120 --> 00:09:50.600]  門徒正正就在這個過程裡面
[00:09:50.600 --> 00:09:54.200]  去面對這個大自然的災害
[00:09:54.200 --> 00:09:55.600]  當然你可能會問
[00:09:55.600 --> 00:09:57.200]  這幫門徒在那裡生活
[00:09:57.200 --> 00:09:58.440]  應該會說的
[00:09:58.440 --> 00:09:59.600]  為什麼他們不認識
[00:09:59.600 --> 00:10:01.360]  或者為什麼他們遇到這個風浪的時候
[00:10:01.360 --> 00:10:03.040]  有這麼大的反應
[00:10:03.040 --> 00:10:04.560]  我待會會告訴你們
[00:10:04.560 --> 00:10:06.360]  不過我很想先從第一個分題
[00:10:06.360 --> 00:10:08.000]  跟大家一起去認識一下
[00:10:08.000 --> 00:10:09.840]  原來外在的環境
[00:10:09.840 --> 00:10:11.880]  或者外面的風浪
[00:10:11.880 --> 00:10:13.960]  確實存在
[00:10:13.960 --> 00:10:15.800]  不過更影響我們的
[00:10:15.800 --> 00:10:18.720]  或許可能是我們心靈裡面
[00:10:18.720 --> 00:10:20.320]  我們的震盪
[00:10:20.320 --> 00:10:21.880]  這個風暴這個風浪
[00:10:21.880 --> 00:10:23.360]  帶來給我們的心靈
[00:10:23.360 --> 00:10:25.800]  可能面對得更加嚴重
[00:10:25.800 --> 00:10:27.400]  面對得更加困難
[00:10:27.400 --> 00:10:28.800]  我們盼望透過這段經文裡面
[00:10:28.800 --> 00:10:30.160]  一起去學習
[00:10:30.160 --> 00:10:31.480]  看看神的說話
[00:10:31.480 --> 00:10:32.760]  一段大家都很認識
[00:10:32.760 --> 00:10:33.880]  甚至可能在教會裡面
[00:10:33.880 --> 00:10:35.040]  生活一段長的時間
[00:10:35.040 --> 00:10:37.120]  你都必然聽過這段經文
[00:10:37.120 --> 00:10:38.280]  重申一次
[00:10:38.280 --> 00:10:40.200]  究竟經文對我們今天
[00:10:40.200 --> 00:10:41.520]  作為青年的信徒
[00:10:41.520 --> 00:10:43.560]  可能中間一些成年的信徒
[00:10:43.560 --> 00:10:44.960]  我們可以怎樣去應用
[00:10:44.960 --> 00:10:46.240]  怎樣去幫助我們
[00:10:46.240 --> 00:10:48.080]  達到信心的功課上面
[00:10:48.080 --> 00:10:50.000]  去做一次學習呢
[00:10:50.000 --> 00:10:51.560]  這段經文很特別
[00:10:51.560 --> 00:10:53.160]  耶穌如果你看回
[00:10:53.160 --> 00:10:54.440]  第四章前一段經文
[00:10:54.440 --> 00:10:55.760]  你就知道了
[00:10:55.760 --> 00:10:58.160]  當時其實耶穌是用四個比喻
[00:10:58.160 --> 00:11:00.800]  去教導當時的群眾
[00:11:00.800 --> 00:11:02.160]  當時耶穌教導的時候
[00:11:02.160 --> 00:11:03.440]  他就在海邊那裡
[00:11:03.440 --> 00:11:06.000]  自己在船上讀過這樣去講
[00:11:06.000 --> 00:11:06.960]  經文去到35節
[00:11:06.960 --> 00:11:07.720]  很清楚告訴我們
[00:11:07.720 --> 00:11:09.400]  到了晚上的時候
[00:11:09.400 --> 00:11:10.720]  耶穌就叫門徒上船
[00:11:10.720 --> 00:11:13.120]  之後就到船去到對面岸
[00:11:13.120 --> 00:11:15.680]  如果按照經文這個故事之後
[00:11:15.680 --> 00:11:17.040]  你就知道原來
[00:11:17.040 --> 00:11:18.680]  門徒和耶穌是要去到
[00:11:18.680 --> 00:11:20.760]  那個叫做格拉森的地方
[00:11:20.760 --> 00:11:22.320]  我現在會告訴你
[00:11:22.320 --> 00:11:23.280]  但很明顯這段經文
[00:11:23.280 --> 00:11:25.080]  是耶穌獨自叫門徒一起
[00:11:25.080 --> 00:11:27.320]  然後一群群眾
[00:11:27.320 --> 00:11:30.000]  就在加里狐上面
[00:11:30.000 --> 00:11:31.200]  去讀署去面對
[00:11:31.200 --> 00:11:31.800]  中間是怎樣
[00:11:31.800 --> 00:11:33.520]  當然他們要到過那邊
[00:11:33.520 --> 00:11:34.720]  中間裡面起了風浪
[00:11:34.720 --> 00:11:36.040]  然後這個故事
[00:11:36.040 --> 00:11:38.520]  就記載了整個過程裡面
[00:11:38.520 --> 00:11:39.880]  發生了什麼
[00:11:39.880 --> 00:11:40.800]  經文37節
[00:11:40.800 --> 00:11:41.640]  很清楚的畫面
[00:11:41.640 --> 00:11:42.880]  我們知道
[00:11:42.880 --> 00:11:45.360]  忽然狂風大作
[00:11:45.360 --> 00:11:47.400]  當然這個和修本的翻譯
[00:11:47.400 --> 00:11:48.920]  好像很文皺皺
[00:11:48.920 --> 00:11:50.320]  不過在原文裡面
[00:11:50.320 --> 00:11:51.320]  有一個形容詞
[00:11:51.320 --> 00:11:53.360]  其實是沒有很準確的翻譯出來
[00:11:53.360 --> 00:11:54.560]  使我們讀的時候
[00:11:54.560 --> 00:11:56.920]  其實對這句說話
[00:11:56.920 --> 00:11:59.320]  不是太明白和掌握的
[00:11:59.320 --> 00:12:00.200]  其實原來
[00:12:00.200 --> 00:12:00.680]  寫的那篇畫面
[00:12:00.680 --> 00:12:02.120]  我們知道這個風暴
[00:12:02.120 --> 00:12:04.120]  作者特別用了一個形容詞
[00:12:04.120 --> 00:12:04.760]  去形容它
[00:12:04.760 --> 00:12:06.320]  是一個大的風暴
[00:12:06.320 --> 00:12:07.600]  簡單說
[00:12:07.600 --> 00:12:09.000]  不是小事
[00:12:09.000 --> 00:12:10.120]  特別告訴讀者知道
[00:12:10.120 --> 00:12:11.360]  告訴你知道
[00:12:11.360 --> 00:12:12.680]  門徒這次面對的
[00:12:12.680 --> 00:12:14.520]  是一個大的風暴
[00:12:14.520 --> 00:12:16.800]  原來狂風這個字
[00:12:16.800 --> 00:12:17.720]  在舊約聖經
[00:12:17.720 --> 00:12:20.840]  特別是希臘文翻譯的舊約聖經裡面
[00:12:20.840 --> 00:12:22.120]  日伯基裡面說
[00:12:22.120 --> 00:12:23.720]  原來這個字都可以翻譯成什麼
[00:12:23.720 --> 00:12:25.520]  旋風
[00:12:25.520 --> 00:12:27.000]  簡單說意思就是說
[00:12:27.000 --> 00:12:29.120]  當門徒和耶穌渡過河的時候
[00:12:29.120 --> 00:12:30.280]  在一艘船上面
[00:12:30.280 --> 00:12:32.080]  雖然他們是漁夫
[00:12:32.080 --> 00:12:34.240]  但是他們這次遇到的
[00:12:34.240 --> 00:12:35.240]  寫的作者告訴我們知道
[00:12:35.240 --> 00:12:37.520]  是一個超大的風暴
[00:12:37.520 --> 00:12:38.720]  某程度上
[00:12:38.720 --> 00:12:40.960]  是這幫門徒過去的經驗
[00:12:40.960 --> 00:12:42.960]  不能夠駕馭的
[00:12:42.960 --> 00:12:43.880]  如果我們用一個理解
[00:12:43.880 --> 00:12:46.040]  就是其實門徒此刻
[00:12:46.040 --> 00:12:50.320]  正正面對一個失控的場面
[00:12:50.320 --> 00:12:51.520]  當然
[00:12:51.520 --> 00:12:53.120]  門徒是一幫漁夫
[00:12:53.120 --> 00:12:55.880]  其中有四五個比特西門的
[00:12:55.880 --> 00:12:57.560]  幾兄弟漢
[00:12:57.560 --> 00:12:59.440]  這些全部都是漁夫
[00:12:59.440 --> 00:13:01.040]  但是在這個過程裡面
[00:13:01.040 --> 00:13:04.560]  確實這場外面的風浪
[00:13:04.560 --> 00:13:06.560]  打擊他們的不單是
[00:13:06.560 --> 00:13:09.240]  眼前看到的生命的受威脅
[00:13:09.240 --> 00:13:11.480]  甚或他們心靈的裡面
[00:13:11.480 --> 00:13:14.080]  此刻有很多的思想
[00:13:14.080 --> 00:13:14.680]  慢慢說
[00:13:14.680 --> 00:13:16.680]  你知道為什麼這樣說
[00:13:16.680 --> 00:13:17.680]  等一下先問我不知道
[00:13:17.680 --> 00:13:18.560]  第一件事
[00:13:18.560 --> 00:13:20.240]  我想先問你
[00:13:20.240 --> 00:13:22.840]  我不知道你有沒有遇到一些
[00:13:22.840 --> 00:13:25.120]  在你遭遇的裡面
[00:13:25.120 --> 00:13:29.240]  使你心靈震盪的事發生
[00:13:29.240 --> 00:13:31.040]  我不知道你有沒有看新聞
[00:13:31.040 --> 00:13:32.800]  原來過去
[00:13:32.800 --> 00:13:34.360]  香港在兒童
[00:13:34.360 --> 00:13:35.640]  港童
[00:13:35.640 --> 00:13:36.800]  說的其實是小學中學
[00:13:36.800 --> 00:13:38.160]  初中那些
[00:13:38.160 --> 00:13:39.000]  他說
[00:13:39.000 --> 00:13:42.200]  尋求去見精神科的人
[00:13:42.200 --> 00:13:43.680]  那個經文
[00:13:43.680 --> 00:13:44.800]  那個心理文章可以知道
[00:13:44.800 --> 00:13:46.840]  是多了三成
[00:13:46.840 --> 00:13:47.760]  這是什麼時候的
[00:13:47.760 --> 00:13:50.760]  2021年1月的新聞
[00:13:50.760 --> 00:13:51.680]  2021年的新聞
[00:13:51.680 --> 00:13:53.680]  就是說在疫情裡面
[00:13:53.680 --> 00:13:55.320]  疫情裡面其實沒有什麼風浪
[00:13:55.320 --> 00:13:58.200]  2021年抗爭也搞完了一段時間
[00:13:58.200 --> 00:14:00.160]  其實也沒有關係抗爭的事
[00:14:00.160 --> 00:14:02.360]  為什麼
[00:14:02.360 --> 00:14:03.880]  香港的兒童
