
[00:00:00.000 --> 00:00:05.000]  大家好,很高興一星期又見到大家
[00:07:02.000 --> 00:07:06.000]  在進入經文之先
[00:07:06.000 --> 00:07:10.000]  我們先回顧一下若瑟的生命
[00:07:10.000 --> 00:07:16.000]  幫助我們了解一會兒看的經文故事
[00:07:16.000 --> 00:07:18.000]  我想大家都知道
[00:07:18.000 --> 00:07:20.000]  若瑟是雅各的兒子
[00:07:20.000 --> 00:07:22.000]  雅各有12個兒子
[00:07:22.000 --> 00:07:26.000]  而若瑟是雅各最寵愛的兒子
[00:07:26.000 --> 00:07:29.000]  如果大家有印象,有聽過一個故事
[00:07:29.000 --> 00:07:33.000]  就是雅各為若瑟做了一件彩衣
[00:07:33.000 --> 00:07:36.000]  彩衣是專門給12個兒子
[00:07:36.000 --> 00:07:37.000]  給若瑟
[00:07:37.000 --> 00:07:39.000]  而這件事就加劇了
[00:07:39.000 --> 00:07:43.000]  若瑟的哥哥很妒忌若瑟
[00:07:43.000 --> 00:07:45.000]  妒忌到一個怎樣的地方
[00:07:45.000 --> 00:07:50.000]  就是這幫哥哥很想若瑟消失在家裡
[00:07:50.000 --> 00:07:52.000]  正如這裡的時段
[00:07:52.000 --> 00:07:54.000]  就是在若瑟17歲的時候
[00:07:54.000 --> 00:07:56.000]  他們藉著一個機會
[00:07:56.000 --> 00:08:00.000]  把若瑟賣到埃及地
[00:08:00.000 --> 00:08:02.000]  使若瑟成為一個奴隸
[00:08:02.000 --> 00:08:04.000]  我們今天所看的經文就是
[00:08:04.000 --> 00:08:07.000]  說到17歲的若瑟賣到埃及之後
[00:08:07.000 --> 00:08:10.000]  究竟他在埃及地這個地方的
[00:08:10.000 --> 00:08:14.000]  第一個階段遭遇發生了什麼事
[00:08:14.000 --> 00:08:18.000]  我們可以先看一至六節
[00:08:18.000 --> 00:08:21.000]  其實有一些交代著
[00:08:21.000 --> 00:08:24.000]  若瑟去到埃及地的第一個階段
[00:08:24.000 --> 00:08:28.000]  說的是他當中所遇到的一些背景
[00:08:28.000 --> 00:08:30.000]  剛剛說到若瑟被那幫哥哥
[00:08:30.000 --> 00:08:32.000]  賣到埃及的地方
[00:08:32.000 --> 00:08:34.000]  那時候他說有一個埃及人
[00:08:34.000 --> 00:08:36.000]  就是法老的內臣
[00:08:36.000 --> 00:08:37.000]  叫做波提佛
[00:08:37.000 --> 00:08:38.000]  他是護衛長
[00:08:38.000 --> 00:08:41.000]  他們在那幫二十馬里的商人手中
[00:08:41.000 --> 00:08:44.000]  買了這個若瑟回來
[00:08:44.000 --> 00:08:47.000]  成為了他家裡的一個奴隸
[00:08:47.000 --> 00:08:49.000]  經文很快就說到這個若瑟
[00:08:49.000 --> 00:08:51.000]  她做事很能幹
[00:08:51.000 --> 00:08:54.000]  慢慢就由奴隸升職
[00:08:54.000 --> 00:08:56.000]  奴隸可能在外面
[00:08:56.000 --> 00:08:58.000]  通常在外面做一些苦力、勞力的工作
[00:08:58.000 --> 00:09:00.000]  慢慢她得到賞識
[00:09:00.000 --> 00:09:02.000]  就成為了波提佛
[00:09:02.000 --> 00:09:05.000]  近身事後波提佛的一個隨從
[00:09:05.000 --> 00:09:08.000]  再之後我們看到第五節
[00:09:08.000 --> 00:09:13.000]  他說這個主人去到派若瑟
[00:09:13.000 --> 00:09:16.000]  去管理他的家務和一切所有
[00:09:16.000 --> 00:09:19.000]  這裡說的是原來不知不覺
[00:09:19.000 --> 00:09:23.000]  若瑟都成為了家裡的大內總管
[00:09:23.000 --> 00:09:25.000]  她由奴隸成為一個貼身的隨從
[00:09:25.000 --> 00:09:28.000]  再去到成為一個大內總管
[00:09:28.000 --> 00:09:31.000]  可以說其實若瑟在波提佛的家裡
[00:09:31.000 --> 00:09:34.000]  是步步高升的階段
[00:09:34.000 --> 00:09:37.000]  然後可以看到其實若瑟做事
[00:09:37.000 --> 00:09:39.000]  把所有的事情都交給他手上
[00:09:39.000 --> 00:09:41.000]  是代表著波提佛很信任
[00:09:41.000 --> 00:09:44.000]  很放心若瑟這個人
[00:09:44.000 --> 00:09:46.000]  也有很高的信任度
[00:09:46.000 --> 00:09:47.000]  但是如果大家仔細留意
[00:09:47.000 --> 00:09:52.000]  第六節說明若瑟如何高升
[00:09:52.000 --> 00:09:54.000]  作者突然說了一句
[00:09:54.000 --> 00:09:57.000]  他說若瑟原來瘦雅盡美
[00:09:57.000 --> 00:10:00.000]  這裡就好像電影的伏筆
[00:10:00.000 --> 00:10:02.000]  說若瑟作為一個
[00:10:02.000 --> 00:10:05.000]  剛剛說的她又聰明又帥
[00:10:05.000 --> 00:10:07.000]  究竟故事會如何發展呢
[00:10:07.000 --> 00:10:11.000]  我們接下來會一起看經文
[00:10:11.000 --> 00:10:13.000]  去到第一個點
[00:10:13.000 --> 00:10:16.000]  我們先去看第七節
[00:10:16.000 --> 00:10:18.000]  第七節是說
[00:10:18.000 --> 00:10:20.000]  剛剛說過這事以後
[00:10:20.000 --> 00:10:22.000]  就是若瑟在步步高升
[00:10:22.000 --> 00:10:24.000]  在升職的階段裡
[00:10:24.000 --> 00:10:26.000]  發生了一件事
[00:10:26.000 --> 00:10:27.000]  一件遭遇
[00:10:27.000 --> 00:10:30.000]  這裡說到若瑟主人的妻子
[00:10:30.000 --> 00:10:32.000]  以目送情給若瑟
[00:10:32.000 --> 00:10:35.000]  其實以目送情這個點是說
[00:10:35.000 --> 00:10:38.000]  她是貪婪地注視若瑟
[00:10:38.000 --> 00:10:40.000]  她很渴望得到若瑟
[00:10:40.000 --> 00:10:42.000]  並且她用採取行動
[00:10:42.000 --> 00:10:44.000]  直接跟若瑟說你跟我睡吧
[00:10:44.000 --> 00:10:46.000]  其實這個睡是想說
[00:10:46.000 --> 00:10:49.000]  她很想跟若瑟發生性行為
[00:10:49.000 --> 00:10:51.000]  其實這個女主人想要的
[00:10:51.000 --> 00:10:52.000]  只是一個性
[00:10:52.000 --> 00:10:54.000]  並不是任何的愛
[00:10:54.000 --> 00:10:55.000]  甚至這裡其實是
[00:10:55.000 --> 00:10:56.000]  剛剛說的她是
[00:10:56.000 --> 00:10:58.000]  是幫提佛的一個妻子
[00:10:58.000 --> 00:11:00.000]  所以她在這裡所做的事
[00:11:00.000 --> 00:11:03.000]  是一件在上帝眼中看為淫亂的事
[00:11:03.000 --> 00:11:04.000]  而女主人的口吻
[00:11:04.000 --> 00:11:07.000]  其實是一個命令的語氣
[00:11:07.000 --> 00:11:10.000]  想著一想若瑟本身是一個奴隸
[00:11:10.000 --> 00:11:12.000]  而女主人就用她女主人的權柄
[00:11:12.000 --> 00:11:16.000]  去威脅她、威迫她去服從
[00:11:16.000 --> 00:11:19.000]  我們先代入一下若瑟當時的處境
[00:11:19.000 --> 00:11:22.000]  剛剛說的若瑟其實是17歲左右
[00:11:22.000 --> 00:11:23.000]  去到波特弗的家
[00:11:23.000 --> 00:11:26.000]  其實她是寄居在異鄉的裡面
[00:11:26.000 --> 00:11:29.000]  一個人留在埃及的地方生活
[00:11:29.000 --> 00:11:33.000]  我想當時做了幾年的20多歲的若瑟
[00:11:33.000 --> 00:11:36.000]  正值是一個血氣方剛的年紀
[00:11:36.000 --> 00:11:39.000]  我想她也有孤單寂寞、冷的時間
[00:11:39.000 --> 00:11:43.000]  但她沒有因為這個藉口去放縱自己
[00:11:43.000 --> 00:11:45.000]  沒有做一些不道德的事
[00:11:45.000 --> 00:11:47.000]  甚至在八至九節
[00:11:47.000 --> 00:11:52.000]  我們去看她去回應女主人的淫亂
[00:11:52.000 --> 00:11:54.000]  發生性行為的要求
[00:11:54.000 --> 00:11:56.000]  在解說裡面我們可以看出
[00:11:56.000 --> 00:11:58.000]  她堅決拒絕的理由
[00:11:58.000 --> 00:12:02.000]  我們就細看八至九節
[00:12:02.000 --> 00:12:05.000]  當我們看第八和第九節的時候
[00:12:05.000 --> 00:12:07.000]  第一句就說到若瑟不從
[00:12:07.000 --> 00:12:09.000]  其實面對眼前的試探
[00:12:09.000 --> 00:12:14.000]  若瑟第一想到的並不是要滿足自己的利益
[00:12:14.000 --> 00:12:15.000]  或者那一刻的慾望
[00:12:15.000 --> 00:12:18.000]  相反她在解說的過程中
[00:12:18.000 --> 00:12:23.000]  她是想保護或者想捍衛主人波特弗的益處
[00:12:23.000 --> 00:12:27.000]  若瑟剛剛說到波特弗是超級信任她的
[00:12:27.000 --> 00:12:32.000]  她把她家裡一切都交在了若瑟的手中
[00:12:32.000 --> 00:12:33.000]  所有東西都不過問
[00:12:33.000 --> 00:12:38.000]  而她知道對主人波特弗的忠誠是必然的
[00:12:38.000 --> 00:12:42.000]  所以她決定不會做出任何背叛主人的事
[00:12:42.000 --> 00:12:49.000]  若瑟不聽從女主人是基於她要對信任她的主人做忠誠
[00:12:49.000 --> 00:12:54.000]  堅決不做傷害任何波特弗的一些乙鬼的舉動
[00:12:54.000 --> 00:12:57.000]  更加若瑟在最後第九節
[00:12:57.000 --> 00:12:59.000]  她又再說一個補充
[00:12:59.000 --> 00:13:03.000]  她說我怎能作者大惡得罪神呢
[00:13:03.000 --> 00:13:08.000]  其實當時的若瑟她去看這件事不是一件小事
[00:13:08.000 --> 00:13:12.000]  而是一件大惡得罪神的事
[00:13:12.000 --> 00:13:15.000]  其實我們再去了解一下
[00:13:15.000 --> 00:13:20.000]  當時其實有些研究埃及地文化的學者表示
[00:13:20.000 --> 00:13:26.000]  在那個年代埃及的奴隸道德標準是非常低的
[00:13:26.000 --> 00:13:30.000]  當時的性文化也很開放或隨便
[00:13:30.000 --> 00:13:35.000]  甚至當時的奴隸他們濫交的情況也很普遍
[00:13:35.000 --> 00:13:39.000]  或者說這個主人的妻子、女主人都覺得
[00:13:39.000 --> 00:13:43.000]  若瑟作為一個老婆去跟她發生關係也是接受得到
[00:13:43.000 --> 00:13:46.000]  因為身邊的人可能也會這樣做
[00:13:46.000 --> 00:13:49.000]  發生什麼事?
[00:13:49.000 --> 00:13:56.000]  不是什麼大事
[00:13:56.000 --> 00:14:01.000]  但若瑟就沒有用身邊每一個人都會這樣做
[00:14:01.000 --> 00:14:04.000]  作為她犯罪的一個藉口
[00:14:04.000 --> 00:14:09.000]  她很清楚知道原來她所信的上帝耶穀華神
[00:14:09.000 --> 00:14:11.000]  他的標準是什麼
[00:14:11.000 --> 00:14:15.000]  她知道任何不道德、傷害別人的事
[00:14:15.000 --> 00:14:19.000]  其實都是得罪神、神不喜悅的事
[00:14:19.000 --> 00:14:21.000]  若瑟在做決定的時候
[00:14:21.000 --> 00:14:24.000]  她站在別人的益處考慮的同時
[00:14:24.000 --> 00:14:29.000]  其實代表著她在信服上帝的心意和標準
[00:14:29.000 --> 00:14:32.000]  若瑟在這裡讓我們看到的是
[00:14:32.000 --> 00:14:34.000]  一個忠誠正直的品格
[00:14:34.000 --> 00:14:37.000]  其實就是做一些不傷害別人的事
[00:14:37.000 --> 00:14:40.000]  而在你做這件事的同時不傷害別人
[00:14:40.000 --> 00:14:43.000]  站在別人的益處思考的同時
[00:14:43.000 --> 00:14:48.000]  就是在服從上帝命令和律例的行動
[00:14:48.000 --> 00:14:50.000]  事實上當我們去了解
[00:14:50.000 --> 00:14:51.000]  今天是9月
[00:14:51.000 --> 00:14:53.000]  我們在新約的時候
[00:14:53.000 --> 00:14:57.000]  聖經有說過上帝所定的律法的總綱
[00:14:57.000 --> 00:15:01.000]  那個總意就是要我們愛神愛人
[00:15:01.000 --> 00:15:03.000]  其實上帝想我們的生命
[00:15:03.000 --> 00:15:07.000]  是做一個愛人預期的信徒
[00:15:07.000 --> 00:15:10.000]  我想今天經文在這裡提醒我們
[00:15:10.000 --> 00:15:13.000]  學習做一個忠誠正直的人
[00:15:13.000 --> 00:15:15.000]  就是在決定行為
[00:15:15.000 --> 00:15:16.000]  決定一個行動的時候
[00:15:16.000 --> 00:15:17.000]  又決擇的時候
[00:15:17.000 --> 00:15:18.000]  我們不只是想
[00:15:18.000 --> 00:15:21.000]  我想做什麼就去做
[00:15:21.000 --> 00:15:22.000]  而是要思考到
[00:15:22.000 --> 00:15:24.000]  究竟我所做的行為或者決定
[00:15:24.000 --> 00:15:26.000]  是否會傷害別人的利益
[00:15:26.000 --> 00:15:28.000]  究竟對對方是否有益處
[00:15:28.000 --> 00:15:30.000]  是否上帝喜悅的事
[00:15:30.000 --> 00:15:34.000]  我想大家都很同意
[00:15:34.000 --> 00:15:37.000]  或者這個世界很多時候都很高舉
[00:15:37.000 --> 00:15:38.000]  「我」很重要
[00:15:38.000 --> 00:15:42.000]  因為我們都很想去滿足自己的感受
[00:15:42.000 --> 00:15:44.000]  或者我的需要
[00:15:44.000 --> 00:15:46.000]  我覺得我的需要比一切更加重要
[00:15:46.000 --> 00:15:49.000]  當然我不是叫大家忽略自己的感受
[00:15:49.000 --> 00:15:51.000]  因為上帝都說我們要學習愛惜自己
[00:15:51.000 --> 00:15:54.000]  但是我們的確要好好去反思
[00:15:54.000 --> 00:15:55.000]  究竟我們的生活
[00:15:55.000 --> 00:15:59.000]  是否只是按照我們自己的感受去做事
[00:15:59.000 --> 00:16:00.000]  在行動之前
[00:16:00.000 --> 00:16:01.000]  究竟有沒有考慮到
[00:16:01.000 --> 00:16:04.000]  我們所做的事或者所說的事
[00:16:04.000 --> 00:16:06.000]  會不會傷害別人
[00:16:06.000 --> 00:16:09.000]  其實我們在座的人
[00:16:09.000 --> 00:16:12.000]  都相信你們都是一個斯文的人
[00:16:12.000 --> 00:16:15.000]  我想你們都不會做一些偷騙詭譽的事
[00:16:15.000 --> 00:16:17.000]  但是原來有一些事情
[00:16:17.000 --> 00:16:20.000]  你可以沒什麼需要怎樣準備
[00:16:20.000 --> 00:16:22.000]  你都可以做到一些傷害別人
[00:16:22.000 --> 00:16:24.000]  甚至殺傷力很高的事
[00:16:24.000 --> 00:16:26.000]  那些是什麼呢
[00:16:26.000 --> 00:16:28.000]  那個就是你的嘴巴
[00:16:28.000 --> 00:16:31.000]  還有你手上的手機
[00:16:31.000 --> 00:16:33.000]  我想近年有很多的新聞
[00:16:33.000 --> 00:16:36.000]  或者調查都發現
[00:16:36.000 --> 00:16:39.000]  我們語言的傷害
[00:16:39.000 --> 00:16:41.000]  其實都是造成一個很直接
[00:16:41.000 --> 00:16:44.000]  或者是帶給別人很大的傷害
[00:16:44.000 --> 00:16:46.000]  輕則可能會
[00:16:46.000 --> 00:16:48.000]  可以想像一下
[00:16:48.000 --> 00:16:51.000]  網絡欺凌或者是一些言語的攻擊
[00:16:51.000 --> 00:16:53.000]  原來輕則可以令到一個人的心理
[00:16:53.000 --> 00:16:55.000]  出現健康的問題
[00:16:55.000 --> 00:17:01.000]  重則可能會令人選擇輕生這個舉動
[00:17:01.000 --> 00:17:04.000]  我想我們在現在這個時下這個世界
[00:17:04.000 --> 00:17:07.000]  我們有很多東西都很想去抒發
[00:17:07.000 --> 00:17:09.000]  我們很多東西都想分享
[00:17:09.000 --> 00:17:11.000]  甚至這個網絡都很方便
[00:17:11.000 --> 00:17:14.000]  很多東西你都可以很快去分享出去
[00:17:14.000 --> 00:17:16.000]  去分享出去
[00:17:16.000 --> 00:17:19.000]  或者大家都很快有回應給你
[00:17:19.000 --> 00:17:22.000]  但是有時候不知道你有沒有經歷過
[00:17:22.000 --> 00:17:25.000]  當你本身是由一個人去想找人
[00:17:25.000 --> 00:17:27.000]  抒發一下感情
[00:17:27.000 --> 00:17:30.000]  但是慢慢就發展成為變成做謊言
[00:17:30.000 --> 00:17:35.000]  而發酵成為可能變成在背後說人家壞話
[00:17:35.000 --> 00:17:37.000]  再之後就成了
[00:17:37.000 --> 00:17:40.000]  成了什麼呢?成了一個小圈子
[00:17:40.000 --> 00:17:44.000]  在圈子裡面可能你會影響對方對於那件事的看法
[00:17:44.000 --> 00:17:46.000]  或者對於那個人的看法等等
[00:17:46.000 --> 00:17:51.000]  最後就變成由抒發感受情感的變成
[00:17:51.000 --> 00:17:54.000]  一起去排擠或者去背一個的人
[00:17:54.000 --> 00:17:58.000]  我想這個只是其中一個例子
[00:17:58.000 --> 00:18:01.000]  我想我們經常提醒我們
[00:18:01.000 --> 00:18:05.000]  作為一個忠誠正直的人
[00:18:05.000 --> 00:18:09.000]  我們要多去想我們所做或所說的行動
[00:18:09.000 --> 00:18:11.000]  究竟是為了對方的好
[00:18:11.000 --> 00:18:14.000]  去提醒他、為了對方的益處
[00:18:14.000 --> 00:18:17.000]  還是只是我們想踩他多幾腳
[00:18:17.000 --> 00:18:19.000]  想傷害別人呢?
[00:18:19.000 --> 00:18:21.000]  我想再簡單一點就是
[00:18:21.000 --> 00:18:23.000]  當我們去行動之前
[00:18:23.000 --> 00:18:24.000]  或者做決定之前
[00:18:24.000 --> 00:18:26.000]  我想我們都可以停一停
[00:18:26.000 --> 00:18:29.000]  將心比的一下究竟我們所做的事
[00:18:29.000 --> 00:18:31.000]  如果你是當時的人
[00:18:31.000 --> 00:18:32.000]  你是聽那個人
[00:18:32.000 --> 00:18:35.000]  你是接受那個行動的人的時候
[00:18:35.000 --> 00:18:37.000]  你會認為對方是想建立你
[00:18:37.000 --> 00:18:40.000]  還是只是想踩你多兩腳
[00:18:40.000 --> 00:18:43.000]  我想這個也是對我們一個提醒
[00:18:43.000 --> 00:18:45.000]  要作為一個忠誠正直的人
[00:18:45.000 --> 00:18:46.000]  你在做選擇的時候
[00:18:46.000 --> 00:18:50.000]  你要去想清楚你是為了滿足自己
[00:18:50.000 --> 00:18:55.000]  還是只是想對方成為傷害對方的人
[00:18:55.000 --> 00:19:00.000]  我們就接下來再去看事情怎樣發生
[00:19:00.000 --> 00:19:08.000]  這個主人的妻子沒有因為約瑟一次拒絕
[00:19:08.000 --> 00:19:10.000]  她就停止了她的行動
[00:19:10.000 --> 00:19:13.000]  因為在第十及十一、二節
[00:19:13.000 --> 00:19:17.000]  我們看到這個女主人有再一次的行動升級
[00:19:17.000 --> 00:19:20.000]  第十節她說到這個女主人
[00:19:20.000 --> 00:19:23.000]  她每天自從那次發生了之後
[00:19:23.000 --> 00:19:25.000]  每天都跟約瑟說
[00:19:25.000 --> 00:19:26.000]  你跟我一起睡吧
[00:19:26.000 --> 00:19:28.000]  你跟她發生關係等等
[00:19:28.000 --> 00:19:33.000]  但是這種每天跟她引誘約瑟的過程
[00:19:33.000 --> 00:19:35.000]  對於約瑟其實你想像一下
[00:19:35.000 --> 00:19:37.000]  有一個人在你旁邊不停地說話
[00:19:37.000 --> 00:19:39.000]  造成一個很大的壓力
[00:19:39.000 --> 00:19:41.000]  同時對約瑟這個人來說
[00:19:41.000 --> 00:19:43.000]  是一個很大的挑戰
[00:19:43.000 --> 00:19:46.000]  面對死前爛帶的這個女主人
[00:19:46.000 --> 00:19:49.000]  這種心煩的一種試探
[00:19:49.000 --> 00:19:51.000]  但是約瑟的經過告訴你
[00:19:51.000 --> 00:19:54.000]  約瑟仍然堅持自己的立場
[00:19:54.000 --> 00:19:55.000]  她不屈服
[00:19:55.000 --> 00:19:57.000]  第十節約瑟我們看到
[00:19:57.000 --> 00:20:00.000]  她有三個不治的行動去表達
[00:20:00.000 --> 00:20:04.000]  她仍然要堅持做一個忠誠正直的人
[00:20:04.000 --> 00:20:08.000]  經文說到她不去聽女主人的話
[00:20:08.000 --> 00:20:10.000]  也不跟她一起睡
[00:20:10.000 --> 00:20:12.000]  同時也不跟她在一起
[00:20:12.000 --> 00:20:14.000]  說的是什麼呢
[00:20:14.000 --> 00:20:19.000]  約瑟不單止不按女主人的要求去做
[00:20:19.000 --> 00:20:22.000]  甚至主動離開她
[00:20:22.000 --> 00:20:23.000]  遠離她
[00:20:23.000 --> 00:20:26.000]  不跟她單獨出現在同一個地方
[00:20:26.000 --> 00:20:29.000]  免得她有什麼機會去引誘她
[00:20:29.000 --> 00:20:32.000]  以致她落入一個陷阱的裡面
[00:20:32.000 --> 00:20:35.000]  但是我們再看十一、二節的時候
[00:20:35.000 --> 00:20:38.000]  這個女主人仍然是死前爛帶
[00:20:38.000 --> 00:20:40.000]  她的行動又再一次升級
[00:20:40.000 --> 00:20:42.000]  這次是在做什麼呢
[00:20:42.000 --> 00:20:44.000]  這個女主人就說
[00:20:44.000 --> 00:20:46.000]  她說家中沒有一個人的時候
[00:20:46.000 --> 00:20:51.000]  女主人就靜悄悄知道約瑟進了家裡辦事
[00:20:51.000 --> 00:20:52.000]  只有她們兩個的時候
[00:20:52.000 --> 00:20:54.000]  她就拉著她的衣裳
[00:20:54.000 --> 00:20:58.000]  她說要很暴力地逼約瑟走
[00:20:58.000 --> 00:21:00.000]  很想跟她發生性行為
[00:21:00.000 --> 00:21:01.000]  一個關係
