
[00:00:00.000 --> 00:00:05.000]  好,感謝敬拜隊帶我們敬拜
[00:01:27.000 --> 00:01:29.000]  我過去一直在看
[00:01:29.000 --> 00:01:31.000]  和青少爺聊天的時候
[00:01:31.000 --> 00:01:32.000]  和你們聊的時候
[00:01:32.000 --> 00:01:35.000]  我體會到其實你們都很盡力、很努力、很認真
[00:01:35.000 --> 00:01:38.000]  我試過聽到有一位青少爺
[00:01:38.000 --> 00:01:40.000]  他聽完一篇道之後
[00:01:40.000 --> 00:01:42.000]  晚上就和同學們去傳福音
[00:01:42.000 --> 00:01:45.000]  然後也在大專也看到
[00:01:45.000 --> 00:01:48.000]  很多大兄姐妹都會帶新朋友回來
[00:01:48.000 --> 00:01:50.000]  其實真的很想讚賞你們
[00:01:50.000 --> 00:01:51.000]  你們真的很乖、很認真
[00:01:51.000 --> 00:01:55.000]  其實在上帝給我們的使命裡
[00:01:55.000 --> 00:01:58.000]  你聽到之後,你會願意學習去實踐
[00:01:58.000 --> 00:02:02.000]  所以今天很想繼續鼓勵大家
[00:02:02.000 --> 00:02:06.000]  帶著這個動力繼續前進
[00:02:06.000 --> 00:02:08.000]  我們有這個喜樂
[00:02:08.000 --> 00:02:12.000]  我們很需要把這件事帶給身邊的人聽
[00:02:12.000 --> 00:02:14.000]  但是有時候我在想
[00:02:14.000 --> 00:02:18.000]  今天我在想今天我的講道裡
[00:02:18.000 --> 00:02:22.000]  有時候傳福音告訴我們
[00:02:22.000 --> 00:02:23.000]  我們就去做
[00:02:23.000 --> 00:02:26.000]  有時候好像很容易就變成為做而做
[00:02:26.000 --> 00:02:29.000]  或者因為他叫我所以去做
[00:02:29.000 --> 00:02:31.000]  好像有一點點教功課的狀態
[00:02:31.000 --> 00:02:34.000]  當然不是說你們
[00:02:34.000 --> 00:02:40.000]  我反而發覺過去有時候會出現這樣的情況
[00:02:40.000 --> 00:02:43.000]  我記得有一年大學回來香港
[00:02:43.000 --> 00:02:45.000]  去暑期班
[00:02:45.000 --> 00:02:47.000]  我幫忙暑期班教結他
[00:02:47.000 --> 00:02:50.000]  教的時候帶著一個信主
[00:02:50.000 --> 00:02:51.000]  很開心、很著迷
[00:02:51.000 --> 00:02:53.000]  跟那時候的傳道人說
[00:02:53.000 --> 00:02:55.000]  有人信了,很開心
[00:02:55.000 --> 00:02:57.000]  Jacky、Alice,那些
[00:02:57.000 --> 00:03:00.000]  跟他說很開心,有人信了
[00:03:00.000 --> 00:03:01.000]  然後就說好,那我交給你
[00:03:01.000 --> 00:03:03.000]  那我走了,我回美國了
[00:03:03.000 --> 00:03:06.000]  Alice跟我說
[00:03:06.000 --> 00:03:08.000]  你生孩子要養孩子
[00:03:08.000 --> 00:03:10.000]  我突然意會到一件事
[00:03:10.000 --> 00:03:12.000]  就說我沒有想過這件事
[00:03:12.000 --> 00:03:15.000]  當作自己教功課
[00:03:15.000 --> 00:03:18.000]  帶著人信主,交給你了,我先走了
[00:03:18.000 --> 00:03:20.000]  有這種狀態
[00:03:20.000 --> 00:03:23.000]  那時候對我來說是很大的提醒
[00:03:23.000 --> 00:03:25.000]  原來傳福音
[00:03:25.000 --> 00:03:27.000]  真的不是一個教功課的一件事
[00:03:27.000 --> 00:03:29.000]  其實是一個你由心而發
[00:03:29.000 --> 00:03:31.000]  應該展現出來的
[00:03:31.000 --> 00:03:33.000]  其實我慢慢在想
[00:03:33.000 --> 00:03:36.000]  會不會可能我傳福音的時候
[00:03:36.000 --> 00:03:38.000]  對象都可能會體會到
[00:03:38.000 --> 00:03:41.000]  好像有少許教功課的狀態
[00:03:41.000 --> 00:03:43.000]  我也很想其實在傳福音
[00:03:43.000 --> 00:03:45.000]  或者我們回應上帝的時間
[00:03:45.000 --> 00:03:47.000]  我們帶著熱誠
[00:03:47.000 --> 00:03:50.000]  帶著一種火熱的心去做這件事
[00:03:50.000 --> 00:03:51.000]  但是我們究竟
[00:03:51.000 --> 00:03:53.000]  怎樣才可以得著這件事呢
[00:03:53.000 --> 00:03:55.000]  今天的閱題就是
[00:03:55.000 --> 00:03:57.000]  愛靈魂愛生命
[00:03:57.000 --> 00:03:59.000]  出不出道,出道,對了
[00:03:59.000 --> 00:04:01.000]  剛才對,愛靈魂愛生命
[00:04:01.000 --> 00:04:03.000]  其實也正正在說
[00:04:03.000 --> 00:04:04.000]  原來我們傳福音
[00:04:04.000 --> 00:04:07.000]  是要帶著這份心態去傳福音
[00:04:07.000 --> 00:04:09.000]  才可以展現到真正
[00:04:09.000 --> 00:04:11.000]  上帝的福音是多麼好的一件事
[00:04:11.000 --> 00:04:13.000]  但是究竟我們生命裡面
[00:04:13.000 --> 00:04:16.000]  怎樣才可以展現到這個心態呢
[00:04:16.000 --> 00:04:18.000]  今天的經文就會畫給我們聽
[00:04:18.000 --> 00:04:19.000]  這件事
[00:04:19.000 --> 00:04:21.000]  今天我們看的經文
[00:04:21.000 --> 00:04:22.000]  哥林多前書
[00:04:22.000 --> 00:04:24.000]  九章十九至二十三節
[00:04:24.000 --> 00:04:26.000]  經文是
[00:04:26.000 --> 00:04:27.000]  還沒這麼快
[00:04:27.000 --> 00:04:31.000]  經文是保羅的一個自我的陳述
[00:04:31.000 --> 00:04:32.000]  他當中在展現
[00:04:32.000 --> 00:04:35.000]  在告訴他的讀者聽
[00:04:35.000 --> 00:04:36.000]  信徒聽
[00:04:36.000 --> 00:04:39.000]  說他內心有一個核心的價值
[00:04:39.000 --> 00:04:41.000]  並且這個核心價值會推動著他
[00:04:41.000 --> 00:04:43.000]  一直去傳福音
[00:04:43.000 --> 00:04:45.000]  帶著火熱的愛靈魂愛生命
[00:04:45.000 --> 00:04:47.000]  然後他就會畫給我們聽
[00:04:47.000 --> 00:04:48.000]  第二件事
[00:04:48.000 --> 00:04:51.000]  就是他怎樣去實踐這個核心價值
[00:04:51.000 --> 00:04:52.000]  好不好
[00:04:52.000 --> 00:04:53.000]  一個核心價值
[00:04:53.000 --> 00:04:56.000]  以及他怎樣去實踐這個核心價值
[00:04:56.000 --> 00:04:58.000]  當中哥林多前書
[00:04:58.000 --> 00:05:00.000]  我們今天先看九章二十三節
[00:05:00.000 --> 00:05:01.000]  就畫給我們聽
[00:05:01.000 --> 00:05:03.000]  原來他有一個核心價值
[00:05:03.000 --> 00:05:05.000]  這個核心價值就是他行事為人
[00:05:05.000 --> 00:05:07.000]  都是以福音為優先
[00:05:07.000 --> 00:05:09.000]  我們現在的世代
[00:05:09.000 --> 00:05:11.000]  很多時候都會教我們
[00:05:11.000 --> 00:05:13.000]  有什麼優先罪
[00:05:13.000 --> 00:05:15.000]  所以其實我們這個世代
[00:05:15.000 --> 00:05:17.000]  很多時候都畫給我們聽
[00:05:17.000 --> 00:05:18.000]  哪些東西是優先
[00:05:18.000 --> 00:05:20.000]  可能是我們要追求成績
[00:05:20.000 --> 00:05:21.000]  追求學業
[00:05:21.000 --> 00:05:22.000]  事業
[00:05:22.000 --> 00:05:25.000]  或者我們要追求很多人的掌聲
[00:05:25.000 --> 00:05:26.000]  讚賞
[00:05:26.000 --> 00:05:27.000]  但是保羅在這裡
[00:05:27.000 --> 00:05:28.000]  他畫給我們聽
[00:05:28.000 --> 00:05:31.000]  其實一個真正體會到神恩典的基督徒
[00:05:31.000 --> 00:05:33.000]  我們生命裏面
[00:05:33.000 --> 00:05:34.000]  要學習一樣東西
[00:05:34.000 --> 00:05:36.000]  就是要我們的行事為人
[00:05:36.000 --> 00:05:38.000]  是以福音為優先
[00:05:38.000 --> 00:05:39.000]  我們優先罪
[00:05:39.000 --> 00:05:42.000]  其實要看福音看重一點
[00:05:42.000 --> 00:05:44.000]  我們一起讀這個經文好嗎
[00:05:44.000 --> 00:05:46.000]  哥林多前書九章二十三節
[00:05:46.000 --> 00:05:47.000]  我們一起讀
[00:05:47.000 --> 00:05:49.000]  凡我所行的
[00:05:49.000 --> 00:05:51.000]  都是為福音的緣故
[00:05:51.000 --> 00:05:54.000]  為要與人同得者福音的好處
[00:05:54.000 --> 00:05:56.000]  好,很短,先讀一節
[00:05:56.000 --> 00:05:57.000]  為什麼讀這一節呢
[00:05:57.000 --> 00:06:00.000]  其實這一節是一個很重要的經文
[00:06:00.000 --> 00:06:03.000]  前面由八章到第十章
[00:06:03.000 --> 00:06:05.000]  其實是整個整體
[00:06:05.000 --> 00:06:07.000]  而在當中第九章二十三節
[00:06:07.000 --> 00:06:09.000]  剛剛斬開了一本
[00:06:09.000 --> 00:06:11.000]  它是講了一個總結
[00:06:11.000 --> 00:06:14.000]  總結八章到第九章
[00:06:14.000 --> 00:06:16.000]  一個段落
[00:06:16.000 --> 00:06:17.000]  一個總結
[00:06:17.000 --> 00:06:19.000]  就是它的核心價值
[00:06:19.000 --> 00:06:20.000]  當中講到保羅說
[00:06:20.000 --> 00:06:21.000]  凡我所行的
[00:06:21.000 --> 00:06:22.000]  都是為福音的緣故
[00:06:22.000 --> 00:06:25.000]  為要與人同得福音的好處
[00:06:25.000 --> 00:06:26.000]  原文更加清晰
[00:06:26.000 --> 00:06:27.000]  就是我生命裏面做一切
[00:06:27.000 --> 00:06:29.000]  都是為福音而去做
[00:06:29.000 --> 00:06:31.000]  所以第八章至到第九章
[00:06:31.000 --> 00:06:32.000]  講給我們聽
[00:06:32.000 --> 00:06:33.000]  是優先罪
[00:06:33.000 --> 00:06:35.000]  並且也是講我們心裏面
[00:06:35.000 --> 00:06:37.000]  重視的究竟是什麼
[00:06:37.000 --> 00:06:39.000]  保羅就告訴我們
[00:06:39.000 --> 00:06:40.000]  應該是福音的
[00:06:40.000 --> 00:06:41.000]  為什麼這樣講呢
[00:06:41.000 --> 00:06:43.000]  前面講什麼呢
[00:06:43.000 --> 00:06:45.000]  我們先看看背景
[00:06:45.000 --> 00:06:46.000]  前面的背景
[00:06:46.000 --> 00:06:49.000]  八章其實是講一個爭拗
[00:06:49.000 --> 00:06:51.000]  當地人其實在爭拗
[00:06:51.000 --> 00:06:54.000]  究竟信徒可不可以吃一些
[00:06:54.000 --> 00:06:55.000]  哎,麻煩你
[00:06:55.000 --> 00:06:56.000]  好,麻煩你
[00:06:56.000 --> 00:06:57.000]  謝謝
[00:06:57.000 --> 00:07:00.000]  信徒究竟可不可以
[00:07:00.000 --> 00:07:04.000]  去吃一些肉可能是在當地的
[00:07:04.000 --> 00:07:06.000]  一些祭偶像
[00:07:06.000 --> 00:07:08.000]  祭鬼節日裏面出來的肉
[00:07:08.000 --> 00:07:12.000]  那時候就有很大的爭議
[00:07:12.000 --> 00:07:14.000]  哥倫多教會的人
[00:07:14.000 --> 00:07:15.000]  那時候就講了一句
[00:07:15.000 --> 00:07:16.000]  很囂張的
[00:07:16.000 --> 00:07:18.000]  就說我們都有知識
[00:07:18.000 --> 00:07:19.000]  就是說什麼呢
[00:07:19.000 --> 00:07:20.000]  我們有神學知識
[00:07:20.000 --> 00:07:21.000]  我們識事的
[00:07:21.000 --> 00:07:23.000]  我們知道這個世界只有一個神
[00:07:23.000 --> 00:07:25.000]  神是造一塊肉
[00:07:25.000 --> 00:07:26.000]  又造一塊木出來
[00:07:26.000 --> 00:07:28.000]  那塊木其實本質上
[00:07:28.000 --> 00:07:29.000]  沒有什麼影響
[00:07:29.000 --> 00:07:32.000]  所以一塊肉,八塊木對一塊肉是沒有影響的
[00:07:32.000 --> 00:07:34.000]  我們這麼聰明,是不是
[00:07:34.000 --> 00:07:35.000]  我們就照樣吃,是不是
[00:07:35.000 --> 00:07:38.000]  所以其實哥倫多的信徒覺得
[00:07:38.000 --> 00:07:40.000]  他們的知識告訴他們
[00:07:40.000 --> 00:07:42.000]  他們可以做這件事
[00:07:42.000 --> 00:07:45.000]  在這裏,保羅解釋到一件事
[00:07:45.000 --> 00:07:47.000]  其實他們說得對
[00:07:47.000 --> 00:07:50.000]  這塊肉,八塊木對一塊肉是沒有影響的
[00:07:50.000 --> 00:07:53.000]  但其實他當中就講到
[00:07:53.000 --> 00:07:55.000]  原來基督徒是應該有一個更加
[00:07:55.000 --> 00:08:00.000]  更加高的原則是需要學習到的
[00:08:00.000 --> 00:08:02.000]  就是基督徒其實要學習
[00:08:02.000 --> 00:08:05.000]  為愛去限制自己的自由
[00:08:05.000 --> 00:08:09.000]  正如你不是不可以吃那裏的肉
[00:08:09.000 --> 00:08:11.000]  但如果你吃了肉之後
[00:08:11.000 --> 00:08:13.000]  影響到其他人的熟齡生命
[00:08:13.000 --> 00:08:14.000]  你就可以學習
[00:08:14.000 --> 00:08:16.000]  去為其他人的緣故
[00:08:16.000 --> 00:08:18.000]  不去吃這些肉
[00:08:18.000 --> 00:08:20.000]  當時正正就是講這件事
[00:08:20.000 --> 00:08:21.000]  就是因為猶太人
[00:08:21.000 --> 00:08:23.000]  那時候的猶太人
[00:08:23.000 --> 00:08:25.000]  他們見到這些肉,他們會知道
[00:08:25.000 --> 00:08:28.000]  那些是祭過鬼的,祭過偶像的
[00:08:28.000 --> 00:08:31.000]  對他們的內心就是一個很大的抗拒
[00:08:31.000 --> 00:08:32.000]  不潔的這些東西
[00:08:32.000 --> 00:08:33.000]  這些東西是不潔的
[00:08:33.000 --> 00:08:35.000]  我怎可以觸碰呢?
[00:08:35.000 --> 00:08:37.000]  他們見到基督徒去做的時候
[00:08:37.000 --> 00:08:38.000]  他們就說
[00:08:38.000 --> 00:08:41.000]  基督教這件事究竟是什麼呢?
[00:08:41.000 --> 00:08:43.000]  好像跟我們很抗衡
[00:08:43.000 --> 00:08:44.000]  究竟是不是屬於我們的
[00:08:44.000 --> 00:08:46.000]  是不是一些不好的信仰
[00:08:46.000 --> 00:08:49.000]  所以很多時候猶太人一聽的時候
[00:08:49.000 --> 00:08:51.000]  就立刻不想再聽這個信仰
[00:08:51.000 --> 00:08:54.000]  福音對他們來說就立刻斬開了
[00:08:54.000 --> 00:08:57.000]  所以其實保羅在這裡說
[00:08:57.000 --> 00:09:00.000]  你為他們可以去聽到福音的好處的緣故
[00:09:00.000 --> 00:09:02.000]  你情願放下這個自由
[00:09:02.000 --> 00:09:03.000]  你是有自由可以吃的
[00:09:03.000 --> 00:09:06.000]  但是你為他們可以不吃的
[00:09:06.000 --> 00:09:08.000]  原來保羅在說給我們聽
[00:09:08.000 --> 00:09:10.000]  是一個心態的問題
[00:09:10.000 --> 00:09:12.000]  我們怎樣去想事物呢?
[00:09:12.000 --> 00:09:14.000]  很多時候基督徒想都是說
[00:09:14.000 --> 00:09:16.000]  對和不對
[00:09:16.000 --> 00:09:18.000]  我們說這件事我可以做的
[00:09:18.000 --> 00:09:19.000]  是對的,沒問題
[00:09:19.000 --> 00:09:21.000]  不可以做就不做
[00:09:21.000 --> 00:09:24.000]  我有自由,我就可以做
[00:09:24.000 --> 00:09:26.000]  但是其實保羅在這裡說的是
[00:09:26.000 --> 00:09:27.000]  一個更加崇高的
[00:09:27.000 --> 00:09:29.000]  不是說對和不對
[00:09:29.000 --> 00:09:30.000]  不是說絕對的事
[00:09:30.000 --> 00:09:31.000]  而是說
[00:09:31.000 --> 00:09:34.000]  其實我們怎樣可以為著別人的好處
[00:09:34.000 --> 00:09:36.000]  我們去走後一步
[00:09:36.000 --> 00:09:38.000]  限制自己的自由
[00:09:38.000 --> 00:09:40.000]  到了現實怎樣
[00:09:40.000 --> 00:09:42.000]  我們現在沒有這些制軌的慾
[00:09:42.000 --> 00:09:44.000]  究竟現實會是怎樣呢?
[00:09:44.000 --> 00:09:46.000]  我想大概我舉個例子
[00:09:46.000 --> 00:09:50.000]  例如家序,大家會想去哪裏
[00:09:50.000 --> 00:09:52.000]  通常會想到頭痛的事
[00:09:52.000 --> 00:09:54.000]  不知道你們會不會
[00:09:54.000 --> 00:09:56.000]  很多時候家序的時候都會想
[00:09:56.000 --> 00:09:58.000]  我們想做這件事,想做那件事
[00:09:58.000 --> 00:10:02.000]  不過數數下可能有些都會用很多錢
[00:10:02.000 --> 00:10:06.000]  假如小組裏面有些組員比較窮
[00:10:06.000 --> 00:10:09.000]  可能有些位置就會有點卻步
[00:10:09.000 --> 00:10:12.000]  每次家序都要一百多二百三百
[00:10:12.000 --> 00:10:14.000]  我真的不太想去
[00:10:14.000 --> 00:10:17.000]  其實作為愛他組員
[00:10:17.000 --> 00:10:19.000]  其實可以嘗試一下
[00:10:19.000 --> 00:10:22.000]  我想他可以融入小組多一點
[00:10:22.000 --> 00:10:24.000]  不如我們選家序的地方
[00:10:24.000 --> 00:10:26.000]  選一些沒有那麼貴的地方
[00:10:26.000 --> 00:10:29.000]  讓他都可以去參與
[00:10:29.000 --> 00:10:34.000]  同樣你有自由去選一些貴一點的家序
[00:10:34.000 --> 00:10:37.000]  但是你為著他的緣故可以去退後一步
[00:10:37.000 --> 00:10:40.000]  以至到他可以去融入小組更加多
[00:10:40.000 --> 00:10:42.000]  又或者好像新朋友
[00:10:42.000 --> 00:10:44.000]  新朋友入到你的小組裏面
[00:10:44.000 --> 00:10:46.000]  你聊天的內容
[00:10:46.000 --> 00:10:48.000]  聊天的內容很多東西你都有自由
[00:10:48.000 --> 00:10:52.000]  你可以跟小組聊一些你過去的回憶
[00:10:52.000 --> 00:10:54.000]  美好的共同回憶
[00:10:54.000 --> 00:10:56.000]  但是新朋友來到可能真的完全不知道
[00:10:56.000 --> 00:10:59.000]  只是躺著看著你們說話
[00:10:59.000 --> 00:11:04.000]  他可能就會有些感覺被遺棄被排斥
[00:11:04.000 --> 00:11:07.000]  如果我們原來可以再走前多一步
[00:11:07.000 --> 00:11:10.000]  就是可能你當中可以有解話
[00:11:10.000 --> 00:11:12.000]  或者可以轉一轉話題
[00:11:12.000 --> 00:11:14.000]  去遷就新朋友
[00:11:14.000 --> 00:11:17.000]  以至到他們可以進入你的討論裏面
[00:11:17.000 --> 00:11:20.000]  當然想說的不是新朋友
[00:11:20.000 --> 00:11:22.000]  大家一波風來到跟我說
[00:11:22.000 --> 00:11:24.000]  小組怎樣遷就你
[00:11:24.000 --> 00:11:26.000]  其實重點都不是這樣
[00:11:26.000 --> 00:11:28.000]  因為大家都在學
[00:11:28.000 --> 00:11:30.000]  但其實很想說的是
[00:11:30.000 --> 00:11:33.000]  如果我們想去學習更加去擁抱福音
[00:11:33.000 --> 00:11:37.000]  我們學習愛靈魂愛生命這個功課裏面
[00:11:37.000 --> 00:11:41.000]  原來我們可以學習限制自己的自由
[00:11:41.000 --> 00:11:46.000]  保羅那時說我們為了愛其他人的緣故
[00:11:46.000 --> 00:11:48.000]  我們可以限制自己的自由
[00:11:48.000 --> 00:11:50.000]  保羅自己怎樣呢
[00:11:50.000 --> 00:11:52.000]  保羅他做了什麼呢
[00:11:52.000 --> 00:11:55.000]  原來他那時為了哥林多人的緣故
[00:11:55.000 --> 00:11:57.000]  甚至去傳福音他都不收錢
[00:11:57.000 --> 00:12:00.000]  你想想其實他一直在做這件事
[00:12:00.000 --> 00:12:02.000]  他都要吃的
[00:12:02.000 --> 00:12:05.000]  但他為了當地人的緣故
[00:12:05.000 --> 00:12:07.000]  他情願自己去積帳篷
[00:12:07.000 --> 00:12:09.000]  他都不收別人的錢
[00:12:09.000 --> 00:12:12.000]  希望那些人可以免費得到福音的好處
[00:12:12.000 --> 00:12:15.000]  所以保羅當中他學習到的功課就是
[00:12:15.000 --> 00:12:18.000]  原來我不收錢可以讓別人得著福音
[00:12:18.000 --> 00:12:20.000]  是多麼好的一件事
[00:12:20.000 --> 00:12:22.000]  以至到他就會做這件事
[00:12:22.000 --> 00:12:24.000]  行事為人都以福音為優先
[00:12:24.000 --> 00:12:26.000]  大家想一想保羅
[00:12:26.000 --> 00:12:28.000]  如果你是保羅你會怎樣做
[00:12:28.000 --> 00:12:32.000]  不收錢好像有點辛苦
[00:12:32.000 --> 00:12:35.000]  又要積帳篷但又要傳福音
[00:12:35.000 --> 00:12:37.000]  其實都很困難
[00:12:37.000 --> 00:12:42.000]  但保羅竟然可以在這裏擁抱福音的心態
[00:12:42.000 --> 00:12:44.000]  行事為人以福音為優先
[00:12:44.000 --> 00:12:46.000]  為什麼他可以這樣做呢
[00:12:46.000 --> 00:12:49.000]  或者其實保羅看猶太人
[00:12:49.000 --> 00:12:52.000]  跟哥林多人看猶太人就很不同
[00:12:52.000 --> 00:12:54.000]  哥林多人看猶太人是什麼人呢
[00:12:54.000 --> 00:12:56.000]  就是那些
[00:12:56.000 --> 00:12:58.000]  他剛才說我們都有知識
[00:12:58.000 --> 00:13:02.000]  我們都有知識
[00:13:02.000 --> 00:13:05.000]  他所說的其實正正就是
[00:13:05.000 --> 00:13:09.000]  我們聰明那些猶太人就是不聰明那些
[00:13:09.000 --> 00:13:12.000]  所以他們可能看猶太人
[00:13:12.000 --> 00:13:14.000]  他當中都是說
[00:13:14.000 --> 00:13:16.000]  我們看不起他們,他們不會想
[00:13:16.000 --> 00:13:18.000]  我們會想,所以他們看不起
[00:13:18.000 --> 00:13:20.000]  並且另外一件事可能他們覺得
[00:13:20.000 --> 00:13:22.000]  猶太人是那些自以為意
[00:13:22.000 --> 00:13:25.000]  囂張,覺得自己性潔一點
[00:13:25.000 --> 00:13:29.000]  所以哥林多人看猶太人是一種批判性的想法
[00:13:29.000 --> 00:13:31.000]  覺得他們不夠聰明
[00:13:31.000 --> 00:13:34.000]  想不通,或者他們自以為意而囂張
[00:13:34.000 --> 00:13:36.000]  所以覺得他們有些抵死的心態
[00:13:36.000 --> 00:13:38.000]  但保羅看就很不同
[00:13:38.000 --> 00:13:41.000]  因為保羅自己都經歷過
[00:13:41.000 --> 00:13:44.000]  知道究竟做猶太人是怎樣的一件事
[00:13:44.000 --> 00:13:46.000]  很困難的
[00:13:46.000 --> 00:13:49.000]  猶太人想要他們回到神的面前
[00:13:49.000 --> 00:13:51.000]  他們覺得自己要很努力perform
[00:13:51.000 --> 00:13:54.000]  才可以得著神的喜悅
[00:13:54.000 --> 00:13:56.000]  所以他們生活在一個很困難
[00:13:56.000 --> 00:13:59.000]  很大的困網,很大的掙扎
[00:13:59.000 --> 00:14:01.000]  很多事情都很不自由
[00:14:01.000 --> 00:14:05.000]  所以保羅其實是正正體會到他們的困難
[00:14:05.000 --> 00:14:08.000]  他不會用一個批判性的眼光去看猶太人
[00:14:08.000 --> 00:14:11.000]  而是一種很擔憂、很著急
[00:14:11.000 --> 00:14:13.000]  很想他們得到自由
[00:14:13.000 --> 00:14:14.000]  所以他們甚至去到這裏
[00:14:14.000 --> 00:14:17.000]  這一次經文就是羅馬書裏面說
[00:14:17.000 --> 00:14:19.000]  為著弟兄骨肉之親
[00:14:19.000 --> 00:14:22.000]  就算被奏在於基督分離都願意
[00:14:22.000 --> 00:14:24.000]  他為了猶太人去到這個地步
[00:14:24.000 --> 00:14:27.000]  他願意就算自己沒有救恩都不要緊
[00:14:27.000 --> 00:14:30.000]  他真的著急到這個地步
[00:14:30.000 --> 00:14:35.000]  所以其實當中保羅正在告訴我們
[00:14:35.000 --> 00:14:37.000]  我們要學習這件事
[00:14:37.000 --> 00:14:39.000]  當我們看到別人的需要
[00:14:39.000 --> 00:14:40.000]  有這麼大的時間
[00:14:40.000 --> 00:14:42.000]  其實我們可以為著他們的緣故
[00:14:42.000 --> 00:14:44.000]  限制自己的自由
[00:14:44.000 --> 00:14:46.000]  保羅他的心思意念
[00:14:46.000 --> 00:14:48.000]  就好像這樣一個情況
[00:14:48.000 --> 00:14:50.000]  大家可以幻想一下
[00:14:50.000 --> 00:14:52.000]  一個地方正在著火
[00:14:52.000 --> 00:14:53.000]  一場大火
[00:14:53.000 --> 00:14:56.000]  你和很多人就困在大火裏面
[00:14:56.000 --> 00:14:58.000]  一直在尋找出路
[00:14:58.000 --> 00:14:59.000]  怎麼辦?糟了
[00:14:59.000 --> 00:15:01.000]  火燒到你
[00:15:01.000 --> 00:15:03.000]  呼吸都呼不出來了
[00:15:03.000 --> 00:15:04.000]  又熱,很辛苦
[00:15:04.000 --> 00:15:06.000]  很擔心快要死
[00:15:06.000 --> 00:15:08.000]  突然之間一路發散
[00:15:08.000 --> 00:15:10.000]  到處尋找出口的時候
[00:15:10.000 --> 00:15:11.000]  在你面前就砰一聲
[00:15:11.000 --> 00:15:13.000]  就倒塌了
[00:15:13.000 --> 00:15:14.000]  倒塌了牆
[00:15:14.000 --> 00:15:15.000]  然後你看到出口在那裏
[00:15:15.000 --> 00:15:17.000]  你看過是安全的
[00:15:17.000 --> 00:15:20.000]  然後你知道你出去後便會有自由
[00:15:20.000 --> 00:15:22.000]  便可以得救
[00:15:22.000 --> 00:15:25.000]  我都很相信你出去的時候
[00:15:25.000 --> 00:15:26.000]  你都會喊著
[00:15:26.000 --> 00:15:27.000]  有出口
[00:15:27.000 --> 00:15:29.000]  你都希望後面的人都會知道
[00:15:29.000 --> 00:15:32.000]  我期盼你不是出去後
[00:15:32.000 --> 00:15:33.000]  坐在草地
[00:15:33.000 --> 00:15:35.000]  看看其他人怎樣被火燒死
[00:15:35.000 --> 00:15:36.000]  不會這樣
[00:15:36.000 --> 00:15:39.000]  你都會很希望內裏的人都可以得救
[00:15:39.000 --> 00:15:40.000]  或者你出去後
[00:15:40.000 --> 00:15:42.000]  可能都會找消防員來救裏面的人
[00:15:42.000 --> 00:15:44.000]  其實我們心裏面
[00:15:44.000 --> 00:15:46.000]  都應該有這種感覺
[00:15:46.000 --> 00:15:48.000]  當我們在生命裏面
[00:15:48.000 --> 00:15:50.000]  我們得著救恩
[00:15:50.000 --> 00:15:52.000]  其實我們正正就好像在火場裏面
[00:15:52.000 --> 00:15:54.000]  我們找到出口
[00:15:54.000 --> 00:15:55.000]  神給我們看到出口
[00:15:55.000 --> 00:15:57.000]  已經知道我們可以得救
[00:15:57.000 --> 00:15:58.000]  這麼好的一件事
