
[00:00:00.000 --> 00:00:02.000]  頂展會評価
[00:02:37.600 --> 00:02:40.000]  他已經不能夠實體在你身邊
[00:02:40.000 --> 00:02:42.000]  慢慢變得是什麼呢?
[00:02:42.000 --> 00:02:45.200]  人體關係不再長久
[00:02:45.200 --> 00:02:48.400]  人體承諾不再重要
[00:02:48.400 --> 00:02:52.400]  甚至人對於一個群體的看法都不同了
[00:02:52.400 --> 00:02:56.000]  以前可能覺得有什麼就不合理就談得合理
[00:02:56.000 --> 00:02:57.400]  現在是什麼呢?
[00:02:57.400 --> 00:02:59.400]  不合理的就走
[00:02:59.400 --> 00:03:04.000]  因為我能夠去找一個屬於我的群體
[00:03:04.000 --> 00:03:06.600]  同樣,我猜疫情帶給我們人與人之間
[00:03:06.600 --> 00:03:09.000]  都隔絕甚至恐懼多了
[00:03:09.000 --> 00:03:11.400]  我想其實在疫情之下
[00:03:11.400 --> 00:03:15.400]  衝擊慢慢都在影響我們的信仰生命
[00:03:15.400 --> 00:03:18.200]  我想在這裡做一個小小的民意調查
[00:03:18.200 --> 00:03:20.200]  我想問一下大家在疫情之下
[00:03:20.200 --> 00:03:22.200]  大家有沒有對信仰的追求
[00:03:22.200 --> 00:03:23.800]  或者對神的渴望多了?
[00:03:23.800 --> 00:03:25.600]  可不可以舉手來看看
[00:03:25.600 --> 00:03:27.800]  我看到有一點
[00:03:27.800 --> 00:03:29.000]  你先感謝
[00:03:29.000 --> 00:03:32.800]  不過我看到仍然在座的大部分的弟兄姊妹
[00:03:32.800 --> 00:03:34.800]  可能都還沒舉手
[00:03:34.800 --> 00:03:37.200]  我想在過去的過程中
[00:03:37.200 --> 00:03:40.600]  疫情帶給我們的可能是信仰上的動力
[00:03:40.600 --> 00:03:43.200]  或是小其實都會低了
[00:03:43.200 --> 00:03:47.000]  可能我們會沒有什麼動力去參加Zoom的小組
[00:03:47.000 --> 00:03:50.800]  又或者我們小組去參與網上崇拜
[00:03:50.800 --> 00:03:52.600]  曾經有一個年輕人跟我分享
[00:03:52.600 --> 00:03:56.400]  他說在疫情當中
[00:03:56.400 --> 00:03:58.400]  他如何去參與網上崇拜呢?
[00:03:58.400 --> 00:04:01.600]  他說他會參與一個兩倍速的崇拜
[00:04:01.600 --> 00:04:02.600]  即是怎樣呢?
[00:04:02.600 --> 00:04:05.800]  他就會將YouTube的播放速度較快兩倍
[00:04:05.800 --> 00:04:07.600]  當那個說完說得慢的時候
[00:04:07.600 --> 00:04:11.400]  他就可以很有效率地聽完那篇講道
[00:04:11.400 --> 00:04:16.800]  我想環境的轉變帶給我們的衝擊
[00:04:16.800 --> 00:04:21.400]  確實都說是真的影響我們的信仰觀和人生觀
[00:04:21.400 --> 00:04:24.600]  現在疫情慢慢過去
[00:04:24.600 --> 00:04:26.400]  很多事情慢慢地復上
[00:04:26.400 --> 00:04:28.200]  很多事情都要重新來過
[00:04:28.200 --> 00:04:29.600]  但是弟兄姊妹
[00:04:29.600 --> 00:04:31.000]  我想問大家的問題是
[00:04:31.000 --> 00:04:33.600]  你覺得恩福家這個群體
[00:04:33.600 --> 00:04:35.200]  需要重建嗎?
[00:04:36.200 --> 00:04:38.200]  我想那個重建不是說
[00:04:38.200 --> 00:04:39.200]  回到恩福中心
[00:04:39.200 --> 00:04:40.200]  很久沒有開冷氣
[00:04:40.200 --> 00:04:41.200]  冷氣漏水
[00:04:41.200 --> 00:04:43.200]  或者Powerpoint出現了什麼問題
[00:04:43.200 --> 00:04:45.600]  我想是說我們的群體
[00:04:45.600 --> 00:04:47.600]  甚至是我們的信仰生命
[00:04:47.600 --> 00:04:51.400]  今天很想透過尼奇米基八章的1-12節
[00:04:51.400 --> 00:04:52.600]  成為我們的提醒
[00:04:52.600 --> 00:04:54.800]  先說說尼奇米基的背景
[00:04:54.800 --> 00:04:56.800]  其實尼奇米基記載的是什麼呢?
[00:04:56.800 --> 00:04:58.600]  就是當時以色列國
[00:04:58.600 --> 00:05:00.200]  即是他的國破加盲
[00:05:00.200 --> 00:05:02.600]  正是被波斯帝統治的時間
[00:05:02.600 --> 00:05:05.000]  當時的皇帝阿達薩西王
[00:05:05.000 --> 00:05:07.200]  他採取了懷柔的政策
[00:05:07.200 --> 00:05:08.800]  他考納賢才
[00:05:08.800 --> 00:05:12.200]  而尼奇米正正成為當時的酒政
[00:05:12.200 --> 00:05:15.200]  在皇室裡面有相當的影響力
[00:05:15.200 --> 00:05:18.400]  尼奇米眼見他的家鄉耶路撒冷
[00:05:18.400 --> 00:05:20.600]  有一個頹喚敗亞的情景
[00:05:20.600 --> 00:05:21.800]  他討告神
[00:05:21.800 --> 00:05:25.200]  同時大膽地向這個皇帝提出請求
[00:05:25.200 --> 00:05:27.600]  希望他可以回到耶路撒冷裡面
[00:05:27.600 --> 00:05:29.200]  重建耶路撒冷的城牆
[00:05:29.200 --> 00:05:31.200]  重建自己的民族
[00:05:31.200 --> 00:05:32.400]  而在今天的經文
[00:05:32.400 --> 00:05:34.800]  其實上一章他在說什麼呢?
[00:05:34.800 --> 00:05:38.400]  正是在說當時他們一幫被老回歸的人民
[00:05:38.400 --> 00:05:40.200]  他經過很多不同的挑戰
[00:05:40.200 --> 00:05:42.200]  他完成重修這個城牆
[00:05:42.200 --> 00:05:43.800]  完成了做人口普查
[00:05:43.800 --> 00:05:46.800]  慢慢慢慢開始定居下來
[00:05:46.800 --> 00:05:51.200]  不過這個也還沒有尼奇米重整的完結
[00:05:51.200 --> 00:05:53.800]  當完成重整硬件之後
[00:05:53.800 --> 00:05:56.600]  他開始重整這個民族的軟件
[00:05:56.600 --> 00:05:59.000]  所以由今天我們看的八章
[00:05:59.000 --> 00:06:00.800]  其實到了之後的十一章
[00:06:00.800 --> 00:06:05.600]  也是說到尼奇米很想重整由大民族整個民族的生命
[00:06:05.600 --> 00:06:07.800]  希望他們再一次過聖旨生活
[00:06:07.800 --> 00:06:09.600]  恢復聖靈紀敬拜
[00:06:09.600 --> 00:06:12.600]  頂多會有你一起先去讀讀這段經文
[00:06:12.600 --> 00:06:15.400]  是尼奇米紀的八章一到十二節
[00:06:15.400 --> 00:06:17.000]  好準備起
[00:06:17.000 --> 00:06:22.400]  那時眾伯聖如同一人聚集在水門前的廣場
[00:06:22.400 --> 00:06:29.400]  請以斯拉民視將耶和分副以色列的摩西的律法書帶來
[00:06:29.400 --> 00:06:40.000]  七月初一以斯拉祭師聚集在水門前的廣場
[00:06:40.000 --> 00:06:46.800]  從清早到中午在男女和男明白的人面前讀者律法書
[00:06:46.800 --> 00:06:49.600]  眾伯聖都質疑而聽
[00:06:49.600 --> 00:06:54.800]  以斯拉民視站在慧者士特祭的舞台上
[00:06:54.800 --> 00:07:03.000]  站在他旁邊的有馬他提雅、士馬、阿萊雅、烏利亞和希拉加
[00:07:03.000 --> 00:07:06.400]  站在他右邊的有馬西雅
[00:07:06.400 --> 00:07:17.800]  站在他左邊的有比大雅、米沙利、馬基雅、哈遜、哈佛大拿、撒加利亞和米蘇勒
[00:07:17.800 --> 00:07:20.000]  以斯拉在站在上面
[00:07:20.000 --> 00:07:23.400]  在眾伯聖眼前展開這書
[00:07:23.400 --> 00:07:27.200]  他展開眾伯聖都站起來
[00:07:27.200 --> 00:07:31.000]  以斯拉稱頌耶和華之大的上帝
[00:07:31.000 --> 00:07:33.800]  眾伯聖都舉手應聲說
[00:07:33.800 --> 00:07:35.600]  阿門、阿門
[00:07:35.600 --> 00:07:38.200]  他們低頭、府復在地
[00:07:38.200 --> 00:07:48.800]  敬拜耶和華、耶穌亞、阿利、士利比、阿敏、阿谷、沙比泰、河帝亞
[00:07:48.800 --> 00:07:57.200]  馬西雅、基里他、阿撒利亞、約撒伯、哈拿、比萊雅和利美人
[00:07:57.200 --> 00:07:59.800]  使伯聖明白律法
[00:07:59.800 --> 00:08:02.800]  伯聖都站在自己的地方
[00:08:02.800 --> 00:08:06.800]  他們清清楚楚地念上帝的律法書
[00:08:06.800 --> 00:08:11.000]  講明以斯使伯聖明白所念的
[00:08:11.000 --> 00:08:15.000]  尼希米省長以斯拉祭司民士
[00:08:15.000 --> 00:08:19.200]  和教導伯聖的利美人對眾伯聖說
[00:08:19.200 --> 00:08:23.000]  今日是耶和華你們上帝的聖日
[00:08:23.000 --> 00:08:25.800]  不要被我也不要哭入
[00:08:25.800 --> 00:08:31.400]  只是因為眾伯聖聽見律法書上的話都哭了
[00:08:31.400 --> 00:08:33.800]  尼希米對他沒說
[00:08:33.800 --> 00:08:37.400]  你們去吃肥美的喝甘甜的
[00:08:37.400 --> 00:08:40.400]  有不能預備的就分給他
[00:08:40.400 --> 00:08:43.600]  因為今日是我們住的聖日
[00:08:43.600 --> 00:08:45.200]  不要休息
[00:08:45.200 --> 00:08:49.600]  因為耶和華得的喜樂是你們的力量
[00:08:49.600 --> 00:08:54.200]  於是利美人叫眾伯聖安靜說安靜
[00:08:54.200 --> 00:08:56.200]  因今日是聖日
[00:08:56.200 --> 00:08:57.600]  不要休息
[00:08:57.600 --> 00:09:01.200]  眾伯聖去吃喝分給別人
[00:09:01.200 --> 00:09:06.200]  不要休息
[00:09:06.200 --> 00:09:08.800]  頂著我們一起讀稿
[00:09:08.800 --> 00:09:10.000]  赤主緣你帶領我們
[00:09:10.000 --> 00:09:13.200]  約你今日約你的話語成為我們生命的亮光
[00:09:13.200 --> 00:09:15.600]  同樣約我們找到
[00:09:15.600 --> 00:09:17.800]  從尼希米去重建的時候
[00:09:17.800 --> 00:09:20.800]  讓我們生命在當中能夠有所反思
[00:09:20.800 --> 00:09:22.000]  同樣帶領我們
[00:09:22.000 --> 00:09:22.600]  多謝你
[00:09:22.600 --> 00:09:23.200]  聽他禱告
[00:09:23.200 --> 00:09:23.800]  祈禱家託
[00:09:23.800 --> 00:09:24.800]  鳳准命球
[00:09:24.800 --> 00:09:29.000]  當我們看到今天我們讀的經文
[00:09:29.000 --> 00:09:33.200]  我們會見到的尼希米在當中有四方面的重建
[00:09:33.200 --> 00:09:34.400]  當你進入經文的時候
[00:09:34.400 --> 00:09:38.000]  其實頭四節正正帶出第一個的重建
[00:09:38.000 --> 00:09:39.200]  經文一開始
[00:09:39.200 --> 00:09:42.000]  它說到當時是7月初一
[00:09:42.000 --> 00:09:44.800]  根據當時希伯來的歷法來說
[00:09:44.800 --> 00:09:47.800]  這一天其實是猶大民族的新年
[00:09:47.800 --> 00:09:50.400]  其實在《利未記》的23至24節
[00:09:50.400 --> 00:09:54.000]  也帶出原來當日本身已經是吹角節
[00:09:54.000 --> 00:09:55.800]  當時的人要守安息日
[00:09:55.800 --> 00:09:57.600]  以及要有聖會
[00:09:57.600 --> 00:10:03.400]  所有的百姓都齊心聚集在水門前的廣場
[00:10:03.400 --> 00:10:05.600]  文時以斯拉將這個律法書
[00:10:05.600 --> 00:10:08.000]  講解給這群百姓知道
[00:10:08.000 --> 00:10:09.400]  在尼希米的時期
[00:10:09.400 --> 00:10:12.600]  以斯拉其實同時也是當時的領袖
[00:10:12.600 --> 00:10:13.600]  他一個文士
[00:10:13.600 --> 00:10:16.200]  他的職責就是要去抄寫律法書
[00:10:16.200 --> 00:10:19.800]  同時將律法書的內容教導給百姓明白
[00:10:19.800 --> 00:10:21.000]  因為當時社會的人
[00:10:21.000 --> 00:10:22.800]  其實他能夠識字的人不多
[00:10:22.800 --> 00:10:24.600]  很多時候都是要靠聽
[00:10:24.600 --> 00:10:27.400]  了解和明白百姓的話
[00:10:27.400 --> 00:10:31.200]  經文說到這群百姓如同一人聚集
[00:10:31.200 --> 00:10:33.000]  當中有男有女
[00:10:33.000 --> 00:10:36.600]  為的是要專心去聽以斯拉的講論
[00:10:36.600 --> 00:10:38.200]  其實也挺誇張的
[00:10:38.200 --> 00:10:41.000]  經文說到由清早聽到中午
[00:10:41.000 --> 00:10:44.400]  即是大概聽了五至六小時的時間
[00:10:44.400 --> 00:10:48.200]  可以看到他們對這個聚會的重視
[00:10:48.200 --> 00:10:49.800]  在頭幾節的經文裡面
[00:10:49.800 --> 00:10:51.200]  我們會看到的是
[00:10:51.200 --> 00:10:54.400]  律法書成為這個經文的重點
[00:10:54.400 --> 00:10:57.800]  經文在第一節的時候已經講到這個律法書是什麼
[00:10:57.800 --> 00:10:58.800]  他就形容它是
[00:10:58.800 --> 00:11:02.400]  耶和華吩咐以色列的摩西的律法書
[00:11:02.400 --> 00:11:04.800]  一個很長的介紹
[00:11:04.800 --> 00:11:06.200]  正正是很想帶出
[00:11:06.200 --> 00:11:09.800]  原來這本律法書並不是什麼新的律法
[00:11:09.800 --> 00:11:12.800]  不是說尼希米要帶出一些新的改革
[00:11:12.800 --> 00:11:17.600]  而是尤大人一直都一定會認識的律法
[00:11:17.600 --> 00:11:19.600]  當你看到首節
[00:11:19.600 --> 00:11:21.000]  首安息日
[00:11:21.000 --> 00:11:24.000]  講摩西的律法書
[00:11:24.000 --> 00:11:26.000]  尼希米以斯拉這幾個行動
[00:11:26.000 --> 00:11:28.800]  對於這群被擄回歸的人來說
[00:11:28.800 --> 00:11:32.200]  其實是一個很重要的價值重建
[00:11:32.200 --> 00:11:35.200]  因為這些行動正正都是以色列民族
[00:11:35.200 --> 00:11:37.200]  一些很重要的傳統
[00:11:37.200 --> 00:11:38.800]  而這些傳統的背後
[00:11:38.800 --> 00:11:42.400]  其實正正代表著他們尤大民族的核心價值
[00:11:42.400 --> 00:11:46.200]  而神的話語正正是代表著他們的身份記型
[00:11:46.200 --> 00:11:49.000]  讓他們知道的是自己是屬神的子民
[00:11:49.000 --> 00:11:52.000]  這是他們的民族身份
[00:11:52.000 --> 00:11:54.600]  所以尼希米和以斯拉
[00:11:54.600 --> 00:11:57.000]  很想先用神的話語
[00:11:57.000 --> 00:12:00.000]  讓百姓明白知道神的作為和心意
[00:12:00.000 --> 00:12:02.600]  很想他們能夠把焦點放在神上
[00:12:02.600 --> 00:12:07.400]  用神的話語成為他們的核心建立這個群體的 identity
[00:12:07.400 --> 00:12:10.200]  丁子回,問問我們
[00:12:10.200 --> 00:12:13.000]  如果你要去形容恩福家
[00:12:13.000 --> 00:12:15.200]  恩福這個群體的核心價值
[00:12:15.200 --> 00:12:17.200]  你會想起什麼呢?
[00:12:17.200 --> 00:12:18.400]  或者問
[00:12:18.400 --> 00:12:19.800]  對於我們今天的基督徒
[00:12:19.800 --> 00:12:23.400]  我們的身份價值又是什麼呢?
[00:12:23.400 --> 00:12:25.400]  可能我們很即時就會回答
[00:12:25.400 --> 00:12:27.200]  我們的價值觀是來自神的話語
[00:12:27.200 --> 00:12:28.600]  是來自聖經
[00:12:28.600 --> 00:12:32.600]  神的話語影響著我們的人生觀和價值觀
[00:12:32.600 --> 00:12:33.600]  不過
[00:12:33.600 --> 00:12:36.800]  我猜這幾年香港面對著很多不同的衝擊
[00:12:36.800 --> 00:12:39.200]  很多事情我們都不能夠解釋到
[00:12:39.200 --> 00:12:41.000]  為什麼會這樣發生
[00:12:41.000 --> 00:12:42.800]  同樣,我想這些發生的事情
[00:12:42.800 --> 00:12:46.400]  其實都影響著我們看不同的人和事
[00:12:46.400 --> 00:12:47.800]  或者說少
[00:12:47.800 --> 00:12:51.600]  其實都影響著我們生命中看信仰的 priority
[00:12:51.600 --> 00:12:53.000]  丁子回
[00:12:53.000 --> 00:12:55.600]  當這些實體罪會復常之際
[00:12:55.600 --> 00:12:58.600]  我想我們是時候回顧一下
[00:12:58.600 --> 00:13:00.000]  過往這幾年
[00:13:00.000 --> 00:13:01.600]  其實我們的信仰會不會
[00:13:01.600 --> 00:13:04.600]  或許少了很多衝擊沖散了呢?
[00:13:04.600 --> 00:13:05.800]  又或者
[00:13:05.800 --> 00:13:08.000]  我們經常說神的話語是我們
[00:13:08.000 --> 00:13:10.200]  作為基督徒的核心價值的話
[00:13:10.200 --> 00:13:13.000]  建構我們信仰或人生價值觀的話
[00:13:13.000 --> 00:13:15.200]  這些核心價值
[00:13:15.200 --> 00:13:16.800]  經過這些衝擊之後
[00:13:16.800 --> 00:13:19.000]  還在嗎?
[00:13:19.000 --> 00:13:21.600]  或者會不會因為這些環境的衝擊
[00:13:21.600 --> 00:13:23.400]  令我們對信仰
[00:13:23.400 --> 00:13:28.400]  在生命中的 priority 變得越來越模糊呢?
[00:13:28.400 --> 00:13:33.400]  經文除了來替他們有價值重建之外
[00:13:33.400 --> 00:13:35.200]  當我們看經文的時候
[00:13:35.200 --> 00:13:37.600]  我們會看到以斯拉設定好陣之後
[00:13:37.600 --> 00:13:39.800]  進入重建的第二步
[00:13:39.800 --> 00:13:42.400]  經文在第五至第八節是這麼說的
[00:13:42.400 --> 00:13:45.200]  他說以斯拉站在一個木台上
[00:13:45.200 --> 00:13:46.200]  在一個過程中
[00:13:46.200 --> 00:13:47.600]  你會看到他說
[00:13:47.600 --> 00:13:51.000]  在百姓面前展開這個律法書
[00:13:51.000 --> 00:13:54.800]  百姓帶來的回應是他們肅立起敬
[00:13:54.800 --> 00:13:56.400]  這個 setting 令我們想起的是什麼呢?
[00:13:56.400 --> 00:13:58.400]  就好像我們平時崇拜的 setting
[00:13:58.400 --> 00:14:01.600]  有唱詩歌、有敬拜、有講道
[00:14:01.600 --> 00:14:04.000]  以斯拉帶頭去稱頌耶和說
[00:14:04.000 --> 00:14:06.400]  百姓帶來的是三個回應
[00:14:06.400 --> 00:14:10.800]  舉手、有言語、低頭、撫復在地
[00:14:10.800 --> 00:14:12.400]  舉手一方面帶出
[00:14:12.400 --> 00:14:14.800]  這些百姓去認同以斯拉稱頌的
[00:14:14.800 --> 00:14:16.000]  去同心讚美
[00:14:16.000 --> 00:14:17.800]  同時表達對他的信靠
[00:14:17.800 --> 00:14:20.000]  他相信以斯拉所說的
[00:14:20.000 --> 00:14:22.000]  所唱的東西
[00:14:22.000 --> 00:14:24.800]  或者神的話語都是真實的
[00:14:24.800 --> 00:14:26.200]  用言語去回應
[00:14:26.200 --> 00:14:27.600]  阿門、阿門
[00:14:27.600 --> 00:14:31.600]  帶出的是原來百姓都是這樣和應著以斯拉的讚美
[00:14:31.600 --> 00:14:34.400]  還是帶出當中有認同?
[00:14:34.400 --> 00:14:36.600]  低頭、撫復在地
[00:14:36.600 --> 00:14:37.600]  敬拜耶和說
[00:14:37.600 --> 00:14:40.400]  其實就是帶出他們有一個謙恭的態度
[00:14:40.400 --> 00:14:43.000]  去敬畏耶和說
[00:14:43.000 --> 00:14:44.800]  當這個敬拜結束之後
[00:14:44.800 --> 00:14:46.800]  就進入講道的時間
[00:14:46.800 --> 00:14:47.800]  在第七節
[00:14:47.800 --> 00:14:53.800]  突然記載了13個人就是大家剛才讀得很難讀的人名
[00:14:53.800 --> 00:14:56.800]  這13個人其實和第四節
[00:14:56.800 --> 00:15:01.600]  站在以斯拉記載的那些民眾代表是不同的
[00:15:01.600 --> 00:15:04.000]  這13個人是利美人
[00:15:04.000 --> 00:15:06.200]  經文說當時的百姓
[00:15:06.200 --> 00:15:10.400]  其實是站在原本自己的地方
[00:15:10.400 --> 00:15:12.000]  去聽這個律法書
[00:15:12.000 --> 00:15:13.400]  正正引申出
[00:15:13.400 --> 00:15:15.000]  原來這13個利美人
[00:15:15.000 --> 00:15:17.200]  其實是走進國人群裡面
[00:15:17.200 --> 00:15:20.200]  去跟他們講明這個律法書的內容
[00:15:20.200 --> 00:15:22.400]  其實這班利美人
[00:15:22.400 --> 00:15:24.000]  其實在經文之後
[00:15:24.000 --> 00:15:25.600]  也同樣有記載的是
[00:15:25.600 --> 00:15:28.200]  原來他們在誓約上去蓋章
[00:15:28.200 --> 00:15:31.600]  去立志去過一個合神深意的生活
[00:15:31.600 --> 00:15:33.000]  我們可以看到的是
[00:15:33.000 --> 00:15:34.400]  原來這一班人
[00:15:34.400 --> 00:15:37.600]  其實不單單只是教導人律法這麼簡單
[00:15:37.600 --> 00:15:42.000]  他更加是以身作則成為群眾的榜樣
[00:15:42.000 --> 00:15:44.000]  透過敬拜
[00:15:44.000 --> 00:15:48.000]  透過利美人去講解律法書的內容
[00:15:48.000 --> 00:15:49.800]  來稀罕好想的是
[00:15:49.800 --> 00:15:52.800]  去重整百姓和神的關係
[00:15:52.800 --> 00:15:54.800]  我想對於這一班希伯來人來說
[00:15:54.800 --> 00:15:57.800]  其實這是一個信仰的宣認過程
[00:15:57.800 --> 00:16:00.600]  透過這種關係的建立
[00:16:00.600 --> 00:16:03.000]  讓尤大人去記得的是
[00:16:03.000 --> 00:16:07.000]  之前他是一班被擄流散的群體
[00:16:07.000 --> 00:16:08.600]  現在他又能夠回歸
[00:16:08.600 --> 00:16:12.000]  他成為一個屬神的群體
[00:16:12.000 --> 00:16:13.800]  尤大群體需要重建
[00:16:13.800 --> 00:16:16.200]  先從他們的核心價值開始
[00:16:16.200 --> 00:16:18.200]  藉著再次擴立律法書
[00:16:18.200 --> 00:16:20.200]  去成為他們群體的核心價值
[00:16:20.200 --> 00:16:22.200]  讓他們再次體現的是
[00:16:22.200 --> 00:16:25.000]  自己是屬神子民的身份
[00:16:25.000 --> 00:16:27.600]  律法書成為他們生命的指引
[00:16:27.600 --> 00:16:29.000]  同樣
[00:16:29.000 --> 00:16:31.400]  以斯拉和尼希米帶領那班人
[00:16:31.400 --> 00:16:34.000]  一起去敬拜去講解律法書的內容
[00:16:34.000 --> 00:16:36.400]  其實是進一步好想那班百姓
[00:16:36.400 --> 00:16:38.000]  去重建同神的關係
[00:16:38.000 --> 00:16:41.400]  和帶給他們如何應有的態度去對神
[00:16:41.400 --> 00:16:44.800]  很想這班民族的人民
[00:16:44.800 --> 00:16:48.600]  多年過往被外邦文化影響的同時
[00:16:48.600 --> 00:16:52.400]  重新建立這個屬靈的氣氛
[00:16:52.400 --> 00:16:55.400]  尤大人需要來希米爾斯拉
[00:16:55.400 --> 00:16:57.200]  和一班利美人
[00:16:57.200 --> 00:17:02.400]  去重建神和這班子民和神的關係
[00:17:02.400 --> 00:17:05.600]  甚至很想讓這班被擄流散的群體
[00:17:05.600 --> 00:17:07.600]  能夠再一次朝聚起來
[00:17:07.600 --> 00:17:08.600]  我想同樣的
[00:17:08.600 --> 00:17:09.800]  今天的年輕人
[00:17:09.800 --> 00:17:11.000]  都需要一些同行者
[00:17:11.000 --> 00:17:15.400]  跟他們重建同人和神的關係
[00:17:15.400 --> 00:17:16.600]  今天的年輕人
[00:17:16.600 --> 00:17:18.600]  其實他面對著很多衝擊
[00:17:18.600 --> 00:17:19.800]  很多文化的衝擊
[00:17:19.800 --> 00:17:21.800]  影響他們的價值觀
[00:17:21.800 --> 00:17:23.200]  甚至我會說的是
[00:17:23.200 --> 00:17:25.600]  在這個充滿競爭的社會裡面
[00:17:25.600 --> 00:17:27.600]  他們被教導的是什麼呢
[00:17:27.600 --> 00:17:28.400]  成績
[00:17:28.400 --> 00:17:30.600]  去定義他們的人生方向
[00:17:30.600 --> 00:17:31.400]  成就
[00:17:31.400 --> 00:17:33.400]  定義他們的前途
[00:17:33.400 --> 00:17:34.200]  成功
[00:17:34.200 --> 00:17:36.800]  定義他們的地位和待遇
[00:17:36.800 --> 00:17:38.400]  彷彿他們被教導的是
[00:17:38.400 --> 00:17:42.200]  這種就是他們在社會的生存模式
[00:17:42.200 --> 00:17:44.400]  在這幾年自己牧養的過程裡面
[00:17:44.400 --> 00:17:48.000]  經常會聽到一些年輕人分享自己是什麼
[00:17:48.000 --> 00:17:50.000]  他覺得自己做得不夠好
[00:17:50.000 --> 00:17:52.800]  他覺得要繼續取自己才行
[00:17:52.800 --> 00:17:54.600]  我想無論在學校
[00:17:54.600 --> 00:17:56.400]  無論在自己的成長環境裡面
