
[00:00:00.000 --> 00:00:05.000]  喂喂喂,終於有聲了
[00:06:28.000 --> 00:06:30.000]  這個女人不是
[00:06:30.000 --> 00:06:32.000]  莫大拉瑪利亞打破玉屏
[00:06:32.000 --> 00:06:35.000]  獻上香膏的女人
[00:06:35.000 --> 00:06:37.000]  因為這是兩件不同的事
[00:06:37.000 --> 00:06:38.000]  兩個不同的女人
[00:06:38.000 --> 00:06:40.000]  在兩個不同的時間發生
[00:06:40.000 --> 00:06:42.000]  莫大拉瑪利亞是打破玉屏
[00:06:42.000 --> 00:06:46.000]  獻香膏是差不多耶穌丟十字架之前的事
[00:06:46.000 --> 00:06:48.000]  而這個女人不是
[00:06:48.000 --> 00:06:50.000]  她是因為罪得赦免
[00:06:50.000 --> 00:06:52.000]  為感恩而獻上香膏
[00:06:52.000 --> 00:06:54.000]  我們看經文
[00:06:54.000 --> 00:06:57.000]  經文說到當時一個法利賽人
[00:06:57.000 --> 00:06:59.000]  他的名字叫西門
[00:06:59.000 --> 00:07:02.000]  請耶穌去他家吃飯
[00:07:02.000 --> 00:07:04.000]  聽起來好像是一件很簡單的事
[00:07:04.000 --> 00:07:07.000]  叫耶穌去他家吃飯
[00:07:07.000 --> 00:07:09.000]  但其實不太簡單
[00:07:09.000 --> 00:07:10.000]  為什麼
[00:07:10.000 --> 00:07:12.000]  因為如果你熟悉聖經
[00:07:12.000 --> 00:07:15.000]  你就知道耶穌和法利賽人是怎樣的
[00:07:15.000 --> 00:07:18.000]  是不對的
[00:07:18.000 --> 00:07:20.000]  耶穌在《方書》中最討厭的是什麼人
[00:07:20.000 --> 00:07:22.000]  最討厭的就是法利賽人和民事
[00:07:22.000 --> 00:07:23.000]  為什麼
[00:07:23.000 --> 00:07:26.000]  因為耶穌經常說他們是一群什麼人
[00:07:26.000 --> 00:07:28.000]  假冒為善的人
[00:07:28.000 --> 00:07:30.000]  假扮得自己很敬奇
[00:07:30.000 --> 00:07:32.000]  經常稱自己為異人
[00:07:32.000 --> 00:07:36.000]  但其實是一群心底拒絕上帝的人
[00:07:36.000 --> 00:07:42.000]  所以這次吃飯都不是一件普通的事
[00:07:42.000 --> 00:07:47.000]  耶穌這次去西門的法利賽人家吃飯
[00:07:47.000 --> 00:07:49.000]  很可能法利賽人
[00:07:49.000 --> 00:07:52.000]  可能有機會和一般法利賽人同行
[00:07:52.000 --> 00:07:55.000]  可能這個人應該不錯
[00:07:55.000 --> 00:07:57.000]  對耶穌有一定的認識
[00:07:57.000 --> 00:07:59.000]  甚至對耶穌有一定的尊重
[00:07:59.000 --> 00:08:01.000]  所以他請耶穌去吃飯
[00:08:01.000 --> 00:08:04.000]  並且耶穌都願意去他家吃飯
[00:08:04.000 --> 00:08:06.000]  吃飯的時候
[00:08:06.000 --> 00:08:08.000]  有個女人出現了
[00:08:08.000 --> 00:08:09.000]  可能你會問
[00:08:09.000 --> 00:08:10.000]  為什麼這麼有趣
[00:08:10.000 --> 00:08:11.000]  但有一個女人
[00:08:11.000 --> 00:08:12.000]  三更不識七的女人
[00:08:12.000 --> 00:08:14.000]  在這個人的家出現
[00:08:14.000 --> 00:08:17.000]  因為當時耶穌是一位很出名的拉比
[00:08:17.000 --> 00:08:19.000]  拉比就是老師
[00:08:19.000 --> 00:08:22.000]  如果你看前面的經文
[00:08:22.000 --> 00:08:24.000]  第六章
[00:08:24.000 --> 00:08:25.000]  或者再前一點
[00:08:25.000 --> 00:08:26.000]  你就知道
[00:08:26.000 --> 00:08:29.000]  其實耶穌當時已經行很多神蹟祇事
[00:08:29.000 --> 00:08:31.000]  又治病、又趕鬼
[00:08:31.000 --> 00:08:32.000]  又叫死人復活
[00:08:32.000 --> 00:08:33.000]  到處去傳道
[00:08:33.000 --> 00:08:36.000]  所以當時耶穌是一位很出名的拉比
[00:08:36.000 --> 00:08:37.000]  而法利賽人
[00:08:37.000 --> 00:08:40.000]  邀請耶穌去他家吃飯
[00:08:40.000 --> 00:08:41.000]  並不單單吃飯
[00:08:41.000 --> 00:08:43.000]  因為他是一位很出名的拉比
[00:08:43.000 --> 00:08:44.000]  所以在吃飯的時候
[00:08:44.000 --> 00:08:46.000]  耶穌會講道
[00:08:46.000 --> 00:08:49.000]  所以其他人都會被邀請
[00:08:49.000 --> 00:08:50.000]  一起去聽耶穌講道
[00:08:50.000 --> 00:08:52.000]  所以為什麼會有一個女人
[00:08:52.000 --> 00:08:55.000]  在他的家裡可以自初自入
[00:08:55.000 --> 00:08:57.000]  吃飯的時候
[00:08:57.000 --> 00:08:58.000]  有一個女人出現
[00:08:58.000 --> 00:09:00.000]  但這個女人是一個什麼人
[00:09:00.000 --> 00:09:02.000]  她是一個公開的罪人
[00:09:02.000 --> 00:09:03.000]  三十七節講
[00:09:03.000 --> 00:09:06.000]  他說那成女一個女人是罪人
[00:09:06.000 --> 00:09:07.000]  在這個成裡面
[00:09:07.000 --> 00:09:10.000]  沒有人知道她是一個罪人
[00:09:10.000 --> 00:09:11.000]  而這個女人
[00:09:11.000 --> 00:09:12.000]  走在耶穌身邊
[00:09:12.000 --> 00:09:15.000]  用她的眼淚弄濕了耶穌的腳
[00:09:15.000 --> 00:09:16.000]  又抹、抹上香膏
[00:09:16.000 --> 00:09:18.000]  又親耶穌的腳
[00:09:18.000 --> 00:09:20.000]  其實這幾個行為
[00:09:20.000 --> 00:09:23.000]  是猶太人對客人最高尚
[00:09:23.000 --> 00:09:26.000]  最尊貴的一個歡迎
[00:09:26.000 --> 00:09:27.000]  這是一個歡迎
[00:09:27.000 --> 00:09:30.000]  又親吻、又抹、又洗腳
[00:09:30.000 --> 00:09:32.000]  又用香膏抹
[00:09:32.000 --> 00:09:35.000]  其實是一個最高規格的款待
[00:09:35.000 --> 00:09:37.000]  是一個對賓客
[00:09:37.000 --> 00:09:39.000]  但是蔡仁看到的
[00:09:39.000 --> 00:09:41.000]  她不是看到一個女人
[00:09:41.000 --> 00:09:43.000]  用最高的規格
[00:09:43.000 --> 00:09:47.000]  最高尚、最尊貴的形式去款待耶穌
[00:09:47.000 --> 00:09:50.000]  蔡仁看到這件事的時候
[00:09:50.000 --> 00:09:53.000]  她心裡面這樣說
[00:09:53.000 --> 00:09:55.000]  她說三十九節
[00:09:55.000 --> 00:09:58.000]  「者人若是先知,就早該知道」
[00:09:58.000 --> 00:10:01.000]  「我她是誰,是個怎樣的女人」
[00:10:01.000 --> 00:10:03.000]  「她是個罪人」
[00:10:03.000 --> 00:10:05.000]  其實在原文的解釋裡面
[00:10:05.000 --> 00:10:07.000]  她說「者人若是先知」
[00:10:07.000 --> 00:10:10.000]  其實這個法利塞人心裡面是怎樣的
[00:10:10.000 --> 00:10:13.000]  否定了耶穌是先知
[00:10:13.000 --> 00:10:14.000]  這個法利塞人
[00:10:14.000 --> 00:10:16.000]  他看到這件事的時候
[00:10:16.000 --> 00:10:17.000]  他就憑這件事
[00:10:17.000 --> 00:10:20.000]  他否定耶穌不是先知
[00:10:20.000 --> 00:10:21.000]  因為他覺得
[00:10:21.000 --> 00:10:24.000]  有什麼可能耶穌是先知呢?
[00:10:24.000 --> 00:10:27.000]  因為在耶穌的身上出現了一件不合理的事
[00:10:27.000 --> 00:10:29.000]  先知是從神而來的
[00:10:29.000 --> 00:10:30.000]  神是聖潔的
[00:10:30.000 --> 00:10:32.000]  神是不喜歡罪的
[00:10:32.000 --> 00:10:34.000]  所以會任憑一個罪人
[00:10:34.000 --> 00:10:36.000]  去捱近先知
[00:10:36.000 --> 00:10:37.000]  而先知不出聲
[00:10:37.000 --> 00:10:38.000]  沒有責備
[00:10:38.000 --> 00:10:39.000]  應該是怎樣?
[00:10:39.000 --> 00:10:40.000]  責備他才知道
[00:10:40.000 --> 00:10:42.000]  你應該指責他的罪
[00:10:42.000 --> 00:10:45.000]  指出他的罪才對
[00:10:45.000 --> 00:10:47.000]  法利塞人憑這件事
[00:10:47.000 --> 00:10:49.000]  就否定了耶穌是先知
[00:10:49.000 --> 00:10:51.000]  因為按照他的知識
[00:10:51.000 --> 00:10:52.000]  他的觀察
[00:10:52.000 --> 00:10:53.000]  他眼看到的
[00:10:53.000 --> 00:10:55.000]  他覺得不合理
[00:10:55.000 --> 00:10:56.000]  就質疑
[00:10:56.000 --> 00:10:58.000]  甚至否定耶穌
[00:10:58.000 --> 00:10:59.000]  而耶穌呢
[00:10:59.000 --> 00:11:00.000]  嘩,厲害啊
[00:11:00.000 --> 00:11:02.000]  他心裏面想的
[00:11:02.000 --> 00:11:03.000]  耶穌就說
[00:11:03.000 --> 00:11:05.000]  兜兜面回答他
[00:11:05.000 --> 00:11:07.000]  耶穌就回應他心裏面的說話
[00:11:07.000 --> 00:11:09.000]  用一個比喻
[00:11:09.000 --> 00:11:10.000]  去告訴他
[00:11:10.000 --> 00:11:12.000]  這個女人的行為
[00:11:12.000 --> 00:11:14.000]  是因為她罪得赦免
[00:11:14.000 --> 00:11:17.000]  而作出的感恩行動
[00:11:17.000 --> 00:11:20.000]  這個比喻在41-34節
[00:11:20.000 --> 00:11:22.000]  他說有兩個人
[00:11:22.000 --> 00:11:25.000]  欠了某一個債主的錢
[00:11:25.000 --> 00:11:27.000]  一個欠500個拿德利
[00:11:27.000 --> 00:11:29.000]  拿德利就是銀幣的意思
[00:11:29.000 --> 00:11:31.000]  一個拿德利,一個銀幣
[00:11:31.000 --> 00:11:33.000]  就是當時一天的工資
[00:11:33.000 --> 00:11:34.000]  大家懂得計算吧
[00:11:34.000 --> 00:11:35.000]  大概是多少錢
[00:11:35.000 --> 00:11:37.000]  都不少錢的
[00:11:37.000 --> 00:11:39.000]  大半年工資
[00:11:39.000 --> 00:11:41.000]  這個就欠50個
[00:11:41.000 --> 00:11:43.000]  他們都無力償還
[00:11:43.000 --> 00:11:45.000]  債主就開恩免了兩天罪
[00:11:45.000 --> 00:11:48.000]  這樣他們哪一個會更愛這個債主呢?
[00:11:48.000 --> 00:11:51.000]  西門法利場就回答得很快
[00:11:51.000 --> 00:11:56.000]  我想試得債主開恩免了較多債的哪個
[00:11:56.000 --> 00:11:59.000]  耶穌就說你答得對
[00:11:59.000 --> 00:12:01.000]  耶穌用這個比喻
[00:12:01.000 --> 00:12:05.000]  很想回應法利場心裏的疑惑
[00:12:05.000 --> 00:12:06.000]  說出這個女人
[00:12:06.000 --> 00:12:09.000]  為耶穌擺上極貴的香膏
[00:12:09.000 --> 00:12:11.000]  一肉瓶的香膏
[00:12:11.000 --> 00:12:12.000]  你又知不知道多少錢
[00:12:12.000 --> 00:12:15.000]  大概是300個銀幣
[00:12:15.000 --> 00:12:17.000]  就是半年工資
[00:12:17.000 --> 00:12:18.000]  我計算過了
[00:12:18.000 --> 00:12:19.000]  如果你有15000元一個月
[00:12:19.000 --> 00:12:21.000]  半年工資就是多少錢
[00:12:21.000 --> 00:12:23.000]  都九萬元
[00:12:23.000 --> 00:12:26.000]  他清洗耶穌的腳用眼淚
[00:12:26.000 --> 00:12:28.000]  又用香膏抹耶穌的腳
[00:12:28.000 --> 00:12:30.000]  又親耶穌的腳
[00:12:30.000 --> 00:12:32.000]  這個那麼大的愛的回應
[00:12:32.000 --> 00:12:36.000]  證明了他很多的罪都誠了
[00:12:36.000 --> 00:12:38.000]  以至他有一個感恩的心
[00:12:38.000 --> 00:12:39.000]  一個愛的回應
[00:12:39.000 --> 00:12:41.000]  對耶穌擺上一個這麼尊貴
[00:12:41.000 --> 00:12:43.000]  這麼高規格的
[00:12:43.000 --> 00:12:45.000]  去款待耶穌
[00:12:45.000 --> 00:12:47.000]  去服侍耶穌
[00:12:47.000 --> 00:12:48.000]  相反
[00:12:48.000 --> 00:12:49.000]  耶穌說法利場怎樣
[00:12:49.000 --> 00:12:52.000]  他沒有這樣去款待耶穌
[00:12:52.000 --> 00:12:55.000]  憑 44 節到 46 節說
[00:12:55.000 --> 00:12:57.000]  他說他沒有
[00:12:57.000 --> 00:13:00.000]  這個女人確實有
[00:13:00.000 --> 00:13:01.000]  所以證明
[00:13:01.000 --> 00:13:04.000]  法利塞人的罪都赦免得少
[00:13:04.000 --> 00:13:06.000]  因為他感恩的心
[00:13:06.000 --> 00:13:07.000]  款待耶穌的行動
[00:13:07.000 --> 00:13:09.000]  不及這個女人
[00:13:09.000 --> 00:13:12.000]  法利塞人沒有像這個女人
[00:13:12.000 --> 00:13:15.000]  有感恩的心去款待耶穌
[00:13:15.000 --> 00:13:19.000]  證明神在他身上赦免的罪都少
[00:13:19.000 --> 00:13:21.000]  為什麼會赦免得少呢
[00:13:21.000 --> 00:13:23.000]  他的罪
[00:13:23.000 --> 00:13:24.000]  很大原因
[00:13:24.000 --> 00:13:27.000]  是他都不承認自己有罪
[00:13:27.000 --> 00:13:29.000]  至於偉人
[00:13:29.000 --> 00:13:31.000]  法利塞人
[00:13:31.000 --> 00:13:34.000]  不過律法我小時候就守了
[00:13:34.000 --> 00:13:36.000]  憲制我又做齊了
[00:13:36.000 --> 00:13:38.000]  我都挺好的
[00:13:38.000 --> 00:13:40.000]  但是
[00:13:40.000 --> 00:13:42.000]  承認不了罪人
[00:13:42.000 --> 00:13:44.000]  沒有把罪交出來給耶穌
[00:13:44.000 --> 00:13:48.000]  其實是代表著你不需要耶穌
[00:13:48.000 --> 00:13:50.000]  耶穌基督的救恩
[00:13:50.000 --> 00:13:53.000]  是要尋找拯救失喪的罪人
[00:13:53.000 --> 00:13:55.000]  他都承認不了自己的罪人
[00:13:55.000 --> 00:13:57.000]  都不覺得需要救恩
[00:13:57.000 --> 00:13:59.000]  所以他感恩的心
[00:13:59.000 --> 00:14:00.000]  和愛的回應
[00:14:00.000 --> 00:14:03.000]  都不及這個女人
[00:14:03.000 --> 00:14:04.000]  這個法利塞人
[00:14:04.000 --> 00:14:07.000]  雖然他答對了耶穌的問題
[00:14:07.000 --> 00:14:10.000]  亦都口口聲聲叫耶穌做夫子
[00:14:10.000 --> 00:14:12.000]  夫子即是老師
[00:14:12.000 --> 00:14:15.000]  甚至邀請耶穌去他家吃飯
[00:14:15.000 --> 00:14:18.000]  對耶穌有一定的認識和尊重
[00:14:18.000 --> 00:14:21.000]  因為猶太人不是隨隨便便的吃飯
[00:14:21.000 --> 00:14:26.000]  當你很友好、很尊重你才會叫你回來吃飯
[00:14:26.000 --> 00:14:28.000]  但是這個法利塞人
[00:14:28.000 --> 00:14:31.000]  他是因為耶穌讓這個有罪的女人
[00:14:31.000 --> 00:14:33.000]  接近他身邊的時候
[00:14:33.000 --> 00:14:35.000]  法利塞人又否定耶穌
[00:14:35.000 --> 00:14:39.000]  其實這個法利塞人對耶穌的認識都很片面
[00:14:39.000 --> 00:14:41.000]  都是頭腦上的知識
[00:14:41.000 --> 00:14:44.000]  雖然他開放了他的家
[00:14:44.000 --> 00:14:47.000]  但他沒有開放他的心
[00:14:47.000 --> 00:14:49.000]  他叫耶穌來他家
[00:14:49.000 --> 00:14:53.000]  但他沒有每一間房間都讓耶穌進入
[00:14:53.000 --> 00:14:57.000]  法利塞人沒有真正打開自己的心房
[00:14:57.000 --> 00:15:01.000]  打開自己的心讓耶穌進入
[00:15:01.000 --> 00:15:03.000]  其實他生命有很多罪
[00:15:03.000 --> 00:15:05.000]  但他不自知
[00:15:05.000 --> 00:15:08.000]  因為他把這些罪可能鎖起了
[00:15:08.000 --> 00:15:11.000]  鎖在不知道哪一間房裡
[00:15:11.000 --> 00:15:15.000]  都沒有把他的罪認認真真交給耶穌
[00:15:15.000 --> 00:15:17.000]  他覺得我是異人
[00:15:17.000 --> 00:15:19.000]  我做足了律法的要求
[00:15:19.000 --> 00:15:21.000]  我怎會有罪呢?
[00:15:21.000 --> 00:15:25.000]  他沒有讓耶穌進入生命
[00:15:25.000 --> 00:15:27.000]  在這裡我們看到
[00:15:27.000 --> 00:15:29.000]  法利塞人只是頭腦上的認識
[00:15:29.000 --> 00:15:31.000]  對耶穌只是頭腦上的認識
[00:15:31.000 --> 00:15:34.000]  和耶穌其實沒有什麼關係
[00:15:34.000 --> 00:15:38.000]  就好像你說你是我的好朋友
[00:15:38.000 --> 00:15:42.000]  你和我是資深好友,也是我的閨密
[00:15:42.000 --> 00:15:46.000]  但我問你最近發生什麼事?
[00:15:46.000 --> 00:15:48.000]  你最近怎樣?
[00:15:48.000 --> 00:15:50.000]  你便跟我說,沒事
[00:15:50.000 --> 00:15:52.000]  OK,不錯
[00:15:52.000 --> 00:15:54.000]  不錯
[00:15:54.000 --> 00:15:56.000]  我也有個疑問
[00:15:56.000 --> 00:15:58.000]  其實你當我是閨密嗎?
[00:15:58.000 --> 00:16:00.000]  還是當我是…
[00:16:00.000 --> 00:16:02.000]  我想說龜蛋
[00:16:02.000 --> 00:16:04.000]  但我以為龜蛋這個字應該很old school
[00:16:04.000 --> 00:16:06.000]  算了,我已經說了
[00:16:06.000 --> 00:16:10.000]  對,你不覺得自己有需要嗎?
[00:16:10.000 --> 00:16:12.000]  如果你和耶穌有多友好呢?
[00:16:12.000 --> 00:16:14.000]  丁姐妹
[00:16:14.000 --> 00:16:17.000]  如果我們只是法利塞人
[00:16:17.000 --> 00:16:20.000]  只是對耶穌、對信仰
[00:16:20.000 --> 00:16:22.000]  只有頭腦上的知識
[00:16:22.000 --> 00:16:25.000]  而沒有真正開放生命給神進入
[00:16:25.000 --> 00:16:28.000]  我們和神的關係都很薄弱
[00:16:28.000 --> 00:16:31.000]  我們都會因為不如意
[00:16:31.000 --> 00:16:34.000]  不如期望的事情
[00:16:34.000 --> 00:16:36.000]  出現在我們生命的時候
[00:16:36.000 --> 00:16:38.000]  我們都會質疑信仰
[00:16:38.000 --> 00:16:42.000]  我們大部分都是信義代
[00:16:42.000 --> 00:16:44.000]  不是我們,是你們
[00:16:44.000 --> 00:16:46.000]  因為我不是信義代
[00:16:46.000 --> 00:16:48.000]  你們大部分都是信義代
[00:16:48.000 --> 00:16:50.000]  你們小時候便會回教會
[00:16:50.000 --> 00:16:52.000]  你們很乖
[00:16:52.000 --> 00:16:54.000]  真是很乖的
[00:16:54.000 --> 00:16:56.000]  你想想,從小學回到幼稚園
[00:16:56.000 --> 00:16:58.000]  現在你還在這裡
[00:16:58.000 --> 00:17:00.000]  你跟旁邊的人說過
[00:17:00.000 --> 00:17:02.000]  你真的很乖
[00:17:02.000 --> 00:17:04.000]  你真的很乖,讚自己
[00:17:04.000 --> 00:17:06.000]  你真的很乖
[00:17:06.000 --> 00:17:10.000]  你們都做足基督徒的要求
[00:17:10.000 --> 00:17:12.000]  不過
[00:17:12.000 --> 00:17:14.000]  不是做足基督徒的要求
[00:17:14.000 --> 00:17:18.000]  我有番團契、有崇拜、有奉獻、有侍奉就OK
[00:17:18.000 --> 00:17:21.000]  回教會可以是一個習慣
[00:17:21.000 --> 00:17:24.000]  但同神的關係可以是不close
[00:17:24.000 --> 00:17:28.000]  如果我們只是做足基督徒的要求
[00:17:28.000 --> 00:17:30.000]  都很好
[00:17:30.000 --> 00:17:32.000]  但我們沒有開放我們的生命
[00:17:32.000 --> 00:17:34.000]  沒有打開我們的生命
[00:17:34.000 --> 00:17:36.000]  沒有打開我們的心
[00:17:36.000 --> 00:17:38.000]  讓耶穌進入
[00:17:38.000 --> 00:17:42.000]  其實我們都是和法理賽人差不多
[00:17:42.000 --> 00:17:44.000]  不知道我們生命的裡面
[00:17:44.000 --> 00:17:46.000]  我們的心房
[00:17:46.000 --> 00:17:50.000]  有沒有哪一間房你都lock起了呢?
[00:17:50.000 --> 00:17:52.000]  你的心裡面有哪一間房
[00:17:52.000 --> 00:17:56.000]  是耶穌不能進入的?
[00:17:56.000 --> 00:18:00.000]  有什麼你不想耶穌去理你的?
[00:18:00.000 --> 00:18:02.000]  那間房藏了什麼?
[00:18:02.000 --> 00:18:04.000]  是嘴?
[00:18:04.000 --> 00:18:06.000]  是自我?
[00:18:06.000 --> 00:18:08.000]  是不信?
[00:18:08.000 --> 00:18:10.000]  是一些私慾?
[00:18:10.000 --> 00:18:12.000]  又或者
[00:18:12.000 --> 00:18:15.000]  有很多時候我們都有很多不自知
[00:18:15.000 --> 00:18:18.000]  有些房我們lock起了我們都不知道
[00:18:18.000 --> 00:18:21.000]  藏起來的東西我們都不知道
[00:18:21.000 --> 00:18:23.000]  很可能我們藏起來的東西
[00:18:23.000 --> 00:18:25.000]  都是我們不想看到的東西
[00:18:25.000 --> 00:18:26.000]  不想打開的東西
[00:18:26.000 --> 00:18:28.000]  不想再看到的東西
[00:18:28.000 --> 00:18:30.000]  相信大部分
[00:18:30.000 --> 00:18:32.000]  都是我們不開心的經歷
[00:18:32.000 --> 00:18:34.000]  可能這些經歷
[00:18:34.000 --> 00:18:36.000]  令我們覺得羞恥
[00:18:36.000 --> 00:18:38.000]  很恐懼、很痛苦
