
[00:00:00.000 --> 00:00:08.000]  大家好,今天很感恩可以和大家分享神的說話
[00:05:29.000 --> 00:05:32.000]  其實很多色經書都說
[00:05:32.000 --> 00:05:37.000]  提摩泰當時可能已經是30多40歲
[00:05:37.000 --> 00:05:40.000]  可能跟阿Hou傳道差不多
[00:05:40.000 --> 00:05:43.000]  不過阿Hou傳道今天不在
[00:05:43.000 --> 00:05:46.000]  在40歲的印象中
[00:05:46.000 --> 00:05:50.000]  一般人的印象裏面都不算是年輕
[00:05:50.000 --> 00:05:54.000]  但是提摩泰對比其他的教會領袖
[00:05:54.000 --> 00:05:57.000]  或者在教會一些很知心的人
[00:05:57.000 --> 00:06:01.000]  30、40歲都相對算是年輕
[00:06:01.000 --> 00:06:05.000]  甚至提摩泰剛剛作領袖
[00:06:05.000 --> 00:06:08.000]  他作領袖的年資都很短
[00:06:08.000 --> 00:06:13.000]  我不知道你覺得年青是好還是不好
[00:06:13.000 --> 00:06:17.000]  你可以好的地方就是少當益壯
[00:06:17.000 --> 00:06:20.000]  還有年青有為
[00:06:20.000 --> 00:06:24.000]  但是可能當時一班年長的人眼中
[00:06:24.000 --> 00:06:28.000]  這一份年輕並不是正面
[00:06:28.000 --> 00:06:31.000]  可能是代表一份不成熟
[00:06:31.000 --> 00:06:34.000]  或者未能獨立
[00:06:34.000 --> 00:06:39.000]  他們因而對提摩泰成為領袖的資格有所質疑
[00:06:39.000 --> 00:06:43.000]  其實這樣的想法都是很普遍的
[00:06:43.000 --> 00:06:47.000]  我就想到中國人都有類似的說法
[00:06:47.000 --> 00:06:50.000]  大家有沒有聽過《三十二》嗎?
[00:06:50.000 --> 00:06:55.000]  大家在場的知道,三十二立
[00:06:55.000 --> 00:06:57.000]  那四十呢?
[00:06:57.000 --> 00:07:02.000]  四十,是,四十就宜不化
[00:07:02.000 --> 00:07:05.000]  其實是出自孔子的《論語》
[00:07:05.000 --> 00:07:09.000]  《論語》其實是他的弟子幫他編輯他的說話
[00:07:09.000 --> 00:07:11.000]  三十二立是甚麼意思呢?
[00:07:11.000 --> 00:07:13.000]  即是說到了三十歲
[00:07:13.000 --> 00:07:17.000]  你應對自己的德行修養有所建立
[00:07:17.000 --> 00:07:22.000]  以至能夠獨立去承擔自己應該承擔的責任
[00:07:22.000 --> 00:07:24.000]  到了四十歲,不化了
[00:07:24.000 --> 00:07:27.000]  即是說在四十歲的時候
[00:07:27.000 --> 00:07:31.000]  你應有足夠的能力去明辨是非
[00:07:31.000 --> 00:07:33.000]  見大家都很頑皮
[00:07:33.000 --> 00:07:35.000]  雖然現在看不到大家
[00:07:35.000 --> 00:07:38.000]  但是之前見到大家很頑皮、很青春、很有活力
[00:07:38.000 --> 00:07:41.000]  可能只是十五、二十這樣
[00:07:41.000 --> 00:07:44.000]  《論語》那裏就沒有說二十歲了
[00:07:44.000 --> 00:07:47.000]  但是十五歲,它就說自於學
[00:07:47.000 --> 00:07:49.000]  即是叫大家努力讀書
[00:07:49.000 --> 00:07:53.000]  難怪那些父母經常叫大家努力讀書
[00:07:53.000 --> 00:07:55.000]  可能他們都看過《論語》都不頂
[00:07:55.000 --> 00:07:57.000]  那我想說甚麼呢?
[00:07:57.000 --> 00:08:01.000]  就是可能當時在教會裏面的年長的人眼中
[00:08:01.000 --> 00:08:04.000]  提摩泰只有三、四十歲
[00:08:04.000 --> 00:08:08.000]  可能只是剛剛能夠獨立處事
[00:08:08.000 --> 00:08:10.000]  還不是很成熟
[00:08:10.000 --> 00:08:12.000]  難聽一點說一句
[00:08:12.000 --> 00:08:16.000]  他們可能心想,你無都未出齊
[00:08:16.000 --> 00:08:18.000]  是非都未能夠分辨到
[00:08:18.000 --> 00:08:20.000]  你是否做到領導的
[00:08:20.000 --> 00:08:23.000]  你是否做到榜樣的
[00:08:23.000 --> 00:08:25.000]  但是保羅就不同了
[00:08:25.000 --> 00:08:29.000]  保羅勉勵這位年輕人提摩泰
[00:08:29.000 --> 00:08:32.000]  不要叫人小看你年輕
[00:08:32.000 --> 00:08:39.000]  不要小看你只是因為你比較年輕
[00:08:39.000 --> 00:08:43.000]  在英文的譯本裏面是這樣說的
[00:08:43.000 --> 00:08:47.000]  Let no one look down on you because you are young
[00:08:47.000 --> 00:08:49.000]  這是NET的譯本
[00:08:49.000 --> 00:08:53.000]  其實裏面暗示了一種主動去做的意思
[00:08:53.000 --> 00:08:58.000]  但是叫人不要小看你首先是要怎樣
[00:08:58.000 --> 00:09:01.000]  你自己都不要小看你自己
[00:09:01.000 --> 00:09:04.000]  很感謝主,我覺得這段經文其實很寶貴
[00:09:04.000 --> 00:09:06.000]  其實每一段經文都很寶貴
[00:09:06.000 --> 00:09:09.000]  但是這段經文告訴我們
[00:09:09.000 --> 00:09:13.000]  其實年輕都可以成為榜樣有好的見證
[00:09:13.000 --> 00:09:18.000]  我們亦都可以主動去成為見證
[00:09:18.000 --> 00:09:21.000]  我想我都回了教會一段時間
[00:09:21.000 --> 00:09:25.000]  我想在恩福未必會有人小看你
[00:09:25.000 --> 00:09:27.000]  在恩福,雖然我來到不久
[00:09:27.000 --> 00:09:31.000]  但我見到一個很有系統的侍奉學習
[00:09:31.000 --> 00:09:34.000]  有很多機會給你去實踐你的信仰
[00:09:34.000 --> 00:09:37.000]  去服侍神和服侍弟兄姊妹
[00:09:37.000 --> 00:09:42.000]  這裏的傳道人沒有像經文裏面的族稱老鬼
[00:09:42.000 --> 00:09:45.000]  對你有很多質疑
[00:09:45.000 --> 00:09:49.000]  而是放手給大家去試,很信任大家
[00:09:49.000 --> 00:09:53.000]  但是回到家裏又怎樣呢?會不會很不同呢?
[00:09:53.000 --> 00:09:57.000]  如果你在家裏的話,如果你是信二代
[00:09:57.000 --> 00:10:02.000]  你家裏可能有兩個信了主很久的人
[00:10:02.000 --> 00:10:06.000]  可能有些是木姐,聖經熟到不得了
[00:10:06.000 --> 00:10:11.000]  可能你只是能夠乖乖地聽父母講
[00:10:11.000 --> 00:10:14.000]  跟著他們去實踐這個信仰
[00:10:14.000 --> 00:10:18.000]  再來就是,父母生你養你那麼多年
[00:10:18.000 --> 00:10:21.000]  已經知道你的脾性、你的本性
[00:10:21.000 --> 00:10:25.000]  對你可能有一個既定的印象
[00:10:25.000 --> 00:10:28.000]  就算你真的想表現出一些改變
[00:10:28.000 --> 00:10:31.000]  但是有時父母都好像不以為然
[00:10:31.000 --> 00:10:34.000]  甚至反而對你有所質疑
[00:10:34.000 --> 00:10:37.000]  會不會有些大尊的大尊生
[00:10:37.000 --> 00:10:41.000]  他去立志去偉身成為道師
[00:10:41.000 --> 00:10:45.000]  他很想在教會裡牧養一班更年輕的弟兄姊妹
[00:10:45.000 --> 00:10:48.000]  但是家裏人的反應會不會是
[00:10:48.000 --> 00:10:51.000]  你會不會三分鐘熱度呢?
[00:10:51.000 --> 00:10:55.000]  或者是你這樣也是組長?不是吧?
[00:10:55.000 --> 00:10:58.000]  類似這樣的回應
[00:10:58.000 --> 00:11:02.000]  我覺得跟家人做見證真的挺難
[00:11:02.000 --> 00:11:05.000]  為什麼呢?我都差不多三十二立
[00:11:05.000 --> 00:11:08.000]  還沒有立到的,不過
[00:11:08.000 --> 00:11:12.000]  有時我爸爸心情好的時候會叫我baby baby
[00:11:12.000 --> 00:11:15.000]  可能在我爸爸心目中
[00:11:15.000 --> 00:11:18.000]  我永遠都是一個長不大的baby
[00:11:18.000 --> 00:11:21.000]  永遠需要他照顧
[00:11:21.000 --> 00:11:24.000]  不過你不要說其實耶穌
[00:11:24.000 --> 00:11:27.000]  在家人面前做見證
[00:11:27.000 --> 00:11:29.000]  其實都不容易
[00:11:29.000 --> 00:11:31.000]  不是說耶穌沒有做見證
[00:11:31.000 --> 00:11:34.000]  而是他的家人未必去認同他
[00:11:34.000 --> 00:11:38.000]  你應該知道耶穌是一個最好的見證
[00:11:38.000 --> 00:11:41.000]  當耶穌出來傳道的時候
[00:11:41.000 --> 00:11:45.000]  他有教導人,也有行很多神跡
[00:11:45.000 --> 00:11:49.000]  但是耶穌的家人出來反而要拉走他
[00:11:49.000 --> 00:11:53.000]  你看到經文,他們覺得耶穌瘋了
[00:11:53.000 --> 00:11:57.000]  他瘋了,要把他抓回家
[00:11:57.000 --> 00:11:59.000]  其實不單止這一次
[00:11:59.000 --> 00:12:03.000]  後來耶穌回到他的家鄉
[00:12:03.000 --> 00:12:06.000]  當時耶穌到處傳道
[00:12:06.000 --> 00:12:09.000]  又行傳道,宣揚天國的福音
[00:12:09.000 --> 00:12:11.000]  又行很多神跡
[00:12:11.000 --> 00:12:13.000]  其實已經享父聖明
[00:12:13.000 --> 00:12:16.000]  有很多人甚至去慕名去找耶穌
[00:12:16.000 --> 00:12:21.000]  但是這裡經文說到耶穌回到鄉下的時候
[00:12:21.000 --> 00:12:24.000]  他的鄉親父女卻是深想
[00:12:24.000 --> 00:12:27.000]  耶穌?從小看到他長大了
[00:12:27.000 --> 00:12:29.000]  那時候那個小孩子
[00:12:29.000 --> 00:12:31.000]  現在長大了
[00:12:31.000 --> 00:12:34.000]  想做什麼?想做聖人?
[00:12:34.000 --> 00:12:36.000]  經文特別打亮了
[00:12:36.000 --> 00:12:39.000]  我都打亮了下面的紅色字
[00:12:39.000 --> 00:12:43.000]  他家鄉的人不信他
[00:12:43.000 --> 00:12:45.000]  我不知道你是不是也是這樣
[00:12:45.000 --> 00:12:47.000]  在教會有很多人欣賞你
[00:12:47.000 --> 00:12:50.000]  欣賞你熱心的侍奉和擺相
[00:12:50.000 --> 00:12:55.000]  但是回到家裡反而得不到家人的認同
[00:12:55.000 --> 00:12:58.000]  其實耶穌的見證還沒有完
[00:12:58.000 --> 00:13:01.000]  所以耶穌的家人曾經質疑過他
[00:13:01.000 --> 00:13:06.000]  但後來他們卻成為了傳福音的使者
[00:13:06.000 --> 00:13:09.000]  耶穌的兩個弟弟後來都信了主
[00:13:09.000 --> 00:13:11.000]  還成為了教會的領袖
[00:13:11.000 --> 00:13:14.000]  大家知不知道是誰?耶穌的弟弟
[00:13:14.000 --> 00:13:17.000]  其實就是聖經雅各書的雅各
[00:13:17.000 --> 00:13:20.000]  和猶大書的猶大
[00:13:20.000 --> 00:13:23.000]  他們就是耶穌的弟弟
[00:13:23.000 --> 00:13:27.000]  弟兄姊妹你同樣不要輕看自己的年輕
[00:13:27.000 --> 00:13:30.000]  縱然有時候在家裡做見證是不容易
[00:13:30.000 --> 00:13:33.000]  甚至會被人潑冷水
[00:13:33.000 --> 00:13:35.000]  好像耶穌一樣
[00:13:35.000 --> 00:13:37.000]  但是我們不要因此收收買買
[00:13:37.000 --> 00:13:39.000]  在家裡面前收收買買
[00:13:39.000 --> 00:13:41.000]  反而要主動去做見證
[00:13:41.000 --> 00:13:45.000]  去做一個榜樣
[00:13:45.000 --> 00:13:47.000]  不要叫人小看你年輕
[00:13:47.000 --> 00:13:50.000]  之後怎樣做好呢?
[00:13:50.000 --> 00:13:52.000]  來到第二點
[00:13:52.000 --> 00:13:55.000]  作信徒的榜樣
[00:13:55.000 --> 00:13:58.000]  我們再讀一次經文好不好?
[00:13:58.000 --> 00:14:00.000]  好,第一節
[00:14:00.000 --> 00:14:02.000]  好,一二三
[00:14:02.000 --> 00:14:04.000]  不可叫人小看你年輕
[00:14:04.000 --> 00:14:09.000]  總要在言語、行為、愛心、信心、清潔上
[00:14:09.000 --> 00:14:12.000]  都作信徒的榜樣
[00:14:12.000 --> 00:14:15.000]  其實這句金句就是告訴大家
[00:14:15.000 --> 00:14:17.000]  就是我小時候
[00:14:17.000 --> 00:14:19.000]  剛剛順主的時候常常聽
[00:14:19.000 --> 00:14:21.000]  因為那時候中一
[00:14:21.000 --> 00:14:24.000]  參加學校的初中團契
[00:14:24.000 --> 00:14:26.000]  的團訓就是這一句經文
[00:14:26.000 --> 00:14:28.000]  還有歌唱
[00:14:28.000 --> 00:14:29.000]  不過很巧合
[00:14:29.000 --> 00:14:31.000]  今天就不要唱給大家聽
[00:14:31.000 --> 00:14:33.000]  詞完全不對
[00:14:33.000 --> 00:14:35.000]  我猜平樂前的你們
[00:14:35.000 --> 00:14:37.000]  有些人都唱過
[00:14:37.000 --> 00:14:39.000]  你應該知道我說什麼
[00:14:39.000 --> 00:14:41.000]  不過說回經文
[00:14:41.000 --> 00:14:47.000]  其實言語、行為、信心、愛心和清潔
[00:14:47.000 --> 00:14:51.000]  都是描述作信徒的榜樣
[00:14:51.000 --> 00:14:54.000]  其實這五樣東西還可以分為兩類
[00:14:54.000 --> 00:14:57.000]  就是愛顯的表現
[00:14:57.000 --> 00:15:01.000]  和你的內心
[00:15:01.000 --> 00:15:03.000]  你的心態
[00:15:03.000 --> 00:15:05.000]  這裡特別提到心態
[00:15:05.000 --> 00:15:07.000]  就是說你的見證
[00:15:07.000 --> 00:15:10.000]  不是純粹一些外表的言行
[00:15:10.000 --> 00:15:12.000]  但是什麼心態出發
[00:15:12.000 --> 00:15:14.000]  都是很重要的
[00:15:14.000 --> 00:15:16.000]  我們先看看三個心態
[00:15:16.000 --> 00:15:18.000]  由內而外
[00:15:18.000 --> 00:15:20.000]  再由內到外
[00:15:20.000 --> 00:15:23.000]  第一樣東西就是愛心
[00:15:23.000 --> 00:15:25.000]  愛心是什麼意思呢
[00:15:25.000 --> 00:15:27.000]  如果你記得上星期
[00:15:27.000 --> 00:15:30.000]  Esta講到說哥倫多前書
[00:15:30.000 --> 00:15:32.000]  哥倫多前書講了很多
[00:15:32.000 --> 00:15:36.000]  愛是什麼的教導
[00:15:36.000 --> 00:15:39.000]  最出名就是哥倫多前書
[00:15:39.000 --> 00:15:41.000]  三張的愛篇
[00:15:41.000 --> 00:15:44.000]  那裡說你講話多好聽
[00:15:44.000 --> 00:15:46.000]  講話多powerful都好
[00:15:46.000 --> 00:15:49.000]  如果沒有愛都是沒用的
[00:15:49.000 --> 00:15:51.000]  你多厲害都好
[00:15:51.000 --> 00:15:54.000]  如果沒有愛對你都是沒什麼益處
[00:15:54.000 --> 00:15:57.000]  之後下面第四節開始
[00:15:57.000 --> 00:16:00.000]  就囊括了一些什麼是愛的概念
[00:16:00.000 --> 00:16:03.000]  愛是包含忍耐的
[00:16:03.000 --> 00:16:05.000]  是有恩慈的
[00:16:05.000 --> 00:16:07.000]  愛是不會亂發脾氣
[00:16:07.000 --> 00:16:10.000]  愛是不會經常想著自己等等
[00:16:10.000 --> 00:16:14.000]  如果你多看了保羅寫的書卷
[00:16:14.000 --> 00:16:16.000]  你就會發覺其實
[00:16:16.000 --> 00:16:19.000]  很多的問題是因為沒有愛
[00:16:19.000 --> 00:16:23.000]  大家不要以為沒有愛是沒什麼所謂
[00:16:23.000 --> 00:16:26.000]  但是其實沒有愛是一件很大的事
[00:16:26.000 --> 00:16:28.000]  因為神是愛
[00:16:28.000 --> 00:16:30.000]  所以如果沒有愛
[00:16:30.000 --> 00:16:33.000]  你跟神的關係會越來越遠
[00:16:33.000 --> 00:16:35.000]  所以要作榜樣
[00:16:35.000 --> 00:16:38.000]  首先你要是一個有愛的人
[00:16:38.000 --> 00:16:41.000]  第二樣東西是信心
[00:16:41.000 --> 00:16:45.000]  信心不單止是對一件事很有版額
[00:16:45.000 --> 00:16:49.000]  並且說對你的對象很有版
[00:16:49.000 --> 00:16:53.000]  你的對象就是信心的對象就是耶穌
[00:16:53.000 --> 00:16:55.000]  耶穌成就了舊恩
[00:16:55.000 --> 00:16:58.000]  並且已經去了一個不一樣的將來
[00:16:58.000 --> 00:17:00.000]  我們不在乎在罪之下
[00:17:00.000 --> 00:17:02.000]  而是要得著一份的生命
[00:17:02.000 --> 00:17:05.000]  豐盛的生命
[00:17:05.000 --> 00:17:07.000]  如果你有這份信心
[00:17:07.000 --> 00:17:11.000]  你就能夠確實知道上帝的應許會實現
[00:17:11.000 --> 00:17:16.000]  以至你對你現在所作的信仰的行為
[00:17:16.000 --> 00:17:18.000]  覺得有意義
[00:17:18.000 --> 00:17:20.000]  有時候眾議院環境未必是好的
[00:17:20.000 --> 00:17:22.000]  未必是順利的
[00:17:22.000 --> 00:17:24.000]  甚至有時候要面對困難的
[00:17:24.000 --> 00:17:28.000]  但是你仍然堅持實踐上帝的吩咐
[00:17:28.000 --> 00:17:33.000]  你必得著上帝對你生命的祝福
[00:17:33.000 --> 00:17:39.000]  所以信心未必是相信祈禱必蒙英文這麼簡單
[00:17:39.000 --> 00:17:42.000]  第三樣就是清潔
[00:17:42.000 --> 00:17:45.000]  清潔其實指潔淨的意思
[00:17:45.000 --> 00:17:46.000]  Pure
[00:17:46.000 --> 00:17:48.000]  即是什麼意思呢?
[00:17:48.000 --> 00:17:53.000]  簡單來說就是要遠離犯罪的意思
[00:17:53.000 --> 00:17:56.000]  我們很多時候尤其是年青人
[00:17:56.000 --> 00:17:58.000]  經常面對很多試探
[00:17:58.000 --> 00:18:00.000]  身邊花花世界
[00:18:00.000 --> 00:18:02.000]  很多事情都想去試
[00:18:02.000 --> 00:18:06.000]  但是我們要堅持去不犯罪
[00:18:06.000 --> 00:18:08.000]  在耶穌未來到之前
[00:18:08.000 --> 00:18:11.000]  我們以為犯罪是人本性
[00:18:11.000 --> 00:18:13.000]  但是耶穌盜成肉身
[00:18:13.000 --> 00:18:15.000]  來告訴我們
[00:18:15.000 --> 00:18:17.000]  其實不是的
[00:18:17.000 --> 00:18:22.000]  清心敬畏神的人才是人的本性
[00:18:22.000 --> 00:18:26.000]  好了,說完這三個心態
[00:18:26.000 --> 00:18:29.000]  當你調整你的心態的時候
[00:18:29.000 --> 00:18:31.000]  你的外表的行為
[00:18:31.000 --> 00:18:33.000]  即是會被看到的
[00:18:33.000 --> 00:18:36.000]  就不會是表面功夫
[00:18:36.000 --> 00:18:38.000]  所以什麼是有信心、愛心
[00:18:38.000 --> 00:18:41.000]  和清潔的言語和行為呢?
[00:18:41.000 --> 00:18:46.000]  其實提摩泰前書說了兩個要注意言語的教導
[00:18:46.000 --> 00:18:49.000]  第一個是不要一口兩舌
[00:18:49.000 --> 00:18:52.000]  提摩泰前書三張八字
[00:18:52.000 --> 00:18:56.000]  即是說不要和不同的人說不同的東西
[00:18:56.000 --> 00:18:59.000]  對人說人話、對鬼說鬼話那些
[00:18:59.000 --> 00:19:03.000]  簡單來說就是做人要誠實
[00:19:03.000 --> 00:19:05.000]  不要古古惑惑這樣
[00:19:05.000 --> 00:19:07.000]  其實你想想在家裡
[00:19:07.000 --> 00:19:10.000]  誠實和家人是否重要呢?
[00:19:10.000 --> 00:19:14.000]  其實誠實是一個建立信任關係的
[00:19:14.000 --> 00:19:16.000]  很必要的因素
[00:19:16.000 --> 00:19:19.000]  如果被人覺得你是一個誠實的人
[00:19:19.000 --> 00:19:21.000]  其實你有時候做很多事情
[00:19:21.000 --> 00:19:23.000]  未必會有人質疑
[00:19:23.000 --> 00:19:26.000]  因為他們都很信任你、很放心這樣去給你做
[00:19:26.000 --> 00:19:28.000]  是不是?
[00:19:28.000 --> 00:19:33.000]  第二樣東西是不要好爭辯和善於竊賤
[00:19:33.000 --> 00:19:36.000]  提摩泰前書六張四字
[00:19:36.000 --> 00:19:38.000]  即是不要經常吵架
[00:19:38.000 --> 00:19:40.000]  你有沒有見過一些人
[00:19:40.000 --> 00:19:42.000]  經常很喜歡和別人吵架
[00:19:42.000 --> 00:19:44.000]  我想你身邊都可能
[00:19:44.000 --> 00:19:46.000]  你都不會和那些人做朋友
[00:19:46.000 --> 00:19:48.000]  身邊應該都沒有的
[00:19:48.000 --> 00:19:51.000]  那些人吵架吵到不停地吵
[00:19:51.000 --> 00:19:54.000]  吵贏了好像很爽一樣
[00:19:54.000 --> 00:19:57.000]  但其實很多時候是因為別人
[00:19:57.000 --> 00:19:59.000]  沒有你那麼好氣
[00:19:59.000 --> 00:20:00.000]  就你這樣
[00:20:00.000 --> 00:20:03.000]  其實這些人是很自我中心的
[00:20:03.000 --> 00:20:05.000]  保羅都有說
[00:20:05.000 --> 00:20:07.000]  說出口的話你要想清楚
[00:20:07.000 --> 00:20:09.000]  要說做人的話
[00:20:09.000 --> 00:20:11.000]  平時你心情穩定
[00:20:11.000 --> 00:20:13.000]  那時候控制到的時候
[00:20:13.000 --> 00:20:15.000]  還可以讚一下別人
[00:20:15.000 --> 00:20:17.000]  但有時候很生氣的時候
[00:20:17.000 --> 00:20:18.000]  什麼都爆出來
[00:20:18.000 --> 00:20:19.000]  有多難聽
[00:20:19.000 --> 00:20:21.000]  多麼難聽
[00:20:21.000 --> 00:20:24.000]  可能還說髒話
