
[00:00:00.000 --> 00:00:04.000]  好開心的見到大家,我是Marcus
[00:06:02.000 --> 00:06:04.000]  沒有關係就真的有關係了
[00:06:04.000 --> 00:06:06.000]  這個是我們相信的
[00:06:06.000 --> 00:06:08.000]  OK?
[00:06:08.000 --> 00:06:12.000]  如果今天你面對的問題是很大的事情
[00:06:12.000 --> 00:06:15.000]  你心裏知道你其實是需要站出來
[00:06:15.000 --> 00:06:19.000]  為主去對抗,為主去挑戰,去確認
[00:06:19.000 --> 00:06:23.000]  你知道就算你可能做這件事之後
[00:06:23.000 --> 00:06:26.000]  你會失去你很重視的關係
[00:06:26.000 --> 00:06:29.000]  你心裏知道你需要做這件事
[00:06:29.000 --> 00:06:33.000]  我想問你,你願意為神去做這件事呢?
[00:06:33.000 --> 00:06:35.000]  譬如你學校的同學
[00:06:35.000 --> 00:06:40.000]  叫你去Instagram上去欺凌,去霸凌一個人
[00:06:40.000 --> 00:06:44.000]  你願意跟他說我不想做
[00:06:44.000 --> 00:06:48.000]  我知道很多人在Instagram上被欺凌
[00:06:48.000 --> 00:06:52.000]  他們覺得在網上沒有人見到他們
[00:06:52.000 --> 00:06:55.000]  所以他們可以亂說話,亂寫東西
[00:06:55.000 --> 00:06:59.000]  你願意跟你的朋友說我不想做這件事
[00:06:59.000 --> 00:07:02.000]  很多人都因為網絡上的欺凌,霸凌
[00:07:02.000 --> 00:07:07.000]  得到想自殺的這種想法
[00:07:07.000 --> 00:07:10.000]  你有沒有勇氣跟你的朋友說我不想
[00:07:10.000 --> 00:07:13.000]  我的信仰跟我說我不是要去欺凌人
[00:07:13.000 --> 00:07:15.000]  我是要去保護人的
[00:07:15.000 --> 00:07:18.000]  就算你可能說了這番話之後
[00:07:18.000 --> 00:07:21.000]  就算你斷了關係
[00:07:21.000 --> 00:07:23.000]  你願意犧牲這段關係
[00:07:23.000 --> 00:07:25.000]  為了順勇去行出這一步
[00:07:25.000 --> 00:07:28.000]  去表達你基督徒的立場呢?
[00:07:28.000 --> 00:07:30.000]  去保護任何欺凌人
[00:07:30.000 --> 00:07:33.000]  你有勇氣去表達你的立場呢?
[00:07:33.000 --> 00:07:36.000]  大概兩三年前在芝加哥的時候
[00:07:36.000 --> 00:07:42.000]  我在Youthgroup裡面見到一個差不多16歲17歲的中學生
[00:07:42.000 --> 00:07:46.000]  他跟我分享他怎樣跟他的朋友說不
[00:07:46.000 --> 00:07:51.000]  這個16歲的人一開始都不理我
[00:07:51.000 --> 00:07:53.000]  他不想跟我聊天
[00:07:53.000 --> 00:07:56.000]  他是一個順義代,他父母都是基督徒
[00:07:56.000 --> 00:07:58.000]  他知道很多基督徒的故事
[00:07:58.000 --> 00:08:01.000]  他知道我的舊芝加的仁侯爺
[00:08:01.000 --> 00:08:03.000]  他都很清楚很明白
[00:08:03.000 --> 00:08:06.000]  有一次我看他都不想回崇拜
[00:08:06.000 --> 00:08:11.000]  不想來到聖教裡面去聽
[00:08:11.000 --> 00:08:13.000]  所以我就去找他
[00:08:13.000 --> 00:08:16.000]  他說你可不可以進來聽聽
[00:08:16.000 --> 00:08:18.000]  就算知道你也坐在裡面嗎?
[00:08:18.000 --> 00:08:21.000]  他就跟我說你教的我都知道
[00:08:21.000 --> 00:08:23.000]  聖經我自己識態
[00:08:23.000 --> 00:08:25.000]  我為什麼需要你?
[00:08:25.000 --> 00:08:27.000]  還有你根本都不明白
[00:08:27.000 --> 00:08:30.000]  我自己生命在學校裡面的壓力有多大
[00:08:30.000 --> 00:08:32.000]  我為什麼要聽你的?
[00:08:32.000 --> 00:08:34.000]  你都不明白我為什麼要聽你的?
[00:08:34.000 --> 00:08:37.000]  當我聽到他很真實的分享之後
[00:08:37.000 --> 00:08:39.000]  我就跟他說
[00:08:39.000 --> 00:08:42.000]  大興啊,我知道你不想回
[00:08:42.000 --> 00:08:45.000]  不如我和你一對一的聊天好不好?
[00:08:45.000 --> 00:08:47.000]  我和你一對一的聊天
[00:08:47.000 --> 00:08:49.000]  都挺特別的
[00:08:49.000 --> 00:08:51.000]  當我給他一個提供之後
[00:08:51.000 --> 00:08:53.000]  他就說OK
[00:08:53.000 --> 00:08:55.000]  他就跟我聊
[00:08:55.000 --> 00:08:59.000]  當他有這個一對一的聊天的機會之後
[00:08:59.000 --> 00:09:01.000]  他就開始分享很多
[00:09:01.000 --> 00:09:03.000]  好像火山爆發一樣
[00:09:03.000 --> 00:09:05.000]  分享很多東西
[00:09:05.000 --> 00:09:07.000]  都是因為他的分享
[00:09:07.000 --> 00:09:11.000]  我知道原來他在學校裡面活出他的信仰
[00:09:11.000 --> 00:09:13.000]  是很困難的
[00:09:13.000 --> 00:09:15.000]  他的教會生活和他在學校生活
[00:09:15.000 --> 00:09:17.000]  其實是差很遠的
[00:09:17.000 --> 00:09:19.000]  是有很大的距離
[00:09:19.000 --> 00:09:22.000]  教會裡面的他和學校的他
[00:09:22.000 --> 00:09:24.000]  完全是兩種人
[00:09:24.000 --> 00:09:26.000]  在分享之前他跟我說
[00:09:26.000 --> 00:09:30.000]  他爸爸媽媽是完全不知道他在學校是什麼樣子
[00:09:30.000 --> 00:09:33.000]  在教會裡面雖然他沒有上崇拜
[00:09:33.000 --> 00:09:35.000]  但是他有上到教會
[00:09:35.000 --> 00:09:37.000]  他是一個乖孩子
[00:09:37.000 --> 00:09:39.000]  但是到了學校其實他變為另外一個人
[00:09:39.000 --> 00:09:42.000]  他在學校有很多朋友都是華人
[00:09:42.000 --> 00:09:44.000]  或者廣東話好像叫古華仔
[00:09:44.000 --> 00:09:46.000]  他有很多朋友都是古華仔
[00:09:46.000 --> 00:09:48.000]  他跟這班朋友很友好
[00:09:48.000 --> 00:09:50.000]  很親密
[00:09:50.000 --> 00:09:52.000]  他們經常出去玩
[00:09:52.000 --> 00:09:54.000]  有錢就出去玩
[00:09:54.000 --> 00:09:56.000]  去逛街、去看電影
[00:09:56.000 --> 00:09:58.000]  或者去吸煙
[00:09:58.000 --> 00:10:00.000]  或者去吸毒
[00:10:00.000 --> 00:10:02.000]  他們就不斷去玩
[00:10:02.000 --> 00:10:04.000]  沒錢就想辦法玩錢
[00:10:04.000 --> 00:10:06.000]  他都跟我分享說
[00:10:06.000 --> 00:10:09.000]  他跟這班同學古華仔很友好
[00:10:09.000 --> 00:10:12.000]  但是其實他心裡面也有很大的壓力
[00:10:12.000 --> 00:10:14.000]  因為如果他不跟這班朋友
[00:10:14.000 --> 00:10:16.000]  一起出去玩
[00:10:16.000 --> 00:10:18.000]  一起出去做特別的事的話
[00:10:18.000 --> 00:10:20.000]  這班朋友就會罵他
[00:10:20.000 --> 00:10:22.000]  跟他說你為什麼不這樣做
[00:10:22.000 --> 00:10:24.000]  不跟我們一起
[00:10:24.000 --> 00:10:26.000]  他有很大的壓力
[00:10:26.000 --> 00:10:28.000]  一定要跟他們跟這個團隊
[00:10:28.000 --> 00:10:30.000]  跟朋友一起出去做一些不好的事
[00:10:30.000 --> 00:10:32.000]  吸煙、吸毒
[00:10:32.000 --> 00:10:33.000]  他都想
[00:10:33.000 --> 00:10:35.000]  他被迫做這些
[00:10:35.000 --> 00:10:38.000]  有一次他跟這班朋友出去玩
[00:10:38.000 --> 00:10:40.000]  但突然間發現到
[00:10:40.000 --> 00:10:42.000]  他沒有錢
[00:10:42.000 --> 00:10:44.000]  大家都沒有什麼錢出去玩
[00:10:44.000 --> 00:10:48.000]  其中一個很古惑的朋友
[00:10:48.000 --> 00:10:50.000]  他突然間想到一個想法
[00:10:50.000 --> 00:10:52.000]  他就說
[00:10:52.000 --> 00:10:54.000]  我們沒有錢
[00:10:54.000 --> 00:10:56.000]  不如我們去搶
[00:10:56.000 --> 00:10:58.000]  我們去搶
[00:10:58.000 --> 00:11:00.000]  他們就想到一個想法
[00:11:00.000 --> 00:11:02.000]  他們想找一把槍
[00:11:02.000 --> 00:11:04.000]  去搶劫一個店舖
[00:11:04.000 --> 00:11:09.000]  在美國找到一把槍其實不是很困難
[00:11:09.000 --> 00:11:11.000]  或者可以說是很容易的
[00:11:11.000 --> 00:11:14.000]  他跟這班朋友真的找到一把槍
[00:11:14.000 --> 00:11:16.000]  立刻上去搶一個店舖
[00:11:16.000 --> 00:11:21.000]  過了一段時間之後搶劫的日子到了
[00:11:21.000 --> 00:11:24.000]  他們在店舖外面做最後的計劃
[00:11:24.000 --> 00:11:27.000]  當他們計劃到最後
[00:11:27.000 --> 00:11:30.000]  說到我朋友這個16歲的青年人
[00:11:30.000 --> 00:11:33.000]  他的角色之後
[00:11:33.000 --> 00:11:37.000]  突然之間這個16歲的青年人被聖靈提醒
[00:11:37.000 --> 00:11:40.000]  這樣是不好的
[00:11:40.000 --> 00:11:42.000]  這樣做是不OK的
[00:11:42.000 --> 00:11:44.000]  他突然之間被聖靈提醒
[00:11:44.000 --> 00:11:47.000]  跟他們這班朋友不要去搶劫
[00:11:47.000 --> 00:11:50.000]  不要去搶這個店舖
[00:11:50.000 --> 00:11:56.000]  他開聲阻止他的朋友去做這件事
[00:11:56.000 --> 00:11:58.000]  但他的朋友就笑他
[00:11:58.000 --> 00:12:01.000]  為什麼最後一天我們要搶之前
[00:12:01.000 --> 00:12:03.000]  為什麼要跟我們說這些
[00:12:03.000 --> 00:12:05.000]  你是不是傻傻的
[00:12:05.000 --> 00:12:07.000]  你一定要跟我們去
[00:12:07.000 --> 00:12:09.000]  但聖靈就提醒他
[00:12:09.000 --> 00:12:11.000]  你一定要離開
[00:12:11.000 --> 00:12:12.000]  一定要不可以做這件事
[00:12:12.000 --> 00:12:14.000]  這次真的太過分了
[00:12:14.000 --> 00:12:17.000]  你們之前出去玩、吸煙、吸毒
[00:12:17.000 --> 00:12:19.000]  這些都沒有傷害到其他人
[00:12:19.000 --> 00:12:21.000]  但這次你們要搶劫
[00:12:21.000 --> 00:12:23.000]  一定會傷害到其他人
[00:12:23.000 --> 00:12:26.000]  你不可以參加這次的事件
[00:12:26.000 --> 00:12:28.000]  他就很驚訝
[00:12:28.000 --> 00:12:30.000]  聖靈就提醒他一定要離開
[00:12:30.000 --> 00:12:33.000]  所以他最後一次跟這班朋友說
[00:12:33.000 --> 00:12:35.000]  不要去搶
[00:12:35.000 --> 00:12:39.000]  但最後他的朋友都不聽他的
[00:12:39.000 --> 00:12:42.000]  所以這個十歲的聖靈就跑開
[00:12:42.000 --> 00:12:46.000]  他在最後的關頭
[00:12:46.000 --> 00:12:49.000]  他努力提醒他們走回正路
[00:12:49.000 --> 00:12:55.000]  他的朋友雖然最後搶到這間店舖的錢
[00:12:55.000 --> 00:12:57.000]  搶到很多錢
[00:12:57.000 --> 00:13:01.000]  雖然他沒有成功阻止他們做這件事
[00:13:01.000 --> 00:13:04.000]  但最後他試過
[00:13:04.000 --> 00:13:08.000]  他的重點就是他努力去為神出聲
[00:13:08.000 --> 00:13:14.000]  他為神把基督教的信仰帶到他的困態裡面
[00:13:14.000 --> 00:13:16.000]  他很怕、很驚訝
[00:13:16.000 --> 00:13:17.000]  但他努力過
[00:13:17.000 --> 00:13:21.000]  幾天之後他就跟神祈禱
[00:13:21.000 --> 00:13:22.000]  他跟神祈禱說
[00:13:22.000 --> 00:13:25.000]  主要是不知道怎樣做
[00:13:25.000 --> 00:13:27.000]  我很緊張,因為他們真的搶到錢
[00:13:27.000 --> 00:13:30.000]  我都看到警察在我們學校附近問人
[00:13:30.000 --> 00:13:32.000]  我不知道要怎樣做
[00:13:32.000 --> 00:13:36.000]  我都被拉去坐牢
[00:13:36.000 --> 00:13:38.000]  但神祈禱就跟他們說
[00:13:38.000 --> 00:13:42.000]  你去警署舉報他們的報告
[00:13:42.000 --> 00:13:44.000]  去保護其他人
[00:13:44.000 --> 00:13:46.000]  因為這次真的傷害到其他人
[00:13:46.000 --> 00:13:49.000]  所以他就跟神祈禱的引導
[00:13:49.000 --> 00:13:51.000]  去舉報這班朋友
[00:13:51.000 --> 00:13:54.000]  這班朋友真的被拉去坐牢了
[00:13:54.000 --> 00:13:56.000]  全部都被拉去坐牢
[00:13:56.000 --> 00:13:58.000]  在那個事件之後
[00:13:58.000 --> 00:14:01.000]  他就願意回到舊會
[00:14:01.000 --> 00:14:04.000]  回到耶穌基督的外面
[00:14:04.000 --> 00:14:07.000]  開始願意聽神的話語
[00:14:07.000 --> 00:14:11.000]  開始願意想他的心意是什麼
[00:14:11.000 --> 00:14:13.000]  開始想
[00:14:13.000 --> 00:14:15.000]  我是不是交錯朋友了
[00:14:15.000 --> 00:14:19.000]  我是不是要交正常的朋友呢
[00:14:19.000 --> 00:14:20.000]  如果是你
[00:14:20.000 --> 00:14:23.000]  你敢不敢像他一樣勇敢去主
[00:14:23.000 --> 00:14:25.000]  發聲去傳福音
[00:14:25.000 --> 00:14:27.000]  跟那班朋友說
[00:14:27.000 --> 00:14:29.000]  你們做的是不對的
[00:14:29.000 --> 00:14:32.000]  其實要把信仰跟自己的生命
[00:14:32.000 --> 00:14:35.000]  融合在一起真的很困難
[00:14:35.000 --> 00:14:37.000]  這個16歲的青年人
[00:14:37.000 --> 00:14:39.000]  他覺得同城的關係
[00:14:39.000 --> 00:14:41.000]  比他跟那班朋友的關係重要
[00:14:41.000 --> 00:14:43.000]  所以他去做報告這個動作
[00:14:43.000 --> 00:14:45.000]  因為他們真的過分了
[00:14:45.000 --> 00:14:48.000]  他們拿到槍去傷害人
[00:14:48.000 --> 00:14:52.000]  他努力去傳福音給這些人
[00:14:52.000 --> 00:14:54.000]  他都可以做到
[00:14:54.000 --> 00:14:56.000]  你都可以做到
[00:14:56.000 --> 00:14:59.000]  你可以在Instagram上表達你的立場
[00:14:59.000 --> 00:15:01.000]  有很多人在網路上
[00:15:01.000 --> 00:15:02.000]  在網上上
[00:15:02.000 --> 00:15:05.000]  被看到一些留言
[00:15:05.000 --> 00:15:06.000]  因此有Depression
[00:15:06.000 --> 00:15:07.000]  很難過
[00:15:07.000 --> 00:15:09.000]  你都可以去保護他們
[00:15:09.000 --> 00:15:11.000]  文字可以變為一把槍
[00:15:11.000 --> 00:15:14.000]  都可以變為一個保護人的盾牌
[00:15:14.000 --> 00:15:16.000]  你其實都有槍
[00:15:16.000 --> 00:15:17.000]  有盾牌的
[00:15:17.000 --> 00:15:19.000]  你想怎樣用你的文字呢
[00:15:19.000 --> 00:15:21.000]  你想用你的文字去保護人
[00:15:21.000 --> 00:15:23.000]  或者會傷害人呢
[00:15:23.000 --> 00:15:26.000]  我想鼓勵你去挑戰你
[00:15:26.000 --> 00:15:28.000]  會形成給你的任務
[00:15:28.000 --> 00:15:30.000]  勇敢去著想前行
[00:15:30.000 --> 00:15:33.000]  不想看神把你擺在一個位置
[00:15:33.000 --> 00:15:36.000]  不想看你自己Instagram的影響力
[00:15:36.000 --> 00:15:40.000]  不想看神一定會使用你
[00:15:40.000 --> 00:15:42.000]  一定會使用你
[00:15:42.000 --> 00:15:43.000]  不想看神
[00:15:43.000 --> 00:15:45.000]  神是一個調邊形象的神
[00:15:45.000 --> 00:15:47.000]  你可能不明白神
[00:15:47.000 --> 00:15:49.000]  聖靈引導你所做的事情
[00:15:49.000 --> 00:15:51.000]  但神一定有他的心意
[00:15:51.000 --> 00:15:53.000]  我想挑戰你
[00:15:53.000 --> 00:15:55.000]  勇敢為主東一個勇士
[00:15:55.000 --> 00:15:56.000]  為主發光
[00:15:56.000 --> 00:15:59.000]  就好像保羅和巴拿巴一樣
[00:15:59.000 --> 00:16:00.000]  為主發光
[00:16:00.000 --> 00:16:03.000]  他們勇敢地去到耶路撒冷
[00:16:03.000 --> 00:16:06.000]  去參與這個聖學的大會
[00:16:06.000 --> 00:16:08.000]  當保羅和巴拿巴
[00:16:08.000 --> 00:16:10.000]  去耶路撒冷的路途中
[00:16:10.000 --> 00:16:12.000]  他們沿路路途上
[00:16:12.000 --> 00:16:14.000]  都不斷地去傳福音
[00:16:14.000 --> 00:16:15.000]  沒有停過
[00:16:15.000 --> 00:16:18.000]  路途上的人都接受他們的教導
[00:16:18.000 --> 00:16:21.000]  他們受到很多人的基督徒的支持
[00:16:21.000 --> 00:16:23.000]  當地人都相信他們
[00:16:23.000 --> 00:16:24.000]  相信他們的教導
[00:16:24.000 --> 00:16:27.000]  說維繃人是沒有需要接受國禮
[00:16:27.000 --> 00:16:29.000]  才可以得到救恩
[00:16:29.000 --> 00:16:32.000]  他們得到很多的支持
[00:16:32.000 --> 00:16:34.000]  所以他們都知道
[00:16:34.000 --> 00:16:37.000]  他們現在走的是一條正確的道路
[00:16:37.000 --> 00:16:41.000]  所以全部人的焦點都集中在耶路撒冷教會
[00:16:41.000 --> 00:16:43.000]  到底這個耶路撒冷教會
[00:16:43.000 --> 00:16:47.000]  他們的決定是會逼維繃人接受國禮
[00:16:47.000 --> 00:16:51.000]  或者他們站在維繃人身上
[00:16:51.000 --> 00:16:54.000]  說維繃人什麼都不需要做
[00:16:54.000 --> 00:16:56.000]  到底耶路撒冷的教會會做什麼呢
[00:16:56.000 --> 00:16:59.000]  我們看看第四節
[00:16:59.000 --> 00:17:01.000]  第四節說到了耶路撒冷
[00:17:01.000 --> 00:17:03.000]  教會的人都接待他們
[00:17:03.000 --> 00:17:06.000]  但是有幾個法律才人就說
[00:17:06.000 --> 00:17:10.000]  維繃人必須要承行吉禮
[00:17:10.000 --> 00:17:13.000]  吩咐他們遵守摩西的律法
[00:17:13.000 --> 00:17:16.000]  當這班法律才人說這番話
[00:17:16.000 --> 00:17:20.000]  保羅和巴拿巴聽到這段話
[00:17:20.000 --> 00:17:23.000]  和他們同行的另一個人
[00:17:23.000 --> 00:17:24.000]  叫做彼得
[00:17:24.000 --> 00:17:26.000]  他都聽到
[00:17:26.000 --> 00:17:28.000]  彼得起來
[00:17:28.000 --> 00:17:31.000]  他就分享他的意見
[00:17:31.000 --> 00:17:32.000]  分享他的立場
[00:17:32.000 --> 00:17:36.000]  第七節他就跟這班法律才人說
[00:17:36.000 --> 00:17:38.000]  大興啊
[00:17:38.000 --> 00:17:41.000]  神已經當初猜派我
[00:17:41.000 --> 00:17:44.000]  去傳福音給維繃
[00:17:44.000 --> 00:17:49.000]  OK?猜派我去分享福音
[00:17:49.000 --> 00:17:50.000]  第八節說到
[00:17:50.000 --> 00:17:54.000]  神都使用我去為他們作見證
[00:17:54.000 --> 00:17:56.000]  甚至賜聖靈給他們
[00:17:56.000 --> 00:17:58.000]  正如跟我們一樣
[00:17:58.000 --> 00:18:00.000]  又自作信 至敬他們的心
[00:18:00.000 --> 00:18:04.000]  並不分他們和我們
[00:18:04.000 --> 00:18:06.000]  彼得在這段經文裡面
[00:18:06.000 --> 00:18:09.000]  跟他們分享他們自己的經歷
[00:18:09.000 --> 00:18:11.000]  分享他們自己的經歷
[00:18:11.000 --> 00:18:14.000]  他的意思是十年前在一個地方
[00:18:14.000 --> 00:18:18.000]  他遇到一個大興叫做戈奈劉
[00:18:18.000 --> 00:18:21.000]  他傳福音給他之後
[00:18:21.000 --> 00:18:24.000]  聖靈就淋到他們一家人身上
[00:18:24.000 --> 00:18:27.000]  彼得親眼看到
[00:18:27.000 --> 00:18:29.000]  舊恩淋到他們
[00:18:29.000 --> 00:18:33.000]  所以彼得就跟這班法律才人說
[00:18:33.000 --> 00:18:37.000]  我親眼看到維繃人都得到舊恩
[00:18:37.000 --> 00:18:39.000]  這個事實怎樣解釋呢?
[00:18:39.000 --> 00:18:40.000]  怎樣解釋
[00:18:40.000 --> 00:18:42.000]  你覺得你們的神學很正確
[00:18:42.000 --> 00:18:45.000]  但是我親眼看到維繃人得到舊恩
[00:18:45.000 --> 00:18:47.000]  你們怎樣解釋呢?
[00:18:47.000 --> 00:18:50.000]  是第十節 彼得接著說
[00:18:50.000 --> 00:18:52.000]  他說 為什麼你要試探神呢?
[00:18:52.000 --> 00:18:54.000]  為什麼你們自己的祖宗
[00:18:54.000 --> 00:18:56.000]  和你自己都做不到的事
[00:18:56.000 --> 00:18:59.000]  為什麼你現在要放在維繃人的身上呢?
[00:18:59.000 --> 00:19:01.000]  為什麼你要這樣做?
[00:19:01.000 --> 00:19:03.000]  是因為神給我們恩典
[00:19:03.000 --> 00:19:05.000]  是因為耶穌基督為我們的罪而死
[00:19:05.000 --> 00:19:07.000]  我們可以得到舊恩
[00:19:07.000 --> 00:19:10.000]  我們猶太人和維繃人可以得到舊恩
[00:19:10.000 --> 00:19:11.000]  沒有其他的條件
[00:19:11.000 --> 00:19:14.000]  你知道嗎?法律才人
