
[00:00:00.000 --> 00:00:06.000]  李敏玉弟兄姐妹,早安
[00:03:08.000 --> 00:03:10.000]  因為我真的很漂亮
[00:03:10.000 --> 00:03:12.000]  中大學的時候,他買給我的
[00:03:12.000 --> 00:03:14.000]  所以都是很久很久很久
[00:03:14.000 --> 00:03:16.000]  不是很久年前
[00:03:16.000 --> 00:03:18.000]  戴到現在
[00:03:18.000 --> 00:03:20.000]  我是很珍惜的
[00:03:20.000 --> 00:03:22.000]  因為他表達的是什麼
[00:03:22.000 --> 00:03:25.000]  其實是表達我媽媽對我的肯定
[00:03:25.000 --> 00:03:28.000]  因為我媽媽經常都彈我的
[00:03:28.000 --> 00:03:30.000]  我喜歡以前中學
[00:03:30.000 --> 00:03:32.000]  「這件衣服很漂亮,媽媽買給我」
[00:03:32.000 --> 00:03:34.000]  「漂亮什麼」
[00:03:34.000 --> 00:03:38.000]  總之就是,我喜歡的東西都會說不好彈
[00:03:38.000 --> 00:03:41.000]  但有一天,走過這間賣戒指的店
[00:03:41.000 --> 00:03:43.000]  我一看,很漂亮
[00:03:43.000 --> 00:03:46.000]  他馬上第一口說,好,我們去買
[00:03:46.000 --> 00:03:48.000]  我也愕然
[00:03:48.000 --> 00:03:50.000]  我猜背後是
[00:03:50.000 --> 00:03:52.000]  這隻戒指
[00:03:52.000 --> 00:03:56.000]  是代表媽媽對我的肯定
[00:03:56.000 --> 00:03:58.000]  所以他的重點
[00:03:58.000 --> 00:04:00.000]  或者他的意義性
[00:04:00.000 --> 00:04:02.000]  對我來說很大
[00:04:02.000 --> 00:04:05.000]  所以很著重,很珍惜他
[00:04:05.000 --> 00:04:08.000]  誰知道,我遺失了他
[00:04:08.000 --> 00:04:10.000]  我遺失了他
[00:04:10.000 --> 00:04:12.000]  很擔心
[00:04:12.000 --> 00:04:15.000]  當然,現在你看我戴著的,都是小風波
[00:04:15.000 --> 00:04:17.000]  不過,當一刻真的很擔心
[00:04:17.000 --> 00:04:19.000]  我遺失的
[00:04:19.000 --> 00:04:22.000]  我是早上去健身,去做運動
[00:04:22.000 --> 00:04:24.000]  然後回來辦公室
[00:04:24.000 --> 00:04:27.000]  回來後發現,為什麼沒有了
[00:04:27.000 --> 00:04:29.000]  馬上很害怕,很擔心,很疼
[00:04:29.000 --> 00:04:31.000]  我叫他靜靜,靜一點
[00:04:31.000 --> 00:04:33.000]  回答
[00:04:33.000 --> 00:04:35.000]  想想,發生過什麼事,去過哪裏
[00:04:35.000 --> 00:04:37.000]  會有機會跌到哪裏
[00:04:37.000 --> 00:04:39.000]  幸好,都是早上,我也是從家中去健身
[00:04:39.000 --> 00:04:41.000]  然後回辦公室
[00:04:41.000 --> 00:04:43.000]  所以,應該在健身房
[00:04:43.000 --> 00:04:45.000]  然後,想想,我去過哪裏
[00:04:45.000 --> 00:04:47.000]  在哪裏跌
[00:04:47.000 --> 00:04:49.000]  好像在那裏跌了
[00:04:49.000 --> 00:04:51.000]  然後,我打電話給健身房姐姐
[00:04:51.000 --> 00:04:53.000]  叫她幫我去找找
[00:04:53.000 --> 00:04:55.000]  很詳細的解釋給她聽
[00:04:55.000 --> 00:04:57.000]  我去過這個刺客
[00:04:57.000 --> 00:04:59.000]  我的鎖卡應該在那裏
[00:04:59.000 --> 00:05:01.000]  很大聲,很氣
[00:05:01.000 --> 00:05:03.000]  她說,麻煩你幫我找找
[00:05:03.000 --> 00:05:05.000]  她也很友善的
[00:05:05.000 --> 00:05:07.000]  那位姐姐,不過她看不到
[00:05:07.000 --> 00:05:09.000]  沒有辦法
[00:05:09.000 --> 00:05:11.000]  收線,想怎樣
[00:05:11.000 --> 00:05:13.000]  我不想放棄
[00:05:13.000 --> 00:05:15.000]  很懷緬
[00:05:15.000 --> 00:05:17.000]  算了,我覺得是
[00:05:17.000 --> 00:05:19.000]  從辦公室回到健身房自己去找
[00:05:19.000 --> 00:05:21.000]  讓我找到
[00:05:21.000 --> 00:05:23.000]  現在還戴著
[00:05:23.000 --> 00:05:25.000]  當一刻在地上
[00:05:25.000 --> 00:05:27.000]  看到她
[00:05:27.000 --> 00:05:29.000]  真的覺得她好像發光
[00:05:29.000 --> 00:05:31.000]  如果她大一點
[00:05:31.000 --> 00:05:33.000]  我就會抱著她
[00:05:33.000 --> 00:05:35.000]  我是很珍惜這隻戒指
[00:05:35.000 --> 00:05:37.000]  自此之後
[00:05:37.000 --> 00:05:39.000]  我就很小心
[00:05:39.000 --> 00:05:41.000]  是不是摸一下她
[00:05:41.000 --> 00:05:43.000]  因為不想再不見
[00:05:43.000 --> 00:05:45.000]  但我相信
[00:05:45.000 --> 00:05:47.000]  這隻戒指背後的意義
[00:05:47.000 --> 00:05:49.000]  不只是戒指
[00:05:49.000 --> 00:05:51.000]  是我媽媽背後買給我的
[00:05:51.000 --> 00:05:53.000]  之餘,還要是她對我的肯定
[00:05:53.000 --> 00:05:55.000]  所以,我們去
[00:05:55.000 --> 00:05:57.000]  愛惜一件事
[00:05:57.000 --> 00:05:59.000]  去愛惜一件事
[00:05:59.000 --> 00:06:01.000]  相信是因為背後我們
[00:06:01.000 --> 00:06:03.000]  和人的關係
[00:06:03.000 --> 00:06:05.000]  和人一段歷史、經歷
[00:06:05.000 --> 00:06:07.000]  所以我猜我們愛惜最後的
[00:06:07.000 --> 00:06:09.000]  也不是一些事
[00:06:09.000 --> 00:06:11.000]  是一些人
[00:06:11.000 --> 00:06:13.000]  我們青少報是一個
[00:06:13.000 --> 00:06:15.000]  很大的群體
[00:06:15.000 --> 00:06:17.000]  有很多人
[00:06:17.000 --> 00:06:19.000]  有很多關係
[00:06:19.000 --> 00:06:21.000]  你看看你旁邊的那個
[00:06:21.000 --> 00:06:23.000]  我跟你應該是有關係的
[00:06:23.000 --> 00:06:25.000]  你是人來的
[00:06:25.000 --> 00:06:27.000]  是人就是有關係的
[00:06:27.000 --> 00:06:29.000]  我們先不要理會什麼關係
[00:06:29.000 --> 00:06:31.000]  先看看這個
[00:06:31.000 --> 00:06:33.000]  看看,是人來的
[00:06:33.000 --> 00:06:35.000]  要有眼神接觸的
[00:06:35.000 --> 00:06:37.000]  可能害羞
[00:06:37.000 --> 00:06:39.000]  青少報是一個
[00:06:39.000 --> 00:06:41.000]  很多人
[00:06:41.000 --> 00:06:43.000]  很多關係的裏面
[00:06:43.000 --> 00:06:45.000]  你在欲不欲你旁邊的那個
[00:06:45.000 --> 00:06:47.000]  在欲嗎
[00:06:47.000 --> 00:06:49.000]  好啊,你看看後面
[00:06:49.000 --> 00:06:51.000]  是要這樣
[00:06:51.000 --> 00:06:53.000]  我們應該是在欲的
[00:06:53.000 --> 00:06:55.000]  在欲嗎
[00:06:55.000 --> 00:06:57.000]  有些笑
[00:06:57.000 --> 00:06:59.000]  笑的不是
[00:06:59.000 --> 00:07:01.000]  有些在欲過
[00:07:01.000 --> 00:07:03.000]  有沒有對著任何東西在欲過
[00:07:03.000 --> 00:07:05.000]  太早了
[00:07:05.000 --> 00:07:07.000]  是不是可能
[00:07:07.000 --> 00:07:09.000]  今天我們就想講
[00:07:09.000 --> 00:07:11.000]  關於在欲
[00:07:11.000 --> 00:07:13.000]  關於在欲我們身邊的人
[00:07:13.000 --> 00:07:15.000]  特別是
[00:07:15.000 --> 00:07:17.000]  很在欲未信耶穌的人
[00:07:17.000 --> 00:07:19.000]  12月
[00:07:19.000 --> 00:07:21.000]  我們的講題是去傳福音
[00:07:21.000 --> 00:07:23.000]  為什麼我們把這個講題
[00:07:23.000 --> 00:07:25.000]  放在12月之前的一個月
[00:07:25.000 --> 00:07:27.000]  是因為我們想準備大家
[00:07:27.000 --> 00:07:29.000]  12月去傳福音
[00:07:29.000 --> 00:07:31.000]  我們高中
[00:07:31.000 --> 00:07:33.000]  就預備了,高中大專
[00:07:33.000 --> 00:07:35.000]  就預備了一輪的活動
[00:07:35.000 --> 00:07:37.000]  想帶大家出去
[00:07:37.000 --> 00:07:39.000]  當然現在疫情是有影響
[00:07:39.000 --> 00:07:41.000]  其實我們在現場時間都有想的
[00:07:41.000 --> 00:07:43.000]  我們都是有計劃的
[00:07:43.000 --> 00:07:45.000]  雖然未公佈之前
[00:07:45.000 --> 00:07:47.000]  政府已經有公佈
[00:07:47.000 --> 00:07:49.000]  所以我們還未知道
[00:07:49.000 --> 00:07:51.000]  但是我們很想12月
[00:07:51.000 --> 00:07:53.000]  是一個我們出去
[00:07:53.000 --> 00:07:55.000]  服侍傳福音的時間
[00:07:55.000 --> 00:07:57.000]  其實應該時時都做的
[00:07:57.000 --> 00:07:59.000]  不過聖誕節
[00:07:59.000 --> 00:08:01.000]  就特別一點,有點噱頭
[00:08:01.000 --> 00:08:03.000]  所以我們更加想善用
[00:08:03.000 --> 00:08:05.000]  這個時間
[00:08:05.000 --> 00:08:07.000]  所以大英姐妹,這個月我們很想大家去想多一點
[00:08:07.000 --> 00:08:09.000]  傳福音
[00:08:09.000 --> 00:08:11.000]  去跟身邊未信的人
[00:08:11.000 --> 00:08:13.000]  對他在欲,跟他分享耶穌
[00:08:13.000 --> 00:08:15.000]  那對人在欲是怎樣的呢
[00:08:15.000 --> 00:08:17.000]  為什麼要對那個人
[00:08:17.000 --> 00:08:19.000]  欲呢
[00:08:19.000 --> 00:08:21.000]  今天想從保羅身上去明白
[00:08:21.000 --> 00:08:23.000]  去體會,去學習
[00:08:23.000 --> 00:08:25.000]  今天看的經文就是
[00:08:25.000 --> 00:08:27.000]  羅馬書的
[00:08:27.000 --> 00:08:29.000]  一些經文
[00:08:29.000 --> 00:08:31.000]  羅馬書被公認
[00:08:31.000 --> 00:08:33.000]  分開兩部分
[00:08:33.000 --> 00:08:35.000]  第一部分就是關於恩信稱義
[00:08:35.000 --> 00:08:37.000]  第二部分就是關於
[00:08:37.000 --> 00:08:39.000]  有了恩信稱義,接受了恩信稱義的生命
[00:08:39.000 --> 00:08:41.000]  應該是怎樣活的
[00:08:41.000 --> 00:08:43.000]  今天經文就在第一部分
[00:08:43.000 --> 00:08:45.000]  的尾部份
[00:08:45.000 --> 00:08:47.000]  如何將恩信稱義這個學習
[00:08:47.000 --> 00:08:49.000]  教導放在
[00:08:49.000 --> 00:08:51.000]  猶太人和非猶太人
[00:08:51.000 --> 00:08:53.000]  即是外邦人的身上
[00:08:53.000 --> 00:08:55.000]  如何將恩信稱義
[00:08:55.000 --> 00:08:57.000]  應用在他們的群體裏面
[00:08:57.000 --> 00:08:59.000]  對我們都會有提醒
[00:08:59.000 --> 00:09:01.000]  所以今天我們一起來讀
[00:09:01.000 --> 00:09:03.000]  九章一到十五節
[00:09:03.000 --> 00:09:05.000]  來看看到底保羅對於
[00:09:05.000 --> 00:09:07.000]  猶太人為什麼,怎樣
[00:09:07.000 --> 00:09:09.000]  有一個這麼欲緊的情懷
[00:09:09.000 --> 00:09:11.000]  如何欲緊
[00:09:11.000 --> 00:09:13.000]  大家幫我一起大聲讀
[00:09:13.000 --> 00:09:17.000]  九章一到五節
[00:09:17.000 --> 00:09:19.000]  我們來看第一節
[00:09:19.000 --> 00:09:21.000]  基督女說的事實話
[00:09:21.000 --> 00:09:23.000]  並沒有撒謊
[00:09:23.000 --> 00:09:25.000]  因為我的良心在
[00:09:25.000 --> 00:09:27.000]  聖靈女一同為我作證
[00:09:27.000 --> 00:09:29.000]  我大大憂愁
[00:09:29.000 --> 00:09:31.000]  心裡常常傷痛
[00:09:31.000 --> 00:09:33.000]  為我的同胞就是
[00:09:33.000 --> 00:09:35.000]  我血骨肉之親
[00:09:35.000 --> 00:09:37.000]  就算自己受咒咒
[00:09:37.000 --> 00:09:39.000]  與基督隔絕
[00:09:39.000 --> 00:09:41.000]  我也根深
[00:09:41.000 --> 00:09:43.000]  他們是以色列人自子的名份
[00:09:43.000 --> 00:09:45.000]  榮耀,重約
[00:09:45.000 --> 00:09:47.000]  律法,敬拜的禮儀
[00:09:47.000 --> 00:09:49.000]  和各樣的應許
[00:09:49.000 --> 00:09:51.000]  都是他們的
[00:09:51.000 --> 00:09:53.000]  夢簡選的列祖
[00:09:53.000 --> 00:09:55.000]  也是他們的祖宗
[00:09:55.000 --> 00:09:57.000]  肉體來說
[00:09:57.000 --> 00:09:59.000]  基督也是
[00:09:59.000 --> 00:10:01.000]  出自他們這一族
[00:10:01.000 --> 00:10:03.000]  其實他是在
[00:10:03.000 --> 00:10:05.000]  萬有之上永遠
[00:10:05.000 --> 00:10:07.000]  受輕重的神阿門
[00:10:07.000 --> 00:10:09.000]  這裡保羅就形容
[00:10:09.000 --> 00:10:11.000]  他自己為猶太人
[00:10:11.000 --> 00:10:13.000]  是大大的憂愁
[00:10:13.000 --> 00:10:15.000]  心裡常常傷痛
[00:10:15.000 --> 00:10:17.000]  他還用了三樣東西
[00:10:17.000 --> 00:10:19.000]  說了三
[00:10:19.000 --> 00:10:21.000]  用了三樣東西
[00:10:21.000 --> 00:10:23.000]  去宣誓我自己說的東西
[00:10:23.000 --> 00:10:25.000]  是真的,他真的為他們
[00:10:25.000 --> 00:10:27.000]  很憂愁
[00:10:27.000 --> 00:10:29.000]  第一,他在耶穌裡面
[00:10:29.000 --> 00:10:31.000]  說的東西是真的
[00:10:31.000 --> 00:10:33.000]  意思就是他拿耶穌來作擔保
[00:10:33.000 --> 00:10:35.000]  然後說我沒有說謊
[00:10:35.000 --> 00:10:37.000]  不單止指著那人
[00:10:37.000 --> 00:10:39.000]  你說謊,即是我沒有說謊
[00:10:39.000 --> 00:10:41.000]  我的良心在聖靈裡面
[00:10:41.000 --> 00:10:43.000]  是可以作見證的
[00:10:43.000 --> 00:10:45.000]  用聖靈來作擔保
[00:10:45.000 --> 00:10:47.000]  要麼保羅就很大膽
[00:10:47.000 --> 00:10:49.000]  居然搬耶穌和聖靈出來
[00:10:49.000 --> 00:10:51.000]  說我沒有說謊
[00:10:51.000 --> 00:10:53.000]  好像指著天指著地
[00:10:53.000 --> 00:10:55.000]  我沒有說謊
[00:10:55.000 --> 00:10:57.000]  要麼他說的東西是真的
[00:10:57.000 --> 00:10:59.000]  而他是很切實
[00:10:59.000 --> 00:11:01.000]  想我們知道他真的
[00:11:01.000 --> 00:11:03.000]  很真誠的
[00:11:03.000 --> 00:11:05.000]  他很掛心猶太人
[00:11:05.000 --> 00:11:07.000]  他掛心到
[00:11:07.000 --> 00:11:09.000]  甚至能夠第三次說得出
[00:11:09.000 --> 00:11:11.000]  他說
[00:11:11.000 --> 00:11:13.000]  為我的同胞就是我骨肉之親
[00:11:13.000 --> 00:11:15.000]  就算自己受咒
[00:11:15.000 --> 00:11:17.000]  與基督隔絕
[00:11:17.000 --> 00:11:19.000]  我也甘心
[00:11:19.000 --> 00:11:21.000]  他在欲求猶太人到
[00:11:21.000 --> 00:11:23.000]  他說他願意為他們
[00:11:23.000 --> 00:11:25.000]  與耶穌隔絕
[00:11:25.000 --> 00:11:27.000]  即是說願意為他們永遠
[00:11:27.000 --> 00:11:29.000]  和耶穌分開
[00:11:29.000 --> 00:11:31.000]  落地獄
[00:11:31.000 --> 00:11:33.000]  永遠受上帝的懲罰
[00:11:33.000 --> 00:11:35.000]  他說他願意為猶太人這樣做
[00:11:35.000 --> 00:11:37.000]  他不是說
[00:11:37.000 --> 00:11:39.000]  他願意和猶太人一起落地獄
[00:11:39.000 --> 00:11:41.000]  即是說一起落地獄
[00:11:41.000 --> 00:11:43.000]  他在說
[00:11:43.000 --> 00:11:45.000]  我願意為你落地獄
[00:11:45.000 --> 00:11:47.000]  他們上天堂
[00:11:47.000 --> 00:11:49.000]  保羅
[00:11:49.000 --> 00:11:51.000]  真是很憤怒猶太人
[00:11:51.000 --> 00:11:55.000]  他為什麼會這麼憤怒呢
[00:11:55.000 --> 00:11:59.000]  但其實他明知
[00:11:59.000 --> 00:12:01.000]  他這個憤怒
[00:12:01.000 --> 00:12:03.000]  他說他想為他們受佛
[00:12:03.000 --> 00:12:05.000]  不是說他想就想
[00:12:05.000 --> 00:12:07.000]  因為他知道
[00:12:07.000 --> 00:12:09.000]  他知道唯有耶穌才有資格
[00:12:09.000 --> 00:12:11.000]  為人死和受罪
[00:12:11.000 --> 00:12:15.000]  都不是說他想就想
[00:12:15.000 --> 00:12:17.000]  而他肯定的
[00:12:17.000 --> 00:12:19.000]  就是沒有東西可以與基督的愛
[00:12:19.000 --> 00:12:21.000]  隔絕
[00:12:21.000 --> 00:12:23.000]  就連保羅自己
[00:12:23.000 --> 00:12:25.000]  保羅自己的決定意向
[00:12:25.000 --> 00:12:27.000]  都不會令到他與基督的愛隔絕
[00:12:27.000 --> 00:12:29.000]  但他就是為猶太人
[00:12:29.000 --> 00:12:31.000]  有這樣的心思
[00:12:31.000 --> 00:12:33.000]  有這樣的心腸
[00:12:33.000 --> 00:12:35.000]  他知道的聖經
[00:12:35.000 --> 00:12:37.000]  他心腸硬了
[00:12:37.000 --> 00:12:39.000]  聖經說你死硬了
[00:12:39.000 --> 00:12:41.000]  他不是
[00:12:41.000 --> 00:12:43.000]  他仍然很想如果可以
[00:12:43.000 --> 00:12:45.000]  為猶太人去受苦
[00:12:45.000 --> 00:12:47.000]  為什麼保羅這麼憤怒呢
[00:12:47.000 --> 00:12:49.000]  難道民族情懷同胞
[00:12:49.000 --> 00:12:51.000]  就是會有這麼大力量嗎
[00:12:51.000 --> 00:12:53.000]  第四到第五節
[00:12:53.000 --> 00:12:55.000]  他就說出
[00:12:55.000 --> 00:12:57.000]  為什麼他這麼憤怒猶太人的原因
[00:12:57.000 --> 00:12:59.000]  因為他們是上帝
[00:12:59.000 --> 00:13:01.000]  揀選的子民
[00:13:01.000 --> 00:13:03.000]  而身為上帝揀選的子民
[00:13:03.000 --> 00:13:05.000]  他們有八個優點
[00:13:05.000 --> 00:13:07.000]  八個優勝
[00:13:07.000 --> 00:13:09.000]  特權
[00:13:09.000 --> 00:13:11.000]  他們是神兒子的名份
[00:13:11.000 --> 00:13:13.000]  他們擁有神兒子的名份
[00:13:13.000 --> 00:13:15.000]  他們堅哥神的榮耀
[00:13:15.000 --> 00:13:17.000]  他們是唯一的民族
[00:13:17.000 --> 00:13:19.000]  上帝納約的
[00:13:19.000 --> 00:13:21.000]  他們是唯一的民族擁有上帝啟示的律法
[00:13:21.000 --> 00:13:23.000]  他們有聖靈
[00:13:23.000 --> 00:13:25.000]  他們有在
[00:13:25.000 --> 00:13:27.000]  競拜上帝的儀式
[00:13:27.000 --> 00:13:29.000]  唯一上帝是與他們納約
[00:13:29.000 --> 00:13:31.000]  給他們允許
[00:13:31.000 --> 00:13:33.000]  而且猶太人基督教的祖宗
[00:13:33.000 --> 00:13:35.000]  都由他們而來
[00:13:35.000 --> 00:13:37.000]  甚至到最後
[00:13:37.000 --> 00:13:39.000]  連耶穌基督神的兒子
[00:13:39.000 --> 00:13:41.000]  都是由他們這個民族
[00:13:41.000 --> 00:13:43.000]  而出的
[00:13:43.000 --> 00:13:45.000]  猶太人確實擁有
[00:13:45.000 --> 00:13:47.000]  很多在拯救歷史當中的
[00:13:47.000 --> 00:13:49.000]  身份和優勢
[00:13:49.000 --> 00:13:51.000]  所以保羅很在乎他們
[00:13:51.000 --> 00:13:53.000]  不單是因為他們是同胞
[00:13:53.000 --> 00:13:55.000]  同一個血統出來的
[00:13:55.000 --> 00:13:57.000]  而因為他們是上帝揀選的人
[00:13:59.000 --> 00:14:01.000]  保羅寫羅馬書的時候
[00:14:01.000 --> 00:14:03.000]  其實一大群猶太人
[00:14:03.000 --> 00:14:05.000]  都是不相信
[00:14:05.000 --> 00:14:07.000]  甚至拒絕耶穌的
[00:14:07.000 --> 00:14:09.000]  所以擁有這個優勢
[00:14:09.000 --> 00:14:11.000]  沒有自動地令他們信耶穌
[00:14:11.000 --> 00:14:13.000]  甚至他們有的優勢
[00:14:13.000 --> 00:14:15.000]  令他們很難相信耶穌
[00:14:15.000 --> 00:14:17.000]  甚至這個優勢
[00:14:17.000 --> 00:14:19.000]  令他們阻礙
[00:14:19.000 --> 00:14:21.000]  他們相信耶穌
[00:14:21.000 --> 00:14:23.000]  不過在猶太人的不信那裏
[00:14:23.000 --> 00:14:25.000]  保羅仍然
[00:14:25.000 --> 00:14:27.000]  珍惜他們是上帝揀選的人
[00:14:27.000 --> 00:14:31.000]  仍然肯定上帝是有給他們優勢的
[00:14:31.000 --> 00:14:33.000]  他沒有說你信成這樣
[00:14:33.000 --> 00:14:37.000]  然後就無視了上帝揀選的身份
[00:14:37.000 --> 00:14:39.000]  沒有說因為他們信得不相信
[00:14:39.000 --> 00:14:41.000]  而覺得他們沒有了這個優勢
[00:14:41.000 --> 00:14:43.000]  或者這個優勢是不在乎
[00:14:43.000 --> 00:14:45.000]  保羅沒有
[00:14:45.000 --> 00:14:47.000]  在他們的不信那裏
[00:14:47.000 --> 00:14:49.000]  保羅仍然肯定他們有這個優勢
[00:14:49.000 --> 00:14:51.000]  丁姐妹
[00:14:51.000 --> 00:14:53.000]  我們青少報是一個很特別的群體
[00:14:53.000 --> 00:14:55.000]  因為我們這裏
[00:14:55.000 --> 00:14:57.000]  大部分的
[00:14:57.000 --> 00:14:59.000]  大多數的都是信二代
[00:14:59.000 --> 00:15:01.000]  即是說你父母是基督徒
[00:15:01.000 --> 00:15:03.000]  你是基督徒家庭長大
[00:15:03.000 --> 00:15:05.000]  你從小就回教會了
[00:15:05.000 --> 00:15:07.000]  想問一下
[00:15:07.000 --> 00:15:09.000]  這個誰是信二代
[00:15:09.000 --> 00:15:11.000]  可不可以舉手
[00:15:11.000 --> 00:15:13.000]  舉手,信二代的
[00:15:13.000 --> 00:15:15.000]  你父母是信耶穌的
[00:15:15.000 --> 00:15:17.000]  回教會的
[00:15:17.000 --> 00:15:19.000]  大部分的
[00:15:19.000 --> 00:15:21.000]  其實你們是
[00:15:21.000 --> 00:15:23.000]  很有在信仰上的優勢
[00:15:23.000 --> 00:15:25.000]  你認不認同
[00:15:25.000 --> 00:15:27.000]  你看不看得見
[00:15:27.000 --> 00:15:29.000]  其實你是有優勢的
[00:15:29.000 --> 00:15:31.000]  在信仰上
[00:15:31.000 --> 00:15:33.000]  例如
[00:15:33.000 --> 00:15:35.000]  其實你
[00:15:35.000 --> 00:15:37.000]  小時候都有神傳
[00:15:37.000 --> 00:15:39.000]  這個觀念
[00:15:39.000 --> 00:15:41.000]  已經是一個很大的優勢
[00:15:41.000 --> 00:15:43.000]  因為確實這個世界裏面
[00:15:43.000 --> 00:15:45.000]  是有無神論者
[00:15:45.000 --> 00:15:47.000]  他真的相信這個世界
[00:15:47.000 --> 00:15:49.000]  是沒有上帝的
[00:15:49.000 --> 00:15:51.000]  我在澳洲那邊
[00:15:51.000 --> 00:15:53.000]  大學
[00:15:53.000 --> 00:15:55.000]  去遇見一些大陸來的
[00:15:55.000 --> 00:15:57.000]  大學生
[00:15:57.000 --> 00:15:59.000]  因為他們是無神論者
[00:15:59.000 --> 00:16:01.000]  他們從小到大都不是
[00:16:01.000 --> 00:16:03.000]  都是教無神論的
[00:16:03.000 --> 00:16:05.000]  跟他們打開聖經
[00:16:05.000 --> 00:16:07.000]  說神起初創造天地
[00:16:07.000 --> 00:16:09.000]  就已經不能再說下去了
[00:16:09.000 --> 00:16:11.000]  因為對於他們來說
[00:16:11.000 --> 00:16:13.000]  是沒有創世主的
[00:16:13.000 --> 00:16:15.000]  對他們來說沒有上帝這個概念
[00:16:15.000 --> 00:16:17.000]  不相信
[00:16:17.000 --> 00:16:19.000]  跟著很多事情都已經說不了
[00:16:19.000 --> 00:16:21.000]  所以你有上帝這個想法
[00:16:21.000 --> 00:16:23.000]  其實已經在你信仰上
[00:16:23.000 --> 00:16:25.000]  是一個很大的優勢
[00:16:25.000 --> 00:16:27.000]  第二就是你父母
[00:16:27.000 --> 00:16:29.000]  教會
[00:16:29.000 --> 00:16:31.000]  你上的基督教學校所教的價值觀
[00:16:31.000 --> 00:16:33.000]  其實都很能幫助你
