
[00:00:00.000 --> 00:00:05.000]  好,大英姐妹,早安!
[00:06:09.000 --> 00:06:11.000]  木泰怎麼樣呢?他跑很厲害
[00:06:11.000 --> 00:06:12.000]  他拿第一
[00:06:12.000 --> 00:06:14.000]  他過了那個球場之後
[00:06:14.000 --> 00:06:17.000]  他就以為輸了
[00:06:17.000 --> 00:06:19.000]  以為贏了
[00:06:19.000 --> 00:06:21.000]  然後就說,好東西,贏了
[00:06:21.000 --> 00:06:24.000]  旁邊的觀眾還在呼喊
[00:06:24.000 --> 00:06:26.000]  旁邊的觀眾呼喊什麼?
[00:06:26.000 --> 00:06:29.000]  你還沒完,快點跑過去
[00:06:29.000 --> 00:06:31.000]  因為當時那是西班牙
[00:06:31.000 --> 00:06:34.000]  他說的話,跟狠亞選手聽的那個
[00:06:34.000 --> 00:06:36.000]  他聽不到
[00:06:36.000 --> 00:06:37.000]  他以為他贏了
[00:06:37.000 --> 00:06:41.000]  後來這個安納亞選手就跑上來了
[00:06:41.000 --> 00:06:43.000]  你知道他做什麼嗎?
[00:06:43.000 --> 00:06:46.000]  他其實很輕易就過了他
[00:06:46.000 --> 00:06:48.000]  就贏了,就拿第一
[00:06:48.000 --> 00:06:50.000]  但竟然他不是
[00:06:50.000 --> 00:06:53.000]  他反過來,他推他
[00:06:53.000 --> 00:06:55.000]  推他,你快點跑吧
[00:06:55.000 --> 00:06:58.000]  讓他過了終點
[00:06:58.000 --> 00:07:01.000]  後來新聞去訪問他的時候
[00:07:01.000 --> 00:07:04.000]  為什麼你不過他呢?
[00:07:04.000 --> 00:07:08.000]  然後他說,其實第一不是他
[00:07:08.000 --> 00:07:11.000]  第一才是木泰
[00:07:11.000 --> 00:07:12.000]  不過木泰誤會了
[00:07:12.000 --> 00:07:15.000]  以為過了那個拱門
[00:07:15.000 --> 00:07:17.000]  就以為贏了
[00:07:17.000 --> 00:07:20.000]  但是安納亞好的地方是什麼呢?
[00:07:20.000 --> 00:07:21.000]  他不去拿第一
[00:07:21.000 --> 00:07:23.000]  他知道第一不是他
[00:07:23.000 --> 00:07:24.000]  所以他推他
[00:07:24.000 --> 00:07:25.000]  推他去贏第一
[00:07:25.000 --> 00:07:26.000]  他拿第二
[00:07:26.000 --> 00:07:28.000]  這場比賽他輸了
[00:07:28.000 --> 00:07:30.000]  第一是這個木泰
[00:07:30.000 --> 00:07:31.000]  訪問他的時候
[00:07:31.000 --> 00:07:33.000]  他說就算他拿了第一
[00:07:33.000 --> 00:07:35.000]  他也不會開心
[00:07:35.000 --> 00:07:37.000]  因為第一不是他
[00:07:37.000 --> 00:07:40.000]  所以這個故事讓我們看到
[00:07:40.000 --> 00:07:44.000]  原來當那個人去做一些正確的時候
[00:07:44.000 --> 00:07:47.000]  我覺得這個才是那個光
[00:07:47.000 --> 00:07:48.000]  其實他可以拿第一
[00:07:48.000 --> 00:07:50.000]  但他不拿
[00:07:50.000 --> 00:07:51.000]  他給人家
[00:07:51.000 --> 00:07:53.000]  因為事實上是人家拿第一
[00:07:53.000 --> 00:07:56.000]  不過他因為種種原因
[00:07:56.000 --> 00:08:00.000]  以為是已經贏了
[00:08:00.000 --> 00:08:02.000]  所以我覺得這個安納亞
[00:08:02.000 --> 00:08:05.000]  讓我們看到原來那個光
[00:08:05.000 --> 00:08:09.000]  不是你做什麼
[00:08:09.000 --> 00:08:14.000]  而是你心裡面那種靜
[00:08:14.000 --> 00:08:15.000]  你其實可以贏
[00:08:15.000 --> 00:08:16.000]  但他不贏
[00:08:16.000 --> 00:08:18.000]  他給木泰人
[00:08:18.000 --> 00:08:20.000]  為什麼他講這個故事呢?
[00:08:20.000 --> 00:08:22.000]  今天我會跟大家分享
[00:08:22.000 --> 00:08:23.000]  亞國書
[00:08:23.000 --> 00:08:24.000]  大家一起看
[00:08:24.000 --> 00:08:25.000]  其實經文也很長
[00:08:25.000 --> 00:08:27.000]  有十幾節經文
[00:08:27.000 --> 00:08:29.000]  大家慢慢讀
[00:08:29.000 --> 00:08:32.000]  我想姐妹先讀
[00:08:32.000 --> 00:08:34.000]  二節八節
[00:08:34.000 --> 00:08:35.000]  然後弟兄讀
[00:08:35.000 --> 00:08:36.000]  然後我們一起讀
[00:08:36.000 --> 00:08:39.000]  我們先請姐妹讀
[00:08:39.000 --> 00:08:41.000]  OK吧?
[00:08:41.000 --> 00:08:44.000]  你幫我拍一下旁邊的那個
[00:08:44.000 --> 00:08:47.000]  一起讀經好不好?
[00:08:47.000 --> 00:08:49.000]  OK吧?
[00:08:49.000 --> 00:08:50.000]  認真的
[00:08:50.000 --> 00:08:51.000]  亞國書
[00:08:51.000 --> 00:08:53.000]  今天會跟大家分享
[00:08:53.000 --> 00:08:55.000]  亞國書一章二至十七節
[00:08:55.000 --> 00:08:57.000]  我們一起請姐妹讀
[00:08:57.000 --> 00:08:58.000]  預備
[00:08:58.000 --> 00:08:59.000]  一二三
[00:08:59.000 --> 00:09:26.000]  (音樂)
[00:09:26.000 --> 00:09:48.000]  (音樂)
[00:09:48.000 --> 00:09:49.000]  好了
[00:09:49.000 --> 00:09:51.000]  然後到弟兄讀
[00:09:51.000 --> 00:09:53.000]  九至十一節好不好?
[00:09:53.000 --> 00:09:54.000]  OK吧?
[00:09:54.000 --> 00:09:55.000]  九至十一節
[00:09:55.000 --> 00:09:56.000]  預備
[00:09:56.000 --> 00:09:57.000]  一二三
[00:09:57.000 --> 00:10:23.000]  (音樂)
[00:10:23.000 --> 00:10:25.000]  好 我們一起讀好不好?
[00:10:25.000 --> 00:10:26.000]  十二節
[00:10:26.000 --> 00:10:27.000]  一二三
[00:10:27.000 --> 00:10:53.000]  (音樂)
[00:10:53.000 --> 00:11:19.000]  (音樂)
[00:11:19.000 --> 00:11:21.000]  好 我們一起讀
[00:11:21.000 --> 00:11:43.000]  (音樂)
[00:11:43.000 --> 00:11:46.000]  好 今天會跟大家講亞國書
[00:11:46.000 --> 00:11:48.000]  不知道大家有沒有聽過亞國書
[00:11:48.000 --> 00:11:50.000]  亞國書英文叫James
[00:11:50.000 --> 00:11:53.000]  新約裏面有很多人都叫亞國
[00:11:53.000 --> 00:11:54.000]  如果大家有聽過
[00:11:54.000 --> 00:11:56.000]  但是寫亞國書的人
[00:11:56.000 --> 00:11:58.000]  就不是使徒亞國
[00:11:58.000 --> 00:12:00.000]  是耶穌的兄弟亞國
[00:12:00.000 --> 00:12:02.000]  無論是使徒行傳也好
[00:12:02.000 --> 00:12:04.000]  加拉泰書也好
[00:12:04.000 --> 00:12:06.000]  因為亞國那種虔誠的生活
[00:12:06.000 --> 00:12:09.000]  以及他受到當時猶太人的敬重
[00:12:09.000 --> 00:12:12.000]  也成為了當時耶路撒冷
[00:12:12.000 --> 00:12:15.000]  很重要的一個領袖
[00:12:15.000 --> 00:12:16.000]  亞國書裏面我覺得
[00:12:16.000 --> 00:12:18.000]  一邊看的時候
[00:12:18.000 --> 00:12:22.000]  很精彩 大家有時間可以回家去看一看
[00:12:22.000 --> 00:12:25.000]  他留給我們很多很短的
[00:12:25.000 --> 00:12:27.000]  但是在這麼短的裏面
[00:12:27.000 --> 00:12:29.000]  也很有份量和很有智慧
[00:12:29.000 --> 00:12:30.000]  很多金句的
[00:12:30.000 --> 00:12:31.000]  不知道大家有沒有聽過
[00:12:31.000 --> 00:12:34.000]  不要單單聽道要行道
[00:12:34.000 --> 00:12:35.000]  聽過嗎?
[00:12:35.000 --> 00:12:37.000]  沒有信心的行為是怎樣的?
[00:12:37.000 --> 00:12:39.000]  是死的 是的
[00:12:39.000 --> 00:12:42.000]  還有他叫我們不要只看一些
[00:12:42.000 --> 00:12:44.000]  對自己有jazzle的東西
[00:12:44.000 --> 00:12:45.000]  就是對自己有好的東西
[00:12:45.000 --> 00:12:47.000]  反而反過來
[00:12:47.000 --> 00:12:50.000]  看重一些貧窮人
[00:12:50.000 --> 00:12:52.000]  更加亞國書也給了我們
[00:12:52.000 --> 00:12:55.000]  一些很正的 很實用的智慧
[00:12:55.000 --> 00:12:57.000]  所以這封信一開始的時候
[00:12:57.000 --> 00:12:59.000]  他寫給誰的 知不知道?
[00:12:59.000 --> 00:13:02.000]  他寫給散居在以色列
[00:13:02.000 --> 00:13:05.000]  12支派的猶太人
[00:13:05.000 --> 00:13:07.000]  去問他們安雅
[00:13:07.000 --> 00:13:10.000]  整個亞國書裏面
[00:13:10.000 --> 00:13:12.000]  給了我們很多的生活智慧
[00:13:12.000 --> 00:13:14.000]  給了我們很多方向
[00:13:14.000 --> 00:13:16.000]  其實目標是
[00:13:16.000 --> 00:13:18.000]  很想我們作為
[00:13:18.000 --> 00:13:20.000]  跟隨耶穌基督的人
[00:13:20.000 --> 00:13:22.000]  可以做一個完全人
[00:13:22.000 --> 00:13:24.000]  今天會跟大家說
[00:13:24.000 --> 00:13:26.000]  一章二至十七節
[00:13:26.000 --> 00:13:29.000]  整個亞國書裏面有五章
[00:13:29.000 --> 00:13:30.000]  大家知道吧?
[00:13:30.000 --> 00:13:33.000]  二至五章的內容
[00:13:33.000 --> 00:13:36.000]  是整個主題
[00:13:36.000 --> 00:13:37.000]  很豐富的
[00:13:37.000 --> 00:13:39.000]  但是今天我講第一章
[00:13:39.000 --> 00:13:41.000]  第一章其實是一個引言
[00:13:41.000 --> 00:13:43.000]  這個引言就講了很多
[00:13:43.000 --> 00:13:46.000]  二至五章裏面很多的細節
[00:13:46.000 --> 00:13:48.000]  講了很多的主題
[00:13:48.000 --> 00:13:49.000]  譬如什麼呢?
[00:13:49.000 --> 00:13:51.000]  信心、行為
[00:13:51.000 --> 00:13:52.000]  剛剛有講
[00:13:52.000 --> 00:13:55.000]  智慧、卑微、富足等等
[00:13:55.000 --> 00:14:00.000]  這些都是二至五章裏面有提及的
[00:14:00.000 --> 00:14:02.000]  但是一章裏面很有趣
[00:14:02.000 --> 00:14:03.000]  你真的回去看
[00:14:03.000 --> 00:14:04.000]  我覺得很正的
[00:14:04.000 --> 00:14:05.000]  我介紹給大家看
[00:14:05.000 --> 00:14:06.000]  一章就是
[00:14:06.000 --> 00:14:10.000]  二至五章裏面好像濃縮了
[00:14:10.000 --> 00:14:15.000]  把每一個題目呈現給大家看
[00:14:15.000 --> 00:14:17.000]  但是一到我看的時候
[00:14:17.000 --> 00:14:18.000]  感謝大家
[00:14:18.000 --> 00:14:21.000]  我發覺原來這次我看亞國書裏面
[00:14:21.000 --> 00:14:23.000]  原來我發覺裏面有些格式
[00:14:23.000 --> 00:14:25.000]  我又把他highlight給大家看
[00:14:25.000 --> 00:14:27.000]  格式是怎樣呢?
[00:14:27.000 --> 00:14:28.000]  如果紫色那裏
[00:14:28.000 --> 00:14:29.000]  是不是很小的字?
[00:14:29.000 --> 00:14:30.000]  OK的
[00:14:30.000 --> 00:14:33.000]  紫色是標題
[00:14:33.000 --> 00:14:34.000]  譬如什麼呢?
[00:14:34.000 --> 00:14:36.000]  我落我門落在百般的事件中
[00:14:36.000 --> 00:14:38.000]  都以為大喜樂
[00:14:38.000 --> 00:14:39.000]  紫色
[00:14:39.000 --> 00:14:42.000]  然後因為…
[00:14:42.000 --> 00:14:43.000]  就告訴大家
[00:14:43.000 --> 00:14:45.000]  因為…
[00:14:45.000 --> 00:14:47.000]  之後綠色的部分
[00:14:47.000 --> 00:14:48.000]  就會有個例子
[00:14:48.000 --> 00:14:51.000]  或者會講解給大家聽
[00:14:51.000 --> 00:14:55.000]  所以第二節打號
[00:14:55.000 --> 00:14:57.000]  第九節打號
[00:14:57.000 --> 00:14:59.000]  以及第十二節打號
[00:14:59.000 --> 00:15:00.000]  都是這樣的
[00:15:00.000 --> 00:15:01.000]  大家看一下
[00:15:01.000 --> 00:15:03.000]  又是紫色、紅色、綠色
[00:15:03.000 --> 00:15:04.000]  紫色、紅色、綠色
[00:15:04.000 --> 00:15:06.000]  當然這個是我做下去的
[00:15:06.000 --> 00:15:07.000]  《聖經》沒有的
[00:15:07.000 --> 00:15:09.000]  我自己覺得標題
[00:15:09.000 --> 00:15:11.000]  因為…
[00:15:11.000 --> 00:15:13.000]  然後用例子
[00:15:13.000 --> 00:15:15.000]  或者講解給大家聽
[00:15:15.000 --> 00:15:18.000]  這就是這一段格式
[00:15:18.000 --> 00:15:21.000]  所以今天我給大家三個錦囊
[00:15:21.000 --> 00:15:22.000]  三個而已
[00:15:22.000 --> 00:15:23.000]  很清楚的
[00:15:23.000 --> 00:15:24.000]  所以你應該完了之後
[00:15:24.000 --> 00:15:26.000]  什麼都不記得都不要緊
[00:15:26.000 --> 00:15:27.000]  你記住這三個就可以了
[00:15:27.000 --> 00:15:30.000]  第一個是忍耐
[00:15:30.000 --> 00:15:32.000]  第二個是獻卑
[00:15:32.000 --> 00:15:35.000]  第三個是生命
[00:15:35.000 --> 00:15:36.000]  OK吧?
[00:15:36.000 --> 00:15:37.000]  第三個錦囊
[00:15:37.000 --> 00:15:38.000]  看看大家拿到多少個
[00:15:38.000 --> 00:15:39.000]  第一是什麼?
[00:15:39.000 --> 00:15:40.000]  不如你讀給我聽
[00:15:40.000 --> 00:15:41.000]  第一個是什麼?
[00:15:41.000 --> 00:15:43.000]  第二個呢?
[00:15:43.000 --> 00:15:44.000]  獻卑的
[00:15:44.000 --> 00:15:46.000]  第三是生命
[00:15:46.000 --> 00:15:50.000]  不如我們進入第一個分題
[00:15:50.000 --> 00:15:51.000]  忍耐
[00:15:51.000 --> 00:15:52.000]  我很想提出
[00:15:52.000 --> 00:15:54.000]  原來我們生命的光
[00:15:54.000 --> 00:15:56.000]  是要有忍耐
[00:15:56.000 --> 00:15:58.000]  《亞國書》裡面怎麼說呢?
[00:15:58.000 --> 00:15:59.000]  他說
[00:15:59.000 --> 00:16:00.000]  我的弟兄們
[00:16:00.000 --> 00:16:02.000]  你們落在八般的試煉中
[00:16:02.000 --> 00:16:05.000]  都要以為大喜樂
[00:16:05.000 --> 00:16:08.000]  這就是這一段的
[00:16:08.000 --> 00:16:11.000]  很重要的標題
[00:16:11.000 --> 00:16:13.000]  什麼叫做八般試煉呢?
[00:16:13.000 --> 00:16:15.000]  什麼叫做八般試煉?
[00:16:15.000 --> 00:16:17.000]  就是我們生命中
[00:16:17.000 --> 00:16:18.000]  聖經裡面這麼說
[00:16:18.000 --> 00:16:21.000]  我們一定會遇到很多考驗
[00:16:21.000 --> 00:16:22.000]  很多困難
[00:16:22.000 --> 00:16:24.000]  很多挑戰
[00:16:24.000 --> 00:16:26.000]  當我們遇到的時候
[00:16:26.000 --> 00:16:28.000]  我們會怎樣?
[00:16:28.000 --> 00:16:29.000]  不開心
[00:16:29.000 --> 00:16:31.000]  不想面對
[00:16:31.000 --> 00:16:33.000]  不想處理
[00:16:33.000 --> 00:16:35.000]  最好就是逃跑
[00:16:35.000 --> 00:16:36.000]  就像David Moxie說
[00:16:36.000 --> 00:16:37.000]  不如你說到
[00:16:37.000 --> 00:16:38.000]  我就說
[00:16:38.000 --> 00:16:40.000]  不要了
[00:16:40.000 --> 00:16:42.000]  他立刻想逃跑
[00:16:42.000 --> 00:16:43.000]  當然不會
[00:16:43.000 --> 00:16:44.000]  也很想
[00:16:44.000 --> 00:16:46.000]  但當然有些工作
[00:16:46.000 --> 00:16:47.000]  譬如考試
[00:16:47.000 --> 00:16:48.000]  我想問一下
[00:16:48.000 --> 00:16:51.000]  如果我想問一下在座這裡
[00:16:51.000 --> 00:16:52.000]  誰喜歡考試?
[00:16:52.000 --> 00:16:53.000]  舉手
[00:16:53.000 --> 00:16:57.000]  先看看
[00:16:57.000 --> 00:16:59.000]  這裡好像有一個新朋友
[00:16:59.000 --> 00:17:00.000]  不是
[00:17:00.000 --> 00:17:02.000]  為什麼會這樣問呢?
[00:17:02.000 --> 00:17:04.000]  原來八般試煉
[00:17:04.000 --> 00:17:05.000]  我們生命中
[00:17:05.000 --> 00:17:07.000]  真的會遇到很多
[00:17:07.000 --> 00:17:09.000]  無論是我們學生
[00:17:09.000 --> 00:17:11.000]  無論我們大人
[00:17:11.000 --> 00:17:13.000]  一定會遇到
[00:17:13.000 --> 00:17:14.000]  不過特別的地方
[00:17:14.000 --> 00:17:15.000]  他說什麼呢?
[00:17:15.000 --> 00:17:18.000]  他說你都要以為大喜樂
[00:17:18.000 --> 00:17:20.000]  真是奇怪
[00:17:20.000 --> 00:17:22.000]  亞國書給一個很特別的地方
[00:17:22.000 --> 00:17:24.000]  他說
[00:17:24.000 --> 00:17:26.000]  我們不想面對
[00:17:26.000 --> 00:17:28.000]  我們不想接觸
[00:17:28.000 --> 00:17:29.000]  不想逃跑
[00:17:29.000 --> 00:17:30.000]  但他說
[00:17:30.000 --> 00:17:33.000]  你要以為大喜樂
[00:17:33.000 --> 00:17:35.000]  也不合常
[00:17:35.000 --> 00:17:36.000]  為什麼亞國書會這樣說?
[00:17:36.000 --> 00:17:38.000]  我們正常想逃跑
[00:17:38.000 --> 00:17:39.000]  但他說不是
[00:17:39.000 --> 00:17:40.000]  你要以為大喜樂
[00:17:40.000 --> 00:17:41.000]  喜樂這個意思
[00:17:41.000 --> 00:17:42.000]  我去查的時候說什麼呢?
[00:17:42.000 --> 00:17:43.000]  他說
[00:17:43.000 --> 00:17:45.000]  不是單單說開心
[00:17:45.000 --> 00:17:46.000]  不是說愉快
[00:17:46.000 --> 00:17:47.000]  不是
[00:17:47.000 --> 00:17:48.000]  好了好了
[00:17:48.000 --> 00:17:50.000]  逆來順受就好了
[00:17:50.000 --> 00:17:52.000]  或者不是阿Q精神
[00:17:52.000 --> 00:17:54.000]  困難來到的時候
[00:17:54.000 --> 00:17:56.000]  你都不錯
[00:17:56.000 --> 00:17:57.000]  這些阿Q精神
[00:17:57.000 --> 00:17:58.000]  又不是這些
[00:17:58.000 --> 00:18:00.000]  而是原來當我們
[00:18:00.000 --> 00:18:04.000]  人生中遇到考驗的時候
[00:18:04.000 --> 00:18:06.000]  你要擁抱他
[00:18:06.000 --> 00:18:09.000]  都要以為大喜樂的意思
[00:18:09.000 --> 00:18:10.000]  你要擁抱他
[00:18:10.000 --> 00:18:11.000]  好了
[00:18:11.000 --> 00:18:12.000]  你會問
[00:18:12.000 --> 00:18:13.000]  為什麼要這樣?
[00:18:13.000 --> 00:18:14.000]  接著他就說
[00:18:14.000 --> 00:18:17.000]  因為...
[00:18:17.000 --> 00:18:18.000]  他說什麼呢?
[00:18:18.000 --> 00:18:19.000]  因為知道你們的信心
[00:18:19.000 --> 00:18:21.000]  是經過試驗
[00:18:21.000 --> 00:18:23.000]  就生忍耐
[00:18:23.000 --> 00:18:24.000]  他說原來
[00:18:24.000 --> 00:18:25.000]  當我們
[00:18:25.000 --> 00:18:29.000]  去靠著自己也好
[00:18:29.000 --> 00:18:31.000]  靠著自己的信心
[00:18:31.000 --> 00:18:32.000]  當然
[00:18:32.000 --> 00:18:34.000]  是靠著神的信心
[00:18:34.000 --> 00:18:36.000]  去面對這些考驗的時候
[00:18:36.000 --> 00:18:38.000]  你們的信心是什麼呢?
[00:18:38.000 --> 00:18:40.000]  是靠著神的信心
[00:18:40.000 --> 00:18:42.000]  去面對這些困難
