
[00:00:00.000 --> 00:00:02.000]  好,丁姐妹,午安
[00:04:04.000 --> 00:04:08.000]  一張三至六節
[00:04:08.000 --> 00:04:09.000]  如果你在家裡面
[00:04:09.000 --> 00:04:10.000]  你就可以一起讀
[00:04:10.000 --> 00:04:12.000]  或者你聽我讀出來都可以
[00:04:12.000 --> 00:04:14.000]  聖經裡面這樣講的
[00:04:14.000 --> 00:04:16.000]  它說
[00:04:16.000 --> 00:04:43.000]  (讀)
[00:04:43.000 --> 00:04:50.000]  (讀)
[00:04:50.000 --> 00:04:52.000]  好 我們一起討告
[00:04:52.000 --> 00:05:03.000]  (讀)
[00:05:03.000 --> 00:05:04.000]  阿門
[00:05:04.000 --> 00:05:28.000]  (讀)
[00:05:28.000 --> 00:05:29.000]  為什麼這麼說上帝
[00:05:29.000 --> 00:05:31.000]  當然因為哥羅西教會
[00:05:31.000 --> 00:05:35.000]  在頭幾節裡告訴我們他們有的生命見證
[00:05:35.000 --> 00:05:37.000]  我未進入這段經文之前
[00:05:37.000 --> 00:05:40.000]  我想介紹一下哥羅西教會在什麼地方
[00:05:40.000 --> 00:05:43.000]  按照聖經或者歷史告訴我們
[00:05:43.000 --> 00:05:46.000]  原來哥羅西教會現在沒有了
[00:05:46.000 --> 00:05:52.000]  其實它現在的地點是在現在土耳其邊境裡
[00:05:52.000 --> 00:05:54.000]  哥羅西教會為什麼這麼出名
[00:05:54.000 --> 00:05:57.000]  我相信因為當時的小亞細亞
[00:05:57.000 --> 00:06:01.000]  有群基督徒在哥羅西的地方發展起來
[00:06:01.000 --> 00:06:02.000]  你看到地圖
[00:06:02.000 --> 00:06:04.000]  哥羅西和魯迪加
[00:06:04.000 --> 00:06:06.000]  魯迪加在啟示堵出現過這間教會
[00:06:06.000 --> 00:06:07.000]  所以很出名
[00:06:07.000 --> 00:06:09.000]  你看到那裡有一個很大的河
[00:06:09.000 --> 00:06:12.000]  其實那個地帶裡有很多基督徒
[00:06:12.000 --> 00:06:15.000]  甚至當時的很多羅馬民族
[00:06:15.000 --> 00:06:18.000]  小亞細亞的人都在那裡生活
[00:06:18.000 --> 00:06:22.000]  所以教會某程度上在那裡都被發展起來
[00:06:22.000 --> 00:06:24.000]  而哥羅西教會裡有一個很特別的地方
[00:06:24.000 --> 00:06:28.000]  當然保羅寫的信都因著這個目的
[00:06:28.000 --> 00:06:29.000]  有什麼特別的地方呢
[00:06:29.000 --> 00:06:31.000]  原來當時的哥羅西教會裡
[00:06:31.000 --> 00:06:33.000]  有些人信了耶穌
[00:06:33.000 --> 00:06:37.000]  也有一些猶太人信了耶穌
[00:06:37.000 --> 00:06:38.000]  在聖經裡告訴我們
[00:06:38.000 --> 00:06:43.000]  當時保羅寫的信裡有一個很重要的原因
[00:06:43.000 --> 00:06:46.000]  是因為當時哥羅西教會裡
[00:06:46.000 --> 00:06:48.000]  有些異端的思想出現了
[00:06:48.000 --> 00:06:49.000]  什麼意思
[00:06:49.000 --> 00:06:51.000]  就是說有些不合真理
[00:06:51.000 --> 00:06:54.000]  不合當時耶穌教導的真理
[00:06:54.000 --> 00:06:56.000]  在教會裡傳開
[00:06:56.000 --> 00:07:01.000]  甚至有人在教會裡將這種不合真理的思想
[00:07:01.000 --> 00:07:05.000]  去教導當時教會裡的大英姊妹
[00:07:05.000 --> 00:07:07.000]  有什麼特別最主要的
[00:07:07.000 --> 00:07:08.000]  經文裡有說的
[00:07:08.000 --> 00:07:10.000]  在後幾章裡有說的
[00:07:10.000 --> 00:07:12.000]  就是一些禁慾主義
[00:07:12.000 --> 00:07:13.000]  什麼意思呢
[00:07:13.000 --> 00:07:14.000]  我們試試看這段經文
[00:07:14.000 --> 00:07:18.000]  在第二章的21到23節
[00:07:18.000 --> 00:07:19.000]  整段我不讀了
[00:07:19.000 --> 00:07:21.000]  不過我讀23節給你們聽
[00:07:21.000 --> 00:07:22.000]  那裡是這麼說的
[00:07:22.000 --> 00:07:23.000]  它說
[00:07:23.000 --> 00:07:26.000]  這些規條使人徒有自慰之名
[00:07:26.000 --> 00:07:28.000]  用施以崇拜
[00:07:28.000 --> 00:07:29.000]  治表謙卑
[00:07:29.000 --> 00:07:30.000]  苦待己身
[00:07:30.000 --> 00:07:34.000]  其實在乞就是肉體上的情慾毫無功效
[00:07:34.000 --> 00:07:36.000]  保羅就是要指出
[00:07:36.000 --> 00:07:38.000]  當時哥羅西教會裡有一幫人
[00:07:38.000 --> 00:07:42.000]  還遵守著一些類似猶太教的一些律法主義
[00:07:42.000 --> 00:07:44.000]  一些規條
[00:07:44.000 --> 00:07:46.000]  以為這樣做就能夠敬見
[00:07:46.000 --> 00:07:48.000]  以為這樣做就是謙卑在神面前
[00:07:48.000 --> 00:07:50.000]  他們苦待己身
[00:07:50.000 --> 00:07:51.000]  希望可以這樣做
[00:07:51.000 --> 00:07:54.000]  就表達他們對神那種的敬畏
[00:07:54.000 --> 00:07:56.000]  保羅就告訴他們知道其實不對的
[00:07:56.000 --> 00:07:58.000]  為什麼保羅知道的呢
[00:07:58.000 --> 00:08:01.000]  因為今天讀的經文第七第八節裡面有說的
[00:08:01.000 --> 00:08:03.000]  有一個人叫做以巴弗
[00:08:03.000 --> 00:08:06.000]  他是保羅教導他的一個門徒
[00:08:06.000 --> 00:08:10.000]  他把哥羅西教會的事告訴了保羅知道
[00:08:10.000 --> 00:08:13.000]  雖然當時保羅寫哥羅西書的時候
[00:08:13.000 --> 00:08:14.000]  他在監獄裡面
[00:08:14.000 --> 00:08:17.000]  但是當聽到以巴弗告訴他這件事的時候
[00:08:17.000 --> 00:08:19.000]  他就寫這封信
[00:08:19.000 --> 00:08:22.000]  希望教導當時哥羅西教會的弟兄姊妹
[00:08:22.000 --> 00:08:24.000]  希望他們防備異端
[00:08:24.000 --> 00:08:25.000]  不僅如此
[00:08:25.000 --> 00:08:28.000]  在開始這封信的時候
[00:08:28.000 --> 00:08:30.000]  在感謝討論裡面
[00:08:30.000 --> 00:08:34.000]  保羅就開始將他在基督裡面所領受的真理
[00:08:34.000 --> 00:08:38.000]  透過這個過程裡面去教導哥羅西教會的弟兄姊妹
[00:08:38.000 --> 00:08:42.000]  今天跟大家一起去分享這段經文有兩個分題
[00:08:42.000 --> 00:08:43.000]  很簡單
[00:08:43.000 --> 00:08:44.000]  第一個
[00:08:44.000 --> 00:08:45.000]  跟大家一起認識一下
[00:08:45.000 --> 00:08:47.000]  究竟這段經文裡面
[00:08:47.000 --> 00:08:49.000]  保羅所說的盼望
[00:08:49.000 --> 00:08:51.000]  如何塑造我們的生命
[00:08:51.000 --> 00:08:53.000]  也成為塑造生命的基礎
[00:08:53.000 --> 00:08:55.000]  這個第一個我想跟大家分享
[00:08:55.000 --> 00:08:56.000]  第二個是
[00:08:56.000 --> 00:08:59.000]  盼望如何能夠產生動力的來源
[00:08:59.000 --> 00:09:00.000]  什麼動力
[00:09:00.000 --> 00:09:01.000]  當然是生活的動力
[00:09:01.000 --> 00:09:04.000]  我們成為基督徒的動力
[00:09:04.000 --> 00:09:05.000]  我們看看
[00:09:05.000 --> 00:09:08.000]  究竟盼望如何幫助我們去產生這兩件事情
[00:09:08.000 --> 00:09:10.000]  這個是非常重要
[00:09:10.000 --> 00:09:12.000]  先跟大家看第一點
[00:09:12.000 --> 00:09:14.000]  盼望塑造生命的基礎
[00:09:14.000 --> 00:09:16.000]  經文在第四節
[00:09:16.000 --> 00:09:18.000]  到第五節的第一句
[00:09:18.000 --> 00:09:20.000]  保羅一開始的時候
[00:09:20.000 --> 00:09:22.000]  保羅就去感謝上帝
[00:09:22.000 --> 00:09:24.000]  因為哥羅西教會裡面
[00:09:24.000 --> 00:09:26.000]  有些信仰的特質
[00:09:26.000 --> 00:09:28.000]  常常都很多人想要的
[00:09:28.000 --> 00:09:29.000]  這段經文說什麼
[00:09:29.000 --> 00:09:30.000]  他的特質是
[00:09:30.000 --> 00:09:33.000]  這幫人對耶穌基督的信心又大
[00:09:33.000 --> 00:09:35.000]  對眾聖徒又有愛心
[00:09:35.000 --> 00:09:37.000]  這些經文告訴我們知道
[00:09:37.000 --> 00:09:40.000]  一開始保羅就稱讚哥羅西教會的弟兄姊妹
[00:09:40.000 --> 00:09:42.000]  其實有些研究說
[00:09:42.000 --> 00:09:43.000]  保羅在感謝文裡面
[00:09:43.000 --> 00:09:46.000]  不單止提出對哥羅西教會
[00:09:46.000 --> 00:09:48.000]  一些好特質的描述
[00:09:48.000 --> 00:09:50.000]  其實這裡也開始了
[00:09:50.000 --> 00:09:52.000]  保羅想陳述
[00:09:52.000 --> 00:09:54.000]  究竟這幫哥羅西教會
[00:09:54.000 --> 00:09:56.000]  最終他們要去相信
[00:09:56.000 --> 00:09:58.000]  最終這個信仰的基礎
[00:09:58.000 --> 00:09:59.000]  是什麼呢
[00:09:59.000 --> 00:10:02.000]  就從第四節和第五節的第一句
[00:10:02.000 --> 00:10:04.000]  保羅就已經開始討論了
[00:10:04.000 --> 00:10:05.000]  剛才說第四節
[00:10:05.000 --> 00:10:06.000]  那句話
[00:10:06.000 --> 00:10:08.000]  他說因為聽見你們對耶穌基督的信心
[00:10:08.000 --> 00:10:11.000]  並對眾聖徒有愛心
[00:10:11.000 --> 00:10:13.000]  這段經文正正就說出了
[00:10:13.000 --> 00:10:15.000]  很重要的在基督教信仰裡面
[00:10:15.000 --> 00:10:18.000]  或者保羅常常會用的一組詞語
[00:10:18.000 --> 00:10:19.000]  什麼詞語
[00:10:19.000 --> 00:10:22.000]  信心愛心盼望
[00:10:22.000 --> 00:10:23.000]  你經常聽過的
[00:10:23.000 --> 00:10:26.000]  信盼愛和信心
[00:10:26.000 --> 00:10:29.000]  在我們基督教裡面常常都會提的
[00:10:29.000 --> 00:10:31.000]  甚至在保羅的書信裡面
[00:10:31.000 --> 00:10:33.000]  都有不少的章節
[00:10:33.000 --> 00:10:35.000]  都有說出這件事情
[00:10:35.000 --> 00:10:36.000]  不過很特別
[00:10:36.000 --> 00:10:39.000]  原來保羅用信望愛這組詞語的時候
[00:10:39.000 --> 00:10:42.000]  原來在不同的經文裡面
[00:10:42.000 --> 00:10:44.000]  都有他的重點
[00:10:44.000 --> 00:10:45.000]  譬如舉個例子
[00:10:45.000 --> 00:10:47.000]  在哥倫多書信的時候
[00:10:47.000 --> 00:10:49.000]  你會發現保羅也有說
[00:10:49.000 --> 00:10:51.000]  如今常傳的有什麼
[00:10:51.000 --> 00:10:53.000]  有信有望有愛
[00:10:53.000 --> 00:10:54.000]  不過保羅在那裡說
[00:10:54.000 --> 00:10:56.000]  其中最大的就是愛
[00:10:56.000 --> 00:10:57.000]  因為保羅很知道
[00:10:57.000 --> 00:11:00.000]  哥倫多教會當時有很多紛爭
[00:11:00.000 --> 00:11:02.000]  所以保羅用這組詞語的時候
[00:11:02.000 --> 00:11:04.000]  也都強調了愛的重要
[00:11:04.000 --> 00:11:07.000]  但這組詞語也都會在第二段經文出現過
[00:11:07.000 --> 00:11:10.000]  在帖薩羅尼加一章三節裡面
[00:11:10.000 --> 00:11:11.000]  那句話說
[00:11:11.000 --> 00:11:13.000]  在我們父上帝面前
[00:11:13.000 --> 00:11:16.000]  不住的紀念你們因信心所做的功
[00:11:16.000 --> 00:11:17.000]  因愛心所受的勞苦
[00:11:17.000 --> 00:11:20.000]  因盼望我們主耶穌基督所傳的堅忍
[00:11:20.000 --> 00:11:21.000]  很明顯
[00:11:21.000 --> 00:11:24.000]  在帖薩羅尼加這段經文裡面
[00:11:24.000 --> 00:11:25.000]  其實這段經文
[00:11:25.000 --> 00:11:27.000]  這組詞語裡面
[00:11:27.000 --> 00:11:29.000]  這三個詞語其實是很平衡的
[00:11:29.000 --> 00:11:31.000]  沒有說哪一個是強調重要一點
[00:11:31.000 --> 00:11:33.000]  哪一個是比較突出一點
[00:11:33.000 --> 00:11:36.000]  而今天我們看這個戈羅西書
[00:11:36.000 --> 00:11:38.000]  一章四節到第五節
[00:11:38.000 --> 00:11:40.000]  第一句那句說話裡面
[00:11:40.000 --> 00:11:41.000]  很明顯
[00:11:41.000 --> 00:11:44.000]  信望外並不是完全平衡的
[00:11:44.000 --> 00:11:45.000]  為什麼
[00:11:45.000 --> 00:11:48.000]  因為這裡特別要強調一件很重要的事
[00:11:48.000 --> 00:11:50.000]  也是想告訴他們知道
[00:11:50.000 --> 00:11:55.000]  盼望原來是成為了信心和愛心的源頭
[00:11:55.000 --> 00:11:56.000]  或者基礎
[00:11:56.000 --> 00:11:57.000]  為什麼這樣說
[00:11:57.000 --> 00:11:58.000]  那句話是這樣說的
[00:11:58.000 --> 00:12:02.000]  他說恩聽見你們對耶穌基督的信心
[00:12:02.000 --> 00:12:05.000]  並對眾聖徒有愛心
[00:12:05.000 --> 00:12:06.000]  怎麼來的
[00:12:06.000 --> 00:12:08.000]  信心和愛心怎麼來的
[00:12:08.000 --> 00:12:09.000]  第五節第一句說話
[00:12:09.000 --> 00:12:15.000]  他說這都是恩著那給你們存在天上的盼望
[00:12:15.000 --> 00:12:17.000]  原來對耶穌的信心
[00:12:17.000 --> 00:12:19.000]  對眾聖徒的愛心
[00:12:19.000 --> 00:12:20.000]  從保羅的眼裡面
[00:12:20.000 --> 00:12:22.000]  特別在這段經文裡面去指出
[00:12:22.000 --> 00:12:27.000]  原來是因為存在天上的盼望成為了根基
[00:12:27.000 --> 00:12:28.000]  而帶出來的
[00:12:28.000 --> 00:12:30.000]  是因為存在天上的盼望
[00:12:30.000 --> 00:12:35.000]  這個盼望就成為了信心和愛心的源頭
[00:12:35.000 --> 00:12:37.000]  這個是非常重要
[00:12:37.000 --> 00:12:40.000]  什麼叫做天上的盼望
[00:12:40.000 --> 00:12:42.000]  究竟為什麼保羅將這組字
[00:12:42.000 --> 00:12:46.000]  愛心、信心和盼望特別強調了盼望
[00:12:46.000 --> 00:12:49.000]  我相信因為當時在哥羅西教會裡面
[00:12:49.000 --> 00:12:52.000]  是因為有些人存了異端
[00:12:52.000 --> 00:12:55.000]  所以保羅就透過這封信去糾正他們
[00:12:55.000 --> 00:12:57.000]  去告訴他們信仰的根基
[00:12:57.000 --> 00:12:58.000]  不是人的那些律法
[00:12:58.000 --> 00:13:00.000]  不是人叫你禁慾的思想
[00:13:00.000 --> 00:13:03.000]  信仰的根基是存在天上的
[00:13:03.000 --> 00:13:04.000]  那是什麼呢
[00:13:04.000 --> 00:13:06.000]  為什麼要這樣說呢
[00:13:06.000 --> 00:13:08.000]  那些學者就這樣說
[00:13:08.000 --> 00:13:09.000]  他就這樣表達
[00:13:09.000 --> 00:13:11.000]  原來存在天上的盼望
[00:13:11.000 --> 00:13:13.000]  有一個很重要的意思
[00:13:13.000 --> 00:13:14.000]  在這段經文裡面
[00:13:14.000 --> 00:13:15.000]  特別給信耶穌的人
[00:13:15.000 --> 00:13:17.000]  特別哥羅西教會的人去知道
[00:13:17.000 --> 00:13:18.000]  很清晰的
[00:13:18.000 --> 00:13:19.000]  第一
[00:13:19.000 --> 00:13:21.000]  原來愛心和信心
[00:13:21.000 --> 00:13:22.000]  某程度上
[00:13:22.000 --> 00:13:25.000]  這段經文講的是人的內在的美德
[00:13:25.000 --> 00:13:26.000]  就是我對耶穌的信心
[00:13:26.000 --> 00:13:28.000]  我對人的愛心
[00:13:28.000 --> 00:13:30.000]  這個從我裡面有一些我的特質
[00:13:30.000 --> 00:13:33.000]  是我裡面的行動或者美德
[00:13:33.000 --> 00:13:35.000]  這個是一個主觀性的描述
[00:13:35.000 --> 00:13:36.000]  從人的角度
[00:13:36.000 --> 00:13:39.000]  從人的出發去表達這件事情
[00:13:39.000 --> 00:13:40.000]  我對耶穌信心
[00:13:40.000 --> 00:13:42.000]  我對眾人的愛心
[00:13:42.000 --> 00:13:43.000]  是從主觀性
[00:13:43.000 --> 00:13:45.000]  從我裡面去出發的
[00:13:45.000 --> 00:13:46.000]  不過盼望
[00:13:46.000 --> 00:13:48.000]  保羅很清楚說的是什麼
[00:13:48.000 --> 00:13:50.000]  存在天上的
[00:13:50.000 --> 00:13:52.000]  這個是客觀的
[00:13:52.000 --> 00:13:55.000]  不是來自人裡面本身可以有的
[00:13:55.000 --> 00:13:57.000]  這個客觀性
[00:13:57.000 --> 00:14:00.000]  原來正在幫助我們去展現信仰
[00:14:00.000 --> 00:14:01.000]  甚至
[00:14:01.000 --> 00:14:03.000]  原來這種客觀性的存在
[00:14:03.000 --> 00:14:04.000]  天上的盼望
[00:14:04.000 --> 00:14:07.000]  是來得直接和很清晰
[00:14:07.000 --> 00:14:09.000]  是不會有討論的空間
[00:14:09.000 --> 00:14:10.000]  為什麼
[00:14:10.000 --> 00:14:12.000]  那是事實
[00:14:12.000 --> 00:14:15.000]  那是神藉耶穌所成就的
[00:14:15.000 --> 00:14:17.000]  有另一個學者這樣說
[00:14:17.000 --> 00:14:18.000]  他說什麼
[00:14:18.000 --> 00:14:19.000]  他說
[00:14:19.000 --> 00:14:20.000]  如果這裡提到的盼望
[00:14:20.000 --> 00:14:23.000]  同樣地是在講上帝的應許
[00:14:23.000 --> 00:14:24.000]  某程度上
[00:14:24.000 --> 00:14:25.000]  這件事
[00:14:25.000 --> 00:14:28.000]  不是講人主觀的樂觀主義情緒
[00:14:28.000 --> 00:14:29.000]  什麼意思
[00:14:29.000 --> 00:14:30.000]  真是好了
[00:14:30.000 --> 00:14:31.000]  我有信心
[00:14:31.000 --> 00:14:32.000]  我有愛心
[00:14:32.000 --> 00:14:34.000]  我裡面還有盼望
[00:14:34.000 --> 00:14:36.000]  保羅不是這個說話不準確
[00:14:36.000 --> 00:14:38.000]  聽到剛才我說什麼
[00:14:38.000 --> 00:14:39.000]  我又有信心
[00:14:39.000 --> 00:14:40.000]  我又有愛心
[00:14:40.000 --> 00:14:42.000]  我裡面又有盼望
[00:14:42.000 --> 00:14:43.000]  保羅不是這樣說的
[00:14:43.000 --> 00:14:45.000]  保羅說盼望是存在天上的
[00:14:45.000 --> 00:14:47.000]  盼望不是在你裡面有的
[00:14:47.000 --> 00:14:51.000]  保羅說盼望已經在天上
[00:14:51.000 --> 00:14:54.000]  並不是我們裡面有的情感
[00:14:54.000 --> 00:14:56.000]  或者一種感受這麼簡單
[00:14:56.000 --> 00:14:58.000]  這是一個很清楚
[00:14:58.000 --> 00:15:00.000]  為什麼是一個客觀的事實
[00:15:00.000 --> 00:15:02.000]  是因為經文五節第二句
[00:15:02.000 --> 00:15:03.000]  剛才開始說的
[00:15:03.000 --> 00:15:07.000]  原來這個盼望是在講神的工作
[00:15:07.000 --> 00:15:10.000]  這個盼望是在講一個客觀的事實
[00:15:10.000 --> 00:15:12.000]  是在講上帝做我們
[00:15:12.000 --> 00:15:15.000]  或者去到救恩的時候
[00:15:15.000 --> 00:15:17.000]  讓我們去知道的東西
[00:15:17.000 --> 00:15:19.000]  天上的盼望成為了數
[00:15:19.000 --> 00:15:21.000]  做我們生命的基礎
[00:15:21.000 --> 00:15:23.000]  其中一個很重要的原因就是
[00:15:23.000 --> 00:15:26.000]  有時候我們都會去讓很多
[00:15:26.000 --> 00:15:28.000]  我們個人主觀的感受
[00:15:28.000 --> 00:15:30.000]  去理解我們的信仰
[00:15:30.000 --> 00:15:32.000]  你理不理解
[00:15:32.000 --> 00:15:33.000]  有時候我都會問
[00:15:33.000 --> 00:15:35.000]  為什麼我裡面的感受
[00:15:35.000 --> 00:15:36.000]  或者我的看法
[00:15:36.000 --> 00:15:40.000]  好像概括了我們所認識的聖經
[00:15:40.000 --> 00:15:42.000]  甚至乎我們的心情
[00:15:42.000 --> 00:15:45.000]  甚至乎我們去參與信仰的活動
[00:15:45.000 --> 00:15:46.000]  很多時候所衡量
[00:15:46.000 --> 00:15:49.000]  或者所主導我們、引導我們
[00:15:49.000 --> 00:15:52.000]  其實可能是我們裡面一些很主觀的看法
[00:15:52.000 --> 00:15:54.000]  很多主觀的感受
[00:15:54.000 --> 00:15:56.000]  但是保羅者這段經文
[00:15:56.000 --> 00:15:58.000]  重新要告訴我們
[00:15:58.000 --> 00:16:00.000]  原來對人對人的愛心
[00:16:00.000 --> 00:16:02.000]  對耶穌這個信心的基礎
[00:16:02.000 --> 00:16:04.000]  不是來自於我們自己
[00:16:04.000 --> 00:16:07.000]  是來自於從天上的盼望
[00:16:07.000 --> 00:16:09.000]  這件事情就是客觀
[00:16:09.000 --> 00:16:12.000]  這件事情就不只是純粹我覺得OK就OK
[00:16:12.000 --> 00:16:14.000]  我覺得OK
[00:16:14.000 --> 00:16:16.000]  這個是很主觀的
[00:16:16.000 --> 00:16:18.000]  但是成就、救恩、福音
[00:16:18.000 --> 00:16:19.000]  稍後會說的
[00:16:19.000 --> 00:16:22.000]  天上的盼望其實是不會變的
[00:16:22.000 --> 00:16:27.000]  那個才能夠幫助我們去面對當下多變的世界
[00:16:27.000 --> 00:16:31.000]  如果我們選擇用一個經常會變的做基礎
[00:16:31.000 --> 00:16:33.000]  去看這個世界
[00:16:33.000 --> 00:16:35.000]  其實是有危機的
