
[00:00:00.000 --> 00:00:02.120]  多謝Johnny或者多謝競拜隊
[00:01:29.800 --> 00:01:30.880]  是競拜
[00:01:30.880 --> 00:01:32.720]  尤其是先奸月
[00:01:32.720 --> 00:01:35.800]  上個星期馮復思帶我們去做一件事
[00:01:35.800 --> 00:01:38.120]  就是去認清我們競拜的對象
[00:01:38.120 --> 00:01:39.800]  那個是一個怎樣的神
[00:01:39.800 --> 00:01:42.920]  這個星期我繼續講競拜
[00:01:42.920 --> 00:01:44.600]  我引言不是很多
[00:01:44.600 --> 00:01:46.880]  因為經文很長
[00:01:46.880 --> 00:01:49.000]  所以我就盡快
[00:01:49.000 --> 00:01:51.440]  自不而遲就進入講到的內容
[00:01:51.440 --> 00:01:53.080]  我最近看YouTube
[00:01:53.080 --> 00:01:54.680]  他有句話經常都是這樣
[00:01:54.680 --> 00:01:55.560]  不知道你有沒有看
[00:01:55.560 --> 00:01:58.120]  那是一個大隻佬的KOL
[00:01:58.120 --> 00:01:59.320]  他經常都說
[00:01:59.320 --> 00:02:02.040]  廢話不多說
[00:02:02.040 --> 00:02:02.840]  直接放下去
[00:02:02.840 --> 00:02:04.320]  他講國語
[00:02:04.320 --> 00:02:06.160]  我們就進入經文
[00:02:06.160 --> 00:02:08.360]  今天要講的是史同行傳
[00:02:08.360 --> 00:02:11.000]  第16章
[00:02:11.000 --> 00:02:13.400]  第22至到40節
[00:02:13.400 --> 00:02:15.320]  我們進入經文之前
[00:02:15.320 --> 00:02:17.320]  我先帶大家去看一下
[00:02:17.320 --> 00:02:18.400]  一點點的背景
[00:02:18.400 --> 00:02:21.480]  或者這本書是講什麼的
[00:02:21.480 --> 00:02:25.000]  史同行傳其實是一段什麼書卷呢
[00:02:25.000 --> 00:02:27.520]  史同行傳記載的是
[00:02:27.520 --> 00:02:30.760]  初期教會的出現和發展
[00:02:30.760 --> 00:02:32.760]  今天要看的這一段
[00:02:32.760 --> 00:02:36.120]  是保羅在第二次宣教旅程的
[00:02:36.120 --> 00:02:38.680]  裡面的其中一個經歷
[00:02:38.680 --> 00:02:39.920]  講起保羅
[00:02:39.920 --> 00:02:43.040]  我又想小小介紹一下他
[00:02:43.040 --> 00:02:43.920]  保羅是誰呢
[00:02:43.920 --> 00:02:48.920]  保羅絕對是一個信仰很熱心的人
[00:02:48.920 --> 00:02:52.120]  以前他還沒信耶穌
[00:02:52.120 --> 00:02:54.440]  還沒信所謂基督教之前
[00:02:54.440 --> 00:02:58.560]  其實他是一個很熱心的猶太教的人
[00:02:58.560 --> 00:02:59.760]  在他們裡面
[00:02:59.760 --> 00:03:01.600]  是一個領袖
[00:03:01.600 --> 00:03:04.720]  是一個迫害基督徒的
[00:03:04.720 --> 00:03:06.160]  因為他信猶太教
[00:03:06.160 --> 00:03:08.880]  他認為基督徒是假的
[00:03:08.880 --> 00:03:10.560]  所以他迫害基督徒
[00:03:10.560 --> 00:03:13.400]  後來當他真實地遇見耶穌
[00:03:13.400 --> 00:03:14.720]  經驗耶穌之後
[00:03:14.720 --> 00:03:17.760]  他反而成為一個很熱心的基督徒
[00:03:17.760 --> 00:03:19.640]  一個傳福音的仕徒
[00:03:19.640 --> 00:03:21.680]  特別他領受一個使命
[00:03:21.680 --> 00:03:24.600]  就是向外邦人傳福音
[00:03:24.600 --> 00:03:26.680]  今天我的講道內容
[00:03:26.680 --> 00:03:27.560]  講題
[00:03:27.560 --> 00:03:30.400]  叫做崇拜以外的敬拜
[00:03:30.400 --> 00:03:32.960]  我看到Boris的IG就說
[00:03:32.960 --> 00:03:33.880]  你回來崇拜
[00:03:33.880 --> 00:03:36.160]  你又說崇拜以外的敬拜
[00:03:36.160 --> 00:03:37.680]  到底是怎麼回事呢
[00:03:37.680 --> 00:03:38.880]  就像保羅這樣
[00:03:38.880 --> 00:03:41.480]  保羅既然在宣教的旅程裡面
[00:03:41.480 --> 00:03:43.360]  保羅和他的同行的人
[00:03:43.360 --> 00:03:47.680]  當然不會有穩定的崇拜聚會
[00:03:47.680 --> 00:03:50.560]  但是保羅在這裡展示了一件事
[00:03:50.560 --> 00:03:53.600]  就是原來在崇拜的聚會以外
[00:03:53.600 --> 00:03:56.680]  在生活中都能夠去敬拜
[00:03:56.680 --> 00:03:59.920]  丁姐妹能夠去敬拜
[00:03:59.920 --> 00:04:00.840]  好像現在這樣
[00:04:00.840 --> 00:04:02.080]  當然是好
[00:04:02.080 --> 00:04:05.040]  但是我想我們這幾個月發覺一件事
[00:04:05.040 --> 00:04:05.680]  很實在的
[00:04:05.680 --> 00:04:07.520]  就是原來能夠敬拜
[00:04:07.520 --> 00:04:08.600]  能夠聚在一起
[00:04:08.600 --> 00:04:10.480]  原來不是必然的
[00:04:10.480 --> 00:04:13.240]  你想像你在家裡看著螢幕的時候
[00:04:13.240 --> 00:04:16.600]  能不能夠這樣一起去火熱地敬拜呢
[00:04:16.600 --> 00:04:18.840]  原來能夠聚會聚在一起
[00:04:18.840 --> 00:04:20.200]  是不是必然的
[00:04:20.200 --> 00:04:21.640]  就好像保羅一樣
[00:04:21.640 --> 00:04:24.400]  或者就好像我們現在在疫情裡面
[00:04:24.400 --> 00:04:26.000]  那些專家又說
[00:04:26.000 --> 00:04:27.160]  第四波很快就到
[00:04:27.160 --> 00:04:28.600]  第三波好像還沒完
[00:04:28.600 --> 00:04:29.800]  還是快要完
[00:04:29.800 --> 00:04:31.600]  第四波就說很快來
[00:04:31.600 --> 00:04:34.400]  聚會不知道什麼時候才可以
[00:04:34.400 --> 00:04:37.520]  就是都不知道什麼時候就會再停
[00:04:37.520 --> 00:04:39.400]  什麼時候才能夠聚
[00:04:39.400 --> 00:04:42.600]  我們究竟怎樣可以去敬拜神呢
[00:04:42.600 --> 00:04:44.080]  我們一起去看
[00:04:44.080 --> 00:04:44.600]  不如這樣
[00:04:44.600 --> 00:04:46.000]  我們一起有祈禱的時候
[00:04:46.000 --> 00:04:47.400]  一起祈禱
[00:04:47.400 --> 00:04:49.400]  一起祈禱
[00:04:49.400 --> 00:04:49.800]  主
[00:04:49.800 --> 00:04:50.400]  多謝你
[00:04:50.400 --> 00:04:53.400]  賜你的話語在我們中間
[00:04:53.400 --> 00:04:54.600]  幫助我們
[00:04:54.600 --> 00:04:55.800]  聽得明白
[00:04:55.800 --> 00:04:59.200]  並且我們能夠從心裡面去感受
[00:04:59.200 --> 00:05:00.000]  更加是的
[00:05:00.000 --> 00:05:01.800]  讓我們能夠走出來
[00:05:01.800 --> 00:05:02.800]  你的話語
[00:05:02.800 --> 00:05:03.400]  多謝你
[00:05:03.400 --> 00:05:05.600]  禱告奉主耶穌的聖名節祈禱
[00:05:05.600 --> 00:05:06.400]  阿門
[00:05:06.400 --> 00:05:07.400]  好
[00:05:07.400 --> 00:05:09.000]  你看經文之前
[00:05:09.000 --> 00:05:10.400]  今天我要說的第一點
[00:05:10.400 --> 00:05:11.800]  就是在困境裡面
[00:05:11.800 --> 00:05:13.400]  確實是選擇讚美
[00:05:13.400 --> 00:05:16.200]  經文在十六章二十二至二十六節
[00:05:16.200 --> 00:05:16.600]  不如這樣
[00:05:16.600 --> 00:05:19.200]  我想請你們幫我先讀這一段
[00:05:19.200 --> 00:05:20.000]  對
[00:05:20.000 --> 00:05:21.400]  請幫我先讀這一段
[00:05:21.400 --> 00:05:22.400]  一二三
[00:05:22.400 --> 00:05:38.000]  看守
[00:05:38.000 --> 00:05:40.200]  禁祝領了者讓的命
[00:05:40.200 --> 00:05:43.000]  就把他們下在監會
[00:05:43.000 --> 00:05:45.200]  兩腳上了門
[00:05:45.200 --> 00:05:46.600]  一再半夜
[00:05:46.600 --> 00:05:48.800]  保羅和西拉禱告
[00:05:48.800 --> 00:05:50.400]  暢施讚美神
[00:05:50.400 --> 00:05:53.200]  眾籌犯也則以疑惕
[00:05:53.200 --> 00:05:55.000]  不然地帶震動
[00:05:55.000 --> 00:05:57.200]  甚至監牢的秘機
[00:05:57.200 --> 00:06:06.200]  經文到這裡的時候
[00:06:06.200 --> 00:06:08.400]  保羅和西拉一出場的時候
[00:06:08.400 --> 00:06:10.800]  你會看到他們是一個什麼狀況
[00:06:10.800 --> 00:06:13.200]  就是被人打和關牢
[00:06:13.200 --> 00:06:14.000]  為什麼呢
[00:06:14.000 --> 00:06:15.200]  發生什麼事呢
[00:06:15.200 --> 00:06:17.400]  帶大家去看前一段的經文
[00:06:17.400 --> 00:06:20.400]  十六章的十六至二十一節
[00:06:20.400 --> 00:06:22.200]  原來看這裡的時候
[00:06:22.200 --> 00:06:23.200]  我們發覺一件事
[00:06:23.200 --> 00:06:25.800]  就是為什麼他們會被人打和坐牢
[00:06:25.800 --> 00:06:29.800]  事源是保羅和他的宣教團隊
[00:06:29.800 --> 00:06:31.200]  他們是旅行的宣教
[00:06:31.200 --> 00:06:32.600]  就是走到哪裡就傳到哪裡
[00:06:32.600 --> 00:06:33.600]  福音
[00:06:33.600 --> 00:06:35.600]  他去到宣教的時候
[00:06:35.600 --> 00:06:37.200]  來到這個地方
[00:06:37.200 --> 00:06:38.600]  這個地方裡面
[00:06:38.600 --> 00:06:39.800]  有一群人
[00:06:39.800 --> 00:06:42.400]  這裡經文說他的主人門
[00:06:42.400 --> 00:06:43.600]  就是說不是一個人
[00:06:43.600 --> 00:06:44.800]  不止一個人
[00:06:44.800 --> 00:06:46.200]  原來他們這個地方
[00:06:46.200 --> 00:06:49.600]  有一群人在操控一個鬼父的女人
[00:06:49.600 --> 00:06:51.800]  用他裡面鬼的能力
[00:06:51.800 --> 00:06:54.000]  用他裡面有鬼在裡面
[00:06:54.000 --> 00:06:56.000]  懂得法術去賺錢
[00:06:56.000 --> 00:06:58.000]  而那個女人就成為了
[00:06:58.000 --> 00:07:01.800]  這群人的生財工具
[00:07:01.800 --> 00:07:03.400]  當遇見保羅的時候
[00:07:03.400 --> 00:07:05.800]  當這個女人遇見保羅
[00:07:05.800 --> 00:07:07.800]  保羅路經他見到的時候
[00:07:07.800 --> 00:07:10.200]  這個女人開始騷擾保羅的團隊
[00:07:10.200 --> 00:07:11.200]  他做什麼呢
[00:07:11.200 --> 00:07:12.400]  就一直在他身邊
[00:07:12.400 --> 00:07:15.400]  在那裡叫了幾天
[00:07:15.400 --> 00:07:18.200]  於是保羅就覺得太煩
[00:07:18.200 --> 00:07:19.800]  他就奉耶穌的名字
[00:07:19.800 --> 00:07:22.800]  就把這個女人身上的鬼趕了出來
[00:07:22.800 --> 00:07:25.200]  誰知道就出事了
[00:07:25.200 --> 00:07:27.800]  當那群利用這個女人的人
[00:07:27.800 --> 00:07:30.600]  知道那隻鬼已經離開了這個女人
[00:07:30.600 --> 00:07:32.000]  他們知道一件事
[00:07:32.000 --> 00:07:35.800]  這個女人不能夠再為這群人去賺錢
[00:07:35.800 --> 00:07:38.400]  令到他們的利益損失
[00:07:38.400 --> 00:07:41.200]  於是他們就抓住保羅和西拉
[00:07:41.200 --> 00:07:42.600]  他們去告狀
[00:07:42.600 --> 00:07:43.600]  去哪裡
[00:07:43.600 --> 00:07:47.000]  他去那個地方的官員裡面
[00:07:47.000 --> 00:07:49.600]  去誣告保羅和西拉
[00:07:49.600 --> 00:07:51.000]  他指控他們
[00:07:51.000 --> 00:07:53.000]  他指控他們這兩個人
[00:07:53.000 --> 00:07:55.000]  他們來做傳道的工作
[00:07:55.000 --> 00:07:57.800]  傳道是騷擾著我們的城城
[00:07:57.800 --> 00:08:00.000]  就是騷擾著這個地方
[00:08:00.000 --> 00:08:02.600]  因為這個極無辜的原因
[00:08:02.600 --> 00:08:04.800]  保羅和西拉就
[00:08:04.800 --> 00:08:08.200]  到了今天的經文處境
[00:08:08.200 --> 00:08:10.400]  我們就進入今天的經文
[00:08:10.400 --> 00:08:13.000]  我們回看22到24節
[00:08:13.000 --> 00:08:17.800]  保羅和西拉被帶到這個地方官的面前
[00:08:17.800 --> 00:08:21.200]  在這群惡人的指控之下
[00:08:21.200 --> 00:08:23.400]  一個字形容就是二話不說
[00:08:23.400 --> 00:08:25.600]  竟然在沒有審判
[00:08:25.600 --> 00:08:28.600]  沒有給他們機會說話的底下
[00:08:28.600 --> 00:08:32.400]  沒有給西拉和保羅有任何辯護的情況下
[00:08:32.400 --> 00:08:36.600]  這個地方官完全這樣去接受那群人的控告
[00:08:36.600 --> 00:08:38.600]  任由他們打那兩個人
[00:08:38.600 --> 00:08:39.600]  毆打他們
[00:08:39.600 --> 00:08:43.000]  更加這個地方官更加立刻用刑
[00:08:43.000 --> 00:08:45.400]  用刑在當眾剝他們的衣服
[00:08:45.400 --> 00:08:47.000]  用刑打他們
[00:08:47.000 --> 00:08:48.600]  當眾羞辱他們
[00:08:48.600 --> 00:08:50.800]  然後監禁他們
[00:08:50.800 --> 00:08:52.200]  這裡先提一提
[00:08:52.200 --> 00:08:55.200]  原來這個下載監女的意思
[00:08:55.200 --> 00:08:57.800]  原來保羅這裡被囚禁的地方
[00:08:57.800 --> 00:09:01.400]  其實不是我們理解的所謂監獄
[00:09:01.400 --> 00:09:06.000]  因為原來當時刑罰的制度不是像現在那樣
[00:09:06.000 --> 00:09:08.000]  對現在的觀念來說
[00:09:08.000 --> 00:09:10.200]  監禁是什麼呢
[00:09:10.200 --> 00:09:12.000]  是受刑的過程
[00:09:12.000 --> 00:09:15.600]  好像醉酒駕駛判一年
[00:09:15.600 --> 00:09:17.600]  傷人判三年
[00:09:17.600 --> 00:09:21.400]  監禁本身是受刑的過程
[00:09:21.400 --> 00:09:24.000]  在監獄裡面本來就是懲罰
[00:09:24.000 --> 00:09:25.000]  在現在來說
[00:09:25.000 --> 00:09:28.000]  但是原來在當時去的那時來說
[00:09:28.000 --> 00:09:30.600]  其實是沒有判坐監這件事
[00:09:30.600 --> 00:09:34.000]  犯罪的刑罰可能是怎樣呢
[00:09:34.000 --> 00:09:35.400]  可能是被人打
[00:09:35.400 --> 00:09:37.200]  就像剛才那樣被人打
[00:09:37.200 --> 00:09:38.800]  可能被殺
[00:09:38.800 --> 00:09:41.000]  耶穌丁十字架也是刑罰
[00:09:41.000 --> 00:09:41.800]  被殺
[00:09:41.800 --> 00:09:43.400]  可能是賠償
[00:09:43.400 --> 00:09:44.800]  如果你有錢就賠償
[00:09:44.800 --> 00:09:46.200]  你弄壞別人的牛
[00:09:46.200 --> 00:09:48.200]  弄死別人的牛
[00:09:48.200 --> 00:09:49.400]  那你賠償牛
[00:09:49.400 --> 00:09:50.400]  你弄壞別人的房子
[00:09:50.400 --> 00:09:52.200]  你就賠償房子
[00:09:52.200 --> 00:09:53.400]  如果你沒有的話
[00:09:53.400 --> 00:09:56.800]  那你就可能要成為工人
[00:09:56.800 --> 00:09:57.800]  如果再沒有
[00:09:57.800 --> 00:09:59.000]  其實當時沒有工人
[00:09:59.000 --> 00:10:00.400]  他沒有出糧給你
[00:10:00.400 --> 00:10:02.800]  那要成為奴隸
[00:10:02.800 --> 00:10:04.800]  或者你在這個懲罰法
[00:10:04.800 --> 00:10:05.800]  我就趕你出去
[00:10:05.800 --> 00:10:08.600]  你以後都不能夠在這個地方
[00:10:08.600 --> 00:10:11.600]  通常那時是沒有判坐監這件事
[00:10:11.600 --> 00:10:13.000]  我想那時
[00:10:13.000 --> 00:10:15.200]  因為其實他也不想白養你
[00:10:15.200 --> 00:10:16.400]  我又要給你飯吃
[00:10:16.400 --> 00:10:17.000]  又要關著你
[00:10:17.000 --> 00:10:18.600]  又要有人看著你
[00:10:18.600 --> 00:10:20.200]  他那時是沒有這個制度的
[00:10:20.200 --> 00:10:22.400]  所以當時這裡的監房
[00:10:22.400 --> 00:10:24.200]  這個監女
[00:10:24.200 --> 00:10:25.400]  下載監女
[00:10:25.400 --> 00:10:26.400]  其實當時的監房
[00:10:26.400 --> 00:10:28.400]  不是受刑的地方
[00:10:28.400 --> 00:10:32.400]  而是一個等待判刑的地方
[00:10:32.400 --> 00:10:33.200]  又回到你們這裡
[00:10:33.200 --> 00:10:34.800]  22至24節這裡
[00:10:34.800 --> 00:10:36.400]  我想帶你去看看
[00:10:36.400 --> 00:10:39.400]  保羅和西拉的處境是怎樣
[00:10:39.400 --> 00:10:40.600]  你會看到
[00:10:40.600 --> 00:10:43.200]  保羅和西拉現在面對的處境
[00:10:43.200 --> 00:10:44.800]  在這個情況下
[00:10:44.800 --> 00:10:46.400]  他們在一個什麼狀況呢
[00:10:46.400 --> 00:10:50.600]  他們是在這個監房裏面
[00:10:50.600 --> 00:10:53.600]  他們剛剛被無辜地去收肉
[00:10:53.600 --> 00:10:54.800]  脫光衣服
[00:10:54.800 --> 00:10:57.600]  他們身體很痛
[00:10:57.600 --> 00:10:59.600]  他們因為被人打
[00:10:59.600 --> 00:11:03.200]  可能甚至他們在等判刑的時候
[00:11:03.200 --> 00:11:05.800]  他要面對著一個更大的懲罰
[00:11:05.800 --> 00:11:07.200]  更大的判刑
[00:11:07.200 --> 00:11:08.800]  他們的處境是怎樣
[00:11:08.800 --> 00:11:12.400]  他們的處境就是一個很真實的困境
[00:11:12.400 --> 00:11:16.000]  第一點是說困境裏面也要讚美
[00:11:16.000 --> 00:11:18.600]  我們發覺在25節的時候
[00:11:18.600 --> 00:11:20.200]  在25節這個時候
[00:11:20.200 --> 00:11:22.400]  竟然在這個情況下
[00:11:22.400 --> 00:11:24.200]  保羅和西拉做什麼呢
[00:11:24.200 --> 00:11:28.800]  他們做的是討告、唱詩和讚美實
[00:11:28.800 --> 00:11:31.400]  在身心都臭、受創
[00:11:31.400 --> 00:11:34.000]  在前度很灰暗的時候
[00:11:34.000 --> 00:11:35.800]  在很不公平的底下
[00:11:35.800 --> 00:11:37.800]  在很不公義的底下
[00:11:37.800 --> 00:11:41.200]  保羅和西拉竟然在討告
[00:11:41.200 --> 00:11:43.600]  唱歌讚美神
[00:11:43.600 --> 00:11:48.000]  他們竟然在監獄等著被判的時候
[00:11:48.000 --> 00:11:51.000]  他們竟然在這裏敬拜神
[00:11:51.000 --> 00:11:53.400]  在這裏如果到了這個狀況的時候
[00:11:53.400 --> 00:11:55.800]  如果你是喜劇之王
[00:11:55.800 --> 00:11:57.200]  你也知道的
[00:11:57.200 --> 00:11:58.800]  那個尹天秀
[00:11:58.800 --> 00:12:00.600]  或者是反克洛倫格
[00:12:00.600 --> 00:12:01.600]  我看的
[00:12:01.600 --> 00:12:03.400]  反克洛倫格那個張世倫
[00:12:03.400 --> 00:12:04.600]  你一定會這樣說
[00:12:04.600 --> 00:12:06.200]  看到這個情況就會說
[00:12:06.200 --> 00:12:09.600]  喂 導演編劇等等
[00:12:09.600 --> 00:12:13.400]  劇情好像有點怪怪的
[00:12:13.400 --> 00:12:15.200]  劇情好像有點怪怪的
[00:12:15.200 --> 00:12:17.600]  這場好像離地了一點
[00:12:17.600 --> 00:12:19.600]  這些時候這麼慘
[00:12:19.600 --> 00:12:22.400]  他竟然在唱歌和讚美
[00:12:22.400 --> 00:12:24.000]  好像不合理
[00:12:24.000 --> 00:12:26.000]  什麼事
[00:12:26.000 --> 00:12:32.200]  其實出奇的不只是張世倫、尹天秀或者你
[00:12:32.200 --> 00:12:37.600]  也包括其實是監房裏面其他的囚犯
[00:12:37.600 --> 00:12:39.000]  在同一個場景底下
[00:12:39.000 --> 00:12:42.400]  大家都是受苦在困難的情況底下
[00:12:42.400 --> 00:12:44.200]  特別剛才也提到
[00:12:44.200 --> 00:12:47.800]  囚犯其實是一班等候判刑的人
[00:12:47.800 --> 00:12:49.600]  而很多時候這班囚犯
[00:12:49.600 --> 00:12:51.000]  到了囚室的時候
[00:12:51.000 --> 00:12:53.600]  已經被打至遍體淪傷
[00:12:53.600 --> 00:12:58.200]  在又冷又痛又擔心的底下
[00:12:58.200 --> 00:13:00.600]  其他的囚犯同樣都會覺得
[00:13:00.600 --> 00:13:03.800]  保羅和西拉的舉動很出奇
[00:13:03.800 --> 00:13:05.000]  三更半夜
[00:13:05.000 --> 00:13:07.600]  其他的囚犯竟然沒有罵他們
[00:13:07.600 --> 00:13:09.400]  在唱歌吵著去睡覺
[00:13:09.400 --> 00:13:11.400]  反而這裡說什麼
[00:13:11.400 --> 00:13:15.000]  他說他還質疑去聽他們的讚美
[00:13:15.000 --> 00:13:16.600]  在困境裏面的讚美
[00:13:16.600 --> 00:13:20.200]  引起其他人的好奇
[00:13:20.200 --> 00:13:21.400]  經文後來這樣說
[00:13:21.400 --> 00:13:23.200]  他說26節那裏說
[00:13:23.200 --> 00:13:26.200]  忽然地震出現
[00:13:26.200 --> 00:13:28.200]  更厲害的是地震
[00:13:28.200 --> 00:13:31.600]  那個地震奇怪的地方就是怎樣
[00:13:31.600 --> 00:13:33.600]  那個地震不是震爛什麼
[00:13:33.600 --> 00:13:34.200]  是怎樣的
[00:13:34.200 --> 00:13:37.000]  是震爛監房的門
[00:13:37.000 --> 00:13:41.000]  以及囚犯腳上面的鎖鏈
[00:13:41.000 --> 00:13:42.800]  我們看到一件事是什麼
[00:13:42.800 --> 00:13:46.200]  顯然這場地震是神的工作
[00:13:46.200 --> 00:13:47.800]  是神蹟
[00:13:47.800 --> 00:13:50.400]  在保羅和西拉的敬拜底下
[00:13:50.400 --> 00:13:51.800]  神做事
[00:13:51.800 --> 00:13:53.600]  神蹟發生了
[00:13:53.600 --> 00:13:55.400]  這裡說明了一件事
[00:13:55.400 --> 00:13:56.400]  說明了什麼
[00:13:56.400 --> 00:13:59.000]  當人願意進入敬拜的時候
[00:13:59.000 --> 00:14:01.000]  神就動工
[00:14:01.000 --> 00:14:03.000]  而這件事
[00:14:03.000 --> 00:14:05.400]  其實當人進入敬拜
[00:14:05.400 --> 00:14:06.400]  神動工
[00:14:06.400 --> 00:14:08.800]  這件事其實我們都相信的
[00:14:08.800 --> 00:14:10.800]  其實我們都明白的
[00:14:10.800 --> 00:14:13.400]  不過很多時候
[00:14:13.400 --> 00:14:16.200]  很多時候卻是我們不願意去讚美
[00:14:16.200 --> 00:14:17.800]  我們想看到神的工作
[00:14:17.800 --> 00:14:19.600]  但是我們不願意去讚美
[00:14:19.600 --> 00:14:21.400]  特別是在我們困境裏面
[00:14:21.400 --> 00:14:23.000]  我們很想看到神的工作
[00:14:23.000 --> 00:14:25.400]  但是我們不願意去讚美
[00:14:25.400 --> 00:14:26.400]  說的第一點
[00:14:26.400 --> 00:14:29.800]  是困境裏面卻選擇讚美
[00:14:29.800 --> 00:14:31.800]  相信不用我去描述
[00:14:31.800 --> 00:14:32.800]  你都會認同
[00:14:32.800 --> 00:14:34.200]  現在香港的年輕人
[00:14:34.200 --> 00:14:36.600]  也是在一個困境裏面
[00:14:36.600 --> 00:14:37.800]  在這樣的環境
[00:14:37.800 --> 00:14:39.400]  想問你一個問題
[00:14:39.400 --> 00:14:41.600]  你可不可以敬拜神呢
[00:14:41.600 --> 00:14:42.600]  在這樣的環境裏面
[00:14:42.600 --> 00:14:43.800]  想問你一個問題
[00:14:43.800 --> 00:14:46.800]  你願意敬拜神嗎
[00:14:46.800 --> 00:14:48.800]  鼎姐妹其實可以的
[00:14:48.800 --> 00:14:50.400]  知不知道我在最近
[00:14:50.400 --> 00:14:51.600]  這個星期就真的
[00:14:51.600 --> 00:14:53.200]  我聽到一個初中
[00:14:53.200 --> 00:14:55.200]  中一的年輕人說
[00:14:55.200 --> 00:14:58.200]  他說其實在他小學的時候
[00:14:58.200 --> 00:15:00.600]  五六年級有一段時間
[00:15:00.600 --> 00:15:02.600]  五六年級就是上年
[00:15:02.600 --> 00:15:03.800]  五六年級的時候
[00:15:03.800 --> 00:15:06.000]  他有一段時間信仰很灰心
[00:15:06.000 --> 00:15:06.800]  為什麼呢
[00:15:06.800 --> 00:15:12.200]  因為他說他的階層很亂
[00:15:12.200 --> 00:15:15.800]  他說對未來覺得很沒有信心
[00:15:15.800 --> 00:15:19.000]  不過今天我聽到他說的時候
[00:15:19.000 --> 00:15:21.400]  他說的是不一樣的話
[00:15:21.400 --> 00:15:22.200]  他這樣說
[00:15:22.200 --> 00:15:24.400]  他說他很期待實體崇拜
[00:15:24.400 --> 00:15:25.400]  為什麼呢
[00:15:25.400 --> 00:15:28.600]  他說其實在過了這段很困難的時候
[00:15:28.600 --> 00:15:30.200]  他覺得他很感恩
[00:15:30.200 --> 00:15:31.800]  他覺得如果這段時間裏面
[00:15:31.800 --> 00:15:33.000]  這麼困難的時候
[00:15:33.000 --> 00:15:35.400]  他不認識神的話
[00:15:35.400 --> 00:15:37.600]  他覺得他過不了這個世界
[00:15:37.600 --> 00:15:39.400]  他說快點有實體崇拜
[00:15:39.400 --> 00:15:42.600]  我很想介紹我朋友回來教會
