
[00:00:00.000 --> 00:00:05.000]  好開心呀 今日能夠同大家一起去敬拜 去崇拜
[00:01:57.000 --> 00:01:59.000]  研究了
[00:01:59.000 --> 00:02:01.000]  大約一千個朋友
[00:02:01.000 --> 00:02:03.000]  他們都有一段
[00:02:03.000 --> 00:02:05.000]  超過二十五年的閨蜜
[00:02:05.000 --> 00:02:07.000]  的友情
[00:02:07.000 --> 00:02:09.000]  他們已經超過二十五年的閨蜜
[00:02:09.000 --> 00:02:11.000]  這一千個人
[00:02:11.000 --> 00:02:13.000]  發覺一半人以上
[00:02:13.000 --> 00:02:15.000]  這一千人裏面一半以上
[00:02:15.000 --> 00:02:17.000]  原來當他跟這個閨蜜
[00:02:17.000 --> 00:02:19.000]  這個好朋友大約認識了六至八年裏面
[00:02:19.000 --> 00:02:23.000]  都會跟對方發生不同程度的吵架
[00:02:23.000 --> 00:02:25.000]  原來
[00:02:25.000 --> 00:02:27.000]  時間越長
[00:02:27.000 --> 00:02:29.000]  這份友誼
[00:02:29.000 --> 00:02:31.000]  這份愛都會受到考驗
[00:02:31.000 --> 00:02:33.000]  輕則就導致疏遠
[00:02:33.000 --> 00:02:35.000]  重則就怎樣
[00:02:35.000 --> 00:02:37.000]  關係破裂
[00:02:37.000 --> 00:02:39.000]  我不知道你有沒有經歷過
[00:02:39.000 --> 00:02:41.000]  當你跟你的好朋友
[00:02:41.000 --> 00:02:43.000]  到六年七年八年
[00:02:43.000 --> 00:02:45.000]  發覺就開始吵架
[00:02:45.000 --> 00:02:47.000]  吵架之後又回不了頭
[00:02:47.000 --> 00:02:49.000]  不知道有沒有
[00:02:49.000 --> 00:02:51.000]  原來愛是會受到
[00:02:51.000 --> 00:02:53.000]  時間、環境被考驗的
[00:02:53.000 --> 00:02:55.000]  但是我們
[00:02:55.000 --> 00:02:57.000]  基屋教的信仰卻離不開
[00:02:57.000 --> 00:02:59.000]  講愛
[00:02:59.000 --> 00:03:01.000]  我們跟天父之間的愛
[00:03:01.000 --> 00:03:03.000]  又有沒有丟淡了呢
[00:03:03.000 --> 00:03:05.000]  會不會因為疫情
[00:03:05.000 --> 00:03:07.000]  因為SOOP
[00:03:07.000 --> 00:03:09.000]  都已經好像對這個信仰
[00:03:09.000 --> 00:03:11.000]  或者對上帝的熱情
[00:03:11.000 --> 00:03:13.000]  天父的愛都冷淡了
[00:03:13.000 --> 00:03:15.000]  今天我們恢復
[00:03:15.000 --> 00:03:17.000]  實體崇拜、實體團契
[00:03:17.000 --> 00:03:19.000]  不知道你帶了什麼
[00:03:19.000 --> 00:03:21.000]  心情回來呢
[00:03:21.000 --> 00:03:23.000]  你這次回來
[00:03:23.000 --> 00:03:25.000]  實體崇拜、實體團契
[00:03:25.000 --> 00:03:27.000]  比起前兩次恢復
[00:03:27.000 --> 00:03:29.000]  實體的時候
[00:03:29.000 --> 00:03:31.000]  你是更興奮、更雀躍
[00:03:31.000 --> 00:03:33.000]  還是
[00:03:33.000 --> 00:03:35.000]  都是這樣
[00:03:35.000 --> 00:03:37.000]  你有沒有想過
[00:03:37.000 --> 00:03:39.000]  會不會我們有時
[00:03:39.000 --> 00:03:41.000]  都丟淡了
[00:03:41.000 --> 00:03:43.000]  如果我們跟天父
[00:03:43.000 --> 00:03:45.000]  建立多年的愛
[00:03:45.000 --> 00:03:47.000]  和關係都丟淡了
[00:03:47.000 --> 00:03:49.000]  可能輕則就導致疏遠
[00:03:49.000 --> 00:03:51.000]  重則會不會關係破裂呢
[00:03:51.000 --> 00:03:53.000]  這個
[00:03:53.000 --> 00:03:55.000]  又是不是我們期望的事情
[00:03:55.000 --> 00:03:57.000]  怎樣可以
[00:03:57.000 --> 00:03:59.000]  重現對神的愛
[00:03:59.000 --> 00:04:01.000]  我們一起
[00:04:01.000 --> 00:04:03.000]  在經文裏面看看
[00:04:03.000 --> 00:04:05.000]  有什麼教導
[00:04:05.000 --> 00:04:07.000]  今天跟大家看的經文是
[00:04:07.000 --> 00:04:09.000]  這張六至十一節
[00:04:09.000 --> 00:04:11.000]  我想邀請大家一起讀
[00:04:11.000 --> 00:04:13.000]  這次就不用我一個人讀了
[00:04:13.000 --> 00:04:15.000]  可以有大家一起讀
[00:04:15.000 --> 00:04:17.000]  預備起
[00:04:17.000 --> 00:04:19.000]  預備起
[00:04:19.000 --> 00:04:21.000]  (讀書)
[00:04:21.000 --> 00:04:25.200]  就在特定的時刻為不敬勤之人死
[00:04:25.200 --> 00:04:27.540]  為二人死是少有的
[00:04:27.540 --> 00:04:30.720]  為人人死或有敢做的
[00:04:30.720 --> 00:04:35.340]  唯有基督在我們還作罪人的時候為我們死
[00:04:35.340 --> 00:04:38.820]  神的愛就在此向我們顯明了
[00:04:38.820 --> 00:04:42.120]  現在我們既靠著他的血清義
[00:04:42.120 --> 00:04:44.560]  就更要藉著他的救
[00:04:44.560 --> 00:04:46.580]  免受神的憤怒
[00:04:46.580 --> 00:04:49.260]  因為我們作受敵的時候
[00:04:49.260 --> 00:04:53.800]  上且藉著神二子的死得與神和好
[00:04:53.800 --> 00:04:58.000]  既以和好就更要因他的生得救了
[00:04:58.000 --> 00:04:59.340]  不但如此
[00:04:59.340 --> 00:05:04.180]  我們藉著我們的主耶穌基督得與神和好
[00:05:04.180 --> 00:05:06.720]  就藉著他二神為樂
[00:05:06.720 --> 00:05:08.980]  好,我們一起禱告
[00:05:08.980 --> 00:05:11.220]  天佛上帝求你
[00:05:11.220 --> 00:05:14.260]  藉聖靈大大地與我們同在
[00:05:14.260 --> 00:05:17.160]  聖靈,我們真的很需要你的幫助
[00:05:17.160 --> 00:05:19.160]  幫助我們進入經文
[00:05:19.160 --> 00:05:22.360]  幫我們明白真理,幫我們體會你的愛
[00:05:22.360 --> 00:05:24.700]  愛對我們來說不陌生
[00:05:24.700 --> 00:05:27.500]  但其實我們有多體會你的愛
[00:05:27.500 --> 00:05:30.200]  我們會否也丟淡了對你的愛
[00:05:30.200 --> 00:05:31.620]  求聖靈幫助我們
[00:05:31.620 --> 00:05:34.940]  讓我們進入經文,讓我們體會經文,讓我們明白他
[00:05:34.940 --> 00:05:39.020]  我們是這樣的禱告教堂,奉耶穌基督命祈求
[00:05:39.020 --> 00:05:40.220]  阿門
[00:05:40.220 --> 00:05:42.520]  說說羅馬書的背景
[00:05:42.520 --> 00:05:45.480]  羅馬書是一本很多神學的書
[00:05:45.480 --> 00:05:46.980]  所以是有點深深的
[00:05:46.980 --> 00:05:50.480]  但不用緊張,我只是一個淺白的人
[00:05:50.480 --> 00:05:53.020]  我簡單地跟大家解釋一下
[00:05:53.020 --> 00:05:56.220]  很多神學的書,包括說救恩論
[00:05:56.220 --> 00:05:58.920]  神論、聖靈論
[00:05:58.920 --> 00:06:01.100]  頭四章特別說到什麼呢?
[00:06:01.100 --> 00:06:04.400]  就是恩信清義,這是很重要的真理
[00:06:04.400 --> 00:06:06.500]  最後到第五章,就是說什麼呢?
[00:06:06.500 --> 00:06:09.900]  就是說恩信清義之後帶來生命的改變
[00:06:09.900 --> 00:06:12.480]  信徒內在生命的特質
[00:06:12.480 --> 00:06:16.080]  其中,如果你們有機會看第五章的頭幾節
[00:06:16.080 --> 00:06:19.880]  是說原來信徒是一個有盼望的人生
[00:06:19.880 --> 00:06:21.580]  不知道大家還記不記得
[00:06:21.580 --> 00:06:27.120]  在三月份,我們的講道主題都是講有關盼望的事情
[00:06:27.120 --> 00:06:31.000]  而這個盼望,按聖經說是不會失去的
[00:06:31.000 --> 00:06:33.200]  為什麼盼望可以這麼確實
[00:06:33.200 --> 00:06:34.960]  不會失去這個盼望
[00:06:34.960 --> 00:06:36.560]  是因為神的愛
[00:06:36.560 --> 00:06:38.160]  所以進入我們今天看的經文
[00:06:38.160 --> 00:06:42.600]  就說一下神的愛是怎樣,神的愛的特質是怎樣
[00:06:42.600 --> 00:06:43.800]  剛才說到第六節
[00:06:43.800 --> 00:06:48.280]  我們患軟弱的時候,基督就在特定的時刻
[00:06:48.280 --> 00:06:50.240]  為不敬儉之人死
[00:06:50.240 --> 00:06:53.680]  不敬儉就是在說我和你,就是一群罪人
[00:06:53.680 --> 00:06:55.820]  他說軟弱,當我們軟弱的時候
[00:06:55.820 --> 00:06:56.620]  軟弱是什麼呢?
[00:06:56.620 --> 00:07:00.420]  軟弱不是說我們很差、很失敗、很差
[00:07:00.420 --> 00:07:04.720]  軟弱是說我們靈裡面的軟弱
[00:07:04.720 --> 00:07:07.720]  我們靈裡面的軟弱,人是很軟弱的
[00:07:07.720 --> 00:07:09.600]  人是死不過罪
[00:07:09.600 --> 00:07:11.900]  人面對罪是束手無策的
[00:07:11.900 --> 00:07:14.800]  人也不能夠靠自己得救
[00:07:14.800 --> 00:07:20.280]  但是神確實是安排耶穌基督為我們受苦、受死
[00:07:20.280 --> 00:07:25.080]  特定的時刻是指耶穌基督在地上受苦、受死
[00:07:25.080 --> 00:07:27.380]  釘十字架的時間
[00:07:27.380 --> 00:07:29.080]  聖經很想告訴我們
[00:07:29.080 --> 00:07:33.420]  耶穌基督的降生、受苦、受死是天父早就安排的
[00:07:33.420 --> 00:07:36.200]  不是臨時保護
[00:07:36.200 --> 00:07:39.860]  而耶穌基督的救恩是來為罪人寫命
[00:07:39.860 --> 00:07:44.160]  因為祂愛我們,要救贖我們
[00:07:44.160 --> 00:07:46.800]  不過當說到這裡的時候
[00:07:46.800 --> 00:07:48.640]  可能大家都沒有什麼大感覺
[00:07:48.640 --> 00:07:50.440]  我看大家的樣子就知道了
[00:07:50.440 --> 00:07:52.480]  可能你也覺得,咦?又是說這些
[00:07:52.480 --> 00:07:56.080]  我也知道媽媽是女性
[00:07:56.080 --> 00:07:57.380]  保羅也知道
[00:07:57.380 --> 00:08:03.180]  所以保羅在第七節再舉兩個例子去作出一個對比
[00:08:03.180 --> 00:08:07.920]  叫我們再思考一次這份愛是怎樣的
[00:08:07.920 --> 00:08:10.760]  第七節這麼說,為二人死是少有的
[00:08:10.760 --> 00:08:12.960]  為人人死或是有感作
[00:08:12.960 --> 00:08:16.960]  二人是當時一班遵守律法的人
[00:08:16.960 --> 00:08:19.860]  在行為上是無可指責的人
[00:08:19.860 --> 00:08:25.380]  不過這班人就是缺少同情心、缺少愛心的人
[00:08:25.380 --> 00:08:27.680]  他說為這班人死是什麼?少有
[00:08:27.680 --> 00:08:31.340]  少有的意思是什麼?絕無僅有、罕有的意思
[00:08:31.340 --> 00:08:33.380]  甚至乎是幾乎沒有的意思
[00:08:33.380 --> 00:08:38.320]  原來為這類型的人付出生命是很罕有的
[00:08:38.320 --> 00:08:39.580]  絕無僅有的
[00:08:39.580 --> 00:08:42.820]  而人人是說一些和藹可親
[00:08:42.820 --> 00:08:44.520]  會為他人著想
[00:08:44.520 --> 00:08:47.420]  甚至乎他會經常幫人
[00:08:47.420 --> 00:08:49.600]  出盡自己的能力
[00:08:49.600 --> 00:08:52.400]  超過自己的責任去幫人的人
[00:08:52.400 --> 00:08:56.800]  而為這類型的人付出生命、付出代價是什麼?
[00:08:56.800 --> 00:08:58.340]  或者會有的
[00:08:58.340 --> 00:09:01.480]  都有,也有這班人的
[00:09:01.480 --> 00:09:05.420]  這兩個想法是當時一般人的想法
[00:09:05.420 --> 00:09:07.220]  當時一般人會覺得
[00:09:07.220 --> 00:09:12.320]  為二人死是很難得的、很罕有的
[00:09:12.320 --> 00:09:15.360]  為人人死也有的
[00:09:15.360 --> 00:09:16.720]  但是第八節說什麼?
[00:09:16.720 --> 00:09:20.700]  他說唯有基督在我們幻作罪時為我們死
[00:09:20.700 --> 00:09:23.060]  唯有原來是一個「但」字
[00:09:23.060 --> 00:09:24.360]  即是「但」
[00:09:24.360 --> 00:09:26.400]  大家都讀英文的
[00:09:26.400 --> 00:09:29.540]  「但」後面那個又重要一點
[00:09:29.540 --> 00:09:31.200]  要突出下面那個東西
[00:09:31.200 --> 00:09:34.480]  要突出神竟然為罪人死
[00:09:34.480 --> 00:09:37.740]  保羅很想用二人和人人的例子
[00:09:37.740 --> 00:09:41.440]  去突出神竟然為罪人死
[00:09:41.440 --> 00:09:44.780]  這個強烈的對比
[00:09:44.780 --> 00:09:48.160]  一般人都覺得為那些人死
[00:09:48.160 --> 00:09:50.220]  很少有,沒可能
[00:09:50.220 --> 00:09:53.360]  但是竟然神的兒子會為一些
[00:09:53.360 --> 00:09:55.900]  不敬見的人、一些罪人死
[00:09:55.900 --> 00:09:58.900]  是一件很瘋狂的事
[00:09:58.900 --> 00:10:01.540]  我們仔細想想,是否很瘋狂的事
[00:10:01.540 --> 00:10:05.540]  是否一件超負常理的事
[00:10:05.540 --> 00:10:07.040]  一般人不是這樣想的
[00:10:07.040 --> 00:10:08.940]  當時的人也不是這樣想的
[00:10:08.940 --> 00:10:11.080]  但神做了出來
[00:10:11.080 --> 00:10:13.180]  人原本是得罪神的
[00:10:13.180 --> 00:10:15.520]  人原本是軟弱無力自救
[00:10:15.520 --> 00:10:17.120]  根本得不到神的愛
[00:10:17.120 --> 00:10:19.860]  也不值得神愛
[00:10:19.860 --> 00:10:23.320]  就好像我們都不會喜歡和那些
[00:10:23.320 --> 00:10:24.700]  自己不喜歡的人玩的
[00:10:24.700 --> 00:10:26.760]  得罪自己的人一起玩的
[00:10:26.760 --> 00:10:27.960]  我們都不會喜歡
[00:10:27.960 --> 00:10:29.800]  甚至你都不會喜歡和那些
[00:10:29.800 --> 00:10:31.200]  自由玩家一起玩的
[00:10:31.200 --> 00:10:32.400]  是嗎?
[00:10:32.400 --> 00:10:34.340]  我們不會喜歡的
[00:10:34.340 --> 00:10:37.040]  但是神的愛就是這麼超負常理
[00:10:37.040 --> 00:10:40.800]  竟然神會為得罪他的人死
[00:10:40.800 --> 00:10:43.180]  一般人不會這樣想的
[00:10:43.180 --> 00:10:45.840]  但是神告訴我們
[00:10:45.840 --> 00:10:47.920]  他的愛就是這麼超負
[00:10:47.920 --> 00:10:51.960]  人的邏輯和人的經驗
[00:10:51.960 --> 00:10:55.160]  為罪人死根本是沒可能發生的事
[00:10:55.160 --> 00:10:57.260]  卻是今天發生了
[00:10:57.260 --> 00:10:59.300]  聖經很想告訴我們
[00:10:59.300 --> 00:11:05.200]  神的愛是超越人一切的常理
[00:11:05.200 --> 00:11:09.000]  可能我們也會認為自己不值得
[00:11:09.000 --> 00:11:11.980]  為什麼會神這樣愛我呢?
[00:11:11.980 --> 00:11:15.240]  我覺得自己也不值得神這樣愛
[00:11:15.240 --> 00:11:16.920]  不過神不是這樣想的
[00:11:16.920 --> 00:11:19.180]  可能我覺得自己也不值得被愛
[00:11:19.180 --> 00:11:21.320]  不值得耶穌基督為我死
[00:11:21.320 --> 00:11:22.820]  但是神不是這樣想的
[00:11:22.820 --> 00:11:23.960]  聖經說什麼?
[00:11:23.960 --> 00:11:25.920]  是特定的時刻為我們死
[00:11:25.920 --> 00:11:28.820]  神的愛是精心鋪排過的
[00:11:28.820 --> 00:11:31.620]  不是臨時保護的
[00:11:31.620 --> 00:11:33.460]  我們有時候很難相信
[00:11:33.460 --> 00:11:34.960]  神的愛是這麼大
[00:11:34.960 --> 00:11:37.260]  所以神是用什麼行動來證明
[00:11:37.260 --> 00:11:40.740]  告訴我們他的愛有多大
[00:11:40.740 --> 00:11:44.140]  當人看到耶穌基督親自成為人
[00:11:44.140 --> 00:11:46.980]  為人的罪釘在十字架的時候
[00:11:46.980 --> 00:11:48.920]  這個這麼大的事實
[00:11:48.920 --> 00:11:50.780]  讓我們不要再質疑
[00:11:50.780 --> 00:11:54.720]  不要再否定神的愛
[00:11:54.720 --> 00:11:57.120]  為什麼盼望是與神的愛有關
[00:11:57.120 --> 00:11:59.020]  原來當我們懷疑神的愛
[00:11:59.020 --> 00:11:59.960]  質疑神的愛
[00:11:59.960 --> 00:12:02.720]  也會動搖我們的盼望
[00:12:02.720 --> 00:12:05.660]  而我們對神的愛起了懷疑
[00:12:05.660 --> 00:12:08.840]  是因為我們也在用人的邏輯和經驗
[00:12:08.840 --> 00:12:12.400]  去理解神的愛
[00:12:12.400 --> 00:12:14.040]  恩信稱義
[00:12:14.040 --> 00:12:15.880]  什麼都不用做
[00:12:15.880 --> 00:12:16.880]  就得九
[00:12:16.880 --> 00:12:18.740]  這麼著數
[00:12:18.740 --> 00:12:21.520]  有沒有可能?
[00:12:21.520 --> 00:12:25.920]  神不應該只愛那些很乖的
[00:12:25.920 --> 00:12:27.960]  好的、聰明的
[00:12:27.960 --> 00:12:29.120]  我經常做錯事
[00:12:29.120 --> 00:12:30.620]  我又得罪神
[00:12:30.620 --> 00:12:32.500]  神愛我?
[00:12:32.500 --> 00:12:35.400]  真的會?
[00:12:35.400 --> 00:12:38.160]  但如果我們真的在用人的邏輯
[00:12:38.160 --> 00:12:41.440]  去經驗和理解神的愛的時候
[00:12:41.440 --> 00:12:44.000]  你知道會帶來什麼影響嗎?
[00:12:44.000 --> 00:12:46.980]  如果我們按人的邏輯經驗
[00:12:46.980 --> 00:12:49.180]  覺得聰明、乖、好
[00:12:49.180 --> 00:12:50.640]  才會人愛人疼
[00:12:50.640 --> 00:12:52.240]  如果我們帶著這個經驗
[00:12:52.240 --> 00:12:54.880]  知道帶來什麼影響嗎?
[00:12:54.880 --> 00:12:56.180]  就是我們很容易會進入
[00:12:56.180 --> 00:12:58.580]  法理錯人的思考
[00:12:58.580 --> 00:13:00.680]  我們會靠行為去得九
[00:13:00.680 --> 00:13:03.060]  靠行為去討神契約
[00:13:03.060 --> 00:13:06.560]  我們就會成為盧卜的心
[00:13:06.560 --> 00:13:09.860]  有一天你會覺得很累
[00:13:09.860 --> 00:13:12.160]  我做的都做不到天父的要求
[00:13:12.160 --> 00:13:14.260]  我做的都做不到神的標準
[00:13:14.260 --> 00:13:15.440]  你會很累
[00:13:15.440 --> 00:13:18.500]  甚至有一天你會很怕上帝
[00:13:18.500 --> 00:13:21.740]  你會很怕他
[00:13:21.740 --> 00:13:23.440]  甚至你可能會選擇放棄
[00:13:23.440 --> 00:13:27.700]  不再跟隨神
[00:13:27.700 --> 00:13:31.740]  又或者當我們感覺不到神的愛
[00:13:31.740 --> 00:13:33.820]  感受不到神的存在的時候
[00:13:33.820 --> 00:13:35.820]  我們也很容易去否定
[00:13:35.820 --> 00:13:38.220]  他的真實和他的愛
[00:13:38.220 --> 00:13:39.520]  特別在困難的時候
[00:13:39.520 --> 00:13:40.820]  苦難的來到
[00:13:40.820 --> 00:13:43.200]  眼前的環境不願意的時候
[00:13:43.200 --> 00:13:45.200]  我們就很容易憑這些眼見
[00:13:45.200 --> 00:13:47.460]  主觀的體會
[00:13:47.460 --> 00:13:50.160]  去否定了神
[00:13:50.160 --> 00:13:52.560]  但如果我們只是按主觀的感受
[00:13:52.560 --> 00:13:55.100]  或者經驗去理解信仰
[00:13:55.100 --> 00:13:58.400]  這個不是基督教信仰的基礎
[00:13:58.400 --> 00:13:59.680]  不知道你記不記得
[00:13:59.680 --> 00:14:02.080]  房牧師也說過這句話
[00:14:02.080 --> 00:14:03.920]  他說不要被主觀的感受
[00:14:03.920 --> 00:14:06.420]  去概括客觀的事實
[00:14:06.420 --> 00:14:12.180]  經驗不是信仰的基礎
[00:14:12.180 --> 00:14:16.060]  為什麼我們可以這麼肯定天父的愛
[00:14:16.060 --> 00:14:17.300]  縱然有很多困難
[00:14:17.300 --> 00:14:18.800]  很多不願意的事放在眼前
[00:14:18.800 --> 00:14:20.200]  為什麼我仍然可以這麼肯定
[00:14:20.200 --> 00:14:21.700]  上帝愛我們
[00:14:21.700 --> 00:14:23.400]  是因為有一個客觀的事實
[00:14:23.400 --> 00:14:25.240]  最大的事實
[00:14:25.240 --> 00:14:27.240]  就是耶穌做出來了
[00:14:27.240 --> 00:14:29.100]  他的釘十架
[00:14:29.100 --> 00:14:30.980]  十字架告訴我們
[00:14:30.980 --> 00:14:32.980]  他愛我們每一個
[00:14:32.980 --> 00:14:37.220]  這個這麼大的事實放在我們眼前
[00:14:37.220 --> 00:14:40.420]  另外就是愛的對象不同
[00:14:40.420 --> 00:14:41.320]  第八節這麼說
[00:14:41.320 --> 00:14:44.980]  神的愛就在此向我們顯明了
[00:14:44.980 --> 00:14:46.320]  這是神的愛
[00:14:46.320 --> 00:14:47.820]  原文是說到
[00:14:47.820 --> 00:14:49.320]  神自己的愛
[00:14:49.320 --> 00:14:51.320]  是His own love
[00:14:51.320 --> 00:14:53.000]  很想強調
[00:14:53.000 --> 00:14:54.640]  神來的
[00:14:54.640 --> 00:14:58.400]  神的愛和人的愛是不同的
[00:14:58.400 --> 00:15:00.100]  但有時我們會用了
[00:15:00.100 --> 00:15:01.600]  如何去理解人的愛
[00:15:01.600 --> 00:15:03.200]  去理解神
[00:15:03.200 --> 00:15:05.200]  覺得神和人一樣
[00:15:05.200 --> 00:15:07.480]  會愛我們的行為去愛我們
[00:15:07.480 --> 00:15:09.440]  甚至我們覺得人的愛會變
[00:15:09.440 --> 00:15:12.020]  神的愛也會變
[00:15:12.020 --> 00:15:14.020]  因為我們在地上
[00:15:14.020 --> 00:15:16.020]  真的這樣經歷
[00:15:16.020 --> 00:15:18.020]  真的這樣經歷愛
[00:15:18.020 --> 00:15:20.620]  就好像我
[00:15:20.620 --> 00:15:22.620]  我很少說我爸爸
[00:15:22.620 --> 00:15:24.360]  我經常說我媽媽
[00:15:24.360 --> 00:15:26.360]  我會說說我爸爸
[00:15:26.360 --> 00:15:29.160]  我爸爸是很高大的
[00:15:29.160 --> 00:15:31.160]  他有段時間做地盤
[00:15:31.160 --> 00:15:33.160]  所以他黑黑的
[00:15:33.160 --> 00:15:34.780]  而且我爸爸的樣子很兇
[00:15:34.780 --> 00:15:38.780]  我爸爸不太會說話
[00:15:38.780 --> 00:15:40.380]  但他一說話
[00:15:40.380 --> 00:15:42.380]  就是說髒話
[00:15:42.380 --> 00:15:44.380]  一說話就是罵人
[00:15:44.380 --> 00:15:47.380]  所以我們整家兄弟姊妹都很害怕他
[00:15:47.380 --> 00:15:49.380]  也很怕做錯事
[00:15:49.380 --> 00:15:51.380]  做錯事會更加罵
[00:15:51.380 --> 00:15:53.380]  平時不做錯事都會很多嘈吵
[00:15:53.380 --> 00:15:55.380]  做錯事更加不用說
[00:15:55.380 --> 00:15:57.380]  罵得更厲害
[00:15:57.380 --> 00:15:59.380]  所以你問我
[00:15:59.380 --> 00:16:01.380]  有時我都會把父親的形象
[00:16:01.380 --> 00:16:03.380]  放在天父身上
[00:16:03.380 --> 00:16:05.380]  天父會看著我的時候
[00:16:05.380 --> 00:16:07.380]  都黑黑的嗎?
[00:16:07.380 --> 00:16:09.380]  會不會呢?
[00:16:09.380 --> 00:16:11.380]  我做錯事天父又罵我呢?
[00:16:11.380 --> 00:16:13.380]  會天父跟我說話
[00:16:13.380 --> 00:16:15.380]  都是一開口罵的
[00:16:15.380 --> 00:16:17.380]  質問我的呢?
[00:16:17.380 --> 00:16:19.380]  會呀,有時我們都會這樣
[00:16:19.380 --> 00:16:21.380]  我不知道你會不會
[00:16:21.380 --> 00:16:25.380]  我們有時分不清楚對象
[00:16:25.380 --> 00:16:27.380]  這個愛我們的對象
[00:16:27.380 --> 00:16:29.380]  可能我們當他
[00:16:29.380 --> 00:16:31.380]  是我爸媽、老師
[00:16:31.380 --> 00:16:33.380]  很壞的同學
[00:16:33.380 --> 00:16:36.380]  我們都會當天父是他們嗎?
[00:16:36.380 --> 00:16:38.380]  當然不是所有父母是這樣
[00:16:38.380 --> 00:16:40.380]  但有時我們都會
[00:16:40.380 --> 00:16:42.380]  我們會否覺得要好表現
[00:16:42.380 --> 00:16:44.380]  才值得被愛呢?
[00:16:44.380 --> 00:16:46.380]  我記得上次Marcus
[00:16:46.380 --> 00:16:48.380]  傳道講道都有講
[00:16:48.380 --> 00:16:50.380]  要成功、要出色
[00:16:50.380 --> 00:16:52.380]  才得到愛、才被愛
[00:16:52.380 --> 00:16:54.380]  會不會呢?
[00:16:54.380 --> 00:16:56.380]  我們都會這樣想上帝
[00:16:56.380 --> 00:16:58.380]  丁智妹,不要搞錯
[00:16:58.380 --> 00:17:01.380]  上帝、天父不是我們這樣想的
[00:17:01.380 --> 00:17:03.380]  不是
[00:17:03.380 --> 00:17:05.380]  他們不是我們父母
[00:17:05.380 --> 00:17:07.380]  不是我們老師、不是我們朋友
[00:17:07.380 --> 00:17:09.380]  我們要分清楚
[00:17:09.380 --> 00:17:11.380]  對象是天父、上帝
[00:17:11.380 --> 00:17:13.380]  人可能會令你失望
[00:17:13.380 --> 00:17:15.380]  但神會令你失望
