
[00:00:00.000 --> 00:00:05.000]  謝謝京拜隊帶領我們一個很好的京拜
[00:13:38.000 --> 00:13:40.000]  有時,我們在關係上
[00:13:40.000 --> 00:13:43.000]  與丁姊妹有阻隔
[00:13:43.000 --> 00:13:46.000]  不能夠去信奉天父的吩咐
[00:13:46.000 --> 00:13:49.000]  去和他和好,去和他彼此相愛
[00:13:49.000 --> 00:13:53.000]  會不會都是因為我們只能看到對方的不是
[00:13:53.000 --> 00:13:56.000]  對方做過的錯事呢?
[00:13:56.000 --> 00:13:58.000]  甚至乎,可能呢
[00:13:58.000 --> 00:14:00.000]  你不喜歡他
[00:14:00.000 --> 00:14:03.000]  未必是你親身和他有所謂過節
[00:14:03.000 --> 00:14:05.000]  他得罪過你的
[00:14:05.000 --> 00:14:08.000]  可能有時,都是聽回來的
[00:14:08.000 --> 00:14:10.000]  聽聞這個人有點奇怪
[00:14:10.000 --> 00:14:12.000]  聽聞這個人有點壞
[00:14:12.000 --> 00:14:14.000]  可能這些聽聞的東西
[00:14:14.000 --> 00:14:17.000]  我們都認定了對方不好
[00:14:17.000 --> 00:14:19.000]  以致我們與對方的關係
[00:14:19.000 --> 00:14:23.000]  都有一定的阻隔和距離
[00:14:23.000 --> 00:14:26.000]  有時,為何我會這麼快認定對方不好呢?
[00:14:26.000 --> 00:14:29.000]  這麼快就覺得他是壞也差的呢?
[00:14:29.000 --> 00:14:31.000]  可能因為有時
[00:14:31.000 --> 00:14:34.000]  我們都覺得自己比別人好
[00:14:34.000 --> 00:14:38.000]  是的,我也差的,我也是不好的
[00:14:38.000 --> 00:14:40.000]  不過他更差
[00:14:40.000 --> 00:14:43.000]  是的,我也懶,我也少回教會
[00:14:43.000 --> 00:14:46.000]  不過他回教會更少
[00:14:46.000 --> 00:14:50.000]  有時可能我們覺得對方不好,不值得爭
[00:14:50.000 --> 00:14:54.000]  是因為有時我們都覺得自己比別人好
[00:14:54.000 --> 00:14:57.000]  我們都用了自己的標準去衡量
[00:14:57.000 --> 00:14:59.000]  去評估對方
[00:14:59.000 --> 00:15:02.000]  但是我們要知道
[00:15:02.000 --> 00:15:04.000]  我們都是罪人
[00:15:04.000 --> 00:15:05.000]  經文提到
[00:15:05.000 --> 00:15:10.000]  當亞內利亞聽到主的呼召時
[00:15:10.000 --> 00:15:11.000]  他第一句說什麼?
[00:15:11.000 --> 00:15:15.000]  主呀!主呀!誰是我的主呀?
[00:15:15.000 --> 00:15:17.000]  耶穌基督是我的主呀!
[00:15:17.000 --> 00:15:19.000]  祂是拯救我的主呀!
[00:15:19.000 --> 00:15:24.000]  我們同樣都是夢耶穌基督的恩典所拯救
[00:15:24.000 --> 00:15:28.000]  我們同樣都是夢耶穌基督的補血所灑
[00:15:28.000 --> 00:15:31.000]  其實我們都不比別人好
[00:15:31.000 --> 00:15:34.000]  有時我們在關係上有不滿
[00:15:34.000 --> 00:15:36.000]  甚至乎生氣了對方
[00:15:36.000 --> 00:15:39.000]  可能我們都要「保持住」
[00:15:39.000 --> 00:15:42.000]  先看看,停一停,再想一想
[00:15:42.000 --> 00:15:43.000]  咦?
[00:15:43.000 --> 00:15:46.000]  是不是對方真的那麼十惡不赦呢?
[00:15:46.000 --> 00:15:48.000]  是不是對方真的那麼不值得原諒呢?
[00:15:48.000 --> 00:15:53.000]  是不是我又真的比別人好呢?
[00:15:53.000 --> 00:15:56.000]  其實我們大家都是罪人
[00:15:56.000 --> 00:16:01.000]  而且停一停,先保持住,都很重要
[00:16:01.000 --> 00:16:05.000]  因為有時很多事情是聽回來的
[00:16:05.000 --> 00:16:08.000]  都未必是你親身經歷
[00:16:08.000 --> 00:16:10.000]  聽回來的時候
[00:16:10.000 --> 00:16:12.000]  我們就認定了那個人是這樣
[00:16:12.000 --> 00:16:15.000]  其實對那個人都很不公平
[00:16:15.000 --> 00:16:18.000]  甚至乎,當我聽回來的東西當真
[00:16:18.000 --> 00:16:20.000]  當我又去見到這個人
[00:16:20.000 --> 00:16:22.000]  假設是Joe
[00:16:22.000 --> 00:16:26.000]  聽聞一下Joe,很花心的
[00:16:26.000 --> 00:16:28.000]  常常罵女生
[00:16:28.000 --> 00:16:31.000]  假設,他又來哭
[00:16:31.000 --> 00:16:33.000]  我身邊在罵我
[00:16:33.000 --> 00:16:35.000]  證明真的不可能
[00:16:35.000 --> 00:16:37.000]  假設真的
[00:16:37.000 --> 00:16:40.000]  我就認定他就是這麼多嘴
[00:16:40.000 --> 00:16:42.000]  或者是周圍罵女生
[00:16:42.000 --> 00:16:44.000]  不但這樣
[00:16:44.000 --> 00:16:47.000]  可能我們也加了很多小劇場在裏面
[00:16:47.000 --> 00:16:52.000]  將他無限放大
[00:16:52.000 --> 00:16:54.000]  更嚴重的是什麼?
[00:16:54.000 --> 00:16:57.000]  我覺得自己幻想的東西
[00:16:57.000 --> 00:16:59.000]  放大的時候
[00:16:59.000 --> 00:17:03.000]  我還要將這些無限放大的東西宣傳開去
[00:17:03.000 --> 00:17:05.000]  告訴其他人
[00:17:05.000 --> 00:17:10.000]  令到其他人對他有一個不好的看法
[00:17:10.000 --> 00:17:13.000]  還有,當我也有份傳Joe的時候
[00:17:13.000 --> 00:17:15.000]  當有一天我在教會見到Joe的時候
[00:17:15.000 --> 00:17:17.000]  我會怎樣?
[00:17:17.000 --> 00:17:19.000]  害怕一點
[00:17:19.000 --> 00:17:21.000]  堅持著
[00:17:21.000 --> 00:17:23.000]  因為我心有愧
[00:17:23.000 --> 00:17:24.000]  我心虛
[00:17:24.000 --> 00:17:27.000]  我也有份唱他
[00:17:27.000 --> 00:17:30.000]  這樣,關係怎會不破裂呢?
[00:17:30.000 --> 00:17:34.000]  我想再見到Joe,我也會想掉頭走
[00:17:34.000 --> 00:17:37.000]  但是,是這樣避開
[00:17:37.000 --> 00:17:39.000]  就可以解決這個問題
[00:17:39.000 --> 00:17:43.000]  還是避開了一輩子?
[00:17:43.000 --> 00:17:45.000]  林姊妹
[00:17:45.000 --> 00:17:48.000]  我又不是說對方有錯
[00:17:48.000 --> 00:17:50.000]  做錯事,甚至犯罪
[00:17:50.000 --> 00:17:52.000]  我們不需要去處理
[00:17:52.000 --> 00:17:53.000]  絕對不是
