
[00:00:00.000 --> 00:00:05.000]  大家好,很高興可以在網上和大家見面
[00:05:10.000 --> 00:05:13.000]  這四個字對我來說是很重要的
[00:05:13.000 --> 00:05:16.000]  因為代表耶穌基督對他們的愛
[00:05:16.000 --> 00:05:19.000]  和我對於他們的關心
[00:05:19.000 --> 00:05:21.000]  我表達不出來
[00:05:21.000 --> 00:05:23.000]  所以我只能用這四個字
[00:05:23.000 --> 00:05:26.000]  去包括我自己的感受
[00:05:26.000 --> 00:05:27.000]  我的情感
[00:05:27.000 --> 00:05:29.000]  耶穌愛你
[00:05:29.000 --> 00:05:32.000]  類似的經驗類似的情況
[00:05:32.000 --> 00:05:34.000]  有很多話想跟你重視的人
[00:05:34.000 --> 00:05:35.000]  跟你愛的人
[00:05:35.000 --> 00:05:37.000]  跟他們分享跟他們說
[00:05:37.000 --> 00:05:39.000]  但最後你只能說幾個字
[00:05:39.000 --> 00:05:44.000]  但你很清楚地知道這幾個字代表甚麼
[00:05:44.000 --> 00:05:47.000]  可能代表你生命中的那種感受
[00:05:47.000 --> 00:05:49.000]  你最深層的那種情感
[00:05:49.000 --> 00:05:56.000]  甚至乎這幾個字可能代表你這個人
[00:05:56.000 --> 00:06:00.000]  今天我講到的主題是「心努力神」
[00:06:00.000 --> 00:06:02.000]  透過今天的經文
[00:06:02.000 --> 00:06:07.000]  我很想幫助你明白言語和我們內心的關係
[00:06:07.000 --> 00:06:12.000]  讓你今天用你心中最真實的自己
[00:06:12.000 --> 00:06:14.000]  遇見上大的真光
[00:06:14.000 --> 00:06:17.000]  用耶穌的愛和祂的恩典
[00:06:17.000 --> 00:06:20.000]  幫助你可以不上前行
[00:06:20.000 --> 00:06:22.000]  繼續侍奉祂
[00:06:22.000 --> 00:06:25.000]  在我們開始之前我們就有一個祈禱
[00:06:25.000 --> 00:06:26.000]  撐得住我們感謝祢
[00:06:26.000 --> 00:06:30.000]  希望祢可以幫助我去傳祢的話語
[00:06:30.000 --> 00:06:33.000]  可以很肥腹地去傳降祢的話語
[00:06:33.000 --> 00:06:36.000]  幫助我奉主耶穌基督的命祈求
[00:06:36.000 --> 00:06:37.000]  阿門
[00:06:37.000 --> 00:06:39.000]  我們今天的經文背景
[00:06:39.000 --> 00:06:43.000]  是以色列人在狂野中最後一段旅程
[00:06:43.000 --> 00:06:46.000]  是他們快要到達認許之地之前
[00:06:46.000 --> 00:06:49.000]  所發生的一件事情
[00:06:49.000 --> 00:06:52.000]  當以色列眾人快要到達加蘭地的時候
[00:06:52.000 --> 00:06:56.000]  他們遇見到一個很大的困難
[00:06:56.000 --> 00:06:59.000]  以色列眾人他們沒有水喝
[00:06:59.000 --> 00:07:01.000]  從一開始很口渴
[00:07:01.000 --> 00:07:05.000]  到最後發現到自己身體慢慢缺水
[00:07:05.000 --> 00:07:07.000]  他們開始發現到
[00:07:07.000 --> 00:07:08.000]  如果他們再不喝水
[00:07:08.000 --> 00:07:10.000]  他們就要死了
[00:07:10.000 --> 00:07:12.000]  甚至事情到了一個地步
[00:07:12.000 --> 00:07:17.000]  就是他們決定要挑戰群體中的領袖摩西和阿倫
[00:07:17.000 --> 00:07:20.000]  因為他們知道如果自己再不出聲的話
[00:07:20.000 --> 00:07:21.000]  他們就要死了
[00:07:21.000 --> 00:07:22.000]  他們就要死了
[00:07:22.000 --> 00:07:24.000]  他們不可以不出聲
[00:07:24.000 --> 00:07:25.000]  因為這個原因
[00:07:25.000 --> 00:07:29.000]  大家來到摩西和阿倫的面前
[00:07:29.000 --> 00:07:30.000]  跟他們說
[00:07:30.000 --> 00:07:34.000]  摩西、阿倫你帶我們出來衝埃及
[00:07:34.000 --> 00:07:37.000]  你是要我們死在狂野裡面嗎
[00:07:37.000 --> 00:07:38.000]  我們沒有水喝
[00:07:38.000 --> 00:07:39.000]  我們很想喝水
[00:07:39.000 --> 00:07:41.000]  我們快要死了
[00:07:41.000 --> 00:07:43.000]  你可以幫助我們嗎
[00:07:43.000 --> 00:07:47.000]  當摩西和阿倫聽到這件事的時候
[00:07:47.000 --> 00:07:48.000]  他們不知道怎麼辦
[00:07:48.000 --> 00:07:50.000]  他們都是人
[00:07:50.000 --> 00:07:51.000]  他們沒有魔法
[00:07:51.000 --> 00:07:54.000]  他們唯一可以做到的就是祈禱
[00:07:54.000 --> 00:07:57.000]  希望神可以幫助他們渡過這個難關
[00:07:57.000 --> 00:08:00.000]  所以他們不斷地祈禱就是祈禱
[00:08:00.000 --> 00:08:04.000]  之後耶和聽到摩西和阿倫的禱告
[00:08:04.000 --> 00:08:09.000]  耶和立刻回應他們的需求
[00:08:09.000 --> 00:08:12.000]  耶和跟摩西、阿倫說
[00:08:12.000 --> 00:08:16.000]  你們只要做一件很簡單的事情
[00:08:16.000 --> 00:08:19.000]  我給你一個很簡單很清楚的指引
[00:08:19.000 --> 00:08:22.000]  你跟我做就這樣
[00:08:22.000 --> 00:08:23.000]  做就可以了
[00:08:23.000 --> 00:08:26.000]  你要做的就是這三件事
[00:08:26.000 --> 00:08:27.000]  第一
[00:08:27.000 --> 00:08:29.000]  你要拿這個象出去
[00:08:29.000 --> 00:08:30.000]  第二個
[00:08:30.000 --> 00:08:32.000]  你要招攔眾人
[00:08:32.000 --> 00:08:33.000]  第三
[00:08:33.000 --> 00:08:36.000]  你需要吩咐盤石出水
[00:08:36.000 --> 00:08:37.000]  就是這三件事
[00:08:37.000 --> 00:08:39.000]  很清楚很簡單的指引
[00:08:39.000 --> 00:08:41.000]  你只要做這三件事
[00:08:41.000 --> 00:08:44.000]  你就可以渡過這個難關
[00:08:44.000 --> 00:08:47.000]  當摩西聽到這個指令之後
[00:08:47.000 --> 00:08:51.000]  他就很信服地拿起這個象出去
[00:08:51.000 --> 00:08:54.000]  出去要救命救人救以色列眾人
[00:08:54.000 --> 00:08:56.000]  當摩西來到以色列人面前
[00:08:56.000 --> 00:08:58.000]  他舉起他的象
[00:08:58.000 --> 00:09:00.000]  叫大家聚在一起
[00:09:00.000 --> 00:09:03.000]  來到他的面前
[00:09:03.000 --> 00:09:05.000]  當眾人真的聚在一起的時候
[00:09:05.000 --> 00:09:07.000]  摩西就跟他們說
[00:09:07.000 --> 00:09:09.000]  你們這些背叛的人聽我說
[00:09:09.000 --> 00:09:11.000]  是不是要我們給你們水喝
[00:09:11.000 --> 00:09:15.000]  是不是要我們把水從盤石流出來
[00:09:15.000 --> 00:09:18.000]  當摩西說了這番話之後
[00:09:18.000 --> 00:09:21.000]  他就拿起手掌的象擊打盤石兩下
[00:09:21.000 --> 00:09:23.000]  盤石真的流出水來
[00:09:23.000 --> 00:09:27.000]  所有人包括動物都喝了這個水
[00:09:27.000 --> 00:09:31.000]  感謝神他們渡過這次的難關
[00:09:31.000 --> 00:09:33.000]  當大家都喝完水之後
[00:09:33.000 --> 00:09:36.000]  有力氣繼續上前行的時候
[00:09:36.000 --> 00:09:38.000]  突然間神說
[00:09:38.000 --> 00:09:39.000]  慢住
[00:09:39.000 --> 00:09:41.000]  我有話想跟你說
[00:09:41.000 --> 00:09:43.000]  我有話想跟你說
[00:09:43.000 --> 00:09:46.000]  他與摩西和阿倫說
[00:09:46.000 --> 00:09:48.000]  在這件玩水飲的事件上
[00:09:48.000 --> 00:09:51.000]  你竟然沒有跟我的指示
[00:09:51.000 --> 00:09:53.000]  我要求你跟盤石說
[00:09:53.000 --> 00:09:54.000]  吩咐他流水
[00:09:54.000 --> 00:09:55.000]  但你沒有照著
[00:09:55.000 --> 00:09:58.000]  反而你拿這個象去擊打盤石
[00:09:58.000 --> 00:10:00.000]  你為什麼沒有跟我
[00:10:00.000 --> 00:10:01.000]  你說以色列人背叛我
[00:10:01.000 --> 00:10:04.000]  你知不知道你自己都背叛了我
[00:10:04.000 --> 00:10:07.000]  你是與這群以色列會眾同等
[00:10:07.000 --> 00:10:09.000]  你當我是你的神
[00:10:09.000 --> 00:10:12.000]  你沒有敬畏我
[00:10:12.000 --> 00:10:14.000]  因為這個原因
[00:10:14.000 --> 00:10:18.000]  我不准你帶領我的會眾進入奸難地
[00:10:18.000 --> 00:10:22.000]  不可以進入那個認許之地
[00:10:22.000 --> 00:10:25.000]  弟兄姐妹我想問你
[00:10:25.000 --> 00:10:27.000]  如果你是摩西
[00:10:27.000 --> 00:10:31.000]  經歷過40年在狂野之中的流浪之後
[00:10:31.000 --> 00:10:35.000]  在造廢要到達那個認許之地之前
[00:10:35.000 --> 00:10:37.000]  你連大人之間被宣判
[00:10:37.000 --> 00:10:40.000]  你不可以帶領那群會眾進入奸難地
[00:10:40.000 --> 00:10:42.000]  進入那個認許之地
[00:10:42.000 --> 00:10:44.000]  你的感受會如何
[00:10:44.000 --> 00:10:47.000]  會不會突然覺得自己的生命不再重要
[00:10:47.000 --> 00:10:49.000]  突然間沒有意義了
[00:10:49.000 --> 00:10:52.000]  就好像你準備DSE考試
[00:10:52.000 --> 00:10:55.000]  你準備很久很久很久很久
[00:10:55.000 --> 00:10:57.000]  後來結果出來了
[00:10:57.000 --> 00:11:00.000]  你發現到自己只是以一分之差
[00:11:00.000 --> 00:11:03.000]  沒有進入你想預計的那間大學
[00:11:03.000 --> 00:11:08.000]  你的人生是否就從此被定義為失敗呢
[00:11:08.000 --> 00:11:11.000]  是否你從此自我計算的時候
[00:11:11.000 --> 00:11:12.000]  就要跟別人說
[00:11:12.000 --> 00:11:17.000]  沒錯我就是以一分之差的那位失敗者
[00:11:17.000 --> 00:11:18.000]  你就是那位失敗者
[00:11:18.000 --> 00:11:22.000]  你是否從此之後才可以這樣計算自己呢
[00:11:22.000 --> 00:11:27.000]  摩西帶領以色列人在狂野中行走40年
[00:11:27.000 --> 00:11:29.000]  因為說錯話做錯事
[00:11:29.000 --> 00:11:33.000]  因此被宣判進入不到奸難地
[00:11:33.000 --> 00:11:37.000]  難道摩西的生命是一個失敗嗎
[00:11:37.000 --> 00:11:42.000]  或者這個宣判其實是神過分一點
[00:11:42.000 --> 00:11:44.000]  判決過重呢
[00:11:44.000 --> 00:11:46.000]  是誰來的
[00:11:46.000 --> 00:11:49.000]  要明白神的判決
[00:11:49.000 --> 00:11:56.000]  我們要回到經文裡面仔細的看摩西和神的指紋對話
[00:11:56.000 --> 00:11:59.000]  在今天的經文第十節裡
[00:11:59.000 --> 00:12:02.000]  摩西和以色列還人說
[00:12:02.000 --> 00:12:07.000]  我們為你們使誰從這個蟠蛇中流出來
[00:12:07.000 --> 00:12:11.000]  之後他敲打蟠蛇兩下使誰流出來
[00:12:11.000 --> 00:12:18.000]  透過這一節的經文我們很清楚的看到摩西在眾人面前取代了神的位置
[00:12:18.000 --> 00:12:23.000]  摩西說是他們給以色列人水飲
[00:12:23.000 --> 00:12:26.000]  他沒有跟他們說是神給他們水飲
[00:12:26.000 --> 00:12:30.000]  他要眾人覺得他和阿倫才是那個行神跡的神
[00:12:30.000 --> 00:12:35.000]  他要以色列人去敬拜他和阿倫不是敬拜耶穌
[00:12:35.000 --> 00:12:40.000]  類似的事情在《教約聖經》裡面不斷地發生
[00:12:40.000 --> 00:12:43.000]  很多的星之都不斷地做同樣的事情
[00:12:43.000 --> 00:12:45.000]  譬如說以利亞、以利撒
[00:12:45.000 --> 00:12:49.000]  在施完神蹟之後沒有把榮譽歸給神
[00:12:49.000 --> 00:12:55.000]  他們保留著這個信用、這個榮譽在自己身上
[00:12:55.000 --> 00:13:02.000]  在《烈王記》上下都可以看到他們讓其他人稱呼他們為神人
[00:13:02.000 --> 00:13:10.000]  這個取代神超越神的軌道我們可以很清楚地在摩西的身上看到
[00:13:10.000 --> 00:13:15.000]  他跟會眾說你們要我們給你們水飲嗎?我們嗎?
[00:13:15.000 --> 00:13:18.000]  他沒有說神是說他們自己
[00:13:18.000 --> 00:13:22.000]  在這一節很短的經文裡面我們很清楚地看到
[00:13:22.000 --> 00:13:27.000]  神的指引遇到摩西內心中的黑眼
[00:13:27.000 --> 00:13:31.000]  原本一個很簡單的指令變為一連串的反叛
[00:13:31.000 --> 00:13:37.000]  而是說一眼看穿了摩西內心中對於自己身份的誤解
[00:13:37.000 --> 00:13:40.000]  透過一個指令、一場試煉
[00:13:40.000 --> 00:13:44.000]  摩西很清楚地看到自己的內心
[00:13:44.000 --> 00:13:47.000]  原來自己的內心不單純
[00:13:47.000 --> 00:13:51.000]  摩西賞譽當神的這個行為
[00:13:51.000 --> 00:13:59.000]  背後顯現出他內心深處的那種不順乎的精神
[00:13:59.000 --> 00:14:04.000]  因為這個原因以色列人見證不了耶和完整的榮耀
[00:14:04.000 --> 00:14:09.000]  所以神跟他說你的內心深處沒有耶和
[00:14:09.000 --> 00:14:13.000]  你的行為和你內心深處的那種罪惡
[00:14:13.000 --> 00:14:18.000]  因為這些原因所以我禁止你進入到教能地
[00:14:18.000 --> 00:14:22.000]  這個判決不過重,我耶和沒有過分
[00:14:22.000 --> 00:14:26.000]  因為我要讓你知道我是你的神,我是你的主
[00:14:26.000 --> 00:14:30.000]  耶和是你可以信奉的神
[00:14:30.000 --> 00:14:34.000]  大兄姐妹,我想邀請你思考一下
[00:14:34.000 --> 00:14:39.000]  從摩西的經歷去看你自己現在面對的處境
[00:14:39.000 --> 00:14:45.000]  有沒有一些事情讓你很容易有強大的情緒的牽動
[00:14:45.000 --> 00:14:48.000]  讓你很容易有情緒的反應呢?
[00:14:48.000 --> 00:14:53.000]  這些心中的感受會不會迫使你像摩西一樣
[00:14:53.000 --> 00:14:58.000]  很想與神搶權,搶權搶生命中的主權呢?
[00:14:58.000 --> 00:15:02.000]  很想控制住生命中全部一切的衝動呢?
[00:15:02.000 --> 00:15:05.000]  會不會是有這種衝動呢?
[00:15:05.000 --> 00:15:11.000]  其實,很想跟你說,我自己都有這種衝動,我經常有
[00:15:11.000 --> 00:15:16.000]  香港不是我的家鄉,廣東話不是我的母語
[00:15:16.000 --> 00:15:21.000]  我表達不出我的情感,經常被人誤解
[00:15:21.000 --> 00:15:25.000]  很掛念那種可以在自己的舒適區域裡
[00:15:25.000 --> 00:15:29.000]  與別人很輕鬆的溝通,交流生命分享的那種感受
[00:15:29.000 --> 00:15:35.000]  我經常做同神發脾氣,不開心
[00:15:35.000 --> 00:15:38.000]  我做同神說,為什麼你帶我來這裡?
[00:15:38.000 --> 00:15:42.000]  我什麼都說不出,為什麼你帶我來這裡?
[00:15:42.000 --> 00:15:46.000]  我不開心,我跟神發脾氣,我都要與其他人發脾氣
[00:15:46.000 --> 00:15:50.000]  我想與神爭權,很不開心
[00:15:50.000 --> 00:15:53.000]  但感謝主,神呼召我
[00:15:53.000 --> 00:15:57.000]  祂讓我看到我生命中的那種需要
[00:15:57.000 --> 00:16:01.000]  那種不想依靠神的那種情緒
[00:16:01.000 --> 00:16:04.000]  祂讓我看見我心中的軟弱
[00:16:04.000 --> 00:16:10.000]  透過摩西的例子告訴我和我們
[00:16:10.000 --> 00:16:13.000]  我們神的僕人,不單是流通的管治
[00:16:13.000 --> 00:16:17.000]  讓其他人看到我們生命中的榮耀
[00:16:17.000 --> 00:16:20.000]  在我們的生命中,在我們的釋放中,看到神的榮耀
[00:16:20.000 --> 00:16:23.000]  我們神的僕人,釋放主的人
[00:16:23.000 --> 00:16:26.000]  都是被主親自依靠的對象
[00:16:26.000 --> 00:16:29.000]  神會親自在你釋放的過程裡
[00:16:29.000 --> 00:16:33.000]  清楚地讓你知道你什麼位置,什麼地方需要成長
[00:16:33.000 --> 00:16:36.000]  什麼地方需要成長
[00:16:36.000 --> 00:16:39.000]  祂會很清楚地讓你看見
[00:16:39.000 --> 00:16:43.000]  當神的指引遇到你生命的黑暗的時候
[00:16:43.000 --> 00:16:49.000]  你不可以放棄,你不要離開這個生命的戰場
[00:16:49.000 --> 00:16:52.000]  讓神的話語找到你內心的罪
[00:16:52.000 --> 00:16:55.000]  你不要讓內心的黑暗取代了神
[00:16:55.000 --> 00:16:58.000]  它不可以讓你生命中的各種黑暗
[00:16:58.000 --> 00:17:01.000]  迫到你想與神搶權
[00:17:01.000 --> 00:17:03.000]  你不可以讓它這樣
[00:17:03.000 --> 00:17:08.000]  讓水面下的冰山交給神去處理
[00:17:08.000 --> 00:17:11.000]  讓神帶領你去面對你生命中的掙扎
[00:17:11.000 --> 00:17:13.000]  和你眼前的困難
[00:17:13.000 --> 00:17:16.000]  不要讓自己的心入歧途
[00:17:16.000 --> 00:17:21.000]  讓神重新定義你生命的意義
[00:17:21.000 --> 00:17:26.000]  迷途中的你,我想邀請你回轉歸向神
[00:17:26.000 --> 00:17:31.000]  神福於神,讓神當你的神
[00:17:31.000 --> 00:17:38.000]  當摩西被宣判進入不了認許之地之後
[00:17:38.000 --> 00:17:42.000]  耶和在他們面前顯然為聖
[00:17:42.000 --> 00:17:47.000]  這個動作更讓摩西開始思考自己與神的關係
[00:17:47.000 --> 00:17:50.000]  如果自己進入不了艱難地
[00:17:50.000 --> 00:17:53.000]  進入不了那個認許之地的話
[00:17:53.000 --> 00:17:56.000]  那生命有什麼意義呢?
[00:17:56.000 --> 00:17:58.000]  我為什麼要再侍奉神呢?
[00:17:58.000 --> 00:18:01.000]  對我自己有什麼好處呢?
[00:18:01.000 --> 00:18:07.000]  這些問題是我們回頭心軀靜改之後
[00:18:07.000 --> 00:18:09.000]  這些問題一定要問的
[00:18:09.000 --> 00:18:12.000]  要回答這些問題
[00:18:12.000 --> 00:18:14.000]  我們需要看多一篇兼文
[00:18:14.000 --> 00:18:17.000]  是觸握及記的第三十二章
[00:18:17.000 --> 00:18:22.000]  在之前以色列人還在西奈山的時候
[00:18:22.000 --> 00:18:25.000]  摩西上山見耶和
[00:18:25.000 --> 00:18:29.000]  因為摩西與耶和溝通的時間超過預期
[00:18:29.000 --> 00:18:36.000]  所以摩西的哥哥瓦倫反叛在山下建造金牛道給以色列人
[00:18:36.000 --> 00:18:41.000]  並跟他們說,這個金牛道就是帶你們出來出埃及的神
[00:18:41.000 --> 00:18:46.000]  這件事情的發生讓神回頭失去很多人
[00:18:46.000 --> 00:18:51.000]  摩西自己也只派利美人去失去很多人
[00:18:51.000 --> 00:18:56.000]  因為他們敬拜瓦倫所創造的金牛道
[00:18:56.000 --> 00:18:58.000]  這件事情結束之後
[00:18:58.000 --> 00:19:00.000]  神也很清楚地說
[00:19:00.000 --> 00:19:02.000]  那些還沒被殺死的人
[00:19:02.000 --> 00:19:05.000]  之後神也會去追討他們的罪
[00:19:05.000 --> 00:19:08.000]  這件事情就代表
[00:19:08.000 --> 00:19:11.000]  創造偶像的瓦倫也是死罪
[00:19:11.000 --> 00:19:13.000]  他之後一定會死
[00:19:13.000 --> 00:19:17.000]  我們再回到《問數記》的第二十章
[00:19:17.000 --> 00:19:21.000]  這次摩西做的比瓦倫更加過分
[00:19:21.000 --> 00:19:24.000]  他不單止自己取代了神
[00:19:24.000 --> 00:19:26.000]  他還想與自己當一個神
[00:19:26.000 --> 00:19:28.000]  想當神人
[00:19:28.000 --> 00:19:30.000]  如果瓦倫的下場是死夢的話
[00:19:30.000 --> 00:19:33.000]  那摩西就更加要明白
[00:19:33.000 --> 00:19:36.000]  他應該想的不是想
[00:19:36.000 --> 00:19:39.000]  我試逢裏面有什麼好處
[00:19:39.000 --> 00:19:42.000]  他應該要想的是我還可以活多久
[00:19:42.000 --> 00:19:45.000]  我還有多少時間可以生活
[00:19:45.000 --> 00:19:49.000]  所以當摩西聽到神的宣判的時候
[00:19:49.000 --> 00:19:54.000]  當他知道他不能帶以色列人進入到應許之地的時候
[00:19:54.000 --> 00:19:56.000]  他應該要明白
[00:19:56.000 --> 00:20:00.000]  這個是上大給他的恩典
[00:20:00.000 --> 00:20:02.000]  這個是神給他們的人詞
[00:20:02.000 --> 00:20:06.000]  當初摩西剛剛出埃及的時候
[00:20:06.000 --> 00:20:08.000]  是荷爾山火鼠的荊棘裏面
[00:20:08.000 --> 00:20:10.000]  神給他的使命
[00:20:10.000 --> 00:20:16.000]  要他帶以色列人去加拿大使命
[00:20:16.000 --> 00:20:18.000]  還要賺錢
[00:20:18.000 --> 00:20:20.000]  這個使命還是在他身上
[00:20:20.000 --> 00:20:23.000]  他要不斷地處置使命去努力
[00:20:23.000 --> 00:20:25.000]  因為神的連腕
[00:20:25.000 --> 00:20:28.000]  神還要繼續使用他
[00:20:28.000 --> 00:20:29.000]  因為這個原因
[00:20:29.000 --> 00:20:32.000]  他一定要與神和好
[00:20:32.000 --> 00:20:35.000]  不斷地重展自己的價值觀
[00:20:35.000 --> 00:20:38.000]  重新理解自己生命的意義
[00:20:38.000 --> 00:20:41.000]  他要想,難道我自己的生命價值
[00:20:41.000 --> 00:20:44.000]  只是為了一件人物的完成嗎
[00:20:44.000 --> 00:20:47.000]  還是還有其他更加深層的意義呢
[00:20:47.000 --> 00:20:51.000]  如果摩西以一個神人的姿態
[00:20:51.000 --> 00:20:55.000]  成功帶他的以色列人民進入到應許之地
[00:20:55.000 --> 00:20:58.000]  但是他自己卻離開了神
[00:20:58.000 --> 00:20:59.000]  背叛了神
[00:20:59.000 --> 00:21:00.000]  背叛了耶和
[00:21:00.000 --> 00:21:02.000]  那麼他這一生
