
[00:00:00.000 --> 00:00:02.800]  非常感恩讓我們可以一起敬拜
[00:02:45.700 --> 00:02:47.500]  我們成為了神的子女
[00:02:47.500 --> 00:02:48.800]  我們在神面前復活了
[00:02:48.800 --> 00:02:49.600]  和神
[00:02:49.600 --> 00:02:51.800]  我們如何把這種復活的生命
[00:02:51.800 --> 00:02:52.700]  透過我們的見證
[00:02:52.700 --> 00:02:53.900]  可以展現出來
[00:02:53.900 --> 00:02:56.200]  讓我們身邊接觸著我們的人
[00:02:56.200 --> 00:02:57.700]  或者跟我們相處
[00:02:57.700 --> 00:02:59.300]  跟我們有機會接觸的
[00:02:59.300 --> 00:03:00.600]  可以透過我們的生命去見到
[00:03:00.600 --> 00:03:02.800]  究竟復活會有什麼事情呢
[00:03:02.800 --> 00:03:05.600]  我想跟大家進入這個想法
[00:03:05.600 --> 00:03:06.400]  去認識一下
[00:03:06.400 --> 00:03:08.300]  今天這篇講道的經文
[00:03:08.300 --> 00:03:09.400]  我進入講道之前
[00:03:09.400 --> 00:03:11.100]  我想先問問大家
[00:03:11.100 --> 00:03:13.400]  我不知道近日你在家裡面
[00:03:13.400 --> 00:03:17.200]  有什麼情況
[00:03:17.200 --> 00:03:18.400]  有時候我想
[00:03:18.400 --> 00:03:20.000]  家裡現在的人混在一起
[00:03:20.000 --> 00:03:23.500]  或者在一個很小的空間裡面
[00:03:23.500 --> 00:03:26.300]  確實都會帶來很多不同的挑戰
[00:03:26.300 --> 00:03:29.500]  我記得上一次疫情的時候
[00:03:29.500 --> 00:03:31.200]  其中一個新聞告訴我
[00:03:31.200 --> 00:03:33.300]  原來也有不少的人
[00:03:33.300 --> 00:03:35.300]  在一個很小的生活空間底下
[00:03:35.300 --> 00:03:37.100]  帶來很多的磨擦
[00:03:37.100 --> 00:03:41.200]  帶來很多家庭情緒的困擾
[00:03:41.200 --> 00:03:42.500]  大家相處之間
[00:03:42.500 --> 00:03:44.700]  可能很多空間少了
[00:03:44.700 --> 00:03:46.400]  衝突又會多了
[00:03:46.400 --> 00:03:47.900]  這些衝突其實不單是
[00:03:47.900 --> 00:03:50.200]  我們自己說的家人
[00:03:50.200 --> 00:03:53.600]  甚至乎我們教會的大姐妹
[00:03:53.600 --> 00:03:55.100]  或者我們男女朋友
[00:03:55.100 --> 00:03:57.300]  很多時候這些都會在這個環境底下
[00:03:57.300 --> 00:03:59.000]  因著很多限制的緣故
[00:03:59.000 --> 00:04:01.500]  導致我們跟人與人之間
[00:04:01.500 --> 00:04:03.500]  帶來很多的挑戰
[00:04:03.500 --> 00:04:05.900]  要相處
[00:04:05.900 --> 00:04:07.100]  要走在一起
[00:04:07.100 --> 00:04:08.800]  能夠可以融洽的
[00:04:08.800 --> 00:04:10.600]  可能越來越困難
[00:04:10.600 --> 00:04:12.200]  越來越不容易
[00:04:12.200 --> 00:04:13.200]  我就會問
[00:04:13.200 --> 00:04:16.400]  今年的主題是展現上帝的國度
[00:04:16.400 --> 00:04:17.600]  透過我們的生命
[00:04:17.600 --> 00:04:19.300]  如何可以在這麼多的爭執
[00:04:19.300 --> 00:04:20.800]  或這麼多的衝突底下
[00:04:20.800 --> 00:04:22.800]  我們能夠去展現我們的生命
[00:04:22.800 --> 00:04:24.000]  或者展現我們的信仰
[00:04:24.000 --> 00:04:25.300]  展現福音的信仰
[00:04:25.300 --> 00:04:26.700]  這個是非常重要的
[00:04:26.700 --> 00:04:28.400]  其實人與人之間有這麼多的
[00:04:28.400 --> 00:04:30.100]  為什麼按不到這個字
[00:04:30.100 --> 00:04:32.000]  人與人之間有這麼多的不和
[00:04:32.000 --> 00:04:33.400]  有這麼多的爭鬥
[00:04:33.400 --> 00:04:34.400]  其實作為基督徒
[00:04:34.400 --> 00:04:37.500]  如何我們可以在這些環境底下
[00:04:37.500 --> 00:04:39.600]  去做神的見證
[00:04:39.600 --> 00:04:42.100]  這個是我很想跟大家今天去分享
[00:04:42.100 --> 00:04:43.400]  和他表達的
[00:04:43.400 --> 00:04:45.300]  如果你有印象你就知道了
[00:04:45.300 --> 00:04:46.900]  其實現在每天的新聞裡面
[00:04:46.900 --> 00:04:48.100]  都有很多疫情
[00:04:48.100 --> 00:04:49.300]  說到關於疫情
[00:04:49.300 --> 00:04:52.300]  關於很多人與人之間的疏離
[00:04:52.300 --> 00:04:53.300]  甚至這樣說
[00:04:53.300 --> 00:04:55.100]  其實背後新聞下面
[00:04:55.100 --> 00:04:56.700]  都有很多不同對
[00:04:56.700 --> 00:05:00.500]  如何去評論這些處理疫情的方式
[00:05:00.500 --> 00:05:02.000]  都有不同的看法
[00:05:02.000 --> 00:05:03.600]  甚至乎教會一樣
[00:05:03.600 --> 00:05:05.800]  政府有些新的規條
[00:05:05.800 --> 00:05:06.800]  甚至說可能接下來
[00:05:06.800 --> 00:05:09.500]  都會帶來給教會有很多的挑戰
[00:05:09.500 --> 00:05:12.100]  可能在今個星期出的家書
[00:05:12.100 --> 00:05:13.200]  你就會發現
[00:05:13.200 --> 00:05:14.400]  因為24日後
[00:05:14.400 --> 00:05:16.600]  教會要遵循法例
[00:05:16.600 --> 00:05:17.900]  是不是要打針
[00:05:17.900 --> 00:05:19.700]  才可以進來聚會崇拜
[00:05:19.700 --> 00:05:20.700]  其實這個背後
[00:05:20.700 --> 00:05:23.000]  好像純粹是一個防疫的條例
[00:05:23.000 --> 00:05:24.400]  但是原來衍生出來的
[00:05:24.400 --> 00:05:25.000]  帶來的
[00:05:25.000 --> 00:05:26.000]  可能在教會裡面
[00:05:26.000 --> 00:05:27.400]  有很多不同的挑戰
[00:05:27.400 --> 00:05:28.200]  譬如舉個例子
[00:05:28.200 --> 00:05:28.900]  有些鄧小姐妹
[00:05:28.900 --> 00:05:30.100]  可能真的有一個因素
[00:05:30.100 --> 00:05:31.400]  不能夠打針的
[00:05:31.400 --> 00:05:32.800]  或者有她自己的原因
[00:05:32.800 --> 00:05:34.400]  我們如何去處理
[00:05:34.400 --> 00:05:37.000]  她不能夠回來教會崇拜這件事呢
[00:05:37.000 --> 00:05:38.500]  確實都是不容易的
[00:05:38.500 --> 00:05:39.400]  都是很難的
[00:05:39.400 --> 00:05:41.100]  都有很多的對立
[00:05:41.100 --> 00:05:43.500]  或者很多不同的看法存在
[00:05:43.500 --> 00:05:44.900]  那如何可以讓人
[00:05:44.900 --> 00:05:46.600]  能夠透過這個過程裡面
[00:05:46.600 --> 00:05:48.200]  去體現我們的生命
[00:05:48.200 --> 00:05:50.300]  甚或我們作為基督的群體
[00:05:50.300 --> 00:05:52.400]  為要展現上帝的國度的時候
[00:05:52.400 --> 00:05:54.900]  是一個和好的生命特質呢
[00:05:54.900 --> 00:05:56.200]  這個正正就是我今天
[00:05:56.200 --> 00:05:57.700]  很想跟大家一起去體會
[00:05:57.700 --> 00:05:59.800]  和去看和去理解的事
[00:05:59.800 --> 00:06:00.800]  不如我們講到前
[00:06:00.800 --> 00:06:01.800]  我們先學祈禱好嗎
[00:06:01.800 --> 00:06:03.100]  去討好主
[00:06:03.100 --> 00:06:04.400]  請你幫助我們
[00:06:04.400 --> 00:06:06.500]  請你在中間引導我們去明白真理
[00:06:06.500 --> 00:06:08.400]  更加幫助我們去知道
[00:06:08.400 --> 00:06:09.000]  原來神啊
[00:06:09.000 --> 00:06:11.400]  我們很想在地上去做你的見證
[00:06:11.400 --> 00:06:14.900]  去將和好的信息帶給別人的時候
[00:06:14.900 --> 00:06:17.400]  主要是你更加想我們先來到你面前
[00:06:17.400 --> 00:06:19.000]  跟你再一次的和好
[00:06:19.000 --> 00:06:20.400]  讓我們再一次在你裡面
[00:06:20.400 --> 00:06:21.800]  經歷你對我們的愛
[00:06:21.800 --> 00:06:23.700]  經歷你對我們的接納
[00:06:23.700 --> 00:06:25.200]  從而讓我們的生命的特質
[00:06:25.200 --> 00:06:27.300]  透過這個過程裡面去展現出來
[00:06:27.300 --> 00:06:29.000]  讓別人能夠同神和好
[00:06:29.000 --> 00:06:30.200]  能夠同人和好
[00:06:30.200 --> 00:06:31.000]  幫助我們主
[00:06:31.000 --> 00:06:32.400]  多謝你聽我們祈禱
[00:06:32.400 --> 00:06:33.800]  禱告馮主名求
[00:06:33.800 --> 00:06:34.600]  阿門
[00:06:34.600 --> 00:06:35.700]  今天講到的經文
[00:06:35.700 --> 00:06:37.900]  我們在這個哥倫多後書
[00:06:37.900 --> 00:06:39.000]  如果按著寫的這邊
[00:06:39.000 --> 00:06:40.500]  告訴我們知道
[00:06:40.500 --> 00:06:42.100]  哥倫多教會
[00:06:42.100 --> 00:06:44.200]  其實是保羅所建立的
[00:06:44.200 --> 00:06:46.600]  你看《使徒行傳》18章你就知道的了
[00:06:46.600 --> 00:06:48.900]  所以保羅對於哥倫多教會
[00:06:48.900 --> 00:06:51.500]  其實是非常之關切的
[00:06:51.500 --> 00:06:53.400]  哥倫多教會裡面發生的事情
[00:06:53.400 --> 00:06:54.900]  保羅放在心裡面
[00:06:54.900 --> 00:06:56.300]  所以他某程度上
[00:06:56.300 --> 00:06:58.800]  這間教會就好像他生出來的寶寶一樣
[00:06:58.800 --> 00:06:59.900]  所以裡面有的事情
[00:06:59.900 --> 00:07:01.200]  他都很緊張
[00:07:01.200 --> 00:07:03.400]  很想立刻去回應
[00:07:03.400 --> 00:07:04.700]  雖然人不能夠去到
[00:07:04.700 --> 00:07:06.100]  他就很想寫一些信
[00:07:06.100 --> 00:07:07.200]  去鼓勵當時
[00:07:07.200 --> 00:07:10.900]  或者教導當時哥倫多教會的弟兄姊妹
[00:07:10.900 --> 00:07:12.300]  今天我們看哥倫多後書
[00:07:12.300 --> 00:07:14.700]  正正保羅就很想透過這封信
[00:07:14.700 --> 00:07:16.900]  去展現他的牧羊的情懷
[00:07:16.900 --> 00:07:18.400]  甚至在這個過程裡面
[00:07:18.400 --> 00:07:21.300]  去教導當時的哥倫多教會裡面的信徒
[00:07:21.300 --> 00:07:22.700]  之間他們面對的一些問題
[00:07:22.700 --> 00:07:25.400]  因為中間裡面有很多弟兄姊妹的不和
[00:07:25.400 --> 00:07:27.500]  他們哥倫多教會裡面有很多爭拗
[00:07:27.500 --> 00:07:28.900]  保羅就寫一封信去
[00:07:28.900 --> 00:07:29.800]  去鼓勵他們
[00:07:29.800 --> 00:07:31.000]  去教導他們
[00:07:31.000 --> 00:07:31.900]  哥倫多後書裡面
[00:07:31.900 --> 00:07:34.900]  其實都不單止只是講叫他們和好
[00:07:34.900 --> 00:07:36.900]  其實裡面都講了很多關於捐獻
[00:07:36.900 --> 00:07:38.300]  面對苦難
[00:07:38.300 --> 00:07:40.500]  甚或是信徒身份的問題
[00:07:40.500 --> 00:07:42.600]  今天跟大家一起透過這封信
[00:07:42.600 --> 00:07:43.900]  一起去理解一下
[00:07:43.900 --> 00:07:46.100]  保羅他怎樣去提示我們
[00:07:46.100 --> 00:07:49.000]  我們怎樣去跟人之間能夠和好
[00:07:49.000 --> 00:07:52.900]  有什麼基礎我們才要學會
[00:07:52.900 --> 00:07:54.200]  以及要擁有
[00:07:54.200 --> 00:07:55.800]  從而幫助我們可以
[00:07:55.800 --> 00:07:57.600]  回應我們身邊的事物的時候
[00:07:57.600 --> 00:07:59.700]  能夠展現這個和好的生命
[00:07:59.700 --> 00:08:01.200]  這個是非常重要
[00:08:01.200 --> 00:08:03.700]  不如今天讀了我們講到的經文好不好
[00:08:03.700 --> 00:08:05.300]  頭文片裡面都有的
[00:08:05.300 --> 00:08:06.900]  這個經文是哥倫多後書
[00:08:06.900 --> 00:08:09.500]  五章十七到二十一節
[00:08:09.500 --> 00:08:10.800]  如果你家裡的話
[00:08:10.800 --> 00:08:11.800]  你可以一起讀
[00:08:11.800 --> 00:08:13.500]  我就讀給大家聽好不好
[00:08:13.500 --> 00:08:14.500]  經文是這麼說的
[00:08:14.500 --> 00:08:14.900]  它說
[00:08:14.900 --> 00:08:17.000]  所以若有人在基督裡
[00:08:17.000 --> 00:08:18.300]  他就是新造的人
[00:08:18.300 --> 00:08:21.000]  有事已過都變成新的了
[00:08:21.000 --> 00:08:22.800]  一切都是出於上帝
[00:08:22.800 --> 00:08:25.500]  他藉著基督洗我們與他和好
[00:08:25.500 --> 00:08:28.300]  又將獻人與他和好的使命
[00:08:28.300 --> 00:08:29.600]  賜給我們
[00:08:29.600 --> 00:08:30.600]  這就是
[00:08:30.600 --> 00:08:33.600]  上帝在基督裡洗世人與自己和好
[00:08:33.600 --> 00:08:36.800]  不將他們的過犯歸到他們身上
[00:08:36.800 --> 00:08:38.800]  並且將這和好的信息
[00:08:38.800 --> 00:08:40.400]  託付了我們
[00:08:40.400 --> 00:08:44.600]  所以我們作基督的特使
[00:08:44.600 --> 00:08:47.400]  就好像上帝藉我們勸你們一樣
[00:08:47.400 --> 00:08:49.000]  我們替基督求你們
[00:08:49.000 --> 00:08:50.700]  與上帝和好罷
[00:08:50.700 --> 00:08:52.300]  上帝洗那無罪的
[00:08:52.300 --> 00:08:53.500]  洗我們成為
[00:08:53.500 --> 00:08:54.000]  洗
[00:08:54.000 --> 00:08:55.600]  替我們成為罪
[00:08:55.600 --> 00:08:57.400]  好洗我們在他裡面
[00:08:57.400 --> 00:08:59.200]  成為上帝的義
[00:08:59.200 --> 00:09:01.100]  這段經文非常簡單
[00:09:01.100 --> 00:09:02.000]  可能對於
[00:09:02.000 --> 00:09:04.200]  在教會長時間生活的話
[00:09:04.200 --> 00:09:05.400]  你應該很熟悉了
[00:09:05.400 --> 00:09:07.100]  尤其是17節
[00:09:07.100 --> 00:09:08.300]  經文裡面提到什麼
[00:09:08.300 --> 00:09:08.700]  他說
[00:09:08.700 --> 00:09:10.800]  所以若有人在基督裡
[00:09:10.800 --> 00:09:13.000]  他就是新造的人
[00:09:13.000 --> 00:09:13.900]  這段經文
[00:09:13.900 --> 00:09:16.000]  我想對回來教會的信徒
[00:09:16.000 --> 00:09:17.200]  不陌生的
[00:09:17.200 --> 00:09:19.400]  保羅他說了一件很重要的事情
[00:09:19.400 --> 00:09:20.900]  也告訴我們知道
[00:09:20.900 --> 00:09:22.900]  原來在基督裡面的人
[00:09:22.900 --> 00:09:24.500]  是新造的人
[00:09:24.500 --> 00:09:26.800]  究竟新造的人是一回什麼事
[00:09:26.800 --> 00:09:28.400]  其實按照保羅的理解
[00:09:28.400 --> 00:09:29.500]  他的觀念
[00:09:29.500 --> 00:09:31.000]  很想跟我們指出
[00:09:31.000 --> 00:09:32.600]  原來我們在基督裡面
[00:09:32.600 --> 00:09:34.700]  是一個新的創造的人
[00:09:34.700 --> 00:09:35.500]  是重新
[00:09:35.500 --> 00:09:37.200]  在基督裡面是一個新造的人
[00:09:37.200 --> 00:09:38.000]  那你說
[00:09:38.000 --> 00:09:38.800]  牧師
[00:09:38.800 --> 00:09:39.500]  新造的人
[00:09:39.500 --> 00:09:41.700]  其實我未信主前已經生了嬰
[00:09:41.700 --> 00:09:43.100]  那怎麼可以有一個新造的人
[00:09:43.100 --> 00:09:44.800]  怎麼可以再被創造呢
[00:09:44.800 --> 00:09:46.000]  是一回什麼事呢
[00:09:46.000 --> 00:09:48.200]  其實保羅的意思是說
[00:09:48.200 --> 00:09:49.600]  我們的屬靈生命
[00:09:49.600 --> 00:09:50.300]  能夠在面前
[00:09:50.300 --> 00:09:51.300]  我想看回這個power point
[00:09:51.300 --> 00:09:52.700]  我們看到
[00:09:52.700 --> 00:09:53.800]  屬靈生命裡面
[00:09:53.800 --> 00:09:54.900]  能夠知道
[00:09:54.900 --> 00:09:55.900]  我們可以怎樣
[00:09:55.900 --> 00:09:58.100]  有基督的生命的特質
[00:09:58.100 --> 00:09:59.500]  這個是非常重要
[00:09:59.500 --> 00:10:00.300]  所以保羅說
[00:10:00.300 --> 00:10:01.700]  他是新造的人的意思
[00:10:01.700 --> 00:10:02.700]  新創造的意思
[00:10:02.700 --> 00:10:04.300]  是我們屬基督的生命
[00:10:04.300 --> 00:10:05.000]  為什麼
[00:10:05.000 --> 00:10:06.900]  因為我們以前是屬撒旦的
[00:10:06.900 --> 00:10:08.500]  按照保羅所理解
[00:10:08.500 --> 00:10:09.700]  我們未信主之前
[00:10:09.700 --> 00:10:11.600]  我們的生命是屬於撒旦的
[00:10:11.600 --> 00:10:13.600]  我們是撒旦的盧布
[00:10:13.600 --> 00:10:15.200]  但因著基督的緣故
[00:10:15.200 --> 00:10:17.300]  導致我們成為一個新創造的人
[00:10:17.300 --> 00:10:18.700]  被創造的意思說
[00:10:18.700 --> 00:10:20.400]  我們是一個新的生命
[00:10:20.400 --> 00:10:22.300]  是一個屬基督的生命
[00:10:22.300 --> 00:10:23.900]  這個是保羅所指出
[00:10:23.900 --> 00:10:25.900]  當我們有一個新的生命的時候
[00:10:25.900 --> 00:10:27.300]  按照聖經告訴我們知道
[00:10:27.300 --> 00:10:29.600]  我們可以重新的去認識自己
[00:10:29.600 --> 00:10:31.800]  我們可以重新的去認識神
[00:10:31.800 --> 00:10:33.600]  這個是非常重要
[00:10:33.600 --> 00:10:35.300]  保羅接著在十八節裡面
[00:10:35.300 --> 00:10:37.200]  去指出一件很重要的事
[00:10:37.200 --> 00:10:38.600]  這個新的生命
[00:10:38.600 --> 00:10:40.800]  其實是出於上帝的
[00:10:40.800 --> 00:10:42.200]  出於上帝是什麼意思
[00:10:42.200 --> 00:10:43.600]  出於上帝是說
[00:10:43.600 --> 00:10:45.600]  原來我們有的一切東西
[00:10:45.600 --> 00:10:47.900]  其實是來自上帝自己的工作
[00:10:47.900 --> 00:10:49.800]  並不是我們自己的善行
[00:10:49.800 --> 00:10:51.700]  或者並不是我們有我們的努力
[00:10:51.700 --> 00:10:54.100]  去換取這個新的生命回來
[00:10:54.100 --> 00:10:55.200]  所以保羅去討論
[00:10:55.200 --> 00:10:57.000]  新的生命的基礎
[00:10:57.000 --> 00:10:58.100]  是源於
[00:10:58.100 --> 00:11:00.400]  一切都是出於上帝
[00:11:00.400 --> 00:11:02.500]  都是上帝自己的工作
[00:11:02.500 --> 00:11:03.800]  上帝藉著基督
[00:11:03.800 --> 00:11:05.700]  使我們能夠和祂和好
[00:11:05.700 --> 00:11:07.300]  我們才有一個新的生命
[00:11:07.300 --> 00:11:11.700]  在我們這個人生裡面出現
[00:11:11.700 --> 00:11:13.200]  這個是非常重要
[00:11:13.200 --> 00:11:14.400]  不過你會發現
[00:11:14.400 --> 00:11:17.100]  在十七到二十一節裡面
[00:11:17.100 --> 00:11:20.300]  有一個詞語出現了五次
[00:11:20.300 --> 00:11:21.900]  這個詞語非常重要
[00:11:21.900 --> 00:11:23.100]  你上網一下
[00:11:23.100 --> 00:11:24.100]  你留心一點看就知道了
[00:11:24.100 --> 00:11:25.500]  哪個字有重複過
[00:11:25.500 --> 00:11:26.200]  看你就知道了
[00:11:26.200 --> 00:11:28.200]  其實和好這個字
[00:11:28.200 --> 00:11:29.500]  原來在《亂經文》裡面
[00:11:29.500 --> 00:11:32.000]  是一個很重要的詞彙
[00:11:32.000 --> 00:11:33.900]  保羅一而再再而三
[00:11:33.900 --> 00:11:35.900]  甚至乎超過四次、五次的
[00:11:35.900 --> 00:11:38.700]  去重複提出和好這個字
[00:11:38.700 --> 00:11:39.800]  這個字的意思
[00:11:39.800 --> 00:11:40.800]  或者這個字
[00:11:40.800 --> 00:11:42.100]  在《亂經文》裡面
[00:11:42.100 --> 00:11:43.700]  保羅很想去指出
[00:11:43.700 --> 00:11:46.000]  原來一切都是這個字
[00:11:46.000 --> 00:11:47.800]  這個詞彙、和好這個字
[00:11:47.800 --> 00:11:49.400]  原來我們一切有的新的生命
[00:11:49.400 --> 00:11:51.400]  一個很重要的基礎
[00:11:51.400 --> 00:11:54.100]  甚或都是一個很重要的開始
[00:11:54.100 --> 00:11:55.100]  保羅在《亂經文》裡面
[00:11:55.100 --> 00:11:55.700]  很想告訴我們
[00:11:55.700 --> 00:11:56.900]  你知道一件很重要的事
[00:11:56.900 --> 00:11:59.500]  他先在十七、十九節裡面去說
[00:11:59.500 --> 00:12:01.800]  我們有了和神和好的關係
[00:12:01.800 --> 00:12:02.600]  是怎樣來的?
[00:12:02.600 --> 00:12:05.000]  這個是藉著基督使我們
[00:12:05.000 --> 00:12:06.700]  能夠和神和好
[00:12:06.700 --> 00:12:07.700]  保羅再說
[00:12:07.700 --> 00:12:09.200]  當我們能夠藉基督
[00:12:09.200 --> 00:12:10.800]  和神和好之後
[00:12:10.800 --> 00:12:13.600]  這個關係就會引申另外一樣東西
[00:12:13.600 --> 00:12:14.500]  是什麼?
[00:12:14.500 --> 00:12:16.500]  就是我們能夠可以
[00:12:16.500 --> 00:12:18.500]  有一個新的使命
[00:12:18.500 --> 00:12:20.400]  這個和好的使命
[00:12:20.400 --> 00:12:23.300]  是因著我們和神和好之後
[00:12:23.300 --> 00:12:24.900]  再來去賜給我們
[00:12:24.900 --> 00:12:26.500]  去交託給我們
[00:12:26.500 --> 00:12:28.400]  所以某程度上可以這樣說
[00:12:28.400 --> 00:12:29.900]  或者我們這樣理解
[00:12:29.900 --> 00:12:32.900]  神藉基督使我們和神和好
[00:12:32.900 --> 00:12:34.900]  從而這個和好的過程
[00:12:34.900 --> 00:12:38.100]  也使我們去擁有一個新的使命
[00:12:38.100 --> 00:12:40.500]  這個使命就是讓和好這件事
[00:12:40.500 --> 00:12:42.000]  去展現出來
[00:12:42.000 --> 00:12:43.500]  原來和好這個字
[00:12:43.500 --> 00:12:46.000]  原文的翻譯可以有很多種
[00:12:46.000 --> 00:12:50.200]  它的意思包含著積分、積務、侍奉、任務
[00:12:50.200 --> 00:12:52.000]  或者英文minister這個字
[00:12:52.000 --> 00:12:53.100]  其實在說什麼?
[00:12:53.100 --> 00:12:55.300]  原來當我們和神和好之後
[00:12:55.300 --> 00:12:58.300]  同一時間我們就擁有一個新的身份
[00:12:58.300 --> 00:12:59.800]  或者一個新的使命
[00:12:59.800 --> 00:13:01.300]  或者一個新的任務
[00:13:01.300 --> 00:13:03.300]  這個任務正正就是在說
[00:13:03.300 --> 00:13:05.800]  我們要代表上帝和人
