
[00:00:00.000 --> 00:00:04.000]  不知道你剛才在敬拜中有什麼感受
[00:03:38.000 --> 00:03:42.000]  以至他們對實踐愛也很困難
[00:03:42.000 --> 00:03:46.000]  我也很想邀請大家跟我一起讀出以下的經文
[00:03:46.000 --> 00:03:50.000]  是約翰一書四章七至十二節
[00:03:50.000 --> 00:03:52.000]  我們邀請你
[00:03:52.000 --> 00:03:55.000]  就算是在電腦、手機旁邊的你
[00:03:55.000 --> 00:03:57.000]  我也邀請你一起讀
[00:03:57.000 --> 00:03:59.000]  預備起
[00:03:59.000 --> 00:04:02.000]  親愛的,我們要彼此相愛
[00:04:02.000 --> 00:04:04.000]  因為愛是從神來的
[00:04:04.000 --> 00:04:07.000]  凡有愛的,都是由神而生
[00:04:07.000 --> 00:04:09.000]  並且認識神
[00:04:09.000 --> 00:04:11.000]  沒有愛的,就不認識神
[00:04:11.000 --> 00:04:13.000]  因為神就是愛
[00:04:13.000 --> 00:04:17.000]  神差他獨一的兒子,來到世上來
[00:04:17.000 --> 00:04:19.000]  使我們食著他的生命
[00:04:19.000 --> 00:04:23.000]  由此,神對我們的愛就顯明了
[00:04:23.000 --> 00:04:26.000]  不是我們愛神,而是神愛我們
[00:04:26.000 --> 00:04:30.000]  差他的兒子為我們的罪作了贖罪制
[00:04:30.000 --> 00:04:32.000]  這就是愛了
[00:04:32.000 --> 00:04:35.000]  親愛的,既然神這樣愛我們
[00:04:35.000 --> 00:04:38.000]  我們也要彼此相愛
[00:04:38.000 --> 00:04:40.000]  從來沒有人見過神
[00:04:40.000 --> 00:04:42.000]  我們若彼此相愛
[00:04:42.000 --> 00:04:44.000]  神就住在我們裡面
[00:04:44.000 --> 00:04:46.000]  他的愛在我們裡面
[00:04:46.000 --> 00:04:48.000]  得以圓滿了
[00:04:48.000 --> 00:04:50.000]  我們一起低頭讀告
[00:04:50.000 --> 00:04:52.000]  真是天父
[00:04:52.000 --> 00:04:55.000]  求你,要我們同在
[00:04:55.000 --> 00:04:58.000]  聖靈,求你在我們生命裡面去工作
[00:04:58.000 --> 00:05:03.000]  愛這個字,我們很熟悉
[00:05:03.000 --> 00:05:06.000]  但其實也很陌生
[00:05:06.000 --> 00:05:09.000]  因為有時我們真的不懂得去愛
[00:05:09.000 --> 00:05:12.000]  天父求你,藉經文去教導我們
[00:05:12.000 --> 00:05:15.000]  能夠去活出愛,去展現愛
[00:05:15.000 --> 00:05:18.000]  幫助我們,聖靈也幫助我們
[00:05:18.000 --> 00:05:22.000]  我們這樣討告,奉耶穌基督命祈求
[00:05:22.000 --> 00:05:24.000]  阿末
[00:05:24.000 --> 00:05:26.000]  當然有少少背景資料
[00:05:26.000 --> 00:05:28.000]  約翰一書的作者就是門徒約翰
[00:05:28.000 --> 00:05:31.000]  也就是寫約翰福音的同學作者
[00:05:31.000 --> 00:05:35.000]  寫約翰福音的目的是要讓人知道
[00:05:35.000 --> 00:05:38.000]  耶穌就是那個道
[00:05:38.000 --> 00:05:40.000]  起初原有生命的道
[00:05:40.000 --> 00:05:43.000]  耶穌就是救主,就是神
[00:05:43.000 --> 00:05:47.000]  接受耶穌基督的救恩就能夠得永生
[00:05:47.000 --> 00:05:49.000]  但寫約翰一書的目的
[00:05:49.000 --> 00:05:51.000]  就不是關於救恩的問題
[00:05:51.000 --> 00:05:53.000]  而是信徒如何活出一個
[00:05:53.000 --> 00:05:56.000]  有得救確具的生命
[00:05:56.000 --> 00:05:57.000]  聽清楚
[00:05:57.000 --> 00:06:01.000]  不是說門徒要靠行為去得救
[00:06:01.000 --> 00:06:03.000]  而是一個得救的基督徒
[00:06:03.000 --> 00:06:07.000]  他的屬靈生命應該有的特質,甚至行為
[00:06:07.000 --> 00:06:10.000]  以至他可以很有打壓,很有確具
[00:06:10.000 --> 00:06:14.000]  去宣稱自己是一個蒙神請救的基督徒
[00:06:14.000 --> 00:06:18.000]  因為當時被一些異教的學說影響
[00:06:18.000 --> 00:06:21.000]  令到有些門徒他們會認為
[00:06:21.000 --> 00:06:24.000]  在地上的他們
[00:06:24.000 --> 00:06:28.000]  是沒有可能做到好事,沒有可能有好行為的
[00:06:28.000 --> 00:06:32.000]  因為其中一個學說叫做「洛斯底主義」
[00:06:32.000 --> 00:06:35.000]  說到世界是有兩極的
[00:06:35.000 --> 00:06:38.000]  一個是屬靈的,spiritual
[00:06:38.000 --> 00:06:40.000]  一個是屬物質的physical
[00:06:40.000 --> 00:06:43.000]  他們兩個是南轅北轍的
[00:06:43.000 --> 00:06:45.000]  不會混在一起的
[00:06:45.000 --> 00:06:48.000]  屬靈的才是聖潔的,是美善的
[00:06:48.000 --> 00:06:50.000]  而神就是屬靈的
[00:06:50.000 --> 00:06:53.000]  所以神是聖潔的,也是美善的
[00:06:53.000 --> 00:06:56.000]  而屬肉體或者屬物質的
[00:06:56.000 --> 00:06:58.000]  他們會覺得是邪惡的
[00:06:58.000 --> 00:07:01.000]  而人就很明顯是屬肉體、屬物質
[00:07:01.000 --> 00:07:04.000]  所以他們會覺得人總是邪惡
[00:07:04.000 --> 00:07:07.000]  人總是不能夠做到好的事
[00:07:07.000 --> 00:07:09.000]  不會有好行為
[00:07:09.000 --> 00:07:13.000]  而聖潔和不潔是不會混在一起的
[00:07:13.000 --> 00:07:16.000]  另外他們對於知識或者啟示
[00:07:16.000 --> 00:07:18.000]  特別是認識神的知識
[00:07:18.000 --> 00:07:20.000]  他們會認為不是人人有的
[00:07:20.000 --> 00:07:23.000]  是某一些人才有的
[00:07:23.000 --> 00:07:25.000]  某一些人才能夠認識神
[00:07:25.000 --> 00:07:27.000]  得到神的啟示
[00:07:27.000 --> 00:07:29.000]  因為這個懸故
[00:07:29.000 --> 00:07:31.000]  當時有些教徒就認為
[00:07:31.000 --> 00:07:34.000]  人屬於物質,人是邪惡的
[00:07:34.000 --> 00:07:36.000]  無論如何都做得不好
[00:07:36.000 --> 00:07:38.000]  所以都不需要有好行為
[00:07:38.000 --> 00:07:41.000]  所以約翰就想寫信給當時的門徒
[00:07:41.000 --> 00:07:43.000]  他牧養的一班信徒
[00:07:43.000 --> 00:07:46.000]  去糾正他們這些錯誤的觀念
[00:07:46.000 --> 00:07:48.000]  在第七節
[00:07:48.000 --> 00:07:52.000]  約翰對門徒或當時的信徒的稱呼是
[00:07:52.000 --> 00:07:54.000]  「親愛的」
[00:07:54.000 --> 00:07:56.000]  有沒有人這樣稱呼你?
[00:07:56.000 --> 00:07:58.000]  這不是一個普普通通的
[00:07:58.000 --> 00:08:00.000]  荒蕪的稱呼
[00:08:00.000 --> 00:08:02.000]  約翰很想強調這班收信人
[00:08:02.000 --> 00:08:05.000]  這班信徒是一班特別的群體
[00:08:05.000 --> 00:08:09.000]  是他所牧養、被愛的一群
[00:08:09.000 --> 00:08:12.000]  約翰一開手就圈免信徒
[00:08:12.000 --> 00:08:14.000]  要彼此相愛
[00:08:14.000 --> 00:08:16.000]  原因是愛是從神而來的
[00:08:16.000 --> 00:08:18.000]  一群屬神的人
[00:08:18.000 --> 00:08:21.000]  是應該有愛的特質和特性
[00:08:21.000 --> 00:08:24.000]  而經文中提到的凡字
[00:08:24.000 --> 00:08:27.000]  不是說所有人
[00:08:27.000 --> 00:08:29.000]  不是說全部人
[00:08:29.000 --> 00:08:31.000]  凡字是指某一類人
[00:08:31.000 --> 00:08:35.000]  是指凡是屬於上帝的人
[00:08:35.000 --> 00:08:37.000]  凡是屬於上帝的人
[00:08:37.000 --> 00:08:38.000]  凡是屬神的人
[00:08:38.000 --> 00:08:40.000]  就是有愛這個特質
[00:08:40.000 --> 00:08:42.000]  因為神是愛的源頭
[00:08:42.000 --> 00:08:44.000]  並且你是會認識神
[00:08:44.000 --> 00:08:47.000]  不單止認識是知識頭腦上的認識
[00:08:47.000 --> 00:08:50.000]  更加說道理是與神有關係
[00:08:50.000 --> 00:08:53.000]  信徒是與神有關係
[00:08:53.000 --> 00:08:55.000]  透過七至八節
[00:08:55.000 --> 00:08:57.000]  約翰很想跟當時的信徒說
[00:08:57.000 --> 00:09:01.000]  一個屬神的人是與神有關係的
[00:09:01.000 --> 00:09:04.000]  神是會次於他愛的能力和特質
[00:09:04.000 --> 00:09:07.000]  信徒應該有這個知識
[00:09:07.000 --> 00:09:11.000]  約翰要推翻當時的一些異端思想
[00:09:11.000 --> 00:09:13.000]  人際邪惡,做不到美善
[00:09:13.000 --> 00:09:15.000]  甚至不懂得愛外人
[00:09:15.000 --> 00:09:16.000]  不是啊
[00:09:16.000 --> 00:09:18.000]  約翰很想告訴你
[00:09:18.000 --> 00:09:19.000]  不是啊
[00:09:19.000 --> 00:09:21.000]  信主的人縱然在肉身之內
[00:09:21.000 --> 00:09:22.000]  仍然還在地上
[00:09:22.000 --> 00:09:24.000]  他們都可以愛
[00:09:24.000 --> 00:09:28.000]  因為神已經把愛的特質給了他們
[00:09:28.000 --> 00:09:29.000]  另外
[00:09:29.000 --> 00:09:33.000]  也不是某一類人才有這個認識或知識
[00:09:33.000 --> 00:09:35.000]  凡屬神的人都應該知道
[00:09:35.000 --> 00:09:38.000]  都應該有這個認識
[00:09:38.000 --> 00:09:40.000]  當我們知道
[00:09:40.000 --> 00:09:41.000]  我們有愛這個特質
[00:09:41.000 --> 00:09:43.000]  在我們生命中的時候
[00:09:43.000 --> 00:09:47.000]  就要用行動去行出彼此相愛
[00:09:47.000 --> 00:09:51.000]  約翰不只是想推翻
[00:09:51.000 --> 00:09:54.000]  當時影響信徒的一些觀念
[00:09:54.000 --> 00:09:56.000]  更是去勸勉信徒
[00:09:56.000 --> 00:10:00.000]  要將神賜予他們的特質活現出來
[00:10:00.000 --> 00:10:04.000]  神不是要我們做一些我們沒有的事
[00:10:04.000 --> 00:10:06.000]  或者我們做不到的事
[00:10:06.000 --> 00:10:07.000]  不是啊
[00:10:07.000 --> 00:10:09.000]  就好像我們手機還沒更新
[00:10:09.000 --> 00:10:11.000]  有時候我們也用不到某些功能
[00:10:11.000 --> 00:10:12.000]  是吧
[00:10:12.000 --> 00:10:14.000]  但是凡是信徒
[00:10:14.000 --> 00:10:15.000]  屬神的人
[00:10:15.000 --> 00:10:18.000]  神就會幫你更新了那個IOS
[00:10:18.000 --> 00:10:21.000]  你就可以用到那個功能
[00:10:21.000 --> 00:10:22.000]  就可以用到愛人的功能
[00:10:22.000 --> 00:10:23.000]  認識神的功能
[00:10:23.000 --> 00:10:25.000]  和神建立關係的功能
[00:10:25.000 --> 00:10:26.000]  你已經有了
[00:10:26.000 --> 00:10:28.000]  內置了
[00:10:28.000 --> 00:10:30.000]  不過可能我們都覺得
[00:10:30.000 --> 00:10:33.000]  我也知道我要愛人
[00:10:33.000 --> 00:10:35.000]  我也知道要彼此相愛
[00:10:35.000 --> 00:10:37.000]  但是總是覺得很困難
[00:10:37.000 --> 00:10:39.000]  我也不是不想
[00:10:39.000 --> 00:10:41.000]  但是我覺得很困難
[00:10:41.000 --> 00:10:43.000]  因為我們都被世界的觀念
[00:10:43.000 --> 00:10:45.000]  甚至乎成長的經歷
[00:10:45.000 --> 00:10:47.000]  對愛有不同的看法
[00:10:47.000 --> 00:10:49.000]  甚至乎也扭曲了
[00:10:49.000 --> 00:10:51.000]  我們對愛的看法
[00:10:51.000 --> 00:10:53.000]  扭曲了我們去表達愛
[00:10:53.000 --> 00:10:56.000]  和接收愛的方式
[00:10:56.000 --> 00:10:58.000]  所以約翰在九節、十節
[00:10:58.000 --> 00:11:01.000]  告訴我們知道愛是什麼一回事
[00:11:01.000 --> 00:11:05.000]  而神又是用什麼方法去表達愛
[00:11:05.000 --> 00:11:07.000]  九、十節
[00:11:07.000 --> 00:11:09.000]  他說
[00:11:09.000 --> 00:11:28.000]  神很想告訴我們知道
[00:11:28.000 --> 00:11:30.000]  愛一點也不抽象
[00:11:30.000 --> 00:11:33.000]  愛是用行動來表達
[00:11:33.000 --> 00:11:36.000]  讓人能夠看到、感受到
[00:11:36.000 --> 00:11:39.000]  神差他的獨生子耶穌
[00:11:39.000 --> 00:11:41.000]  要告訴我們知道
[00:11:41.000 --> 00:11:45.000]  人在神心裡面的地位是很寶貴
[00:11:45.000 --> 00:11:46.000]  有多麼重要
[00:11:46.000 --> 00:11:50.000]  重要到是用他獨生的兒子耶穌的命
[00:11:50.000 --> 00:11:52.000]  去換回來
[00:11:52.000 --> 00:11:53.000]  得生命
[00:11:53.000 --> 00:11:55.000]  不只是說你不用落地獄
[00:11:55.000 --> 00:11:56.000]  不用受審判
[00:11:56.000 --> 00:11:59.000]  而是擁有一個屬神的生命
[00:11:59.000 --> 00:12:00.000]  這個屬神的生命
[00:12:00.000 --> 00:12:03.000]  是繼續持續下去不會改變
[00:12:03.000 --> 00:12:05.000]  這個同神結年的生命
[00:12:05.000 --> 00:12:09.000]  直到永遠遠遠不會突然間消失
[00:12:09.000 --> 00:12:14.000]  而這份愛也不是我們付出了什麼
[00:12:14.000 --> 00:12:16.000]  而去換取回來的
[00:12:16.000 --> 00:12:17.000]  是白白的
[00:12:17.000 --> 00:12:19.000]  我們什麼都沒有做過
[00:12:19.000 --> 00:12:21.000]  就能夠換取神經愛
[00:12:21.000 --> 00:12:23.000]  什麼叫白白知不知道?
[00:12:23.000 --> 00:12:27.000]  就是說原本你要上學生的
[00:12:27.000 --> 00:12:29.000]  或者上夏工作的
[00:12:29.000 --> 00:12:32.000]  但是疫情你work from home
[00:12:32.000 --> 00:12:34.000]  但是你在家的時候
[00:12:34.000 --> 00:12:37.000]  你的上司、你的老闆又沒有工作給你
[00:12:37.000 --> 00:12:40.000]  但是仍然給你出薪水
[00:12:40.000 --> 00:12:42.000]  這些就是白白
[00:12:42.000 --> 00:12:44.000]  也好像打遊戲機
[00:12:44.000 --> 00:12:47.000]  打遊戲機本來是要打贏過關
[00:12:47.000 --> 00:12:49.000]  是不是要儲夠分才能升級
[00:12:49.000 --> 00:12:51.000]  開一個新的版面
[00:12:51.000 --> 00:12:53.000]  現在不用了
[00:12:53.000 --> 00:12:55.000]  這些就是白白
[00:12:55.000 --> 00:13:00.000]  神的愛是對人完全的付出
[00:13:00.000 --> 00:13:01.000]  不望回報
[00:13:01.000 --> 00:13:03.000]  也不是看對方的反應
[00:13:03.000 --> 00:13:07.000]  也不是看對方可以給多少東西上帝
[00:13:07.000 --> 00:13:10.000]  只是為對方的好處去出發
[00:13:10.000 --> 00:13:13.000]  耶穌知道我們搞不定罪
[00:13:13.000 --> 00:13:15.000]  祂為了幫助我們
[00:13:15.000 --> 00:13:16.000]  為我們好處的出發
[00:13:16.000 --> 00:13:18.000]  耶穌成為贖罪祭
[00:13:18.000 --> 00:13:21.000]  代替了我和你去受刑罰
[00:13:21.000 --> 00:13:23.000]  今天只要接受耶穌基督
[00:13:23.000 --> 00:13:26.000]  你就能夠可以罪得赦免
[00:13:26.000 --> 00:13:31.000]  神的愛、真正的愛是有行動的
[00:13:31.000 --> 00:13:33.000]  一點都不抽象
[00:13:33.000 --> 00:13:35.000]  很實體、很實在
[00:13:35.000 --> 00:13:37.000]  看到和感受到
[00:13:37.000 --> 00:13:41.000]  神的愛是很看重人的價值
[00:13:41.000 --> 00:13:44.000]  以至耶穌願意用祂的生命換回來
[00:13:44.000 --> 00:13:46.000]  神的愛是不會變的
[00:13:46.000 --> 00:13:48.000]  不會突然間沒有了
[00:13:48.000 --> 00:13:50.000]  神的愛也是白白的
[00:13:50.000 --> 00:13:52.000]  不講回報,不是看別人的表現
[00:13:52.000 --> 00:13:56.000]  並為你的好處著想
[00:13:56.000 --> 00:13:58.000]  這就是神的愛
[00:13:58.000 --> 00:14:00.000]  這就是真正的愛
[00:14:00.000 --> 00:14:04.000]  也是神很想我們信徒學習的愛
[00:14:04.000 --> 00:14:09.000]  神要求我們去彼此相愛
[00:14:09.000 --> 00:14:12.000]  因為祂已經將賜人
[00:14:12.000 --> 00:14:15.000]  能夠愛人這個特質給了屬祂的人
[00:14:15.000 --> 00:14:19.000]  但是信徒必須對愛有正確的認識
[00:14:20.000 --> 00:14:22.000]  神的愛就是這樣
[00:14:22.000 --> 00:14:24.000]  但是在我們成長中
[00:14:24.000 --> 00:14:26.000]  世界的觀念不是這樣
[00:14:26.000 --> 00:14:30.000]  以前我們也不懂得表達愛
[00:14:30.000 --> 00:14:32.000]  或者表達的時候也表達錯了
[00:14:32.000 --> 00:14:34.000]  我們有時也會想
[00:14:34.000 --> 00:14:37.000]  怎麼會不付出就有回報呢?
[00:14:37.000 --> 00:14:40.000]  我們從小到大聽到的是什麼?
[00:14:40.000 --> 00:14:42.000]  我不知道你是否這樣
[00:14:42.000 --> 00:14:44.000]  不過我相信應該也是
[00:14:44.000 --> 00:14:46.000]  你乖,我就疼你
[00:14:47.000 --> 00:14:50.000]  你考試成績好,我就獎你
[00:14:50.000 --> 00:14:54.000]  在成長中,我們看到的是
[00:14:54.000 --> 00:14:57.000]  父母也好,老師也好
[00:14:57.000 --> 00:15:00.000]  都會偏愛那些讀書厲害的
[00:15:00.000 --> 00:15:01.000]  運動厲害的
[00:15:01.000 --> 00:15:04.000]  拿很多獎好,出眾的
[00:15:04.000 --> 00:15:06.000]  就算去到職場
[00:15:06.000 --> 00:15:08.000]  加多少薪金,都是怎樣的?
[00:15:08.000 --> 00:15:11.000]  看你的表現,看你有沒有價值
[00:15:11.000 --> 00:15:14.000]  對公司有多大貢獻
[00:15:14.000 --> 00:15:15.000]  所以我們覺得
[00:15:15.000 --> 00:15:17.000]  怎麼會有這麼多好處?
[00:15:17.000 --> 00:15:19.000]  怎麼會不需要付出?
[00:15:19.000 --> 00:15:22.000]  又或者,我們也覺得
[00:15:22.000 --> 00:15:24.000]  父母對我們好
[00:15:24.000 --> 00:15:26.000]  他們也是為我們好
[00:15:26.000 --> 00:15:29.000]  但可能有時我們感受不到愛
[00:15:29.000 --> 00:15:31.000]  就好像在我的成長中
[00:15:31.000 --> 00:15:33.000]  我常常聽到的
[00:15:33.000 --> 00:15:35.000]  多的都是被否定
[00:15:35.000 --> 00:15:38.000]  說你做得不好,說你沒用
[00:15:38.000 --> 00:15:40.000]  做錯事就是罵
[00:15:40.000 --> 00:15:42.000]  我也很少聽過
[00:15:42.000 --> 00:15:44.000]  我的父母對我的稱讚
[00:15:44.000 --> 00:15:46.000]  當然,我相信
[00:15:46.000 --> 00:15:48.000]  我的父母可能都在用這個
[00:15:48.000 --> 00:15:51.000]  所謂罵、詆毀的方式
[00:15:51.000 --> 00:15:53.000]  讓我知道錯
[00:15:53.000 --> 00:15:55.000]  希望我下次做得好
[00:15:55.000 --> 00:15:56.000]  下次可以改善
[00:15:56.000 --> 00:15:58.000]  可能都是為我好
[00:15:58.000 --> 00:16:00.000]  但是,在過程中
[00:16:00.000 --> 00:16:02.000]  我真的感受不到愛
[00:16:02.000 --> 00:16:04.000]  我感受到的是什麼?
[00:16:04.000 --> 00:16:05.000]  我感受到是
[00:16:05.000 --> 00:16:07.000]  做得好才有人疼愛
[00:16:07.000 --> 00:16:09.000]  做得好才有人讚
[00:16:09.000 --> 00:16:11.000]  令到我都會追求一個
[00:16:11.000 --> 00:16:14.000]  無止境的好和肯定
[00:16:14.000 --> 00:16:18.000]  亦令我對愛有錯誤的理解
[00:16:18.000 --> 00:16:20.000]  要做得好
[00:16:20.000 --> 00:16:22.000]  才會有人愛、有人疼愛你
[00:16:22.000 --> 00:16:24.000]  而且愛是會變的
[00:16:24.000 --> 00:16:26.000]  你一做錯
[00:16:26.000 --> 00:16:27.000]  人就不愛你
[00:16:27.000 --> 00:16:29.000]  人就不喜歡你
[00:16:29.000 --> 00:16:32.000]  我回想起
[00:16:32.000 --> 00:16:35.000]  兩年前我的狀態一般
[00:16:35.000 --> 00:16:36.000]  我記得我講到
[00:16:36.000 --> 00:16:39.000]  都來不及講這件事給大家聽
[00:16:39.000 --> 00:16:43.000]  當時我發現我心裡好像有個洞
[00:16:43.000 --> 00:16:44.000]  好像黑洞一樣
[00:16:44.000 --> 00:16:47.000]  不知為何吸收了我的能量
[00:16:47.000 --> 00:16:49.000]  令到我沒有力量
[00:16:49.000 --> 00:16:51.000]  無力感很重
[00:16:51.000 --> 00:16:53.000]  大家都記得了
[00:16:53.000 --> 00:16:55.000]  當時這個狀態不太好的我
[00:16:55.000 --> 00:16:58.000]  我就去找房牧師求助
[00:16:58.000 --> 00:17:00.000]  他跟我說了很多東西
[00:17:00.000 --> 00:17:03.000]  你知道他一向都說了很多東西
[00:17:03.000 --> 00:17:05.000]  但在聊天的過程中
[00:17:05.000 --> 00:17:08.000]  其實我不是很聽得入耳
[00:17:08.000 --> 00:17:10.000]  其實房牧很好
[00:17:10.000 --> 00:17:12.000]  他幫我分析我的情況
[00:17:12.000 --> 00:17:14.000]  又提議我見輔導
[00:17:14.000 --> 00:17:15.000]  怎樣處理生命
[00:17:15.000 --> 00:17:17.000]  怎樣卡住你
[00:17:17.000 --> 00:17:20.000]  但我真的聽不入耳
[00:17:20.000 --> 00:17:22.000]  我不單止聽不入耳
[00:17:22.000 --> 00:17:24.000]  我還有很多反彈
[00:17:24.000 --> 00:17:26.000]  當時房牧叫我去見輔導
[00:17:26.000 --> 00:17:27.000]  我很抗拒
[00:17:27.000 --> 00:17:29.000]  我會覺得見甚麼輔導
[00:17:29.000 --> 00:17:31.000]  我現在就跟別人做輔導
[00:17:31.000 --> 00:17:33.000]  為何要我見輔導
[00:17:33.000 --> 00:17:37.000]  我真的不太理解
[00:17:37.000 --> 00:17:39.000]  但我不知道他想怎樣
[00:17:39.000 --> 00:17:43.000]  我真的不太明白他說甚麼
[00:17:43.000 --> 00:17:45.000]  也聽不入耳
[00:17:45.000 --> 00:17:49.000]  因為我現在回想的時候
[00:17:49.000 --> 00:17:51.000]  我相信因為在過程中
[00:17:51.000 --> 00:17:53.000]  我感受不到愛
[00:17:53.000 --> 00:17:55.000]  為何我感受不到愛
[00:17:55.000 --> 00:17:59.000]  因為跟我期望的愛有落差
[00:17:59.000 --> 00:18:02.000]  我相信我想聽的
[00:18:02.000 --> 00:18:05.000]  不只是解決問題的方法
[00:18:05.000 --> 00:18:08.000]  我相信我更想聽的是
[00:18:08.000 --> 00:18:10.000]  Esther你做得很好
[00:18:10.000 --> 00:18:12.000]  Esther你很厲害
[00:18:12.000 --> 00:18:15.000]  你做了很多事情辛苦你了
[00:18:15.000 --> 00:18:17.000]  但當我聽不到這些
[00:18:17.000 --> 00:18:19.000]  被肯定的話的時候
[00:18:19.000 --> 00:18:21.000]  我其他事情都聽不到
[00:18:21.000 --> 00:18:23.000]  我都關了耳
[00:18:23.000 --> 00:18:25.000]  因為我感受不到愛
[00:18:25.000 --> 00:18:28.000]  原來我都帶著
[00:18:28.000 --> 00:18:30.000]  由成長經驗而來的
[00:18:30.000 --> 00:18:33.000]  那一套對愛的理解和期望
[00:18:33.000 --> 00:18:37.000]  去跟身邊所有的人相處
[00:18:37.000 --> 00:18:39.000]  丁姐妹
[00:18:39.000 --> 00:18:41.000]  你們會不會都帶著
[00:18:41.000 --> 00:18:43.000]  自己一套的愛
[00:18:43.000 --> 00:18:46.000]  對愛的理解和期望
[00:18:46.000 --> 00:18:48.000]  去跟身邊的人相處
[00:18:48.000 --> 00:18:51.000]  包括你的組員
[00:18:51.000 --> 00:18:56.000]  聖經教導我們要去彼此相愛
