
[00:00:00.000 --> 00:00:04.000]  好,弟兄姊妹,早晨
[00:01:30.000 --> 00:01:32.000]  話俾大家聽,係啦,咁我講解一下自己
[00:01:32.000 --> 00:01:34.000]  好快啲,唔係,因為我講咗好耐嘅會
[00:01:34.000 --> 00:01:36.000]  係啦,咁我係阿Hoo啦,咁以前係青少年
[00:01:36.000 --> 00:01:38.000]  部嘅傳導人啦,咁你而家就落咗去
[00:01:38.000 --> 00:01:40.000]  兒童部啦,咁樣,係啦
[00:01:40.000 --> 00:01:42.000]  咁兩個月可以返嚟一次見到大家啦
[00:01:42.000 --> 00:01:44.000]  咁係好開心嘅,係啦,咁樣囉
[00:01:44.000 --> 00:01:46.000]  OK啊,係啦
[00:01:46.000 --> 00:01:48.000]  咁呀,開始我係講到啦,好冇
[00:01:48.000 --> 00:01:50.000]  係啦,咁你就,青少年部呢
[00:01:50.000 --> 00:01:54.000]  就俾一個題目我喎,我諗呢,呢個月呢,大家都係聽緊一個題目
[00:01:54.000 --> 00:01:56.000]  咁呢,就,不過未講咗題目
[00:01:56.000 --> 00:01:58.000]  之後,之前,我真係好想
[00:01:58.000 --> 00:02:00.000]  你知唔知道呢,
[00:02:00.000 --> 00:02:02.000]  咁,因為昨日打風嘛
[00:02:02.000 --> 00:02:04.000]  咁,咁,昨日返唔到嚟嘛,啲頂姐妹
[00:02:04.000 --> 00:02:06.000]  今日呢,啲侍奉人員呢
[00:02:06.000 --> 00:02:08.000]  你知唔知佢地幾點喺度啊
[00:02:08.000 --> 00:02:10.000]  係啦,我哋就9點鐘
[00:02:10.000 --> 00:02:12.000]  返到嚟啦,或者8點幾啦
[00:02:12.000 --> 00:02:14.000]  佢地呢,7點鐘已經去食早餐
[00:02:14.000 --> 00:02:16.000]  佢7點半要返嚟,因為昨日冇得返嚟
[00:02:16.000 --> 00:02:18.000]  練歌啊,所以佢約咗
[00:02:18.000 --> 00:02:20.000]  7點半就返嚟啊
[00:02:20.000 --> 00:02:22.000]  無論係Ceci啦,競大隊啦
[00:02:22.000 --> 00:02:24.000]  AV Team啦,我覺得呢個呢
[00:02:24.000 --> 00:02:26.000]  係好感動啊
[00:02:26.000 --> 00:02:28.000]  不過我地俾啲掌聲佢地好無啊
[00:02:28.000 --> 00:02:30.000]  Yeah,係啊,佢地7點鐘
[00:02:30.000 --> 00:02:32.000]  就約食早餐
[00:02:32.000 --> 00:02:34.000]  7點半就返嚟練緊歌呢,預備緊啊
[00:02:34.000 --> 00:02:36.000]  大家真係要好
[00:02:36.000 --> 00:02:38.000]  欣賞啲哥哥姐姐,好緊要
[00:02:38.000 --> 00:02:40.000]  嘅佢地,即係,係我地個榜樣
[00:02:40.000 --> 00:02:42.000]  佢返到嚟,你要望住佢地呢
[00:02:42.000 --> 00:02:44.000]  嘩,點解佢地可以咁樣呢
[00:02:44.000 --> 00:02:46.000]  係因為,即係我地都係屬神嘅兒女呢
[00:02:46.000 --> 00:02:48.000]  我地好願意去服侍神
[00:02:48.000 --> 00:02:50.000]  咁呢,青少報呢,就俾咗題目喎
[00:02:50.000 --> 00:02:52.000]  題目係咩呢,叫做
[00:02:52.000 --> 00:02:54.000]  全福音嘅心節與意成,為要贏得同代人
[00:02:54.000 --> 00:02:56.000]  彼此激勵福音
[00:02:56.000 --> 00:02:58.000]  係啊,呵呵,即係講咩呢
[00:02:58.000 --> 00:03:00.000]  即係全福音啦,咁樣
[00:03:00.000 --> 00:03:02.000]  咁呢,所以我今日定個題目,係啦
[00:03:02.000 --> 00:03:04.000]  今日又好特別啦,今日呢
[00:03:04.000 --> 00:03:06.000]  唔好理佢,係啦,今日因為
[00:03:06.000 --> 00:03:08.000]  打風啊,即係乜都冇晒啊
[00:03:08.000 --> 00:03:10.000]  我頭先喺下面,即係個心裏面呢
[00:03:10.000 --> 00:03:12.000]  唔驚啊,即係,今日我題目叫咩啊
[00:03:12.000 --> 00:03:14.000]  屬靈戰士
[00:03:14.000 --> 00:03:16.000]  係咪啊,冇powerpoint,唔緊要
[00:03:16.000 --> 00:03:18.000]  冇紙,唔緊要,冇凳,冇咪都唔緊要
[00:03:18.000 --> 00:03:20.000]  都可以講到,係咪啊
[00:03:20.000 --> 00:03:22.000]  係啊,聽到啊
[00:03:22.000 --> 00:03:24.000]  乜都冇晒都唔緊要
[00:03:24.000 --> 00:03:26.000]  我地要撐住
[00:03:26.000 --> 00:03:28.000]  因為要講神嘅說話,要將佢
[00:03:28.000 --> 00:03:30.000]  即係,進入我地個心
[00:03:30.000 --> 00:03:32.000]  係啦,咁,係啦,講咩啊
[00:03:32.000 --> 00:03:34.000]  即係屬靈戰士嘛
[00:03:34.000 --> 00:03:36.000]  冇晒powerpoint,唔緊要,係啦
[00:03:36.000 --> 00:03:38.000]  咁我題目,屬靈戰士
[00:03:38.000 --> 00:03:40.000]  我地每一個都係屬靈戰士
[00:03:40.000 --> 00:03:42.000]  你坐喺度呢個,每一個呢
[00:03:42.000 --> 00:03:44.000]  都係屬靈戰士
[00:03:44.000 --> 00:03:46.000]  咁,我唔知道呢,大家覺唔覺得
[00:03:46.000 --> 00:03:48.000]  你一聽到話,傳福音啊
[00:03:48.000 --> 00:03:50.000]  講神嘅說話
[00:03:50.000 --> 00:03:52.000]  講聖經故仔
[00:03:52.000 --> 00:03:54.000]  講有關於信仰嘅嘢呢
[00:03:54.000 --> 00:03:56.000]  你覺得好唔容易啊
[00:03:56.000 --> 00:03:58.000]  即係,唔知點開口啊
[00:03:58.000 --> 00:04:27.000]  你有冇呢種感覺啊,即係你有可唔可以舉一句話,有喎,係咪,即係唔敢舉手,全部你都講下,全部,嘩,感謝主,真係,係啦,咁我覺得呢,都當要講嘅時候呢,眼係會驚嘅,係咪,即係,點講呢,會唔會人地拒絕我呢,或者人地又唔show我呢,即係好食檸檬啊,要好厚面皮咁樣啊,係啦,咁呢,所以都好唔容易啊,咁但係最近呢,我有個體會啊,咁我,最近呢,就,
[00:04:27.000 --> 00:04:56.000]  兒童部呢,就有個,即係要送啲禮物俾啲導師啊,係啦,我攞一攞先,咁啊,咁好好啊,一班呢,幾多少年軍呢,佢哋設計啊,咁呢,就,我哋一齊商討的時候,做啲咩俾啲導師呢,咁樣,咁啊,佢哋話,不如啦,整張卡仔啦,設計,同埋呢,接隻紙殼啦,同埋送隻,送粒朱古力,好有心嘅,佢,即係我覺得係好驚訝,即係五六年班呢,佢哋講,
[00:04:56.000 --> 00:04:58.960]  他們說得很深沉的是什麼呢?
[00:04:58.960 --> 00:05:04.000]  這個紙殼是把平安送給道士的
[00:05:04.000 --> 00:05:08.960]  這張卡,有一道草人,有經文的
[00:05:08.960 --> 00:05:11.960]  將神的說話送給道士,有一顆朱古力
[00:05:11.960 --> 00:05:17.960]  這顆朱古力就是將他很甜入心的,送給道士
[00:05:17.960 --> 00:05:21.960]  我和那些道士說,其實好像是很少的心意
[00:05:21.960 --> 00:05:24.960]  但是很有意思,就送給那些道士
[00:05:25.000 --> 00:05:26.960]  這個情況就是這樣
[00:05:26.960 --> 00:05:29.960]  但是你看,送200隻紙殼
[00:05:29.960 --> 00:05:32.960]  糟了,我自己心,我不懂的,那怎麼辦呢?
[00:05:32.960 --> 00:05:36.960]  後來上網學,他們又教我,接了
[00:05:36.960 --> 00:05:39.960]  終於接成了,但是不單止接紙殼
[00:05:39.960 --> 00:05:44.960]  我還在YouTube裡面,蟹、魚、花、心
[00:05:44.960 --> 00:05:49.960]  什麼的,我越接越開心,越有興趣
[00:05:50.000 --> 00:05:56.960]  那就很好,所以當我星期日去到兒童部聚會的時候
[00:05:56.960 --> 00:05:57.960]  不要說太久,快點
[00:05:57.960 --> 00:06:01.960]  我就有幾張紙放在袋子裡面
[00:06:01.960 --> 00:06:04.960]  喂,有沒有好麥克風?
[00:06:04.960 --> 00:06:08.960]  對,測試,測試,行不行?
[00:06:08.960 --> 00:06:10.960]  我也聽到了,是不是?
[00:06:10.960 --> 00:06:14.960]  我就把那些紙,因為時間關係
[00:06:14.960 --> 00:06:17.960]  我就放好兩張紙,幾張紙放在袋子裡面
[00:06:18.000 --> 00:06:21.960]  一到小朋友的時候,我立刻看見他們沒什麼做
[00:06:21.960 --> 00:06:23.960]  我就拿張紙出來,大家看看
[00:06:23.960 --> 00:06:26.960]  這隻是什麼?
[00:06:26.960 --> 00:06:31.960]  對,約翰在約旦河的時候跟耶穌私洗
[00:06:31.960 --> 00:06:35.960]  約翰見證耶穌,聖靈彷如甲子
[00:06:35.960 --> 00:06:37.960]  一袋一袋的
[00:06:37.960 --> 00:06:44.960]  耶穌很想把這個平安、愛送給大家
[00:06:44.960 --> 00:06:47.960]  接完之後就送給他
[00:06:47.960 --> 00:06:48.920]  OK?
[00:06:48.920 --> 00:06:49.920]  對
[00:06:49.920 --> 00:06:50.920]  這個愛呢
[00:06:50.920 --> 00:06:52.920]  要拿麥克風
[00:06:52.920 --> 00:06:54.920]  愛就是耶穌基督十字架
[00:06:54.920 --> 00:06:57.920]  他很想把這個平安
[00:06:57.920 --> 00:06:59.920]  耶穌來到愛當中
[00:06:59.920 --> 00:07:02.920]  去送給一些有需要的人
[00:07:02.920 --> 00:07:04.920]  又是師節,又是你
[00:07:04.920 --> 00:07:05.920]  送給你
[00:07:05.920 --> 00:07:07.920]  不單止,他很想把這個平安送給他
[00:07:07.920 --> 00:07:09.920]  他很想把這個愛送給他
[00:07:09.920 --> 00:07:15.920]  他很想把這個生命賜給弟兄
[00:07:15.960 --> 00:07:18.920]  不單止耶穌很豐富
[00:07:18.920 --> 00:07:20.920]  豐富到他釘在十字架上
[00:07:20.920 --> 00:07:27.920]  他真的很想送給姐妹
[00:07:27.920 --> 00:07:29.920]  其實我不懂的,我只是隨意
[00:07:29.920 --> 00:07:31.920]  耶穌很好
[00:07:31.920 --> 00:07:35.920]  他很想把這個生命賜給他
[00:07:35.920 --> 00:07:37.920]  不要說太久
[00:07:37.920 --> 00:07:41.920]  我想問問,這個是不是全福音?
[00:07:41.920 --> 00:07:42.920]  你覺得是不是?
[00:07:42.920 --> 00:07:43.920]  也是
[00:07:43.960 --> 00:07:45.920]  所以我覺得神很有趣
[00:07:45.920 --> 00:07:49.920]  我覺得他創造我們
[00:07:49.920 --> 00:07:51.920]  他不是要我們要
[00:07:51.920 --> 00:07:55.920]  要把整套福音說出來
[00:07:55.920 --> 00:07:57.920]  當然不容易
[00:07:57.920 --> 00:08:04.920]  但其實最重要是用你的心去為神做
[00:08:04.920 --> 00:08:06.920]  你不要管什麼方法
[00:08:06.920 --> 00:08:08.920]  不要管什麼技巧
[00:08:08.920 --> 00:08:10.920]  不要管說什麼
[00:08:10.920 --> 00:08:12.920]  最重要是你的心
[00:08:12.960 --> 00:08:16.920]  是為了神去做
[00:08:16.920 --> 00:08:18.920]  我相信這是神起的
[00:08:18.920 --> 00:08:21.920]  所以今天我選了一段經文
[00:08:21.920 --> 00:08:22.920]  屬靈戰士
[00:08:22.920 --> 00:08:24.920]  就是《已不所書》
[00:08:24.920 --> 00:08:25.920]  很特別
[00:08:25.920 --> 00:08:27.920]  我用新的譯本
[00:08:27.920 --> 00:08:29.920]  但也不要緊
[00:08:29.920 --> 00:08:30.920]  差不多
[00:08:30.920 --> 00:08:31.920]  大家照樣看這段
[00:08:31.920 --> 00:08:32.920]  後面有一段經文
[00:08:32.920 --> 00:08:34.920]  你幫我讀好不好
[00:08:34.920 --> 00:08:36.920]  大家有張紙
[00:08:36.920 --> 00:08:38.920]  後面有一段經文
[00:08:38.920 --> 00:08:39.920]  有一個大綱
[00:08:39.920 --> 00:08:41.920]  你照樣幫我讀就行了
[00:08:41.960 --> 00:08:43.920]  《已不所書》6章10至20節
[00:08:43.920 --> 00:08:45.920]  預備 1 2 3
[00:08:45.920 --> 00:09:00.920]  (音樂)
[00:09:00.920 --> 00:09:11.920]  (音樂)
[00:09:11.920 --> 00:09:21.880]  (音樂)
[00:09:21.880 --> 00:09:31.880]  (音樂)
[00:09:31.920 --> 00:09:51.880]  (音樂)
[00:09:51.920 --> 00:10:14.880]  (音樂)
[00:10:14.880 --> 00:10:15.880]  好 謝謝
[00:10:15.880 --> 00:10:16.880]  我們一起討稿
[00:10:16.880 --> 00:10:17.880]  天輔謝謝你
[00:10:17.880 --> 00:10:19.880]  讓我們今天能夠回來
[00:10:19.920 --> 00:10:21.880]  有敬拜你的時間
[00:10:21.880 --> 00:10:22.880]  聽你的說話的時間
[00:10:22.880 --> 00:10:24.880]  天輔求你打開我們的心
[00:10:24.880 --> 00:10:26.880]  讓我們能夠真的聽到你的說話
[00:10:26.880 --> 00:10:27.880]  聽到你的教導
[00:10:27.880 --> 00:10:29.880]  讓我們遵循你的心意
[00:10:29.880 --> 00:10:30.880]  繼續去行
[00:10:30.880 --> 00:10:31.880]  我們獻上感恩
[00:10:31.880 --> 00:10:32.880]  多謝你
[00:10:32.880 --> 00:10:33.880]  禱告交託
[00:10:33.880 --> 00:10:34.880]  奉耶穌命求
[00:10:34.880 --> 00:10:35.880]  阿門
[00:10:35.880 --> 00:10:36.880]  今天就會說《已不所書》
[00:10:36.880 --> 00:10:39.880]  大家看著這張紙就可以了
[00:10:39.880 --> 00:10:40.880]  《已不所書》當時是一個
[00:10:40.880 --> 00:10:42.880]  很大的城市
[00:10:42.880 --> 00:10:44.880]  靠近什麼地方呢
[00:10:44.880 --> 00:10:46.880]  就是亞細亞的海岸
[00:10:46.880 --> 00:10:47.880]  在海岸邊
[00:10:47.880 --> 00:10:49.880]  當時人的敬拜
[00:10:49.880 --> 00:10:52.840]  就是一些希臘的諸神
[00:10:52.840 --> 00:10:56.840]  就是一些當地的神
[00:10:56.840 --> 00:10:58.840]  當保羅第二次海外
[00:10:58.840 --> 00:10:59.840]  回到海外的時候
[00:10:59.840 --> 00:11:03.840]  就向當地人宣講福音
[00:11:03.840 --> 00:11:04.840]  不僅如此
[00:11:04.840 --> 00:11:06.840]  他就告訴當地人
[00:11:06.840 --> 00:11:09.840]  究竟哪一個才是真神
[00:11:09.840 --> 00:11:10.840]  到保羅再一次
[00:11:10.840 --> 00:11:12.840]  回到已不所書的時候
[00:11:12.840 --> 00:11:15.840]  他逗留了三年左右的時間
[00:11:15.840 --> 00:11:17.840]  當時被羅馬人囚禁
[00:11:17.840 --> 00:11:19.840]  在監獄裡面
[00:11:19.840 --> 00:11:21.800]  他很掛念一群大兄姊妹
[00:11:21.800 --> 00:11:22.800]  所以在監獄裡面
[00:11:22.800 --> 00:11:24.800]  就寫了已不所書
[00:11:24.800 --> 00:11:25.800]  就在當中裡面
[00:11:25.800 --> 00:11:26.800]  一些勸勉、一些鼓勵
[00:11:26.800 --> 00:11:29.800]  希望鼓勵到已不所的大兄姊妹
[00:11:29.800 --> 00:11:31.800]  已不所書分了六張
[00:11:31.800 --> 00:11:32.800]  很特別
[00:11:32.800 --> 00:11:33.800]  我分了
[00:11:33.800 --> 00:11:34.800]  或者不是我分了
[00:11:34.800 --> 00:11:35.800]  就是在這裡看的時候
[00:11:35.800 --> 00:11:37.800]  可以分為一至三
[00:11:37.800 --> 00:11:39.800]  和四至六
[00:11:39.800 --> 00:11:42.800]  一至三講述很多福音的事
[00:11:42.800 --> 00:11:45.800]  究竟耶穌基督的死
[00:11:45.800 --> 00:11:47.800]  他的死
[00:11:47.840 --> 00:11:50.800]  和我們有什麼關係呢
[00:11:50.800 --> 00:11:52.800]  他說了很多我們經常聽的東西
[00:11:52.800 --> 00:11:53.800]  我們信耶穌
[00:11:53.800 --> 00:11:55.800]  我們罪得到赦免
[00:11:55.800 --> 00:11:57.800]  我們的揀選
[00:11:57.800 --> 00:11:58.800]  我們的得救
[00:11:58.800 --> 00:12:01.800]  我們是神的兒女
[00:12:01.800 --> 00:12:03.800]  這些一切我們在聖經裡面
[00:12:03.800 --> 00:12:04.800]  或者在我們的生命裡面
[00:12:04.800 --> 00:12:05.800]  都經歷到
[00:12:05.800 --> 00:12:07.800]  但是耶穌基督的死
[00:12:07.800 --> 00:12:09.800]  或者耶穌基督的復活
[00:12:09.800 --> 00:12:11.800]  他的生命
[00:12:11.800 --> 00:12:12.800]  和我們有什麼關係呢
[00:12:12.800 --> 00:12:14.800]  今天沒有我的power point
[00:12:14.800 --> 00:12:15.800]  本來我有兩幅圖畫給大家看
[00:12:15.800 --> 00:12:16.800]  但是不要緊
[00:12:16.840 --> 00:12:17.800]  也不用理會了
[00:12:17.800 --> 00:12:19.800]  因為我也是照這樣說
[00:12:19.800 --> 00:12:21.800]  希望能夠大家可以吸收
[00:12:21.800 --> 00:12:25.800]  一至三張是講
[00:12:25.800 --> 00:12:28.800]  耶穌給我們的一種生命力
[00:12:28.800 --> 00:12:30.800]  福音的事和我們有什麼關係呢
[00:12:30.800 --> 00:12:31.800]  我們為什麼信耶穌呢
[00:12:31.800 --> 00:12:32.800]  信了耶穌
[00:12:32.800 --> 00:12:34.800]  我們知道耶穌釘在十字架上面
[00:12:34.800 --> 00:12:35.800]  他又會死
[00:12:35.800 --> 00:12:36.800]  他又會為我們復活
[00:12:36.800 --> 00:12:37.800]  究竟這個復活
[00:12:37.800 --> 00:12:39.800]  對於我們今天來說
[00:12:39.800 --> 00:12:41.800]  我們的生命
[00:12:41.800 --> 00:12:43.800]  有什麼關係呢
[00:12:43.800 --> 00:12:44.800]  在你的生命裡面
[00:12:44.840 --> 00:12:48.800]  是應該看到耶穌復活的生命力
[00:12:48.800 --> 00:12:49.800]  這是一至三張這樣說的
[00:12:49.800 --> 00:12:51.800]  到了四至六是什麼呢
[00:12:51.800 --> 00:12:52.800]  我們是一群舊人
[00:12:52.800 --> 00:12:53.800]  我們有罪的
[00:12:53.800 --> 00:12:56.800]  我們有很不好的東西
[00:12:56.800 --> 00:13:00.800]  我們是自私、貪婪、貪心
[00:13:00.800 --> 00:13:01.800]  有一些舊惡的
[00:13:01.800 --> 00:13:03.800]  做得不好的
[00:13:03.800 --> 00:13:06.800]  但是誰能夠改變我們的生命呢
[00:13:06.800 --> 00:13:08.800]  是耶穌基督
[00:13:08.800 --> 00:13:09.800]  當我們相信祂的時候
[00:13:09.800 --> 00:13:11.800]  我們可以能夠與神和好
[00:13:11.800 --> 00:13:14.800]  我們可以同神親近
[00:13:14.800 --> 00:13:16.760]  可以回來
[00:13:16.760 --> 00:13:17.760]  剛才敬拜
[00:13:17.760 --> 00:13:18.760]  去讚美神
[00:13:18.760 --> 00:13:20.760]  去感謝神
[00:13:20.760 --> 00:13:22.760]  去分享你和神之間的關係
[00:13:22.760 --> 00:13:26.760]  這個是耶穌給我們的根生力
[00:13:26.760 --> 00:13:28.760]  一至三是那種生命力
[00:13:28.760 --> 00:13:31.760]  四至六張就是那種根生力
[00:13:31.760 --> 00:13:34.760]  是耶穌才能夠給我們的
[00:13:34.760 --> 00:13:36.760]  所以我今天選的那一段經文
[00:13:36.760 --> 00:13:39.760]  有十至二十節
[00:13:39.760 --> 00:13:42.760]  大家看著那張紙
[00:13:42.800 --> 00:13:44.760]  本來我用了一些顏色
[00:13:44.760 --> 00:13:45.760]  讓大家看得到
[00:13:45.760 --> 00:13:46.760]  會比較容易看到
[00:13:46.760 --> 00:13:47.760]  究竟這段經文
[00:13:47.760 --> 00:13:48.760]  為什麼我會這樣說呢
[00:13:48.760 --> 00:13:51.760]  我用口述的說給大家聽
[00:13:51.760 --> 00:13:56.760]  它裡面其實有幾個命令詞
[00:13:56.760 --> 00:13:58.760]  等一下
[00:13:58.760 --> 00:14:02.760]  它說第十節剛強
[00:14:02.760 --> 00:14:04.760]  第十一節要穿戴
[00:14:04.760 --> 00:14:08.760]  第十三節要拿起
[00:14:08.760 --> 00:14:11.760]  第十四節要站穩
[00:14:11.800 --> 00:14:14.760]  以及第十七節要併戴上
[00:14:14.760 --> 00:14:17.760]  其實這幾個都是命令詞
[00:14:17.760 --> 00:14:19.760]  保羅很想提醒我們
[00:14:19.760 --> 00:14:22.760]  這些很重要的
[00:14:22.760 --> 00:14:24.760]  他提醒我們
[00:14:24.760 --> 00:14:26.760]  他不是單單跟你說笑
[00:14:26.760 --> 00:14:29.760]  他真的命令我們
[00:14:29.760 --> 00:14:30.760]  大家真的要留心
[00:14:30.760 --> 00:14:31.760]  留心什麼呢
[00:14:31.760 --> 00:14:33.760]  你們要帶起全副軍裝
[00:14:33.760 --> 00:14:34.760]  第十一節
[00:14:34.760 --> 00:14:37.760]  神所賜的全副軍裝
[00:14:37.760 --> 00:14:38.760]  第十三節
[00:14:38.760 --> 00:14:40.760]  神所賜的全副軍裝
[00:14:40.800 --> 00:14:41.760]  其實很相似
[00:14:41.760 --> 00:14:43.760]  如果大家看清楚一點
[00:14:43.760 --> 00:14:44.760]  兩節是很相似的
[00:14:44.760 --> 00:14:47.760]  為什麼要穿上神的軍裝呢
[00:14:47.760 --> 00:14:48.760]  為什麼他這麼強調
[00:14:48.760 --> 00:14:49.760]  我們要剛強
[00:14:49.760 --> 00:14:50.760]  我們要穿戴
[00:14:50.760 --> 00:14:54.760]  我們要拿起神所賜的全副軍裝呢
[00:14:54.760 --> 00:14:56.560]  就是要能夠
[00:14:56.560 --> 00:14:59.760]  第十一節能夠抵擋魔鬼的詭計
[00:14:59.760 --> 00:15:03.760]  第三節能夠在磨爛的日子裡面
[00:15:03.760 --> 00:15:04.760]  抵擋仇敵
[00:15:04.760 --> 00:15:05.760]  如果你有筆
[00:15:05.760 --> 00:15:06.760]  就可以圈著寫下去了
[00:15:06.760 --> 00:15:08.760]  為什麼我會這樣說呢
[00:15:08.760 --> 00:15:09.760]  到第十四節
[00:15:09.800 --> 00:15:10.760]  也是要站穩
[00:15:10.760 --> 00:15:11.760]  要戴上
[00:15:11.760 --> 00:15:15.760]  他命令我們一定要留心
[00:15:15.760 --> 00:15:16.760]  什麼呢
[00:15:16.760 --> 00:15:17.760]  就是後面的經文
[00:15:17.760 --> 00:15:19.760]  用真理戴子束腰
[00:15:19.760 --> 00:15:20.760]  一會兒我會說
[00:15:20.760 --> 00:15:21.760]  什麼護心鏡
[00:15:21.760 --> 00:15:22.760]  平安福音鞋
[00:15:22.760 --> 00:15:24.760]  信登的盾牌等等
[00:15:24.760 --> 00:15:25.760]  好了
[00:15:25.760 --> 00:15:29.760]  穿上神的軍裝做什麼呢
[00:15:29.760 --> 00:15:31.760]  到最後就在十八、十九節
[00:15:31.760 --> 00:15:32.760]  就是什麼呢
[00:15:32.760 --> 00:15:33.760]  能夠
[00:15:33.760 --> 00:15:35.760]  第十九節
[00:15:35.760 --> 00:15:37.760]  能夠放膽開口
[00:15:37.800 --> 00:15:40.760]  講明福音的奧秘
[00:15:40.760 --> 00:15:42.760]  還有最後那裡
[00:15:42.760 --> 00:15:44.760]  能夠當盡的本分
[00:15:44.760 --> 00:15:46.760]  放膽講論
[00:15:46.760 --> 00:15:47.760]  OK了
[00:15:47.760 --> 00:15:48.760]  為什麼我會這樣說呢
[00:15:48.760 --> 00:15:50.760]  就是因為有一些命令詞
[00:15:50.760 --> 00:15:52.760]  再加上他叫我們做什麼
[00:15:52.760 --> 00:15:53.760]  做了一件事
[00:15:53.760 --> 00:15:54.760]  做什麼呢
[00:15:54.760 --> 00:15:55.760]  就是為要抵擋魔鬼
[00:15:55.760 --> 00:15:58.760]  以及仇敵
[00:15:58.760 --> 00:16:01.760]  讓我們能夠放膽去講福音
[00:16:01.760 --> 00:16:03.760]  今天整篇就是這樣
[00:16:03.760 --> 00:16:05.760]  所以今天有兩個重點
[00:16:05.760 --> 00:16:06.760]  你要抓住
[00:16:06.800 --> 00:16:07.760]  有兩個重點
[00:16:07.760 --> 00:16:09.760]  一個屬靈的戰士
[00:16:09.760 --> 00:16:11.760]  第一要剛強
[00:16:11.760 --> 00:16:14.760]  第二要站得穩
[00:16:14.760 --> 00:16:16.760]  這是經文裡面所講的
[00:16:16.760 --> 00:16:18.760]  第一個重點要剛強
[00:16:18.760 --> 00:16:19.760]  為什麼呢
[00:16:19.760 --> 00:16:20.760]  保羅這樣說
[00:16:20.760 --> 00:16:22.760]  因為這裡是新日本
[00:16:22.760 --> 00:16:23.760]  所以有一點點不同
[00:16:23.760 --> 00:16:25.760]  不過字眼是差不多的
[00:16:25.760 --> 00:16:26.760]  他說最後
[00:16:26.760 --> 00:16:29.760]  最後你們要靠著主大能大力
[00:16:29.760 --> 00:16:31.760]  在他裡面剛強
[00:16:31.760 --> 00:16:34.760]  保羅在坐牢的時候
[00:16:34.800 --> 00:16:37.760]  向弟兄姊妹說出最後
[00:16:37.760 --> 00:16:40.760]  就是你們的你還有沒了的話
[00:16:40.760 --> 00:16:41.760]  就是最後的意思
[00:16:41.760 --> 00:16:44.760]  說出他的心底話
