
[00:00:00.000 --> 00:00:03.000]  好多謝凌峰嘅鼓勵 多謝大家嘅鼓勵
[00:03:45.700 --> 00:03:47.500]  因為佢哋當時其實面對好多
[00:03:47.500 --> 00:03:49.400]  異教衝擊 文化衝擊
[00:03:49.400 --> 00:03:52.000]  仲有一啲宗教嘅逼迫
[00:03:52.000 --> 00:03:54.200]  但係最重要最重要係咩呀
[00:03:54.200 --> 00:03:57.300]  佢哋自己教會裏面係出現咗紛爭
[00:03:57.300 --> 00:04:00.800]  佢哋有出現結黨分裂嘅情況
[00:04:00.800 --> 00:04:05.800]  保羅就好想去透過呢一卷書去教導佢哋
[00:04:05.800 --> 00:04:07.500]  講緊要提醒佢哋
[00:04:07.500 --> 00:04:08.800]  我哋作為基督徒
[00:04:08.800 --> 00:04:11.900]  我哋係要過一個合一嘅生活
[00:04:11.900 --> 00:04:13.300]  並且呢我哋要效法
[00:04:13.300 --> 00:04:14.600]  以效法基督為
[00:04:14.600 --> 00:04:17.600]  嗰個謙卑呢去為我哋嘅榜樣
[00:04:17.600 --> 00:04:21.600]  合一係菲律比書一個好重要嘅重點
[00:04:21.600 --> 00:04:24.700]  而信徒係實踐基督福音上面
[00:04:24.700 --> 00:04:26.400]  佢要站立得穩
[00:04:26.400 --> 00:04:29.000]  就必須要彼此同心
[00:04:29.000 --> 00:04:32.100]  咁樣係基督嘅真理上面去堅持
[00:04:32.100 --> 00:04:34.600]  就以天國公民嘅身份
[00:04:34.600 --> 00:04:37.300]  你去過聖潔嘅生活
[00:04:37.300 --> 00:04:39.100]  而今日我要講到嘅經文
[00:04:39.100 --> 00:04:42.000]  就係一章二十七至三十節
[00:04:42.000 --> 00:04:44.000]  其實呢一段嘅經文呢
[00:04:44.000 --> 00:04:47.800]  係整卷書嘅一個聚言嚟㗎
[00:04:47.800 --> 00:04:49.800]  就係講緊保羅要號召信徒
[00:04:49.800 --> 00:04:52.000]  佢哋要彼此同心合意
[00:04:52.000 --> 00:04:53.400]  而彼此謙卑相待
[00:04:53.400 --> 00:04:55.100]  要效法耶穌基督
[00:04:55.100 --> 00:04:58.500]  去行呢一條誠誠嘅路
[00:04:58.500 --> 00:04:59.900]  咁我哋譬如先一齊呢
[00:04:59.900 --> 00:05:02.300]  去讀出今日嘅經文
[00:05:02.300 --> 00:05:04.700]  我哋一二三開始
[00:05:04.700 --> 00:05:06.300]  最重要嘅事
[00:05:06.300 --> 00:05:08.100]  你哋行事為人
[00:05:08.100 --> 00:05:10.600]  要與基督的福音相稱
[00:05:10.600 --> 00:05:13.000]  咁樣無論我來見你哋
[00:05:13.000 --> 00:05:14.900]  或不在你哋嗰裏
[00:05:14.900 --> 00:05:17.500]  都可以聽到你哋嘅警放
[00:05:17.500 --> 00:05:20.000]  知道你哋同有一個心字
[00:05:20.000 --> 00:05:21.400]  站立得穩
[00:05:21.400 --> 00:05:22.900]  為福音嘅信仰
[00:05:22.900 --> 00:05:24.400]  齊心努力
[00:05:24.400 --> 00:05:27.000]  絲毫不怕敵人嘅威脅
[00:05:27.000 --> 00:05:29.500]  以此證明佢哋是陳倫
[00:05:29.500 --> 00:05:30.900]  你哋會得救
[00:05:30.900 --> 00:05:32.500]  這事出於神
[00:05:32.500 --> 00:05:34.100]  因為你哋蒙恩
[00:05:34.100 --> 00:05:36.400]  不但得以信徒基督
[00:05:36.400 --> 00:05:38.600]  而且要為佢受苦
[00:05:38.600 --> 00:05:40.000]  你哋嘅真戰
[00:05:40.000 --> 00:05:43.200]  就如你蒙曾經在我身上見過
[00:05:43.200 --> 00:05:46.400]  現在所聽到的是一樣的
[00:05:46.400 --> 00:05:49.600]  我哋先一齊去討稿
[00:05:49.600 --> 00:05:50.500]  七位天父
[00:05:50.500 --> 00:05:51.300]  好多謝你
[00:05:51.300 --> 00:05:54.100]  讓到我哋能夠返到你哋嘅電裏面
[00:05:54.100 --> 00:05:55.500]  我哋有血經百里
[00:05:55.500 --> 00:05:57.100]  去讚美你嘅時間
[00:05:57.100 --> 00:05:57.900]  同樣地
[00:05:57.900 --> 00:06:00.600]  都求主去預備我哋每一個人嘅心
[00:06:00.600 --> 00:06:02.800]  亦都求主去使用孩子嘅口
[00:06:02.800 --> 00:06:04.300]  去將你嘅話語
[00:06:04.300 --> 00:06:06.900]  去進到大興寺門嘅內心
[00:06:06.900 --> 00:06:08.100]  讓我哋呢個群體
[00:06:08.100 --> 00:06:10.500]  能夠成為一個展現到謙卑合一嘅
[00:06:10.500 --> 00:06:12.200]  lifestyle嘅群體
[00:06:12.200 --> 00:06:13.900]  求主使用以下嘅時間
[00:06:13.900 --> 00:06:14.600]  感謝主
[00:06:14.600 --> 00:06:16.600]  奉主耶穌基督得勝名字
[00:06:16.600 --> 00:06:17.100]  祈求
[00:06:17.100 --> 00:06:18.900]  阿門
[00:06:18.900 --> 00:06:21.000]  咁呢今日我要講嘅第一個分題
[00:06:21.000 --> 00:06:23.700]  就係效法基督嘅謙卑合一
[00:06:23.700 --> 00:06:26.900]  經文就係一章二十七節嘅裏面
[00:06:26.900 --> 00:06:29.700]  首先經文一開頭就有講到
[00:06:29.700 --> 00:06:32.800]  你哋要行事為人
[00:06:32.800 --> 00:06:35.300]  要與基督嘅福音相情
[00:06:35.300 --> 00:06:37.700]  保羅吩咐肥納比克信徒
[00:06:37.700 --> 00:06:39.300]  佢哋嘅行事為人
[00:06:39.300 --> 00:06:42.200]  係必須同基督嘅福音相情
[00:06:42.200 --> 00:06:45.200]  呢個行事為人係一個命令嘅動詞
[00:06:45.200 --> 00:06:46.800]  係一個現在嘅時態
[00:06:46.800 --> 00:06:48.500]  即係話呢個命令
[00:06:48.500 --> 00:06:51.300]  我哋係要持續不斷咁去持守
[00:06:51.300 --> 00:06:52.400]  我哋作為基督徒
[00:06:52.400 --> 00:06:56.000]  我哋要不斷持守保羅講嘅呢個命令
[00:06:56.000 --> 00:06:59.200]  而行事為人嘅意思係乜嘢呢
[00:06:59.200 --> 00:07:01.300]  係英文esv嘅譯本裏面
[00:07:01.300 --> 00:07:04.000]  其實佢講緊個係men of life
[00:07:04.000 --> 00:07:05.400]  係men 呢個字裏面
[00:07:05.400 --> 00:07:06.800]  喺牛樽字典翻譯
[00:07:06.800 --> 00:07:09.000]  就係包括咗我哋嘅方式
[00:07:09.000 --> 00:07:10.300]  我哋嘅態度
[00:07:10.300 --> 00:07:11.300]  我哋嘅習慣
[00:07:11.300 --> 00:07:13.600]  同埋社交行為等等
[00:07:13.600 --> 00:07:16.500]  即係話我哋我哋嘅行事為人
[00:07:16.500 --> 00:07:20.400]  就包括咗我哋生命裏面嘅生活裏面嘅價值觀
[00:07:20.400 --> 00:07:22.100]  我哋嘅生活態度
[00:07:22.100 --> 00:07:23.800]  我哋嘅生活習慣
[00:07:23.800 --> 00:07:25.800]  並且我哋待人接物
[00:07:25.800 --> 00:07:29.900]  呢啲種種都包括咗喺我哋行事為人嘅裏面
[00:07:29.900 --> 00:07:33.700]  即係話我哋嘅我哋由內在嘅生命
[00:07:33.700 --> 00:07:35.900]  去到我哋外在嘅行為
[00:07:35.900 --> 00:07:38.500]  都係包括在內嘅
[00:07:38.500 --> 00:07:39.900]  即係我哋整個人
[00:07:39.900 --> 00:07:41.800]  我哋由思想去到我哋行為
[00:07:41.800 --> 00:07:45.800]  我哋都必須要按住福音所要求嘅
[00:07:45.800 --> 00:07:47.700]  去盡我哋嘅義務
[00:07:47.700 --> 00:07:51.100]  去喺生活當中實踐出嚟
[00:07:51.100 --> 00:07:53.300]  而作為基督徒嘅身份
[00:07:53.300 --> 00:07:54.900]  我哋要盡義務
[00:07:54.900 --> 00:07:56.900]  講緊嘅唔係單單
[00:07:56.900 --> 00:07:58.800]  大家去做一個好人
[00:07:58.800 --> 00:08:00.300]  亦都唔係單單講緊
[00:08:00.300 --> 00:08:02.300]  我哋淨係逢星期六日
[00:08:02.300 --> 00:08:05.000]  定時出席教會嘅聚會
[00:08:05.000 --> 00:08:06.700]  亦都唔係只係講緊
[00:08:06.700 --> 00:08:08.800]  我哋熱心參與侍奉
[00:08:08.800 --> 00:08:12.500]  有穩定嘅零售生活等等
[00:08:12.500 --> 00:08:14.200]  亦係講緊
[00:08:14.200 --> 00:08:18.500]  我哋其實我哋唔係要以行為去滿足我哋自己
[00:08:18.500 --> 00:08:21.200]  其實係講緊我哋要用心去回應
[00:08:21.200 --> 00:08:22.700]  我哋首先我哋要諗返
[00:08:22.700 --> 00:08:25.300]  點解我哋會擁有呢個身份
[00:08:25.300 --> 00:08:28.400]  係因為耶穌基督佢謙卑自己
[00:08:28.400 --> 00:08:30.800]  佢限制自己神嘅身份
[00:08:30.800 --> 00:08:33.500]  而今願佢捨棄自己嘅生命
[00:08:33.500 --> 00:08:37.200]  佢目的就係要完成佢拯救嘅計劃
[00:08:37.200 --> 00:08:40.500]  佢為咗我哋去釘喺十字架上面
[00:08:40.500 --> 00:08:44.200]  我哋先至能夠透過佢呢個犧牲捨棄
[00:08:44.200 --> 00:08:47.700]  我哋先至能夠成為屬天國嘅公民
[00:08:47.700 --> 00:08:51.900]  所以我哋唔單單係要喺行為上面實踐出嚟
[00:08:51.900 --> 00:08:54.300]  其實我哋係要由心而發
[00:08:54.300 --> 00:08:55.900]  而呢個由心而發
[00:08:55.900 --> 00:08:58.600]  係由基督嘅心去出發
[00:08:58.600 --> 00:09:02.700]  我哋嘅生命先至能夠去展現到基督
[00:09:02.700 --> 00:09:06.700]  而人哋呢就係透過喺我哋生活當中嘅展現
[00:09:06.700 --> 00:09:10.100]  去分辨我哋係唔係屬神嘅人
[00:09:10.100 --> 00:09:11.300]  經文嗰個講道
[00:09:11.300 --> 00:09:14.500]  保留話佢嚟見我哋定係佢唔嚟
[00:09:14.500 --> 00:09:19.300]  佢都可以知道菲律比信徒佢嘅警方
[00:09:19.300 --> 00:09:21.800]  聽到係講緊知道
[00:09:21.800 --> 00:09:27.400]  而呢個知道係透過眼睇同埋耳聽
[00:09:27.400 --> 00:09:31.400]  即係話我哋係生活上面嘅一言一行
[00:09:31.400 --> 00:09:35.000]  其實有好多對眼望住大家
[00:09:35.000 --> 00:09:37.100]  別人透過我哋生活當中
[00:09:37.100 --> 00:09:39.600]  我哋嘅屢屢外外嘅展現
[00:09:39.600 --> 00:09:43.400]  成為咗佢哋認識基督嘅起始點
[00:09:43.400 --> 00:09:46.700]  佢哋透過眼睛去觀察我哋
[00:09:46.700 --> 00:09:50.200]  亦都會同人分享我哋喺生活上
[00:09:50.200 --> 00:09:53.100]  佢哋睇到嘅言行表現
[00:09:53.100 --> 00:09:55.000]  各位弟兄姊妹
[00:09:55.000 --> 00:09:58.700]  我哋係必須要好小心咁去作出選擇
[00:09:58.700 --> 00:10:03.400]  到底我哋要點樣去過我哋嘅生活
[00:10:03.400 --> 00:10:05.200]  咁到底點樣先為之
[00:10:05.200 --> 00:10:08.100]  同基督福音相稱嘅生活呢
[00:10:08.100 --> 00:10:09.700]  經文嗰度講到
[00:10:09.700 --> 00:10:12.900]  知道你哋同有一個心智站立得穩
[00:10:12.900 --> 00:10:15.300]  為福音信仰齊心努力
[00:10:15.300 --> 00:10:19.400]  經文講緊嘅活出基督福音相稱嘅生活方法
[00:10:19.400 --> 00:10:22.100]  就係講緊我哋要彼此同心
[00:10:22.100 --> 00:10:27.300]  我哋一齊喺信仰上面繼續不斷咁樣堅持
[00:10:27.300 --> 00:10:29.700]  而經文裏面講嘅站立得穩
[00:10:29.700 --> 00:10:32.500]  其實係帶有一個軍事嘅含意
[00:10:32.500 --> 00:10:36.600]  即係話戰場上面士兵需要擁有嘅態度
[00:10:36.600 --> 00:10:40.200]  無論戰場戰事有幾咁激烈
[00:10:40.200 --> 00:10:45.800]  作為士兵我哋都要堅決拒絕離開我哋嘅崗位
[00:10:45.800 --> 00:10:48.400]  軍隊係一個群體
[00:10:48.400 --> 00:10:51.300]  如果當我哋離開我哋崗位嘅話
[00:10:51.300 --> 00:10:56.100]  呢個對於整個軍隊都會帶嚟好大嘅影響
[00:10:56.100 --> 00:10:58.500]  所以我哋喺崗位上面盡忠
[00:10:58.500 --> 00:11:03.100]  係作為士兵我哋必須要緊守嘅一個責任
[00:11:03.100 --> 00:11:05.000]  緊住齊心努力
[00:11:05.000 --> 00:11:10.600]  呢一個字係由再一起同埋競賽兩個字組合而成
[00:11:10.600 --> 00:11:13.500]  即係話喺競賽場上上面
[00:11:13.500 --> 00:11:15.600]  我哋要向住同一個目標
[00:11:15.600 --> 00:11:18.300]  大家一齊努力 一齊奮鬥
[00:11:18.300 --> 00:11:21.400]  一齊努力同埋奮鬥嘅目標係乜嘢呢
[00:11:21.400 --> 00:11:24.500]  當然就係講福音嘅信仰
[00:11:24.500 --> 00:11:29.300]  保羅用咗軍隊同埋比賽場嚟提醒信徒
[00:11:29.300 --> 00:11:33.000]  士兵同埋運動員都係一個群體
[00:11:33.000 --> 00:11:36.000]  群體就係要彼此去配搭
[00:11:36.000 --> 00:11:39.400]  如果我哋眼光只係睇緊我哋自己
[00:11:39.400 --> 00:11:42.700]  我哋只係滿足緊自己嘅想法
[00:11:42.700 --> 00:11:46.800]  咁樣嘅話其實冇人願意去跟隨
[00:11:46.800 --> 00:11:51.000]  同埋我哋根本就唔能夠吸引到人哋去認識
[00:11:51.000 --> 00:11:53.200]  呢個基督嘅群體
[00:11:53.200 --> 00:11:57.800]  所以係群體裏面我哋唔係要滿足自己
[00:11:57.800 --> 00:12:00.800]  我哋唔係自己想點就點
[00:12:00.800 --> 00:12:04.200]  唔係講緊我哋覺得開心最緊要
[00:12:04.200 --> 00:12:10.800]  咁樣嘅話其實我哋只係為呢個群體帶嚟咗傷害
[00:12:10.800 --> 00:12:13.300]  各位弟姐妹 我唔知你會唔會覺得
[00:12:13.300 --> 00:12:16.300]  小圈子就係合一
[00:12:16.300 --> 00:12:21.400]  當我哋只係同一啲我哋鍾意嘅人friend
[00:12:21.400 --> 00:12:23.700]  我哋柴娃娃喺埋一齊
[00:12:23.700 --> 00:12:27.900]  我覺得好有愛 我咁樣就覺得好合一
[00:12:27.900 --> 00:12:30.700]  但我想講我哋要留心
[00:12:30.700 --> 00:12:33.100]  我哋要好小心留意
[00:12:33.100 --> 00:12:38.500]  其實我哋係咪喺度滿足緊自己個人係關係上面嘅需要
[00:12:38.500 --> 00:12:42.000]  我哋係咪根本就冇帶動到弟兄姊妹
[00:12:42.000 --> 00:12:43.900]  返返去教會嘅裏面
[00:12:43.900 --> 00:12:47.300]  返返去整個教會嘅群體裏面
[00:12:47.300 --> 00:12:52.800]  我哋係咪唔能夠接觸呢個小圈子以外嘅人
[00:12:52.800 --> 00:12:55.900]  呢個圈子以外嘅人可能包括咗一啲
[00:12:55.900 --> 00:12:57.800]  小組以外嘅人
[00:12:57.800 --> 00:13:01.900]  又或者小組以內我哋接受唔到嘅人
[00:13:01.900 --> 00:13:05.300]  甚或我哋拒絕緊新朋友
[00:13:05.300 --> 00:13:06.400]  如果係咁嘅話
[00:13:06.400 --> 00:13:09.700]  其實我哋根本就唔係屬於基督嘅群體
[00:13:09.700 --> 00:13:14.400]  我哋建立緊嘅係一個屬於我哋自己嘅群體
[00:13:14.400 --> 00:13:17.700]  所以作為基督屬於基督嘅群體
[00:13:17.700 --> 00:13:22.300]  我哋先要調整我哋自己內在嘅心態
[00:13:22.300 --> 00:13:27.000]  我哋要建立嘅係我哋同基督嘅關係
[00:13:27.000 --> 00:13:29.200]  我哋先要建立同基督嘅關係
[00:13:29.200 --> 00:13:33.300]  我哋先至能夠去用一個謙卑嘅心去愛
[00:13:33.300 --> 00:13:35.800]  同埋去接納我哋身邊嘅人
[00:13:35.800 --> 00:13:40.600]  呢啲人包括咗我哋過去唔懂得愛嘅人
[00:13:40.600 --> 00:13:44.200]  我哋要睇教會每一個人都係重要
[00:13:44.200 --> 00:13:47.200]  每一個人都係不可或缺
[00:13:47.200 --> 00:13:49.800]  我哋先至能夠合一
[00:13:49.800 --> 00:13:58.600]  去一齊成為基督展現神國度嘅群體為我哋嘅目標
[00:13:58.600 --> 00:13:59.700]  對於呢個合一
[00:13:59.700 --> 00:14:03.300]  其實我就諗起唔知大家呢排世界盃
[00:14:03.300 --> 00:14:04.800]  大家有冇睇㗎
[00:14:04.800 --> 00:14:05.900]  有冇人有睇世界盃呀
[00:14:05.900 --> 00:14:07.100]  啱頭喇見到
[00:14:07.100 --> 00:14:08.900]  我呢就唔係一個球迷
[00:14:08.900 --> 00:14:12.100]  但係呢我都有睇幾場波
[00:14:12.100 --> 00:14:14.700]  而係當中裏面呢我有留意到個球隊呢
[00:14:14.700 --> 00:14:15.900]  唔知大家係咪啦
[00:14:15.900 --> 00:14:18.200]  我就留意到日本隊
[00:14:18.200 --> 00:14:20.900]  佢讓我留下深刻印象嘅原因呢
[00:14:20.900 --> 00:14:23.200]  唔係因為佢有啲球星呀
[00:14:23.200 --> 00:14:24.900]  其實呢佢哋成隊人呢
[00:14:24.900 --> 00:14:26.700]  我冇一個知道佢叫咩名
[00:14:26.700 --> 00:14:28.500]  我完全唔識佢哋嘅
[00:14:28.500 --> 00:14:33.300]  但係到底乜嘢嘢令到佢哋咁吸引到我呢
[00:14:33.300 --> 00:14:36.900]  因為我睇到嘅佢哋喺佢哋身上
[00:14:36.900 --> 00:14:39.400]  我睇到佢係團隊嘅精神呀
[00:14:39.400 --> 00:14:42.400]  佢哋係代表住佢哋自己嘅國家
[00:14:42.400 --> 00:14:44.800]  佢哋喺佢哋自己嘅崗位上面呢
[00:14:44.800 --> 00:14:46.600]  佢去盡佢自己嘅能力
[00:14:46.600 --> 00:14:49.600]  去努力咁樣同隊友配搭
[00:14:49.600 --> 00:14:51.600]  佢哋冇因為我嘅法好
[00:14:51.600 --> 00:14:52.800]  你要傳播畀我
[00:14:52.800 --> 00:14:56.600]  我要成為呢個球隊嘅主角
[00:14:56.600 --> 00:14:58.200]  佢哋
[00:14:58.200 --> 00:15:00.300]  我喺佢哋身上我睇到嘅
[00:15:00.300 --> 00:15:02.100]  係佢哋嘅鬥志
[00:15:02.100 --> 00:15:04.300]  同埋佢哋嘅童心
[00:15:04.300 --> 00:15:06.300]  甚至連呢佢哋隊中有一個呢
[00:15:06.300 --> 00:15:07.900]  我哋唔會見到嘅人嘅
[00:15:07.900 --> 00:15:09.900]  就係佢哋嘅廚師
[00:15:09.900 --> 00:15:12.400]  其實呢個廚師呢都係以一個呢
[00:15:12.400 --> 00:15:16.700]  好佢好體重每一個隊員
[00:15:16.700 --> 00:15:19.900]  佢好努力去煮好每一餐飯比佢隊員
[00:15:19.900 --> 00:15:22.200]  原因係因為佢好想佢哋
[00:15:22.200 --> 00:15:26.100]  用一個最佳嘅狀態去落場表現
[00:15:26.100 --> 00:15:29.700]  讓大家喺比賽裏面可以做到最好
[00:15:29.700 --> 00:15:32.800]  雖然呢佢哋最終係輸咗
[00:15:32.800 --> 00:15:35.700]  但係我想講佢哋嘅團隊精神
[00:15:35.700 --> 00:15:39.900]  佢留咗喺我心裏面有一個好深刻嘅印象
[00:15:39.900 --> 00:15:41.300]  各位大卿姐妹
[00:15:41.300 --> 00:15:43.200]  我哋能夠為咗自己
[00:15:43.200 --> 00:15:45.900]  佢哋能夠為咗自己所屬嘅國家
[00:15:45.900 --> 00:15:48.500]  佢哋放低佢哋自己嘅需要
[00:15:48.500 --> 00:15:52.200]  佢冇要求自己成為嗰個主角
[00:15:52.200 --> 00:15:54.700]  而係去到彼此同心
[00:15:54.700 --> 00:15:59.700]  佢為咗呢個身份去盡心盡力咁樣比此陪伴
[00:15:59.700 --> 00:16:02.500]  咁我哋作為天國嘅公民呢
[00:16:02.500 --> 00:16:05.600]  其實我哋呢係基督嘅代表嚟㗎
[00:16:05.600 --> 00:16:07.900]  所以我哋唔係要成為
[00:16:07.900 --> 00:16:10.200]  又唔係成為呢個主角
[00:16:10.200 --> 00:16:14.500]  我哋唔係所有事都要按我哋心意去成就
[00:16:14.500 --> 00:16:16.800]  而係我哋要以謙卑嘅心
[00:16:16.800 --> 00:16:19.500]  我哋要睇每一個人都重要
[00:16:19.500 --> 00:16:24.100]  我哋要以群體嘅利益去努力堅持
[00:16:24.100 --> 00:16:29.200]  我哋先至能夠同心合一咁樣向住目標去努力
[00:16:29.200 --> 00:16:34.900]  同時都讓我哋成為咗見證基督嘅群體
[00:16:34.900 --> 00:16:37.700]  跟住呢今日要講嘅就係第二個分題
[00:16:37.700 --> 00:16:41.500]  我哋要依靠主勇敢咁面對挑戰
[00:16:41.500 --> 00:16:44.700]  經文呢就係一章二十八至三十節
[00:16:44.700 --> 00:16:47.600]  我哋一齊去讀出經文
[00:16:47.600 --> 00:16:50.300]  絲毫不怕敵人嘅威脅
[00:16:50.300 --> 00:16:52.700]  以此證明佢哋會沉淪
[00:16:52.700 --> 00:16:54.200]  你哋會得救
[00:16:54.200 --> 00:16:55.900]  這事出於神
[00:16:55.900 --> 00:16:57.300]  因為你哋蒙恩
[00:16:57.300 --> 00:17:00.300]  不試得以信服基督
[00:17:00.300 --> 00:17:02.700]  而且要為佢受苦
[00:17:02.700 --> 00:17:06.900]  你哋嘅真正就與你哋曾在我身上見過
[00:17:06.900 --> 00:17:10.500]  現在所聽到的是一樣的
