
[00:00:00.000 --> 00:00:02.000]  丁前梅伍安
[00:01:46.000 --> 00:01:48.000]  可以彼此透過一些表達
[00:01:48.000 --> 00:01:50.000]  去祝福一下對方
[00:01:50.000 --> 00:01:52.000]  我不知道過去那幾天
[00:01:52.000 --> 00:01:54.000]  兩天你有講了多少的祝福語
[00:01:54.000 --> 00:01:56.000]  我不知道你去跟別人分享
[00:01:56.000 --> 00:01:57.000]  或者你很想去祝願別人
[00:01:57.000 --> 00:01:59.000]  譬如有平安、身體健康
[00:01:59.000 --> 00:02:01.000]  剛才阿君說
[00:02:01.000 --> 00:02:02.000]  他媽媽跟他說什麼
[00:02:02.000 --> 00:02:04.000]  快點嫁出去
[00:02:04.000 --> 00:02:06.000]  我不知道你今年這兩天
[00:02:06.000 --> 00:02:08.000]  講了多少去向別人
[00:02:08.000 --> 00:02:11.000]  很想別人得到祝福的一些說話
[00:02:11.000 --> 00:02:13.000]  我不知道你講了多少
[00:02:13.000 --> 00:02:15.000]  我不知道你作為一個基督徒
[00:02:15.000 --> 00:02:17.000]  在這個過程底下
[00:02:17.000 --> 00:02:18.000]  你有沒有跟他們講一些
[00:02:18.000 --> 00:02:20.000]  關於信仰的東西
[00:02:20.000 --> 00:02:21.000]  什麼叫關於信仰的東西
[00:02:21.000 --> 00:02:22.000]  可能你會不知道
[00:02:22.000 --> 00:02:23.000]  你會不會跟他們講
[00:02:23.000 --> 00:02:25.000]  希望耶穌祝福你
[00:02:25.000 --> 00:02:27.000]  讓你有平安
[00:02:27.000 --> 00:02:28.000]  又或者你不知道
[00:02:28.000 --> 00:02:29.000]  跟你家人拜年的時候
[00:02:29.000 --> 00:02:31.000]  你會不會跟他們講
[00:02:31.000 --> 00:02:32.000]  問候一下他
[00:02:32.000 --> 00:02:33.000]  或者祝福他
[00:02:33.000 --> 00:02:34.000]  希望他能夠在耶穌裡面
[00:02:34.000 --> 00:02:36.000]  成為一個剛強的人
[00:02:36.000 --> 00:02:38.000]  如果那些不是基督徒的話
[00:02:38.000 --> 00:02:40.000]  聽到你這樣好像講拜年
[00:02:40.000 --> 00:02:41.000]  去祝福他的話
[00:02:41.000 --> 00:02:43.000]  可能他會覺得很奇怪
[00:02:43.000 --> 00:02:44.000]  不過我在想
[00:02:44.000 --> 00:02:45.000]  作為基督徒確實
[00:02:45.000 --> 00:02:47.000]  我們又很想透過
[00:02:47.000 --> 00:02:49.000]  這個地上的節日
[00:02:49.000 --> 00:02:51.000]  你都很想透過這個過程
[00:02:51.000 --> 00:02:52.000]  去表達
[00:02:52.000 --> 00:02:54.000]  原來耶穌都在地上掌管
[00:02:54.000 --> 00:02:55.000]  甚至說
[00:02:55.000 --> 00:02:56.000]  雖然可能他們不信耶穌
[00:02:56.000 --> 00:02:58.000]  不過這個過程裡面
[00:02:58.000 --> 00:02:59.000]  我都很想去祝福他們
[00:02:59.000 --> 00:03:01.000]  希望他們能夠得到耶穌的福氣
[00:03:01.000 --> 00:03:03.000]  不單只是地上一般人
[00:03:03.000 --> 00:03:04.000]  認為那些福氣
[00:03:04.000 --> 00:03:06.000]  譬如財源廣進
[00:03:06.000 --> 00:03:07.000]  身體健康學業進步
[00:03:07.000 --> 00:03:08.000]  是不是 阿君啊
[00:03:08.000 --> 00:03:09.000]  文起山那些
[00:03:09.000 --> 00:03:11.000]  希望可以快點找個人嫁出去
[00:03:11.000 --> 00:03:12.000]  不止這些
[00:03:12.000 --> 00:03:14.000]  而是一些屬靈上的福氣
[00:03:14.000 --> 00:03:16.000]  我們要追求的
[00:03:16.000 --> 00:03:17.000]  我也想鼓勵大家
[00:03:17.000 --> 00:03:18.000]  就如今天的講道
[00:03:18.000 --> 00:03:20.000]  我們不單止去追求
[00:03:20.000 --> 00:03:23.000]  地上一般人認為的福氣
[00:03:23.000 --> 00:03:25.000]  甚或在屬靈上
[00:03:25.000 --> 00:03:26.000]  一些屬靈的福氣
[00:03:26.000 --> 00:03:29.000]  我們都想透過今年的新年
[00:03:29.000 --> 00:03:30.000]  透過這篇的講道
[00:03:30.000 --> 00:03:31.000]  去鼓勵我們
[00:03:31.000 --> 00:03:33.000]  因為我仍然相信
[00:03:33.000 --> 00:03:35.000]  基督徒不單只是
[00:03:35.000 --> 00:03:37.000]  錢財不單只是身體
[00:03:37.000 --> 00:03:39.000]  還有一部分就是我們的靈性
[00:03:39.000 --> 00:03:41.000]  希望我們的身心靈
[00:03:41.000 --> 00:03:42.000]  都能夠得到福氣
[00:03:42.000 --> 00:03:44.000]  讓神祂自己去幫助
[00:03:44.000 --> 00:03:45.000]  和鼓勵我們
[00:03:45.000 --> 00:03:47.000]  這個是很重要的
[00:03:47.000 --> 00:03:48.000]  所以今天我的講題
[00:03:48.000 --> 00:03:51.000]  是叫做「新一年 祝願成為剛強的人」
[00:03:51.000 --> 00:03:53.000]  而我讀的經文是
[00:03:53.000 --> 00:03:56.000]  「二不所書 六章 十字到十三節」
[00:03:56.000 --> 00:03:57.000]  如果整段就到二十字
[00:03:57.000 --> 00:03:59.000]  不過今天只說了四節
[00:03:59.000 --> 00:04:01.000]  由第十節開始到第十三節
[00:04:01.000 --> 00:04:02.000]  不如這樣吧
[00:04:02.000 --> 00:04:03.000]  如果你在家裡
[00:04:03.000 --> 00:04:04.000]  你可以跟我一起
[00:04:04.000 --> 00:04:05.000]  有聖經
[00:04:05.000 --> 00:04:06.000]  你打開一起讀好嗎
[00:04:06.000 --> 00:04:07.000]  在我們中間的童工
[00:04:07.000 --> 00:04:09.000]  你也一起跟我一起讀聖經
[00:04:09.000 --> 00:04:10.000]  讓神的說話
[00:04:10.000 --> 00:04:11.000]  神說你有幫助
[00:04:11.000 --> 00:04:13.000]  然後我們在經文裡面去看一下
[00:04:13.000 --> 00:04:15.000]  今天藉聖靈幫我們去
[00:04:15.000 --> 00:04:16.000]  有多少東西明白
[00:04:16.000 --> 00:04:18.000]  叫我們的心如何歸回給祂
[00:04:18.000 --> 00:04:20.000]  不如我先讀給大家聽好嗎
[00:04:20.000 --> 00:04:21.000]  你一起讀好嗎
[00:04:21.000 --> 00:04:23.000]  「二不所書 六章 十字到十三節」
[00:04:23.000 --> 00:04:24.000]  聖經裡面這樣說的
[00:04:24.000 --> 00:04:25.000]  它說
[00:04:25.000 --> 00:04:26.000]  「我還有無料的話
[00:04:26.000 --> 00:04:28.000]  我們要靠著主
[00:04:28.000 --> 00:04:30.000]  依賴他的大能大力
[00:04:30.000 --> 00:04:31.000]  作剛強的人
[00:04:31.000 --> 00:04:34.000]  要穿大神所設的全副軍裝
[00:04:34.000 --> 00:04:36.000]  就能抵擋魔鬼的詭計
[00:04:36.000 --> 00:04:39.000]  因我們並不是與熟血氣的增戰
[00:04:39.000 --> 00:04:42.000]  乃是與那執掌權的
[00:04:42.000 --> 00:04:44.000]  管轄者幽暗世界的
[00:04:44.000 --> 00:04:47.000]  以及天空屬靈氣的惡魔增戰
[00:04:47.000 --> 00:04:50.000]  所以要拿起神所設的全副軍裝
[00:04:50.000 --> 00:04:52.000]  好在無能的日子
[00:04:52.000 --> 00:04:53.000]  抵擋仇敵
[00:04:53.000 --> 00:04:55.000]  並且成就了一切
[00:04:55.000 --> 00:04:56.000]  還能站立得住」
[00:04:56.000 --> 00:04:58.000]  好 一起討告 好不好
[00:04:58.000 --> 00:04:59.000]  「七不所書 六章 十字到十三節」
[00:04:59.000 --> 00:05:00.000]  聖經裡面幫助我們
[00:05:00.000 --> 00:05:01.000]  引導我們明白真理
[00:05:01.000 --> 00:05:02.000]  並叫我們的心
[00:05:02.000 --> 00:05:03.000]  藉著這個說話
[00:05:03.000 --> 00:05:05.000]  成為剛強的人
[00:05:05.000 --> 00:05:07.000]  在地上作你的見證
[00:05:07.000 --> 00:05:08.000]  不只是這樣
[00:05:08.000 --> 00:05:09.000]  更叫我們的生命
[00:05:09.000 --> 00:05:10.000]  能夠因為你自己的說話
[00:05:10.000 --> 00:05:11.000]  學習去信靠
[00:05:11.000 --> 00:05:13.000]  依靠基督你自己
[00:05:13.000 --> 00:05:15.000]  我們可以抵擋魔鬼的攻擊
[00:05:15.000 --> 00:05:16.000]  並且在地上
[00:05:16.000 --> 00:05:18.000]  成為你自己使用的器皿
[00:05:18.000 --> 00:05:21.000]  幫助我們討告馮轉命球
[00:05:21.000 --> 00:05:23.000]  《獨立經文》是這份所書
[00:05:23.000 --> 00:05:24.000]  大家都知道
[00:05:24.000 --> 00:05:26.000]  這份所書是保羅所寫的
[00:05:26.000 --> 00:05:27.000]  他很想寫給這份教會
[00:05:27.000 --> 00:05:29.000]  或者周邊的教會的信徒
[00:05:29.000 --> 00:05:32.000]  藉著這封信去鼓勵他們
[00:05:32.000 --> 00:05:35.000]  期望他們在信仰上能夠得到堅立
[00:05:35.000 --> 00:05:37.000]  希望他們不要因為在教會裡面的問題
[00:05:37.000 --> 00:05:39.000]  甚至在世界裡面的一些文化
[00:05:39.000 --> 00:05:41.000]  衝擊他們的信仰
[00:05:41.000 --> 00:05:43.000]  甚至保羅很愛這間教會的
[00:05:43.000 --> 00:05:44.000]  你看到聖經
[00:05:44.000 --> 00:05:47.000]  他讓提摩泰在這間教會裡面去侍奉
[00:05:47.000 --> 00:05:48.000]  在這個過程裡面
[00:05:48.000 --> 00:05:50.000]  我們知道保羅很愛惜他們
[00:05:50.000 --> 00:05:52.000]  所以整個《義福所書》裡面
[00:05:52.000 --> 00:05:54.000]  都有很多關於屬靈福氣的東西
[00:05:54.000 --> 00:05:57.000]  特別在第一章你會看到很多的
[00:05:57.000 --> 00:05:59.000]  不過今天我講到的就是第六章裡面
[00:05:59.000 --> 00:06:03.000]  第六章其實是整個《義福所書》裡面的總結部分
[00:06:03.000 --> 00:06:06.000]  所以你會看到在第六章第十到二十節
[00:06:06.000 --> 00:06:08.000]  其實有不少的詞彙
[00:06:08.000 --> 00:06:12.000]  都曾經在之前的五章裡面都出現過的
[00:06:12.000 --> 00:06:13.000]  包括什麼?
[00:06:13.000 --> 00:06:16.000]  包括有真理、公義、平安、福音、神的道
[00:06:16.000 --> 00:06:18.000]  救恩、信心
[00:06:18.000 --> 00:06:21.000]  這些詞語都在頭五章常常出現
[00:06:21.000 --> 00:06:22.000]  去到第六章
[00:06:22.000 --> 00:06:23.000]  雖然剛才沒有讀
[00:06:23.000 --> 00:06:24.000]  十四節之後
[00:06:24.000 --> 00:06:26.000]  都同樣出現了這些詞彙
[00:06:26.000 --> 00:06:28.000]  所以我們發現保羅寫《義福所書》的時候
[00:06:28.000 --> 00:06:32.000]  其實就很想去鼓勵他們能夠去明白真理
[00:06:32.000 --> 00:06:33.000]  不僅是這樣
[00:06:33.000 --> 00:06:34.000]  當我們看聖經的時候
[00:06:34.000 --> 00:06:35.000]  我們更加發現
[00:06:35.000 --> 00:06:38.000]  保羅去理解我們修獲的世界
[00:06:38.000 --> 00:06:41.000]  其實不單單只是一個用肉眼見到的世界
[00:06:41.000 --> 00:06:42.000]  為什麼這樣說呢?
[00:06:42.000 --> 00:06:44.000]  你看看《義福所書》
[00:06:44.000 --> 00:06:46.000]  二章一至二節裡面
[00:06:46.000 --> 00:06:48.000]  其實有段經文可以這樣記載
[00:06:48.000 --> 00:06:49.000]  那裡這樣說過
[00:06:49.000 --> 00:06:50.000]  在二章裡面這樣說
[00:06:50.000 --> 00:06:51.000]  它說
[00:06:51.000 --> 00:06:53.000]  你們死在過犯罪惡之中
[00:06:53.000 --> 00:06:54.000]  他叫你們活過來
[00:06:54.000 --> 00:06:57.000]  那時你們在其中行事為人
[00:06:57.000 --> 00:06:59.000]  隨從今世的風俗
[00:06:59.000 --> 00:07:01.000]  信服空中掌權者的首領
[00:07:01.000 --> 00:07:03.000]  就是現今背役之子
[00:07:03.000 --> 00:07:05.000]  心中運行的邪靈
[00:07:05.000 --> 00:07:07.000]  有一段這樣的經文的表達
[00:07:07.000 --> 00:07:08.000]  這裡說什麼呢?
[00:07:08.000 --> 00:07:09.000]  這段經文就是保羅
[00:07:09.000 --> 00:07:11.000]  和教會的大英姐妹說
[00:07:11.000 --> 00:07:13.000]  告訴他們你們未信耶穌之前
[00:07:13.000 --> 00:07:14.000]  其實你們是什麼呢?
[00:07:14.000 --> 00:07:16.000]  隨從今世的風俗
[00:07:16.000 --> 00:07:18.000]  信服空中掌權者的首領
[00:07:18.000 --> 00:07:19.000]  那個首領是誰呢?
[00:07:19.000 --> 00:07:20.000]  就是現今背役之子
[00:07:20.000 --> 00:07:22.000]  心中運行的邪靈
[00:07:22.000 --> 00:07:23.000]  保羅很清楚的
[00:07:23.000 --> 00:07:25.000]  他在《義福所書》二章裡面
[00:07:25.000 --> 00:07:26.000]  告訴我們
[00:07:26.000 --> 00:07:27.000]  原來你們未信主的時候
[00:07:27.000 --> 00:07:31.000]  其實我們是受著魔鬼撒旦的權勢所影響
[00:07:31.000 --> 00:07:32.000]  不僅是這樣
[00:07:32.000 --> 00:07:35.000]  當時我們是不能夠抵擋撒旦的攻擊的
[00:07:35.000 --> 00:07:37.000]  因為我們在罪的權並底下
[00:07:37.000 --> 00:07:39.000]  我們是罪的盧布
[00:07:39.000 --> 00:07:41.000]  所以聖經裡面很清楚告訴我們
[00:07:41.000 --> 00:07:42.000]  當我們信了主之後
[00:07:42.000 --> 00:07:45.000]  我們可以靠著耶穌能夠抵擋魔鬼攻擊
[00:07:45.000 --> 00:07:47.000]  所以保羅就在這段經文裡面
[00:07:47.000 --> 00:07:50.000]  去提醒義福所教會的信徒
[00:07:50.000 --> 00:07:53.000]  祝福他們要小心撒旦的攻擊
[00:07:53.000 --> 00:07:54.000]  不然的話
[00:07:54.000 --> 00:07:56.000]  我們就會掉進魔鬼的詭計
[00:07:56.000 --> 00:07:58.000]  甚至保羅這段經文
[00:07:58.000 --> 00:08:00.000]  由十節到十三節裡面
[00:08:00.000 --> 00:08:02.000]  有一個很重要的祝福
[00:08:02.000 --> 00:08:03.000]  其實是吩咐
[00:08:03.000 --> 00:08:04.000]  祝福他們什麼
[00:08:04.000 --> 00:08:06.000]  祝福他們要成為剛強的人
[00:08:06.000 --> 00:08:09.000]  好讓他們在信仰上面能夠得到堅立
[00:08:09.000 --> 00:08:11.000]  好了 到了這裡你就會問我
[00:08:11.000 --> 00:08:15.000]  怎樣可以去抵擋魔鬼的詭計呢
[00:08:15.000 --> 00:08:17.000]  有什麼方法可以怎樣做
[00:08:17.000 --> 00:08:21.000]  讓我們能夠免受免於魔鬼的攻擊呢
[00:08:21.000 --> 00:08:24.000]  如果按照今天的經文裡面有三樣東西
[00:08:24.000 --> 00:08:26.000]  我想跟大家一起分享的
[00:08:26.000 --> 00:08:27.000]  這三樣東西
[00:08:27.000 --> 00:08:28.000]  你也盼望在新的一年裡面
[00:08:28.000 --> 00:08:29.000]  能夠幫助我們
[00:08:29.000 --> 00:08:32.000]  希望我們不單止得到地上的祝福去拜年
[00:08:32.000 --> 00:08:35.000]  我們更加想得到天上面屬靈的福氣
[00:08:35.000 --> 00:08:38.000]  能夠在地上能夠堅定去持守這個信仰
[00:08:38.000 --> 00:08:40.000]  第一樣東西跟大家分享的
[00:08:40.000 --> 00:08:41.000]  Be Strong
[00:08:41.000 --> 00:08:43.000]  經文在十節到十一節
[00:08:43.000 --> 00:08:45.000]  剛才讀了 我不再讀了
[00:08:45.000 --> 00:08:48.000]  保羅在頭三節裡面
[00:08:48.000 --> 00:08:49.000]  這段經文開始的時候
[00:08:49.000 --> 00:08:52.000]  他就講出了一個很重要
[00:08:52.000 --> 00:08:55.000]  或者很想去讓義福所教會的人去跟著
[00:08:55.000 --> 00:08:57.000]  所以這句話一開始的時候
[00:08:57.000 --> 00:09:01.000]  其實是有一個很重要的命令的詞彙在這裡
[00:09:01.000 --> 00:09:02.000]  這個命令詞彙是什麼呢
[00:09:02.000 --> 00:09:05.000]  其實就是叫他們要作剛強的人
[00:09:05.000 --> 00:09:07.000]  這樣義福所的信徒
[00:09:07.000 --> 00:09:09.000]  怎樣能夠做到剛強
[00:09:09.000 --> 00:09:11.000]  怎樣能夠成為剛強的人
[00:09:11.000 --> 00:09:13.000]  保羅用這個詞很特別的
[00:09:13.000 --> 00:09:15.000]  我們從他認識這個詞的時候
[00:09:15.000 --> 00:09:16.000]  你就會發現
[00:09:16.000 --> 00:09:17.000]  原來保羅所講
[00:09:17.000 --> 00:09:21.000]  很想義福所教會的人成為剛強呢
[00:09:21.000 --> 00:09:22.000]  就是什麼呢
[00:09:22.000 --> 00:09:23.000]  就是一個被動
[00:09:23.000 --> 00:09:24.000]  什麼意思呢
[00:09:24.000 --> 00:09:26.000]  就是說他被賦予成為剛強
[00:09:26.000 --> 00:09:29.000]  你問什麼叫被賦予成為剛強
[00:09:29.000 --> 00:09:32.000]  簡單講就是原來保羅很清楚
[00:09:32.000 --> 00:09:36.000]  基督徒在基督裡面能夠成為剛強
[00:09:36.000 --> 00:09:40.000]  不是因為他自己被賦予成為剛強
[00:09:40.000 --> 00:09:43.000]  這個字是一個被動的動詞來的
[00:09:43.000 --> 00:09:45.000]  很明顯保羅很清楚
[00:09:45.000 --> 00:09:47.000]  基督徒能夠剛強
[00:09:47.000 --> 00:09:49.000]  不是因為他自己得到的
[00:09:49.000 --> 00:09:51.000]  也不是他自己的努力可以有的
[00:09:51.000 --> 00:09:54.000]  是有另外一個人讓他成為剛強
[00:09:54.000 --> 00:10:00.000]  那誰讓基督徒成為剛強的人呢
[00:10:00.000 --> 00:10:01.000]  其實經文都解釋了
[00:10:01.000 --> 00:10:02.000]  第十節裡面講得很清楚
[00:10:02.000 --> 00:10:03.000]  他說什麼
[00:10:03.000 --> 00:10:05.000]  你要靠著主
[00:10:05.000 --> 00:10:08.000]  依賴他的大能大力作剛強的人
[00:10:08.000 --> 00:10:10.000]  保羅很清楚說
[00:10:10.000 --> 00:10:12.000]  給信徒知道一件很重要的事
[00:10:12.000 --> 00:10:15.000]  我們要在地上信了耶穌的時候
[00:10:15.000 --> 00:10:16.000]  要成為剛強的人
[00:10:16.000 --> 00:10:19.000]  誰能夠使我們成為剛強
[00:10:19.000 --> 00:10:21.000]  第十節講得很清楚
[00:10:21.000 --> 00:10:24.000]  是要靠賴基督 依靠主
[00:10:24.000 --> 00:10:26.000]  依靠基督的大能大力
[00:10:26.000 --> 00:10:28.000]  才能夠成為剛強的人
[00:10:28.000 --> 00:10:29.000]  所以你問我
[00:10:29.000 --> 00:10:31.000]  我們作為基督徒
[00:10:31.000 --> 00:10:34.000]  如何在地上能夠成為剛強的人
[00:10:34.000 --> 00:10:35.000]  我先要大家
[00:10:35.000 --> 00:10:38.000]  或者先要我們清楚一件很重要的事
[00:10:38.000 --> 00:10:39.000]  才要認識的
[00:10:39.000 --> 00:10:41.000]  就是原來不是靠我們自己的能力
[00:10:41.000 --> 00:10:43.000]  來成為剛強的
[00:10:43.000 --> 00:10:47.000]  而是靠主的能力成為剛強的基督徒
[00:10:47.000 --> 00:10:49.000]  何克博斯 什麼意思
[00:10:49.000 --> 00:10:51.000]  徒兄姐妹 你知道嗎
[00:10:51.000 --> 00:10:53.000]  原來在我們基督教的信仰基礎底下
[00:10:53.000 --> 00:10:56.000]  有個很重要或者要很準確要知道的
[00:10:56.000 --> 00:10:58.000]  就是原來我們能夠信靠基督
[00:10:58.000 --> 00:11:00.000]  不是因為防大偉自己
[00:11:00.000 --> 00:11:02.000]  我們能夠戰勝魔鬼
[00:11:02.000 --> 00:11:04.000]  不是因為防大偉自己的能力
[00:11:04.000 --> 00:11:05.000]  而是因為什麼
[00:11:05.000 --> 00:11:08.000]  而是因為靠賴基督去信靠基督
[00:11:08.000 --> 00:11:10.000]  我想告訴你
[00:11:10.000 --> 00:11:12.000]  原來有不少現代的
[00:11:12.000 --> 00:11:14.000]  也不是近幾年了
[00:11:14.000 --> 00:11:16.000]  其實現代的人
[00:11:16.000 --> 00:11:18.000]  常常都有一件事
[00:11:18.000 --> 00:11:20.000]  基督教的信仰有很大的衝突
[00:11:20.000 --> 00:11:21.000]  就是什麼呢
[00:11:21.000 --> 00:11:22.000]  當我讀書的時候記得
[00:11:22.000 --> 00:11:24.000]  上次有人跟我們說
[00:11:24.000 --> 00:11:26.000]  我們要相信自己
[00:11:26.000 --> 00:11:29.000]  甚至乎坊間裡面有一些論述
[00:11:29.000 --> 00:11:30.000]  他這樣說
[00:11:30.000 --> 00:11:31.000]  他說什麼
[00:11:31.000 --> 00:11:33.000]  人最大的敵人就是自己
[00:11:33.000 --> 00:11:36.000]  如果你能夠戰勝自己的話
[00:11:36.000 --> 00:11:38.000]  你就是剛強的人
[00:11:38.000 --> 00:11:40.000]  等於我想說
[00:11:40.000 --> 00:11:42.000]  這些表達或者論述
[00:11:42.000 --> 00:11:44.000]  聽起來都要很有道理
[00:11:44.000 --> 00:11:45.000]  但我想告訴你
[00:11:45.000 --> 00:11:47.000]  不一定合乎真理
[00:11:47.000 --> 00:11:49.000]  這些表達沒錯
[00:11:49.000 --> 00:11:50.000]  他是強調
[00:11:50.000 --> 00:11:52.000]  當一個人勝過自己的時候
[00:11:52.000 --> 00:11:54.000]  或者能夠掌握自己的生命的時候
[00:11:54.000 --> 00:11:56.000]  就一切可以連續解決了
[00:11:56.000 --> 00:11:57.000]  但我想告訴你
[00:11:57.000 --> 00:12:00.000]  這些表達只是強調人的能力
[00:12:00.000 --> 00:12:02.000]  甚至乎有時帶到一個點
[00:12:02.000 --> 00:12:05.000]  是將人的能力可以凌駕上帝
[00:12:05.000 --> 00:12:08.000]  作為基督徒面對最大的挑戰
[00:12:08.000 --> 00:12:09.000]  甚或
[00:12:09.000 --> 00:12:11.000]  實但最喜歡用的方式
[00:12:11.000 --> 00:12:13.000]  正正就是讓我們相信自己
[00:12:13.000 --> 00:12:14.000]  太過相信自己
[00:12:14.000 --> 00:12:16.000]  太過依靠自己
[00:12:16.000 --> 00:12:17.000]  認為在生活上
[00:12:17.000 --> 00:12:18.000]  特別是信仰的事上
[00:12:18.000 --> 00:12:20.000]  都能夠去靠自己
[00:12:20.000 --> 00:12:21.000]  其實莫鬼撒旦
[00:12:21.000 --> 00:12:23.000]  正正就是很想我們去相信自己
[00:12:23.000 --> 00:12:24.000]  多過相信上帝
[00:12:24.000 --> 00:12:26.000]  莫鬼撒旦很想我們在困難
[00:12:26.000 --> 00:12:28.000]  在遇到挑戰的時候
[00:12:28.000 --> 00:12:30.000]  他很想我們去相信自己
[00:12:30.000 --> 00:12:31.000]  多過相信上帝
[00:12:31.000 --> 00:12:33.000]  我記得我小時候
[00:12:33.000 --> 00:12:34.000]  也不是很小
[00:12:34.000 --> 00:12:35.000]  十多歲就算了
[00:12:35.000 --> 00:12:36.000]  二十歲吧
[00:12:36.000 --> 00:12:37.000]  十多、二十年前吧
[00:12:37.000 --> 00:12:38.000]  是不是小
[00:12:38.000 --> 00:12:39.000]  都很小的了
[00:12:39.000 --> 00:12:40.000]  二十多年前
[00:12:40.000 --> 00:12:41.000]  我就去過
[00:12:41.000 --> 00:12:43.000]  一個叫做歐益邦學校
[00:12:43.000 --> 00:12:44.000]  不知道大家有沒有聽過
[00:12:44.000 --> 00:12:45.000]  在大網仔
[00:12:45.000 --> 00:12:47.000]  其實香港有幾個大小的
[00:12:47.000 --> 00:12:48.000]  很多年前
[00:12:48.000 --> 00:12:49.000]  那艘船是自封號
[00:12:49.000 --> 00:12:50.000]  現在沒有了
[00:12:50.000 --> 00:12:52.000]  其中一條圍桿上面
[00:12:52.000 --> 00:12:53.000]  可能是我
[00:12:53.000 --> 00:12:55.000]  不過可能不是這張照片
[00:12:55.000 --> 00:12:57.000]  我上過最頂那裡
[00:12:57.000 --> 00:12:59.000]  現在外展訓練的學校
[00:12:59.000 --> 00:13:00.000]  去訓練
[00:13:00.000 --> 00:13:02.000]  做一些歷期活動
[00:13:02.000 --> 00:13:05.000]  爬山、爬獨木舟
[00:13:05.000 --> 00:13:06.000]  去一下自封號
[00:13:06.000 --> 00:13:08.000]  那時候我十八天在船裡面
[00:13:08.000 --> 00:13:09.000]  整個過程裡面
[00:13:09.000 --> 00:13:10.000]  我覺得很好玩
[00:13:10.000 --> 00:13:12.000]  因為我喜歡戶外活動
[00:13:12.000 --> 00:13:13.000]  又接受挑戰
[00:13:13.000 --> 00:13:14.000]  又有探險性
[00:13:14.000 --> 00:13:18.000]  這些機會是很難得的
[00:13:18.000 --> 00:13:19.000]  你知道嗎
[00:13:19.000 --> 00:13:20.000]  原來這間機構裡面
