
[00:00:00.000 --> 00:00:02.000]  (觀眾問)
[00:07:22.000 --> 00:07:27.000]  好像一個叔叔拿著朱古力對小孩說
[00:07:27.000 --> 00:07:28.000]  你跟我來吧
[00:07:28.000 --> 00:07:30.000]  不要跟著你媽媽
[00:07:30.000 --> 00:07:31.000]  我一看就知道是騙案
[00:07:31.000 --> 00:07:34.000]  用一碗湯換成長子的名分
[00:07:34.000 --> 00:07:35.000]  而我們一邊看
[00:07:35.000 --> 00:07:37.000]  一邊看從小看到大的時候
[00:07:37.000 --> 00:07:40.000]  我們總是不能夠理解的一件事就是
[00:07:40.000 --> 00:07:43.000]  為什麼伊蘇會願意這樣去交換呢?
[00:07:43.000 --> 00:07:45.000]  伊蘇又不是小朋友
[00:07:45.000 --> 00:07:48.000]  為什麼他肯進入這個不平等的交易呢?
[00:07:48.000 --> 00:07:50.000]  其實伊蘇在想什麼呢?
[00:07:50.000 --> 00:07:53.000]  由我們進入今天我們要看的第一點
[00:07:53.000 --> 00:07:54.000]  我給的名字叫做
[00:07:54.000 --> 00:07:58.000]  「操練忍耐,避免因笑失態」
[00:07:58.000 --> 00:08:00.000]  經文在29至32節
[00:08:00.000 --> 00:08:02.000]  第30節那裡
[00:08:02.000 --> 00:08:04.000]  伊蘇對亞國說
[00:08:04.000 --> 00:08:05.000]  為什麼伊蘇肯呢?
[00:08:05.000 --> 00:08:07.000]  因為伊蘇對亞國說
[00:08:07.000 --> 00:08:08.000]  我累穿了
[00:08:08.000 --> 00:08:11.000]  求你把這個紅湯給我喝
[00:08:11.000 --> 00:08:16.000]  這場交易原來先提出要求的是伊蘇
[00:08:16.000 --> 00:08:20.000]  他向弟弟要湯來喝
[00:08:20.000 --> 00:08:23.000]  「喝」這個字其實在原文裡面
[00:08:23.000 --> 00:08:24.000]  有吞的意思
[00:08:24.000 --> 00:08:26.000]  「嘩」
[00:08:26.000 --> 00:08:27.000]  掃光的意思
[00:08:27.000 --> 00:08:30.000]  如果你跟George吃飯你就會知道
[00:08:30.000 --> 00:08:31.000]  所有東西他都不用咀嚼
[00:08:31.000 --> 00:08:32.000]  全部吞下去
[00:08:32.000 --> 00:08:33.000]  多熱他都會吞下去
[00:08:33.000 --> 00:08:34.000]  等Esther不在的時候
[00:08:34.000 --> 00:08:36.000]  Esther經常阻止他
[00:08:36.000 --> 00:08:38.000]  「不要那麼快,不要吃那麼多」
[00:08:38.000 --> 00:08:40.000]  但George就「嘩」就吃光了
[00:08:40.000 --> 00:08:43.000]  這個字如果要形容就差不多了
[00:08:43.000 --> 00:08:45.000]  「喝」這個字原文是吞
[00:08:45.000 --> 00:08:47.000]  還有掃光,很快的意思
[00:08:47.000 --> 00:08:50.000]  這個字在其他猶太的經典裡面
[00:08:50.000 --> 00:08:52.000]  很多時候都描述的動作是什麼呢?
[00:08:52.000 --> 00:08:54.000]  是動物吃東西
[00:08:54.000 --> 00:08:56.000]  「嘩」是狼吞虎咽的
[00:08:56.000 --> 00:08:58.000]  「嘩」吃下去就沒有了
[00:08:58.000 --> 00:09:01.000]  作者用這個字在這裡
[00:09:01.000 --> 00:09:03.000]  一方面是想指
[00:09:03.000 --> 00:09:05.000]  伊蘇實在是餓得要命
[00:09:05.000 --> 00:09:08.000]  「嘩」就是「嘩」就是「頂不住」
[00:09:08.000 --> 00:09:11.000]  另一方面也表示
[00:09:11.000 --> 00:09:13.000]  伊蘇其實是好像動物一樣
[00:09:13.000 --> 00:09:15.000]  在飢餓的時候
[00:09:15.000 --> 00:09:16.000]  本能的反應就是
[00:09:16.000 --> 00:09:17.000]  不顧一切
[00:09:17.000 --> 00:09:19.000]  只想要把食物掃光
[00:09:19.000 --> 00:09:21.000]  就是他的狀況
[00:09:21.000 --> 00:09:23.000]  其實伊蘇在這裡
[00:09:23.000 --> 00:09:26.000]  他甚至不知道眼前的食物是什麼
[00:09:26.000 --> 00:09:27.000]  「嘩」是怎樣的呢?
[00:09:27.000 --> 00:09:29.000]  原來「紅湯」這個字
[00:09:29.000 --> 00:09:31.000]  在原文裡面沒有「湯」字
[00:09:31.000 --> 00:09:33.000]  原文的指示就是
[00:09:33.000 --> 00:09:34.000]  求你把這個
[00:09:34.000 --> 00:09:35.000]  反而是「紅」
[00:09:35.000 --> 00:09:37.000]  「紅」兩個字
[00:09:37.000 --> 00:09:39.000]  還沒到,先上一頁
[00:09:39.000 --> 00:09:42.000]  原文這個「紅湯」是「紅」和「紅」
[00:09:42.000 --> 00:09:44.000]  給我學的
[00:09:44.000 --> 00:09:45.000]  可以看到
[00:09:45.000 --> 00:09:47.000]  他根本不知道那些是什麼
[00:09:47.000 --> 00:09:48.000]  他不理會那些紅色是什麼
[00:09:48.000 --> 00:09:49.000]  他看到
[00:09:49.000 --> 00:09:52.000]  他不理會那些紅色是紅色、綠色、粉紫色什麼
[00:09:52.000 --> 00:09:55.000]  那些紅色的東西
[00:09:55.000 --> 00:09:57.000]  總之,是食物你都給我
[00:09:57.000 --> 00:09:59.000]  我要全部吞下去
[00:09:59.000 --> 00:10:01.000]  飢餓裡面的伊蘇
[00:10:01.000 --> 00:10:03.000]  其實腦袋裡面是一片空白的
[00:10:03.000 --> 00:10:06.000]  眼裡面只是給這些紅色的東西
[00:10:06.000 --> 00:10:07.000]  給一些香味去吸引
[00:10:07.000 --> 00:10:09.000]  給一些食物去吸引
[00:10:09.000 --> 00:10:11.000]  這一刻的伊蘇的眼裡面
[00:10:11.000 --> 00:10:14.000]  沒有東西給這碗紅色的東西
[00:10:14.000 --> 00:10:16.000]  重要
[00:10:16.000 --> 00:10:18.000]  為什麼這碗東西對他這麼重要呢?
[00:10:18.000 --> 00:10:19.000]  他自己說的
[00:10:19.000 --> 00:10:21.000]  他說因為我累昏了
[00:10:21.000 --> 00:10:23.000]  累昏了
[00:10:23.000 --> 00:10:25.000]  原來伊蘇的累很累
[00:10:25.000 --> 00:10:27.000]  的確讓他的頭腦都昏亂了
[00:10:27.000 --> 00:10:29.000]  理智都沒有了
[00:10:29.000 --> 00:10:31.000]  這一刻
[00:10:31.000 --> 00:10:33.000]  雅各就在這裡抓住這個機會
[00:10:33.000 --> 00:10:35.000]  去提出一場交易
[00:10:35.000 --> 00:10:37.000]  雅各說
[00:10:37.000 --> 00:10:38.000]  31節裡面說
[00:10:38.000 --> 00:10:39.000]  雅各說
[00:10:39.000 --> 00:10:42.000]  你今天把這個長子的名份賣給我
[00:10:42.000 --> 00:10:44.000]  下一頁拍一段
[00:10:44.000 --> 00:10:47.000]  上花頁都這樣
[00:10:47.000 --> 00:10:49.000]  吸少了
[00:10:49.000 --> 00:10:51.000]  面對這個不理智的哥哥
[00:10:51.000 --> 00:10:52.000]  看到31節
[00:10:52.000 --> 00:10:54.000]  面對這個不理智的哥哥
[00:10:54.000 --> 00:10:56.000]  雅各打一尺蛇隨棍上
[00:10:56.000 --> 00:10:59.000]  要伊蘇用他的長子名份來交換
[00:10:59.000 --> 00:11:01.000]  果然
[00:11:01.000 --> 00:11:02.000]  伊蘇答應了
[00:11:02.000 --> 00:11:04.000]  第32節說
[00:11:04.000 --> 00:11:05.000]  我將要死了
[00:11:05.000 --> 00:11:07.000]  這個長子名份對我有什麼益處呢?
[00:11:07.000 --> 00:11:11.000]  我們看到整個對交易的過程裡面
[00:11:11.000 --> 00:11:15.000]  伊蘇的眼光只是專注著他這一刻的好累
[00:11:15.000 --> 00:11:18.000]  他這一刻感受上的缺乏
[00:11:18.000 --> 00:11:19.000]  眼前這碗湯
[00:11:19.000 --> 00:11:21.000]  因為伊蘇的累
[00:11:21.000 --> 00:11:23.000]  他的價值大大提高
[00:11:23.000 --> 00:11:26.000]  而他一直擁有的長子身份
[00:11:26.000 --> 00:11:28.000]  突然間變得一文不值
[00:11:28.000 --> 00:11:30.000]  伊蘇不等得
[00:11:30.000 --> 00:11:31.000]  他需要的是什麼呢?
[00:11:31.000 --> 00:11:33.000]  即時的滿足
[00:11:33.000 --> 00:11:35.000]  滿足此時此刻的感受
[00:11:35.000 --> 00:11:37.000]  此時此刻的慾望
[00:11:37.000 --> 00:11:41.000]  讓他失去了判斷力和分析力
[00:11:41.000 --> 00:11:42.000]  這是什麼?
[00:11:42.000 --> 00:11:44.000]  不理智的消費
[00:11:44.000 --> 00:11:45.000]  他說
[00:11:45.000 --> 00:11:48.000]  累是會令他死的
[00:11:48.000 --> 00:11:49.000]  他說累
[00:11:49.000 --> 00:11:50.000]  我快要死了
[00:11:50.000 --> 00:11:53.000]  不過明顯事實並不是
[00:11:53.000 --> 00:11:56.000]  因為他能夠大喊大叫說要食物
[00:11:56.000 --> 00:11:59.000]  足以證明其實他不吃這一餐是不會死的
[00:11:59.000 --> 00:12:02.000]  他誇大了他的辛苦程度
[00:12:02.000 --> 00:12:05.000]  伊蘇必須要即時的滿足
[00:12:05.000 --> 00:12:09.000]  所以他答應了這一場以小失大的交易
[00:12:09.000 --> 00:12:10.000]  頂姐妹
[00:12:10.000 --> 00:12:12.000]  看下去聽下去
[00:12:12.000 --> 00:12:13.000]  我們會覺得
[00:12:13.000 --> 00:12:16.000]  伊蘇好像很誇張的蠢
[00:12:16.000 --> 00:12:17.000]  不知道你會否覺得
[00:12:17.000 --> 00:12:18.000]  為了一碗湯
[00:12:18.000 --> 00:12:20.000]  失去一個長子的名分
[00:12:20.000 --> 00:12:21.000]  不過
[00:12:21.000 --> 00:12:23.000]  回到我們自己的內心
[00:12:23.000 --> 00:12:24.000]  會不會有時
[00:12:24.000 --> 00:12:27.000]  其實我們都跟伊蘇一樣
[00:12:27.000 --> 00:12:28.000]  為了一時的滿足
[00:12:28.000 --> 00:12:30.000]  失去了理智
[00:12:30.000 --> 00:12:33.000]  卻放棄了更寶貴的東西
[00:12:33.000 --> 00:12:35.000]  原來是很容易的
[00:12:35.000 --> 00:12:38.000]  因為這個世界是這樣教我們的
[00:12:38.000 --> 00:12:40.000]  世界給我們很多引誘
[00:12:40.000 --> 00:12:44.000]  那些引誘只是不斷要我們滿足感受
[00:12:44.000 --> 00:12:45.000]  電話
[00:12:45.000 --> 00:12:46.000]  出完10就會出11
[00:12:46.000 --> 00:12:47.000]  出12
[00:12:47.000 --> 00:12:48.000]  出13
[00:12:48.000 --> 00:12:49.000]  出14
[00:12:49.000 --> 00:12:50.000]  出1100
[00:12:50.000 --> 00:12:51.000]  不斷都會出新的
[00:12:51.000 --> 00:12:54.000]  就算衣服褲鞋襪
[00:12:54.000 --> 00:12:56.000]  都會不斷出新款
[00:12:56.000 --> 00:12:59.000]  我們都會有些說話
[00:12:59.000 --> 00:13:01.000]  早晚早享受
[00:13:01.000 --> 00:13:03.000]  晚晚便便便便
[00:13:03.000 --> 00:13:08.000]  他所觸的就是我們人要追求即時滿足的心態
[00:13:08.000 --> 00:13:10.000]  我們不止是買東西
[00:13:10.000 --> 00:13:13.000]  其實戀愛 拍拖
[00:13:13.000 --> 00:13:14.000]  最重要的是什麼
[00:13:14.000 --> 00:13:16.000]  最重要是適合感覺
[00:13:16.000 --> 00:13:19.000]  不要說天長地久 一生一世
[00:13:19.000 --> 00:13:21.000]  只說留著這一刻
[00:13:21.000 --> 00:13:25.000]  此時此刻的滿足是最重要的
[00:13:25.000 --> 00:13:26.000]  我們打遊戲機也是
[00:13:26.000 --> 00:13:28.000]  打遊戲機不斷彈出來都是
[00:13:28.000 --> 00:13:29.000]  叫你課金
[00:13:29.000 --> 00:13:31.000]  只要你付錢
[00:13:31.000 --> 00:13:32.000]  只要付錢
[00:13:32.000 --> 00:13:34.000]  你便可以要到你想要的東西
[00:13:34.000 --> 00:13:36.000]  你便會有很高的水平
[00:13:36.000 --> 00:13:39.000]  他為的是滿足你的需要
[00:13:39.000 --> 00:13:44.000]  其實這個世界不停地叫我們去追求的就是即時的滿足
[00:13:44.000 --> 00:13:46.000]  叫我們不要想那麼多
[00:13:46.000 --> 00:13:49.000]  慢慢這個世界讓我們的就是
[00:13:49.000 --> 00:13:50.000]  我們的耐性
[00:13:50.000 --> 00:13:52.000]  我們失去了耐性
[00:13:52.000 --> 00:13:55.000]  去忍受那些不舒服的感受
[00:13:55.000 --> 00:13:57.000]  或者我們可以學雅各
[00:13:57.000 --> 00:13:59.000]  操練 忍耐
[00:13:59.000 --> 00:14:02.000]  雅各其實剛才在那個場景裡面
[00:14:02.000 --> 00:14:07.000]  他應該不知道以素其實什麼時候會突然很餓衝進來
[00:14:07.000 --> 00:14:09.000]  雅各去煮湯
[00:14:09.000 --> 00:14:10.000]  經文裡面一開始說
[00:14:10.000 --> 00:14:11.000]  雅各去煮湯
[00:14:11.000 --> 00:14:13.000]  原因應該是很簡單的
[00:14:13.000 --> 00:14:14.000]  因為他肚餓
[00:14:14.000 --> 00:14:16.000]  原因因為他都有餓的感覺
[00:14:16.000 --> 00:14:18.000]  不過在這個時刻
[00:14:18.000 --> 00:14:21.000]  雅各願意去忍受著他自己的肚餓
[00:14:21.000 --> 00:14:22.000]  他願意忍耐
[00:14:22.000 --> 00:14:28.000]  而他可以用這碗湯去換他一直想擁有的東西
[00:14:28.000 --> 00:14:33.000]  我聽過一個關於忍耐的心理學的研究
[00:14:33.000 --> 00:14:37.000]  去研究一下忍耐對人有什麼益處
[00:14:37.000 --> 00:14:43.000]  心理學家就將一班四歲左右的小朋友帶到一個房間裡面
[00:14:43.000 --> 00:14:45.000]  實驗是這樣玩的
[00:14:45.000 --> 00:14:46.000]  實驗就是
[00:14:46.000 --> 00:14:48.000]  他每人給他們一顆糖
[00:14:48.000 --> 00:14:49.000]  很美味的 很吸引的
[00:14:49.000 --> 00:14:50.000]  給他們一顆糖
[00:14:50.000 --> 00:14:52.000]  同時他就告訴他們
[00:14:52.000 --> 00:14:54.000]  如果你馬上吃這顆糖
[00:14:54.000 --> 00:14:56.000]  那你只可以吃這一顆
[00:14:56.000 --> 00:14:58.000]  吃完這顆就沒有了
[00:14:58.000 --> 00:15:00.000]  不過如果你對著這顆糖
[00:15:00.000 --> 00:15:02.000]  20分鐘之後你會再先吃
[00:15:02.000 --> 00:15:04.000]  那你就可以有一顆獎勵
[00:15:04.000 --> 00:15:06.000]  那就是說你可以吃兩顆
[00:15:06.000 --> 00:15:10.000]  他找了很多的小朋友來做這個實驗的時候
[00:15:10.000 --> 00:15:13.000]  有些小朋友忍不住馬上就吃了
[00:15:13.000 --> 00:15:15.000]  如果是George
[00:15:15.000 --> 00:15:16.000]  不好意思
[00:15:16.000 --> 00:15:18.000]  如果George連同紙紙吃下去
[00:15:18.000 --> 00:15:22.000]  而且在另一些小朋友
[00:15:22.000 --> 00:15:24.000]  他就很有耐性
[00:15:24.000 --> 00:15:26.000]  他就閉上眼睛
[00:15:26.000 --> 00:15:28.000]  有些假裝睡覺假裝看不到
[00:15:28.000 --> 00:15:30.000]  有些小朋友自言自語
[00:15:30.000 --> 00:15:32.000]  或者唱歌轉移視線
[00:15:32.000 --> 00:15:33.000]  消磨時間
[00:15:33.000 --> 00:15:35.000]  去克制自己的慾望
[00:15:35.000 --> 00:15:38.000]  他想的就是得到更多的報酬
[00:15:38.000 --> 00:15:40.000]  得到更多糖
[00:15:40.000 --> 00:15:43.000]  不過這個心理學的研究並未完結
[00:15:43.000 --> 00:15:45.000]  之後心理學家繼續去研究
[00:15:45.000 --> 00:15:48.000]  追蹤這些孩子長大
[00:15:48.000 --> 00:15:50.000]  一直到他們高中畢業
[00:15:50.000 --> 00:15:53.000]  原來根據這個研究的顯示
[00:15:53.000 --> 00:15:55.000]  那些能夠等到
[00:15:55.000 --> 00:15:58.000]  並且最後吃到兩顆糖的小朋友
[00:15:58.000 --> 00:15:59.000]  在青少年時期
[00:15:59.000 --> 00:16:01.000]  在他們等待機遇
[00:16:01.000 --> 00:16:03.000]  他們長大的時候
[00:16:03.000 --> 00:16:05.000]  他們一般來說
[00:16:05.000 --> 00:16:07.000]  不會立刻追求滿足的時候
[00:16:07.000 --> 00:16:13.000]  他們能夠有的成績和前路都會比較好
[00:16:13.000 --> 00:16:16.000]  我們在這個實驗中看到的是什麼呢?
[00:16:16.000 --> 00:16:17.000]  換句話說
[00:16:17.000 --> 00:16:20.000]  其實能夠等待的那些小朋友成功率
[00:16:20.000 --> 00:16:25.000]  他們長大的成功率遠遠高過那些不能等待的小朋友
[00:16:25.000 --> 00:16:27.000]  丁姐妹
