
[00:00:00.000 --> 00:00:02.500]  好,鄧姐妹大家好
[00:02:04.000 --> 00:02:06.500]  可能磨擦會大了
[00:02:06.500 --> 00:02:10.800]  過去可能我們跟家人有磨擦的時候
[00:02:10.800 --> 00:02:11.700]  可能是什麼呢
[00:02:11.700 --> 00:02:13.000]  可能是一些很濕碎的東西
[00:02:13.000 --> 00:02:14.600]  你又不懂得燈
[00:02:14.600 --> 00:02:16.600]  又沒有手臂
[00:02:16.600 --> 00:02:18.000]  可能早兩年
[00:02:18.000 --> 00:02:19.500]  大家的衝突多了
[00:02:19.500 --> 00:02:23.100]  可能大家對於社會不同事情發生的時候
[00:02:23.100 --> 00:02:24.900]  的看法不同
[00:02:24.900 --> 00:02:27.100]  甚至可能到了現在疫情的時候
[00:02:27.100 --> 00:02:30.100]  可能會因為對於疫情的看法
[00:02:30.100 --> 00:02:31.200]  或者做法不同
[00:02:31.200 --> 00:02:33.200]  你又不戴兩個口罩
[00:02:33.200 --> 00:02:35.400]  你又不清潔那些東西
[00:02:35.400 --> 00:02:38.400]  好像我們家多了很多不同的原因
[00:02:38.400 --> 00:02:40.200]  有很多不同的磨擦
[00:02:40.200 --> 00:02:42.700]  你只不過不知道你的家裡面
[00:02:42.700 --> 00:02:48.000]  你現在跟家人的關係是好的還是差的
[00:02:48.000 --> 00:02:51.200]  可能是磨擦多了一點
[00:02:51.200 --> 00:02:53.400]  或者在磨擦裡面
[00:02:53.400 --> 00:02:56.900]  我相信這些一切一切可能都是冰山一角
[00:02:56.900 --> 00:02:59.100]  可能很深的原因是因為
[00:02:59.100 --> 00:03:02.600]  一直家裡有很多很多的問題沒有處理到
[00:03:02.600 --> 00:03:05.500]  以前我們選擇可能家裡有問題的時候
[00:03:05.500 --> 00:03:08.000]  我們可能出門找朋友聊聊
[00:03:08.000 --> 00:03:10.400]  就可以逃避一下這些衝突
[00:03:10.400 --> 00:03:12.800]  但是現在經常跟家人相處
[00:03:12.800 --> 00:03:15.100]  埋身一起去相處的時候
[00:03:15.100 --> 00:03:17.900]  可能磨擦就會慢慢變多了
[00:03:17.900 --> 00:03:21.400]  我猜我們小時候經常聽說要孝敬父母
[00:03:21.400 --> 00:03:22.800]  家人要相親相愛
[00:03:22.800 --> 00:03:24.200]  有很多不同的東西
[00:03:24.200 --> 00:03:27.800]  但是有時候好像當火遮眼的時候
[00:03:27.800 --> 00:03:30.400]  就會覺得總是做不到
[00:03:30.400 --> 00:03:33.700]  不過今天很想跟大家回到信仰
[00:03:33.700 --> 00:03:37.200]  我們經常說福音是使人復活的福音
[00:03:37.200 --> 00:03:39.600]  今天很想跟大家一起回到聖經看
[00:03:39.600 --> 00:03:43.500]  當我們面對跟家人的關係上面有磨擦的時候
[00:03:43.500 --> 00:03:48.400]  信仰其實又如何帶我們去面對跟家人的關係呢
[00:03:48.400 --> 00:03:51.800]  坦白說我30歲人
[00:03:51.800 --> 00:03:55.100]  坦白說我自己也不會覺得自己是一個好的兒子
[00:03:55.100 --> 00:03:56.200]  我到了這個年紀
[00:03:56.200 --> 00:03:58.200]  其實我都怎樣學習做一個好的兒子
[00:03:58.200 --> 00:04:01.000]  甚至現在學習怎樣做一個好的爸爸
[00:04:01.000 --> 00:04:03.300]  不過今天很想跟大家分享一個人物
[00:04:03.300 --> 00:04:04.700]  他叫做弱失
[00:04:04.700 --> 00:04:07.600]  可能大家都聽過他很多不同的片段
[00:04:07.600 --> 00:04:10.000]  很想藉著他的生命
[00:04:10.000 --> 00:04:15.800]  同樣也成為了我們可能跟家人相處的關係上面的一個鼓勵和提醒
[00:04:15.800 --> 00:04:21.200]  今天的經文是創世紀50章的15到21節
[00:04:21.200 --> 00:04:24.500]  大家請聽我讀一次
[00:04:24.500 --> 00:04:26.200]  如果你有聖經的也鼓勵你
[00:04:26.200 --> 00:04:27.600]  可以在家裡拿本聖經出來
[00:04:27.600 --> 00:04:31.400]  因為可能一會兒大家也可以揭下不同的聖經
[00:04:31.400 --> 00:04:33.200]  經文是這樣說的
[00:04:33.200 --> 00:04:36.800]  他說弱失的哥哥們見父親死了就說
[00:04:36.800 --> 00:04:41.700]  或者弱失懷恨我們,照著我們從前待他一切的惡
[00:04:41.700 --> 00:04:44.100]  足足地報復我們
[00:04:44.100 --> 00:04:46.500]  他們就打發人去見弱失說
[00:04:46.500 --> 00:04:49.300]  你父親未死已先溫婦說
[00:04:49.300 --> 00:04:51.000]  你們要對弱失怎樣說
[00:04:51.000 --> 00:04:53.100]  從前哥哥們惡待你
[00:04:53.100 --> 00:04:56.100]  求你饒恕他們的過犯和罪惡
[00:04:56.100 --> 00:05:00.400]  如今求你饒恕你父親神之父人的過犯
[00:05:00.400 --> 00:05:02.400]  他們對弱失說者說
[00:05:02.400 --> 00:05:04.100]  弱失就哭了
[00:05:04.100 --> 00:05:07.600]  他的哥哥們又來撫復在他面前說
[00:05:07.600 --> 00:05:09.500]  我們是你的僕人
[00:05:09.500 --> 00:05:11.100]  弱失對他們說
[00:05:11.100 --> 00:05:14.400]  不要害怕,我豈能代替神呢
[00:05:14.400 --> 00:05:16.900]  從前你們的意思是要害我
[00:05:16.900 --> 00:05:19.300]  但神的意思原是好的
[00:05:19.300 --> 00:05:21.500]  要保存許多人的性命
[00:05:21.500 --> 00:05:23.500]  成就今天的光景
[00:05:23.500 --> 00:05:25.300]  現在你們不要害怕
[00:05:25.300 --> 00:05:29.200]  我必養活你們和你們的婦人孩子
[00:05:29.200 --> 00:05:32.500]  於是弱失用親愛的話安慰他們
[00:05:32.500 --> 00:05:34.500]  讓我們一起討稿
[00:05:34.500 --> 00:05:36.500]  七主義人你帶領我們
[00:05:36.500 --> 00:05:39.000]  讓我們今天透過你的話語
[00:05:39.000 --> 00:05:41.000]  同樣能夠被提醒被激勵
[00:05:41.000 --> 00:05:44.500]  讓我們在和家人的關係上
[00:05:44.500 --> 00:05:46.500]  透過弱失的經歷
[00:05:46.500 --> 00:05:48.500]  同樣帶給我們提醒
[00:05:48.500 --> 00:05:49.500]  帶給我們鼓勵
[00:05:49.500 --> 00:05:52.500]  多謝你,祈禱家族,鳳主命給我們
[00:05:52.500 --> 00:05:58.000]  或者我先說說弱失的原生家庭和背景
[00:05:58.000 --> 00:06:01.000]  弱失是亞國的其中一個兒子
[00:06:01.000 --> 00:06:03.000]  亞國其實很疼弱失
[00:06:03.000 --> 00:06:05.000]  甚至比他的哥哥多
[00:06:05.000 --> 00:06:08.000]  如果你有看創世紀的話
[00:06:08.000 --> 00:06:10.000]  其實你知道爸爸亞國
[00:06:10.000 --> 00:06:12.000]  甚至愛弱失到什麼地步
[00:06:12.000 --> 00:06:14.000]  他為他做了一件才藝
[00:06:14.000 --> 00:06:17.000]  弱失是一個帥哥哥的年輕人
[00:06:17.000 --> 00:06:19.000]  他聖經說他是敬畏神
[00:06:19.000 --> 00:06:21.000]  他不與哥哥同流合污
[00:06:21.000 --> 00:06:23.000]  他遠離惡事
[00:06:23.000 --> 00:06:26.000]  正正因為爸爸的偏愛
[00:06:26.000 --> 00:06:29.000]  弱失的哥哥其實不太喜歡弱失
[00:06:29.000 --> 00:06:34.000]  甚至聖經說哥哥是恨他
[00:06:34.000 --> 00:06:38.000]  再加上弱失經常都會發出奇怪的夢
[00:06:38.000 --> 00:06:40.000]  如果你有看創世紀的前幾章
[00:06:40.000 --> 00:06:42.000]  你會看到那個景象就是
[00:06:42.000 --> 00:06:46.000]  他經常看到很多家人向他下拜
[00:06:46.000 --> 00:06:48.000]  這些景象其實越發
[00:06:48.000 --> 00:06:52.000]  令哥哥增加了哥哥對於弱失的妒忌
[00:06:52.000 --> 00:06:55.000]  所以有一次哥哥們設計
[00:06:55.000 --> 00:06:58.000]  把弱失賣給一群20馬里人
[00:06:58.000 --> 00:07:01.000]  於是弱失就到了埃及
[00:07:01.000 --> 00:07:03.000]  經歷被哥哥陷害
[00:07:03.000 --> 00:07:05.000]  弱失同樣在埃及的時候
[00:07:05.000 --> 00:07:08.000]  他都經歷了很多人生的起起跌跌
[00:07:08.000 --> 00:07:11.000]  曾經他被主人看好成為了家裡的管家
[00:07:11.000 --> 00:07:14.000]  但後來因為主人的妻子陷害
[00:07:14.000 --> 00:07:16.000]  而令他坐牢
[00:07:16.000 --> 00:07:19.000]  同一時間他在坐牢裏面幫人解夢
[00:07:19.000 --> 00:07:21.000]  令到一個酒症去復職
[00:07:21.000 --> 00:07:22.000]  但酒症復職之後
[00:07:22.000 --> 00:07:24.000]  彷彿將他遺忘了
[00:07:24.000 --> 00:07:28.000]  不過之後有一次他幫法老解夢
[00:07:28.000 --> 00:07:33.000]  讓弱失由一個街下囚升為宰相
[00:07:33.000 --> 00:07:37.000]  處理當時埃及面對的風年和荒年不同的事情
[00:07:37.000 --> 00:07:40.000]  同一時間正正因為當時的饑荒
[00:07:40.000 --> 00:07:44.000]  那群哥哥來到埃及買糧
[00:07:44.000 --> 00:07:48.000]  當中經歷了很多糾纏
[00:07:48.000 --> 00:07:53.000]  最終弱失和哥哥和父親相認住在埃及
[00:07:53.000 --> 00:07:55.000]  當你看到這裏的時候
[00:07:55.000 --> 00:07:59.000]  以為是大台的BBQ大團圓結局之際
[00:07:59.000 --> 00:08:04.000]  今天我們看的經文彷彿掀起了一些小的漁波
[00:08:04.000 --> 00:08:06.000]  我們看剛才讀的經文的時候
[00:08:06.000 --> 00:08:09.000]  你會發現當父親雅各去世的時候
[00:08:09.000 --> 00:08:12.000]  這個家彷彿產生了一些微妙的變化
[00:08:12.000 --> 00:08:18.000]  也都透過這個過程處理了一些家庭裏面的unfinished business
[00:08:18.000 --> 00:08:20.000]  今天很想透過這段經文
[00:08:20.000 --> 00:08:23.000]  從哥哥的角度和弱失的角度看
[00:08:23.000 --> 00:08:26.000]  究竟帶給我們和家人的關係相處上
[00:08:26.000 --> 00:08:28.000]  帶給我們一些什麼提醒呢
[00:08:28.000 --> 00:08:30.000]  當你進入經文的時候
[00:08:30.000 --> 00:08:32.000]  我們看到第15節很特別的
[00:08:32.000 --> 00:08:36.000]  弱失和弱失的哥哥面對著父親的去世
[00:08:36.000 --> 00:08:38.000]  帶給他一個很大的恐懼
[00:08:38.000 --> 00:08:40.000]  其實他們怕什麼呢
[00:08:40.000 --> 00:08:41.000]  經文是這樣說
[00:08:41.000 --> 00:08:43.000]  或者弱失懷恨我們
[00:08:43.000 --> 00:08:45.000]  照著我們從前待他一切的惡
[00:08:45.000 --> 00:08:47.000]  足足報復我們
[00:08:47.000 --> 00:08:50.000]  其實在之前第45章的時候
[00:08:50.000 --> 00:08:53.000]  弱失和那班哥哥已經相認了
[00:08:53.000 --> 00:08:55.000]  弱失亦都親自說他搖搖了他們
[00:08:55.000 --> 00:08:59.000]  但是這班哥哥在這裏他覺得很懼怕
[00:08:59.000 --> 00:09:04.000]  他怕自己的處境會因為父親的去世而有所轉變
[00:09:04.000 --> 00:09:10.000]  他怕弱失一直對他們所做的事懷恨在心
[00:09:10.000 --> 00:09:13.000]  他覺得以前弱失對他好是因為看在父親的份上
[00:09:13.000 --> 00:09:16.000]  而不是對他們是真正的手足
[00:09:16.000 --> 00:09:19.000]  他擔心父親這個中間人現在失去了
[00:09:19.000 --> 00:09:21.000]  他們會遇到什麼遭遇呢
[00:09:21.000 --> 00:09:26.000]  特別留意這班哥哥其實是第一次
[00:09:26.000 --> 00:09:30.000]  在這裏承認自己以前所做的事是惡事
[00:09:30.000 --> 00:09:33.000]  這樣就正正解釋到他們害怕的原因
[00:09:33.000 --> 00:09:35.000]  是因為他心裏面的罪
[00:09:35.000 --> 00:09:37.000]  帶給他有很大的內疚感
[00:09:37.000 --> 00:09:39.000]  以致他會這樣想
[00:09:39.000 --> 00:09:40.000]  坦白說
[00:09:40.000 --> 00:09:44.000]  即使弱失在45章和那班哥哥相認的時候
[00:09:44.000 --> 00:09:48.000]  其實很清楚弱失已經有安慰那班哥哥
[00:09:48.000 --> 00:09:50.000]  希望他們不要自憂自恨
[00:09:50.000 --> 00:09:58.000]  但是當時弱失的表達彷彿對於哥哥來說都未能釋懷
[00:09:58.000 --> 00:10:02.000]  這種罪帶來的內疚讓他們感到懼怕
[00:10:02.000 --> 00:10:07.000]  甚至對於他們和弱失的關係有一個錯誤的理解
[00:10:07.000 --> 00:10:09.000]  覺得弱失一定會以牙還牙
[00:10:09.000 --> 00:10:13.000]  甚至用過去的傷痕去報復他們
[00:10:13.000 --> 00:10:16.000]  所以當我們這樣看的時候
[00:10:16.000 --> 00:10:19.000]  我們就能理解為何有16至17節的行動
[00:10:19.000 --> 00:10:20.000]  很特別的
[00:10:20.000 --> 00:10:22.000]  在第16至17節的時候
[00:10:22.000 --> 00:10:23.000]  他們分了一個進程
[00:10:23.000 --> 00:10:27.000]  他們先去派人去傳話給弱失
[00:10:27.000 --> 00:10:28.000]  你就對弱失說
[00:10:28.000 --> 00:10:32.000]  你父親未死以先吩咐就說
[00:10:32.000 --> 00:10:34.000]  你們要對弱失這樣說
[00:10:34.000 --> 00:10:38.000]  從前你的哥哥我代你求你饒恕貪污的過犯和罪惡
[00:10:38.000 --> 00:10:42.000]  如今求你饒恕你父親神之不仁的過犯
[00:10:42.000 --> 00:10:46.000]  到此的時候好像很奇怪、很巧合
[00:10:46.000 --> 00:10:50.000]  我會想為何哥哥會這樣表達呢
[00:10:50.000 --> 00:10:52.000]  如果用現在的用法
[00:10:52.000 --> 00:10:53.000]  就好像一個這樣的情景
[00:10:53.000 --> 00:10:56.000]  就好像你有一個哥哥他從小欺負到你大
[00:10:56.000 --> 00:10:59.000]  而有一天他派一個朋友來跟你說
[00:10:59.000 --> 00:11:03.000]  他說你哥哥的父親曾經這樣跟他說
[00:11:03.000 --> 00:11:05.000]  現在就我跟你說
[00:11:05.000 --> 00:11:09.000]  就希望你能夠原諒他以前怎樣欺負你
[00:11:09.000 --> 00:11:12.000]  可能你聽到的時候不知道你有甚麼反應
[00:11:12.000 --> 00:11:14.000]  可能你會覺得
[00:11:14.000 --> 00:11:16.000]  嘩!甚麼事啊!用不著這麼婉轉啊
[00:11:16.000 --> 00:11:18.000]  你爸爸不就是我爸爸
[00:11:18.000 --> 00:11:21.000]  又叫你去求他再求我這樣
[00:11:21.000 --> 00:11:22.000]  不過呢
[00:11:22.000 --> 00:11:23.000]  很特別的是
[00:11:23.000 --> 00:11:25.000]  這個都不是一個完結
[00:11:25.000 --> 00:11:27.000]  因為之後的說話
[00:11:27.000 --> 00:11:29.000]  哥哥的傳話裡面有第二個求
[00:11:29.000 --> 00:11:31.000]  他同樣都是求寬恕
[00:11:31.000 --> 00:11:33.000]  不過他的表達很特別
[00:11:33.000 --> 00:11:34.000]  他就說
[00:11:34.000 --> 00:11:38.000]  如今求你饒恕你父親神之不仁的過犯
[00:11:38.000 --> 00:11:43.000]  這個表達不單單是用血緣的關係來表達
[00:11:43.000 --> 00:11:48.000]  更加是用神的名字帶來
[00:11:48.000 --> 00:11:51.000]  看在神的份上求寬恕
[00:11:51.000 --> 00:11:55.000]  而這個也正正是救了一個很普通常用的表達
[00:11:55.000 --> 00:11:58.000]  帶出人對人的一些訴求
[00:11:58.000 --> 00:12:00.000]  我們在哥哥的表達裡面
[00:12:00.000 --> 00:12:04.000]  可以看到其實哥哥的心路歷程是怎樣
[00:12:04.000 --> 00:12:05.000]  他們害怕
[00:12:05.000 --> 00:12:07.000]  他們害怕弱勢不知道他會怎樣回應
[00:12:07.000 --> 00:12:09.000]  所以他就派人去見虐
[00:12:09.000 --> 00:12:11.000]  質疑自己親自去
[00:12:11.000 --> 00:12:13.000]  甚至在表達的時候
[00:12:13.000 --> 00:12:16.000]  他用了你父親、你父親神的不仁
[00:12:16.000 --> 00:12:19.000]  而不是用我們的父親、我們的神
[00:12:19.000 --> 00:12:21.000]  他們因為害怕的緣故
[00:12:21.000 --> 00:12:25.000]  所以帶來了很多很多很多不同的頭盔
[00:12:25.000 --> 00:12:27.000]  而的確在對話裡面
[00:12:27.000 --> 00:12:29.000]  我們看到哥哥
[00:12:29.000 --> 00:12:34.000]  這幫哥哥對這個希望求饒恕的那種學求
[00:12:34.000 --> 00:12:35.000]  所以他不一定提到
[00:12:35.000 --> 00:12:41.000]  你父親希望弱勢能夠透過父親的份上饒恕他們
[00:12:41.000 --> 00:12:42.000]  而不單單是這樣
[00:12:42.000 --> 00:12:45.000]  甚至是看在神的份上饒恕他們
[00:12:45.000 --> 00:12:47.000]  同時我們體會的是
[00:12:47.000 --> 00:12:49.000]  過去的事情所帶來的罪惡感
[00:12:49.000 --> 00:12:52.000]  如何影響他們與弱勢的關係
[00:12:52.000 --> 00:12:53.000]  在十七節
[00:12:53.000 --> 00:12:57.000]  他們第一次向弱勢承認他的罪
[00:12:57.000 --> 00:12:58.000]  很特別的是
[00:12:58.000 --> 00:12:59.000]  在這一句句子當中
[00:12:59.000 --> 00:13:05.000]  惡待、過犯、罪惡其實在圓環裡面是用不同的字眼
[00:13:05.000 --> 00:13:08.000]  不過特別在什麼呢
[00:13:08.000 --> 00:13:09.000]  其實在舊約裡面
[00:13:09.000 --> 00:13:14.000]  其實有四個字去形容罪這個字
[00:13:14.000 --> 00:13:17.000]  但在這裡其實已經用了三個
[00:13:17.000 --> 00:13:21.000]  可以看到的就是他們對於過去所做的事感到內疚
[00:13:21.000 --> 00:13:22.000]  很內疚
[00:13:22.000 --> 00:13:26.000]  甚至他很懇求弱勢能夠去饒恕他們
[00:13:26.000 --> 00:13:32.000]  這份內疚感甚至影響自己如何看自己與弱勢的關係
[00:13:32.000 --> 00:13:34.000]  在第十八節
[00:13:34.000 --> 00:13:37.000]  那幫哥哥終於與弱勢見面
[00:13:37.000 --> 00:13:39.000]  他們見到他的時候
[00:13:39.000 --> 00:13:40.000]  他俯伏在他面前說
[00:13:40.000 --> 00:13:42.000]  我們是你的僕人
[00:13:42.000 --> 00:13:45.000]  僕人其實在原物裡面除了可以解servant之外
[00:13:45.000 --> 00:13:47.000]  其實可以解奴隸
[00:13:47.000 --> 00:13:48.000]  即是slave的意思
[00:13:48.000 --> 00:13:50.000]  所以你會看到的是
[00:13:50.000 --> 00:13:51.000]  稱呼是有點不同的
[00:13:51.000 --> 00:13:52.000]  由第十七節
[00:13:52.000 --> 00:13:54.000]  他說我們同樣都是神的僕人
[00:13:54.000 --> 00:13:56.000]  到第十八節的時候
[00:13:56.000 --> 00:13:59.000]  他說我們是弱勢的奴隸
[00:13:59.000 --> 00:14:02.000]  可以看到的是這份內疚感
[00:14:02.000 --> 00:14:03.000]  這份背後的恐懼
[00:14:03.000 --> 00:14:08.000]  令他們覺得我們與弱勢是不同的
[00:14:08.000 --> 00:14:10.000]  你是高一點我是差一點的
[00:14:10.000 --> 00:14:14.000]  甚至我要為所做的事受到懲罰
[00:14:14.000 --> 00:14:18.000]  在哥哥在弱勢這一幫哥哥的處境裡面
[00:14:18.000 --> 00:14:21.000]  我們可以體會這幫哥哥們與弱勢的關係
[00:14:21.000 --> 00:14:24.000]  其實中間有一個很大的隔閡
[00:14:24.000 --> 00:14:27.000]  這個隔閡是因為過去的事情他們無處處理
[00:14:27.000 --> 00:14:31.000]  特別是那幫哥哥對於弱勢有一個很重的恐懼
[00:14:31.000 --> 00:14:35.000]  甚至他們錯誤覺得弱勢是一定會報復他的
[00:14:35.000 --> 00:14:37.000]  丁姐妹
[00:14:37.000 --> 00:14:38.000]  我想問問大家
[00:14:38.000 --> 00:14:41.000]  我不知道你與家人的關係是怎樣
[00:14:41.000 --> 00:14:46.000]  這兩年我聽到很多大家分享到自己與家人的磨擦
[00:14:46.000 --> 00:14:48.000]  很多時候大家分享的是什麼呢
[00:14:48.000 --> 00:14:49.000]  就覺得
[00:14:49.000 --> 00:14:51.000]  爸爸媽媽是這樣的了
[00:14:51.000 --> 00:14:53.000]  幾十歲的人沒有救了
[00:14:53.000 --> 00:14:55.000]  甚至可能有些人分享到
[00:14:55.000 --> 00:14:58.000]  其實在家裡有很大的磨擦
[00:14:58.000 --> 00:15:04.000]  令他們覺得當成年的時候就要決定離開這個家
[00:15:04.000 --> 00:15:08.000]  正所謂的「冰封三尺飛一日之寒」
[00:15:08.000 --> 00:15:10.000]  我想在成長的過程裡面
[00:15:10.000 --> 00:15:13.000]  我們很多時候都會與家人有很多很多的磨擦
[00:15:13.000 --> 00:15:15.000]  這些磨擦積起來的時候
[00:15:15.000 --> 00:15:19.000]  就會對對方有很多不同的印象和評價
[00:15:19.000 --> 00:15:22.000]  但是有時候這些印象可能是潛意默化
[00:15:22.000 --> 00:15:24.000]  慢慢產生出來的
[00:15:24.000 --> 00:15:26.000]  有時候甚至因為我們生氣的情緒
[00:15:26.000 --> 00:15:28.000]  不開心的情緒
[00:15:28.000 --> 00:15:30.000]  會曲解了對方的印象
[00:15:30.000 --> 00:15:34.000]  甚至心裡對方進行很多很多不同的審判
[00:15:34.000 --> 00:15:37.000]  然後當我們在行動上會怎樣做呢
[00:15:37.000 --> 00:15:39.000]  我們就會不敢接觸對方
[00:15:39.000 --> 00:15:41.000]  因為怕傷害的緣故
[00:15:41.000 --> 00:15:43.000]  我們為了保護自己就覺得
[00:15:43.000 --> 00:15:47.000]  不要搞大家,總之不要鬥大家就OK了
[00:15:47.000 --> 00:15:48.000]  沒問題了
[00:15:48.000 --> 00:15:52.000]  而慢慢關係就變得越來越疏離
[00:15:52.000 --> 00:15:56.000]  而這個疏離其實會有哪兩個方向呢
[00:15:56.000 --> 00:15:57.000]  在心底裡面
[00:15:57.000 --> 00:15:59.000]  第一可能我們會走向自意
[00:15:59.000 --> 00:16:01.000]  我們會覺得自己什麼都對
[00:16:01.000 --> 00:16:03.000]  一定是他的問題
[00:16:03.000 --> 00:16:05.000]  而我們成為了審判官
[00:16:05.000 --> 00:16:07.000]  又或者可能我們走向另一個極端
[00:16:07.000 --> 00:16:09.000]  就會覺得很自卑
[00:16:09.000 --> 00:16:12.000]  是,我經常被傷害的那個
[00:16:12.000 --> 00:16:14.000]  我心底裡面有很多的苦毒
[00:16:14.000 --> 00:16:16.000]  我想逃離這個家
[00:16:16.000 --> 00:16:20.000]  分享一下自己跟爸爸的關係
[00:16:20.000 --> 00:16:22.000]  可能之前大家有聽我說過
[00:16:22.000 --> 00:16:23.000]  我從小到大
[00:16:23.000 --> 00:16:25.000]  我跟我弟弟對於爸爸的印象
[00:16:25.000 --> 00:16:28.000]  如果要用一個電影的人物來說的話
[00:16:28.000 --> 00:16:30.000]  就會想到什麼呢
[00:16:30.000 --> 00:16:33.000]  就是想到佛地摩和黑武士
[00:16:33.000 --> 00:16:35.000]  因為爸爸對我們很嚴的
[00:16:35.000 --> 00:16:38.000]  所以我們會覺得他是家裡的判決者
[00:16:38.000 --> 00:16:41.000]  總之覺得我們做錯了什麼
[00:16:41.000 --> 00:16:43.000]  會令到媽媽很生氣
[00:16:43.000 --> 00:16:45.000]  爸爸就是做懲罰人的角色
[00:16:45.000 --> 00:16:47.000]  所以以前聽到爸爸打來的時候
[00:16:47.000 --> 00:16:48.000]  我會很害怕
[00:16:48.000 --> 00:16:50.000]  因為會覺得會不會是我做錯了什麼
[00:16:50.000 --> 00:16:52.000]  會不會被人罵
[00:16:52.000 --> 00:16:55.000]  而這個印象和這個感覺
[00:16:55.000 --> 00:16:57.000]  從小時候開始慢慢發酵
[00:16:57.000 --> 00:16:59.000]  到反叛期的時候
[00:16:59.000 --> 00:17:01.000]  這種感覺就開始爆發
[00:17:01.000 --> 00:17:03.000]  開始會反抗
[00:17:03.000 --> 00:17:05.000]  所以可能大家之前有聽過分享的
[00:17:05.000 --> 00:17:08.000]  就是可能在以前公開考試的時候
[00:17:08.000 --> 00:17:10.000]  跟爸爸的關係其實都很差的
[00:17:10.000 --> 00:17:12.000]  因為爸爸是屬於屬手的
[00:17:12.000 --> 00:17:16.000]  那時候其實對爸爸有很多很多不同的控訴
[00:17:16.000 --> 00:17:18.000]  覺得為什麼會這樣
[00:17:18.000 --> 00:17:19.000]  為什麼自己爸爸會這樣
[00:17:19.000 --> 00:17:23.000]  甚至會覺得要拿自己爸爸跟其他人比較
[00:17:23.000 --> 00:17:25.000]  不過直到慢慢成長的時候
