
[00:00:00.000 --> 00:00:07.000]  即係講到陌生嘅地方你諗起咩呢
[00:01:42.000 --> 00:01:46.000]  今日嘅經文係亞摩斯書七章嘅十至十七節
[00:01:46.000 --> 00:01:50.000]  咁都邀請大家一齊讀
[00:01:50.000 --> 00:01:52.000]  預備起
[00:01:52.000 --> 00:01:55.000]  《伯特利的祭司 亞馬謝》
[00:01:55.000 --> 00:01:57.000]  請起
[00:01:57.000 --> 00:01:59.000]  (演奏)
[00:01:59.000 --> 00:02:01.000]  (演奏)
[00:02:01.000 --> 00:02:03.000]  (音樂)
[00:02:04.000 --> 00:02:06.000]  (音樂)
[00:02:06.000 --> 00:02:34.000]  (音樂)
[00:02:35.000 --> 00:02:37.000]  (音樂)
[00:02:37.000 --> 00:02:40.000]  (音樂)
[00:02:40.000 --> 00:02:43.000]  (音樂)
[00:02:43.000 --> 00:02:46.000]  (音樂)
[00:02:46.000 --> 00:02:49.000]  (音樂)
[00:02:49.000 --> 00:02:52.000]  (音樂)
[00:02:52.000 --> 00:02:55.000]  (音樂)
[00:02:55.000 --> 00:02:58.000]  (音樂)
[00:02:58.000 --> 00:03:01.000]  (音樂)
[00:03:02.000 --> 00:03:20.000]  (音樂)
[00:03:20.000 --> 00:03:22.000]  好,我們一起討論
[00:03:22.000 --> 00:03:27.000]  親愛的天父,求你透過經文繼續鼓勵我們的生命
[00:03:27.000 --> 00:03:31.000]  縱然,在香港,或許我們都不知道將來會去哪
[00:03:31.000 --> 00:03:37.000]  所以,可能要繼續完成基督徒的使命,做好基督徒的角色都不容易
[00:03:37.000 --> 00:03:40.000]  但期望的是,天父你繼續透過經文鼓勵我們
[00:03:40.000 --> 00:03:43.000]  聖聖人也繼續開我們眼睛,開通我們的耳朵
[00:03:43.000 --> 00:03:48.000]  讓我們明白經文,進入經文,並且能夠行出經文所說的
[00:03:48.000 --> 00:03:51.000]  我們這樣祈禱,奉耶穌基督命祈禱,阿末
[00:03:51.000 --> 00:03:54.000]  好,那又是說說一點點阿摩斯的背景
[00:03:54.000 --> 00:03:56.000]  阿摩斯是先知
[00:03:57.000 --> 00:04:02.000]  他的名字有意思,是重擔,或者是 burden
[00:04:02.000 --> 00:04:05.000]  他是提雅哥人,提雅哥在哪呢?
[00:04:05.000 --> 00:04:07.000]  原來我的powerpoint是這麼小的
[00:04:07.000 --> 00:04:09.000]  (笑)
[00:04:09.000 --> 00:04:11.000]  看到紅色的圈嗎?
[00:04:11.000 --> 00:04:15.000]  真的很小,你還不知道我在說什麼
[00:04:15.000 --> 00:04:19.000]  其實,你看到粉紅色的地方和黃色的地方
[00:04:19.000 --> 00:04:22.000]  當時以色列國已經分裂了
[00:04:22.000 --> 00:04:24.000]  粉紅色的地方叫北角
[00:04:25.000 --> 00:04:28.000]  黃色的地方就是南角,已經分裂了
[00:04:28.000 --> 00:04:32.000]  提雅哥在下面黃色的部分,有一個紅色圈圈著那裡
[00:04:32.000 --> 00:04:35.000]  阿摩斯就是那裡的人
[00:04:35.000 --> 00:04:37.000]  星星的地方是什麼呢?
[00:04:37.000 --> 00:04:41.000]  星星的地方就是剛才說的伯特利
[00:04:41.000 --> 00:04:44.000]  剛才我們讀經文讀到這個地方的名字
[00:04:44.000 --> 00:04:47.000]  就是那一個地方,是北角的
[00:04:48.000 --> 00:04:55.000]  這是阿摩斯,並且如果你看回聖經
[00:04:55.000 --> 00:04:58.000]  一章一節都有介紹,阿摩斯是一個牧羊人
[00:04:58.000 --> 00:05:01.000]  不過當然,待會我們再介紹多一點的時候
[00:05:01.000 --> 00:05:04.000]  你就知道他不單止是一個牧羊人
[00:05:04.000 --> 00:05:06.000]  他是住在南角的
[00:05:06.000 --> 00:05:08.000]  你看到黃色的地方在南角
[00:05:08.000 --> 00:05:11.000]  其實他是一個南角的先知
[00:05:11.000 --> 00:05:16.000]  不過上帝卻是呼召他去到北角
[00:05:17.000 --> 00:05:18.000]  全港神的話
[00:05:18.000 --> 00:05:21.000]  當時南北角已經分裂了
[00:05:21.000 --> 00:05:26.000]  但是兩國之間其實都挺和平相處的
[00:05:26.000 --> 00:05:31.000]  當時的以色列民都過著一個挺國泰民安的生活
[00:05:31.000 --> 00:05:35.000]  當時北角的皇帝就是耶羅波安
[00:05:35.000 --> 00:05:37.000]  所以剛才讀經文也有看到他的名字
[00:05:37.000 --> 00:05:43.000]  這本書大概是公元前,大約760-750
[00:05:43.000 --> 00:05:46.000]  因為其實很難估計一個最準確的日子
[00:05:46.000 --> 00:05:49.000]  大概是當時這個時候寫的這本書
[00:05:49.000 --> 00:05:55.000]  或者是阿摩斯發預言的時間大概是這個時候
[00:05:55.000 --> 00:06:00.000]  雖然剛才說了以色列分裂了,分為南北兩國
[00:06:00.000 --> 00:06:03.000]  但表面上他們的生活其實都不錯
[00:06:03.000 --> 00:06:08.000]  但是以色列人的信仰卻是到了一個極敗壞的地步
[00:06:08.000 --> 00:06:12.000]  所以耶和華才要派先知阿摩斯
[00:06:13.000 --> 00:06:16.000]  去向北角的以色列人宣判審判的信息
[00:06:16.000 --> 00:06:21.000]  而阿摩斯當時宣講的預言或者宣講的信息的內容
[00:06:21.000 --> 00:06:26.000]  主要是針對當時以色列人北角的拜偶像的情況
[00:06:26.000 --> 00:06:28.000]  以及罔顧社會公義的事
[00:06:28.000 --> 00:06:32.000]  上帝透過阿摩斯去全港神的話
[00:06:32.000 --> 00:06:37.000]  期望以色列北角的人聽到上帝說要審判他們
[00:06:37.000 --> 00:06:39.000]  不要再這樣,不要再爆像
[00:06:40.000 --> 00:06:43.000]  期望以色列人回轉歸向上帝
[00:06:43.000 --> 00:06:46.000]  不過大家都知道
[00:06:46.000 --> 00:06:50.000]  期望和現實往往都有一個很大的落差
[00:06:50.000 --> 00:06:53.000]  當時北角的大祭司亞馬傑
[00:06:53.000 --> 00:06:55.000]  我相信他是大祭司
[00:06:55.000 --> 00:06:57.000]  雖然經文沒有這樣說
[00:06:57.000 --> 00:06:59.000]  為什麼我覺得他是大祭司呢?
[00:06:59.000 --> 00:07:04.000]  因為他可以直接派人傳話去皇宮和皇帝對話
[00:07:04.000 --> 00:07:06.000]  相信他是非一般祭司
[00:07:07.000 --> 00:07:10.000]  我相信亞馬傑是當時的大祭司
[00:07:10.000 --> 00:07:15.000]  他聽到亞摩斯去到北角宣講神的審判信息之後
[00:07:15.000 --> 00:07:18.000]  他卻是怎樣?控告亞摩斯
[00:07:18.000 --> 00:07:23.000]  他說亞摩斯是怎樣?想圖謀背叛當時的王耶羅波安
[00:07:23.000 --> 00:07:28.000]  並且還說耶羅波安,他說你呀,你將會被刀劍所殺
[00:07:28.000 --> 00:07:31.000]  而北角的人民也將會被擄
[00:07:32.000 --> 00:07:38.000]  甚至乎亞馬傑他形容亞摩斯所說的話是怎樣?
[00:07:38.000 --> 00:07:40.000]  是這地不能承擔
[00:07:40.000 --> 00:07:45.000]  意思是什麼呢?亞摩斯你來到北角和北角的人說的話
[00:07:45.000 --> 00:07:48.000]  其實北角的人聽到是會受不了的
[00:07:48.000 --> 00:07:50.000]  是不能說的
[00:07:50.000 --> 00:07:54.000]  你說這些話會帶來負面的影響和破壞
[00:07:54.000 --> 00:07:59.000]  亞摩斯其實說了什麼負面的影響帶來破壞這麼重要
[00:08:00.000 --> 00:08:02.000]  我們再看前一點第九節
[00:08:02.000 --> 00:08:04.000]  第九節他這樣說
[00:08:04.000 --> 00:08:09.000]  他說以撒的丘壇必荒涼,以色列的聖索必荒廢
[00:08:09.000 --> 00:08:13.000]  我要起來用刀攻擊耶羅波安的家
[00:08:13.000 --> 00:08:16.000]  我們再看十節十一節
[00:08:16.000 --> 00:08:22.000]  你就發覺亞馬傑控告亞摩斯講預言的內容
[00:08:22.000 --> 00:08:25.000]  和第九節是有少許出入的
[00:08:25.000 --> 00:08:28.000]  首先第九節說的是什麼?
[00:08:29.000 --> 00:08:31.000]  亞摩斯提到丘壇聖索
[00:08:31.000 --> 00:08:37.000]  其實亞摩斯說提以色列人不要再拜偶像
[00:08:37.000 --> 00:08:40.000]  要回轉歸向耶和華讀一個真神
[00:08:40.000 --> 00:08:43.000]  不要拜偶像,但他沒有提
[00:08:43.000 --> 00:08:45.000]  亞馬傑沒有提這件事
[00:08:45.000 --> 00:08:51.000]  另外預言耶羅波安的家會遭到破壞
[00:08:51.000 --> 00:08:53.000]  但家的意思不是說那個人
[00:08:53.000 --> 00:08:55.000]  不一定只是那個人
[00:08:56.000 --> 00:08:59.000]  可以說是國家,即是北角這個國家
[00:08:59.000 --> 00:09:01.000]  還有更重要的是什麼?
[00:09:01.000 --> 00:09:05.000]  如果你有看聖經或花紀在看
[00:09:05.000 --> 00:09:07.000]  你從第一章開始看到第七章
[00:09:07.000 --> 00:09:11.000]  你就發覺亞摩斯一直說的預言
[00:09:11.000 --> 00:09:13.000]  他常常強調就是耶和華說
[00:09:13.000 --> 00:09:16.000]  耶和華如此說
[00:09:16.000 --> 00:09:19.000]  這是更重要的,超過十幾二十次
[00:09:19.000 --> 00:09:23.000]  亞摩斯說的話不是他想說自己說的話
[00:09:24.000 --> 00:09:26.000]  是上帝吩咐他說的
[00:09:26.000 --> 00:09:29.000]  亞摩斯是按上帝的旨意去宣講
[00:09:29.000 --> 00:09:32.000]  去到北角宣講神的話發出預言
[00:09:32.000 --> 00:09:35.000]  希望透過這些預言,透過這些審判的訊息
[00:09:35.000 --> 00:09:37.000]  以色列能夠悔改回轉
[00:09:37.000 --> 00:09:41.000]  但北角這個大祭司亞馬傑
[00:09:41.000 --> 00:09:44.000]  聽到接收的訊息很不一樣
[00:09:44.000 --> 00:09:47.000]  他覺得亞摩斯是來做什麼?
[00:09:47.000 --> 00:09:49.000]  從南角來到北角是來做什麼?
[00:09:49.000 --> 00:09:53.000]  搞破壞,說這些負面的東西
[00:09:53.000 --> 00:09:58.000]  還有我們看完十二十三節很有趣
[00:09:58.000 --> 00:10:01.000]  大家都是神的代言人
[00:10:01.000 --> 00:10:04.000]  大家都是上帝的僕人
[00:10:04.000 --> 00:10:09.000]  亞馬傑大祭司跟亞摩斯這樣說
[00:10:09.000 --> 00:10:13.000]  他說你不要來南角尋找食
[00:10:13.000 --> 00:10:16.000]  他的意思差不多了,用廣東話的術語
[00:10:16.000 --> 00:10:18.000]  你不要來南角尋找食
[00:10:18.000 --> 00:10:21.000]  這裡有王的聖所,有王的宮殿
[00:10:22.000 --> 00:10:23.000]  什麼意思?
[00:10:23.000 --> 00:10:27.000]  即是說北角伯特利已經有我這個王應可的大祭司
[00:10:27.000 --> 00:10:29.000]  不需要你了
[00:10:29.000 --> 00:10:32.000]  並且亞馬傑認為先知
[00:10:32.000 --> 00:10:35.000]  經文用先見這個字,其實是同意詞
[00:10:35.000 --> 00:10:40.000]  亞馬傑認為先知是一個職業
[00:10:40.000 --> 00:10:42.000]  是謀生
[00:10:42.000 --> 00:10:45.000]  所以亞馬傑禁止亞摩斯在北角發預言
[00:10:45.000 --> 00:10:48.000]  叫亞摩斯,如果你想發預言
[00:10:48.000 --> 00:10:50.000]  發預言,不是發預言
[00:10:51.000 --> 00:10:55.000]  是求你回到猶大地,回南角伯利恆
[00:10:55.000 --> 00:11:00.000]  明顯亞馬傑覺得亞摩斯是他的威脅
[00:11:00.000 --> 00:11:04.000]  要求亞摩斯回南角做先知
[00:11:04.000 --> 00:11:06.000]  不要在北角
[00:11:06.000 --> 00:11:10.000]  因為北角已經有王應可的宗教中心
[00:11:10.000 --> 00:11:14.000]  甚至有王應可的大祭司就是亞馬傑自己
[00:11:14.000 --> 00:11:16.000]  已經足夠了
[00:11:16.000 --> 00:11:19.000]  亞摩斯,請你不要在這裡爭飯吃
[00:11:19.000 --> 00:11:24.000]  當亞摩斯按爺說的吩咐
[00:11:24.000 --> 00:11:26.000]  去到自己不熟悉的地方
[00:11:26.000 --> 00:11:28.000]  去傳說神的話的時候
[00:11:28.000 --> 00:11:31.000]  不單止他所說的話被人曲解
[00:11:31.000 --> 00:11:33.000]  甚至被人誤會
[00:11:33.000 --> 00:11:37.000]  甚至更甚是人會對你不滿
[00:11:37.000 --> 00:11:40.000]  當遵行神的旨意
[00:11:40.000 --> 00:11:42.000]  去神要你去的陌生地方
[00:11:42.000 --> 00:11:44.000]  不一定順利的
[00:11:44.000 --> 00:11:46.000]  會有逼迫
[00:11:47.000 --> 00:11:50.000]  但亞摩斯沒有退縮,仍然照說
[00:11:50.000 --> 00:11:52.000]  丁姐妹
[00:11:52.000 --> 00:11:54.000]  為主去到陌生的地方
[00:11:54.000 --> 00:11:56.000]  作見證、傳福音
[00:11:56.000 --> 00:11:58.000]  同樣不一定順利
[00:11:58.000 --> 00:12:00.000]  可能會被人誤會
[00:12:00.000 --> 00:12:02.000]  不一定是受歡迎
[00:12:02.000 --> 00:12:06.000]  我們要有一個心理準備
[00:12:06.000 --> 00:12:09.000]  就是要面對受逼迫的心理準備
[00:12:09.000 --> 00:12:13.000]  其實身處在香港的我們
[00:12:13.000 --> 00:12:16.000]  暫時應該沒有經歷過受逼迫
[00:12:16.000 --> 00:12:19.000]  我們也沒有很大的經歷
[00:12:19.000 --> 00:12:21.000]  因為我是基屋徒
[00:12:21.000 --> 00:12:23.000]  傳福音會被人誤會
[00:12:23.000 --> 00:12:25.000]  或者被人針對
[00:12:25.000 --> 00:12:28.000]  但也不是沒有
[00:12:28.000 --> 00:12:30.000]  我還記得幾年前
[00:12:30.000 --> 00:12:32.000]  如果我沒有記錯
[00:12:32.000 --> 00:12:34.000]  2017年
[00:12:34.000 --> 00:12:36.000]  我們高中組和大專組團契
[00:12:36.000 --> 00:12:38.000]  整個Focus團契
[00:12:38.000 --> 00:12:40.000]  一起去深水埗、荃灣和廟街
[00:12:40.000 --> 00:12:42.000]  做outreach
[00:12:42.000 --> 00:12:44.000]  大家有沒有印象
[00:12:45.000 --> 00:12:46.000]  我看清智報的第一次
[00:12:46.000 --> 00:12:48.000]  和大專、高中組團契
[00:12:48.000 --> 00:12:50.000]  還要混在一起
[00:12:50.000 --> 00:12:52.000]  每個地區都會混在一起
[00:12:52.000 --> 00:12:54.000]  有大專組的大兄、高中組的大兄
[00:12:54.000 --> 00:12:56.000]  一起去outreach
[00:12:56.000 --> 00:12:58.000]  到社區去探訪、傳福音
[00:12:58.000 --> 00:13:00.000]  去探望有需要的人
[00:13:00.000 --> 00:13:02.000]  大家有沒有印象
[00:13:02.000 --> 00:13:04.000]  後來我看到這張照片
[00:13:04.000 --> 00:13:06.000]  大兄、大專的樣子
[00:13:06.000 --> 00:13:08.000]  原來幾年前的樣子
[00:13:08.000 --> 00:13:10.000]  你們有沒有小時候的樣子
[00:13:10.000 --> 00:13:12.000]  我還記得有一次去完探訪後
[00:13:13.000 --> 00:13:15.000]  他這樣說
[00:13:15.000 --> 00:13:17.000]  我沒有記錯
[00:13:17.000 --> 00:13:19.000]  他應該是去旺角的一個球場
[00:13:19.000 --> 00:13:21.000]  他真的去找找
[00:13:21.000 --> 00:13:24.000]  有沒有很孤單、孤獨的叔叔、伯伯
[00:13:24.000 --> 00:13:27.000]  走過去和他打招呼、關心他
[00:13:27.000 --> 00:13:29.000]  他正看見一個叔叔
[00:13:29.000 --> 00:13:31.000]  不好意思,我不是看著你
[00:13:31.000 --> 00:13:33.000]  剛好看見
[00:13:33.000 --> 00:13:35.000]  不好意思,我剛好看著你
[00:13:35.000 --> 00:13:37.000]  你很精神地看著我說話
[00:13:37.000 --> 00:13:39.000]  他剛好走過去看著叔叔的時候
[00:13:39.000 --> 00:13:41.000]  他看到
[00:13:42.000 --> 00:13:44.000]  他看到一個叔叔這樣
[00:13:44.000 --> 00:13:48.000]  他就以為那個叔叔叫他走過來和他聊天
[00:13:48.000 --> 00:13:51.000]  原來不是,其實是這樣的
[00:13:51.000 --> 00:13:53.000]  我有沒有說過這個故事
[00:13:53.000 --> 00:13:55.000]  我很深刻的這個故事
[00:13:55.000 --> 00:13:58.000]  當他以為他叫他走過來
[00:13:58.000 --> 00:14:01.000]  我真的歡迎我去關心他
[00:14:01.000 --> 00:14:03.000]  原來不是,他的手勢是反轉的
[00:14:03.000 --> 00:14:05.000]  叫你過主
[00:14:05.000 --> 00:14:07.000]  不要煩我、不要騷擾我
[00:14:07.000 --> 00:14:10.000]  是,會是這樣
[00:14:11.000 --> 00:14:13.000]  人不一定歡迎我們
[00:14:13.000 --> 00:14:15.000]  人不一定喜歡耶穌
[00:14:15.000 --> 00:14:17.000]  人不一定喜歡聽福音
[00:14:17.000 --> 00:14:19.000]  不單是幾年前
[00:14:19.000 --> 00:14:21.000]  例如我們最近也是
[00:14:21.000 --> 00:14:23.000]  Shining Lunar、Shining Neighbor
[00:14:23.000 --> 00:14:25.000]  我們去深水埗
[00:14:25.000 --> 00:14:27.000]  人們都不一定受歡迎
[00:14:27.000 --> 00:14:29.000]  你不要想著拿著50元維康超市禮券
[00:14:29.000 --> 00:14:31.000]  你就很受歡迎
[00:14:31.000 --> 00:14:33.000]  我們都經歷過
[00:14:33.000 --> 00:14:35.000]  問候他的時候
[00:14:35.000 --> 00:14:37.000]  他的反應都是
[00:14:37.000 --> 00:14:39.000]  我不空閒,回頭再說
[00:14:40.000 --> 00:14:42.000]  不一定人會喜歡我們
[00:14:42.000 --> 00:14:44.000]  人一定喜歡基督教
[00:14:44.000 --> 00:14:47.000]  並且如果按聖經的記錄
[00:14:47.000 --> 00:14:49.000]  或者按聖經的理解
[00:14:49.000 --> 00:14:52.000]  其實這個世界只會越來越黑暗
[00:14:52.000 --> 00:14:55.000]  人只會越來越不喜歡真理
[00:14:55.000 --> 00:14:59.000]  人只會越來越不喜歡真光
[00:14:59.000 --> 00:15:02.000]  丁姊妹,你有為主受苦
[00:15:02.000 --> 00:15:04.000]  受迫不得的心理準備沒有
[00:15:04.000 --> 00:15:07.000]  我們去傳福音
[00:15:07.000 --> 00:15:09.000]  我們去作見證
[00:15:09.000 --> 00:15:11.000]  我們深人不一定受歡迎
[00:15:11.000 --> 00:15:13.000]  不一定順利
[00:15:13.000 --> 00:15:15.000]  人們不一定喜歡我們
[00:15:15.000 --> 00:15:17.000]  但是我們有這個受苦的心智
[00:15:17.000 --> 00:15:20.000]  雖然會有迫不得的心理準備
[00:15:20.000 --> 00:15:23.000]  但我們不可以畏懼
[00:15:23.000 --> 00:15:25.000]  要有勇敢的心去面對迫不得的心理準備
[00:15:25.000 --> 00:15:27.000]  不要退縮
[00:15:27.000 --> 00:15:29.000]  不要因為迫不得的心而氣餒
[00:15:29.000 --> 00:15:31.000]  但如何才能做到
[00:15:31.000 --> 00:15:34.000]  不畏懼、不退縮、有勇敢的心呢
[00:15:34.000 --> 00:15:36.000]  我們繼續看下去
[00:15:36.000 --> 00:15:38.000]  十四、十五節
[00:15:38.000 --> 00:15:39.000]  十四、十五節
[00:15:39.000 --> 00:15:42.000]  亞摩斯回覆亞馬謝的控告
[00:15:42.000 --> 00:15:45.000]  亞摩斯說:我不是先知
[00:15:45.000 --> 00:15:47.000]  其實他說什麼呢
[00:15:47.000 --> 00:15:49.000]  他的意思不是說他不是先知
[00:15:49.000 --> 00:15:51.000]  他意思是什麼
[00:15:51.000 --> 00:15:53.000]  我不是亞馬謝理想中的先知
[00:15:53.000 --> 00:15:59.000]  我不是理想中的以先知作為職業去謀生的先知
[00:15:59.000 --> 00:16:01.000]  也不是先知的門徒
[00:16:01.000 --> 00:16:03.000]  什麼叫先知的門徒呢
[00:16:03.000 --> 00:16:05.000]  從小培育成為先知
[00:16:06.000 --> 00:16:08.000]  因為舊約有些叫先知學校
[00:16:08.000 --> 00:16:11.000]  有些人會跟隨先知學習服侍上帝
[00:16:11.000 --> 00:16:15.000]  就好像以利沙是以利亞的門徒
[00:16:15.000 --> 00:16:20.000]  原來亞摩斯原本是一個牧羊人
[00:16:20.000 --> 00:16:22.000]  也是修理喪樹
[00:16:22.000 --> 00:16:24.000]  當然其實不只是這樣
[00:16:24.000 --> 00:16:26.000]  有些色經書說
[00:16:26.000 --> 00:16:28.000]  其實他不是一個普通的牧羊人
[00:16:28.000 --> 00:16:30.000]  他是一個畜牧業的商人
[00:16:30.000 --> 00:16:33.000]  他不單止飼養羊群
[00:16:33.000 --> 00:16:35.000]  也進行買賣
[00:16:35.000 --> 00:16:36.000]  不單止有牛群養群
[00:16:36.000 --> 00:16:39.000]  也有喪事館去管理
[00:16:39.000 --> 00:16:41.000]  其實他是個有錢人
[00:16:41.000 --> 00:16:44.000]  另外他強調甚至說什麼
[00:16:44.000 --> 00:16:46.000]  耶和帶領我
[00:16:46.000 --> 00:16:48.000]  他強調耶和呼召他
[00:16:48.000 --> 00:16:51.000]  所以他才離開他的職場成為先知
[00:16:51.000 --> 00:16:54.000]  而他也很清楚做先知的目的
[00:16:54.000 --> 00:16:57.000]  就是要完整整將神的化去全國
[00:16:57.000 --> 00:17:00.000]  他絕對不是因為有經濟需要才做先知
[00:17:00.000 --> 00:17:03.000]  這兩節簡短的自述
[00:17:04.000 --> 00:17:06.000]  亞摩斯這個自述
[00:17:06.000 --> 00:17:11.000]  正正是反駁亞馬謝對先知對亞摩斯的看法
[00:17:11.000 --> 00:17:16.000]  亞摩斯絕對不是來跟你亞馬謝爭飯吃
[00:17:16.000 --> 00:17:20.000]  更不是掛著神不忍的名字來騙飯吃
[00:17:20.000 --> 00:17:22.000]  是因為耶和呼召他
[00:17:22.000 --> 00:17:23.000]  簡選他
[00:17:23.000 --> 00:17:24.000]  他就去做了
[00:17:24.000 --> 00:17:27.000]  他就聽耶和的呼召就去做
[00:17:27.000 --> 00:17:29.000]  如果我們留心看十五節
[00:17:29.000 --> 00:17:31.000]  英文的翻譯
[00:17:31.000 --> 00:17:33.000]  或者我們再看完文
[00:17:33.000 --> 00:17:35.000]  其實原來耶和一呼召他
[00:17:35.000 --> 00:17:37.000]  他就去
[00:17:37.000 --> 00:17:39.000]  Prophecy說如然
[00:17:39.000 --> 00:17:40.000]  如果看完文
[00:17:40.000 --> 00:17:44.000]  Go和Prophecy是命令式的語氣
[00:17:44.000 --> 00:17:46.000]  神簡選他
[00:17:46.000 --> 00:17:48.000]  他就回應上帝
[00:17:48.000 --> 00:17:50.000]  就聽上帝的命令
[00:17:50.000 --> 00:17:53.000]  遵行上帝的旨意就去行
[00:17:53.000 --> 00:17:55.000]  亞摩斯可以這麼堅定
[00:17:55.000 --> 00:17:57.000]  不畏懼權勢
[00:17:57.000 --> 00:17:59.000]  這麼勇敢地回應亞馬謝
[00:17:59.000 --> 00:18:02.000]  是因為他對神的呼召更加堅定
[00:18:02.000 --> 00:18:05.000]  他沒有忘記上帝呼召他
[00:18:05.000 --> 00:18:07.000]  他回應神的初心
[00:18:07.000 --> 00:18:09.000]  他認定上帝的呼召
[00:18:09.000 --> 00:18:11.000]  就遵行上帝的吩咐
[00:18:11.000 --> 00:18:14.000]  不過很奇怪不知道大家有沒有發現
[00:18:14.000 --> 00:18:16.000]  亞馬謝也是大祭司
[00:18:16.000 --> 00:18:18.000]  也是神的僕人
[00:18:18.000 --> 00:18:20.000]  也是神的代言人
[00:18:20.000 --> 00:18:22.000]  也是教導以色列人認識神的人
[00:18:22.000 --> 00:18:23.000]  supposed 是不是
[00:18:23.000 --> 00:18:25.000]  亞摩斯才知道
[00:18:25.000 --> 00:18:27.000]  同樣是神的僕人
[00:18:27.000 --> 00:18:29.000]  也是神的代言人
[00:18:29.000 --> 00:18:30.000]  宣講神的華
[00:18:31.000 --> 00:18:32.000]  兩個都是神的僕人
[00:18:32.000 --> 00:18:34.000]  兩個都是神的代言人
[00:18:34.000 --> 00:18:37.000]  為什麼一個是為兩餐補助飯碗
[00:18:37.000 --> 00:18:39.000]  視這個是職業
[00:18:39.000 --> 00:18:42.000]  另一個可以從南角到北角
[00:18:42.000 --> 00:18:45.000]  離開安書區甚至被誤會
[00:18:45.000 --> 00:18:48.000]  都要履行神的吩咐
[00:18:48.000 --> 00:18:50.000]  為什麼差這麼遠
[00:18:50.000 --> 00:18:52.000]  什麼原因讓這兩個人
[00:18:52.000 --> 00:18:54.000]  這兩個同樣是神的僕人
[00:18:54.000 --> 00:18:56.000]  有這麼大分別
[00:18:56.000 --> 00:18:59.000]  我聽完星期三晚
[00:19:00.000 --> 00:19:02.000]  房牧師在revival講道的時候
[00:19:02.000 --> 00:19:04.000]  我就找到答案了
[00:19:04.000 --> 00:19:06.000]  大家有沒有去revival
[00:19:06.000 --> 00:19:08.000]  很好
[00:19:08.000 --> 00:19:10.000]  房牧師說人是會因環境
[00:19:10.000 --> 00:19:12.000]  時勢有所改變
[00:19:12.000 --> 00:19:14.000]  甚至乎放棄信仰
[00:19:14.000 --> 00:19:17.000]  因為困難來到的時候
[00:19:17.000 --> 00:19:19.000]  是會打沉人的信心
[00:19:19.000 --> 00:19:23.000]  當時北角雖然是很富裕
[00:19:23.000 --> 00:19:25.000]  生活得很好
[00:19:25.000 --> 00:19:27.000]  但是熟人的生命是一團糟
[00:19:27.000 --> 00:19:29.000]  竟然拜偶像
[00:19:29.000 --> 00:19:30.000]  李希耶我說
[00:19:30.000 --> 00:19:32.000]  作為祭師
[00:19:32.000 --> 00:19:34.000]  甚至乎大祭師的亞馬姐
[00:19:34.000 --> 00:19:35.000]  應該怎樣
[00:19:35.000 --> 00:19:36.000]  作出教導
[00:19:36.000 --> 00:19:38.000]  糾正以色列人回到耶和身邊
[00:19:38.000 --> 00:19:40.000]  但她沒有
[00:19:40.000 --> 00:19:42.000]  她令以色列人的熟靈生命
[00:19:42.000 --> 00:19:44.000]  一步一步走下坡
[00:19:44.000 --> 00:19:46.000]  更差
