
[00:00:00.000 --> 00:00:06.000]  謝謝Johnny帶我們進行一個敬拜
[00:05:53.000 --> 00:05:58.000]  我們今天看的經文是哥林多前書16章
[00:05:58.000 --> 00:06:00.000]  也就是最後的一章
[00:06:00.000 --> 00:06:04.000]  保羅在完結這封信之前作出一些勸勉
[00:06:04.000 --> 00:06:09.000]  看起來就好像一些很普遍的勸勉
[00:06:09.000 --> 00:06:12.000]  但其實一點也不普遍
[00:06:12.000 --> 00:06:17.000]  而這個勸勉其實是要回應哥林多教會發生的事情
[00:06:17.000 --> 00:06:22.000]  再一次提醒哥林多的教會他們的信徒有什麼要注意
[00:06:22.000 --> 00:06:28.000]  特別信徒如何在真理裡站穩並作好見證
[00:06:28.000 --> 00:06:31.000]  因為在哥林多前書保羅也提到
[00:06:31.000 --> 00:06:36.000]  信徒就好像一場戲給一世人和天使觀看
[00:06:36.000 --> 00:06:39.000]  所以也要信徒作好見證
[00:06:39.000 --> 00:06:43.000]  這兩節的經文就出現了五個動詞
[00:06:43.000 --> 00:06:47.000]  全部都是用命令式的語氣
[00:06:47.000 --> 00:06:50.000]  所以其實也不是一個勸勉那麼簡單
[00:06:50.000 --> 00:06:53.000]  其實是信徒必須要遵守的事情
[00:06:53.000 --> 00:06:57.000]  我們先看看頭兩個動詞
[00:06:57.000 --> 00:07:02.000]  你們要警醒和要在信仰上站穩
[00:07:02.000 --> 00:07:08.000]  警醒這個詞語通常都是和末世有關係的
[00:07:08.000 --> 00:07:13.000]  當時的信徒他們都相信自己活在末世當中
[00:07:13.000 --> 00:07:16.000]  耶穌基督在內的日子已經很接近
[00:07:16.000 --> 00:07:20.000]  而在哥林多前書也常常提到有關末世
[00:07:20.000 --> 00:07:23.000]  但不是因為末世快到了
[00:07:23.000 --> 00:07:28.000]  這個世界快要完結了,就可以放縱自己
[00:07:28.000 --> 00:07:32.000]  反而在末世的黑暗時代
[00:07:32.000 --> 00:07:35.000]  耶穌快要回來,祂要警醒
[00:07:35.000 --> 00:07:38.000]  因為要再見主面
[00:07:38.000 --> 00:07:43.000]  警醒這個詞語是有 alert watch awake
[00:07:43.000 --> 00:07:48.000]  即是要留心、要注意、保持頭腦清醒
[00:07:48.000 --> 00:07:51.000]  即是不要睡著覺的意思
[00:07:51.000 --> 00:07:54.000]  生活在希臘文化中
[00:07:54.000 --> 00:07:59.000]  信徒被當時的文化和思想所衝擊
[00:07:59.000 --> 00:08:03.000]  被大環境被龍口的社會文化的影響下
[00:08:03.000 --> 00:08:08.000]  是很容易會作出與信仰相違背的事情
[00:08:08.000 --> 00:08:14.000]  甚至會將世俗所慣常用的手段和方法帶入教會
[00:08:14.000 --> 00:08:17.000]  也覺得是一件很合理的事
[00:08:17.000 --> 00:08:19.000]  所以保內要提醒信徒
[00:08:19.000 --> 00:08:23.000]  要警醒、要保持頭腦清醒
[00:08:23.000 --> 00:08:28.000]  哥倫多教會在當中也真正在發生這些事
[00:08:28.000 --> 00:08:32.000]  例如他們信徒與信徒之間有很多的紛爭
[00:08:32.000 --> 00:08:33.000]  分黨分派
[00:08:33.000 --> 00:08:36.000]  有些人自稱是跟保羅的
[00:08:36.000 --> 00:08:40.000]  有些人自稱是跟阿波羅或跟彼得
[00:08:40.000 --> 00:08:44.000]  他們覺得跟隨某一個使徒或某一個宗教的領袖
[00:08:44.000 --> 00:08:46.000]  是比較厲害和有這些的
[00:08:46.000 --> 00:08:51.000]  跟隨他們就會帶來有優越感
[00:08:51.000 --> 00:08:58.000]  因為當時很崇尚希臘的哲學和紅辯之術
[00:08:58.000 --> 00:09:02.000]  即是說辯論很厲害、口才很厲害、修辭學
[00:09:02.000 --> 00:09:05.000]  誰說話很厲害、能夠說服到別人
[00:09:05.000 --> 00:09:09.000]  就會有很多人拜他、他就很受歡迎有很多人跟隨他
[00:09:09.000 --> 00:09:13.000]  信徒也將這些觀念放入教會
[00:09:13.000 --> 00:09:19.000]  在討論誰是徒勁、誰是領袖、誰是口才了得
[00:09:19.000 --> 00:09:24.000]  自稱自己跟隨誰會帶來更多優越感
[00:09:24.000 --> 00:09:26.000]  就好像有時我們也在討論
[00:09:26.000 --> 00:09:28.000]  你讀什麼學校?
[00:09:28.000 --> 00:09:32.000]  Ben Warner?你又讀哪一大學?
[00:09:32.000 --> 00:09:35.000]  好像會帶來一些優越感
[00:09:35.000 --> 00:09:40.000]  不單如此,在教會中弟兄之間也有訴訟的事
[00:09:40.000 --> 00:09:44.000]  他也得到最公平的解決、判決
[00:09:44.000 --> 00:09:49.000]  甚至告上法庭,找外邦人的官去審理教會的事
[00:09:49.000 --> 00:09:53.000]  也受到議員論的影響
[00:09:53.000 --> 00:09:56.000]  認為肉體和靈魂是可以分割的
[00:09:56.000 --> 00:10:00.000]  所以肉體犯罪是沒問題,只要靈魂得救就行了
[00:10:00.000 --> 00:10:03.000]  當時的信徒放縱情慾
[00:10:03.000 --> 00:10:06.000]  有淫亂的事,犯奸淫的罪
[00:10:06.000 --> 00:10:14.000]  甚至有些信徒信主後仍參與異教徒制治後的很多隱憐
[00:10:14.000 --> 00:10:17.000]  這些也不是應該做的事情
[00:10:17.000 --> 00:10:21.000]  但當時的悶兔因為在這些文化中成長
[00:10:21.000 --> 00:10:26.000]  他們覺得很合理,被同化了也不知道
[00:10:26.000 --> 00:10:30.000]  所以保羅勸他們要警醒
[00:10:30.000 --> 00:10:34.000]  醒醒吧!今天你信了耶穌
[00:10:34.000 --> 00:10:38.000]  清醒的頭腦要醒醒,看看這些事
[00:10:38.000 --> 00:10:41.000]  是否與真理有否相違背
[00:10:41.000 --> 00:10:44.000]  如果有的時候就不應該做
[00:10:44.000 --> 00:10:47.000]  我們作為一個信徒,卻要堅持
[00:10:47.000 --> 00:10:50.000]  不要把這些事情合理化
[00:10:50.000 --> 00:10:53.000]  所以保羅接著第二個勸勉就是
[00:10:53.000 --> 00:10:56.000]  要在信仰上站穩
[00:10:56.000 --> 00:11:01.000]  要堅守,守住他,要堅持
[00:11:01.000 --> 00:11:07.000]  不作他選,也不會選擇另一個方法
[00:11:07.000 --> 00:11:11.000]  當受到異文化與信仰有衝擊的時候
[00:11:11.000 --> 00:11:14.000]  我們頭腦真的要清醒
[00:11:14.000 --> 00:11:17.000]  看看是否與真理有相違背
[00:11:17.000 --> 00:11:22.000]  如果有的時候我們要堅持,不作他選
[00:11:22.000 --> 00:11:25.000]  而要在信仰上站穩
[00:11:25.000 --> 00:11:29.000]  這個信仰一定離不開十字架的道理
[00:11:29.000 --> 00:11:32.000]  就像哥倫多前書15章一節所說
[00:11:32.000 --> 00:11:37.000]  「弟兄們,我如今把先前所傳給你們的福音告訴你們
[00:11:37.000 --> 00:11:42.000]  這福音你們也領受了,又靠著站立得住」
[00:11:42.000 --> 00:11:47.000]  十字架的道理是基督徒信仰的根基
[00:11:47.000 --> 00:11:51.000]  我們就是靠這個福音,靠這個救恩得救的
[00:11:51.000 --> 00:11:56.000]  但這個救恩不是人常理所明白及接受的
[00:11:56.000 --> 00:12:03.000]  耶穌基督教授的工作是違反常理的
[00:12:03.000 --> 00:12:09.000]  一個在高天尊貴的神,竟然降低去服侍人
[00:12:09.000 --> 00:12:12.000]  並且是服侍一群罪人
[00:12:12.000 --> 00:12:17.000]  為他們寫命,可以連命都不要去到那麼盡
[00:12:17.000 --> 00:12:20.000]  他的大愛大到每一個都愛
[00:12:20.000 --> 00:12:24.000]  不單止這樣,他的愛是不望回報
[00:12:24.000 --> 00:12:30.000]  是吃虧的,吃力不討好的,是匪夷所思的
[00:12:30.000 --> 00:12:33.000]  未信的人是不會明白的
[00:12:33.000 --> 00:12:36.000]  為何是違反常理的
[00:12:36.000 --> 00:12:39.000]  就像聖經也這樣說
[00:12:39.000 --> 00:12:41.000]  在哥倫多前書一章十八節
[00:12:41.000 --> 00:12:45.000]  「因為十字架的道理,在乎滅亡的人為愚絕
[00:12:45.000 --> 00:12:49.000]  在我們得救的人卻為神的大能」
[00:12:49.000 --> 00:12:55.000]  是的,所以基督徒的行為,我們的選擇真的與人不同
[00:12:55.000 --> 00:12:58.000]  是很違反常理
[00:12:58.000 --> 00:13:02.000]  保羅再次提醒信徒
[00:13:02.000 --> 00:13:05.000]  受到文化,這個世界文化的衝擊
[00:13:05.000 --> 00:13:08.000]  是會令我們不知不覺被同化
[00:13:08.000 --> 00:13:13.000]  但我們卻要保持頭腦清醒,要去分辨這些事情
[00:13:13.000 --> 00:13:16.000]  行為有沒有違背真理
[00:13:16.000 --> 00:13:20.000]  並且要在聖經的教導中站穩
[00:13:20.000 --> 00:13:25.000]  縱然這個選擇是違反常理
[00:13:25.000 --> 00:13:30.000]  丁姐妹,我們同樣活在末世當中
[00:13:30.000 --> 00:13:32.000]  都是黑暗的時代
[00:13:32.000 --> 00:13:38.000]  同樣面對不同思想、文化的衝擊和挑戰
[00:13:38.000 --> 00:13:41.000]  我聽過一個年青人這樣說
[00:13:41.000 --> 00:13:44.000]  其實不止一個年青人這樣說
[00:13:44.000 --> 00:13:51.000]  他們都覺得,其實我身邊那些未信耶穌的人都活得很好
[00:13:51.000 --> 00:13:55.000]  不信耶穌的人,他們都這樣生活,都不錯
[00:13:55.000 --> 00:13:57.000]  想做甚麼就做甚麼
[00:13:57.000 --> 00:14:01.000]  為甚麼我不行?為甚麼我不可以?
[00:14:01.000 --> 00:14:05.000]  為甚麼我要守著道德這條底線?
[00:14:05.000 --> 00:14:09.000]  人們覺得我很傻
[00:14:09.000 --> 00:14:14.000]  可能很多人覺得我們這個選擇是不正常
[00:14:14.000 --> 00:14:18.000]  要在信仰上站穩,是違反常理
[00:14:18.000 --> 00:14:21.000]  因為一般人不會這樣做
[00:14:21.000 --> 00:14:26.000]  甚至有人認為教徒這些選擇是蝕底了
[00:14:26.000 --> 00:14:32.000]  每個人都抄襲功課,為甚麼你不抄襲?你真是傻子
[00:14:32.000 --> 00:14:37.000]  每個人都是自私的,每個人都是按自己的利益出發
[00:14:37.000 --> 00:14:44.000]  基督徒說「捨己大愛」,你們真是很蝕底
[00:14:44.000 --> 00:14:48.000]  年青人當然甚麼都試
[00:14:48.000 --> 00:14:53.000]  為甚麼基督徒有些事你不做,有些事你不試
[00:14:53.000 --> 00:14:56.000]  真是浪費了你的青春
[00:14:56.000 --> 00:15:00.000]  可能有些人都會這樣去評論我們
[00:15:00.000 --> 00:15:04.000]  是的,當基督徒選擇行真理
[00:15:04.000 --> 00:15:08.000]  做的事有時真的會違反常理
[00:15:08.000 --> 00:15:11.000]  跟一般人的想法是不同的
[00:15:11.000 --> 00:15:16.000]  因為耶穌基督的救恩、福音都是這樣的
[00:15:16.000 --> 00:15:21.000]  丁姐妹,可能你心裏面都在問這些問題
[00:15:21.000 --> 00:15:25.000]  為甚麼我不可以做?為甚麼我不做得?
[00:15:25.000 --> 00:15:27.000]  但我很想鼓勵你
[00:15:27.000 --> 00:15:30.000]  我們真是要保持頭腦清醒
[00:15:30.000 --> 00:15:32.000]  認清楚自己的身份
[00:15:32.000 --> 00:15:35.000]  以致我們不作他選
[00:15:35.000 --> 00:15:37.000]  要按真理而行
[00:15:37.000 --> 00:15:40.000]  而不是按世俗的方式去生活
[00:15:40.000 --> 00:15:47.000]  縱然,人看你,我們這個選擇、這個決定是違反常理
[00:15:47.000 --> 00:15:49.000]  但我們仍然要企硬
[00:15:49.000 --> 00:15:53.000]  因為我們所信的福音、這個救恩都是這樣的
[00:15:53.000 --> 00:15:58.000]  我們再看看第三和第四個動詞
[00:15:58.000 --> 00:16:02.000]  要作大丈夫,要剛強
[00:16:02.000 --> 00:16:06.000]  要作大丈夫,不是說你要成為大男人
[00:16:06.000 --> 00:16:09.000]  是知道你要成熟
[00:16:09.000 --> 00:16:12.000]  因為在這封信裏面都提到
[00:16:12.000 --> 00:16:16.000]  這班信徒信了主一段時間
[00:16:16.000 --> 00:16:19.000]  外表看來,好像很成熟
[00:16:19.000 --> 00:16:23.000]  但卻令明,他是像鷹鞋一樣
[00:16:23.000 --> 00:16:26.000]  只可以喝奶,不可以吃飯
[00:16:26.000 --> 00:16:31.000]  所以保羅圈面信徒寧願成長
[00:16:31.000 --> 00:16:34.000]  成為一個大人,一個成熟的人
[00:16:34.000 --> 00:16:39.000]  而成長,變為成熟的人有很多學習
[00:16:39.000 --> 00:16:42.000]  並且要突破很多框架
[00:16:42.000 --> 00:16:47.000]  成長的過程亦會面對很多掙扎
[00:16:47.000 --> 00:16:53.000]  當信徒的生活仍然好像未信人一樣
[00:16:53.000 --> 00:16:59.000]  當時的信徒的生活好像跟一般未信人一樣
[00:16:59.000 --> 00:17:02.000]  雖然他們頭腦上有知識
[00:17:02.000 --> 00:17:06.000]  但他們的生活行為與未信主的人差不多
[00:17:06.000 --> 00:17:10.000]  他們與大英姊妹相處,一個熟齡群體之間相處
[00:17:10.000 --> 00:17:13.000]  他們都會出現很多的窒途,很多的比較
[00:17:13.000 --> 00:17:16.000]  並且有很多世俗文化的行為
[00:17:16.000 --> 00:17:19.000]  剛才我也有提及過
[00:17:19.000 --> 00:17:25.000]  要擺脫這些愛幫人的惡習,行為需要勇氣
[00:17:25.000 --> 00:17:29.000]  要夠強,要有剛強的心
[00:17:29.000 --> 00:17:34.000]  因為人是傾向留在自己的「安書區」
[00:17:34.000 --> 00:17:38.000]  人是不想冒險改變自己
[00:17:38.000 --> 00:17:42.000]  但在成長的過程中,需要離開「安書區」
[00:17:42.000 --> 00:17:46.000]  是需要冒險,你是會經歷掙扎
[00:17:46.000 --> 00:17:49.000]  大英姊妹,知不知道甚麼是掙扎?
[00:17:49.000 --> 00:17:52.000]  甚麼是離開「安書區」?
[00:17:52.000 --> 00:17:57.000]  就好像天寒地凍,早上五、六時的時候
[00:17:57.000 --> 00:18:01.000]  你要上學,上八點,或者上八半
[00:18:01.000 --> 00:18:04.000]  你要在六點多、七點多時起床的時候
[00:18:04.000 --> 00:18:06.000]  你是否很掙扎?
[00:18:06.000 --> 00:18:10.000]  你是否很不想離開你的暖暖的床鋪?
[00:18:10.000 --> 00:18:14.000]  但你又知道要上學,你又知道要起床
[00:18:14.000 --> 00:18:17.000]  你便會經常跟自己說,可否多睡五分鐘?
[00:18:17.000 --> 00:18:20.000]  給我多五分鐘,這就是掙扎
[00:18:20.000 --> 00:18:24.000]  你就是不想離開你的「安書區」
[00:18:24.000 --> 00:18:27.000]  最近我都很深入看護這個掙扎
[00:18:27.000 --> 00:18:30.000]  因為這一兩個星期早上都很冷
[00:18:30.000 --> 00:18:34.000]  而且我們住在元朗八鄉,還要再低兩、三度
[00:18:34.000 --> 00:18:38.000]  真是很掙扎,冬天要起床
[00:18:38.000 --> 00:18:42.000]  在成長的過程中,我們都會有掙扎
[00:18:42.000 --> 00:18:46.000]  這些掙扎其實都在反映我們的價值
[00:18:46.000 --> 00:18:49.000]  我們內心的價值觀
[00:18:49.000 --> 00:18:54.000]  當我們內心的價值觀,和聖經真理的價值觀
[00:18:54.000 --> 00:18:58.000]  有不同的時候,掙扎便會出現
[00:18:58.000 --> 00:19:02.000]  跟自己好,還是跟聖經好呢?
[00:19:02.000 --> 00:19:05.000]  這兩年上帝都要我不斷成長
[00:19:05.000 --> 00:19:08.000]  雖然我已經幾十歲了
[00:19:08.000 --> 00:19:12.000]  信了主已經二十多年了
[00:19:12.000 --> 00:19:16.000]  但仍然都在學習成長的功課
[00:19:16.000 --> 00:19:20.000]  我分享其中一個上帝要我學習的功課
[00:19:20.000 --> 00:19:24.000]  這個功課是甚麼呢?就是要承認自己的不足
[00:19:24.000 --> 00:19:27.000]  要展示自己軟弱的一面
[00:19:27.000 --> 00:19:29.000]  我都很掙扎的
[00:19:29.000 --> 00:19:34.000]  要告訴別人,我不好,我不行,我不習慣
[00:19:34.000 --> 00:19:38.000]  因為人都是傾向將自己不好的東西
[00:19:38.000 --> 00:19:41.000]  醜陋的東西藏起來
[00:19:41.000 --> 00:19:44.000]  不想讓別人知道,不想讓別人看
[00:19:44.000 --> 00:19:48.000]  加上在我內心的觀念是怎樣呢?
[00:19:48.000 --> 00:19:52.000]  就是要好,要做得好,要乖,要成功
[00:19:52.000 --> 00:19:57.000]  要有好的表現,才會有人喜歡你,才有人接納你
[00:19:57.000 --> 00:20:01.000]  所以我不會想讓別人看到我差的一面
[00:20:01.000 --> 00:20:04.000]  我都會想到失敗的一面,醜陋的一面
[00:20:04.000 --> 00:20:06.000]  但我現在仍在學習
[00:20:06.000 --> 00:20:10.000]  在學習與別人分享我的不行,我的不識
[00:20:10.000 --> 00:20:13.000]  與別人分享我要人幫助
[00:20:13.000 --> 00:20:17.000]  我仍在不斷學習將舊有的觀念放下
[00:20:17.000 --> 00:20:21.000]  衝破我這個自我框架
[00:20:21.000 --> 00:20:26.000]  丁姐妹,保羅勸我們信徒要成長
[00:20:26.000 --> 00:20:30.000]  而靈命成長的過程是會有很多掙扎
[00:20:30.000 --> 00:20:33.000]  所以我們要勇敢,要有剛強的心
[00:20:33.000 --> 00:20:36.000]  要強壯,要有吉士
[00:20:36.000 --> 00:20:39.000]  要有吉士去作這個決定
[00:20:39.000 --> 00:20:43.000]  不再跟未信主義以前的生活一樣
[00:20:43.000 --> 00:20:46.000]  不再跟隨世俗的生活模式
[00:20:46.000 --> 00:20:49.000]  甚至要突破自我的框架
[00:20:49.000 --> 00:20:56.000]  縱然人看我們這個選擇是不正常,是違反常理
[00:20:56.000 --> 00:21:00.000]  為甚麼我們可以有吉士呢?
[00:21:00.000 --> 00:21:02.000]  這個勇氣是怎樣來的呢?
[00:21:02.000 --> 00:21:05.000]  怎樣可以夠剛強、剛硬呢?
[00:21:05.000 --> 00:21:10.000]  是因為我們知道我們的人生不只是有今生
[00:21:10.000 --> 00:21:14.000]  末世不只是說這個世界會完結
[00:21:14.000 --> 00:21:17.000]  末世是說耶穌基督的在內
[00:21:17.000 --> 00:21:20.000]  我們有一天要與耶穌面對面
[00:21:20.000 --> 00:21:23.000]  有一天要在天家與耶穌一起團聚
[00:21:23.000 --> 00:21:28.000]  到了天家的時候,天父要按我們在地上的生活所做的事情
[00:21:28.000 --> 00:21:31.000]  去賞賜我們,去稱讚我們
[00:21:31.000 --> 00:21:34.000]  所以信徒是有盼望的人生
[00:21:34.000 --> 00:21:37.000]  有一個不一樣的結局
[00:21:37.000 --> 00:21:40.000]  所以在地上我可以作一個不一樣的選擇
[00:21:40.000 --> 00:21:43.000]  活出一個不一樣的人生
