
[00:00:01.000 --> 00:00:03.000]  「唐兄」還是「唐兄」?
[00:05:14.000 --> 00:05:21.720]  或者在一些應該負責維持公義的人身上出現
[00:05:21.720 --> 00:05:24.520]  很多時候我們失望
[00:05:24.520 --> 00:05:26.760]  不是因為這個世界有壞人
[00:05:26.760 --> 00:05:32.840]  而是因為我們對一些有權、有能力的人
[00:05:32.920 --> 00:05:35.520]  或者制度有期望
[00:05:35.520 --> 00:05:39.200]  事實上,你和我都不可以否認
[00:05:39.200 --> 00:05:46.880]  人的心一旦牽涉權力、利益的時候
[00:05:46.880 --> 00:05:48.680]  就很容易被扭曲
[00:05:48.680 --> 00:05:52.360]  傳道者似乎一早就看到
[00:05:52.360 --> 00:05:55.840]  問題不一定在政策上
[00:05:55.840 --> 00:06:01.400]  而是坐在執政掌權的人的心
[00:06:01.480 --> 00:06:03.000]  到底是怎樣的
[00:06:03.000 --> 00:06:06.920]  坦白說,其實我們人
[00:06:06.920 --> 00:06:10.600]  很多時候都會嘗試去秉行公義
[00:06:10.600 --> 00:06:12.760]  以及做一些正直的事情
[00:06:12.760 --> 00:06:17.960]  只不過結果有時候是很強差人意
[00:06:17.960 --> 00:06:21.480]  或者準則不是很一致
[00:06:21.480 --> 00:06:26.400]  結果可以帶來一些很荒謬的結果
[00:06:26.400 --> 00:06:29.920]  例如,不知道你們是否知道
[00:06:30.680 --> 00:06:34.440]  我們美國在某些州份裡面規定
[00:06:34.440 --> 00:06:39.360]  如果一個未成年的少女要打耳洞的時候
[00:06:39.360 --> 00:06:45.360]  要有父母的同意和簽名
[00:06:45.360 --> 00:06:49.360]  但在同一個州份裡面
[00:06:49.360 --> 00:06:53.840]  如果一個未成年的少女要墮胎的時候
[00:06:53.840 --> 00:06:56.280]  不需要父母知道
[00:06:56.280 --> 00:06:58.760]  父母不需要簽甚麼
[00:07:00.080 --> 00:07:02.080]  聽起來是否很荒謬
[00:07:02.080 --> 00:07:06.240]  是否會很令人質疑
[00:07:06.240 --> 00:07:11.560]  究竟我們所定的一些法律
[00:07:11.560 --> 00:07:14.840]  是否真的在嘗試保護我們這些小朋友
[00:07:14.840 --> 00:07:19.960]  因為聽起來完全不合理
[00:07:19.960 --> 00:07:23.440]  正如經文所說
[00:07:23.440 --> 00:07:26.600]  應有公平之處有奸惡
[00:07:26.600 --> 00:07:29.520]  應有公義之處也有奸惡
[00:07:31.080 --> 00:07:33.360]  這裡的奸惡
[00:07:33.360 --> 00:07:37.160]  在希伯來文的原文的意思
[00:07:37.160 --> 00:07:41.280]  有「歪了」、「彎了」的意思
[00:07:41.280 --> 00:07:44.160]  本來是正的、是直的
[00:07:44.160 --> 00:07:49.240]  但當人自己去定標準的時候
[00:07:49.240 --> 00:07:53.520]  就會「歪了」、「彎了」
[00:07:53.520 --> 00:07:58.080]  即是不一致,甚至可以互相矛盾
[00:07:59.880 --> 00:08:04.360]  這類事件正正反映了一個問題
[00:08:04.360 --> 00:08:09.880]  就是就算我們人最精英的制度
[00:08:09.880 --> 00:08:12.240]  法庭、法律
[00:08:12.240 --> 00:08:16.760]  去嘗試實現公義的時候
[00:08:16.760 --> 00:08:20.800]  結果也可以出現這麼大的落差
[00:08:20.800 --> 00:08:25.440]  當然不是一個單一的事件
[00:08:25.440 --> 00:08:28.040]  而是一個模式
[00:08:29.160 --> 00:08:31.400]  因為我們人會自以為
[00:08:31.400 --> 00:08:34.760]  我們能夠建立一個完全公義
[00:08:34.760 --> 00:08:37.160]  完全正直的系統
[00:08:37.160 --> 00:08:44.120]  但實際上都是「歪了」、「彎了」
[00:08:44.120 --> 00:08:46.000]  不完全
[00:08:46.000 --> 00:08:51.080]  或者公義和正直混為一談
[00:08:51.080 --> 00:08:58.000]  這正是要呼應傳道者所說的觀察
[00:08:58.080 --> 00:09:02.680]  問題不是在制度中,而是我們人本身
[00:09:02.680 --> 00:09:07.600]  其實是當人嘗試去做神
[00:09:07.600 --> 00:09:11.200]  去定義對錯的時候
[00:09:11.200 --> 00:09:14.840]  最終出來的公義和正直
[00:09:14.840 --> 00:09:20.600]  就會變得不太穩定,甚至變形
[00:09:20.600 --> 00:09:26.440]  其實「歪了」、「彎了」的「心」
[00:09:26.520 --> 00:09:31.840]  容易將審判之處變成姦惡之處
[00:09:31.840 --> 00:09:34.240]  或者你會說
[00:09:34.240 --> 00:09:38.680]  換另一個人或另一批人上去就行了
[00:09:38.680 --> 00:09:43.400]  但歷史告訴我們
[00:09:43.400 --> 00:09:46.960]  換另一個人、另一批人上去
[00:09:46.960 --> 00:09:49.080]  只是歷史重演
[00:09:49.080 --> 00:09:52.680]  不知道是否傳道者
[00:09:52.680 --> 00:09:56.400]  自己也站在這個權力之上
[00:09:56.480 --> 00:10:01.400]  反而更清楚看到制度的腐敗
[00:10:01.400 --> 00:10:05.000]  以及人性的醜陋、扭曲
[00:10:05.000 --> 00:10:09.640]  就算你是最有話事權的人
[00:10:09.640 --> 00:10:14.320]  你也改變不了人心的扭曲
[00:10:14.320 --> 00:10:17.680]  三章十七節
[00:10:17.680 --> 00:10:22.720]  「我心裡說,上帝必審判義人和惡人
[00:10:22.800 --> 00:10:28.120]  因為在那裡,各樣的事務、一切工作
[00:10:28.120 --> 00:10:30.040]  都有定時」
[00:10:30.040 --> 00:10:36.040]  可能我們會問,那是甚麼意思
[00:10:36.040 --> 00:10:40.600]  如果真的會有審判的時候
[00:10:40.600 --> 00:10:44.040]  為何不趕快現在就去做
[00:10:44.040 --> 00:10:48.840]  為何有些壞人在做壞事
[00:10:50.240 --> 00:10:53.080]  我們看來,他們過得似乎不錯
[00:10:53.080 --> 00:10:54.560]  他們還可以
[00:10:54.560 --> 00:10:59.120]  為何有些人在走正路
[00:10:59.120 --> 00:11:01.160]  在做好事
[00:11:01.160 --> 00:11:03.920]  他們卻要在這裡受苦
[00:11:03.920 --> 00:11:11.600]  我認識一個熱愛工作的弟兄
[00:11:11.600 --> 00:11:16.440]  他在公司工作,很鞠躬盡瘁
[00:11:16.440 --> 00:11:18.040]  早到遲走
[00:11:18.840 --> 00:11:21.480]  有一天,來了一位年輕人
[00:11:21.480 --> 00:11:24.880]  老闆對這位弟兄說
[00:11:24.880 --> 00:11:29.320]  「從今天開始,你跟這位年輕人是隊友
[00:11:29.320 --> 00:11:31.640]  你們平起平坐
[00:11:31.640 --> 00:11:34.560]  一起分擔項目的工作」
[00:11:34.560 --> 00:11:39.520]  不久後,弟兄留意到
[00:11:39.520 --> 00:11:43.440]  這位年輕人好像有些特別的待遇
[00:11:43.440 --> 00:11:48.520]  搶功勞、卸責
[00:11:48.960 --> 00:11:50.520]  最擅長擦鞋
[00:11:50.520 --> 00:11:56.440]  雖然弟兄知道,但他沒眼睛看
[00:11:56.440 --> 00:11:58.960]  「我繼續做好自己的工作
[00:11:58.960 --> 00:12:00.800]  繼續埋頭苦幹」
[00:12:00.800 --> 00:12:05.120]  誰知這位受寵的年輕人
[00:12:05.120 --> 00:12:08.720]  持著老闆看著他
[00:12:08.720 --> 00:12:10.200]  他便變本加厲
[00:12:10.200 --> 00:12:13.280]  有一天,走到弟兄的桌上說
[00:12:13.280 --> 00:12:16.720]  「我不喜歡有甚麼人來找你
[00:12:16.800 --> 00:12:19.080]  你要給我一點尊重」
[00:12:19.080 --> 00:12:23.320]  一位懂得擦鞋
[00:12:23.320 --> 00:12:26.960]  一位只懂得大叫
[00:12:26.960 --> 00:12:31.440]  越來越多不公平的事情發生
[00:12:31.440 --> 00:12:35.440]  弟兄決定「不行,我要找老闆談談
[00:12:35.440 --> 00:12:37.360]  究竟發生甚麼事」
[00:12:37.360 --> 00:12:40.120]  老闆說「沒有,沒這回事」
[00:12:40.120 --> 00:12:44.640]  但情況越來越差
[00:12:47.240 --> 00:12:50.120]  如果你是這位弟兄,你會怎麼做
[00:12:50.120 --> 00:12:56.040]  你猜猜後來會怎樣
[00:12:56.040 --> 00:13:01.320]  沒多久,老闆發現這位年輕人
[00:13:01.320 --> 00:13:03.960]  其實真是大隻狗
[00:13:03.960 --> 00:13:06.000]  不僅吞噬
[00:13:06.000 --> 00:13:09.080]  實際上很多事情,他都不懂得做
[00:13:09.080 --> 00:13:11.040]  原來大部分事情
[00:13:11.040 --> 00:13:15.320]  是這位不吭不響的弟兄在背後做的
[00:13:16.280 --> 00:13:19.280]  所以他立刻解僱了這位年輕人
[00:13:19.280 --> 00:13:22.040]  然後向弟兄道歉
[00:13:22.040 --> 00:13:24.480]  為表示誠意的關係
[00:13:24.480 --> 00:13:27.640]  他便加上這位弟兄的薪金
[00:13:27.640 --> 00:13:30.040]  還給了他一份獎勵
[00:13:30.040 --> 00:13:34.160]  你就想吧
[00:13:34.160 --> 00:13:38.560]  其實捱了一段時間後
[00:13:38.560 --> 00:13:40.560]  這位弟兄終於受不了
[00:13:40.560 --> 00:13:44.200]  他還未找到新的工作
[00:13:44.280 --> 00:13:48.720]  他離開了這份工作了10年的工作
[00:13:48.720 --> 00:13:53.640]  聽到這些故事的時候
[00:13:53.640 --> 00:13:57.520]  我們都很想這位壞人
[00:13:57.520 --> 00:14:00.400]  這位年輕人被懲戒
[00:14:00.400 --> 00:14:03.600]  有些事情會不好的發生在他身上
[00:14:03.600 --> 00:14:09.800]  有權的人去秉行公義,坐強扶弱
[00:14:09.800 --> 00:14:12.120]  幫助這位弟兄報仇雪恨
[00:14:12.200 --> 00:14:14.960]  把這位年輕人打得落花流水
[00:14:14.960 --> 00:14:18.440]  跪下道歉,尊敬他
[00:14:18.440 --> 00:14:20.720]  我們是想這樣做的
[00:14:20.720 --> 00:14:24.760]  但為何不是這樣
[00:14:24.760 --> 00:14:28.760]  壞人很順利
[00:14:28.760 --> 00:14:33.360]  好人在這裡要受委屈
[00:14:33.360 --> 00:14:38.000]  我們基督徒會想
[00:14:38.000 --> 00:14:40.440]  「神啊,為何你還未出手」
[00:14:42.120 --> 00:14:45.120]  「為何你不是馬上秉行公義」
[00:14:45.120 --> 00:14:51.560]  「為何不是馬上可以有那個後果」
[00:14:51.560 --> 00:14:54.800]  因為對我們來說
[00:14:54.800 --> 00:14:59.760]  真正的公義應該是要即時發生的
[00:14:59.760 --> 00:15:02.000]  要即時有懲罰
[00:15:02.000 --> 00:15:03.320]  我們作為父母
[00:15:03.320 --> 00:15:05.920]  沒理由小朋友做錯了一些事
[00:15:05.920 --> 00:15:09.840]  然後沒事,一個月後跟他說
[00:15:09.920 --> 00:15:13.160]  然後又罰他一個月前的事
[00:15:13.160 --> 00:15:15.200]  是要即時處理的
[00:15:15.200 --> 00:15:20.520]  「神,為何你不是這樣做」
[00:15:20.520 --> 00:15:27.720]  如果沒有報應,或者還要我等
[00:15:27.720 --> 00:15:30.920]  那就是沒有公義
[00:15:30.920 --> 00:15:38.560]  但在這裡,正正在這裡
[00:15:38.640 --> 00:15:41.520]  有一個問題我們要反思一下
[00:15:41.520 --> 00:15:48.600]  當我們這樣說,或者當我們這樣想的時候
[00:15:48.600 --> 00:15:54.760]  其實我們是否在教神怎樣做事
[00:15:54.760 --> 00:16:01.040]  我們是否在要求神
[00:16:01.040 --> 00:16:05.440]  在我們覺得正確的時候去做事
[00:16:09.160 --> 00:16:14.200]  聖經在彼得後書三章九節說得很清楚
[00:16:14.200 --> 00:16:19.640]  它說「神沒有拖延,而是祂在忍耐」
[00:16:19.640 --> 00:16:23.640]  「主沒有拖延祂的應許」
[00:16:23.640 --> 00:16:27.120]  「就如有人以為祂要辭延」
[00:16:27.120 --> 00:16:32.320]  「其實祂是寬容你們,不願一人沉淪」
[00:16:32.320 --> 00:16:35.800]  「而是人人都來悔改」
[00:16:38.160 --> 00:16:44.920]  意思是,如果神要一早或者立即審判的時候
[00:16:44.920 --> 00:16:54.040]  你和我,其實有機會悔改嗎
[00:16:54.040 --> 00:17:01.160]  你和我,有機會回轉嗎
[00:17:01.160 --> 00:17:06.880]  神之所以延遲審判
[00:17:06.960 --> 00:17:09.560]  不是因為祂不公義
[00:17:09.560 --> 00:17:14.560]  而是因為我們所信的神
[00:17:14.560 --> 00:17:18.160]  祂是有憐憫、有忍耐
[00:17:18.160 --> 00:17:21.360]  祂選擇等候
[00:17:21.360 --> 00:17:27.760]  願意更多人能夠得著祂
[00:17:27.760 --> 00:17:31.240]  願意更多人得著這個救恩
[00:17:31.240 --> 00:17:33.960]  所以傳道者說
[00:17:34.040 --> 00:17:39.360]  也有定時的意思是,審判是一定會來的
[00:17:39.360 --> 00:17:43.680]  但不是你和我的時間,而是神的時間
[00:17:43.680 --> 00:17:51.160]  有趣的是,這件事會繼續困擾我們
[00:17:51.160 --> 00:17:59.040]  因為我們仍然在爭奪控制
[00:17:59.040 --> 00:18:02.400]  我們仍然在爭奪主導權
[00:18:05.040 --> 00:18:06.840]  《傳道書》提到
[00:18:06.840 --> 00:18:12.400]  「神容許世界出現混亂、不公」
[00:18:12.400 --> 00:18:15.760]  其實是要試驗人
[00:18:15.760 --> 00:18:19.880]  要讓人看到
[00:18:19.880 --> 00:18:25.960]  我們人很多時候覺得我們自己就是神
[00:18:25.960 --> 00:18:28.920]  我們自己去定規則
[00:18:28.920 --> 00:18:31.800]  我們自己決定對與錯
[00:18:31.880 --> 00:18:36.880]  甚至覺得我們自己可以管理這個世界
[00:18:36.880 --> 00:18:42.200]  做得和神一樣好,甚至更好
[00:18:42.200 --> 00:18:51.240]  但我們人其實不適合做神
[00:18:51.240 --> 00:18:58.440]  為何這個世界有那麼多不公平
[00:19:01.080 --> 00:19:06.120]  正正是因為我們人在扮神
[00:19:06.120 --> 00:19:11.240]  我們人拒絕創造主
[00:19:11.240 --> 00:19:13.960]  我們覺得自己可以取代祂
[00:19:13.960 --> 00:19:18.080]  但最後產生出來的東西
[00:19:18.080 --> 00:19:22.680]  就是一些歪了、彎了的東西
[00:19:22.680 --> 00:19:28.840]  任何肯認真思考的人
[00:19:28.920 --> 00:19:36.920]  都會看到現在執政掌權的人所做的事
[00:19:36.920 --> 00:19:42.880]  有時不對勁,有時看似不正直
[00:19:42.880 --> 00:19:50.240]  某程度上,其實這些都是神憤怒
[00:19:50.240 --> 00:19:54.480]  顯明了神的憤怒
[00:19:54.480 --> 00:19:56.280]  祂沒有即時審判
[00:19:56.360 --> 00:20:01.520]  而是讓人承受扮神帶出來的後果
[00:20:01.520 --> 00:20:05.400]  你看看周圍,你就會發現
[00:20:05.400 --> 00:20:10.240]  當我們人自己作主,自己做神
[00:20:10.240 --> 00:20:14.920]  結果就是得出我們現在所見到的東西
[00:20:14.920 --> 00:20:17.720]  做得一點都不好
[00:20:17.720 --> 00:20:25.800]  想想,其實我們是否應該讓神做神
[00:20:27.360 --> 00:20:32.440]  而我們人需要調教一下我們自己
[00:20:32.440 --> 00:20:34.960]  承認我們不是神
[00:20:34.960 --> 00:20:40.640]  然後經文突然轉了一個方向
[00:20:40.640 --> 00:20:43.800]  傳道者說人和動物一樣
[00:20:43.800 --> 00:20:47.680]  都有氣息,最終都會歸於塵土
[00:20:47.680 --> 00:20:55.080]  想想,有血、有肉、有呼吸
[00:20:56.680 --> 00:20:59.520]  吃和餓、病和死
[00:20:59.520 --> 00:21:03.600]  出於塵土、歸於塵土
[00:21:03.600 --> 00:21:09.320]  想想,的確我們和動物好像沒甚麼分別
[00:21:09.320 --> 00:21:13.960]  但當然是有分別
[00:21:13.960 --> 00:21:20.040]  三章十一節,回到之前那裡
[00:21:20.040 --> 00:21:24.120]  它這樣說:「有把永恆放在人的心裡」
[00:21:25.240 --> 00:21:27.720]  意思是唯獨我們人裡
[00:21:27.720 --> 00:21:30.760]  有一種對永恆、神的計劃
[00:21:30.760 --> 00:21:35.440]  和超越今生意義的渴求
[00:21:35.440 --> 00:21:39.000]  不是一個感覺
[00:21:39.000 --> 00:21:42.080]  而是你整個人的存在
[00:21:42.080 --> 00:21:48.120]  包括我們的思想、意志、品格
[00:21:48.120 --> 00:21:49.960]  和我們的情感
[00:21:51.960 --> 00:21:56.680]  這個渴求叫我們相信我們的人生
[00:21:56.680 --> 00:21:59.960]  不只是我們在日光之下
[00:21:59.960 --> 00:22:02.960]  所見到的東西那麼簡單
[00:22:02.960 --> 00:22:07.760]  三章二十二節
[00:22:07.760 --> 00:22:14.320]  「總言而知,人能夠在他經營的事上喜樂
[00:22:14.320 --> 00:22:16.000]  是最好不過了
[00:22:16.000 --> 00:22:18.760]  因為這是他應得的報償」
[00:22:20.920 --> 00:22:26.480]  意思是你不要再試圖控制所有事情
[00:22:26.480 --> 00:22:31.120]  靠自己去解釋、判斷
[00:22:31.120 --> 00:22:38.040]  不要再教神怎樣做、何時做
[00:22:38.040 --> 00:22:41.720]  日光之下的視覺
[00:22:41.720 --> 00:22:44.640]  我們所看到的、所明白的東西
[00:22:44.640 --> 00:22:47.040]  其實是很有限的
[00:22:48.480 --> 00:22:53.040]  即是我們未能完全掌握神的啟示
[00:22:53.040 --> 00:22:56.960]  我們看到,但好像有點模糊
[00:22:56.960 --> 00:22:58.520]  模模糊糊
[00:22:58.520 --> 00:23:01.720]  被我們自己的有限遮蓋
[00:23:01.720 --> 00:23:03.160]  就好像在芝加哥
[00:23:03.160 --> 00:23:06.200]  冬天開車一進去的時候
[00:23:06.200 --> 00:23:10.640]  那些霞氣遮蓋了窗戶
[00:23:10.640 --> 00:23:14.880]  你看到一點,但看不清楚
[00:23:14.880 --> 00:23:16.120]  看不完
[00:23:18.640 --> 00:23:20.480]  四章一節
[00:23:20.480 --> 00:23:21.760]  「我轉而觀看
[00:23:21.760 --> 00:23:25.920]  日光之下所發生的一切欺壓之事
[00:23:25.920 --> 00:23:29.960]  看那受欺壓的流淚無人安慰
[00:23:29.960 --> 00:23:34.120]  欺壓他們的有權勢也無人安慰
[00:23:34.120 --> 00:23:37.840]  因此我讚嘆那已死的死人
[00:23:37.840 --> 00:23:41.280]  勝過那還活著的活人
[00:23:41.280 --> 00:23:43.120]  但那尚未出生
[00:23:43.120 --> 00:23:47.520]  就是未曾見過日光之下所發生之惡事的
[00:23:47.600 --> 00:23:50.480]  比這兩種人更幸福」
[00:23:50.480 --> 00:23:56.960]  四章一節,這一節裡面
[00:23:56.960 --> 00:24:01.040]  「欺壓」這個字出現了三次
[00:24:01.040 --> 00:24:05.360]  在希伯來語的字根裡面
[00:24:05.360 --> 00:24:11.160]  「欺壓之事」和「受欺壓的」是被動的
[00:24:12.800 --> 00:24:18.520]  而「欺壓的人」是一個主動的行為
[00:24:18.520 --> 00:24:21.160]  兩個被動,一個主動
[00:24:21.160 --> 00:24:29.160]  1993年有一部電影叫做《Joy Luck Club》
[00:24:29.160 --> 00:24:37.720]  其中一幕是講述一對夫婦的交易
[00:24:37.720 --> 00:24:39.200]  是講述這對夫婦
[00:24:39.280 --> 00:24:45.280]  老公Harold和老婆Lina都在工作
[00:24:45.280 --> 00:24:47.280]  他們沒有小朋友
[00:24:47.280 --> 00:24:49.480]  為了公平起見
[00:24:49.480 --> 00:24:53.040]  家裡所有的開支都50-50
[00:24:53.040 --> 00:24:59.120]  房租、水電、買菜、旅行
[00:24:59.120 --> 00:25:03.480]  他們在雪櫃門口安排了清單
[00:25:03.480 --> 00:25:05.480]  你花了甚麼錢就寫下來
[00:25:05.480 --> 00:25:07.320]  花了多少錢
[00:25:08.480 --> 00:25:11.200]  然後每個月底的時候就結帳
[00:25:11.200 --> 00:25:15.360]  確保雙方沒有人吃虧
[00:25:15.360 --> 00:25:19.320]  聽起來合理嗎
[00:25:19.320 --> 00:25:21.640]  兩人都在工作,對吧
[00:25:21.640 --> 00:25:26.360]  但其實背後有一個潛藏的問題
[00:25:26.360 --> 00:25:32.840]  這個隱憂最後因為一桶雪糕的關係
[00:25:32.840 --> 00:25:34.160]  爆發了出來
[00:25:35.840 --> 00:25:39.040]  老公Harold很喜歡吃雪糕
[00:25:39.040 --> 00:25:41.720]  經常買、經常吃
[00:25:41.720 --> 00:25:46.840]  而Lina完全沒有碰過這桶雪糕
[00:25:46.840 --> 00:25:49.720]  不是因為她的胖
[00:25:49.720 --> 00:25:53.840]  而是雪糕會令她回想起
[00:25:53.840 --> 00:25:58.640]  她童年的一個很差的遭遇
[00:25:58.640 --> 00:26:00.120]  有些童年陰影
[00:26:00.120 --> 00:26:03.200]  但到了月底的時候
[00:26:03.280 --> 00:26:08.280]  Lina也要負擔雪糕的一半費用
[00:26:08.280 --> 00:26:14.720]  有一天Lina的媽媽來探望他們
[00:26:14.720 --> 00:26:16.360]  她經過雪櫃的時候
[00:26:16.360 --> 00:26:18.120]  看到這張清單
[00:26:18.120 --> 00:26:24.800]  她很不客氣地跟這對夫婦說
[00:26:24.800 --> 00:26:32.120]  她說這個Harold根本不疼愛他老婆
[00:26:33.480 --> 00:26:35.640]  因為他不僅要他老婆
[00:26:35.640 --> 00:26:39.080]  負擔一半的雪糕費用
[00:26:39.080 --> 00:26:44.280]  他連他老婆怕吃雪糕也不知道
[00:26:44.280 --> 00:26:50.880]  有些不公義
[00:26:50.880 --> 00:26:54.720]  表面上不激進
[00:26:54.720 --> 00:26:58.840]  沒有欺壓、沒有暴力
[00:26:58.840 --> 00:27:03.080]  甚至很斯文、很理性
[00:27:03.360 --> 00:27:04.520]  很有制度
[00:27:04.520 --> 00:27:08.120]  這種不公義
[00:27:08.120 --> 00:27:14.000]  其實也很貼近傳道書這裡的訊息
